"aar","bydel_nr","innvkat_3","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","alder_grupper","tabellvariabel"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0237","alle","10125"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0238","alle","5011"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0239","alle","1221"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0301","alle","245909"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0402","alle","8253"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0403","alle","13699"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0412","alle","15538"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0415","alle","3514"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0417","alle","9218"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0418","alle","2433"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0419","alle","3702"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0420","alle","2926"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0423","alle","2348"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0425","alle","3531"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0426","alle","1759"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0427","alle","9679"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0428","alle","3008"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0429","alle","2015"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0430","alle","1133"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0432","alle","880"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0434","alle","603"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0436","alle","727"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0437","alle","2572"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0438","alle","1148"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0439","alle","740"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0441","alle","910"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0501","alle","12616"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0502","alle","13487"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0511","alle","1240"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0512","alle","958"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0513","alle","1064"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0514","alle","1095"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0515","alle","1745"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0516","alle","2716"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0517","alle","2810"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0519","alle","1484"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0520","alle","2073"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0521","alle","2257"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0522","alle","2902"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0528","alle","6866"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0529","alle","6089"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0532","alle","3073"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0533","alle","4104"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0534","alle","6383"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0536","alle","2618"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0538","alle","3226"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0540","alle","1436"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0541","alle","605"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0542","alle","2966"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0543","alle","1015"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0544","alle","1480"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0545","alle","682"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0602","alle","27112"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0604","alle","11282"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0605","alle","13329"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0612","alle","2864"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0615","alle","455"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0616","alle","1542"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0617","alle","2014"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0618","alle","923"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0619","alle","2166"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0620","alle","1890"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0621","alle","1664"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0622","alle","1043"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0623","alle","6236"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0624","alle","7929"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0625","alle","10314"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0626","alle","10698"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0627","alle","9036"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0628","alle","4211"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0631","alle","1203"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0632","alle","647"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0633","alle","1140"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0701","alle","11886"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0702","alle","4802"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0704","alle","18920"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0706","alle","20076"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0709","alle","19688"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0711","alle","2975"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0713","alle","4135"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0714","alle","1421"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0716","alle","4098"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0719","alle","2549"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0720","alle","5046"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0722","alle","9989"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0723","alle","2212"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0728","alle","1118"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0805","alle","16299"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0806","alle","24023"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0807","alle","5804"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0811","alle","1113"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0814","alle","6506"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0815","alle","4848"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0817","alle","1870"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0819","alle","2981"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0821","alle","2641"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0822","alle","1935"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0826","alle","2738"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0827","alle","765"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0828","alle","1403"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0829","alle","1117"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0830","alle","655"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0831","alle","573"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0833","alle","1039"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0834","alle","1720"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0901","alle","3173"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0904","alle","9723"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0906","alle","19692"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0911","alle","1138"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0912","alle","936"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0914","alle","2794"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0919","alle","2498"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0926","alle","4584"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0928","alle","2237"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0929","alle","777"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0935","alle","593"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0937","alle","1561"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0938","alle","555"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0940","alle","560"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","0941","alle","376"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1001","alle","37653"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1002","alle","6976"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1003","alle","4341"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1004","alle","3980"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1014","alle","6421"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1017","alle","2744"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1018","alle","5071"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1021","alle","1034"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1026","alle","409"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1027","alle","817"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1029","alle","2160"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1032","alle","3623"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1034","alle","746"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1037","alle","2668"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1046","alle","803"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1101","alle","6589"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1102","alle","29941"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1103","alle","54185"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1106","alle","15655"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1111","alle","1557"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1112","alle","1471"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1114","alle","1262"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1119","alle","7799"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1120","alle","8023"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1121","alle","7955"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1122","alle","4973"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1124","alle","10504"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1127","alle","4668"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1129","alle","550"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1130","alle","5460"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1133","alle","1152"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1134","alle","1761"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1135","alle","2242"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1141","alle","1332"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1142","alle","2087"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1144","alle","230"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1145","alle","378"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1146","alle","4846"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1149","alle","18989"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1151","alle","86"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1160","alle","3786"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1201","alle","118703"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1211","alle","1801"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1216","alle","2417"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1219","alle","5223"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1221","alle","8316"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1222","alle","1389"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1223","alle","1245"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1224","alle","6122"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1227","alle","516"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1228","alle","3233"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1231","alle","1505"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1232","alle","435"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1233","alle","470"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1234","alle","415"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1235","alle","6686"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1238","alle","3821"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1241","alle","1750"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1242","alle","1108"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1243","alle","8386"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1244","alle","2141"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1245","alle","2908"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1246","alle","10813"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1247","alle","12546"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1251","alle","1944"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1252","alle","178"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1253","alle","3514"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1256","alle","3438"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1259","alle","2084"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1260","alle","2243"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1263","alle","6908"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1264","alle","1237"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1265","alle","272"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1266","alle","803"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1401","alle","5171"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1411","alle","1065"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1412","alle","356"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1413","alle","625"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1416","alle","1896"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1417","alle","1242"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1418","alle","564"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1419","alle","1084"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1420","alle","3505"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1421","alle","782"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1422","alle","986"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1424","alle","2442"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1426","alle","2384"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1428","alle","1400"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1429","alle","1211"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1430","alle","1333"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1431","alle","1387"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1432","alle","5824"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1433","alle","1249"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1438","alle","1655"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1439","alle","2705"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1441","alle","1326"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1443","alle","2747"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1444","alle","544"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1445","alle","2667"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1449","alle","2982"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1502","alle","11912"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1504","alle","20234"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1505","alle","10910"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1511","alle","1501"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1514","alle","1098"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1515","alle","3896"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1516","alle","3430"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1517","alle","2161"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1519","alle","4099"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1520","alle","4859"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1523","alle","975"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1524","alle","770"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1525","alle","1994"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1526","alle","456"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1528","alle","3444"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1529","alle","1990"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1531","alle","3889"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1532","alle","3490"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1534","alle","3838"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1535","alle","2888"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1539","alle","3443"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1543","alle","1382"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1545","alle","871"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1546","alle","542"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1547","alle","1514"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1548","alle","4440"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1551","alle","1580"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1554","alle","2557"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1557","alle","1178"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1560","alle","1393"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1563","alle","3295"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1566","alle","2794"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1567","alle","1014"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1571","alle","751"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1573","alle","988"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1576","alle","1577"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1601","alle","80805"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1612","alle","2003"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1613","alle","423"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1617","alle","1839"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1620","alle","1856"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1621","alle","2436"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1622","alle","793"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1624","alle","3012"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1627","alle","2226"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1630","alle","1538"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1632","alle","452"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1633","alle","461"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1634","alle","3195"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1635","alle","1201"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1636","alle","1891"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1638","alle","5418"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1640","alle","2651"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1644","alle","977"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1648","alle","2814"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1653","alle","7381"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1657","alle","3422"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1662","alle","2758"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1663","alle","6123"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1664","alle","1862"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1665","alle","419"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1702","alle","10144"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1703","alle","6134"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1711","alle","1151"
2014,"NULL","befolkningen_ellers","0","personer","befolkning_alder","NULL","NULL","1714","alle","10621"
