"aar","fylke_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","bydel_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","2","prosent","6.9","arbledige_innvkat_land","NULL","1902","NULL"
"2013","NULL","innvandrere","alle","personer","206","arbledige_innvkat_land","NULL","1902","NULL"
"2013","NULL","innvandrere","alle","prosent","4.3","arbledige_innvkat_land","NULL","1902","NULL"
"2013","NULL","alle","alle","personer","328","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","alle","alle","prosent","2.7","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","242","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","innvandrere","1","personer","18","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","innvandrere","1","prosent","3.9","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","innvandrere","2","personer","68","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","innvandrere","2","prosent","12.6","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","innvandrere","alle","personer","86","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","innvandrere","alle","prosent","8.6","arbledige_innvkat_land","NULL","1903","NULL"
"2013","NULL","alle","alle","personer","39","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","alle","alle","prosent","2.9","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","31","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.5","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","innvandrere","1","personer","1","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","innvandrere","1","prosent","2.3","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","innvandrere","2","personer","7","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","innvandrere","2","prosent","10.5","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","innvandrere","alle","personer","8","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","innvandrere","alle","prosent","7.2","arbledige_innvkat_land","NULL","1911","NULL"
"2013","NULL","alle","alle","personer","35","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","alle","alle","prosent","2.6","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","30","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.5","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","innvandrere","1","personer","4","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","innvandrere","1","prosent","5.5","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","innvandrere","2","personer","1","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","innvandrere","2","prosent","2.5","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","innvandrere","alle","personer","5","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","innvandrere","alle","prosent","4.5","arbledige_innvkat_land","NULL","1913","NULL"
"2013","NULL","alle","alle","personer","14","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","alle","alle","prosent","2.5","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","13","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.6","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1917","NULL"
"2013","NULL","alle","alle","personer","11","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","alle","alle","prosent","2.4","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","7","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.9","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","innvandrere","1","personer","2","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","innvandrere","1","prosent","2.5","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","innvandrere","2","prosent","14.7","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","innvandrere","alle","personer","4","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","innvandrere","alle","prosent","4.3","arbledige_innvkat_land","NULL","1919","NULL"
"2013","NULL","alle","alle","personer","11","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","alle","alle","prosent","2.7","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","11","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.8","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1920","NULL"
"2013","NULL","alle","alle","personer","38","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","alle","alle","prosent","1.9","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","31","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.6","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","innvandrere","1","personer","5","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","innvandrere","1","prosent","9.4","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","innvandrere","2","prosent","3.3","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","innvandrere","alle","personer","7","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","innvandrere","alle","prosent","6.1","arbledige_innvkat_land","NULL","1922","NULL"
"2013","NULL","alle","alle","personer","20","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","alle","alle","prosent","2","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","17","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.9","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","innvandrere","1","personer","1","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","innvandrere","1","prosent","3","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","innvandrere","2","prosent","4.9","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","innvandrere","alle","personer","3","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","innvandrere","alle","prosent","4.1","arbledige_innvkat_land","NULL","1923","NULL"
"2013","NULL","alle","alle","personer","58","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","alle","alle","prosent","1.7","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","50","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.6","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","innvandrere","1","personer","3","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","innvandrere","1","prosent","2.3","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","innvandrere","2","personer","5","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","innvandrere","2","prosent","8.8","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","innvandrere","alle","personer","8","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","innvandrere","alle","prosent","4.2","arbledige_innvkat_land","NULL","1924","NULL"
"2013","NULL","alle","alle","personer","47","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","alle","alle","prosent","3","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","38","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.6","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","innvandrere","1","personer","4","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","innvandrere","1","prosent","4.6","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","innvandrere","2","personer","5","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","innvandrere","2","prosent","11","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","innvandrere","alle","personer","9","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","innvandrere","alle","prosent","6.8","arbledige_innvkat_land","NULL","1925","NULL"
"2013","NULL","alle","alle","personer","23","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","alle","alle","prosent","4.7","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","22","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.8","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1926","NULL"
"2013","NULL","alle","alle","personer","15","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","alle","alle","prosent","2.6","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","12","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.3","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1927","NULL"
"2013","NULL","alle","alle","personer","23","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","alle","alle","prosent","6.4","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","20","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.5","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1928","NULL"
"2013","NULL","alle","alle","personer","42","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","alle","alle","prosent","10.5","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","27","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.2","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1929","NULL"
"2013","NULL","alle","alle","personer","96","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","alle","alle","prosent","1.9","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","82","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","innvandrere","1","personer","7","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","innvandrere","1","prosent","3.4","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","innvandrere","2","personer","7","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","innvandrere","2","prosent","4.1","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","innvandrere","alle","personer","14","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","innvandrere","alle","prosent","3.7","arbledige_innvkat_land","NULL","1931","NULL"
"2013","NULL","alle","alle","personer","79","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","alle","alle","prosent","3.3","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","66","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","innvandrere","1","personer","10","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","innvandrere","1","prosent","8.6","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","innvandrere","2","personer","3","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","innvandrere","2","prosent","5.9","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","innvandrere","alle","personer","13","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","innvandrere","alle","prosent","7.8","arbledige_innvkat_land","NULL","1933","NULL"
"2013","NULL","alle","alle","personer","32","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","alle","alle","prosent","3.4","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","22","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.7","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","innvandrere","1","personer","9","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","innvandrere","1","prosent","8.6","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","innvandrere","2","personer","1","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","innvandrere","2","prosent","2.8","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","innvandrere","alle","personer","10","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","innvandrere","alle","prosent","7.1","arbledige_innvkat_land","NULL","1936","NULL"
"2013","NULL","alle","alle","personer","26","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","alle","alle","prosent","2.1","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","26","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","innvandrere","1","personer","0","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","innvandrere","1","prosent","0","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","innvandrere","2","personer","0","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","innvandrere","2","prosent","0","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","innvandrere","alle","personer","0","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","innvandrere","alle","prosent","0","arbledige_innvkat_land","NULL","1938","NULL"
"2013","NULL","alle","alle","personer","42","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","alle","alle","prosent","4.9","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","29","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.6","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","innvandrere","1","personer","1","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","innvandrere","1","prosent","2.5","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","innvandrere","2","personer","12","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","innvandrere","2","prosent","75.7","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","innvandrere","alle","personer","13","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","innvandrere","alle","prosent","23","arbledige_innvkat_land","NULL","1939","NULL"
"2013","NULL","alle","alle","personer","41","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","alle","alle","prosent","4.6","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","36","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.3","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","innvandrere","1","personer","1","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","innvandrere","1","prosent","2.7","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","innvandrere","2","personer","4","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","innvandrere","2","prosent","22.1","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","innvandrere","alle","personer","5","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","innvandrere","alle","prosent","9","arbledige_innvkat_land","NULL","1940","NULL"
"2013","NULL","alle","alle","personer","54","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","alle","alle","prosent","4.3","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","40","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.6","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","innvandrere","1","personer","9","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","innvandrere","1","prosent","8.2","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","innvandrere","2","personer","5","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","innvandrere","2","prosent","12.6","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","innvandrere","alle","personer","14","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","innvandrere","alle","prosent","9.4","arbledige_innvkat_land","NULL","1941","NULL"
"2013","NULL","alle","alle","personer","86","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","alle","alle","prosent","4","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","75","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.7","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","innvandrere","1","personer","3","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","innvandrere","1","prosent","4.5","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","innvandrere","2","personer","8","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","innvandrere","2","prosent","15.7","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","innvandrere","alle","personer","11","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","innvandrere","alle","prosent","9.3","arbledige_innvkat_land","NULL","1942","NULL"
"2013","NULL","alle","alle","personer","15","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","alle","alle","prosent","3","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","13","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.8","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","1943","NULL"
"2013","NULL","alle","alle","personer","100","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","alle","alle","prosent","11.3","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","71","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","9.3","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","innvandrere","1","personer","20","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","innvandrere","1","prosent","26.4","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","innvandrere","2","personer","9","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","innvandrere","2","prosent","22.1","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","innvandrere","alle","personer","29","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","innvandrere","alle","prosent","24.9","arbledige_innvkat_land","NULL","2002","NULL"
"2013","NULL","alle","alle","personer","81","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","alle","alle","prosent","2.7","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","51","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.9","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","innvandrere","1","personer","2","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","innvandrere","1","prosent","1.5","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","innvandrere","2","personer","28","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","innvandrere","2","prosent","11.2","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","innvandrere","alle","personer","30","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","innvandrere","alle","prosent","7.9","arbledige_innvkat_land","NULL","2003","NULL"
"2013","NULL","alle","alle","personer","223","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","alle","alle","prosent","4","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","101","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","innvandrere","1","personer","77","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","innvandrere","1","prosent","14.1","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","innvandrere","2","personer","45","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","innvandrere","2","prosent","10.4","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","innvandrere","alle","personer","122","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","innvandrere","alle","prosent","12.5","arbledige_innvkat_land","NULL","2004","NULL"
"2013","NULL","alle","alle","personer","91","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","alle","alle","prosent","7.7","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","89","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.1","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","innvandrere","1","personer","2","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","innvandrere","1","prosent","2.5","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","innvandrere","2","personer","0","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","innvandrere","2","prosent","0","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","innvandrere","alle","personer","2","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","innvandrere","alle","prosent","2.2","arbledige_innvkat_land","NULL","2011","NULL"
"2013","NULL","alle","alle","personer","296","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","alle","alle","prosent","3.2","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","214","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.5","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","innvandrere","1","personer","38","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","innvandrere","1","prosent","7.3","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","innvandrere","2","personer","44","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","innvandrere","2","prosent","10.2","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","innvandrere","alle","personer","82","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","innvandrere","alle","prosent","8.6","arbledige_innvkat_land","NULL","2012","NULL"
"2013","NULL","alle","alle","personer","20","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","alle","alle","prosent","4.9","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","12","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.5","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","2014","NULL"
"2013","NULL","alle","alle","personer","52","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","alle","alle","prosent","11.6","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","18","arbledige_innvkat_land","NULL","2015","NULL"
