"aar","fylke_nr","innvkat_4","kjonn","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1755"
"2013","NULL","alle","0","personer","520","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","alle","1","personer","517","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","alle","alle","personer","1037","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","innvandrere","0","personer","16","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","innvandrere","0","prosent","3.1","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","innvandrere","1","personer","2","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","innvandrere","1","prosent","0.4","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","innvandrere","alle","personer","18","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","innvandrere","alle","prosent","1.7","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","bef_u_innv_og_norskf","0","personer","504","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","96.9","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","bef_u_innv_og_norskf","1","personer","514","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","99.4","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","1018","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","98.2","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","norskfodte_m_innvf","1","personer","1","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.2","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","norskfodte_m_innvf","alle","personer","1","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.1","videregaende_deltakelse","NULL","NULL","1756"
"2013","NULL","alle","0","personer","3012","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","alle","1","personer","3211","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","alle","alle","personer","6223","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","innvandrere","0","personer","116","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","innvandrere","0","prosent","3.9","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","innvandrere","1","personer","142","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","innvandrere","1","prosent","4.4","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","innvandrere","alle","personer","258","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","innvandrere","alle","prosent","4.1","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","bef_u_innv_og_norskf","0","personer","2875","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.5","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","bef_u_innv_og_norskf","1","personer","3061","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","95.3","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","5936","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","95.4","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","norskfodte_m_innvf","0","personer","21","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.7","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","norskfodte_m_innvf","1","personer","8","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.2","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","norskfodte_m_innvf","alle","personer","29","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.5","videregaende_deltakelse","NULL","NULL","1804"
"2013","NULL","alle","0","personer","1100","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","alle","1","personer","1194","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","alle","alle","personer","2294","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","innvandrere","0","personer","41","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","innvandrere","0","prosent","3.7","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","innvandrere","1","personer","55","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","innvandrere","1","prosent","4.6","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","innvandrere","alle","personer","96","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","innvandrere","alle","prosent","4.2","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1051","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.5","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1131","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.7","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","2182","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","95.1","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","norskfodte_m_innvf","0","personer","8","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.7","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","norskfodte_m_innvf","1","personer","8","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.7","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","norskfodte_m_innvf","alle","personer","16","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.7","videregaende_deltakelse","NULL","NULL","1805"
"2013","NULL","alle","0","personer","106","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","alle","1","personer","96","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","alle","alle","personer","202","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","innvandrere","0","personer",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","innvandrere","0","prosent",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","innvandrere","1","personer",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","innvandrere","1","prosent",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","innvandrere","alle","personer",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","innvandrere","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","bef_u_innv_og_norskf","0","personer","106","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","100","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","bef_u_innv_og_norskf","1","personer","96","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","100","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","202","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1811"
"2013","NULL","alle","0","personer","151","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","alle","1","personer","141","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","alle","alle","personer","292","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","innvandrere","0","personer","3","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","innvandrere","0","prosent","2","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","innvandrere","1","personer","4","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","innvandrere","1","prosent","2.8","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","innvandrere","alle","personer","7","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","innvandrere","alle","prosent","2.4","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","bef_u_innv_og_norskf","0","personer","148","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","98","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","bef_u_innv_og_norskf","1","personer","137","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","97.2","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","285","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","97.6","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1812"
"2013","NULL","alle","0","personer","552","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","alle","1","personer","590","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","alle","alle","personer","1142","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","innvandrere","0","personer","20","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","innvandrere","0","prosent","3.6","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","innvandrere","1","personer","8","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","innvandrere","1","prosent","1.4","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","innvandrere","alle","personer","28","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","innvandrere","alle","prosent","2.5","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","bef_u_innv_og_norskf","0","personer","529","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.8","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","bef_u_innv_og_norskf","1","personer","582","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","98.6","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","1111","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","97.3","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","norskfodte_m_innvf","0","personer","3","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.5","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","norskfodte_m_innvf","alle","personer","3","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.3","videregaende_deltakelse","NULL","NULL","1813"
"2013","NULL","alle","0","personer","92","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","alle","1","personer","107","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","alle","alle","personer","199","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","innvandrere","0","personer","2","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","innvandrere","0","prosent","2.2","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","innvandrere","1","personer","3","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","innvandrere","1","prosent","2.8","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","innvandrere","alle","personer","5","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","innvandrere","alle","prosent","2.5","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","bef_u_innv_og_norskf","0","personer","90","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","97.8","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","bef_u_innv_og_norskf","1","personer","104","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","97.2","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","194","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","97.5","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1815"
"2013","NULL","alle","0","personer","25","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","alle","1","personer","34","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","alle","alle","personer","59","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","innvandrere","0","personer",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","innvandrere","0","prosent",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","innvandrere","1","personer",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","innvandrere","1","prosent",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","innvandrere","alle","personer",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","innvandrere","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","bef_u_innv_og_norskf","0","personer","25","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","100","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","bef_u_innv_og_norskf","1","personer","34","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","100","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","59","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1816"
"2013","NULL","alle","0","personer","109","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","alle","1","personer","128","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","alle","alle","personer","237","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","innvandrere","0","personer","1","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","innvandrere","0","prosent","0.9","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","innvandrere","1","personer","3","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","innvandrere","1","prosent","2.3","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","innvandrere","alle","personer","4","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","innvandrere","alle","prosent","1.7","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","bef_u_innv_og_norskf","0","personer","108","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","99.1","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","bef_u_innv_og_norskf","1","personer","125","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","97.7","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","233","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","98.3","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1818"
"2013","NULL","alle","0","personer","507","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","alle","1","personer","493","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","alle","alle","personer","1000","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","innvandrere","0","personer","24","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","innvandrere","0","prosent","4.7","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","innvandrere","1","personer","29","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","innvandrere","1","prosent","5.9","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","innvandrere","alle","personer","53","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","innvandrere","alle","prosent","5.3","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","bef_u_innv_og_norskf","0","personer","483","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.3","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","bef_u_innv_og_norskf","1","personer","464","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.1","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","947","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","94.7","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1820"
"2013","NULL","alle","0","personer","144","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","alle","1","personer","164","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","alle","alle","personer","308","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","innvandrere","0","personer","6","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","innvandrere","0","prosent","4.2","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","innvandrere","1","personer","9","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","innvandrere","1","prosent","5.5","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","innvandrere","alle","personer","15","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","innvandrere","alle","prosent","4.9","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","bef_u_innv_og_norskf","0","personer","138","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.8","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","bef_u_innv_og_norskf","1","personer","154","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","93.9","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","292","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","94.8","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","norskfodte_m_innvf","1","personer","1","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.6","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","norskfodte_m_innvf","alle","personer","1","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.3","videregaende_deltakelse","NULL","NULL","1822"
"2013","NULL","alle","0","personer","839","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","alle","1","personer","915","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","alle","alle","personer","1754","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","innvandrere","0","personer","18","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","innvandrere","0","prosent","2.1","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","innvandrere","1","personer","35","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","innvandrere","1","prosent","3.8","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","innvandrere","alle","personer","53","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","innvandrere","alle","prosent","3","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","bef_u_innv_og_norskf","0","personer","819","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","97.6","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","bef_u_innv_og_norskf","1","personer","875","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","95.6","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","1694","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","96.6","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","norskfodte_m_innvf","0","personer","2","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.2","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","norskfodte_m_innvf","1","personer","5","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.5","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","norskfodte_m_innvf","alle","personer","7","videregaende_deltakelse","NULL","NULL","1824"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.4","videregaende_deltakelse","NULL","NULL","1824"
