"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","familie","alle","personer","28","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","familie","alle","prosent","65.1","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","flukt","0","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","flukt","0","prosent","33.3","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","flukt","1","personer","1","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","flukt","1","prosent","7.7","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","flukt","alle","personer","4","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","flukt","alle","prosent","18.2","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","annet_uoppgitt","0","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","annet_uoppgitt","0","prosent","46.7","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","annet_uoppgitt","1","personer","6","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","annet_uoppgitt","1","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","annet_uoppgitt","alle","personer","13","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","annet_uoppgitt","alle","prosent","56.5","sysselsatte_innvandringsgrunn","NULL","NULL","1913"
"2013","NULL","alle","0","personer","25","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","alle","0","prosent","75.8","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","alle","1","personer","35","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","alle","1","prosent","81.4","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","alle","alle","personer","60","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","alle","alle","prosent","78.9","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","arbeid","0","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","arbeid","0","prosent","91.7","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","arbeid","1","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","arbeid","1","prosent","92.3","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","arbeid","alle","personer","35","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","arbeid","alle","prosent","92.1","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","familie","0","personer","8","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","familie","0","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","familie","1","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","familie","1","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","familie","alle","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","familie","alle","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","flukt","0","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","flukt","0","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","flukt","1","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","flukt","1","prosent","58.3","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","flukt","alle","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","flukt","alle","prosent","62.5","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","annet_uoppgitt","0","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","annet_uoppgitt","0","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","annet_uoppgitt","1","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","annet_uoppgitt","1","prosent","100","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","annet_uoppgitt","alle","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","annet_uoppgitt","alle","prosent","71.4","sysselsatte_innvandringsgrunn","NULL","NULL","1917"
"2013","NULL","alle","0","personer","40","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","alle","0","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","alle","1","personer","46","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","alle","1","prosent","79.3","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","alle","alle","personer","86","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","alle","alle","prosent","81.1","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","arbeid","0","personer","17","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","arbeid","0","prosent","94.4","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","arbeid","1","personer","33","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","arbeid","1","prosent","89.2","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","arbeid","alle","personer","50","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","arbeid","alle","prosent","90.9","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","familie","0","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","familie","0","prosent","78.6","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","familie","1","personer","0","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","familie","1","prosent",".","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","familie","alle","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","familie","alle","prosent","73.3","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","flukt","0","personer","2","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","flukt","0","prosent","40","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","flukt","1","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","flukt","1","prosent","42.9","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","flukt","alle","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","flukt","alle","prosent","41.7","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","annet_uoppgitt","0","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","annet_uoppgitt","0","prosent","90.9","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","annet_uoppgitt","1","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","annet_uoppgitt","1","prosent","76.9","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","annet_uoppgitt","alle","personer","20","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","annet_uoppgitt","alle","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1919"
"2013","NULL","alle","0","personer","12","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","alle","0","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","alle","1","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","alle","1","prosent","70","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","alle","alle","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","alle","alle","prosent","73.1","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","arbeid","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","arbeid","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","arbeid","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","arbeid","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","arbeid","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","arbeid","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","familie","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","familie","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","familie","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","familie","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","familie","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","familie","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","flukt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","flukt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","flukt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","flukt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","flukt","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","flukt","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","annet_uoppgitt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","annet_uoppgitt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","annet_uoppgitt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","annet_uoppgitt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","annet_uoppgitt","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","annet_uoppgitt","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1920"
"2013","NULL","alle","0","personer","63","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","alle","0","prosent","57.3","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","alle","1","personer","54","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","alle","1","prosent","56.8","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","alle","alle","personer","117","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","alle","alle","prosent","57.1","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","arbeid","0","personer","9","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","arbeid","0","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","arbeid","1","personer","15","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","arbeid","1","prosent","65.2","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","arbeid","alle","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","arbeid","alle","prosent","68.6","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","familie","0","personer","15","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","familie","0","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","familie","1","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","familie","1","prosent","71.4","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","familie","alle","personer","20","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","familie","alle","prosent","74.1","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","flukt","0","personer","22","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","flukt","0","prosent","39.3","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","flukt","1","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","flukt","1","prosent","48","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","flukt","alle","personer","46","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","flukt","alle","prosent","43.4","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","annet_uoppgitt","0","personer","17","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","annet_uoppgitt","0","prosent","77.3","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","annet_uoppgitt","1","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","annet_uoppgitt","1","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","annet_uoppgitt","alle","personer","27","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","annet_uoppgitt","alle","prosent","73","sysselsatte_innvandringsgrunn","NULL","NULL","1922"
"2013","NULL","alle","0","personer","34","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","alle","0","prosent","45.3","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","alle","1","personer","38","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","alle","1","prosent","69.1","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","alle","alle","personer","72","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","alle","alle","prosent","55.4","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","arbeid","0","personer","9","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","arbeid","0","prosent","81.8","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","arbeid","1","personer","13","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","arbeid","1","prosent","92.9","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","arbeid","alle","personer","22","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","arbeid","alle","prosent","88","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","familie","0","personer","12","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","familie","0","prosent","70.6","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","familie","1","personer","1","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","familie","1","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","familie","alle","personer","13","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","familie","alle","prosent","68.4","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","flukt","0","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","flukt","0","prosent","17.9","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","flukt","1","personer","17","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","flukt","1","prosent","58.6","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","flukt","alle","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","flukt","alle","prosent","35.3","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","annet_uoppgitt","0","personer","6","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","annet_uoppgitt","0","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","annet_uoppgitt","1","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","annet_uoppgitt","1","prosent","70","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","annet_uoppgitt","alle","personer","13","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","annet_uoppgitt","alle","prosent","72.2","sysselsatte_innvandringsgrunn","NULL","NULL","1923"
"2013","NULL","alle","0","personer","86","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","alle","0","prosent","56.6","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","alle","1","personer","102","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","alle","1","prosent","73.4","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","alle","alle","personer","188","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","alle","alle","prosent","64.6","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","arbeid","0","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","arbeid","0","prosent","82.6","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","arbeid","1","personer","64","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","arbeid","1","prosent","88.9","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","arbeid","alle","personer","83","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","arbeid","alle","prosent","87.4","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","familie","0","personer","32","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","familie","0","prosent","62.7","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","familie","1","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","familie","1","prosent","62.5","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","familie","alle","personer","37","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","familie","alle","prosent","62.7","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","flukt","0","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","flukt","0","prosent","15.9","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","flukt","1","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","flukt","1","prosent","34.4","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","flukt","alle","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","flukt","alle","prosent","23.7","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","annet_uoppgitt","0","personer","28","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","annet_uoppgitt","0","prosent","82.4","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","annet_uoppgitt","1","personer","22","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","annet_uoppgitt","1","prosent","81.5","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","annet_uoppgitt","alle","personer","50","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","annet_uoppgitt","alle","prosent","82","sysselsatte_innvandringsgrunn","NULL","NULL","1924"
"2013","NULL","alle","0","personer","70","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","alle","0","prosent","76.1","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","alle","1","personer","57","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","alle","1","prosent","72.2","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","alle","alle","personer","127","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","alle","alle","prosent","74.3","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","arbeid","0","personer","14","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","arbeid","0","prosent","87.5","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","arbeid","1","personer","34","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","arbeid","1","prosent","75.6","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","arbeid","alle","personer","48","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","arbeid","alle","prosent","78.7","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","familie","0","personer","31","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","familie","0","prosent","83.8","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","familie","1","personer","9","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","familie","1","prosent","81.8","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","familie","alle","personer","40","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","familie","alle","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","flukt","0","personer","7","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","flukt","0","prosent","58.3","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","flukt","1","personer","4","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","flukt","1","prosent","40","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","flukt","alle","personer","11","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","flukt","alle","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","annet_uoppgitt","0","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","annet_uoppgitt","0","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","annet_uoppgitt","1","personer","10","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","annet_uoppgitt","1","prosent","76.9","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","annet_uoppgitt","alle","personer","28","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","annet_uoppgitt","alle","prosent","70","sysselsatte_innvandringsgrunn","NULL","NULL","1925"
"2013","NULL","alle","0","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","alle","0","prosent","70.4","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","alle","1","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","alle","1","prosent","55.6","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","alle","alle","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","alle","alle","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","arbeid","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","arbeid","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","arbeid","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","arbeid","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","arbeid","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","arbeid","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","familie","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","familie","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","familie","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","familie","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","familie","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","familie","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","flukt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","flukt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","flukt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","flukt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","flukt","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","flukt","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","annet_uoppgitt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","annet_uoppgitt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","annet_uoppgitt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","annet_uoppgitt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","annet_uoppgitt","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","annet_uoppgitt","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1926"
"2013","NULL","alle","0","personer","31","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","alle","0","prosent","62","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","alle","1","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","alle","1","prosent","72","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","alle","alle","personer","49","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","alle","alle","prosent","65.3","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","arbeid","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","arbeid","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","arbeid","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","arbeid","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","arbeid","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","arbeid","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","familie","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","familie","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","familie","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","familie","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","familie","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","familie","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","flukt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","flukt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","flukt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
"2013","NULL","flukt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1927"
