"aar","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1920"
"2013","NULL","bef_u_innv_og_norskf","0","personer","15","sosialhjelp","NULL","NULL","1920"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","100","sosialhjelp","NULL","NULL","1920"
"2013","NULL","bef_u_innv_og_norskf","1","personer","14","sosialhjelp","NULL","NULL","1920"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","93.3","sosialhjelp","NULL","NULL","1920"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","29","sosialhjelp","NULL","NULL","1920"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","96.7","sosialhjelp","NULL","NULL","1920"
"2013","NULL","alle","0","personer","17","sosialhjelp","NULL","NULL","1922"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1922"
"2013","NULL","alle","1","personer","26","sosialhjelp","NULL","NULL","1922"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1922"
"2013","NULL","alle","alle","personer","43","sosialhjelp","NULL","NULL","1922"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1922"
"2013","NULL","innvandrere","0","personer","5","sosialhjelp","NULL","NULL","1922"
"2013","NULL","innvandrere","0","prosent","29.4","sosialhjelp","NULL","NULL","1922"
"2013","NULL","innvandrere","1","personer","9","sosialhjelp","NULL","NULL","1922"
"2013","NULL","innvandrere","1","prosent","34.6","sosialhjelp","NULL","NULL","1922"
"2013","NULL","innvandrere","alle","personer","14","sosialhjelp","NULL","NULL","1922"
"2013","NULL","innvandrere","alle","prosent","32.6","sosialhjelp","NULL","NULL","1922"
"2013","NULL","befolkningen_ellers","0","personer","12","sosialhjelp","NULL","NULL","1922"
"2013","NULL","befolkningen_ellers","0","prosent","70.6","sosialhjelp","NULL","NULL","1922"
"2013","NULL","befolkningen_ellers","1","personer","17","sosialhjelp","NULL","NULL","1922"
"2013","NULL","befolkningen_ellers","1","prosent","65.4","sosialhjelp","NULL","NULL","1922"
"2013","NULL","befolkningen_ellers","alle","personer","29","sosialhjelp","NULL","NULL","1922"
"2013","NULL","befolkningen_ellers","alle","prosent","67.4","sosialhjelp","NULL","NULL","1922"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1922"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1922"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1922"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1922"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1922"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1922"
"2013","NULL","bef_u_innv_og_norskf","0","personer","12","sosialhjelp","NULL","NULL","1922"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","70.6","sosialhjelp","NULL","NULL","1922"
"2013","NULL","bef_u_innv_og_norskf","1","personer","17","sosialhjelp","NULL","NULL","1922"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","65.4","sosialhjelp","NULL","NULL","1922"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","29","sosialhjelp","NULL","NULL","1922"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","67.4","sosialhjelp","NULL","NULL","1922"
"2013","NULL","alle","0","personer","36","sosialhjelp","NULL","NULL","1923"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1923"
"2013","NULL","alle","1","personer","41","sosialhjelp","NULL","NULL","1923"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1923"
"2013","NULL","alle","alle","personer","77","sosialhjelp","NULL","NULL","1923"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1923"
"2013","NULL","innvandrere","0","personer","9","sosialhjelp","NULL","NULL","1923"
"2013","NULL","innvandrere","0","prosent","25","sosialhjelp","NULL","NULL","1923"
"2013","NULL","innvandrere","1","personer","21","sosialhjelp","NULL","NULL","1923"
"2013","NULL","innvandrere","1","prosent","51.2","sosialhjelp","NULL","NULL","1923"
"2013","NULL","innvandrere","alle","personer","30","sosialhjelp","NULL","NULL","1923"
"2013","NULL","innvandrere","alle","prosent","39","sosialhjelp","NULL","NULL","1923"
"2013","NULL","befolkningen_ellers","0","personer","27","sosialhjelp","NULL","NULL","1923"
"2013","NULL","befolkningen_ellers","0","prosent","75","sosialhjelp","NULL","NULL","1923"
"2013","NULL","befolkningen_ellers","1","personer","20","sosialhjelp","NULL","NULL","1923"
"2013","NULL","befolkningen_ellers","1","prosent","48.8","sosialhjelp","NULL","NULL","1923"
"2013","NULL","befolkningen_ellers","alle","personer","47","sosialhjelp","NULL","NULL","1923"
"2013","NULL","befolkningen_ellers","alle","prosent","61","sosialhjelp","NULL","NULL","1923"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1923"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1923"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1923"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1923"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1923"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1923"
"2013","NULL","bef_u_innv_og_norskf","0","personer","27","sosialhjelp","NULL","NULL","1923"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","75","sosialhjelp","NULL","NULL","1923"
"2013","NULL","bef_u_innv_og_norskf","1","personer","20","sosialhjelp","NULL","NULL","1923"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","48.8","sosialhjelp","NULL","NULL","1923"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","47","sosialhjelp","NULL","NULL","1923"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","61","sosialhjelp","NULL","NULL","1923"
"2013","NULL","alle","0","personer","38","sosialhjelp","NULL","NULL","1924"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1924"
"2013","NULL","alle","1","personer","55","sosialhjelp","NULL","NULL","1924"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1924"
"2013","NULL","alle","alle","personer","93","sosialhjelp","NULL","NULL","1924"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1924"
"2013","NULL","innvandrere","0","personer","9","sosialhjelp","NULL","NULL","1924"
"2013","NULL","innvandrere","0","prosent","23.7","sosialhjelp","NULL","NULL","1924"
"2013","NULL","innvandrere","1","personer","12","sosialhjelp","NULL","NULL","1924"
"2013","NULL","innvandrere","1","prosent","21.8","sosialhjelp","NULL","NULL","1924"
"2013","NULL","innvandrere","alle","personer","21","sosialhjelp","NULL","NULL","1924"
"2013","NULL","innvandrere","alle","prosent","22.6","sosialhjelp","NULL","NULL","1924"
"2013","NULL","befolkningen_ellers","0","personer","29","sosialhjelp","NULL","NULL","1924"
"2013","NULL","befolkningen_ellers","0","prosent","76.3","sosialhjelp","NULL","NULL","1924"
"2013","NULL","befolkningen_ellers","1","personer","43","sosialhjelp","NULL","NULL","1924"
"2013","NULL","befolkningen_ellers","1","prosent","78.2","sosialhjelp","NULL","NULL","1924"
"2013","NULL","befolkningen_ellers","alle","personer","72","sosialhjelp","NULL","NULL","1924"
"2013","NULL","befolkningen_ellers","alle","prosent","77.4","sosialhjelp","NULL","NULL","1924"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1924"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1924"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1924"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1924"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1924"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1924"
"2013","NULL","bef_u_innv_og_norskf","0","personer","29","sosialhjelp","NULL","NULL","1924"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","76.3","sosialhjelp","NULL","NULL","1924"
"2013","NULL","bef_u_innv_og_norskf","1","personer","43","sosialhjelp","NULL","NULL","1924"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","78.2","sosialhjelp","NULL","NULL","1924"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","72","sosialhjelp","NULL","NULL","1924"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","77.4","sosialhjelp","NULL","NULL","1924"
"2013","NULL","alle","0","personer","30","sosialhjelp","NULL","NULL","1925"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1925"
"2013","NULL","alle","1","personer","39","sosialhjelp","NULL","NULL","1925"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1925"
"2013","NULL","alle","alle","personer","69","sosialhjelp","NULL","NULL","1925"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1925"
"2013","NULL","innvandrere","0","personer",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","innvandrere","0","prosent",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","innvandrere","1","personer","5","sosialhjelp","NULL","NULL","1925"
"2013","NULL","innvandrere","1","prosent","12.8","sosialhjelp","NULL","NULL","1925"
"2013","NULL","innvandrere","alle","personer","6","sosialhjelp","NULL","NULL","1925"
"2013","NULL","innvandrere","alle","prosent","8.7","sosialhjelp","NULL","NULL","1925"
"2013","NULL","befolkningen_ellers","0","personer","29","sosialhjelp","NULL","NULL","1925"
"2013","NULL","befolkningen_ellers","0","prosent","96.7","sosialhjelp","NULL","NULL","1925"
"2013","NULL","befolkningen_ellers","1","personer","34","sosialhjelp","NULL","NULL","1925"
"2013","NULL","befolkningen_ellers","1","prosent","87.2","sosialhjelp","NULL","NULL","1925"
"2013","NULL","befolkningen_ellers","alle","personer","63","sosialhjelp","NULL","NULL","1925"
"2013","NULL","befolkningen_ellers","alle","prosent","91.3","sosialhjelp","NULL","NULL","1925"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1925"
"2013","NULL","bef_u_innv_og_norskf","0","personer","29","sosialhjelp","NULL","NULL","1925"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","96.7","sosialhjelp","NULL","NULL","1925"
"2013","NULL","bef_u_innv_og_norskf","1","personer","34","sosialhjelp","NULL","NULL","1925"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","87.2","sosialhjelp","NULL","NULL","1925"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","63","sosialhjelp","NULL","NULL","1925"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","91.3","sosialhjelp","NULL","NULL","1925"
"2013","NULL","alle","0","personer","7","sosialhjelp","NULL","NULL","1926"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1926"
"2013","NULL","alle","1","personer","16","sosialhjelp","NULL","NULL","1926"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1926"
"2013","NULL","alle","alle","personer","23","sosialhjelp","NULL","NULL","1926"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1926"
"2013","NULL","innvandrere","0","personer",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","innvandrere","0","prosent",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","innvandrere","1","personer",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","innvandrere","1","prosent",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","innvandrere","alle","personer",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","innvandrere","alle","prosent",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","befolkningen_ellers","0","personer","7","sosialhjelp","NULL","NULL","1926"
"2013","NULL","befolkningen_ellers","0","prosent","100","sosialhjelp","NULL","NULL","1926"
"2013","NULL","befolkningen_ellers","1","personer","14","sosialhjelp","NULL","NULL","1926"
"2013","NULL","befolkningen_ellers","1","prosent","87.5","sosialhjelp","NULL","NULL","1926"
"2013","NULL","befolkningen_ellers","alle","personer","21","sosialhjelp","NULL","NULL","1926"
"2013","NULL","befolkningen_ellers","alle","prosent","91.3","sosialhjelp","NULL","NULL","1926"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1926"
"2013","NULL","bef_u_innv_og_norskf","0","personer","7","sosialhjelp","NULL","NULL","1926"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","100","sosialhjelp","NULL","NULL","1926"
"2013","NULL","bef_u_innv_og_norskf","1","personer","14","sosialhjelp","NULL","NULL","1926"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","87.5","sosialhjelp","NULL","NULL","1926"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","21","sosialhjelp","NULL","NULL","1926"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","91.3","sosialhjelp","NULL","NULL","1926"
"2013","NULL","alle","0","personer","19","sosialhjelp","NULL","NULL","1927"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1927"
"2013","NULL","alle","1","personer","24","sosialhjelp","NULL","NULL","1927"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1927"
"2013","NULL","alle","alle","personer","43","sosialhjelp","NULL","NULL","1927"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1927"
"2013","NULL","innvandrere","0","personer","10","sosialhjelp","NULL","NULL","1927"
"2013","NULL","innvandrere","0","prosent","52.6","sosialhjelp","NULL","NULL","1927"
"2013","NULL","innvandrere","1","personer","5","sosialhjelp","NULL","NULL","1927"
"2013","NULL","innvandrere","1","prosent","20.8","sosialhjelp","NULL","NULL","1927"
"2013","NULL","innvandrere","alle","personer","15","sosialhjelp","NULL","NULL","1927"
"2013","NULL","innvandrere","alle","prosent","34.9","sosialhjelp","NULL","NULL","1927"
"2013","NULL","befolkningen_ellers","0","personer","9","sosialhjelp","NULL","NULL","1927"
"2013","NULL","befolkningen_ellers","0","prosent","47.4","sosialhjelp","NULL","NULL","1927"
"2013","NULL","befolkningen_ellers","1","personer","19","sosialhjelp","NULL","NULL","1927"
"2013","NULL","befolkningen_ellers","1","prosent","79.2","sosialhjelp","NULL","NULL","1927"
"2013","NULL","befolkningen_ellers","alle","personer","28","sosialhjelp","NULL","NULL","1927"
"2013","NULL","befolkningen_ellers","alle","prosent","65.1","sosialhjelp","NULL","NULL","1927"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1927"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1927"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1927"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1927"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1927"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1927"
"2013","NULL","bef_u_innv_og_norskf","0","personer","9","sosialhjelp","NULL","NULL","1927"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","47.4","sosialhjelp","NULL","NULL","1927"
"2013","NULL","bef_u_innv_og_norskf","1","personer","19","sosialhjelp","NULL","NULL","1927"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","79.2","sosialhjelp","NULL","NULL","1927"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","28","sosialhjelp","NULL","NULL","1927"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","65.1","sosialhjelp","NULL","NULL","1927"
"2013","NULL","alle","0","personer","12","sosialhjelp","NULL","NULL","1928"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1928"
"2013","NULL","alle","1","personer","11","sosialhjelp","NULL","NULL","1928"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1928"
"2013","NULL","alle","alle","personer","23","sosialhjelp","NULL","NULL","1928"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1928"
"2013","NULL","innvandrere","0","personer",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","innvandrere","0","prosent",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","innvandrere","1","personer",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","innvandrere","1","prosent",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","innvandrere","alle","personer",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","innvandrere","alle","prosent",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","befolkningen_ellers","0","personer","10","sosialhjelp","NULL","NULL","1928"
"2013","NULL","befolkningen_ellers","0","prosent","83.3","sosialhjelp","NULL","NULL","1928"
"2013","NULL","befolkningen_ellers","1","personer","10","sosialhjelp","NULL","NULL","1928"
"2013","NULL","befolkningen_ellers","1","prosent","90.9","sosialhjelp","NULL","NULL","1928"
"2013","NULL","befolkningen_ellers","alle","personer","20","sosialhjelp","NULL","NULL","1928"
"2013","NULL","befolkningen_ellers","alle","prosent","87","sosialhjelp","NULL","NULL","1928"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1928"
"2013","NULL","bef_u_innv_og_norskf","0","personer","10","sosialhjelp","NULL","NULL","1928"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","83.3","sosialhjelp","NULL","NULL","1928"
"2013","NULL","bef_u_innv_og_norskf","1","personer","10","sosialhjelp","NULL","NULL","1928"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","90.9","sosialhjelp","NULL","NULL","1928"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","20","sosialhjelp","NULL","NULL","1928"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","87","sosialhjelp","NULL","NULL","1928"
"2013","NULL","alle","0","personer","13","sosialhjelp","NULL","NULL","1929"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1929"
"2013","NULL","alle","1","personer","22","sosialhjelp","NULL","NULL","1929"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1929"
"2013","NULL","alle","alle","personer","35","sosialhjelp","NULL","NULL","1929"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1929"
"2013","NULL","innvandrere","0","personer","6","sosialhjelp","NULL","NULL","1929"
"2013","NULL","innvandrere","0","prosent","46.2","sosialhjelp","NULL","NULL","1929"
"2013","NULL","innvandrere","1","personer","10","sosialhjelp","NULL","NULL","1929"
"2013","NULL","innvandrere","1","prosent","45.5","sosialhjelp","NULL","NULL","1929"
"2013","NULL","innvandrere","alle","personer","16","sosialhjelp","NULL","NULL","1929"
"2013","NULL","innvandrere","alle","prosent","45.7","sosialhjelp","NULL","NULL","1929"
"2013","NULL","befolkningen_ellers","0","personer","7","sosialhjelp","NULL","NULL","1929"
"2013","NULL","befolkningen_ellers","0","prosent","53.8","sosialhjelp","NULL","NULL","1929"
"2013","NULL","befolkningen_ellers","1","personer","12","sosialhjelp","NULL","NULL","1929"
"2013","NULL","befolkningen_ellers","1","prosent","54.5","sosialhjelp","NULL","NULL","1929"
"2013","NULL","befolkningen_ellers","alle","personer","19","sosialhjelp","NULL","NULL","1929"
"2013","NULL","befolkningen_ellers","alle","prosent","54.3","sosialhjelp","NULL","NULL","1929"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1929"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1929"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1929"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1929"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1929"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1929"
"2013","NULL","bef_u_innv_og_norskf","0","personer","7","sosialhjelp","NULL","NULL","1929"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","53.8","sosialhjelp","NULL","NULL","1929"
"2013","NULL","bef_u_innv_og_norskf","1","personer","12","sosialhjelp","NULL","NULL","1929"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","54.5","sosialhjelp","NULL","NULL","1929"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","19","sosialhjelp","NULL","NULL","1929"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","54.3","sosialhjelp","NULL","NULL","1929"
"2013","NULL","alle","0","personer","72","sosialhjelp","NULL","NULL","1931"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1931"
"2013","NULL","alle","1","personer","94","sosialhjelp","NULL","NULL","1931"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1931"
"2013","NULL","alle","alle","personer","166","sosialhjelp","NULL","NULL","1931"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1931"
"2013","NULL","innvandrere","0","personer","25","sosialhjelp","NULL","NULL","1931"
"2013","NULL","innvandrere","0","prosent","34.7","sosialhjelp","NULL","NULL","1931"
"2013","NULL","innvandrere","1","personer","28","sosialhjelp","NULL","NULL","1931"
"2013","NULL","innvandrere","1","prosent","29.8","sosialhjelp","NULL","NULL","1931"
"2013","NULL","innvandrere","alle","personer","53","sosialhjelp","NULL","NULL","1931"
"2013","NULL","innvandrere","alle","prosent","31.9","sosialhjelp","NULL","NULL","1931"
"2013","NULL","befolkningen_ellers","0","personer","47","sosialhjelp","NULL","NULL","1931"
"2013","NULL","befolkningen_ellers","0","prosent","65.3","sosialhjelp","NULL","NULL","1931"
"2013","NULL","befolkningen_ellers","1","personer","66","sosialhjelp","NULL","NULL","1931"
"2013","NULL","befolkningen_ellers","1","prosent","70.2","sosialhjelp","NULL","NULL","1931"
"2013","NULL","befolkningen_ellers","alle","personer","113","sosialhjelp","NULL","NULL","1931"
"2013","NULL","befolkningen_ellers","alle","prosent","68.1","sosialhjelp","NULL","NULL","1931"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1931"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1931"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1931"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1931"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1931"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1931"
"2013","NULL","bef_u_innv_og_norskf","0","personer","47","sosialhjelp","NULL","NULL","1931"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","65.3","sosialhjelp","NULL","NULL","1931"
"2013","NULL","bef_u_innv_og_norskf","1","personer","65","sosialhjelp","NULL","NULL","1931"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","69.1","sosialhjelp","NULL","NULL","1931"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","112","sosialhjelp","NULL","NULL","1931"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","67.5","sosialhjelp","NULL","NULL","1931"
"2013","NULL","alle","0","personer","53","sosialhjelp","NULL","NULL","1933"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","1933"
"2013","NULL","alle","1","personer","69","sosialhjelp","NULL","NULL","1933"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","1933"
"2013","NULL","alle","alle","personer","122","sosialhjelp","NULL","NULL","1933"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","1933"
"2013","NULL","innvandrere","0","personer","6","sosialhjelp","NULL","NULL","1933"
"2013","NULL","innvandrere","0","prosent","11.3","sosialhjelp","NULL","NULL","1933"
"2013","NULL","innvandrere","1","personer","5","sosialhjelp","NULL","NULL","1933"
"2013","NULL","innvandrere","1","prosent","7.2","sosialhjelp","NULL","NULL","1933"
"2013","NULL","innvandrere","alle","personer","11","sosialhjelp","NULL","NULL","1933"
"2013","NULL","innvandrere","alle","prosent","9","sosialhjelp","NULL","NULL","1933"
"2013","NULL","befolkningen_ellers","0","personer","47","sosialhjelp","NULL","NULL","1933"
"2013","NULL","befolkningen_ellers","0","prosent","88.7","sosialhjelp","NULL","NULL","1933"
"2013","NULL","befolkningen_ellers","1","personer","64","sosialhjelp","NULL","NULL","1933"
"2013","NULL","befolkningen_ellers","1","prosent","92.8","sosialhjelp","NULL","NULL","1933"
"2013","NULL","befolkningen_ellers","alle","personer","111","sosialhjelp","NULL","NULL","1933"
"2013","NULL","befolkningen_ellers","alle","prosent","91","sosialhjelp","NULL","NULL","1933"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","1933"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","1933"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","1933"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","1933"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","1933"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","1933"
"2013","NULL","bef_u_innv_og_norskf","0","personer","47","sosialhjelp","NULL","NULL","1933"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","88.7","sosialhjelp","NULL","NULL","1933"
"2013","NULL","bef_u_innv_og_norskf","1","personer","64","sosialhjelp","NULL","NULL","1933"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","92.8","sosialhjelp","NULL","NULL","1933"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","111","sosialhjelp","NULL","NULL","1933"
