"aar","bydel_nr","innvkat_3","aldersinndeling_etter_grskole","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","innvandrere","alle","personer","234","ikke_arbutd_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","alle","prosent","30.2","ikke_arbutd_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","16_25","personer","45","ikke_arbutd_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","16_25","prosent","35.7","ikke_arbutd_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","26_66","personer","189","ikke_arbutd_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","26_66","prosent","29.1","ikke_arbutd_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","alle","personer","734","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","alle","prosent","15.4","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","16_25","personer","86","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","16_25","prosent","9.9","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","26_66","personer","648","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","26_66","prosent","16.7","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","alle","personer","665","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","alle","prosent","14.8","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","16_25","personer","70","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","16_25","prosent","8.5","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","26_66","personer","595","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.2","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","alle","personer","69","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","alle","prosent","26.1","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","16_25","personer","16","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","16_25","prosent","38.1","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","26_66","personer","53","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","26_66","prosent","23.9","ikke_arbutd_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","alle","personer","565","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","alle","prosent","14.4","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","16_25","personer","96","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","16_25","prosent","11.9","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","26_66","personer","469","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","26_66","prosent","15","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","befolkningen_ellers","alle","personer","482","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","befolkningen_ellers","alle","prosent","13.4","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","befolkningen_ellers","16_25","personer","78","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","befolkningen_ellers","16_25","prosent","10.3","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","befolkningen_ellers","26_66","personer","404","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","befolkningen_ellers","26_66","prosent","14.2","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","alle","personer","83","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","alle","prosent","25.9","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","16_25","personer","18","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","16_25","prosent","36","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","26_66","personer","65","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","26_66","prosent","24","ikke_arbutd_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","alle","personer","1362","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","alle","alle","prosent","15.4","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","alle","16_25","personer","193","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","alle","16_25","prosent","11.1","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","alle","26_66","personer","1169","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","alle","26_66","prosent","16.4","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","befolkningen_ellers","alle","personer","1171","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","befolkningen_ellers","alle","prosent","14.6","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","befolkningen_ellers","16_25","personer","164","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","befolkningen_ellers","16_25","prosent","10.2","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","befolkningen_ellers","26_66","personer","1007","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","befolkningen_ellers","26_66","prosent","15.7","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","innvandrere","alle","personer","191","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","innvandrere","alle","prosent","23.2","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","innvandrere","16_25","personer","29","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","innvandrere","16_25","prosent","23.6","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","innvandrere","26_66","personer","162","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","innvandrere","26_66","prosent","23.2","ikke_arbutd_innvkat_alder","NULL","NULL","1663"
"2013","NULL","alle","alle","personer","409","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","alle","alle","prosent","16.1","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","alle","16_25","personer","44","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","alle","16_25","prosent","9.4","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","alle","26_66","personer","365","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","alle","26_66","prosent","17.6","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","befolkningen_ellers","alle","personer","361","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","befolkningen_ellers","alle","prosent","15.1","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","befolkningen_ellers","16_25","personer","32","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","befolkningen_ellers","16_25","prosent","7.2","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","befolkningen_ellers","26_66","personer","329","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.9","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","innvandrere","alle","personer","48","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","innvandrere","alle","prosent","31.8","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","innvandrere","16_25","personer","12","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","innvandrere","16_25","prosent","52.2","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","innvandrere","26_66","personer","36","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","innvandrere","26_66","prosent","28.1","ikke_arbutd_innvkat_alder","NULL","NULL","1664"
"2013","NULL","alle","alle","personer","48","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","alle","alle","prosent","8.9","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","alle","16_25","personer","8","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","alle","16_25","prosent","6.2","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","alle","26_66","personer","40","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","alle","26_66","prosent","9.8","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","befolkningen_ellers","alle","personer","45","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","befolkningen_ellers","alle","prosent","8.8","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","befolkningen_ellers","16_25","personer","8","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","befolkningen_ellers","16_25","prosent","6.3","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","befolkningen_ellers","26_66","personer","37","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","befolkningen_ellers","26_66","prosent","9.6","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","innvandrere","alle","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","innvandrere","alle","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","innvandrere","16_25","personer","0","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","innvandrere","16_25","prosent","0","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","innvandrere","26_66","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","innvandrere","26_66","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1665"
"2013","NULL","alle","alle","personer","2640","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","alle","alle","prosent","19.1","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","alle","16_25","personer","404","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","alle","16_25","prosent","13.6","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","alle","26_66","personer","2236","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","alle","26_66","prosent","20.5","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","befolkningen_ellers","alle","personer","2237","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","befolkningen_ellers","alle","prosent","17.5","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","befolkningen_ellers","16_25","personer","310","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","befolkningen_ellers","16_25","prosent","11.3","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","befolkningen_ellers","26_66","personer","1927","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","befolkningen_ellers","26_66","prosent","19.2","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","innvandrere","alle","personer","403","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","innvandrere","alle","prosent","38.1","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","innvandrere","16_25","personer","94","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","innvandrere","16_25","prosent","41.2","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","innvandrere","26_66","personer","309","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","innvandrere","26_66","prosent","37.3","ikke_arbutd_innvkat_alder","NULL","NULL","1702"
"2013","NULL","alle","alle","personer","1493","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","alle","alle","prosent","17.8","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","alle","16_25","personer","252","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","alle","16_25","prosent","13.6","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","alle","26_66","personer","1241","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","alle","26_66","prosent","18.9","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","befolkningen_ellers","alle","personer","1258","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","befolkningen_ellers","alle","prosent","16.3","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","befolkningen_ellers","16_25","personer","187","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","befolkningen_ellers","16_25","prosent","11","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","befolkningen_ellers","26_66","personer","1071","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","befolkningen_ellers","26_66","prosent","17.8","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","innvandrere","alle","personer","235","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","innvandrere","alle","prosent","33.9","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","innvandrere","16_25","personer","65","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","innvandrere","16_25","prosent","43.3","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","innvandrere","26_66","personer","170","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","innvandrere","26_66","prosent","31.3","ikke_arbutd_innvkat_alder","NULL","NULL","1703"
"2013","NULL","alle","alle","personer","429","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","alle","alle","prosent","25.9","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","alle","16_25","personer","56","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","alle","16_25","prosent","17.1","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","alle","26_66","personer","373","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","alle","26_66","prosent","28.1","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","befolkningen_ellers","alle","personer","341","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","befolkningen_ellers","alle","prosent","23.2","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","befolkningen_ellers","16_25","personer","40","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","befolkningen_ellers","16_25","prosent","13.8","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","befolkningen_ellers","26_66","personer","301","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","befolkningen_ellers","26_66","prosent","25.6","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","innvandrere","alle","personer","88","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","innvandrere","alle","prosent","47.3","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","innvandrere","16_25","personer","16","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","innvandrere","16_25","prosent","43.2","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","innvandrere","26_66","personer","72","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","innvandrere","26_66","prosent","48.3","ikke_arbutd_innvkat_alder","NULL","NULL","1711"
"2013","NULL","alle","alle","personer","2421","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","alle","alle","prosent","16.5","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","alle","16_25","personer","322","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","alle","16_25","prosent","10.7","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","alle","26_66","personer","2099","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","alle","26_66","prosent","18","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","befolkningen_ellers","alle","personer","2067","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","befolkningen_ellers","alle","prosent","15.3","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","befolkningen_ellers","16_25","personer","250","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","befolkningen_ellers","16_25","prosent","8.9","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","befolkningen_ellers","26_66","personer","1817","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","befolkningen_ellers","26_66","prosent","17","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","innvandrere","alle","personer","354","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","innvandrere","alle","prosent","30.4","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","innvandrere","16_25","personer","72","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","innvandrere","16_25","prosent","35.8","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","innvandrere","26_66","personer","282","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","innvandrere","26_66","prosent","29.3","ikke_arbutd_innvkat_alder","NULL","NULL","1714"
"2013","NULL","alle","alle","personer","329","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","alle","alle","prosent","20.1","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","alle","16_25","personer","39","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","alle","16_25","prosent","11.1","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","alle","26_66","personer","290","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","alle","26_66","prosent","22.5","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","befolkningen_ellers","alle","personer","288","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","befolkningen_ellers","alle","prosent","19.3","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","befolkningen_ellers","16_25","personer","37","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","befolkningen_ellers","16_25","prosent","11.3","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","befolkningen_ellers","26_66","personer","251","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","befolkningen_ellers","26_66","prosent","21.6","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","innvandrere","alle","personer","41","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","innvandrere","alle","prosent","27.9","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","innvandrere","16_25","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","innvandrere","16_25","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","innvandrere","26_66","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","innvandrere","26_66","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1717"
"2013","NULL","alle","alle","personer","417","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","alle","alle","prosent","18.8","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","alle","16_25","personer","42","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","alle","16_25","prosent","10.3","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","alle","26_66","personer","375","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","alle","26_66","prosent","20.7","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","befolkningen_ellers","alle","personer","377","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","befolkningen_ellers","alle","prosent","18.3","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","befolkningen_ellers","16_25","personer","39","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","befolkningen_ellers","16_25","prosent","9.8","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","befolkningen_ellers","26_66","personer","338","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","befolkningen_ellers","26_66","prosent","20.3","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","innvandrere","alle","personer","40","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","innvandrere","alle","prosent","24.8","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","innvandrere","16_25","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","innvandrere","16_25","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","innvandrere","26_66","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","innvandrere","26_66","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1718"
"2013","NULL","alle","alle","personer","2057","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","alle","alle","prosent","16.3","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","alle","16_25","personer","336","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","alle","16_25","prosent","12.2","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","alle","26_66","personer","1721","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","alle","26_66","prosent","17.5","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","befolkningen_ellers","alle","personer","1747","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","befolkningen_ellers","alle","prosent","15.2","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","befolkningen_ellers","16_25","personer","252","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","befolkningen_ellers","16_25","prosent","10","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","befolkningen_ellers","26_66","personer","1495","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.6","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","innvandrere","alle","personer","310","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","innvandrere","alle","prosent","28.9","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","innvandrere","16_25","personer","84","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","innvandrere","16_25","prosent","34.4","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","innvandrere","26_66","personer","226","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","innvandrere","26_66","prosent","27.3","ikke_arbutd_innvkat_alder","NULL","NULL","1719"
"2013","NULL","alle","alle","personer","1937","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","alle","alle","prosent","19.9","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","alle","16_25","personer","254","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","alle","16_25","prosent","12.7","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","alle","26_66","personer","1683","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","alle","26_66","prosent","21.7","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","befolkningen_ellers","alle","personer","1681","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","befolkningen_ellers","alle","prosent","18.7","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","befolkningen_ellers","16_25","personer","207","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","befolkningen_ellers","16_25","prosent","11","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","befolkningen_ellers","26_66","personer","1474","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","befolkningen_ellers","26_66","prosent","20.8","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","innvandrere","alle","personer","256","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","innvandrere","alle","prosent","32.5","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","innvandrere","16_25","personer","47","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","innvandrere","16_25","prosent","41.6","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","innvandrere","26_66","personer","209","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","innvandrere","26_66","prosent","31","ikke_arbutd_innvkat_alder","NULL","NULL","1721"
"2013","NULL","alle","alle","personer","481","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","alle","alle","prosent","29.1","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","alle","16_25","personer","37","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","alle","16_25","prosent","12.1","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","alle","26_66","personer","444","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","alle","26_66","prosent","33","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","befolkningen_ellers","alle","personer","364","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","befolkningen_ellers","alle","prosent","25.7","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","befolkningen_ellers","16_25","personer","33","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","befolkningen_ellers","16_25","prosent","11.3","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","befolkningen_ellers","26_66","personer","331","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","befolkningen_ellers","26_66","prosent","29.5","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","innvandrere","alle","personer","117","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","innvandrere","alle","prosent","49.2","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","innvandrere","16_25","personer","4","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","innvandrere","16_25","prosent","30.8","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","innvandrere","26_66","personer","113","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","innvandrere","26_66","prosent","50.2","ikke_arbutd_innvkat_alder","NULL","NULL","1724"
"2013","NULL","alle","alle","personer","187","ikke_arbutd_innvkat_alder","NULL","NULL","1725"
"2013","NULL","alle","alle","prosent","17.7","ikke_arbutd_innvkat_alder","NULL","NULL","1725"
