"aar","bydel_nr","flytting","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","15","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring","alle","alle","personer","33","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring","innvandrere","1","personer","19","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring","innvandrere","2","personer","8","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring","innvandrere","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring","alle","alle","personer","144","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","53","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","82","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","135","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innflytting","alle","alle","personer","575","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innflytting","innvandrere","1","personer","55","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innflytting","innvandrere","2","personer","53","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innflytting","innvandrere","alle","personer","108","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","467","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utflytting","alle","alle","personer","704","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utflytting","innvandrere","1","personer","62","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utflytting","innvandrere","2","personer","81","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utflytting","innvandrere","alle","personer","143","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","561","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnflytting","alle","alle","personer","-129","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-7","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-28","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-35","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-94","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","752","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","127","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","143","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","270","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","482","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","737","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","81","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","89","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","170","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","567","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","15","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","46","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","54","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","100","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-85","befolkning_flytting","NULL","NULL","NULL","1432"
"2013","NULL","innvandring","alle","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring","innvandrere","1","personer","12","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring","innvandrere","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring","alle","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring","innvandrere","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring","alle","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","12","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innflytting","alle","alle","personer","125","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innflytting","innvandrere","1","personer","9","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innflytting","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innflytting","innvandrere","alle","personer","14","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","111","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utflytting","alle","alle","personer","96","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utflytting","innvandrere","1","personer","9","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utflytting","innvandrere","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","84","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnflytting","alle","alle","personer","29","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","2","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","144","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","21","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","9","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","114","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","96","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","9","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","84","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","48","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","12","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","6","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","18","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","1433"
"2013","NULL","innvandring","alle","alle","personer","92","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring","innvandrere","1","personer","24","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring","innvandrere","2","personer","65","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring","innvandrere","alle","personer","89","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring","alle","alle","personer","17","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring","innvandrere","1","personer","11","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring","innvandrere","alle","personer","14","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring","alle","alle","personer","75","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","13","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","62","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","75","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innflytting","alle","alle","personer","110","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innflytting","innvandrere","1","personer","18","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innflytting","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innflytting","innvandrere","alle","personer","22","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","88","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utflytting","alle","alle","personer","166","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utflytting","innvandrere","1","personer","10","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utflytting","innvandrere","2","personer","45","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utflytting","innvandrere","alle","personer","55","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","111","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnflytting","alle","alle","personer","-56","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","8","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-41","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-33","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-23","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","202","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","42","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","69","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","111","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","91","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","183","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","21","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","48","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","69","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","114","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","21","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","21","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","42","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-23","befolkning_flytting","NULL","NULL","NULL","1438"
"2013","NULL","innvandring","alle","alle","personer","76","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring","innvandrere","1","personer","57","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring","innvandrere","alle","personer","64","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring","alle","alle","personer","34","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring","innvandrere","1","personer","29","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring","innvandrere","alle","personer","34","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring","alle","alle","personer","42","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","28","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","2","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innflytting","alle","alle","personer","128","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innflytting","innvandrere","1","personer","8","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innflytting","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innflytting","innvandrere","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","116","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utflytting","alle","alle","personer","199","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utflytting","innvandrere","1","personer","25","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utflytting","innvandrere","2","personer","22","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utflytting","innvandrere","alle","personer","47","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","152","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnflytting","alle","alle","personer","-71","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-17","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-18","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-35","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-36","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","204","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","65","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","11","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","76","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","128","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","233","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","54","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","27","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","81","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","152","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","-29","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","11","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","-16","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","-5","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-24","befolkning_flytting","NULL","NULL","NULL","1439"
"2013","NULL","innvandring","alle","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring","innvandrere","2","personer","9","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring","innvandrere","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring","alle","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring","alle","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","-3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","9","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","-1","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innflytting","alle","alle","personer","77","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innflytting","innvandrere","1","personer","8","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innflytting","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innflytting","innvandrere","alle","personer","15","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","62","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utflytting","alle","alle","personer","80","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utflytting","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utflytting","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","77","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnflytting","alle","alle","personer","-3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","8","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-15","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","89","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","8","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","16","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","65","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","87","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","81","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","5","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","13","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","18","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-16","befolkning_flytting","NULL","NULL","NULL","1441"
"2013","NULL","innvandring","alle","alle","personer","60","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring","innvandrere","1","personer","45","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring","innvandrere","alle","personer","52","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","8","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring","alle","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring","innvandrere","1","personer","13","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring","innvandrere","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring","alle","alle","personer","44","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","32","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","36","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","8","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innflytting","alle","alle","personer","152","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innflytting","innvandrere","2","personer","14","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innflytting","innvandrere","alle","personer","20","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","132","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utflytting","alle","alle","personer","218","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utflytting","innvandrere","1","personer","17","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utflytting","innvandrere","2","personer","10","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utflytting","innvandrere","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","191","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnflytting","alle","alle","personer","-66","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-11","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1443"
