"tabell_navn","aar","kommune_nr","fylke_nr","bydel_nr","naringsregion_nr","innvkat_3","kjonn","enhet","tabellvariabel"
"sosialhjelp","2014","NULL","NULL","NULL","27","befolkningen_ellers","0","personer","992"
"sosialhjelp","2014","NULL","NULL","NULL","27","befolkningen_ellers","0","prosent","2.29"
"sosialhjelp","2014","NULL","NULL","NULL","27","innvandrere","alle","personer","1380"
"sosialhjelp","2014","NULL","NULL","NULL","27","innvandrere","alle","prosent","12.96"
"sosialhjelp","2014","NULL","NULL","NULL","27","innvandrere","1","personer","842"
"sosialhjelp","2014","NULL","NULL","NULL","27","innvandrere","1","prosent","15.55"
"sosialhjelp","2014","NULL","NULL","NULL","27","innvandrere","0","personer","538"
"sosialhjelp","2014","NULL","NULL","NULL","27","innvandrere","0","prosent","10.28"
"sosialhjelp","2014","NULL","NULL","NULL","28","alle","alle","personer","563"
"sosialhjelp","2014","NULL","NULL","NULL","28","alle","alle","prosent","4.18"
"sosialhjelp","2014","NULL","NULL","NULL","28","alle","1","personer","303"
"sosialhjelp","2014","NULL","NULL","NULL","28","alle","1","prosent","4.52"
"sosialhjelp","2014","NULL","NULL","NULL","28","alle","0","personer","260"
"sosialhjelp","2014","NULL","NULL","NULL","28","alle","0","prosent","3.85"
"sosialhjelp","2014","NULL","NULL","NULL","28","befolkningen_ellers","alle","personer","369"
"sosialhjelp","2014","NULL","NULL","NULL","28","befolkningen_ellers","alle","prosent","3.07"
"sosialhjelp","2014","NULL","NULL","NULL","28","befolkningen_ellers","1","personer","197"
"sosialhjelp","2014","NULL","NULL","NULL","28","befolkningen_ellers","1","prosent","3.29"
"sosialhjelp","2014","NULL","NULL","NULL","28","befolkningen_ellers","0","personer","172"
"sosialhjelp","2014","NULL","NULL","NULL","28","befolkningen_ellers","0","prosent","2.85"
"sosialhjelp","2014","NULL","NULL","NULL","28","innvandrere","alle","personer","194"
"sosialhjelp","2014","NULL","NULL","NULL","28","innvandrere","alle","prosent","13.51"
"sosialhjelp","2014","NULL","NULL","NULL","28","innvandrere","1","personer","106"
"sosialhjelp","2014","NULL","NULL","NULL","28","innvandrere","1","prosent","14.89"
"sosialhjelp","2014","NULL","NULL","NULL","28","innvandrere","0","personer","88"
"sosialhjelp","2014","NULL","NULL","NULL","28","innvandrere","0","prosent","12.15"
"sosialhjelp","2014","NULL","NULL","NULL","29","alle","alle","personer","630"
"sosialhjelp","2014","NULL","NULL","NULL","29","alle","alle","prosent","3.92"
"sosialhjelp","2014","NULL","NULL","NULL","29","alle","1","personer","360"
"sosialhjelp","2014","NULL","NULL","NULL","29","alle","1","prosent","4.52"
"sosialhjelp","2014","NULL","NULL","NULL","29","alle","0","personer","270"
"sosialhjelp","2014","NULL","NULL","NULL","29","alle","0","prosent","3.33"
"sosialhjelp","2014","NULL","NULL","NULL","29","befolkningen_ellers","alle","personer","401"
"sosialhjelp","2014","NULL","NULL","NULL","29","befolkningen_ellers","alle","prosent","2.76"
"sosialhjelp","2014","NULL","NULL","NULL","29","befolkningen_ellers","1","personer","227"
"sosialhjelp","2014","NULL","NULL","NULL","29","befolkningen_ellers","1","prosent","3.18"
"sosialhjelp","2014","NULL","NULL","NULL","29","befolkningen_ellers","0","personer","174"
"sosialhjelp","2014","NULL","NULL","NULL","29","befolkningen_ellers","0","prosent","2.36"
"sosialhjelp","2014","NULL","NULL","NULL","29","innvandrere","alle","personer","229"
"sosialhjelp","2014","NULL","NULL","NULL","29","innvandrere","alle","prosent","14.73"
"sosialhjelp","2014","NULL","NULL","NULL","29","innvandrere","1","personer","133"
"sosialhjelp","2014","NULL","NULL","NULL","29","innvandrere","1","prosent","16.12"
"sosialhjelp","2014","NULL","NULL","NULL","29","innvandrere","0","personer","96"
"sosialhjelp","2014","NULL","NULL","NULL","29","innvandrere","0","prosent","13.15"
"sosialhjelp","2014","NULL","NULL","NULL","30","alle","alle","personer","285"
"sosialhjelp","2014","NULL","NULL","NULL","30","alle","alle","prosent","2.52"
"sosialhjelp","2014","NULL","NULL","NULL","30","alle","1","personer","159"
"sosialhjelp","2014","NULL","NULL","NULL","30","alle","1","prosent","2.76"
"sosialhjelp","2014","NULL","NULL","NULL","30","alle","0","personer","126"
"sosialhjelp","2014","NULL","NULL","NULL","30","alle","0","prosent","2.26"
"sosialhjelp","2014","NULL","NULL","NULL","30","befolkningen_ellers","alle","personer","221"
"sosialhjelp","2014","NULL","NULL","NULL","30","befolkningen_ellers","alle","prosent","2.12"
"sosialhjelp","2014","NULL","NULL","NULL","30","befolkningen_ellers","1","personer","124"
"sosialhjelp","2014","NULL","NULL","NULL","30","befolkningen_ellers","1","prosent","2.35"
"sosialhjelp","2014","NULL","NULL","NULL","30","befolkningen_ellers","0","personer","97"
"sosialhjelp","2014","NULL","NULL","NULL","30","befolkningen_ellers","0","prosent","1.90"
"sosialhjelp","2014","NULL","NULL","NULL","30","innvandrere","alle","personer","64"
"sosialhjelp","2014","NULL","NULL","NULL","30","innvandrere","alle","prosent","6.97"
"sosialhjelp","2014","NULL","NULL","NULL","30","innvandrere","1","personer","35"
"sosialhjelp","2014","NULL","NULL","NULL","30","innvandrere","1","prosent","7.48"
"sosialhjelp","2014","NULL","NULL","NULL","30","innvandrere","0","personer","29"
"sosialhjelp","2014","NULL","NULL","NULL","30","innvandrere","0","prosent","6.44"
"sosialhjelp","2014","NULL","NULL","NULL","31","alle","alle","personer","219"
"sosialhjelp","2014","NULL","NULL","NULL","31","alle","alle","prosent","4.04"
"sosialhjelp","2014","NULL","NULL","NULL","31","alle","1","personer","120"
"sosialhjelp","2014","NULL","NULL","NULL","31","alle","1","prosent","4.36"
"sosialhjelp","2014","NULL","NULL","NULL","31","alle","0","personer","99"
"sosialhjelp","2014","NULL","NULL","NULL","31","alle","0","prosent","3.70"
"sosialhjelp","2014","NULL","NULL","NULL","31","befolkningen_ellers","alle","personer","131"
"sosialhjelp","2014","NULL","NULL","NULL","31","befolkningen_ellers","alle","prosent","2.71"
"sosialhjelp","2014","NULL","NULL","NULL","31","befolkningen_ellers","1","personer","73"
"sosialhjelp","2014","NULL","NULL","NULL","31","befolkningen_ellers","1","prosent","2.99"
"sosialhjelp","2014","NULL","NULL","NULL","31","befolkningen_ellers","0","personer","58"
"sosialhjelp","2014","NULL","NULL","NULL","31","befolkningen_ellers","0","prosent","2.43"
"sosialhjelp","2014","NULL","NULL","NULL","31","innvandrere","alle","personer","88"
"sosialhjelp","2014","NULL","NULL","NULL","31","innvandrere","alle","prosent","14.79"
"sosialhjelp","2014","NULL","NULL","NULL","31","innvandrere","1","personer","47"
"sosialhjelp","2014","NULL","NULL","NULL","31","innvandrere","1","prosent","15.31"
"sosialhjelp","2014","NULL","NULL","NULL","31","innvandrere","0","personer","41"
"sosialhjelp","2014","NULL","NULL","NULL","31","innvandrere","0","prosent","14.24"
"sosialhjelp","2014","NULL","NULL","NULL","32","alle","alle","personer","2848"
"sosialhjelp","2014","NULL","NULL","NULL","32","alle","alle","prosent","4.02"
"sosialhjelp","2014","NULL","NULL","NULL","32","alle","1","personer","1627"
"sosialhjelp","2014","NULL","NULL","NULL","32","alle","1","prosent","4.61"
"sosialhjelp","2014","NULL","NULL","NULL","32","alle","0","personer","1221"
"sosialhjelp","2014","NULL","NULL","NULL","32","alle","0","prosent","3.43"
"sosialhjelp","2014","NULL","NULL","NULL","32","befolkningen_ellers","alle","personer","1959"
"sosialhjelp","2014","NULL","NULL","NULL","32","befolkningen_ellers","alle","prosent","3.12"
"sosialhjelp","2014","NULL","NULL","NULL","32","befolkningen_ellers","1","personer","1093"
"sosialhjelp","2014","NULL","NULL","NULL","32","befolkningen_ellers","1","prosent","3.51"
"sosialhjelp","2014","NULL","NULL","NULL","32","befolkningen_ellers","0","personer","866"
"sosialhjelp","2014","NULL","NULL","NULL","32","befolkningen_ellers","0","prosent","2.74"
"sosialhjelp","2014","NULL","NULL","NULL","32","innvandrere","alle","personer","889"
"sosialhjelp","2014","NULL","NULL","NULL","32","innvandrere","alle","prosent","10.94"
"sosialhjelp","2014","NULL","NULL","NULL","32","innvandrere","1","personer","534"
"sosialhjelp","2014","NULL","NULL","NULL","32","innvandrere","1","prosent","12.71"
"sosialhjelp","2014","NULL","NULL","NULL","32","innvandrere","0","personer","355"
"sosialhjelp","2014","NULL","NULL","NULL","32","innvandrere","0","prosent","9.04"
"sosialhjelp","2014","NULL","NULL","NULL","33","alle","alle","personer","663"
"sosialhjelp","2014","NULL","NULL","NULL","33","alle","alle","prosent","2.38"
"sosialhjelp","2014","NULL","NULL","NULL","33","alle","1","personer","370"
"sosialhjelp","2014","NULL","NULL","NULL","33","alle","1","prosent","2.63"
"sosialhjelp","2014","NULL","NULL","NULL","33","alle","0","personer","293"
"sosialhjelp","2014","NULL","NULL","NULL","33","alle","0","prosent","2.13"
"sosialhjelp","2014","NULL","NULL","NULL","33","befolkningen_ellers","alle","personer","423"
"sosialhjelp","2014","NULL","NULL","NULL","33","befolkningen_ellers","alle","prosent","1.69"
"sosialhjelp","2014","NULL","NULL","NULL","33","befolkningen_ellers","1","personer","241"
"sosialhjelp","2014","NULL","NULL","NULL","33","befolkningen_ellers","1","prosent","1.90"
"sosialhjelp","2014","NULL","NULL","NULL","33","befolkningen_ellers","0","personer","182"
"sosialhjelp","2014","NULL","NULL","NULL","33","befolkningen_ellers","0","prosent","1.48"
"sosialhjelp","2014","NULL","NULL","NULL","33","innvandrere","alle","personer","240"
"sosialhjelp","2014","NULL","NULL","NULL","33","innvandrere","alle","prosent","8.32"
"sosialhjelp","2014","NULL","NULL","NULL","33","innvandrere","1","personer","129"
"sosialhjelp","2014","NULL","NULL","NULL","33","innvandrere","1","prosent","9.23"
"sosialhjelp","2014","NULL","NULL","NULL","33","innvandrere","0","personer","111"
"sosialhjelp","2014","NULL","NULL","NULL","33","innvandrere","0","prosent","7.47"
"sosialhjelp","2014","NULL","NULL","NULL","34","alle","alle","personer","589"
"sosialhjelp","2014","NULL","NULL","NULL","34","alle","alle","prosent","3.06"
"sosialhjelp","2014","NULL","NULL","NULL","34","alle","1","personer","301"
"sosialhjelp","2014","NULL","NULL","NULL","34","alle","1","prosent","3.15"
"sosialhjelp","2014","NULL","NULL","NULL","34","alle","0","personer","288"
"sosialhjelp","2014","NULL","NULL","NULL","34","alle","0","prosent","2.96"
"sosialhjelp","2014","NULL","NULL","NULL","34","befolkningen_ellers","alle","personer","379"
"sosialhjelp","2014","NULL","NULL","NULL","34","befolkningen_ellers","alle","prosent","2.20"
"sosialhjelp","2014","NULL","NULL","NULL","34","befolkningen_ellers","1","personer","198"
"sosialhjelp","2014","NULL","NULL","NULL","34","befolkningen_ellers","1","prosent","2.32"
"sosialhjelp","2014","NULL","NULL","NULL","34","befolkningen_ellers","0","personer","181"
"sosialhjelp","2014","NULL","NULL","NULL","34","befolkningen_ellers","0","prosent","2.08"
"sosialhjelp","2014","NULL","NULL","NULL","34","innvandrere","alle","personer","210"
"sosialhjelp","2014","NULL","NULL","NULL","34","innvandrere","alle","prosent","10.38"
"sosialhjelp","2014","NULL","NULL","NULL","34","innvandrere","1","personer","103"
"sosialhjelp","2014","NULL","NULL","NULL","34","innvandrere","1","prosent","10.31"
"sosialhjelp","2014","NULL","NULL","NULL","34","innvandrere","0","personer","107"
"sosialhjelp","2014","NULL","NULL","NULL","34","innvandrere","0","prosent","10.44"
"sosialhjelp","2014","NULL","NULL","NULL","35","alle","alle","personer","3407"
"sosialhjelp","2014","NULL","NULL","NULL","35","alle","alle","prosent","3.27"
"sosialhjelp","2014","NULL","NULL","NULL","35","alle","1","personer","1997"
"sosialhjelp","2014","NULL","NULL","NULL","35","alle","1","prosent","3.85"
"sosialhjelp","2014","NULL","NULL","NULL","35","alle","0","personer","1410"
"sosialhjelp","2014","NULL","NULL","NULL","35","alle","0","prosent","2.69"
"sosialhjelp","2014","NULL","NULL","NULL","35","befolkningen_ellers","alle","personer","2001"
"sosialhjelp","2014","NULL","NULL","NULL","35","befolkningen_ellers","alle","prosent","2.23"
"sosialhjelp","2014","NULL","NULL","NULL","35","befolkningen_ellers","1","personer","1155"
"sosialhjelp","2014","NULL","NULL","NULL","35","befolkningen_ellers","1","prosent","2.60"
"sosialhjelp","2014","NULL","NULL","NULL","35","befolkningen_ellers","0","personer","846"
"sosialhjelp","2014","NULL","NULL","NULL","35","befolkningen_ellers","0","prosent","1.86"
"sosialhjelp","2014","NULL","NULL","NULL","35","innvandrere","alle","personer","1406"
"sosialhjelp","2014","NULL","NULL","NULL","35","innvandrere","alle","prosent","9.74"
"sosialhjelp","2014","NULL","NULL","NULL","35","innvandrere","1","personer","842"
"sosialhjelp","2014","NULL","NULL","NULL","35","innvandrere","1","prosent","11.26"
"sosialhjelp","2014","NULL","NULL","NULL","35","innvandrere","0","personer","564"
"sosialhjelp","2014","NULL","NULL","NULL","35","innvandrere","0","prosent","8.11"
"sosialhjelp","2014","NULL","NULL","NULL","36","alle","alle","personer","472"
"sosialhjelp","2014","NULL","NULL","NULL","36","alle","alle","prosent","2.56"
"sosialhjelp","2014","NULL","NULL","NULL","36","alle","1","personer","241"
"sosialhjelp","2014","NULL","NULL","NULL","36","alle","1","prosent","2.58"
"sosialhjelp","2014","NULL","NULL","NULL","36","alle","0","personer","231"
"sosialhjelp","2014","NULL","NULL","NULL","36","alle","0","prosent","2.54"
"sosialhjelp","2014","NULL","NULL","NULL","36","befolkningen_ellers","alle","personer","300"
"sosialhjelp","2014","NULL","NULL","NULL","36","befolkningen_ellers","alle","prosent","1.83"
"sosialhjelp","2014","NULL","NULL","NULL","36","befolkningen_ellers","1","personer","162"
"sosialhjelp","2014","NULL","NULL","NULL","36","befolkningen_ellers","1","prosent","1.96"
"sosialhjelp","2014","NULL","NULL","NULL","36","befolkningen_ellers","0","personer","138"
"sosialhjelp","2014","NULL","NULL","NULL","36","befolkningen_ellers","0","prosent","1.69"
"sosialhjelp","2014","NULL","NULL","NULL","36","innvandrere","alle","personer","172"
"sosialhjelp","2014","NULL","NULL","NULL","36","innvandrere","alle","prosent","8.69"
"sosialhjelp","2014","NULL","NULL","NULL","36","innvandrere","1","personer","79"
"sosialhjelp","2014","NULL","NULL","NULL","36","innvandrere","1","prosent","7.53"
"sosialhjelp","2014","NULL","NULL","NULL","36","innvandrere","0","personer","93"
"sosialhjelp","2014","NULL","NULL","NULL","36","innvandrere","0","prosent","9.99"
"sosialhjelp","2014","NULL","NULL","NULL","37","alle","alle","personer","2180"
"sosialhjelp","2014","NULL","NULL","NULL","37","alle","alle","prosent","2.74"
"sosialhjelp","2014","NULL","NULL","NULL","37","alle","1","personer","1273"
"sosialhjelp","2014","NULL","NULL","NULL","37","alle","1","prosent","3.15"
"sosialhjelp","2014","NULL","NULL","NULL","37","alle","0","personer","907"
"sosialhjelp","2014","NULL","NULL","NULL","37","alle","0","prosent","2.31"
"sosialhjelp","2014","NULL","NULL","NULL","37","befolkningen_ellers","alle","personer","1544"
"sosialhjelp","2014","NULL","NULL","NULL","37","befolkningen_ellers","alle","prosent","2.21"
"sosialhjelp","2014","NULL","NULL","NULL","37","befolkningen_ellers","1","personer","912"
"sosialhjelp","2014","NULL","NULL","NULL","37","befolkningen_ellers","1","prosent","2.60"
"sosialhjelp","2014","NULL","NULL","NULL","37","befolkningen_ellers","0","personer","632"
"sosialhjelp","2014","NULL","NULL","NULL","37","befolkningen_ellers","0","prosent","1.81"
"sosialhjelp","2014","NULL","NULL","NULL","37","innvandrere","alle","personer","636"
"sosialhjelp","2014","NULL","NULL","NULL","37","innvandrere","alle","prosent","6.57"
"sosialhjelp","2014","NULL","NULL","NULL","37","innvandrere","1","personer","361"
"sosialhjelp","2014","NULL","NULL","NULL","37","innvandrere","1","prosent","6.75"
"sosialhjelp","2014","NULL","NULL","NULL","37","innvandrere","0","personer","275"
"sosialhjelp","2014","NULL","NULL","NULL","37","innvandrere","0","prosent","6.35"
"sosialhjelp","2014","NULL","NULL","NULL","38","alle","alle","personer","478"
"sosialhjelp","2014","NULL","NULL","NULL","38","alle","alle","prosent","2.73"
"sosialhjelp","2014","NULL","NULL","NULL","38","alle","1","personer","256"
"sosialhjelp","2014","NULL","NULL","NULL","38","alle","1","prosent","2.88"
"sosialhjelp","2014","NULL","NULL","NULL","38","alle","0","personer","222"
"sosialhjelp","2014","NULL","NULL","NULL","38","alle","0","prosent","2.58"
"sosialhjelp","2014","NULL","NULL","NULL","38","befolkningen_ellers","alle","personer","302"
"sosialhjelp","2014","NULL","NULL","NULL","38","befolkningen_ellers","alle","prosent","1.96"
"sosialhjelp","2014","NULL","NULL","NULL","38","befolkningen_ellers","1","personer","159"
"sosialhjelp","2014","NULL","NULL","NULL","38","befolkningen_ellers","1","prosent","2.04"
"sosialhjelp","2014","NULL","NULL","NULL","38","befolkningen_ellers","0","personer","143"
"sosialhjelp","2014","NULL","NULL","NULL","38","befolkningen_ellers","0","prosent","1.88"
"sosialhjelp","2014","NULL","NULL","NULL","38","innvandrere","alle","personer","176"
"sosialhjelp","2014","NULL","NULL","NULL","38","innvandrere","alle","prosent","8.48"
"sosialhjelp","2014","NULL","NULL","NULL","38","innvandrere","1","personer","97"
"sosialhjelp","2014","NULL","NULL","NULL","38","innvandrere","1","prosent","8.86"
"sosialhjelp","2014","NULL","NULL","NULL","38","innvandrere","0","personer","79"
"sosialhjelp","2014","NULL","NULL","NULL","38","innvandrere","0","prosent","8.06"
"sosialhjelp","2014","NULL","NULL","NULL","39","alle","alle","personer","6419"
"sosialhjelp","2014","NULL","NULL","NULL","39","alle","alle","prosent","2.70"
"sosialhjelp","2014","NULL","NULL","NULL","39","alle","1","personer","3607"
"sosialhjelp","2014","NULL","NULL","NULL","39","alle","1","prosent","2.98"
"sosialhjelp","2014","NULL","NULL","NULL","39","alle","0","personer","2812"
"sosialhjelp","2014","NULL","NULL","NULL","39","alle","0","prosent","2.40"
"sosialhjelp","2014","NULL","NULL","NULL","39","befolkningen_ellers","alle","personer","3831"
"sosialhjelp","2014","NULL","NULL","NULL","39","befolkningen_ellers","alle","prosent","1.98"
"sosialhjelp","2014","NULL","NULL","NULL","39","befolkningen_ellers","1","personer","2133"
"sosialhjelp","2014","NULL","NULL","NULL","39","befolkningen_ellers","1","prosent","2.21"
"sosialhjelp","2014","NULL","NULL","NULL","39","befolkningen_ellers","0","personer","1698"
"sosialhjelp","2014","NULL","NULL","NULL","39","befolkningen_ellers","0","prosent","1.75"
"sosialhjelp","2014","NULL","NULL","NULL","39","innvandrere","alle","personer","2588"
"sosialhjelp","2014","NULL","NULL","NULL","39","innvandrere","alle","prosent","5.80"
"sosialhjelp","2014","NULL","NULL","NULL","39","innvandrere","1","personer","1474"
"sosialhjelp","2014","NULL","NULL","NULL","39","innvandrere","1","prosent","6.03"
"sosialhjelp","2014","NULL","NULL","NULL","39","innvandrere","0","personer","1114"
"sosialhjelp","2014","NULL","NULL","NULL","39","innvandrere","0","prosent","5.52"
"sosialhjelp","2014","NULL","NULL","NULL","40","alle","alle","personer","6314"
"sosialhjelp","2014","NULL","NULL","NULL","40","alle","alle","prosent","2.89"
"sosialhjelp","2014","NULL","NULL","NULL","40","alle","1","personer","3647"
"sosialhjelp","2014","NULL","NULL","NULL","40","alle","1","prosent","3.33"
"sosialhjelp","2014","NULL","NULL","NULL","40","alle","0","personer","2667"
"sosialhjelp","2014","NULL","NULL","NULL","40","alle","0","prosent","2.45"
"sosialhjelp","2014","NULL","NULL","NULL","40","befolkningen_ellers","alle","personer","4081"
"sosialhjelp","2014","NULL","NULL","NULL","40","befolkningen_ellers","alle","prosent","2.22"
"sosialhjelp","2014","NULL","NULL","NULL","40","befolkningen_ellers","1","personer","2447"
"sosialhjelp","2014","NULL","NULL","NULL","40","befolkningen_ellers","1","prosent","2.70"
"sosialhjelp","2014","NULL","NULL","NULL","40","befolkningen_ellers","0","personer","1634"
"sosialhjelp","2014","NULL","NULL","NULL","40","befolkningen_ellers","0","prosent","1.75"
"sosialhjelp","2014","NULL","NULL","NULL","40","innvandrere","alle","personer","2233"
"sosialhjelp","2014","NULL","NULL","NULL","40","innvandrere","alle","prosent","6.45"
"sosialhjelp","2014","NULL","NULL","NULL","40","innvandrere","1","personer","1200"
"sosialhjelp","2014","NULL","NULL","NULL","40","innvandrere","1","prosent","6.29"
"sosialhjelp","2014","NULL","NULL","NULL","40","innvandrere","0","personer","1033"
"sosialhjelp","2014","NULL","NULL","NULL","40","innvandrere","0","prosent","6.63"
"sosialhjelp","2014","NULL","NULL","NULL","41","alle","alle","personer","398"
"sosialhjelp","2014","NULL","NULL","NULL","41","alle","alle","prosent","2.09"
"sosialhjelp","2014","NULL","NULL","NULL","41","alle","1","personer","212"
"sosialhjelp","2014","NULL","NULL","NULL","41","alle","1","prosent","2.19"
"sosialhjelp","2014","NULL","NULL","NULL","41","alle","0","personer","186"
"sosialhjelp","2014","NULL","NULL","NULL","41","alle","0","prosent","1.99"
"sosialhjelp","2014","NULL","NULL","NULL","41","befolkningen_ellers","alle","personer","318"
"sosialhjelp","2014","NULL","NULL","NULL","41","befolkningen_ellers","alle","prosent","1.87"
"sosialhjelp","2014","NULL","NULL","NULL","41","befolkningen_ellers","1","personer","177"
"sosialhjelp","2014","NULL","NULL","NULL","41","befolkningen_ellers","1","prosent","2.05"
"sosialhjelp","2014","NULL","NULL","NULL","41","befolkningen_ellers","0","personer","141"
"sosialhjelp","2014","NULL","NULL","NULL","41","befolkningen_ellers","0","prosent","1.68"
"sosialhjelp","2014","NULL","NULL","NULL","41","innvandrere","alle","personer","80"
"sosialhjelp","2014","NULL","NULL","NULL","41","innvandrere","alle","prosent","3.98"
"sosialhjelp","2014","NULL","NULL","NULL","41","innvandrere","1","personer","35"
"sosialhjelp","2014","NULL","NULL","NULL","41","innvandrere","1","prosent","3.36"
"sosialhjelp","2014","NULL","NULL","NULL","41","innvandrere","0","personer","45"
"sosialhjelp","2014","NULL","NULL","NULL","41","innvandrere","0","prosent","4.66"
"sosialhjelp","2014","NULL","NULL","NULL","42","alle","alle","personer","509"
"sosialhjelp","2014","NULL","NULL","NULL","42","alle","alle","prosent","2.78"
"sosialhjelp","2014","NULL","NULL","NULL","42","alle","1","personer","290"
"sosialhjelp","2014","NULL","NULL","NULL","42","alle","1","prosent","3.16"
"sosialhjelp","2014","NULL","NULL","NULL","42","alle","0","personer","219"
"sosialhjelp","2014","NULL","NULL","NULL","42","alle","0","prosent","2.40"
"sosialhjelp","2014","NULL","NULL","NULL","42","befolkningen_ellers","alle","personer","348"
"sosialhjelp","2014","NULL","NULL","NULL","42","befolkningen_ellers","alle","prosent","2.11"
"sosialhjelp","2014","NULL","NULL","NULL","42","befolkningen_ellers","1","personer","205"
"sosialhjelp","2014","NULL","NULL","NULL","42","befolkningen_ellers","1","prosent","2.49"
"sosialhjelp","2014","NULL","NULL","NULL","42","befolkningen_ellers","0","personer","143"
"sosialhjelp","2014","NULL","NULL","NULL","42","befolkningen_ellers","0","prosent","1.74"
"sosialhjelp","2014","NULL","NULL","NULL","42","innvandrere","alle","personer","161"
"sosialhjelp","2014","NULL","NULL","NULL","42","innvandrere","alle","prosent","8.65"
"sosialhjelp","2014","NULL","NULL","NULL","42","innvandrere","1","personer","85"
"sosialhjelp","2014","NULL","NULL","NULL","42","innvandrere","1","prosent","8.94"
"sosialhjelp","2014","NULL","NULL","NULL","42","innvandrere","0","personer","76"
"sosialhjelp","2014","NULL","NULL","NULL","42","innvandrere","0","prosent","8.34"
"sosialhjelp","2014","NULL","NULL","NULL","43","alle","alle","personer","336"
"sosialhjelp","2014","NULL","NULL","NULL","43","alle","alle","prosent","2.99"
"sosialhjelp","2014","NULL","NULL","NULL","43","alle","1","personer","178"
"sosialhjelp","2014","NULL","NULL","NULL","43","alle","1","prosent","3.19"
"sosialhjelp","2014","NULL","NULL","NULL","43","alle","0","personer","158"
"sosialhjelp","2014","NULL","NULL","NULL","43","alle","0","prosent","2.79"
"sosialhjelp","2014","NULL","NULL","NULL","43","befolkningen_ellers","alle","personer","213"
"sosialhjelp","2014","NULL","NULL","NULL","43","befolkningen_ellers","alle","prosent","2.06"
"sosialhjelp","2014","NULL","NULL","NULL","43","befolkningen_ellers","1","personer","103"
"sosialhjelp","2014","NULL","NULL","NULL","43","befolkningen_ellers","1","prosent","2.03"
"sosialhjelp","2014","NULL","NULL","NULL","43","befolkningen_ellers","0","personer","110"
"sosialhjelp","2014","NULL","NULL","NULL","43","befolkningen_ellers","0","prosent","2.09"
"sosialhjelp","2014","NULL","NULL","NULL","43","innvandrere","alle","personer","123"
"sosialhjelp","2014","NULL","NULL","NULL","43","innvandrere","alle","prosent","13.80"
"sosialhjelp","2014","NULL","NULL","NULL","43","innvandrere","1","personer","75"
"sosialhjelp","2014","NULL","NULL","NULL","43","innvandrere","1","prosent","15.18"
"sosialhjelp","2014","NULL","NULL","NULL","43","innvandrere","0","personer","48"
"sosialhjelp","2014","NULL","NULL","NULL","43","innvandrere","0","prosent","12.09"
"sosialhjelp","2014","NULL","NULL","NULL","44","alle","alle","personer","709"
"sosialhjelp","2014","NULL","NULL","NULL","44","alle","alle","prosent","2.82"
"sosialhjelp","2014","NULL","NULL","NULL","44","alle","1","personer","389"
"sosialhjelp","2014","NULL","NULL","NULL","44","alle","1","prosent","3.05"
"sosialhjelp","2014","NULL","NULL","NULL","44","alle","0","personer","320"
"sosialhjelp","2014","NULL","NULL","NULL","44","alle","0","prosent","2.59"
"sosialhjelp","2014","NULL","NULL","NULL","44","befolkningen_ellers","alle","personer","552"
"sosialhjelp","2014","NULL","NULL","NULL","44","befolkningen_ellers","alle","prosent","2.42"
"sosialhjelp","2014","NULL","NULL","NULL","44","befolkningen_ellers","1","personer","307"
"sosialhjelp","2014","NULL","NULL","NULL","44","befolkningen_ellers","1","prosent","2.67"
"sosialhjelp","2014","NULL","NULL","NULL","44","befolkningen_ellers","0","personer","245"
"sosialhjelp","2014","NULL","NULL","NULL","44","befolkningen_ellers","0","prosent","2.17"
"sosialhjelp","2014","NULL","NULL","NULL","44","innvandrere","alle","personer","157"
"sosialhjelp","2014","NULL","NULL","NULL","44","innvandrere","alle","prosent","6.79"
"sosialhjelp","2014","NULL","NULL","NULL","44","innvandrere","1","personer","82"
"sosialhjelp","2014","NULL","NULL","NULL","44","innvandrere","1","prosent","6.57"
"sosialhjelp","2014","NULL","NULL","NULL","44","innvandrere","0","personer","75"
"sosialhjelp","2014","NULL","NULL","NULL","44","innvandrere","0","prosent","7.06"
"sosialhjelp","2014","NULL","NULL","NULL","45","alle","alle","personer","229"
"sosialhjelp","2014","NULL","NULL","NULL","45","alle","alle","prosent","2.41"
"sosialhjelp","2014","NULL","NULL","NULL","45","alle","1","personer","118"
"sosialhjelp","2014","NULL","NULL","NULL","45","alle","1","prosent","2.43"
"sosialhjelp","2014","NULL","NULL","NULL","45","alle","0","personer","111"
"sosialhjelp","2014","NULL","NULL","NULL","45","alle","0","prosent","2.39"
"sosialhjelp","2014","NULL","NULL","NULL","45","befolkningen_ellers","alle","personer","184"
"sosialhjelp","2014","NULL","NULL","NULL","45","befolkningen_ellers","alle","prosent","2.11"
"sosialhjelp","2014","NULL","NULL","NULL","45","befolkningen_ellers","1","personer","97"
"sosialhjelp","2014","NULL","NULL","NULL","45","befolkningen_ellers","1","prosent","2.19"
"sosialhjelp","2014","NULL","NULL","NULL","45","befolkningen_ellers","0","personer","87"
"sosialhjelp","2014","NULL","NULL","NULL","45","befolkningen_ellers","0","prosent","2.03"
"sosialhjelp","2014","NULL","NULL","NULL","45","innvandrere","alle","personer","45"
"sosialhjelp","2014","NULL","NULL","NULL","45","innvandrere","alle","prosent","5.73"
"sosialhjelp","2014","NULL","NULL","NULL","45","innvandrere","1","personer","21"
