"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"0125","ikke_minoritet","3","personer","99","2013","barnehagedeltakelse"
"0127","ikke_minoritet","3","personer","46","2013","barnehagedeltakelse"
"0128","ikke_minoritet","3","personer","75","2013","barnehagedeltakelse"
"0135","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0136","ikke_minoritet","3","personer","133","2013","barnehagedeltakelse"
"0137","ikke_minoritet","3","personer","54","2013","barnehagedeltakelse"
"0138","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0211","ikke_minoritet","3","personer","205","2013","barnehagedeltakelse"
"0213","ikke_minoritet","3","personer","310","2013","barnehagedeltakelse"
"0214","ikke_minoritet","3","personer","215","2013","barnehagedeltakelse"
"0215","ikke_minoritet","3","personer","165","2013","barnehagedeltakelse"
"0216","ikke_minoritet","3","personer","224","2013","barnehagedeltakelse"
"0217","ikke_minoritet","3","personer","305","2013","barnehagedeltakelse"
"0219","ikke_minoritet","3","personer","1314","2013","barnehagedeltakelse"
"0220","ikke_minoritet","3","personer","624","2013","barnehagedeltakelse"
"0221","ikke_minoritet","3","personer","169","2013","barnehagedeltakelse"
"0226","ikke_minoritet","3","personer","213","2013","barnehagedeltakelse"
"0227","ikke_minoritet","3","personer","127","2013","barnehagedeltakelse"
"0228","ikke_minoritet","3","personer","219","2013","barnehagedeltakelse"
"0229","ikke_minoritet","3","personer","118","2013","barnehagedeltakelse"
"0230","ikke_minoritet","3","personer","354","2013","barnehagedeltakelse"
"0231","ikke_minoritet","3","personer","463","2013","barnehagedeltakelse"
"0233","ikke_minoritet","3","personer","261","2013","barnehagedeltakelse"
"0234","ikke_minoritet","3","personer","63","2013","barnehagedeltakelse"
"0235","ikke_minoritet","3","personer","404","2013","barnehagedeltakelse"
"0236","ikke_minoritet","3","personer","212","2013","barnehagedeltakelse"
"0237","ikke_minoritet","3","personer","264","2013","barnehagedeltakelse"
"0238","ikke_minoritet","3","personer","119","2013","barnehagedeltakelse"
"0239","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0301","ikke_minoritet","3","personer","5439","2013","barnehagedeltakelse"
"0402","ikke_minoritet","3","personer","155","2013","barnehagedeltakelse"
"0403","ikke_minoritet","3","personer","281","2013","barnehagedeltakelse"
"0412","ikke_minoritet","3","personer","319","2013","barnehagedeltakelse"
"0415","ikke_minoritet","3","personer","56","2013","barnehagedeltakelse"
"0417","ikke_minoritet","3","personer","200","2013","barnehagedeltakelse"
"0418","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0419","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0420","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0423","ikke_minoritet","3","personer","25","2013","barnehagedeltakelse"
"0425","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0426","ikke_minoritet","3","personer","30","2013","barnehagedeltakelse"
"0427","ikke_minoritet","3","personer","208","2013","barnehagedeltakelse"
"0428","ikke_minoritet","3","personer","54","2013","barnehagedeltakelse"
"0429","ikke_minoritet","3","personer","42","2013","barnehagedeltakelse"
"0430","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0432","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0434","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0436","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0437","ikke_minoritet","3","personer","69","2013","barnehagedeltakelse"
"0438","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0439","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0441","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0501","ikke_minoritet","3","personer","244","2013","barnehagedeltakelse"
"0502","ikke_minoritet","3","personer","287","2013","barnehagedeltakelse"
"0511","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0512","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0513","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0514","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0515","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0516","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0517","ikke_minoritet","3","personer","60","2013","barnehagedeltakelse"
"0519","ikke_minoritet","3","personer","41","2013","barnehagedeltakelse"
"0520","ikke_minoritet","3","personer","34","2013","barnehagedeltakelse"
"0521","ikke_minoritet","3","personer","43","2013","barnehagedeltakelse"
"0522","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0528","ikke_minoritet","3","personer","122","2013","barnehagedeltakelse"
"0529","ikke_minoritet","3","personer","116","2013","barnehagedeltakelse"
"0532","ikke_minoritet","3","personer","68","2013","barnehagedeltakelse"
"0533","ikke_minoritet","3","personer","108","2013","barnehagedeltakelse"
"0534","ikke_minoritet","3","personer","128","2013","barnehagedeltakelse"
"0536","ikke_minoritet","3","personer","34","2013","barnehagedeltakelse"
"0538","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0540","ikke_minoritet","3","personer","15","2013","barnehagedeltakelse"
"0541","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0542","ikke_minoritet","3","personer","53","2013","barnehagedeltakelse"
"0543","ikke_minoritet","3","personer","19","2013","barnehagedeltakelse"
"0544","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0545","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0602","ikke_minoritet","3","personer","471","2013","barnehagedeltakelse"
"0604","ikke_minoritet","3","personer","288","2013","barnehagedeltakelse"
"0605","ikke_minoritet","3","personer","275","2013","barnehagedeltakelse"
"0612","ikke_minoritet","3","personer","81","2013","barnehagedeltakelse"
"0615","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0616","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0617","ikke_minoritet","3","personer","42","2013","barnehagedeltakelse"
"0618","ikke_minoritet","3","personer","29","2013","barnehagedeltakelse"
"0619","ikke_minoritet","3","personer","43","2013","barnehagedeltakelse"
"0620","ikke_minoritet","3","personer","30","2013","barnehagedeltakelse"
"0621","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0622","ikke_minoritet","3","personer","29","2013","barnehagedeltakelse"
"0623","ikke_minoritet","3","personer","112","2013","barnehagedeltakelse"
"0624","ikke_minoritet","3","personer","183","2013","barnehagedeltakelse"
"0625","ikke_minoritet","3","personer","213","2013","barnehagedeltakelse"
"0626","ikke_minoritet","3","personer","254","2013","barnehagedeltakelse"
"0627","ikke_minoritet","3","personer","231","2013","barnehagedeltakelse"
"0628","ikke_minoritet","3","personer","89","2013","barnehagedeltakelse"
"0631","ikke_minoritet","3","personer","23","2013","barnehagedeltakelse"
"0632","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0633","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0701","ikke_minoritet","3","personer","264","2013","barnehagedeltakelse"
"0702","ikke_minoritet","3","personer","106","2013","barnehagedeltakelse"
"0704","ikke_minoritet","3","personer","408","2013","barnehagedeltakelse"
"0706","ikke_minoritet","3","personer","432","2013","barnehagedeltakelse"
"0709","ikke_minoritet","3","personer","398","2013","barnehagedeltakelse"
"0711","ikke_minoritet","3","personer","46","2013","barnehagedeltakelse"
"0713","ikke_minoritet","3","personer","92","2013","barnehagedeltakelse"
"0714","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0716","ikke_minoritet","3","personer","98","2013","barnehagedeltakelse"
"0719","ikke_minoritet","3","personer","54","2013","barnehagedeltakelse"
"0720","ikke_minoritet","3","personer","121","2013","barnehagedeltakelse"
"0722","ikke_minoritet","3","personer","256","2013","barnehagedeltakelse"
"0723","ikke_minoritet","3","personer","29","2013","barnehagedeltakelse"
"0728","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0805","ikke_minoritet","3","personer","358","2013","barnehagedeltakelse"
"0806","ikke_minoritet","3","personer","463","2013","barnehagedeltakelse"
"0807","ikke_minoritet","3","personer","125","2013","barnehagedeltakelse"
"0811","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0814","ikke_minoritet","3","personer","133","2013","barnehagedeltakelse"
"0815","ikke_minoritet","3","personer","85","2013","barnehagedeltakelse"
"0817","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0819","ikke_minoritet","3","personer","58","2013","barnehagedeltakelse"
"0821","ikke_minoritet","3","personer","61","2013","barnehagedeltakelse"
"0822","ikke_minoritet","3","personer","40","2013","barnehagedeltakelse"
"0826","ikke_minoritet","3","personer","46","2013","barnehagedeltakelse"
"0827","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0828","ikke_minoritet","3","personer","31","2013","barnehagedeltakelse"
"0829","ikke_minoritet","3","personer","17","2013","barnehagedeltakelse"
"0830","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0831","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0833","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0834","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0901","ikke_minoritet","3","personer","57","2013","barnehagedeltakelse"
"0904","ikke_minoritet","3","personer","250","2013","barnehagedeltakelse"
"0906","ikke_minoritet","3","personer","443","2013","barnehagedeltakelse"
"0911","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0912","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0914","ikke_minoritet","3","personer","62","2013","barnehagedeltakelse"
"0919","ikke_minoritet","3","personer","73","2013","barnehagedeltakelse"
"0926","ikke_minoritet","3","personer","133","2013","barnehagedeltakelse"
"0928","ikke_minoritet","3","personer","60","2013","barnehagedeltakelse"
"0929","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0935","ikke_minoritet","3","personer","20","2013","barnehagedeltakelse"
"0937","ikke_minoritet","3","personer","46","2013","barnehagedeltakelse"
"0938","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0940","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"0941","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1001","ikke_minoritet","3","personer","898","2013","barnehagedeltakelse"
"1002","ikke_minoritet","3","personer","166","2013","barnehagedeltakelse"
"1003","ikke_minoritet","3","personer","85","2013","barnehagedeltakelse"
"1004","ikke_minoritet","3","personer","96","2013","barnehagedeltakelse"
"1014","ikke_minoritet","3","personer","185","2013","barnehagedeltakelse"
"1017","ikke_minoritet","3","personer","74","2013","barnehagedeltakelse"
"1018","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1021","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1026","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1027","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1029","ikke_minoritet","3","personer","52","2013","barnehagedeltakelse"
"1032","ikke_minoritet","3","personer","107","2013","barnehagedeltakelse"
"1034","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1037","ikke_minoritet","3","personer","76","2013","barnehagedeltakelse"
"1046","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1101","ikke_minoritet","3","personer","162","2013","barnehagedeltakelse"
"1102","ikke_minoritet","3","personer","914","2013","barnehagedeltakelse"
"1103","ikke_minoritet","3","personer","1429","2013","barnehagedeltakelse"
"1106","ikke_minoritet","3","personer","348","2013","barnehagedeltakelse"
"1111","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1112","ikke_minoritet","3","personer","37","2013","barnehagedeltakelse"
"1114","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1119","ikke_minoritet","3","personer","231","2013","barnehagedeltakelse"
"1120","ikke_minoritet","3","personer","238","2013","barnehagedeltakelse"
"1121","ikke_minoritet","3","personer","274","2013","barnehagedeltakelse"
"1122","ikke_minoritet","3","personer","169","2013","barnehagedeltakelse"
"1124","ikke_minoritet","3","personer","343","2013","barnehagedeltakelse"
"1127","ikke_minoritet","3","personer","121","2013","barnehagedeltakelse"
"1129","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1130","ikke_minoritet","3","personer","170","2013","barnehagedeltakelse"
"1133","ikke_minoritet","3","personer","31","2013","barnehagedeltakelse"
"1134","ikke_minoritet","3","personer","36","2013","barnehagedeltakelse"
"1135","ikke_minoritet","3","personer","47","2013","barnehagedeltakelse"
"1141","ikke_minoritet","3","personer","30","2013","barnehagedeltakelse"
"1142","ikke_minoritet","3","personer","74","2013","barnehagedeltakelse"
"1144","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1145","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1146","ikke_minoritet","3","personer","153","2013","barnehagedeltakelse"
"1149","ikke_minoritet","3","personer","536","2013","barnehagedeltakelse"
"1151","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1160","ikke_minoritet","3","personer","101","2013","barnehagedeltakelse"
"1201","ikke_minoritet","3","personer","2798","2013","barnehagedeltakelse"
"1211","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1216","ikke_minoritet","3","personer","78","2013","barnehagedeltakelse"
"1219","ikke_minoritet","3","personer","149","2013","barnehagedeltakelse"
"1221","ikke_minoritet","3","personer","235","2013","barnehagedeltakelse"
"1222","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1223","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1224","ikke_minoritet","3","personer","131","2013","barnehagedeltakelse"
"1227","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1228","ikke_minoritet","3","personer","55","2013","barnehagedeltakelse"
"1231","ikke_minoritet","3","personer","38","2013","barnehagedeltakelse"
"1232","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1233","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1234","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1235","ikke_minoritet","3","personer","150","2013","barnehagedeltakelse"
"1238","ikke_minoritet","3","personer","96","2013","barnehagedeltakelse"
"1241","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1242","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1243","ikke_minoritet","3","personer","269","2013","barnehagedeltakelse"
"1244","ikke_minoritet","3","personer","58","2013","barnehagedeltakelse"
"1245","ikke_minoritet","3","personer","97","2013","barnehagedeltakelse"
"1246","ikke_minoritet","3","personer","305","2013","barnehagedeltakelse"
"1247","ikke_minoritet","3","personer","429","2013","barnehagedeltakelse"
"1251","ikke_minoritet","3","personer","37","2013","barnehagedeltakelse"
"1252","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1253","ikke_minoritet","3","personer","69","2013","barnehagedeltakelse"
"1256","ikke_minoritet","3","personer","94","2013","barnehagedeltakelse"
"1259","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1260","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1263","ikke_minoritet","3","personer","199","2013","barnehagedeltakelse"
"1264","ikke_minoritet","3","personer","36","2013","barnehagedeltakelse"
"1265","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1266","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1401","ikke_minoritet","3","personer","128","2013","barnehagedeltakelse"
"1411","ikke_minoritet","3","personer","7","2013","barnehagedeltakelse"
"1412","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1413","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1416","ikke_minoritet","3","personer","44","2013","barnehagedeltakelse"
"1417","ikke_minoritet","3","personer","23","2013","barnehagedeltakelse"
"1418","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1419","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1420","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1421","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1422","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1424","ikke_minoritet","3","personer","50","2013","barnehagedeltakelse"
"1426","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1428","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1429","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1430","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1431","ikke_minoritet","3","personer","31","2013","barnehagedeltakelse"
"1432","ikke_minoritet","3","personer","175","2013","barnehagedeltakelse"
"1433","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1438","ikke_minoritet","3","personer","46","2013","barnehagedeltakelse"
"1439","ikke_minoritet","3","personer","66","2013","barnehagedeltakelse"
"1441","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1443","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1444","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1445","ikke_minoritet","3","personer","56","2013","barnehagedeltakelse"
"1449","ikke_minoritet","3","personer","70","2013","barnehagedeltakelse"
"1502","ikke_minoritet","3","personer","258","2013","barnehagedeltakelse"
"1504","ikke_minoritet","3","personer","483","2013","barnehagedeltakelse"
"1505","ikke_minoritet","3","personer","245","2013","barnehagedeltakelse"
"1511","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1514","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1515","ikke_minoritet","3","personer","91","2013","barnehagedeltakelse"
"1516","ikke_minoritet","3","personer","84","2013","barnehagedeltakelse"
"1517","ikke_minoritet","3","personer","52","2013","barnehagedeltakelse"
"1519","ikke_minoritet","3","personer","94","2013","barnehagedeltakelse"
"1520","ikke_minoritet","3","personer","115","2013","barnehagedeltakelse"
"1523","ikke_minoritet","3","personer","24","2013","barnehagedeltakelse"
"1524","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1525","ikke_minoritet","3","personer","39","2013","barnehagedeltakelse"
"1526","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1528","ikke_minoritet","3","personer","87","2013","barnehagedeltakelse"
"1529","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1531","ikke_minoritet","3","personer","118","2013","barnehagedeltakelse"
"1532","ikke_minoritet","3","personer","99","2013","barnehagedeltakelse"
"1534","ikke_minoritet","3","personer","80","2013","barnehagedeltakelse"
"1535","ikke_minoritet","3","personer","58","2013","barnehagedeltakelse"
"1539","ikke_minoritet","3","personer","83","2013","barnehagedeltakelse"
"1543","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1545","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1546","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1547","ikke_minoritet","3","personer","32","2013","barnehagedeltakelse"
"1548","ikke_minoritet","3","personer","81","2013","barnehagedeltakelse"
"1551","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1554","ikke_minoritet","3","personer","54","2013","barnehagedeltakelse"
"1557","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1560","ikke_minoritet","3","personer","27","2013","barnehagedeltakelse"
"1563","ikke_minoritet","3","personer","60","2013","barnehagedeltakelse"
"1566","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1567","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1571","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1573","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1576","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1601","ikke_minoritet","3","personer","2050","2013","barnehagedeltakelse"
"1612","ikke_minoritet","3","personer","47","2013","barnehagedeltakelse"
"1613","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1617","ikke_minoritet","3","personer","34","2013","barnehagedeltakelse"
"1620","ikke_minoritet","3","personer","39","2013","barnehagedeltakelse"
"1621","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1622","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1624","ikke_minoritet","3","personer","69","2013","barnehagedeltakelse"
"1627","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1630","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1632","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1633","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1634","ikke_minoritet","3","personer","77","2013","barnehagedeltakelse"
"1635","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1636","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1638","ikke_minoritet","3","personer","142","2013","barnehagedeltakelse"
"1640","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1644","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1648","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1653","ikke_minoritet","3","personer","205","2013","barnehagedeltakelse"
"1657","ikke_minoritet","3","personer","121","2013","barnehagedeltakelse"
"1662","ikke_minoritet","3","personer","78","2013","barnehagedeltakelse"
"1663","ikke_minoritet","3","personer","189","2013","barnehagedeltakelse"
"1664","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1665","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1702","ikke_minoritet","3","personer","234","2013","barnehagedeltakelse"
"1703","ikke_minoritet","3","personer","143","2013","barnehagedeltakelse"
"1711","ikke_minoritet","3","personer","24","2013","barnehagedeltakelse"
"1714","ikke_minoritet","3","personer","269","2013","barnehagedeltakelse"
"1717","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1718","ikke_minoritet","3","personer","34","2013","barnehagedeltakelse"
"1719","ikke_minoritet","3","personer","218","2013","barnehagedeltakelse"
"1721","ikke_minoritet","3","personer","158","2013","barnehagedeltakelse"
"1724","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1725","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1736","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1738","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1739","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1740","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1742","ikke_minoritet","3","personer","23","2013","barnehagedeltakelse"
"1743","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1744","ikke_minoritet","3","personer","55","2013","barnehagedeltakelse"
"1748","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1749","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1750","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1751","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1755","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1756","ikke_minoritet","3","personer","66","2013","barnehagedeltakelse"
"1804","ikke_minoritet","3","personer","535","2013","barnehagedeltakelse"
"1805","ikke_minoritet","3","personer","195","2013","barnehagedeltakelse"
"1811","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1812","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1813","ikke_minoritet","3","personer","86","2013","barnehagedeltakelse"
"1815","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1816","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1818","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1820","ikke_minoritet","3","personer","64","2013","barnehagedeltakelse"
"1822","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1824","ikke_minoritet","3","personer","126","2013","barnehagedeltakelse"
"1825","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1826","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1827","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1828","ikke_minoritet","3","personer","16","2013","barnehagedeltakelse"
"1832","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1833","ikke_minoritet","3","personer","288","2013","barnehagedeltakelse"
"1834","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1835","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1836","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1837","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1838","ikke_minoritet","3","personer","16","2013","barnehagedeltakelse"
"1839","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1840","ikke_minoritet","3","personer","57","2013","barnehagedeltakelse"
"1841","ikke_minoritet","3","personer","90","2013","barnehagedeltakelse"
"1845","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1848","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1849","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1850","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1851","ikke_minoritet","3","personer","21","2013","barnehagedeltakelse"
"1852","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1853","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1854","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1856","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1857","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1859","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1860","ikke_minoritet","3","personer","126","2013","barnehagedeltakelse"
"1865","ikke_minoritet","3","personer","64","2013","barnehagedeltakelse"
"1866","ikke_minoritet","3","personer","49","2013","barnehagedeltakelse"
"1867","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1868","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1870","ikke_minoritet","3","personer","102","2013","barnehagedeltakelse"
"1871","ikke_minoritet","3","personer","32","2013","barnehagedeltakelse"
"1874","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1902","ikke_minoritet","3","personer","850","2013","barnehagedeltakelse"
"1903","ikke_minoritet","3","personer","271","2013","barnehagedeltakelse"
"1911","ikke_minoritet","3","personer","26","2013","barnehagedeltakelse"
"1913","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1917","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1919","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1920","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1922","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1923","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1924","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1925","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1926","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1927","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1928","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1929","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1931","ikke_minoritet","3","personer","120","2013","barnehagedeltakelse"
"1933","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1936","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1938","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1939","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1940","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1941","ikke_minoritet","3","personer","34","2013","barnehagedeltakelse"
"1942","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
"1943","ikke_minoritet","3","personer",":","2013","barnehagedeltakelse"
