"aar","kommune_nr","botid_5","tabellvariabel","tabell_navn","enhet"
"2006","1037","alle","51","sysselsatte_botid","prosent"
"2007","0138","10+","68","sysselsatte_botid","prosent"
"2007","1528","10+","78","sysselsatte_botid","prosent"
"2007","1922","alle","68","sysselsatte_botid","prosent"
"2008","1519","10+","77","sysselsatte_botid","prosent"
"2008","1721","10+","65","sysselsatte_botid","prosent"
"2009","0516","alle","54","sysselsatte_botid","prosent"
"2009","0538","alle","51","sysselsatte_botid","prosent"
"2009","1037","0_4","64","sysselsatte_botid","prosent"
"2009","1634","0_4","65","sysselsatte_botid","prosent"
"2010","0426","alle","59","sysselsatte_botid","prosent"
"2010","1263","5_9","72","sysselsatte_botid","prosent"
"2010","1640","10+","75","sysselsatte_botid","prosent"
"2010","1925","alle","73","sysselsatte_botid","prosent"
"2011","0538","0_4","61","sysselsatte_botid","prosent"
"2011","0928","10+","68","sysselsatte_botid","prosent"
"2011","0929","alle","65","sysselsatte_botid","prosent"
"2011","1146","5_9","73","sysselsatte_botid","prosent"
"2011","1524","alle","82","sysselsatte_botid","prosent"
"2011","1573","alle","72","sysselsatte_botid","prosent"
"2012","0540","alle","67","sysselsatte_botid","prosent"
"2012","1245","10+","67","sysselsatte_botid","prosent"
"2012","1413","alle","75","sysselsatte_botid","prosent"
"2012","1517","5_9","74","sysselsatte_botid","prosent"
"2012","1557","alle","69","sysselsatte_botid","prosent"
"2013","1231","0_4","57","sysselsatte_botid","prosent"
"2013","1529","0_4","65","sysselsatte_botid","prosent"
"2013","1624","5_9","79","sysselsatte_botid","prosent"
"2013","1941","0_4","81","sysselsatte_botid","prosent"
"2014","0415","5_9","70","sysselsatte_botid","prosent"
"2006","1119","10+","65","sysselsatte_botid","prosent"
"2006","1519","10+","71","sysselsatte_botid","prosent"
"2006","1556","alle","62","sysselsatte_botid","prosent"
"2007","0623","0_4","50","sysselsatte_botid","prosent"
"2007","1424","0_4","84","sysselsatte_botid","prosent"
"2007","1519","10+","72","sysselsatte_botid","prosent"
"2007","1548","0_4","76","sysselsatte_botid","prosent"
"2007","1931","0_4","47","sysselsatte_botid","prosent"
"2008","0135","0_4","74","sysselsatte_botid","prosent"
"2008","0534","0_4","51","sysselsatte_botid","prosent"
"2008","1263","10+","74","sysselsatte_botid","prosent"
"2009","0520","0_4","47","sysselsatte_botid","prosent"
"2009","1429","alle","26","sysselsatte_botid","prosent"
"2009","1511","alle","80","sysselsatte_botid","prosent"
"2010","0617","10+","66","sysselsatte_botid","prosent"
"2010","0819","10+","58","sysselsatte_botid","prosent"
"2010","1263","10+","65","sysselsatte_botid","prosent"
"2011","1443","0_4","61","sysselsatte_botid","prosent"
"2011","1860","10+","74","sysselsatte_botid","prosent"
"2011","2011","alle","75","sysselsatte_botid","prosent"
"2012","0532","0_4","64","sysselsatte_botid","prosent"
"2012","0542","10+","73","sysselsatte_botid","prosent"
"2012","1824","5_9","71","sysselsatte_botid","prosent"
"2012","1865","5_9","69","sysselsatte_botid","prosent"
"2013","0419","10+","66","sysselsatte_botid","prosent"
"2013","1142","5_9","81","sysselsatte_botid","prosent"
"2013","1256","5_9","79","sysselsatte_botid","prosent"
"2014","0123","0_4","44","sysselsatte_botid","prosent"
"2014","0545","alle","45","sysselsatte_botid","prosent"
"2014","1021","alle","63","sysselsatte_botid","prosent"
"2014","1576","0_4","59","sysselsatte_botid","prosent"
"2007","0136","0_4","58","sysselsatte_botid","prosent"
"2007","0612","10+","72","sysselsatte_botid","prosent"
"2007","1032","10+","62","sysselsatte_botid","prosent"
"2007","1231","alle","73","sysselsatte_botid","prosent"
"2007","1517","10+","82","sysselsatte_botid","prosent"
"2007","1560","alle","57","sysselsatte_botid","prosent"
"2007","1638","0_4","55","sysselsatte_botid","prosent"
"2008","0522","alle","59","sysselsatte_botid","prosent"
"2008","1017","10+","59","sysselsatte_botid","prosent"
"2008","1703","0_4","51","sysselsatte_botid","prosent"
"2009","0829","alle","78","sysselsatte_botid","prosent"
"2009","1418","alle","78","sysselsatte_botid","prosent"
"2009","1931","0_4","42","sysselsatte_botid","prosent"
"2010","0815","5_9","72","sysselsatte_botid","prosent"
"2010","1719","5_9","61","sysselsatte_botid","prosent"
"2010","1750","0_4","76","sysselsatte_botid","prosent"
"2011","0819","0_4","53","sysselsatte_botid","prosent"
"2011","1130","5_9","68","sysselsatte_botid","prosent"
"2011","1401","5_9","67","sysselsatte_botid","prosent"
"2011","1662","0_4","62","sysselsatte_botid","prosent"
"2011","1860","5_9","73","sysselsatte_botid","prosent"
"2011","1874","alle","87","sysselsatte_botid","prosent"
"2011","2002","alle","58","sysselsatte_botid","prosent"
"2012","0520","0_4","61","sysselsatte_botid","prosent"
"2012","0621","alle","65","sysselsatte_botid","prosent"
"2012","1515","10+","64","sysselsatte_botid","prosent"
"2012","1548","5_9","79","sysselsatte_botid","prosent"
"2012","1648","5_9","76","sysselsatte_botid","prosent"
"2012","1838","alle","70","sysselsatte_botid","prosent"
"2012","1848","alle","65","sysselsatte_botid","prosent"
"2012","1851","alle","51","sysselsatte_botid","prosent"
"2013","0137","0_4","56","sysselsatte_botid","prosent"
"2013","0533","5_9","74","sysselsatte_botid","prosent"
"2013","1017","0_4","49","sysselsatte_botid","prosent"
"2013","1515","5_9","73","sysselsatte_botid","prosent"
"2013","1543","alle","70","sysselsatte_botid","prosent"
"2014","0423","10+","65","sysselsatte_botid","prosent"
"2014","0819","0_4","41","sysselsatte_botid","prosent"
"2014","1133","5_9","82","sysselsatte_botid","prosent"
"2014","1443","10+","70","sysselsatte_botid","prosent"
"2006","0123","alle","48","sysselsatte_botid","prosent"
"2006","0138","10+","70","sysselsatte_botid","prosent"
"2006","0215","5_9","68","sysselsatte_botid","prosent"
"2006","1662","alle","63","sysselsatte_botid","prosent"
"2006","1837","alle","62","sysselsatte_botid","prosent"
"2007","1121","5_9","65","sysselsatte_botid","prosent"
"2007","1221","5_9","68","sysselsatte_botid","prosent"
"2008","0713","0_4","59","sysselsatte_botid","prosent"
"2008","1438","0_4","78","sysselsatte_botid","prosent"
"2008","1445","alle","59","sysselsatte_botid","prosent"
"2008","1560","alle","66","sysselsatte_botid","prosent"
"2008","1638","10+","71","sysselsatte_botid","prosent"
"2008","2021","alle","75","sysselsatte_botid","prosent"
"2009","1263","10+","72","sysselsatte_botid","prosent"
"2009","1638","10+","64","sysselsatte_botid","prosent"
"2010","1211","0_4","69","sysselsatte_botid","prosent"
"2010","1870","0_4","50","sysselsatte_botid","prosent"
"2010","2003","5_9","73","sysselsatte_botid","prosent"
"2010","2028","10+","76","sysselsatte_botid","prosent"
"2011","0617","10+","68","sysselsatte_botid","prosent"
"2011","0622","0_4","78","sysselsatte_botid","prosent"
"2011","0815","5_9","72","sysselsatte_botid","prosent"
"2011","0829","alle","72","sysselsatte_botid","prosent"
"2011","1037","0_4","51","sysselsatte_botid","prosent"
"2011","1441","alle","77","sysselsatte_botid","prosent"
"2011","1551","alle","57","sysselsatte_botid","prosent"
"2011","1663","5_9","70","sysselsatte_botid","prosent"
"2011","1813","0_4","50","sysselsatte_botid","prosent"
"2012","0234","5_9","82","sysselsatte_botid","prosent"
"2012","0415","0_4","57","sysselsatte_botid","prosent"
"2012","0545","alle","60","sysselsatte_botid","prosent"
"2012","0633","alle","60","sysselsatte_botid","prosent"
"2012","0819","10+","55","sysselsatte_botid","prosent"
"2012","1535","5_9","79","sysselsatte_botid","prosent"
"2012","1874","alle","75","sysselsatte_botid","prosent"
"2013","0420","10+","52","sysselsatte_botid","prosent"
"2013","0441","alle","66","sysselsatte_botid","prosent"
"2013","0542","10+","71","sysselsatte_botid","prosent"
"2013","0723","0_4","58","sysselsatte_botid","prosent"
"2013","0941","alle","72","sysselsatte_botid","prosent"
"2013","1037","5_9","73","sysselsatte_botid","prosent"
"2013","1134","0_4","67","sysselsatte_botid","prosent"
"2013","1532","10+","70","sysselsatte_botid","prosent"
"2013","1640","10+","72","sysselsatte_botid","prosent"
"2014","1419","alle","79","sysselsatte_botid","prosent"
"2014","1524","alle","75","sysselsatte_botid","prosent"
"2014","1711","alle","47","sysselsatte_botid","prosent"
"2014","2002","0_4","69","sysselsatte_botid","prosent"
"2014","2003","5_9","51","sysselsatte_botid","prosent"
"2014","2022","alle","70","sysselsatte_botid","prosent"
"2006","0415","alle","49","sysselsatte_botid","prosent"
"2006","1219","10+","72","sysselsatte_botid","prosent"
"2007","0814","0_4","45","sysselsatte_botid","prosent"
"2007","1119","10+","66","sysselsatte_botid","prosent"
"2007","1216","alle","69","sysselsatte_botid","prosent"
"2007","2003","10+","74","sysselsatte_botid","prosent"
"2008","0817","alle","61","sysselsatte_botid","prosent"
"2008","1032","0_4","56","sysselsatte_botid","prosent"
"2008","1624","0_4","74","sysselsatte_botid","prosent"
"2008","1933","alle","66","sysselsatte_botid","prosent"
"2009","0138","0_4","67","sysselsatte_botid","prosent"
"2009","0817","alle","55","sysselsatte_botid","prosent"
"2009","1439","10+","74","sysselsatte_botid","prosent"
"2009","1449","5_9","76","sysselsatte_botid","prosent"
"2009","1528","10+","69","sysselsatte_botid","prosent"
"2009","1721","10+","63","sysselsatte_botid","prosent"
"2010","0227","5_9","73","sysselsatte_botid","prosent"
"2010","0807","5_9","67","sysselsatte_botid","prosent"
"2010","1751","alle","66","sysselsatte_botid","prosent"
"2010","1866","0_4","42","sysselsatte_botid","prosent"
"2010","1931","0_4","43","sysselsatte_botid","prosent"
"2011","0137","10+","64","sysselsatte_botid","prosent"
"2011","1413","alle","75","sysselsatte_botid","prosent"
"2011","1430","alle","75","sysselsatte_botid","prosent"
"2011","1511","alle","64","sysselsatte_botid","prosent"
"2011","1520","10+","75","sysselsatte_botid","prosent"
"2012","0511","alle","55","sysselsatte_botid","prosent"
"2012","0538","0_4","55","sysselsatte_botid","prosent"
"2012","1429","alle","29","sysselsatte_botid","prosent"
"2012","1548","10+","67","sysselsatte_botid","prosent"
"2012","1640","10+","74","sysselsatte_botid","prosent"
"2013","0135","5_9","73","sysselsatte_botid","prosent"
"2013","0619","5_9","81","sysselsatte_botid","prosent"
"2013","1422","alle","77","sysselsatte_botid","prosent"
"2013","1433","alle","76","sysselsatte_botid","prosent"
"2013","2003","5_9","61","sysselsatte_botid","prosent"
"2013","2011","alle","67","sysselsatte_botid","prosent"
"2013","2022","alle","75","sysselsatte_botid","prosent"
"2014","0619","5_9","77","sysselsatte_botid","prosent"
"2014","0622","0_4","77","sysselsatte_botid","prosent"
"2014","0826","0_4","51","sysselsatte_botid","prosent"
"2014","1445","0_4","59","sysselsatte_botid","prosent"
"2006","0127","0_4","76","sysselsatte_botid","prosent"
"2006","0425","alle","49","sysselsatte_botid","prosent"
"2006","1211","alle","66","sysselsatte_botid","prosent"
"2006","1244","alle","77","sysselsatte_botid","prosent"
"2007","0128","10+","48","sysselsatte_botid","prosent"
"2007","0427","5_9","54","sysselsatte_botid","prosent"
"2007","1120","5_9","71","sysselsatte_botid","prosent"
"2007","1520","10+","79","sysselsatte_botid","prosent"
"2007","1523","alle","83","sysselsatte_botid","prosent"
"2008","0128","0_4","67","sysselsatte_botid","prosent"
"2008","0138","10+","65","sysselsatte_botid","prosent"
"2008","0620","10+","83","sysselsatte_botid","prosent"
"2008","1243","5_9","70","sysselsatte_botid","prosent"
"2009","0521","0_4","56","sysselsatte_botid","prosent"
"2009","0532","10+","67","sysselsatte_botid","prosent"
"2009","1439","0_4","71","sysselsatte_botid","prosent"
"2009","1520","10+","74","sysselsatte_botid","prosent"
"2009","1621","alle","66","sysselsatte_botid","prosent"
"2010","0122","0_4","62","sysselsatte_botid","prosent"
"2010","0817","alle","55","sysselsatte_botid","prosent"
"2010","0828","alle","73","sysselsatte_botid","prosent"
"2010","1417","alle","72","sysselsatte_botid","prosent"
"2010","1520","10+","75","sysselsatte_botid","prosent"
"2010","1657","alle","63","sysselsatte_botid","prosent"
"2010","1724","alle","46","sysselsatte_botid","prosent"
"2011","0616","0_4","66","sysselsatte_botid","prosent"
"2011","1931","10+","74","sysselsatte_botid","prosent"
"2012","0901","0_4","53","sysselsatte_botid","prosent"
"2012","1870","10+","73","sysselsatte_botid","prosent"
"2012","1911","alle","45","sysselsatte_botid","prosent"
"2013","0540","alle","65","sysselsatte_botid","prosent"
"2013","0711","5_9","71","sysselsatte_botid","prosent"
"2013","1421","alle","73","sysselsatte_botid","prosent"
"2013","1547","0_4","74","sysselsatte_botid","prosent"
"2014","0914","5_9","57","sysselsatte_botid","prosent"
"2014","1037","5_9","69","sysselsatte_botid","prosent"
"2014","1413","alle","76","sysselsatte_botid","prosent"
"2014","1529","0_4","63","sysselsatte_botid","prosent"
"2014","1624","0_4","44","sysselsatte_botid","prosent"
"2006","0716","10+","67","sysselsatte_botid","prosent"
"2007","1235","0_4","53","sysselsatte_botid","prosent"
"2007","1865","0_4","54","sysselsatte_botid","prosent"
"2008","0234","10+","73","sysselsatte_botid","prosent"
"2008","0516","alle","60","sysselsatte_botid","prosent"
"2008","0544","alle","71","sysselsatte_botid","prosent"
"2008","0619","0_4","68","sysselsatte_botid","prosent"
"2009","1002","5_9","60","sysselsatte_botid","prosent"
"2009","1032","0_4","47","sysselsatte_botid","prosent"
"2009","1256","0_4","64","sysselsatte_botid","prosent"
"2009","1703","0_4","42","sysselsatte_botid","prosent"
"2011","1122","5_9","78","sysselsatte_botid","prosent"
"2011","1216","0_4","58","sysselsatte_botid","prosent"
"2011","1431","alle","68","sysselsatte_botid","prosent"
"2012","0929","alle","62","sysselsatte_botid","prosent"
"2012","1018","5_9","71","sysselsatte_botid","prosent"
"2012","1422","alle","80","sysselsatte_botid","prosent"
"2012","1511","alle","66","sysselsatte_botid","prosent"
"2012","1718","alle","70","sysselsatte_botid","prosent"
"2012","1860","5_9","69","sysselsatte_botid","prosent"
"2012","2019","0_4","54","sysselsatte_botid","prosent"
"2013","0137","5_9","76","sysselsatte_botid","prosent"
"2013","0418","alle","54","sysselsatte_botid","prosent"
"2013","0821","0_4","35","sysselsatte_botid","prosent"
"2013","0926","5_9","67","sysselsatte_botid","prosent"
"2013","1554","5_9","90","sysselsatte_botid","prosent"
"2013","1744","alle","61","sysselsatte_botid","prosent"
"2014","0123","5_9","69","sysselsatte_botid","prosent"
"2014","1724","alle","46","sysselsatte_botid","prosent"
"2014","1841","10+","61","sysselsatte_botid","prosent"
"2014","1938","alle","70","sysselsatte_botid","prosent"
"2006","0238","0_4","62","sysselsatte_botid","prosent"
"2006","0928","alle","54","sysselsatte_botid","prosent"
"2006","1438","alle","72","sysselsatte_botid","prosent"
"2007","1112","alle","69","sysselsatte_botid","prosent"
"2007","1219","10+","70","sysselsatte_botid","prosent"
"2008","0822","alle","54","sysselsatte_botid","prosent"
"2008","1112","alle","66","sysselsatte_botid","prosent"
"2008","1141","0_4","87","sysselsatte_botid","prosent"
"2008","1547","alle","67","sysselsatte_botid","prosent"
"2008","1922","alle","64","sysselsatte_botid","prosent"
"2008","2020","alle","67","sysselsatte_botid","prosent"
"2009","1519","10+","77","sysselsatte_botid","prosent"
"2010","0137","0_4","66","sysselsatte_botid","prosent"
"2010","0437","0_4","64","sysselsatte_botid","prosent"
"2010","1014","5_9","68","sysselsatte_botid","prosent"
"2010","1029","0_4","63","sysselsatte_botid","prosent"
"2010","1223","alle","72","sysselsatte_botid","prosent"
"2010","1429","alle","26","sysselsatte_botid","prosent"
"2010","1511","alle","68","sysselsatte_botid","prosent"
"2011","0229","5_9","72","sysselsatte_botid","prosent"
"2011","0714","alle","65","sysselsatte_botid","prosent"
"2011","1228","10+","82","sysselsatte_botid","prosent"
"2011","1849","alle","67","sysselsatte_botid","prosent"
"2011","1868","0_4","64","sysselsatte_botid","prosent"
"2011","1942","alle","64","sysselsatte_botid","prosent"
"2012","0620","5_9","82","sysselsatte_botid","prosent"
"2012","0914","0_4","54","sysselsatte_botid","prosent"
"2012","0928","10+","69","sysselsatte_botid","prosent"
"2012","1526","alle","77","sysselsatte_botid","prosent"
"2012","1543","alle","78","sysselsatte_botid","prosent"
"2012","1627","alle","61","sysselsatte_botid","prosent"
"2012","1717","alle","63","sysselsatte_botid","prosent"
"2013","1841","10+","62","sysselsatte_botid","prosent"
"2014","0437","5_9","82","sysselsatte_botid","prosent"
"2014","1429","alle","31","sysselsatte_botid","prosent"
"2014","1837","0_4","54","sysselsatte_botid","prosent"
"2014","1941","0_4","69","sysselsatte_botid","prosent"
"2006","0412","5_9","72","sysselsatte_botid","prosent"
"2006","0419","alle","66","sysselsatte_botid","prosent"
"2006","1134","alle","69","sysselsatte_botid","prosent"
"2007","0238","5_9","74","sysselsatte_botid","prosent"
"2007","1014","0_4","57","sysselsatte_botid","prosent"
"2007","1219","0_4","58","sysselsatte_botid","prosent"
"2007","1401","5_9","66","sysselsatte_botid","prosent"
"2007","1840","alle","55","sysselsatte_botid","prosent"
"2008","0612","10+","73","sysselsatte_botid","prosent"
"2008","1245","0_4","59","sysselsatte_botid","prosent"
"2008","1924","alle","81","sysselsatte_botid","prosent"
"2009","0128","0_4","60","sysselsatte_botid","prosent"
"2009","1401","5_9","64","sysselsatte_botid","prosent"
"2009","1933","alle","66","sysselsatte_botid","prosent"
"2010","0428","10+","65","sysselsatte_botid","prosent"
"2010","0532","10+","70","sysselsatte_botid","prosent"
"2010","1002","5_9","54","sysselsatte_botid","prosent"
"2010","1634","0_4","67","sysselsatte_botid","prosent"
"2010","1702","5_9","64","sysselsatte_botid","prosent"
"2010","1721","10+","60","sysselsatte_botid","prosent"
"2010","1824","10+","71","sysselsatte_botid","prosent"
"2011","0628","5_9","72","sysselsatte_botid","prosent"
"2011","0720","5_9","56","sysselsatte_botid","prosent"
"2011","1449","10+","76","sysselsatte_botid","prosent"
"2011","1531","10+","80","sysselsatte_botid","prosent"
"2011","1913","alle","54","sysselsatte_botid","prosent"
"2011","2028","10+","72","sysselsatte_botid","prosent"
"2012","1032","5_9","66","sysselsatte_botid","prosent"
"2012","1259","0_4","60","sysselsatte_botid","prosent"
"2012","1664","alle","68","sysselsatte_botid","prosent"
"2012","1828","alle","47","sysselsatte_botid","prosent"
"2012","2015","0_4","85","sysselsatte_botid","prosent"
"2013","0123","0_4","54","sysselsatte_botid","prosent"
"2013","0819","10+","55","sysselsatte_botid","prosent"
"2013","1146","10+","61","sysselsatte_botid","prosent"
"2013","1259","0_4","55","sysselsatte_botid","prosent"
"2013","1524","alle","82","sysselsatte_botid","prosent"
"2013","1557","alle","65","sysselsatte_botid","prosent"
"2013","1813","0_4","49","sysselsatte_botid","prosent"
"2013","1828","alle","41","sysselsatte_botid","prosent"
"2014","0540","alle","62","sysselsatte_botid","prosent"
"2014","0821","10+","57","sysselsatte_botid","prosent"
"2014","0901","10+","51","sysselsatte_botid","prosent"
"2014","1029","5_9","71","sysselsatte_botid","prosent"
"2014","1133","0_4","65","sysselsatte_botid","prosent"
"2014","1160","10+","76","sysselsatte_botid","prosent"
"2014","1557","alle","63","sysselsatte_botid","prosent"
"2014","1931","5_9","70","sysselsatte_botid","prosent"
"2014","2024","alle","74","sysselsatte_botid","prosent"
"2006","1224","10+","67","sysselsatte_botid","prosent"
"2006","1528","0_4","71","sysselsatte_botid","prosent"
"2006","2004","5_9","85","sysselsatte_botid","prosent"
"2007","0522","alle","57","sysselsatte_botid","prosent"
"2007","1525","0_4","84","sysselsatte_botid","prosent"
"2007","1703","10+","70","sysselsatte_botid","prosent"
"2008","1002","5_9","61","sysselsatte_botid","prosent"
"2008","1517","10+","83","sysselsatte_botid","prosent"
"2008","1528","10+","79","sysselsatte_botid","prosent"
"2009","1112","alle","60","sysselsatte_botid","prosent"
"2009","1243","5_9","73","sysselsatte_botid","prosent"
"2009","2021","alle","78","sysselsatte_botid","prosent"
"2010","0128","0_4","60","sysselsatte_botid","prosent"
"2010","2019","0_4","68","sysselsatte_botid","prosent"
"2011","0122","0_4","58","sysselsatte_botid","prosent"
"2011","0239","alle","66","sysselsatte_botid","prosent"
"2011","0428","0_4","53","sysselsatte_botid","prosent"
"2011","1231","0_4","65","sysselsatte_botid","prosent"
"2011","1576","0_4","68","sysselsatte_botid","prosent"
"2011","1824","10+","69","sysselsatte_botid","prosent"
"2011","1866","10+","78","sysselsatte_botid","prosent"
"2012","0135","10+","61","sysselsatte_botid","prosent"
"2012","0418","alle","62","sysselsatte_botid","prosent"
"2012","0428","10+","62","sysselsatte_botid","prosent"
"2012","1222","alle","73","sysselsatte_botid","prosent"
"2012","1260","5_9","78","sysselsatte_botid","prosent"
"2012","1813","0_4","48","sysselsatte_botid","prosent"
"2012","1860","10+","75","sysselsatte_botid","prosent"
"2013","0929","alle","64","sysselsatte_botid","prosent"
"2013","1664","alle","65","sysselsatte_botid","prosent"
"2013","1841","0_4","57","sysselsatte_botid","prosent"
"2014","0428","0_4","47","sysselsatte_botid","prosent"
"2014","1546","alle","70","sysselsatte_botid","prosent"
"2014","1636","alle","59","sysselsatte_botid","prosent"
"2006","0402","0_4","46","sysselsatte_botid","prosent"
"2006","1702","0_4","44","sysselsatte_botid","prosent"
"2007","1244","alle","75","sysselsatte_botid","prosent"
"2007","1247","5_9","66","sysselsatte_botid","prosent"
"2007","1729","alle","64","sysselsatte_botid","prosent"
"2007","1837","alle","63","sysselsatte_botid","prosent"
"2008","0429","alle","61","sysselsatte_botid","prosent"
"2008","2003","0_4","40","sysselsatte_botid","prosent"
"2009","0138","10+","63","sysselsatte_botid","prosent"
"2009","0429","alle","60","sysselsatte_botid","prosent"
"2009","0612","10+","72","sysselsatte_botid","prosent"
"2009","1142","0_4","67","sysselsatte_botid","prosent"
"2009","1531","0_4","69","sysselsatte_botid","prosent"
"2010","1114","alle","79","sysselsatte_botid","prosent"
"2010","1418","alle","75","sysselsatte_botid","prosent"
"2010","1449","5_9","78","sysselsatte_botid","prosent"
"2010","1545","alle","73","sysselsatte_botid","prosent"
"2010","1566","alle","68","sysselsatte_botid","prosent"
"2010","1729","alle","58","sysselsatte_botid","prosent"
"2010","1824","0_4","44","sysselsatte_botid","prosent"
"2011","1547","0_4","73","sysselsatte_botid","prosent"
"2011","1832","alle","60","sysselsatte_botid","prosent"
"2011","1925","alle","74","sysselsatte_botid","prosent"
"2012","0137","10+","64","sysselsatte_botid","prosent"
"2012","0622","0_4","74","sysselsatte_botid","prosent"
"2012","0716","5_9","70","sysselsatte_botid","prosent"
"2012","1837","0_4","62","sysselsatte_botid","prosent"
"2012","1866","10+","75","sysselsatte_botid","prosent"
"2013","0428","0_4","47","sysselsatte_botid","prosent"
"2013","0428","10+","63","sysselsatte_botid","prosent"
"2013","1111","alle","77","sysselsatte_botid","prosent"
"2013","1429","alle","32","sysselsatte_botid","prosent"
"2014","0415","0_4","56","sysselsatte_botid","prosent"
"2014","0929","alle","58","sysselsatte_botid","prosent"
"2014","1134","0_4","64","sysselsatte_botid","prosent"
"2014","1260","0_4","56","sysselsatte_botid","prosent"
"2014","1664","alle","60","sysselsatte_botid","prosent"
"2006","1617","alle","79","sysselsatte_botid","prosent"
"2007","0229","0_4","62","sysselsatte_botid","prosent"
"2007","0427","0_4","41","sysselsatte_botid","prosent"
"2007","0528","0_4","62","sysselsatte_botid","prosent"
"2008","0529","0_4","61","sysselsatte_botid","prosent"
"2008","1523","alle","73","sysselsatte_botid","prosent"
"2008","2019","alle","72","sysselsatte_botid","prosent"
"2009","0417","5_9","53","sysselsatte_botid","prosent"
"2009","1133","0_4","74","sysselsatte_botid","prosent"
"2009","1750","alle","76","sysselsatte_botid","prosent"
"2009","1824","10+","72","sysselsatte_botid","prosent"
"2010","1439","10+","74","sysselsatte_botid","prosent"
"2010","1519","0_4","40","sysselsatte_botid","prosent"
"2010","1576","alle","62","sysselsatte_botid","prosent"
"2010","1653","10+","64","sysselsatte_botid","prosent"
"2010","2028","0_4","83","sysselsatte_botid","prosent"
"2011","0914","0_4","57","sysselsatte_botid","prosent"
"2011","1820","0_4","45","sysselsatte_botid","prosent"
"2012","0528","5_9","70","sysselsatte_botid","prosent"
"2012","0532","10+","67","sysselsatte_botid","prosent"
"2012","1146","5_9","76","sysselsatte_botid","prosent"
"2012","1443","0_4","62","sysselsatte_botid","prosent"
"2012","1617","5_9","83","sysselsatte_botid","prosent"
"2012","1818","0_4","65","sysselsatte_botid","prosent"
"2012","1924","0_4","56","sysselsatte_botid","prosent"
"2013","0511","alle","60","sysselsatte_botid","prosent"
"2013","0545","alle","58","sysselsatte_botid","prosent"
"2013","1003","0_4","46","sysselsatte_botid","prosent"
"2013","1515","10+","67","sysselsatte_botid","prosent"
"2013","1520","5_9","70","sysselsatte_botid","prosent"
"2013","1703","5_9","70","sysselsatte_botid","prosent"
"2013","1717","alle","68","sysselsatte_botid","prosent"
"2014","0418","alle","57","sysselsatte_botid","prosent"
"2014","0542","10+","71","sysselsatte_botid","prosent"
"2014","0821","0_4","35","sysselsatte_botid","prosent"
"2006","0713","10+","59","sysselsatte_botid","prosent"
"2006","0720","0_4","56","sysselsatte_botid","prosent"
"2006","0807","0_4","62","sysselsatte_botid","prosent"
"2006","0937","alle","52","sysselsatte_botid","prosent"
"2006","1516","10+","73","sysselsatte_botid","prosent"
"2006","1648","0_4","74","sysselsatte_botid","prosent"
"2007","0536","alle","53","sysselsatte_botid","prosent"
"2007","1702","10+","58","sysselsatte_botid","prosent"
"2008","1228","0_4","77","sysselsatte_botid","prosent"
"2009","0234","10+","70","sysselsatte_botid","prosent"
"2009","0620","10+","84","sysselsatte_botid","prosent"
"2009","1554","0_4","73","sysselsatte_botid","prosent"
"2009","1860","0_4","54","sysselsatte_botid","prosent"
"2009","2003","0_4","36","sysselsatte_botid","prosent"
"2010","0119","alle","53","sysselsatte_botid","prosent"
"2010","0417","5_9","50","sysselsatte_botid","prosent"
"2010","1936","alle","73","sysselsatte_botid","prosent"
"2011","0519","alle","67","sysselsatte_botid","prosent"
"2011","0623","5_9","61","sysselsatte_botid","prosent"
"2011","1432","5_9","80","sysselsatte_botid","prosent"
"2011","1941","alle","71","sysselsatte_botid","prosent"
"2011","2015","alle","77","sysselsatte_botid","prosent"
"2012","0814","5_9","56","sysselsatte_botid","prosent"
"2012","0826","0_4","51","sysselsatte_botid","prosent"
"2012","1820","10+","70","sysselsatte_botid","prosent"
"2012","2028","10+","74","sysselsatte_botid","prosent"
"2013","0123","10+","63","sysselsatte_botid","prosent"
"2013","0713","5_9","64","sysselsatte_botid","prosent"
"2013","1245","10+","66","sysselsatte_botid","prosent"
"2014","0419","10+","70","sysselsatte_botid","prosent"
"2014","1813","0_4","47","sysselsatte_botid","prosent"
"2014","1824","5_9","75","sysselsatte_botid","prosent"
"2014","2021","alle","73","sysselsatte_botid","prosent"
"2006","1401","0_4","49","sysselsatte_botid","prosent"
"2006","1416","alle","72","sysselsatte_botid","prosent"
"2006","1432","0_4","59","sysselsatte_botid","prosent"
"2006","1703","10+","74","sysselsatte_botid","prosent"
"2006","1871","alle","72","sysselsatte_botid","prosent"
"2007","1253","0_4","77","sysselsatte_botid","prosent"
"2007","1529","alle","73","sysselsatte_botid","prosent"
"2008","1032","10+","63","sysselsatte_botid","prosent"
"2008","1221","5_9","69","sysselsatte_botid","prosent"
"2008","2003","10+","75","sysselsatte_botid","prosent"
"2009","0529","0_4","54","sysselsatte_botid","prosent"
"2009","0815","0_4","43","sysselsatte_botid","prosent"
"2009","1833","5_9","67","sysselsatte_botid","prosent"
"2010","0215","5_9","70","sysselsatte_botid","prosent"
"2010","1251","alle","60","sysselsatte_botid","prosent"
"2010","1519","10+","71","sysselsatte_botid","prosent"
"2010","1832","alle","60","sysselsatte_botid","prosent"
"2010","2021","alle","77","sysselsatte_botid","prosent"
"2011","1014","5_9","65","sysselsatte_botid","prosent"
"2011","1029","0_4","67","sysselsatte_botid","prosent"
