"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"49","ikke_minoritet","3","personer","334","2014","barnehagedeltakelse"
"50","ikke_minoritet","3","personer","291","2014","barnehagedeltakelse"
"51","ikke_minoritet","3","personer","413","2014","barnehagedeltakelse"
"52","ikke_minoritet","3","personer","570","2014","barnehagedeltakelse"
"53","ikke_minoritet","3","personer","602","2014","barnehagedeltakelse"
"54","ikke_minoritet","3","personer","141","2014","barnehagedeltakelse"
"55","ikke_minoritet","3","personer","490","2014","barnehagedeltakelse"
"56","ikke_minoritet","3","personer","893","2014","barnehagedeltakelse"
"57","ikke_minoritet","3","personer","256","2014","barnehagedeltakelse"
"58","ikke_minoritet","3","personer","63","2014","barnehagedeltakelse"
"59","ikke_minoritet","3","personer","92","2014","barnehagedeltakelse"
"60","ikke_minoritet","3","personer","226","2014","barnehagedeltakelse"
"61","ikke_minoritet","3","personer","2587","2014","barnehagedeltakelse"
"62","ikke_minoritet","3","personer","64","2014","barnehagedeltakelse"
"63","ikke_minoritet","3","personer","323","2014","barnehagedeltakelse"
"64","ikke_minoritet","3","personer","653","2014","barnehagedeltakelse"
"65","ikke_minoritet","3","personer","91","2014","barnehagedeltakelse"
"66","ikke_minoritet","3","personer","107","2014","barnehagedeltakelse"
"67","ikke_minoritet","3","personer","216","2014","barnehagedeltakelse"
"68","ikke_minoritet","3","personer","121","2014","barnehagedeltakelse"
"69","ikke_minoritet","3","personer","110","2014","barnehagedeltakelse"
"70","ikke_minoritet","3","personer","34","2014","barnehagedeltakelse"
"71","ikke_minoritet","3","personer","155","2014","barnehagedeltakelse"
"72","ikke_minoritet","3","personer","310","2014","barnehagedeltakelse"
"73","ikke_minoritet","3","personer","818","2014","barnehagedeltakelse"
"74","ikke_minoritet","3","personer","251","2014","barnehagedeltakelse"
"75","ikke_minoritet","3","personer","243","2014","barnehagedeltakelse"
"76","ikke_minoritet","3","personer","284","2014","barnehagedeltakelse"
"77","ikke_minoritet","3","personer","335","2014","barnehagedeltakelse"
"78","ikke_minoritet","3","personer","286","2014","barnehagedeltakelse"
"79","ikke_minoritet","3","personer","857","2014","barnehagedeltakelse"
"80","ikke_minoritet","3","personer","124","2014","barnehagedeltakelse"
"81","ikke_minoritet","3","personer","373","2014","barnehagedeltakelse"
"82","ikke_minoritet","3","personer","121","2014","barnehagedeltakelse"
"83","ikke_minoritet","3","personer","186","2014","barnehagedeltakelse"
"01","ikke_minoritet","4","personer","299","2014","barnehagedeltakelse"
"02","ikke_minoritet","4","personer","589","2014","barnehagedeltakelse"
"03","ikke_minoritet","4","personer","555","2014","barnehagedeltakelse"
"04","ikke_minoritet","4","personer","1236","2014","barnehagedeltakelse"
"05","ikke_minoritet","4","personer","2015","2014","barnehagedeltakelse"
"06","ikke_minoritet","4","personer","1582","2014","barnehagedeltakelse"
"07","ikke_minoritet","4","personer","1857","2014","barnehagedeltakelse"
"08","ikke_minoritet","4","personer","1111","2014","barnehagedeltakelse"
"09","ikke_minoritet","4","personer","5215","2014","barnehagedeltakelse"
"10","ikke_minoritet","4","personer","148","2014","barnehagedeltakelse"
"11","ikke_minoritet","4","personer","415","2014","barnehagedeltakelse"
"12","ikke_minoritet","4","personer","877","2014","barnehagedeltakelse"
"13","ikke_minoritet","4","personer","324","2014","barnehagedeltakelse"
"14","ikke_minoritet","4","personer","634","2014","barnehagedeltakelse"
"15","ikke_minoritet","4","personer","317","2014","barnehagedeltakelse"
"16","ikke_minoritet","4","personer","348","2014","barnehagedeltakelse"
"17","ikke_minoritet","4","personer","137","2014","barnehagedeltakelse"
"18","ikke_minoritet","4","personer","206","2014","barnehagedeltakelse"
"19","ikke_minoritet","4","personer","143","2014","barnehagedeltakelse"
"20","ikke_minoritet","4","personer","1600","2014","barnehagedeltakelse"
"21","ikke_minoritet","4","personer","175","2014","barnehagedeltakelse"
"22","ikke_minoritet","4","personer","350","2014","barnehagedeltakelse"
"23","ikke_minoritet","4","personer","169","2014","barnehagedeltakelse"
"24","ikke_minoritet","4","personer","369","2014","barnehagedeltakelse"
"25","ikke_minoritet","4","personer","1404","2014","barnehagedeltakelse"
"26","ikke_minoritet","4","personer","869","2014","barnehagedeltakelse"
"27","ikke_minoritet","4","personer","1119","2014","barnehagedeltakelse"
"28","ikke_minoritet","4","personer","162","2014","barnehagedeltakelse"
"29","ikke_minoritet","4","personer","187","2014","barnehagedeltakelse"
"30","ikke_minoritet","4","personer","133","2014","barnehagedeltakelse"
"31","ikke_minoritet","4","personer","76","2014","barnehagedeltakelse"
"32","ikke_minoritet","4","personer","975","2014","barnehagedeltakelse"
"33","ikke_minoritet","4","personer","421","2014","barnehagedeltakelse"
"34","ikke_minoritet","4","personer","282","2014","barnehagedeltakelse"
"35","ikke_minoritet","4","personer","1525","2014","barnehagedeltakelse"
"36","ikke_minoritet","4","personer","296","2014","barnehagedeltakelse"
"37","ikke_minoritet","4","personer","1217","2014","barnehagedeltakelse"
"38","ikke_minoritet","4","personer","284","2014","barnehagedeltakelse"
"39","ikke_minoritet","4","personer","3791","2014","barnehagedeltakelse"
"40","ikke_minoritet","4","personer","2775","2014","barnehagedeltakelse"
"41","ikke_minoritet","4","personer","344","2014","barnehagedeltakelse"
"42","ikke_minoritet","4","personer","240","2014","barnehagedeltakelse"
"43","ikke_minoritet","4","personer","154","2014","barnehagedeltakelse"
"44","ikke_minoritet","4","personer","420","2014","barnehagedeltakelse"
"45","ikke_minoritet","4","personer","114","2014","barnehagedeltakelse"
"46","ikke_minoritet","4","personer","777","2014","barnehagedeltakelse"
"47","ikke_minoritet","4","personer","873","2014","barnehagedeltakelse"
"48","ikke_minoritet","4","personer","88","2014","barnehagedeltakelse"
"49","ikke_minoritet","4","personer","348","2014","barnehagedeltakelse"
"50","ikke_minoritet","4","personer","324","2014","barnehagedeltakelse"
"51","ikke_minoritet","4","personer","408","2014","barnehagedeltakelse"
"52","ikke_minoritet","4","personer","634","2014","barnehagedeltakelse"
"53","ikke_minoritet","4","personer","570","2014","barnehagedeltakelse"
"54","ikke_minoritet","4","personer","166","2014","barnehagedeltakelse"
"55","ikke_minoritet","4","personer","489","2014","barnehagedeltakelse"
"56","ikke_minoritet","4","personer","853","2014","barnehagedeltakelse"
"57","ikke_minoritet","4","personer","249","2014","barnehagedeltakelse"
"58","ikke_minoritet","4","personer","69","2014","barnehagedeltakelse"
"59","ikke_minoritet","4","personer","102","2014","barnehagedeltakelse"
"60","ikke_minoritet","4","personer","260","2014","barnehagedeltakelse"
"61","ikke_minoritet","4","personer","2716","2014","barnehagedeltakelse"
"62","ikke_minoritet","4","personer","68","2014","barnehagedeltakelse"
"63","ikke_minoritet","4","personer","327","2014","barnehagedeltakelse"
"64","ikke_minoritet","4","personer","717","2014","barnehagedeltakelse"
"65","ikke_minoritet","4","personer","86","2014","barnehagedeltakelse"
"66","ikke_minoritet","4","personer","109","2014","barnehagedeltakelse"
"67","ikke_minoritet","4","personer","222","2014","barnehagedeltakelse"
"68","ikke_minoritet","4","personer","142","2014","barnehagedeltakelse"
"69","ikke_minoritet","4","personer","118","2014","barnehagedeltakelse"
"70","ikke_minoritet","4","personer","35","2014","barnehagedeltakelse"
"71","ikke_minoritet","4","personer","156","2014","barnehagedeltakelse"
"72","ikke_minoritet","4","personer","346","2014","barnehagedeltakelse"
"73","ikke_minoritet","4","personer","822","2014","barnehagedeltakelse"
"74","ikke_minoritet","4","personer","269","2014","barnehagedeltakelse"
"75","ikke_minoritet","4","personer","212","2014","barnehagedeltakelse"
"76","ikke_minoritet","4","personer","269","2014","barnehagedeltakelse"
"77","ikke_minoritet","4","personer","379","2014","barnehagedeltakelse"
"78","ikke_minoritet","4","personer","296","2014","barnehagedeltakelse"
"79","ikke_minoritet","4","personer","903","2014","barnehagedeltakelse"
"80","ikke_minoritet","4","personer","161","2014","barnehagedeltakelse"
"81","ikke_minoritet","4","personer","408","2014","barnehagedeltakelse"
"82","ikke_minoritet","4","personer","120","2014","barnehagedeltakelse"
"83","ikke_minoritet","4","personer","180","2014","barnehagedeltakelse"
"01","ikke_minoritet","5","personer","310","2014","barnehagedeltakelse"
"02","ikke_minoritet","5","personer","580","2014","barnehagedeltakelse"
"03","ikke_minoritet","5","personer","594","2014","barnehagedeltakelse"
"04","ikke_minoritet","5","personer","1376","2014","barnehagedeltakelse"
"05","ikke_minoritet","5","personer","2115","2014","barnehagedeltakelse"
"06","ikke_minoritet","5","personer","1647","2014","barnehagedeltakelse"
"07","ikke_minoritet","5","personer","1770","2014","barnehagedeltakelse"
"08","ikke_minoritet","5","personer","1144","2014","barnehagedeltakelse"
"09","ikke_minoritet","5","personer","5032","2014","barnehagedeltakelse"
"10","ikke_minoritet","5","personer","178","2014","barnehagedeltakelse"
"11","ikke_minoritet","5","personer","460","2014","barnehagedeltakelse"
"12","ikke_minoritet","5","personer","940","2014","barnehagedeltakelse"
"13","ikke_minoritet","5","personer","338","2014","barnehagedeltakelse"
"14","ikke_minoritet","5","personer","673","2014","barnehagedeltakelse"
"15","ikke_minoritet","5","personer","287","2014","barnehagedeltakelse"
"16","ikke_minoritet","5","personer","335","2014","barnehagedeltakelse"
"17","ikke_minoritet","5","personer","122","2014","barnehagedeltakelse"
"18","ikke_minoritet","5","personer","162","2014","barnehagedeltakelse"
"19","ikke_minoritet","5","personer","187","2014","barnehagedeltakelse"
"20","ikke_minoritet","5","personer","1768","2014","barnehagedeltakelse"
"21","ikke_minoritet","5","personer","162","2014","barnehagedeltakelse"
"22","ikke_minoritet","5","personer","370","2014","barnehagedeltakelse"
"23","ikke_minoritet","5","personer","169","2014","barnehagedeltakelse"
"24","ikke_minoritet","5","personer","362","2014","barnehagedeltakelse"
"25","ikke_minoritet","5","personer","1359","2014","barnehagedeltakelse"
"26","ikke_minoritet","5","personer","908","2014","barnehagedeltakelse"
"27","ikke_minoritet","5","personer","1122","2014","barnehagedeltakelse"
"28","ikke_minoritet","5","personer","158","2014","barnehagedeltakelse"
"29","ikke_minoritet","5","personer","189","2014","barnehagedeltakelse"
"30","ikke_minoritet","5","personer","144","2014","barnehagedeltakelse"
"31","ikke_minoritet","5","personer","71","2014","barnehagedeltakelse"
"32","ikke_minoritet","5","personer","1013","2014","barnehagedeltakelse"
"33","ikke_minoritet","5","personer","447","2014","barnehagedeltakelse"
"34","ikke_minoritet","5","personer","303","2014","barnehagedeltakelse"
"35","ikke_minoritet","5","personer","1656","2014","barnehagedeltakelse"
"36","ikke_minoritet","5","personer","317","2014","barnehagedeltakelse"
"37","ikke_minoritet","5","personer","1242","2014","barnehagedeltakelse"
"38","ikke_minoritet","5","personer","326","2014","barnehagedeltakelse"
"39","ikke_minoritet","5","personer","3710","2014","barnehagedeltakelse"
"40","ikke_minoritet","5","personer","2732","2014","barnehagedeltakelse"
"41","ikke_minoritet","5","personer","308","2014","barnehagedeltakelse"
"42","ikke_minoritet","5","personer","193","2014","barnehagedeltakelse"
"43","ikke_minoritet","5","personer","150","2014","barnehagedeltakelse"
"44","ikke_minoritet","5","personer","446","2014","barnehagedeltakelse"
"45","ikke_minoritet","5","personer","150","2014","barnehagedeltakelse"
"46","ikke_minoritet","5","personer","859","2014","barnehagedeltakelse"
"47","ikke_minoritet","5","personer","934","2014","barnehagedeltakelse"
"48","ikke_minoritet","5","personer","99","2014","barnehagedeltakelse"
"49","ikke_minoritet","5","personer","322","2014","barnehagedeltakelse"
"50","ikke_minoritet","5","personer","309","2014","barnehagedeltakelse"
"51","ikke_minoritet","5","personer","416","2014","barnehagedeltakelse"
"52","ikke_minoritet","5","personer","616","2014","barnehagedeltakelse"
"53","ikke_minoritet","5","personer","661","2014","barnehagedeltakelse"
"54","ikke_minoritet","5","personer","183","2014","barnehagedeltakelse"
"55","ikke_minoritet","5","personer","547","2014","barnehagedeltakelse"
"56","ikke_minoritet","5","personer","959","2014","barnehagedeltakelse"
"57","ikke_minoritet","5","personer","255","2014","barnehagedeltakelse"
"58","ikke_minoritet","5","personer","75","2014","barnehagedeltakelse"
"59","ikke_minoritet","5","personer","88","2014","barnehagedeltakelse"
"60","ikke_minoritet","5","personer","258","2014","barnehagedeltakelse"
"61","ikke_minoritet","5","personer","2693","2014","barnehagedeltakelse"
"62","ikke_minoritet","5","personer","81","2014","barnehagedeltakelse"
"63","ikke_minoritet","5","personer","342","2014","barnehagedeltakelse"
"64","ikke_minoritet","5","personer","763","2014","barnehagedeltakelse"
"65","ikke_minoritet","5","personer","84","2014","barnehagedeltakelse"
"66","ikke_minoritet","5","personer","110","2014","barnehagedeltakelse"
"67","ikke_minoritet","5","personer","227","2014","barnehagedeltakelse"
"68","ikke_minoritet","5","personer","168","2014","barnehagedeltakelse"
"69","ikke_minoritet","5","personer","124","2014","barnehagedeltakelse"
"70","ikke_minoritet","5","personer","32","2014","barnehagedeltakelse"
"71","ikke_minoritet","5","personer","157","2014","barnehagedeltakelse"
"72","ikke_minoritet","5","personer","376","2014","barnehagedeltakelse"
"73","ikke_minoritet","5","personer","899","2014","barnehagedeltakelse"
"74","ikke_minoritet","5","personer","247","2014","barnehagedeltakelse"
"75","ikke_minoritet","5","personer","220","2014","barnehagedeltakelse"
"76","ikke_minoritet","5","personer","311","2014","barnehagedeltakelse"
"77","ikke_minoritet","5","personer","371","2014","barnehagedeltakelse"
"78","ikke_minoritet","5","personer","344","2014","barnehagedeltakelse"
"79","ikke_minoritet","5","personer","913","2014","barnehagedeltakelse"
"80","ikke_minoritet","5","personer","128","2014","barnehagedeltakelse"
"81","ikke_minoritet","5","personer","417","2014","barnehagedeltakelse"
"82","ikke_minoritet","5","personer","154","2014","barnehagedeltakelse"
"83","ikke_minoritet","5","personer","208","2014","barnehagedeltakelse"
"01","ikke_minoritet","1_5","prosent","92.8077455","2014","barnehagedeltakelse"
"02","ikke_minoritet","1_5","prosent","90.21512838","2014","barnehagedeltakelse"
"03","ikke_minoritet","1_5","prosent","90.82969432","2014","barnehagedeltakelse"
"04","ikke_minoritet","1_5","prosent","93.32135859","2014","barnehagedeltakelse"
"05","ikke_minoritet","1_5","prosent","93.2073955","2014","barnehagedeltakelse"
"06","ikke_minoritet","1_5","prosent","94.16710457","2014","barnehagedeltakelse"
"07","ikke_minoritet","1_5","prosent","92.87438225","2014","barnehagedeltakelse"
"08","ikke_minoritet","1_5","prosent","94.24393855","2014","barnehagedeltakelse"
"09","ikke_minoritet","1_5","prosent","88.37483573","2014","barnehagedeltakelse"
"10","ikke_minoritet","1_5","prosent","94.41340782","2014","barnehagedeltakelse"
"11","ikke_minoritet","1_5","prosent","89.85439173","2014","barnehagedeltakelse"
"12","ikke_minoritet","1_5","prosent","94.03743933","2014","barnehagedeltakelse"
"13","ikke_minoritet","1_5","prosent","94.97802888","2014","barnehagedeltakelse"
"14","ikke_minoritet","1_5","prosent","92.40063593","2014","barnehagedeltakelse"
"15","ikke_minoritet","1_5","prosent","92.5795053","2014","barnehagedeltakelse"
"16","ikke_minoritet","1_5","prosent","96.44607843","2014","barnehagedeltakelse"
"17","ikke_minoritet","1_5","prosent","93.1092437","2014","barnehagedeltakelse"
"18","ikke_minoritet","1_5","prosent","92.10191083","2014","barnehagedeltakelse"
"19","ikke_minoritet","1_5","prosent","90.65420561","2014","barnehagedeltakelse"
"20","ikke_minoritet","1_5","prosent","90.10976042","2014","barnehagedeltakelse"
"21","ikke_minoritet","1_5","prosent","93.375","2014","barnehagedeltakelse"
"22","ikke_minoritet","1_5","prosent","96.66666667","2014","barnehagedeltakelse"
"23","ikke_minoritet","1_5","prosent","88.61607143","2014","barnehagedeltakelse"
"24","ikke_minoritet","1_5","prosent","94.54005935","2014","barnehagedeltakelse"
"25","ikke_minoritet","1_5","prosent","92.17417328","2014","barnehagedeltakelse"
"26","ikke_minoritet","1_5","prosent","93.17084942","2014","barnehagedeltakelse"
"27","ikke_minoritet","1_5","prosent","92.19432314","2014","barnehagedeltakelse"
"28","ikke_minoritet","1_5","prosent","90.05102041","2014","barnehagedeltakelse"
"29","ikke_minoritet","1_5","prosent","94.60946095","2014","barnehagedeltakelse"
"30","ikke_minoritet","1_5","prosent","90.51094891","2014","barnehagedeltakelse"
"31","ikke_minoritet","1_5","prosent","90.47619048","2014","barnehagedeltakelse"
"32","ikke_minoritet","1_5","prosent","93.1114388","2014","barnehagedeltakelse"
"33","ikke_minoritet","1_5","prosent","89.55882353","2014","barnehagedeltakelse"
"34","ikke_minoritet","1_5","prosent","89.65034965","2014","barnehagedeltakelse"
"35","ikke_minoritet","1_5","prosent","91.49209613","2014","barnehagedeltakelse"
"36","ikke_minoritet","1_5","prosent","87.98611111","2014","barnehagedeltakelse"
"37","ikke_minoritet","1_5","prosent","91.09991604","2014","barnehagedeltakelse"
"38","ikke_minoritet","1_5","prosent","88.74218207","2014","barnehagedeltakelse"
"39","ikke_minoritet","1_5","prosent","91.24953055","2014","barnehagedeltakelse"
"40","ikke_minoritet","1_5","prosent","94.90072533","2014","barnehagedeltakelse"
"41","ikke_minoritet","1_5","prosent","91.90535492","2014","barnehagedeltakelse"
"42","ikke_minoritet","1_5","prosent","93.26065411","2014","barnehagedeltakelse"
"43","ikke_minoritet","1_5","prosent","92.06349206","2014","barnehagedeltakelse"
"44","ikke_minoritet","1_5","prosent","92.63922518","2014","barnehagedeltakelse"
"45","ikke_minoritet","1_5","prosent","89.16408669","2014","barnehagedeltakelse"
"46","ikke_minoritet","1_5","prosent","93.55345912","2014","barnehagedeltakelse"
"47","ikke_minoritet","1_5","prosent","93.03471445","2014","barnehagedeltakelse"
"48","ikke_minoritet","1_5","prosent","92.48434238","2014","barnehagedeltakelse"
"49","ikke_minoritet","1_5","prosent","93.17042607","2014","barnehagedeltakelse"
"50","ikke_minoritet","1_5","prosent","92.76315789","2014","barnehagedeltakelse"
"51","ikke_minoritet","1_5","prosent","94.81519507","2014","barnehagedeltakelse"
"52","ikke_minoritet","1_5","prosent","93.81265123","2014","barnehagedeltakelse"
"53","ikke_minoritet","1_5","prosent","92.86188579","2014","barnehagedeltakelse"
"54","ikke_minoritet","1_5","prosent","94.81865285","2014","barnehagedeltakelse"
"55","ikke_minoritet","1_5","prosent","94.24254798","2014","barnehagedeltakelse"
"56","ikke_minoritet","1_5","prosent","95.52744522","2014","barnehagedeltakelse"
"57","ikke_minoritet","1_5","prosent","91.73228346","2014","barnehagedeltakelse"
"58","ikke_minoritet","1_5","prosent","91.35135135","2014","barnehagedeltakelse"
"59","ikke_minoritet","1_5","prosent","89.73799127","2014","barnehagedeltakelse"
"60","ikke_minoritet","1_5","prosent","93.599335","2014","barnehagedeltakelse"
"61","ikke_minoritet","1_5","prosent","96.01937339","2014","barnehagedeltakelse"
"62","ikke_minoritet","1_5","prosent","96.10778443","2014","barnehagedeltakelse"
"63","ikke_minoritet","1_5","prosent","93.36228288","2014","barnehagedeltakelse"
"64","ikke_minoritet","1_5","prosent","95.49885321","2014","barnehagedeltakelse"
"65","ikke_minoritet","1_5","prosent","96.25935162","2014","barnehagedeltakelse"
"66","ikke_minoritet","1_5","prosent","93.53049908","2014","barnehagedeltakelse"
"67","ikke_minoritet","1_5","prosent","92.93023256","2014","barnehagedeltakelse"
"68","ikke_minoritet","1_5","prosent","92.69005848","2014","barnehagedeltakelse"
"69","ikke_minoritet","1_5","prosent","93.12080537","2014","barnehagedeltakelse"
"70","ikke_minoritet","1_5","prosent","91.93548387","2014","barnehagedeltakelse"
"71","ikke_minoritet","1_5","prosent","91.15044248","2014","barnehagedeltakelse"
"72","ikke_minoritet","1_5","prosent","94.68656716","2014","barnehagedeltakelse"
"73","ikke_minoritet","1_5","prosent","94.22616195","2014","barnehagedeltakelse"
"74","ikke_minoritet","1_5","prosent","91.50119142","2014","barnehagedeltakelse"
"75","ikke_minoritet","1_5","prosent","87.02749141","2014","barnehagedeltakelse"
"76","ikke_minoritet","1_5","prosent","90.93959732","2014","barnehagedeltakelse"
"77","ikke_minoritet","1_5","prosent","92.1612542","2014","barnehagedeltakelse"
"78","ikke_minoritet","1_5","prosent","91.73770492","2014","barnehagedeltakelse"
"79","ikke_minoritet","1_5","prosent","97.21835883","2014","barnehagedeltakelse"
"80","ikke_minoritet","1_5","prosent","89.67468175","2014","barnehagedeltakelse"
"81","ikke_minoritet","1_5","prosent","90.803485","2014","barnehagedeltakelse"
"82","ikke_minoritet","1_5","prosent","89.49044586","2014","barnehagedeltakelse"
"83","ikke_minoritet","1_5","prosent","92.60020555","2014","barnehagedeltakelse"
"01","ikke_minoritet","1","prosent","72,65917603","2014","barnehagedeltakelse"
"02","ikke_minoritet","1","prosent","69,03846154","2014","barnehagedeltakelse"
"03","ikke_minoritet","1","prosent","72,97297297","2014","barnehagedeltakelse"
"04","ikke_minoritet","1","prosent","75,62724014","2014","barnehagedeltakelse"
"05","ikke_minoritet","1","prosent","79,22152261","2014","barnehagedeltakelse"
"06","ikke_minoritet","1","prosent","79,87851177","2014","barnehagedeltakelse"
"07","ikke_minoritet","1","prosent","80,681074","2014","barnehagedeltakelse"
"08","ikke_minoritet","1","prosent","81,54158215","2014","barnehagedeltakelse"
"09","ikke_minoritet","1","prosent","75,45131924","2014","barnehagedeltakelse"
"10","ikke_minoritet","1","prosent","71,55172414","2014","barnehagedeltakelse"
"11","ikke_minoritet","1","prosent","62,29946524","2014","barnehagedeltakelse"
"12","ikke_minoritet","1","prosent","77,46835443","2014","barnehagedeltakelse"
"13","ikke_minoritet","1","prosent","82,52427184","2014","barnehagedeltakelse"
"14","ikke_minoritet","1","prosent","70,08547009","2014","barnehagedeltakelse"
"15","ikke_minoritet","1","prosent","72,32472325","2014","barnehagedeltakelse"
"16","ikke_minoritet","1","prosent","83,03249097","2014","barnehagedeltakelse"
"17","ikke_minoritet","1","prosent","70,08547009","2014","barnehagedeltakelse"
"18","ikke_minoritet","1","prosent","58,53658537","2014","barnehagedeltakelse"
"19","ikke_minoritet","1","prosent","57,89473684","2014","barnehagedeltakelse"
"20","ikke_minoritet","1","prosent","74,88643738","2014","barnehagedeltakelse"
"21","ikke_minoritet","1","prosent","74,01574803","2014","barnehagedeltakelse"
"22","ikke_minoritet","1","prosent","84,61538462","2014","barnehagedeltakelse"
"23","ikke_minoritet","1","prosent","60,79545455","2014","barnehagedeltakelse"
"24","ikke_minoritet","1","prosent","76,58862876","2014","barnehagedeltakelse"
"25","ikke_minoritet","1","prosent","70,1540957","2014","barnehagedeltakelse"
"26","ikke_minoritet","1","prosent","78,02503477","2014","barnehagedeltakelse"
"27","ikke_minoritet","1","prosent","72,6744186","2014","barnehagedeltakelse"
"28","ikke_minoritet","1","prosent","63,33333333","2014","barnehagedeltakelse"
"29","ikke_minoritet","1","prosent","84,52380952","2014","barnehagedeltakelse"
"30","ikke_minoritet","1","prosent","67,96875","2014","barnehagedeltakelse"
"31","ikke_minoritet","1","prosent","55,35714286","2014","barnehagedeltakelse"
"32","ikke_minoritet","1","prosent","70,28901734","2014","barnehagedeltakelse"
"33","ikke_minoritet","1","prosent","56,90607735","2014","barnehagedeltakelse"
"34","ikke_minoritet","1","prosent","61,71003717","2014","barnehagedeltakelse"
"35","ikke_minoritet","1","prosent","68,55003404","2014","barnehagedeltakelse"
"36","ikke_minoritet","1","prosent","59,12698413","2014","barnehagedeltakelse"
"37","ikke_minoritet","1","prosent","66,07460036","2014","barnehagedeltakelse"
"38","ikke_minoritet","1","prosent","55,25291829","2014","barnehagedeltakelse"
"39","ikke_minoritet","1","prosent","68,924972","2014","barnehagedeltakelse"
"40","ikke_minoritet","1","prosent","79,45965951","2014","barnehagedeltakelse"
"41","ikke_minoritet","1","prosent","74,51612903","2014","barnehagedeltakelse"
"42","ikke_minoritet","1","prosent","68,30601093","2014","barnehagedeltakelse"
"43","ikke_minoritet","1","prosent","67,42424242","2014","barnehagedeltakelse"
"44","ikke_minoritet","1","prosent","72,5848564","2014","barnehagedeltakelse"
"45","ikke_minoritet","1","prosent","58,19672131","2014","barnehagedeltakelse"
"46","ikke_minoritet","1","prosent","70,56213018","2014","barnehagedeltakelse"
"47","ikke_minoritet","1","prosent","77,76412776","2014","barnehagedeltakelse"
"48","ikke_minoritet","1","prosent","66,66666667","2014","barnehagedeltakelse"
"49","ikke_minoritet","1","prosent","74,81751825","2014","barnehagedeltakelse"
"50","ikke_minoritet","1","prosent","69,71830986","2014","barnehagedeltakelse"
"51","ikke_minoritet","1","prosent","76,48809524","2014","barnehagedeltakelse"
"52","ikke_minoritet","1","prosent","72,24409449","2014","barnehagedeltakelse"
"53","ikke_minoritet","1","prosent","70,12302285","2014","barnehagedeltakelse"
"54","ikke_minoritet","1","prosent","73,7704918","2014","barnehagedeltakelse"
"55","ikke_minoritet","1","prosent","77,34553776","2014","barnehagedeltakelse"
"56","ikke_minoritet","1","prosent","78,79858657","2014","barnehagedeltakelse"
"57","ikke_minoritet","1","prosent","66,66666667","2014","barnehagedeltakelse"
"58","ikke_minoritet","1","prosent","82,85714286","2014","barnehagedeltakelse"
"59","ikke_minoritet","1","prosent","64,77272727","2014","barnehagedeltakelse"
"60","ikke_minoritet","1","prosent","78,26086957","2014","barnehagedeltakelse"
"61","ikke_minoritet","1","prosent","81,88099808","2014","barnehagedeltakelse"
"62","ikke_minoritet","1","prosent",".","2014","barnehagedeltakelse"
"63","ikke_minoritet","1","prosent","70,35830619","2014","barnehagedeltakelse"
"64","ikke_minoritet","1","prosent","77,30600293","2014","barnehagedeltakelse"
"65","ikke_minoritet","1","prosent","81,53846154","2014","barnehagedeltakelse"
"66","ikke_minoritet","1","prosent","74,74747475","2014","barnehagedeltakelse"
"67","ikke_minoritet","1","prosent","72,68292683","2014","barnehagedeltakelse"
"68","ikke_minoritet","1","prosent","70,4","2014","barnehagedeltakelse"
"69","ikke_minoritet","1","prosent","75,92592593","2014","barnehagedeltakelse"
"70","ikke_minoritet","1","prosent","69,23076923","2014","barnehagedeltakelse"
"71","ikke_minoritet","1","prosent","62,09150327","2014","barnehagedeltakelse"
"72","ikke_minoritet","1","prosent","80,95238095","2014","barnehagedeltakelse"
"73","ikke_minoritet","1","prosent","80,17789072","2014","barnehagedeltakelse"
"74","ikke_minoritet","1","prosent","66,81415929","2014","barnehagedeltakelse"
"75","ikke_minoritet","1","prosent","67,63485477","2014","barnehagedeltakelse"
"76","ikke_minoritet","1","prosent","70,84745763","2014","barnehagedeltakelse"
"77","ikke_minoritet","1","prosent","70,69486405","2014","barnehagedeltakelse"
"78","ikke_minoritet","1","prosent","67,83216783","2014","barnehagedeltakelse"
"79","ikke_minoritet","1","prosent","87,28813559","2014","barnehagedeltakelse"
"80","ikke_minoritet","1","prosent","65,24822695","2014","barnehagedeltakelse"
"81","ikke_minoritet","1","prosent","76,79012346","2014","barnehagedeltakelse"
"82","ikke_minoritet","1","prosent","65,25423729","2014","barnehagedeltakelse"
"83","ikke_minoritet","1","prosent","77,64705882","2014","barnehagedeltakelse"
"01","ikke_minoritet","2","prosent","94,64285714","2014","barnehagedeltakelse"
"02","ikke_minoritet","2","prosent","91,53153153","2014","barnehagedeltakelse"
"03","ikke_minoritet","2","prosent","90,44834308","2014","barnehagedeltakelse"
"04","ikke_minoritet","2","prosent","93,9810834","2014","barnehagedeltakelse"
"05","ikke_minoritet","2","prosent","93,88270981","2014","barnehagedeltakelse"
"06","ikke_minoritet","2","prosent","94,91758242","2014","barnehagedeltakelse"
"07","ikke_minoritet","2","prosent","94,60606061","2014","barnehagedeltakelse"
"08","ikke_minoritet","2","prosent","94,48144624","2014","barnehagedeltakelse"
"09","ikke_minoritet","2","prosent","91,03053435","2014","barnehagedeltakelse"
"10","ikke_minoritet","2","prosent","98,54014599","2014","barnehagedeltakelse"
"11","ikke_minoritet","2","prosent","91,97080292","2014","barnehagedeltakelse"
