"aar","bydel_nr","innvkat_3","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2010","030106","alle","1","1","21","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","2","0","43","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","2","1","33","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","2","alle","38","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","alle","0","20","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","alle","1","18","ikke_arbutd_innvkat_land","prosent"
"2010","030106","alle","alle","alle","19","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","alle","0","15","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","alle","1","14","ikke_arbutd_innvkat_land","prosent"
"2010","030106","befolkningen_ellers","alle","alle","14","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","1","1","21","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","2","0","43","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","2","1","33","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","2","alle","38","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","alle","0","36","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","alle","1","28","ikke_arbutd_innvkat_land","prosent"
"2010","030106","innvandrere","alle","alle","32","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","1","1","24","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","1","alle","24","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","2","0","46","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","2","1","37","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","2","alle","41","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","alle","0","21","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","alle","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030107","alle","alle","alle","20","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","alle","0","15","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","alle","1","15","ikke_arbutd_innvkat_land","prosent"
"2010","030107","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","1","1","24","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","1","alle","24","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","2","0","46","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","2","1","37","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","2","alle","41","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","alle","1","32","ikke_arbutd_innvkat_land","prosent"
"2010","030107","innvandrere","alle","alle","35","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","1","alle","25","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","2","0","41","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","2","1","32","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","2","alle","37","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","alle","0","20","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","alle","1","19","ikke_arbutd_innvkat_land","prosent"
"2010","030108","alle","alle","alle","19","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","alle","0","15","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","alle","1","14","ikke_arbutd_innvkat_land","prosent"
"2010","030108","befolkningen_ellers","alle","alle","14","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","1","alle","25","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","2","0","41","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","2","1","32","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","2","alle","37","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","alle","0","35","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","alle","1","30","ikke_arbutd_innvkat_land","prosent"
"2010","030108","innvandrere","alle","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","1","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","1","alle","25","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","2","0","46","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","2","1","36","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","2","alle","40","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","alle","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","alle","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030109","alle","alle","alle","21","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","alle","0","16","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","alle","1","15","ikke_arbutd_innvkat_land","prosent"
"2010","030109","befolkningen_ellers","alle","alle","16","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","1","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","1","alle","25","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","2","0","46","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","2","1","36","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","2","alle","40","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","alle","1","32","ikke_arbutd_innvkat_land","prosent"
"2010","030109","innvandrere","alle","alle","35","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","1","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","1","1","23","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","1","alle","23","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","2","0","45","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","2","1","35","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","2","alle","40","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","alle","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","alle","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030110","alle","alle","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","alle","0","17","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","alle","1","15","ikke_arbutd_innvkat_land","prosent"
"2010","030110","befolkningen_ellers","alle","alle","16","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","1","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","1","1","23","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","1","alle","23","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","2","0","45","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","2","1","35","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","2","alle","40","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","alle","1","32","ikke_arbutd_innvkat_land","prosent"
"2010","030110","innvandrere","alle","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","1","0","28","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","1","alle","27","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","2","0","41","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","2","1","30","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","2","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","alle","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","alle","1","19","ikke_arbutd_innvkat_land","prosent"
"2010","030111","alle","alle","alle","21","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","alle","0","16","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","alle","1","15","ikke_arbutd_innvkat_land","prosent"
"2010","030111","befolkningen_ellers","alle","alle","16","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","1","0","28","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","1","alle","27","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","2","0","41","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","2","1","30","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","2","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","alle","0","37","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","alle","1","29","ikke_arbutd_innvkat_land","prosent"
"2010","030111","innvandrere","alle","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","1","1","22","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","2","0","42","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","2","1","31","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","2","alle","37","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","alle","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","alle","1","18","ikke_arbutd_innvkat_land","prosent"
"2010","030112","alle","alle","alle","20","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","alle","0","17","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","alle","1","14","ikke_arbutd_innvkat_land","prosent"
"2010","030112","befolkningen_ellers","alle","alle","16","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","1","1","22","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","2","0","42","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","2","1","31","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","2","alle","37","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","alle","0","37","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","alle","1","27","ikke_arbutd_innvkat_land","prosent"
"2010","030112","innvandrere","alle","alle","32","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","1","0","25","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","1","1","24","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","1","alle","24","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","2","0","42","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","2","1","29","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","2","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","alle","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","alle","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030113","alle","alle","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","alle","0","18","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","alle","1","16","ikke_arbutd_innvkat_land","prosent"
"2010","030113","befolkningen_ellers","alle","alle","17","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","1","0","25","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","1","1","24","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","1","alle","24","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","2","0","42","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","2","1","29","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","2","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","alle","1","28","ikke_arbutd_innvkat_land","prosent"
"2010","030113","innvandrere","alle","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","1","0","20","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","1","1","23","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","2","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","2","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","2","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","alle","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","alle","1","19","ikke_arbutd_innvkat_land","prosent"
"2010","030114","alle","alle","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","alle","0","19","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","alle","1","16","ikke_arbutd_innvkat_land","prosent"
"2010","030114","befolkningen_ellers","alle","alle","17","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","1","0","20","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","1","1","23","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","2","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","2","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","2","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","alle","0","36","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","alle","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030114","innvandrere","alle","alle","31","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","1","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","1","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","1","alle","21","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","2","0","43","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","2","1","28","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","2","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","alle","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","alle","1","19","ikke_arbutd_innvkat_land","prosent"
"2010","030115","alle","alle","alle","21","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","alle","0","17","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","alle","1","16","ikke_arbutd_innvkat_land","prosent"
"2010","030115","befolkningen_ellers","alle","alle","17","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","1","0","23","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","1","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","1","alle","21","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","2","0","43","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","2","1","28","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","2","alle","36","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","alle","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030115","innvandrere","alle","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","1","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","1","1","19","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","1","alle","20","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","2","0","42","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","2","1","28","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","2","alle","35","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","alle","0","26","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","alle","1","20","ikke_arbutd_innvkat_land","prosent"
"2010","030116","alle","alle","alle","23","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","alle","0","19","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","alle","1","16","ikke_arbutd_innvkat_land","prosent"
"2010","030116","befolkningen_ellers","alle","alle","18","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","1","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","1","1","19","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","1","alle","20","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","2","0","42","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","2","1","28","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","2","alle","35","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","alle","1","27","ikke_arbutd_innvkat_land","prosent"
"2010","030116","innvandrere","alle","alle","33","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","1","alle","25","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","2","0","49","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","2","1","35","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","2","alle","42","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","alle","0","32","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","alle","1","25","ikke_arbutd_innvkat_land","prosent"
"2010","030117","alle","alle","alle","28","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","alle","0","22","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","alle","1","18","ikke_arbutd_innvkat_land","prosent"
"2010","030117","befolkningen_ellers","alle","alle","20","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","1","1","26","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","1","alle","25","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","2","0","49","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","2","1","35","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","2","alle","42","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","alle","0","46","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","alle","1","33","ikke_arbutd_innvkat_land","prosent"
"2010","030117","innvandrere","alle","alle","40","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","1","0","45","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","1","1","50","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","1","alle","48","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","2","0","68","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","2","1","64","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","2","alle","66","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","alle","0","41","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","alle","1","46","ikke_arbutd_innvkat_land","prosent"
"2010","030199","alle","alle","alle","44","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","alle","0","31","ikke_arbutd_innvkat_land","prosent"
"2010","030199","befolkningen_ellers","alle","1","38","ikke_arbutd_innvkat_land","prosent"
