"tabell_navn","aar","kommune_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2014","1612","0","bef_u_innv_og_norskf","personer","27"
"grunnskolepoeng","2014","1612","0","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","1612","0","befolkningen_ellers","personer","27"
"grunnskolepoeng","2014","1612","0","innvandrere","grunnskolepoeng","14,8"
"grunnskolepoeng","2014","1612","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1612","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1612","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1613","alle","alle","grunnskolepoeng","41"
"grunnskolepoeng","2014","1613","alle","alle","personer","10"
"grunnskolepoeng","2014","1613","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","1613","alle","bef_u_innv_og_norskf","personer","9"
"grunnskolepoeng","2014","1613","alle","befolkningen_ellers","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","1613","alle","befolkningen_ellers","personer","9"
"grunnskolepoeng","2014","1613","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1613","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1613","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1613","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1613","1","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1613","1","alle","personer","6"
"grunnskolepoeng","2014","1613","1","bef_u_innv_og_norskf","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","1613","1","bef_u_innv_og_norskf","personer","5"
"grunnskolepoeng","2014","1613","1","befolkningen_ellers","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","1613","1","befolkningen_ellers","personer","5"
"grunnskolepoeng","2014","1613","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1613","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1613","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1613","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1613","0","alle","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1613","0","alle","personer","4"
"grunnskolepoeng","2014","1613","0","bef_u_innv_og_norskf","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1613","0","bef_u_innv_og_norskf","personer","4"
"grunnskolepoeng","2014","1613","0","befolkningen_ellers","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1613","0","befolkningen_ellers","personer","4"
"grunnskolepoeng","2014","1613","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1613","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1613","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1613","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1617","alle","alle","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1617","alle","alle","personer","52"
"grunnskolepoeng","2014","1617","alle","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1617","alle","bef_u_innv_og_norskf","personer","46"
"grunnskolepoeng","2014","1617","alle","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1617","alle","befolkningen_ellers","personer","46"
"grunnskolepoeng","2014","1617","alle","innvandrere","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","1617","alle","innvandrere","personer","6"
"grunnskolepoeng","2014","1617","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1617","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1617","1","alle","grunnskolepoeng","34"
"grunnskolepoeng","2014","1617","1","alle","personer","27"
"grunnskolepoeng","2014","1617","1","bef_u_innv_og_norskf","grunnskolepoeng","34,4"
"grunnskolepoeng","2014","1617","1","bef_u_innv_og_norskf","personer","24"
"grunnskolepoeng","2014","1617","1","befolkningen_ellers","grunnskolepoeng","34,4"
"grunnskolepoeng","2014","1617","1","befolkningen_ellers","personer","24"
"grunnskolepoeng","2014","1617","1","innvandrere","grunnskolepoeng","31"
"grunnskolepoeng","2014","1617","1","innvandrere","personer","3"
"grunnskolepoeng","2014","1617","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1617","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1617","0","alle","grunnskolepoeng","44"
"grunnskolepoeng","2014","1617","0","alle","personer","25"
"grunnskolepoeng","2014","1617","0","bef_u_innv_og_norskf","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","1617","0","bef_u_innv_og_norskf","personer","22"
"grunnskolepoeng","2014","1617","0","befolkningen_ellers","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","1617","0","befolkningen_ellers","personer","22"
"grunnskolepoeng","2014","1617","0","innvandrere","grunnskolepoeng","45,8"
"grunnskolepoeng","2014","1617","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1617","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1617","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1620","alle","alle","grunnskolepoeng","36,8"
"grunnskolepoeng","2014","1620","alle","alle","personer","66"
"grunnskolepoeng","2014","1620","alle","bef_u_innv_og_norskf","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","1620","alle","bef_u_innv_og_norskf","personer","63"
"grunnskolepoeng","2014","1620","alle","befolkningen_ellers","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","1620","alle","befolkningen_ellers","personer","63"
"grunnskolepoeng","2014","1620","alle","innvandrere","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1620","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","1620","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1620","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1620","1","alle","grunnskolepoeng","35,8"
"grunnskolepoeng","2014","1620","1","alle","personer","29"
"grunnskolepoeng","2014","1620","1","bef_u_innv_og_norskf","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1620","1","bef_u_innv_og_norskf","personer","28"
"grunnskolepoeng","2014","1620","1","befolkningen_ellers","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1620","1","befolkningen_ellers","personer","28"
"grunnskolepoeng","2014","1620","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1620","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1620","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1620","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1620","0","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","1620","0","alle","personer","37"
"grunnskolepoeng","2014","1620","0","bef_u_innv_og_norskf","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","1620","0","bef_u_innv_og_norskf","personer","35"
"grunnskolepoeng","2014","1620","0","befolkningen_ellers","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","1620","0","befolkningen_ellers","personer","35"
"grunnskolepoeng","2014","1620","0","innvandrere","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","1620","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1620","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1620","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1621","alle","alle","grunnskolepoeng","39"
"grunnskolepoeng","2014","1621","alle","alle","personer","61"
"grunnskolepoeng","2014","1621","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1621","alle","bef_u_innv_og_norskf","personer","60"
"grunnskolepoeng","2014","1621","alle","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1621","alle","befolkningen_ellers","personer","60"
"grunnskolepoeng","2014","1621","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1621","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1621","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1621","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1621","1","alle","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","1621","1","alle","personer","33"
"grunnskolepoeng","2014","1621","1","bef_u_innv_og_norskf","grunnskolepoeng","35"
"grunnskolepoeng","2014","1621","1","bef_u_innv_og_norskf","personer","32"
"grunnskolepoeng","2014","1621","1","befolkningen_ellers","grunnskolepoeng","35"
"grunnskolepoeng","2014","1621","1","befolkningen_ellers","personer","32"
"grunnskolepoeng","2014","1621","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1621","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1621","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1621","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1621","0","alle","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","1621","0","alle","personer","28"
"grunnskolepoeng","2014","1621","0","bef_u_innv_og_norskf","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","1621","0","bef_u_innv_og_norskf","personer","28"
"grunnskolepoeng","2014","1621","0","befolkningen_ellers","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","1621","0","befolkningen_ellers","personer","28"
"grunnskolepoeng","2014","1621","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1621","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1621","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1621","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1622","alle","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1622","alle","alle","personer","22"
"grunnskolepoeng","2014","1622","alle","bef_u_innv_og_norskf","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1622","alle","bef_u_innv_og_norskf","personer","22"
"grunnskolepoeng","2014","1622","alle","befolkningen_ellers","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1622","alle","befolkningen_ellers","personer","22"
"grunnskolepoeng","2014","1622","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1622","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1622","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1622","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1622","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1622","1","alle","personer","8"
"grunnskolepoeng","2014","1622","1","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1622","1","bef_u_innv_og_norskf","personer","8"
"grunnskolepoeng","2014","1622","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1622","1","befolkningen_ellers","personer","8"
"grunnskolepoeng","2014","1622","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1622","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1622","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1622","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1622","0","alle","grunnskolepoeng","45,8"
"grunnskolepoeng","2014","1622","0","alle","personer","14"
"grunnskolepoeng","2014","1622","0","bef_u_innv_og_norskf","grunnskolepoeng","45,8"
"grunnskolepoeng","2014","1622","0","bef_u_innv_og_norskf","personer","14"
"grunnskolepoeng","2014","1622","0","befolkningen_ellers","grunnskolepoeng","45,8"
"grunnskolepoeng","2014","1622","0","befolkningen_ellers","personer","14"
"grunnskolepoeng","2014","1622","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1622","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1622","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1622","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1624","alle","alle","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","1624","alle","alle","personer","100"
"grunnskolepoeng","2014","1624","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","1624","alle","bef_u_innv_og_norskf","personer","96"
"grunnskolepoeng","2014","1624","alle","befolkningen_ellers","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","1624","alle","befolkningen_ellers","personer","96"
"grunnskolepoeng","2014","1624","alle","innvandrere","grunnskolepoeng","34,4"
"grunnskolepoeng","2014","1624","alle","innvandrere","personer","4"
"grunnskolepoeng","2014","1624","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1624","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1624","1","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1624","1","alle","personer","47"
"grunnskolepoeng","2014","1624","1","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1624","1","bef_u_innv_og_norskf","personer","45"
"grunnskolepoeng","2014","1624","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1624","1","befolkningen_ellers","personer","45"
"grunnskolepoeng","2014","1624","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1624","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1624","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1624","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1624","0","alle","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","1624","0","alle","personer","53"
"grunnskolepoeng","2014","1624","0","bef_u_innv_og_norskf","grunnskolepoeng","44"
"grunnskolepoeng","2014","1624","0","bef_u_innv_og_norskf","personer","51"
"grunnskolepoeng","2014","1624","0","befolkningen_ellers","grunnskolepoeng","44"
"grunnskolepoeng","2014","1624","0","befolkningen_ellers","personer","51"
"grunnskolepoeng","2014","1624","0","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","1624","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1624","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1624","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1627","alle","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1627","alle","alle","personer","52"
"grunnskolepoeng","2014","1627","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1627","alle","bef_u_innv_og_norskf","personer","47"
"grunnskolepoeng","2014","1627","alle","befolkningen_ellers","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1627","alle","befolkningen_ellers","personer","47"
"grunnskolepoeng","2014","1627","alle","innvandrere","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1627","alle","innvandrere","personer","5"
"grunnskolepoeng","2014","1627","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1627","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1627","1","alle","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1627","1","alle","personer","26"
"grunnskolepoeng","2014","1627","1","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1627","1","bef_u_innv_og_norskf","personer","22"
"grunnskolepoeng","2014","1627","1","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1627","1","befolkningen_ellers","personer","22"
"grunnskolepoeng","2014","1627","1","innvandrere","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1627","1","innvandrere","personer","4"
"grunnskolepoeng","2014","1627","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1627","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1627","0","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1627","0","alle","personer","26"
"grunnskolepoeng","2014","1627","0","bef_u_innv_og_norskf","grunnskolepoeng","40"
"grunnskolepoeng","2014","1627","0","bef_u_innv_og_norskf","personer","25"
"grunnskolepoeng","2014","1627","0","befolkningen_ellers","grunnskolepoeng","40"
"grunnskolepoeng","2014","1627","0","befolkningen_ellers","personer","25"
"grunnskolepoeng","2014","1627","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1627","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1627","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1627","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1630","alle","alle","grunnskolepoeng","37"
"grunnskolepoeng","2014","1630","alle","alle","personer","50"
"grunnskolepoeng","2014","1630","alle","bef_u_innv_og_norskf","grunnskolepoeng","37"
"grunnskolepoeng","2014","1630","alle","bef_u_innv_og_norskf","personer","50"
"grunnskolepoeng","2014","1630","alle","befolkningen_ellers","grunnskolepoeng","37"
"grunnskolepoeng","2014","1630","alle","befolkningen_ellers","personer","50"
"grunnskolepoeng","2014","1630","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1630","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1630","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1630","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1630","1","alle","grunnskolepoeng","33,4"
"grunnskolepoeng","2014","1630","1","alle","personer","27"
"grunnskolepoeng","2014","1630","1","bef_u_innv_og_norskf","grunnskolepoeng","33,4"
"grunnskolepoeng","2014","1630","1","bef_u_innv_og_norskf","personer","27"
"grunnskolepoeng","2014","1630","1","befolkningen_ellers","grunnskolepoeng","33,4"
"grunnskolepoeng","2014","1630","1","befolkningen_ellers","personer","27"
"grunnskolepoeng","2014","1630","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1630","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1630","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1630","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1630","0","alle","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1630","0","alle","personer","23"
"grunnskolepoeng","2014","1630","0","bef_u_innv_og_norskf","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1630","0","bef_u_innv_og_norskf","personer","23"
"grunnskolepoeng","2014","1630","0","befolkningen_ellers","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1630","0","befolkningen_ellers","personer","23"
"grunnskolepoeng","2014","1630","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1630","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1630","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1630","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1632","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng","2014","1632","alle","alle","personer","12"
"grunnskolepoeng","2014","1632","alle","bef_u_innv_og_norskf","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1632","alle","bef_u_innv_og_norskf","personer","7"
"grunnskolepoeng","2014","1632","alle","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1632","alle","befolkningen_ellers","personer","7"
"grunnskolepoeng","2014","1632","alle","innvandrere","grunnskolepoeng","32"
"grunnskolepoeng","2014","1632","alle","innvandrere","personer","5"
"grunnskolepoeng","2014","1632","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1632","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1632","1","alle","grunnskolepoeng","29,2"
"grunnskolepoeng","2014","1632","1","alle","personer","6"
"grunnskolepoeng","2014","1632","1","bef_u_innv_og_norskf","grunnskolepoeng","30,2"
"grunnskolepoeng","2014","1632","1","bef_u_innv_og_norskf","personer","3"
"grunnskolepoeng","2014","1632","1","befolkningen_ellers","grunnskolepoeng","30,2"
"grunnskolepoeng","2014","1632","1","befolkningen_ellers","personer","3"
"grunnskolepoeng","2014","1632","1","innvandrere","grunnskolepoeng","28"
"grunnskolepoeng","2014","1632","1","innvandrere","personer","3"
"grunnskolepoeng","2014","1632","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1632","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1632","0","alle","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","1632","0","alle","personer","6"
"grunnskolepoeng","2014","1632","0","bef_u_innv_og_norskf","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","1632","0","bef_u_innv_og_norskf","personer","4"
"grunnskolepoeng","2014","1632","0","befolkningen_ellers","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","1632","0","befolkningen_ellers","personer","4"
"grunnskolepoeng","2014","1632","0","innvandrere","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","1632","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1632","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1632","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1633","alle","alle","grunnskolepoeng","42"
"grunnskolepoeng","2014","1633","alle","alle","personer","12"
"grunnskolepoeng","2014","1633","alle","bef_u_innv_og_norskf","grunnskolepoeng","42"
"grunnskolepoeng","2014","1633","alle","bef_u_innv_og_norskf","personer","12"
"grunnskolepoeng","2014","1633","alle","befolkningen_ellers","grunnskolepoeng","42"
"grunnskolepoeng","2014","1633","alle","befolkningen_ellers","personer","12"
"grunnskolepoeng","2014","1633","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1633","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1633","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1633","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1633","1","alle","grunnskolepoeng","36,4"
"grunnskolepoeng","2014","1633","1","alle","personer","5"
"grunnskolepoeng","2014","1633","1","bef_u_innv_og_norskf","grunnskolepoeng","36,4"
"grunnskolepoeng","2014","1633","1","bef_u_innv_og_norskf","personer","5"
"grunnskolepoeng","2014","1633","1","befolkningen_ellers","grunnskolepoeng","36,4"
"grunnskolepoeng","2014","1633","1","befolkningen_ellers","personer","5"
"grunnskolepoeng","2014","1633","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1633","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1633","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1633","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1633","0","alle","grunnskolepoeng","46"
"grunnskolepoeng","2014","1633","0","alle","personer","7"
"grunnskolepoeng","2014","1633","0","bef_u_innv_og_norskf","grunnskolepoeng","46"
"grunnskolepoeng","2014","1633","0","bef_u_innv_og_norskf","personer","7"
"grunnskolepoeng","2014","1633","0","befolkningen_ellers","grunnskolepoeng","46"
"grunnskolepoeng","2014","1633","0","befolkningen_ellers","personer","7"
"grunnskolepoeng","2014","1633","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1633","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1633","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1633","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1634","alle","alle","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1634","alle","alle","personer","109"
"grunnskolepoeng","2014","1634","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1634","alle","bef_u_innv_og_norskf","personer","106"
"grunnskolepoeng","2014","1634","alle","befolkningen_ellers","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1634","alle","befolkningen_ellers","personer","106"
"grunnskolepoeng","2014","1634","alle","innvandrere","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1634","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","1634","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1634","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1634","1","alle","grunnskolepoeng","40"
"grunnskolepoeng","2014","1634","1","alle","personer","56"
"grunnskolepoeng","2014","1634","1","bef_u_innv_og_norskf","grunnskolepoeng","40"
"grunnskolepoeng","2014","1634","1","bef_u_innv_og_norskf","personer","56"
"grunnskolepoeng","2014","1634","1","befolkningen_ellers","grunnskolepoeng","40"
"grunnskolepoeng","2014","1634","1","befolkningen_ellers","personer","56"
"grunnskolepoeng","2014","1634","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1634","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1634","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1634","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1634","0","alle","grunnskolepoeng","45,2"
"grunnskolepoeng","2014","1634","0","alle","personer","53"
"grunnskolepoeng","2014","1634","0","bef_u_innv_og_norskf","grunnskolepoeng","45,4"
"grunnskolepoeng","2014","1634","0","bef_u_innv_og_norskf","personer","50"
"grunnskolepoeng","2014","1634","0","befolkningen_ellers","grunnskolepoeng","45,4"
"grunnskolepoeng","2014","1634","0","befolkningen_ellers","personer","50"
"grunnskolepoeng","2014","1634","0","innvandrere","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1634","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1634","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1634","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1635","alle","alle","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1635","alle","alle","personer","26"
"grunnskolepoeng","2014","1635","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1635","alle","bef_u_innv_og_norskf","personer","26"
"grunnskolepoeng","2014","1635","alle","befolkningen_ellers","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1635","alle","befolkningen_ellers","personer","26"
"grunnskolepoeng","2014","1635","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1635","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1635","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1635","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1635","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1635","1","alle","personer","11"
"grunnskolepoeng","2014","1635","1","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1635","1","bef_u_innv_og_norskf","personer","11"
"grunnskolepoeng","2014","1635","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1635","1","befolkningen_ellers","personer","11"
"grunnskolepoeng","2014","1635","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1635","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1635","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1635","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1635","0","alle","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1635","0","alle","personer","15"
"grunnskolepoeng","2014","1635","0","bef_u_innv_og_norskf","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1635","0","bef_u_innv_og_norskf","personer","15"
"grunnskolepoeng","2014","1635","0","befolkningen_ellers","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1635","0","befolkningen_ellers","personer","15"
