"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"15","barn_ellers","3","personer","309","2013","barnehagedeltakelse"
"16","barn_ellers","3","personer","349","2013","barnehagedeltakelse"
"17","barn_ellers","3","personer","133","2013","barnehagedeltakelse"
"18","barn_ellers","3","personer","204","2013","barnehagedeltakelse"
"19","barn_ellers","3","personer","146","2013","barnehagedeltakelse"
"20","barn_ellers","3","personer","1675","2013","barnehagedeltakelse"
"21","barn_ellers","3","personer","176","2013","barnehagedeltakelse"
"22","barn_ellers","3","personer","335","2013","barnehagedeltakelse"
"23","barn_ellers","3","personer","169","2013","barnehagedeltakelse"
"24","barn_ellers","3","personer","365","2013","barnehagedeltakelse"
"25","barn_ellers","3","personer","1409","2013","barnehagedeltakelse"
"26","barn_ellers","3","personer","886","2013","barnehagedeltakelse"
"27","barn_ellers","3","personer","1143","2013","barnehagedeltakelse"
"28","barn_ellers","3","personer","161","2013","barnehagedeltakelse"
"29","barn_ellers","3","personer","190","2013","barnehagedeltakelse"
"30","barn_ellers","3","personer","137","2013","barnehagedeltakelse"
"31","barn_ellers","3","personer","72","2013","barnehagedeltakelse"
"32","barn_ellers","3","personer","977","2013","barnehagedeltakelse"
"33","barn_ellers","3","personer","421","2013","barnehagedeltakelse"
"34","barn_ellers","3","personer","281","2013","barnehagedeltakelse"
"35","barn_ellers","3","personer","1548","2013","barnehagedeltakelse"
"36","barn_ellers","3","personer","309","2013","barnehagedeltakelse"
"37","barn_ellers","3","personer","1230","2013","barnehagedeltakelse"
"38","barn_ellers","3","personer","290","2013","barnehagedeltakelse"
"39","barn_ellers","3","personer","3877","2013","barnehagedeltakelse"
"40","barn_ellers","3","personer","2841","2013","barnehagedeltakelse"
"41","barn_ellers","3","personer","344","2013","barnehagedeltakelse"
"42","barn_ellers","3","personer","235","2013","barnehagedeltakelse"
"43","barn_ellers","3","personer","150","2013","barnehagedeltakelse"
"44","barn_ellers","3","personer","423","2013","barnehagedeltakelse"
"45","barn_ellers","3","personer","108","2013","barnehagedeltakelse"
"46","barn_ellers","3","personer","777","2013","barnehagedeltakelse"
"47","barn_ellers","3","personer","899","2013","barnehagedeltakelse"
"48","barn_ellers","3","personer","85","2013","barnehagedeltakelse"
"49","barn_ellers","3","personer","352","2013","barnehagedeltakelse"
"50","barn_ellers","3","personer","330","2013","barnehagedeltakelse"
"51","barn_ellers","3","personer","413","2013","barnehagedeltakelse"
"52","barn_ellers","3","personer","628","2013","barnehagedeltakelse"
"53","barn_ellers","3","personer","569","2013","barnehagedeltakelse"
"54","barn_ellers","3","personer","173","2013","barnehagedeltakelse"
"55","barn_ellers","3","personer","489","2013","barnehagedeltakelse"
"56","barn_ellers","3","personer","841","2013","barnehagedeltakelse"
"57","barn_ellers","3","personer","250","2013","barnehagedeltakelse"
"58","barn_ellers","3","personer","81","2013","barnehagedeltakelse"
"59","barn_ellers","3","personer","103","2013","barnehagedeltakelse"
"60","barn_ellers","3","personer","270","2013","barnehagedeltakelse"
"61","barn_ellers","3","personer","2738","2013","barnehagedeltakelse"
"62","barn_ellers","3","personer","65","2013","barnehagedeltakelse"
"63","barn_ellers","3","personer","329","2013","barnehagedeltakelse"
"64","barn_ellers","3","personer","704","2013","barnehagedeltakelse"
"65","barn_ellers","3","personer","86","2013","barnehagedeltakelse"
"66","barn_ellers","3","personer","109","2013","barnehagedeltakelse"
"67","barn_ellers","3","personer","225","2013","barnehagedeltakelse"
"68","barn_ellers","3","personer","140","2013","barnehagedeltakelse"
"69","barn_ellers","3","personer","118","2013","barnehagedeltakelse"
"70","barn_ellers","3","personer","39","2013","barnehagedeltakelse"
"71","barn_ellers","3","personer","157","2013","barnehagedeltakelse"
"72","barn_ellers","3","personer","351","2013","barnehagedeltakelse"
"73","barn_ellers","3","personer","834","2013","barnehagedeltakelse"
"74","barn_ellers","3","personer","266","2013","barnehagedeltakelse"
"75","barn_ellers","3","personer","235","2013","barnehagedeltakelse"
"76","barn_ellers","3","personer","273","2013","barnehagedeltakelse"
"77","barn_ellers","3","personer","394","2013","barnehagedeltakelse"
"78","barn_ellers","3","personer","304","2013","barnehagedeltakelse"
"79","barn_ellers","3","personer","911","2013","barnehagedeltakelse"
"80","barn_ellers","3","personer","165","2013","barnehagedeltakelse"
"81","barn_ellers","3","personer","439","2013","barnehagedeltakelse"
"82","barn_ellers","3","personer","116","2013","barnehagedeltakelse"
"83","barn_ellers","3","personer","191","2013","barnehagedeltakelse"
"01","barn_ellers","4","personer","310","2013","barnehagedeltakelse"
"02","barn_ellers","4","personer","603","2013","barnehagedeltakelse"
"03","barn_ellers","4","personer","601","2013","barnehagedeltakelse"
"04","barn_ellers","4","personer","1400","2013","barnehagedeltakelse"
"05","barn_ellers","4","personer","2156","2013","barnehagedeltakelse"
"06","barn_ellers","4","personer","1675","2013","barnehagedeltakelse"
"07","barn_ellers","4","personer","1808","2013","barnehagedeltakelse"
"08","barn_ellers","4","personer","1185","2013","barnehagedeltakelse"
"09","barn_ellers","4","personer","5681","2013","barnehagedeltakelse"
"10","barn_ellers","4","personer","183","2013","barnehagedeltakelse"
"11","barn_ellers","4","personer","476","2013","barnehagedeltakelse"
"12","barn_ellers","4","personer","932","2013","barnehagedeltakelse"
"13","barn_ellers","4","personer","344","2013","barnehagedeltakelse"
"14","barn_ellers","4","personer","673","2013","barnehagedeltakelse"
"15","barn_ellers","4","personer","289","2013","barnehagedeltakelse"
"16","barn_ellers","4","personer","335","2013","barnehagedeltakelse"
"17","barn_ellers","4","personer","121","2013","barnehagedeltakelse"
"18","barn_ellers","4","personer","162","2013","barnehagedeltakelse"
"19","barn_ellers","4","personer","187","2013","barnehagedeltakelse"
"20","barn_ellers","4","personer","1832","2013","barnehagedeltakelse"
"21","barn_ellers","4","personer","160","2013","barnehagedeltakelse"
"22","barn_ellers","4","personer","365","2013","barnehagedeltakelse"
"23","barn_ellers","4","personer","168","2013","barnehagedeltakelse"
"24","barn_ellers","4","personer","371","2013","barnehagedeltakelse"
"25","barn_ellers","4","personer","1363","2013","barnehagedeltakelse"
"26","barn_ellers","4","personer","909","2013","barnehagedeltakelse"
"27","barn_ellers","4","personer","1099","2013","barnehagedeltakelse"
"28","barn_ellers","4","personer","152","2013","barnehagedeltakelse"
"29","barn_ellers","4","personer","193","2013","barnehagedeltakelse"
"30","barn_ellers","4","personer","150","2013","barnehagedeltakelse"
"31","barn_ellers","4","personer","71","2013","barnehagedeltakelse"
"32","barn_ellers","4","personer","1020","2013","barnehagedeltakelse"
"33","barn_ellers","4","personer","436","2013","barnehagedeltakelse"
"34","barn_ellers","4","personer","308","2013","barnehagedeltakelse"
"35","barn_ellers","4","personer","1653","2013","barnehagedeltakelse"
"36","barn_ellers","4","personer","324","2013","barnehagedeltakelse"
"37","barn_ellers","4","personer","1252","2013","barnehagedeltakelse"
"38","barn_ellers","4","personer","327","2013","barnehagedeltakelse"
"39","barn_ellers","4","personer","3818","2013","barnehagedeltakelse"
"40","barn_ellers","4","personer","2821","2013","barnehagedeltakelse"
"41","barn_ellers","4","personer","309","2013","barnehagedeltakelse"
"42","barn_ellers","4","personer","194","2013","barnehagedeltakelse"
"43","barn_ellers","4","personer","151","2013","barnehagedeltakelse"
"44","barn_ellers","4","personer","447","2013","barnehagedeltakelse"
"45","barn_ellers","4","personer","154","2013","barnehagedeltakelse"
"46","barn_ellers","4","personer","858","2013","barnehagedeltakelse"
"47","barn_ellers","4","personer","939","2013","barnehagedeltakelse"
"48","barn_ellers","4","personer","97","2013","barnehagedeltakelse"
"49","barn_ellers","4","personer","325","2013","barnehagedeltakelse"
"50","barn_ellers","4","personer","309","2013","barnehagedeltakelse"
"51","barn_ellers","4","personer","421","2013","barnehagedeltakelse"
"52","barn_ellers","4","personer","607","2013","barnehagedeltakelse"
"53","barn_ellers","4","personer","660","2013","barnehagedeltakelse"
"54","barn_ellers","4","personer","179","2013","barnehagedeltakelse"
"55","barn_ellers","4","personer","545","2013","barnehagedeltakelse"
"56","barn_ellers","4","personer","964","2013","barnehagedeltakelse"
"57","barn_ellers","4","personer","260","2013","barnehagedeltakelse"
"58","barn_ellers","4","personer","77","2013","barnehagedeltakelse"
"59","barn_ellers","4","personer","86","2013","barnehagedeltakelse"
"60","barn_ellers","4","personer","253","2013","barnehagedeltakelse"
"61","barn_ellers","4","personer","2709","2013","barnehagedeltakelse"
"62","barn_ellers","4","personer","84","2013","barnehagedeltakelse"
"63","barn_ellers","4","personer","341","2013","barnehagedeltakelse"
"64","barn_ellers","4","personer","744","2013","barnehagedeltakelse"
"65","barn_ellers","4","personer","86","2013","barnehagedeltakelse"
"66","barn_ellers","4","personer","106","2013","barnehagedeltakelse"
"67","barn_ellers","4","personer","234","2013","barnehagedeltakelse"
"68","barn_ellers","4","personer","158","2013","barnehagedeltakelse"
"69","barn_ellers","4","personer","124","2013","barnehagedeltakelse"
"70","barn_ellers","4","personer","34","2013","barnehagedeltakelse"
"71","barn_ellers","4","personer","156","2013","barnehagedeltakelse"
"72","barn_ellers","4","personer","377","2013","barnehagedeltakelse"
"73","barn_ellers","4","personer","924","2013","barnehagedeltakelse"
"74","barn_ellers","4","personer","250","2013","barnehagedeltakelse"
"75","barn_ellers","4","personer","229","2013","barnehagedeltakelse"
"76","barn_ellers","4","personer","315","2013","barnehagedeltakelse"
"77","barn_ellers","4","personer","383","2013","barnehagedeltakelse"
"78","barn_ellers","4","personer","348","2013","barnehagedeltakelse"
"79","barn_ellers","4","personer","916","2013","barnehagedeltakelse"
"80","barn_ellers","4","personer","141","2013","barnehagedeltakelse"
"81","barn_ellers","4","personer","450","2013","barnehagedeltakelse"
"82","barn_ellers","4","personer","155","2013","barnehagedeltakelse"
"83","barn_ellers","4","personer","224","2013","barnehagedeltakelse"
"01","barn_ellers","5","personer","309","2013","barnehagedeltakelse"
"02","barn_ellers","5","personer","625","2013","barnehagedeltakelse"
"03","barn_ellers","5","personer","546","2013","barnehagedeltakelse"
"04","barn_ellers","5","personer","1295","2013","barnehagedeltakelse"
"05","barn_ellers","5","personer","2119","2013","barnehagedeltakelse"
"06","barn_ellers","5","personer","1753","2013","barnehagedeltakelse"
"07","barn_ellers","5","personer","1925","2013","barnehagedeltakelse"
"08","barn_ellers","5","personer","1142","2013","barnehagedeltakelse"
"09","barn_ellers","5","personer","5296","2013","barnehagedeltakelse"
"10","barn_ellers","5","personer","158","2013","barnehagedeltakelse"
"11","barn_ellers","5","personer","469","2013","barnehagedeltakelse"
"12","barn_ellers","5","personer","907","2013","barnehagedeltakelse"
"13","barn_ellers","5","personer","338","2013","barnehagedeltakelse"
"14","barn_ellers","5","personer","680","2013","barnehagedeltakelse"
"15","barn_ellers","5","personer","311","2013","barnehagedeltakelse"
"16","barn_ellers","5","personer","401","2013","barnehagedeltakelse"
"17","barn_ellers","5","personer","137","2013","barnehagedeltakelse"
"18","barn_ellers","5","personer","169","2013","barnehagedeltakelse"
"19","barn_ellers","5","personer","173","2013","barnehagedeltakelse"
"20","barn_ellers","5","personer","1900","2013","barnehagedeltakelse"
"21","barn_ellers","5","personer","192","2013","barnehagedeltakelse"
"22","barn_ellers","5","personer","355","2013","barnehagedeltakelse"
"23","barn_ellers","5","personer","208","2013","barnehagedeltakelse"
"24","barn_ellers","5","personer","334","2013","barnehagedeltakelse"
"25","barn_ellers","5","personer","1427","2013","barnehagedeltakelse"
"26","barn_ellers","5","personer","922","2013","barnehagedeltakelse"
"27","barn_ellers","5","personer","1183","2013","barnehagedeltakelse"
"28","barn_ellers","5","personer","149","2013","barnehagedeltakelse"
"29","barn_ellers","5","personer","196","2013","barnehagedeltakelse"
"30","barn_ellers","5","personer","132","2013","barnehagedeltakelse"
"31","barn_ellers","5","personer","68","2013","barnehagedeltakelse"
"32","barn_ellers","5","personer","987","2013","barnehagedeltakelse"
"33","barn_ellers","5","personer","438","2013","barnehagedeltakelse"
"34","barn_ellers","5","personer","299","2013","barnehagedeltakelse"
"35","barn_ellers","5","personer","1560","2013","barnehagedeltakelse"
"36","barn_ellers","5","personer","300","2013","barnehagedeltakelse"
"37","barn_ellers","5","personer","1245","2013","barnehagedeltakelse"
"38","barn_ellers","5","personer","293","2013","barnehagedeltakelse"
"39","barn_ellers","5","personer","3751","2013","barnehagedeltakelse"
"40","barn_ellers","5","personer","2806","2013","barnehagedeltakelse"
"41","barn_ellers","5","personer","383","2013","barnehagedeltakelse"
"42","barn_ellers","5","personer","224","2013","barnehagedeltakelse"
"43","barn_ellers","5","personer","149","2013","barnehagedeltakelse"
"44","barn_ellers","5","personer","441","2013","barnehagedeltakelse"
"45","barn_ellers","5","personer","127","2013","barnehagedeltakelse"
"46","barn_ellers","5","personer","753","2013","barnehagedeltakelse"
"47","barn_ellers","5","personer","927","2013","barnehagedeltakelse"
"48","barn_ellers","5","personer","94","2013","barnehagedeltakelse"
"49","barn_ellers","5","personer","356","2013","barnehagedeltakelse"
"50","barn_ellers","5","personer","338","2013","barnehagedeltakelse"
"51","barn_ellers","5","personer","419","2013","barnehagedeltakelse"
"52","barn_ellers","5","personer","627","2013","barnehagedeltakelse"
"53","barn_ellers","5","personer","625","2013","barnehagedeltakelse"
"54","barn_ellers","5","personer","161","2013","barnehagedeltakelse"
"55","barn_ellers","5","personer","562","2013","barnehagedeltakelse"
"56","barn_ellers","5","personer","872","2013","barnehagedeltakelse"
"57","barn_ellers","5","personer","276","2013","barnehagedeltakelse"
"58","barn_ellers","5","personer","86","2013","barnehagedeltakelse"
"59","barn_ellers","5","personer","96","2013","barnehagedeltakelse"
"60","barn_ellers","5","personer","266","2013","barnehagedeltakelse"
"61","barn_ellers","5","personer","2660","2013","barnehagedeltakelse"
"62","barn_ellers","5","personer","89","2013","barnehagedeltakelse"
"63","barn_ellers","5","personer","323","2013","barnehagedeltakelse"
"64","barn_ellers","5","personer","772","2013","barnehagedeltakelse"
"65","barn_ellers","5","personer","78","2013","barnehagedeltakelse"
"66","barn_ellers","5","personer","108","2013","barnehagedeltakelse"
"67","barn_ellers","5","personer","237","2013","barnehagedeltakelse"
"68","barn_ellers","5","personer","127","2013","barnehagedeltakelse"
"69","barn_ellers","5","personer","121","2013","barnehagedeltakelse"
"70","barn_ellers","5","personer","35","2013","barnehagedeltakelse"
"71","barn_ellers","5","personer","158","2013","barnehagedeltakelse"
"72","barn_ellers","5","personer","341","2013","barnehagedeltakelse"
"73","barn_ellers","5","personer","924","2013","barnehagedeltakelse"
"74","barn_ellers","5","personer","277","2013","barnehagedeltakelse"
"75","barn_ellers","5","personer","245","2013","barnehagedeltakelse"
"76","barn_ellers","5","personer","325","2013","barnehagedeltakelse"
"77","barn_ellers","5","personer","359","2013","barnehagedeltakelse"
"78","barn_ellers","5","personer","349","2013","barnehagedeltakelse"
"79","barn_ellers","5","personer","953","2013","barnehagedeltakelse"
"80","barn_ellers","5","personer","159","2013","barnehagedeltakelse"
"81","barn_ellers","5","personer","425","2013","barnehagedeltakelse"
"82","barn_ellers","5","personer","133","2013","barnehagedeltakelse"
"83","barn_ellers","5","personer","225","2013","barnehagedeltakelse"
"01","barn_ellers","1_5","prosent","85.86387435","2013","barnehagedeltakelse"
"02","barn_ellers","1_5","prosent","84.11931818","2013","barnehagedeltakelse"
"03","barn_ellers","1_5","prosent","83.36352657","2013","barnehagedeltakelse"
"04","barn_ellers","1_5","prosent","80.49723045","2013","barnehagedeltakelse"
"05","barn_ellers","1_5","prosent","83.91526417","2013","barnehagedeltakelse"
"06","barn_ellers","1_5","prosent","87.80080214","2013","barnehagedeltakelse"
"07","barn_ellers","1_5","prosent","81.66681914","2013","barnehagedeltakelse"
"08","barn_ellers","1_5","prosent","86.57443798","2013","barnehagedeltakelse"
"09","barn_ellers","1_5","prosent","70.41767998","2013","barnehagedeltakelse"
"10","barn_ellers","1_5","prosent","91.13001215","2013","barnehagedeltakelse"
"11","barn_ellers","1_5","prosent","90.40983607","2013","barnehagedeltakelse"
"12","barn_ellers","1_5","prosent","88.94543974","2013","barnehagedeltakelse"
"13","barn_ellers","1_5","prosent","88.49701574","2013","barnehagedeltakelse"
"14","barn_ellers","1_5","prosent","88.05929179","2013","barnehagedeltakelse"
"15","barn_ellers","1_5","prosent","89.89328311","2013","barnehagedeltakelse"
"16","barn_ellers","1_5","prosent","87.21393035","2013","barnehagedeltakelse"
"17","barn_ellers","1_5","prosent","91.2071535","2013","barnehagedeltakelse"
"18","barn_ellers","1_5","prosent","91.74107143","2013","barnehagedeltakelse"
"19","barn_ellers","1_5","prosent","88.08988764","2013","barnehagedeltakelse"
"20","barn_ellers","1_5","prosent","79.00866739","2013","barnehagedeltakelse"
"21","barn_ellers","1_5","prosent","83.6453202","2013","barnehagedeltakelse"
"22","barn_ellers","1_5","prosent","83.88888889","2013","barnehagedeltakelse"
"23","barn_ellers","1_5","prosent","86.56015038","2013","barnehagedeltakelse"
"24","barn_ellers","1_5","prosent","84.79125249","2013","barnehagedeltakelse"
"25","barn_ellers","1_5","prosent","87.72133902","2013","barnehagedeltakelse"
"26","barn_ellers","1_5","prosent","83.60943286","2013","barnehagedeltakelse"
"27","barn_ellers","1_5","prosent","84.80839416","2013","barnehagedeltakelse"
"28","barn_ellers","1_5","prosent","84.61538462","2013","barnehagedeltakelse"
"29","barn_ellers","1_5","prosent","88.61712135","2013","barnehagedeltakelse"
"30","barn_ellers","1_5","prosent","90.83665339","2013","barnehagedeltakelse"
"31","barn_ellers","1_5","prosent","87.62626263","2013","barnehagedeltakelse"
"32","barn_ellers","1_5","prosent","87.56580142","2013","barnehagedeltakelse"
"33","barn_ellers","1_5","prosent","89.9956878","2013","barnehagedeltakelse"
"34","barn_ellers","1_5","prosent","89.05289053","2013","barnehagedeltakelse"
"35","barn_ellers","1_5","prosent","85.8492639","2013","barnehagedeltakelse"
"36","barn_ellers","1_5","prosent","89.09090909","2013","barnehagedeltakelse"
"37","barn_ellers","1_5","prosent","88.09280607","2013","barnehagedeltakelse"
"38","barn_ellers","1_5","prosent","87.95180723","2013","barnehagedeltakelse"
"39","barn_ellers","1_5","prosent","82.7890053","2013","barnehagedeltakelse"
"40","barn_ellers","1_5","prosent","84.2181206","2013","barnehagedeltakelse"
"41","barn_ellers","1_5","prosent","89.60261296","2013","barnehagedeltakelse"
"42","barn_ellers","1_5","prosent","85.39419087","2013","barnehagedeltakelse"
"43","barn_ellers","1_5","prosent","91.67671894","2013","barnehagedeltakelse"
"44","barn_ellers","1_5","prosent","92.24327898","2013","barnehagedeltakelse"
"45","barn_ellers","1_5","prosent","88.18681319","2013","barnehagedeltakelse"
"46","barn_ellers","1_5","prosent","89.46266574","2013","barnehagedeltakelse"
"47","barn_ellers","1_5","prosent","93.04867987","2013","barnehagedeltakelse"
"48","barn_ellers","1_5","prosent","91.89189189","2013","barnehagedeltakelse"
"49","barn_ellers","1_5","prosent","87.69068911","2013","barnehagedeltakelse"
"50","barn_ellers","1_5","prosent","89.96006845","2013","barnehagedeltakelse"
"51","barn_ellers","1_5","prosent","88.82069268","2013","barnehagedeltakelse"
"52","barn_ellers","1_5","prosent","89.22066288","2013","barnehagedeltakelse"
"53","barn_ellers","1_5","prosent","90.5514158","2013","barnehagedeltakelse"
"54","barn_ellers","1_5","prosent","82.29908444","2013","barnehagedeltakelse"
"55","barn_ellers","1_5","prosent","88.55843247","2013","barnehagedeltakelse"
"56","barn_ellers","1_5","prosent","88.53770754","2013","barnehagedeltakelse"
"57","barn_ellers","1_5","prosent","95.79894974","2013","barnehagedeltakelse"
"58","barn_ellers","1_5","prosent","77.57575758","2013","barnehagedeltakelse"
"59","barn_ellers","1_5","prosent","91.90283401","2013","barnehagedeltakelse"
"60","barn_ellers","1_5","prosent","93.83561644","2013","barnehagedeltakelse"
"61","barn_ellers","1_5","prosent","88.98010946","2013","barnehagedeltakelse"
"62","barn_ellers","1_5","prosent","91.79487179","2013","barnehagedeltakelse"
"63","barn_ellers","1_5","prosent","91.52542373","2013","barnehagedeltakelse"
"64","barn_ellers","1_5","prosent","92.57308401","2013","barnehagedeltakelse"
"65","barn_ellers","1_5","prosent","93.36384439","2013","barnehagedeltakelse"
"66","barn_ellers","1_5","prosent","93.02721088","2013","barnehagedeltakelse"
"67","barn_ellers","1_5","prosent","90.12345679","2013","barnehagedeltakelse"
"68","barn_ellers","1_5","prosent","93.0362117","2013","barnehagedeltakelse"
"69","barn_ellers","1_5","prosent","87.27015559","2013","barnehagedeltakelse"
"70","barn_ellers","1_5","prosent","91.04477612","2013","barnehagedeltakelse"
"71","barn_ellers","1_5","prosent","92.25352113","2013","barnehagedeltakelse"
"72","barn_ellers","1_5","prosent","92.43743199","2013","barnehagedeltakelse"
"73","barn_ellers","1_5","prosent","92.39965841","2013","barnehagedeltakelse"
"74","barn_ellers","1_5","prosent","89.81158409","2013","barnehagedeltakelse"
"75","barn_ellers","1_5","prosent","87.87413661","2013","barnehagedeltakelse"
"76","barn_ellers","1_5","prosent","88.3254717","2013","barnehagedeltakelse"
"77","barn_ellers","1_5","prosent","90.65467266","2013","barnehagedeltakelse"
"78","barn_ellers","1_5","prosent","92.303207","2013","barnehagedeltakelse"
"79","barn_ellers","1_5","prosent","90.25620335","2013","barnehagedeltakelse"
"80","barn_ellers","1_5","prosent","95.07772021","2013","barnehagedeltakelse"
"81","barn_ellers","1_5","prosent","89.24050633","2013","barnehagedeltakelse"
"82","barn_ellers","1_5","prosent","96.2406015","2013","barnehagedeltakelse"
"83","barn_ellers","1_5","prosent","86.09271523","2013","barnehagedeltakelse"
"01","barn_ellers","1","prosent","86.20689655","2013","barnehagedeltakelse"
"02","barn_ellers","1","prosent","82.49619482","2013","barnehagedeltakelse"
"03","barn_ellers","1","prosent","81.40293638","2013","barnehagedeltakelse"
"04","barn_ellers","1","prosent","79.21896792","2013","barnehagedeltakelse"
"05","barn_ellers","1","prosent","82.1695213","2013","barnehagedeltakelse"
"06","barn_ellers","1","prosent","85.20820385","2013","barnehagedeltakelse"
"07","barn_ellers","1","prosent","80.6875632","2013","barnehagedeltakelse"
"08","barn_ellers","1","prosent","85.46218487","2013","barnehagedeltakelse"
"09","barn_ellers","1","prosent","73.04159914","2013","barnehagedeltakelse"
"10","barn_ellers","1","prosent","86.48648649","2013","barnehagedeltakelse"
"11","barn_ellers","1","prosent","88.69565217","2013","barnehagedeltakelse"
"12","barn_ellers","1","prosent","87.81512605","2013","barnehagedeltakelse"
"13","barn_ellers","1","prosent","88.57938719","2013","barnehagedeltakelse"
"14","barn_ellers","1","prosent","87.36263736","2013","barnehagedeltakelse"
"15","barn_ellers","1","prosent","87.62541806","2013","barnehagedeltakelse"
"16","barn_ellers","1","prosent","85.83106267","2013","barnehagedeltakelse"
"17","barn_ellers","1","prosent","87.90322581","2013","barnehagedeltakelse"
"18","barn_ellers","1","prosent","93.91891892","2013","barnehagedeltakelse"
"19","barn_ellers","1","prosent","81.16883117","2013","barnehagedeltakelse"
"20","barn_ellers","1","prosent","77.70999531","2013","barnehagedeltakelse"
"21","barn_ellers","1","prosent","77.90055249","2013","barnehagedeltakelse"
"22","barn_ellers","1","prosent","81.21546961","2013","barnehagedeltakelse"
"23","barn_ellers","1","prosent","88.46153846","2013","barnehagedeltakelse"
"24","barn_ellers","1","prosent","84.34065934","2013","barnehagedeltakelse"
"25","barn_ellers","1","prosent","85.7442348","2013","barnehagedeltakelse"
"26","barn_ellers","1","prosent","82.05128205","2013","barnehagedeltakelse"
"27","barn_ellers","1","prosent","82.59823577","2013","barnehagedeltakelse"
"28","barn_ellers","1","prosent","82.19895288","2013","barnehagedeltakelse"
"29","barn_ellers","1","prosent","87.61904762","2013","barnehagedeltakelse"
"30","barn_ellers","1","prosent","90.69767442","2013","barnehagedeltakelse"
"31","barn_ellers","1","prosent","91.13924051","2013","barnehagedeltakelse"
"32","barn_ellers","1","prosent","86.53846154","2013","barnehagedeltakelse"
"33","barn_ellers","1","prosent","89.81288981","2013","barnehagedeltakelse"
"34","barn_ellers","1","prosent","87.45762712","2013","barnehagedeltakelse"
"35","barn_ellers","1","prosent","84.27672956","2013","barnehagedeltakelse"
"36","barn_ellers","1","prosent","88.71473354","2013","barnehagedeltakelse"
"37","barn_ellers","1","prosent","87.61329305","2013","barnehagedeltakelse"
"38","barn_ellers","1","prosent","86.48648649","2013","barnehagedeltakelse"
"39","barn_ellers","1","prosent","81.0421286","2013","barnehagedeltakelse"
"40","barn_ellers","1","prosent","82.8036828","2013","barnehagedeltakelse"
"41","barn_ellers","1","prosent","87.03703704","2013","barnehagedeltakelse"
"42","barn_ellers","1","prosent","85.2173913","2013","barnehagedeltakelse"
"43","barn_ellers","1","prosent","92.40506329","2013","barnehagedeltakelse"
"44","barn_ellers","1","prosent","91.28540305","2013","barnehagedeltakelse"
"45","barn_ellers","1","prosent","87.66233766","2013","barnehagedeltakelse"
"46","barn_ellers","1","prosent","88.86107635","2013","barnehagedeltakelse"
"47","barn_ellers","1","prosent","92.52934899","2013","barnehagedeltakelse"
"48","barn_ellers","1","prosent","92.45283019","2013","barnehagedeltakelse"
"49","barn_ellers","1","prosent","82.52148997","2013","barnehagedeltakelse"
"50","barn_ellers","1","prosent","86.03988604","2013","barnehagedeltakelse"
"51","barn_ellers","1","prosent","87.93103448","2013","barnehagedeltakelse"
"52","barn_ellers","1","prosent","87.40031898","2013","barnehagedeltakelse"
"53","barn_ellers","1","prosent","89.26380368","2013","barnehagedeltakelse"
"54","barn_ellers","1","prosent","78.06122449","2013","barnehagedeltakelse"
"55","barn_ellers","1","prosent","87.5","2013","barnehagedeltakelse"
"56","barn_ellers","1","prosent","87.8695209","2013","barnehagedeltakelse"
"57","barn_ellers","1","prosent","95.88477366","2013","barnehagedeltakelse"
"58","barn_ellers","1","prosent","75.25773196","2013","barnehagedeltakelse"
"59","barn_ellers","1","prosent","89.41176471","2013","barnehagedeltakelse"
"60","barn_ellers","1","prosent","94.64285714","2013","barnehagedeltakelse"
"61","barn_ellers","1","prosent","88.46414073","2013","barnehagedeltakelse"
"62","barn_ellers","1","prosent","89.23076923","2013","barnehagedeltakelse"
"63","barn_ellers","1","prosent","91.86746988","2013","barnehagedeltakelse"
"64","barn_ellers","1","prosent","91.86535764","2013","barnehagedeltakelse"
"65","barn_ellers","1","prosent","97.14285714","2013","barnehagedeltakelse"
"66","barn_ellers","1","prosent","91.80327869","2013","barnehagedeltakelse"
"67","barn_ellers","1","prosent","85.32110092","2013","barnehagedeltakelse"
"68","barn_ellers","1","prosent","92.30769231","2013","barnehagedeltakelse"
"69","barn_ellers","1","prosent","85.25641026","2013","barnehagedeltakelse"
"70","barn_ellers","1","prosent","93.47826087","2013","barnehagedeltakelse"
"71","barn_ellers","1","prosent","92","2013","barnehagedeltakelse"
"72","barn_ellers","1","prosent","90.85714286","2013","barnehagedeltakelse"
"73","barn_ellers","1","prosent","91.61882893","2013","barnehagedeltakelse"
"74","barn_ellers","1","prosent","87.81362007","2013","barnehagedeltakelse"
"75","barn_ellers","1","prosent","85.45454545","2013","barnehagedeltakelse"
"76","barn_ellers","1","prosent","85.54572271","2013","barnehagedeltakelse"
"77","barn_ellers","1","prosent","88.0952381","2013","barnehagedeltakelse"
"78","barn_ellers","1","prosent","91.42857143","2013","barnehagedeltakelse"
"79","barn_ellers","1","prosent","89.86928105","2013","barnehagedeltakelse"
"80","barn_ellers","1","prosent","93.10344828","2013","barnehagedeltakelse"
"81","barn_ellers","1","prosent","87.80487805","2013","barnehagedeltakelse"
"82","barn_ellers","1","prosent","96.26168224","2013","barnehagedeltakelse"
"83","barn_ellers","1","prosent","82.37704918","2013","barnehagedeltakelse"
"01","barn_ellers","2","prosent","86.02484472","2013","barnehagedeltakelse"
"02","barn_ellers","2","prosent","84.26323319","2013","barnehagedeltakelse"
