"aar","innvkat_4","enhet","tabell_navn","kommune_nr","kjonn","tabellvariabel"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1804","alle","578"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1805","alle","205"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1811","alle","19"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1812","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1813","alle","96"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1815","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1816","alle","10"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1818","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1820","alle","91"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1822","alle","16"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1824","alle","149"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1825","alle","16"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1826","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1827","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1828","alle","18"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1832","alle","57"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1833","alle","314"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1834","alle","22"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1835","alle","6"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1836","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1837","alle","87"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1838","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1839","alle","10"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1840","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1841","alle","115"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1845","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1848","alle","24"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1849","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1850","alle","26"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1851","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1852","alle","9"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1853","alle","18"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1854","alle","28"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1856","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1857","alle","13"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1859","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1860","alle","143"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1865","alle","106"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1866","alle","90"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1867","alle","22"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1868","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1870","alle","138"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1871","alle","50"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1874","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1901","alle","296"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1902","alle","768"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1911","alle","36"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1913","alle","32"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1917","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1919","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1920","alle","13"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1922","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1923","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1924","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1925","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1926","alle","13"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1927","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1928","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1929","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1931","alle","148"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1933","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1936","alle","25"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1938","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1939","alle","23"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1940","alle","24"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1941","alle","41"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1942","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","1943","alle","19"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2002","alle","18"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2003","alle","75"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2004","alle","89"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2011","alle","31"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2012","alle","266"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2014","alle","8"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2015","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2017","alle","11"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2018","alle","15"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2019","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2020","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2021","alle","34"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2022","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2023","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2024","alle","8"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2025","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2027","alle","7"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2028","alle",":"
2013,"bef_u_innv_og_norskf","personer","grunnskolepoeng","2030","alle","124"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0101","alle","35"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0104","alle","33.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0105","alle","34.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0106","alle","37.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0111","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0118","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0119","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0121","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0122","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0123","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0124","alle","38.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0125","alle","36.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0127","alle","33.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0128","alle","32.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0135","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0136","alle","30"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0137","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0138","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0211","alle","38.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0213","alle","37.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0214","alle","37.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0215","alle","33"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0216","alle","41.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0217","alle","35"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0219","alle","38.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0220","alle","35.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0221","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0226","alle","39.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0227","alle","40.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0228","alle","39"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0229","alle","34.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0230","alle","37.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0231","alle","38.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0233","alle","28.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0234","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0235","alle","34.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0236","alle","35.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0237","alle","33.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0238","alle","38.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0239","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0301","alle","34.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0402","alle","34.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0403","alle","35.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0412","alle","34.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0415","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0417","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0418","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0419","alle","37.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0420","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0423","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0425","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0426","alle","39.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0427","alle","35.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0428","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0429","alle","29.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0430","alle","32.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0432","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0434","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0436","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0437","alle","35.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0438","alle","37.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0439","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0441","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0501","alle","33.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0502","alle","35.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0511","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0512","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0513","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0514","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0515","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0516","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0517","alle","34.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0519","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0520","alle","36.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0521","alle","36.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0522","alle","36"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0528","alle","35.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0529","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0532","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0533","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0534","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0536","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0538","alle","43.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0540","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0541","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0542","alle","36.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0543","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0544","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0545","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0602","alle","35.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0604","alle","37.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0605","alle","34.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0612","alle","40.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0615","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0616","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0617","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0618","alle","39.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0619","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0620","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0621","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0622","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0623","alle","34.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0624","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0625","alle","37"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0626","alle","35.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0627","alle","37"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0628","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0631","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0632","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0633","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0701","alle","36"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0702","alle","32.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0704","alle","33.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0706","alle","35.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0709","alle","39.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0711","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0713","alle","44.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0714","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0716","alle","37.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0719","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0720","alle","32.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0722","alle","34.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0723","alle","36"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0728","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0805","alle","34.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0806","alle","34.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0807","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0811","alle","31.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0814","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0815","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0817","alle","40.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0819","alle","33.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0821","alle","38.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0822","alle","37.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0826","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0827","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0828","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0829","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0830","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0831","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0833","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0834","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0901","alle","32.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0904","alle","36.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0906","alle","36.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0911","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0912","alle","44.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0914","alle","32.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0919","alle","42"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0926","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0928","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0929","alle","35.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0935","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0937","alle","33.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0938","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0940","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","0941","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1001","alle","35.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1002","alle","37.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1003","alle","31.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1004","alle","41.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1014","alle","32.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1017","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1018","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1021","alle","36.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1026","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1027","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1029","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1032","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1034","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1037","alle","36.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1046","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1101","alle","31"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1102","alle","35.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1103","alle","35.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1106","alle","37.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1111","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1112","alle","37.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1114","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1119","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1120","alle","39.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1121","alle","38.1"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1122","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1124","alle","39.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1127","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1129","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1130","alle","35.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1133","alle","37.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1134","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1135","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1141","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1142","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1144","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1145","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1146","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1149","alle","33"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1151","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1160","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1201","alle","35.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1211","alle","36.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1216","alle","40.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1219","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1221","alle","33.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1222","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1223","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1224","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1227","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1228","alle","36.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1231","alle","31.9"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1232","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1233","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1234","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1235","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1238","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1241","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1242","alle","39.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1243","alle","39.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1244","alle","37.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1245","alle","39.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1246","alle","35.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1247","alle","35.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1251","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1252","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1253","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1256","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1259","alle","31.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1260","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1263","alle","29.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1264","alle","29.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1265","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1266","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1401","alle","33.3"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1411","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1412","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1413","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1416","alle","44.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1417","alle","33.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1418","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1419","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1420","alle","35.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1421","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1422","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1424","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1426","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1428","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1429","alle","."
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1430","alle","36.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1431","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1432","alle","38.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1433","alle","30.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1438","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1439","alle","40.2"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1441","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1443","alle","37.6"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1444","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1445","alle","37.8"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1449","alle","38.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1502","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1504","alle","33.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1505","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1511","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1514","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1515","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1516","alle","29.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1517","alle","35.7"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1519","alle","34.4"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1520","alle","33.5"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1523","alle",":"
2013,"innvandrere","gjennomsnitt","grunnskolepoeng","1524","alle","44.3"
