"tabell_navn","aar","kommune_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","0624","alle","personer","121","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0625","alle","personer","219","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0626","alle","personer","186","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0627","alle","personer","196","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0628","alle","personer","56","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0631","alle","personer","23","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0632","alle","personer","4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0633","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0701","alle","personer","150","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0702","alle","personer","100","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0704","alle","personer","237","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0706","alle","personer","314","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0709","alle","personer","237","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0711","alle","personer","57","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0713","alle","personer","95","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0714","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0716","alle","personer","54","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0719","alle","personer","65","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0720","alle","personer","-50","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0722","alle","personer","105","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0723","alle","personer","37","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0728","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0805","alle","personer","143","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0806","alle","personer","176","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0807","alle","personer","96","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0811","alle","personer","8","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0814","alle","personer","63","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0815","alle","personer","37","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0817","alle","personer","-4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0819","alle","personer","31","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0821","alle","personer","48","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0822","alle","personer","15","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0826","alle","personer","-1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0827","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0828","alle","personer","23","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0829","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0830","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0831","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0833","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0834","alle","personer","5","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0901","alle","personer","57","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0904","alle","personer","144","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0906","alle","personer","233","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0911","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0912","alle","personer","23","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0914","alle","personer","1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0919","alle","personer","36","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0926","alle","personer","94","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0928","alle","personer","-7","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0929","alle","personer","19","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0935","alle","personer","13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0937","alle","personer","22","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0938","alle","personer","-5","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0940","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","0941","alle","personer","-4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1001","alle","personer","695","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1002","alle","personer","39","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1003","alle","personer","50","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1004","alle","personer","68","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1014","alle","personer","60","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1017","alle","personer","35","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1018","alle","personer","96","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1021","alle","personer","-13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1026","alle","personer","-1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1027","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1029","alle","personer","43","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1032","alle","personer","121","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1034","alle","personer","-4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1037","alle","personer","59","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1046","alle","personer","12","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1101","alle","personer","86","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1102","alle","personer","899","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1103","alle","personer","994","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1106","alle","personer","252","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1111","alle","personer","23","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1112","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1114","alle","personer","14","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1119","alle","personer","163","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1120","alle","personer","173","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1121","alle","personer","156","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1122","alle","personer","87","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1124","alle","personer","355","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1127","alle","personer","103","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1129","alle","personer","-2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1130","alle","personer","117","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1133","alle","personer","-10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1134","alle","personer","24","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1135","alle","personer","31","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1141","alle","personer","39","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1142","alle","personer","24","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1144","alle","personer","11","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1145","alle","personer","-2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1146","alle","personer","32","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1149","alle","personer","165","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1151","alle","personer","3","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1160","alle","personer","36","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1201","alle","personer","2047","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1211","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1216","alle","personer","23","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1219","alle","personer","32","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1221","alle","personer","163","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1222","alle","personer","49","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1223","alle","personer","28","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1224","alle","personer","39","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1227","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1228","alle","personer","50","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1231","alle","personer","47","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1232","alle","personer","2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1233","alle","personer","14","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1234","alle","personer","12","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1235","alle","personer","104","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1238","alle","personer","-7","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1241","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1242","alle","personer","7","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1243","alle","personer","155","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1244","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1245","alle","personer","48","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1246","alle","personer","225","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1247","alle","personer","129","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1251","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1252","alle","personer","4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1253","alle","personer","53","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1256","alle","personer","41","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1259","alle","personer","33","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1260","alle","personer","19","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1263","alle","personer","99","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1264","alle","personer","44","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1265","alle","personer","7","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1266","alle","personer","13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1401","alle","personer","76","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1411","alle","personer","32","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1412","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1413","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1416","alle","personer","39","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1417","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1418","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1419","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1420","alle","personer","11","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1421","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1422","alle","personer","30","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1424","alle","personer","-10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1426","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1428","alle","personer","-11","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1429","alle","personer","-10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1430","alle","personer","14","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1431","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1432","alle","personer","67","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1433","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1438","alle","personer","-1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1439","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1441","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1443","alle","personer","62","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1444","alle","personer","1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1445","alle","personer","47","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1449","alle","personer","74","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1502","alle","personer","249","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1504","alle","personer","411","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1505","alle","personer","146","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1511","alle","personer","13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1514","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1515","alle","personer","90","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1516","alle","personer","85","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1517","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1519","alle","personer","35","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1520","alle","personer","52","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1523","alle","personer","1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1524","alle","personer","8","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1525","alle","personer","39","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1526","alle","personer","2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1528","alle","personer","22","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1529","alle","personer","30","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1531","alle","personer","91","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1532","alle","personer","71","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1534","alle","personer","84","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1535","alle","personer","84","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1539","alle","personer","27","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1543","alle","personer","37","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1545","alle","personer","31","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1546","alle","personer","-3","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1547","alle","personer","45","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1548","alle","personer","43","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1551","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1554","alle","personer","49","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1557","alle","personer","4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1560","alle","personer","40","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1563","alle","personer","33","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1566","alle","personer","29","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1567","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1571","alle","personer","16","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1573","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1576","alle","personer","13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1601","alle","personer","1082","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1612","alle","personer","14","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1613","alle","personer","8","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1617","alle","personer","30","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1620","alle","personer","80","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1621","alle","personer","28","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1622","alle","personer","17","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1624","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1627","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1630","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1632","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1633","alle","personer","4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1634","alle","personer","20","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1635","alle","personer","14","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1636","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1638","alle","personer","47","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1640","alle","personer","8","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1644","alle","personer","4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1648","alle","personer","42","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1653","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1657","alle","personer","32","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1662","alle","personer","5","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1663","alle","personer","65","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1664","alle","personer","26","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1665","alle","personer","5","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1702","alle","personer","56","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1703","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1711","alle","personer","11","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1714","alle","personer","103","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1717","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1718","alle","personer","2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1719","alle","personer","149","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1721","alle","personer","20","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1724","alle","personer","-4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1725","alle","personer","-6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1736","alle","personer","12","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1738","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1739","alle","personer","-4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1740","alle","personer","3","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1742","alle","personer","32","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1743","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1744","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1748","alle","personer","0","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1749","alle","personer","2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1750","alle","personer","20","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1751","alle","personer","26","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1755","alle","personer","1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1756","alle","personer","31","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1804","alle","personer","295","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1805","alle","personer","126","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1811","alle","personer","-2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1812","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1813","alle","personer","46","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1815","alle","personer","10","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1816","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1818","alle","personer","4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1820","alle","personer","73","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1822","alle","personer","25","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1824","alle","personer","76","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1825","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1826","alle","personer","28","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1827","alle","personer","9","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1828","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1832","alle","personer","3","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1833","alle","personer","138","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1834","alle","personer","16","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1835","alle","personer","-2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1836","alle","personer","1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1837","alle","personer","2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1838","alle","personer","26","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1839","alle","personer","3","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1840","alle","personer","29","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1841","alle","personer","89","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1845","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1848","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1849","alle","personer","5","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1850","alle","personer","15","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1851","alle","personer","-20","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1852","alle","personer","-1","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1853","alle","personer","13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1854","alle","personer","13","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1856","alle","personer","-4","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1857","alle","personer","8","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1859","alle","personer","2","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1860","alle","personer","63","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1865","alle","personer","79","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1866","alle","personer","6","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1867","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1868","alle","personer","36","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1870","alle","personer","24","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1871","alle","personer","50","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1874","alle","personer","-3","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","1902","alle","personer","703","nettoinnvandring_og_nettoinnflytting"
