"tabell_navn","aar","naringsregion_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"78",428,"person","98"
"befolkning_opprinnelsesland",2015,"78",430,"person","."
"befolkning_opprinnelsesland",2015,"78",432,"person","."
"befolkning_opprinnelsesland",2015,"78",436,"person",":"
"befolkning_opprinnelsesland",2015,"78",444,"person",":"
"befolkning_opprinnelsesland",2015,"78",448,"person",":"
"befolkning_opprinnelsesland",2015,"78",452,"person","31"
"befolkning_opprinnelsesland",2015,"78",456,"person","24"
"befolkning_opprinnelsesland",2015,"78",460,"person","5"
"befolkning_opprinnelsesland",2015,"78",464,"person","."
"befolkning_opprinnelsesland",2015,"78",476,"person",":"
"befolkning_opprinnelsesland",2015,"78",478,"person","."
"befolkning_opprinnelsesland",2015,"78",480,"person","6"
"befolkning_opprinnelsesland",2015,"78",484,"person","4"
"befolkning_opprinnelsesland",2015,"78",488,"person","."
"befolkning_opprinnelsesland",2015,"78",492,"person","."
"befolkning_opprinnelsesland",2015,"78",496,"person","."
"befolkning_opprinnelsesland",2015,"78",500,"person","."
"befolkning_opprinnelsesland",2015,"78",502,"person","."
"befolkning_opprinnelsesland",2015,"78",504,"person","."
"befolkning_opprinnelsesland",2015,"78",508,"person","."
"befolkning_opprinnelsesland",2015,"78",510,"person","."
"befolkning_opprinnelsesland",2015,"78",512,"person",":"
"befolkning_opprinnelsesland",2015,"78",513,"person","."
"befolkning_opprinnelsesland",2015,"78",516,"person","."
"befolkning_opprinnelsesland",2015,"78",520,"person","."
"befolkning_opprinnelsesland",2015,"78",524,"person","9"
"befolkning_opprinnelsesland",2015,"78",528,"person",":"
"befolkning_opprinnelsesland",2015,"78",534,"person","4"
"befolkning_opprinnelsesland",2015,"78",537,"person","."
"befolkning_opprinnelsesland",2015,"78",540,"person","."
"befolkning_opprinnelsesland",2015,"78",544,"person",":"
"befolkning_opprinnelsesland",2015,"78",548,"person",":"
"befolkning_opprinnelsesland",2015,"78",550,"person",":"
"befolkning_opprinnelsesland",2015,"78",552,"person","."
"befolkning_opprinnelsesland",2015,"78",554,"person","5"
"befolkning_opprinnelsesland",2015,"78",564,"person","66"
"befolkning_opprinnelsesland",2015,"78",568,"person","72"
"befolkning_opprinnelsesland",2015,"78",575,"person","."
"befolkning_opprinnelsesland",2015,"78",578,"person",":"
"befolkning_opprinnelsesland",2015,"78",601,"person","."
"befolkning_opprinnelsesland",2015,"78",602,"person","."
"befolkning_opprinnelsesland",2015,"78",603,"person","."
"befolkning_opprinnelsesland",2015,"78",604,"person","."
"befolkning_opprinnelsesland",2015,"78",605,"person","."
"befolkning_opprinnelsesland",2015,"78",606,"person","."
"befolkning_opprinnelsesland",2015,"78",608,"person","."
"befolkning_opprinnelsesland",2015,"78",612,"person",":"
"befolkning_opprinnelsesland",2015,"78",613,"person","."
"befolkning_opprinnelsesland",2015,"78",616,"person","."
"befolkning_opprinnelsesland",2015,"78",620,"person",":"
"befolkning_opprinnelsesland",2015,"78",622,"person","."
"befolkning_opprinnelsesland",2015,"78",624,"person","."
"befolkning_opprinnelsesland",2015,"78",629,"person","."
"befolkning_opprinnelsesland",2015,"78",631,"person","."
"befolkning_opprinnelsesland",2015,"78",632,"person","4"
"befolkning_opprinnelsesland",2015,"78",636,"person","5"
"befolkning_opprinnelsesland",2015,"78",644,"person",":"
"befolkning_opprinnelsesland",2015,"78",648,"person","."
"befolkning_opprinnelsesland",2015,"78",650,"person","."
"befolkning_opprinnelsesland",2015,"78",652,"person",":"
"befolkning_opprinnelsesland",2015,"78",654,"person","."
"befolkning_opprinnelsesland",2015,"78",657,"person","."
"befolkning_opprinnelsesland",2015,"78",658,"person","."
"befolkning_opprinnelsesland",2015,"78",659,"person","."
"befolkning_opprinnelsesland",2015,"78",660,"person","."
"befolkning_opprinnelsesland",2015,"78",661,"person","."
"befolkning_opprinnelsesland",2015,"78",664,"person","."
"befolkning_opprinnelsesland",2015,"78",668,"person","."
"befolkning_opprinnelsesland",2015,"78",672,"person","."
"befolkning_opprinnelsesland",2015,"78",676,"person","."
"befolkning_opprinnelsesland",2015,"78",677,"person","."
"befolkning_opprinnelsesland",2015,"78",678,"person","."
"befolkning_opprinnelsesland",2015,"78",679,"person","."
"befolkning_opprinnelsesland",2015,"78",680,"person",":"
"befolkning_opprinnelsesland",2015,"78",681,"person","."
"befolkning_opprinnelsesland",2015,"78",684,"person","10"
"befolkning_opprinnelsesland",2015,"78",685,"person","."
"befolkning_opprinnelsesland",2015,"78",686,"person","."
"befolkning_opprinnelsesland",2015,"78",687,"person","."
"befolkning_opprinnelsesland",2015,"78",705,"person",":"
"befolkning_opprinnelsesland",2015,"78",710,"person","."
"befolkning_opprinnelsesland",2015,"78",715,"person","10"
"befolkning_opprinnelsesland",2015,"78",720,"person","."
"befolkning_opprinnelsesland",2015,"78",725,"person","11"
"befolkning_opprinnelsesland",2015,"78",730,"person","."
"befolkning_opprinnelsesland",2015,"78",735,"person",":"
"befolkning_opprinnelsesland",2015,"78",740,"person","."
"befolkning_opprinnelsesland",2015,"78",745,"person","."
"befolkning_opprinnelsesland",2015,"78",755,"person","."
"befolkning_opprinnelsesland",2015,"78",760,"person","."
"befolkning_opprinnelsesland",2015,"78",765,"person","."
"befolkning_opprinnelsesland",2015,"78",770,"person",":"
"befolkning_opprinnelsesland",2015,"78",775,"person",":"
"befolkning_opprinnelsesland",2015,"78",802,"person","."
"befolkning_opprinnelsesland",2015,"78",805,"person","."
"befolkning_opprinnelsesland",2015,"78",806,"person","."
"befolkning_opprinnelsesland",2015,"78",807,"person","."
"befolkning_opprinnelsesland",2015,"78",808,"person","."
"befolkning_opprinnelsesland",2015,"78",809,"person","."
"befolkning_opprinnelsesland",2015,"78",811,"person","."
"befolkning_opprinnelsesland",2015,"78",812,"person","."
"befolkning_opprinnelsesland",2015,"78",813,"person","."
"befolkning_opprinnelsesland",2015,"78",814,"person","."
"befolkning_opprinnelsesland",2015,"78",815,"person","."
"befolkning_opprinnelsesland",2015,"78",816,"person","."
"befolkning_opprinnelsesland",2015,"78",817,"person","."
"befolkning_opprinnelsesland",2015,"78",818,"person","."
"befolkning_opprinnelsesland",2015,"78",819,"person","."
"befolkning_opprinnelsesland",2015,"78",820,"person","."
"befolkning_opprinnelsesland",2015,"78",821,"person","."
"befolkning_opprinnelsesland",2015,"78",822,"person","."
"befolkning_opprinnelsesland",2015,"78",826,"person","."
"befolkning_opprinnelsesland",2015,"78",827,"person","."
"befolkning_opprinnelsesland",2015,"78",828,"person","."
"befolkning_opprinnelsesland",2015,"78",829,"person","."
"befolkning_opprinnelsesland",2015,"78",830,"person","."
"befolkning_opprinnelsesland",2015,"78",832,"person","."
"befolkning_opprinnelsesland",2015,"78",833,"person","."
"befolkning_opprinnelsesland",2015,"78",835,"person","."
"befolkning_opprinnelsesland",2015,"78",839,"person","."
"befolkning_opprinnelsesland",2015,"78",840,"person","."
"befolkning_opprinnelsesland",2015,"78",970,"person","85"
"befolkning_opprinnelsesland",2015,"78",980,"person","."
"befolkning_opprinnelsesland",2015,"78",990,"person","."
"befolkning_opprinnelsesland",2015,"79",101,"person","274"
"befolkning_opprinnelsesland",2015,"79",102,"person","5"
"befolkning_opprinnelsesland",2015,"79",103,"person","345"
"befolkning_opprinnelsesland",2015,"79",104,"person","19"
"befolkning_opprinnelsesland",2015,"79",105,"person","98"
"befolkning_opprinnelsesland",2015,"79",106,"person","635"
"befolkning_opprinnelsesland",2015,"79",111,"person","13"
"befolkning_opprinnelsesland",2015,"79",112,"person","44"
"befolkning_opprinnelsesland",2015,"79",113,"person","139"
"befolkning_opprinnelsesland",2015,"79",114,"person","."
"befolkning_opprinnelsesland",2015,"79",115,"person","107"
"befolkning_opprinnelsesland",2015,"79",117,"person","122"
"befolkning_opprinnelsesland",2015,"79",118,"person","."
"befolkning_opprinnelsesland",2015,"79",119,"person","26"
"befolkning_opprinnelsesland",2015,"79",120,"person","15"
"befolkning_opprinnelsesland",2015,"79",121,"person","12"
"befolkning_opprinnelsesland",2015,"79",122,"person","17"
"befolkning_opprinnelsesland",2015,"79",123,"person","70"
"befolkning_opprinnelsesland",2015,"79",124,"person","150"
"befolkning_opprinnelsesland",2015,"79",126,"person",":"
"befolkning_opprinnelsesland",2015,"79",127,"person","97"
"befolkning_opprinnelsesland",2015,"79",128,"person","."
"befolkning_opprinnelsesland",2015,"79",129,"person","4"
"befolkning_opprinnelsesland",2015,"79",130,"person","."
"befolkning_opprinnelsesland",2015,"79",131,"person","824"
"befolkning_opprinnelsesland",2015,"79",132,"person","54"
"befolkning_opprinnelsesland",2015,"79",133,"person","194"
"befolkning_opprinnelsesland",2015,"79",134,"person","."
"befolkning_opprinnelsesland",2015,"79",136,"person","422"
"befolkning_opprinnelsesland",2015,"79",137,"person","137"
"befolkning_opprinnelsesland",2015,"79",138,"person","9"
"befolkning_opprinnelsesland",2015,"79",139,"person","173"
"befolkning_opprinnelsesland",2015,"79",140,"person","582"
"befolkning_opprinnelsesland",2015,"79",141,"person","35"
"befolkning_opprinnelsesland",2015,"79",143,"person","46"
"befolkning_opprinnelsesland",2015,"79",144,"person","509"
"befolkning_opprinnelsesland",2015,"79",146,"person","6"
"befolkning_opprinnelsesland",2015,"79",148,"person","67"
"befolkning_opprinnelsesland",2015,"79",152,"person","80"
"befolkning_opprinnelsesland",2015,"79",153,"person","25"
"befolkning_opprinnelsesland",2015,"79",154,"person","."
"befolkning_opprinnelsesland",2015,"79",155,"person","23"
"befolkning_opprinnelsesland",2015,"79",156,"person",":"
"befolkning_opprinnelsesland",2015,"79",157,"person","76"
"befolkning_opprinnelsesland",2015,"79",158,"person","53"
"befolkning_opprinnelsesland",2015,"79",159,"person","42"
"befolkning_opprinnelsesland",2015,"79",160,"person","."
"befolkning_opprinnelsesland",2015,"79",161,"person","14"
"befolkning_opprinnelsesland",2015,"79",162,"person","."
"befolkning_opprinnelsesland",2015,"79",163,"person","."
"befolkning_opprinnelsesland",2015,"79",164,"person","."
"befolkning_opprinnelsesland",2015,"79",203,"person","12"
"befolkning_opprinnelsesland",2015,"79",204,"person","18"
"befolkning_opprinnelsesland",2015,"79",205,"person","6"
"befolkning_opprinnelsesland",2015,"79",209,"person","."
"befolkning_opprinnelsesland",2015,"79",213,"person","."
"befolkning_opprinnelsesland",2015,"79",216,"person","12"
"befolkning_opprinnelsesland",2015,"79",220,"person","."
"befolkning_opprinnelsesland",2015,"79",229,"person","."
"befolkning_opprinnelsesland",2015,"79",235,"person","."
"befolkning_opprinnelsesland",2015,"79",239,"person","10"
"befolkning_opprinnelsesland",2015,"79",241,"person","294"
"befolkning_opprinnelsesland",2015,"79",246,"person","140"
"befolkning_opprinnelsesland",2015,"79",249,"person","19"
"befolkning_opprinnelsesland",2015,"79",250,"person","."
"befolkning_opprinnelsesland",2015,"79",254,"person","."
"befolkning_opprinnelsesland",2015,"79",256,"person","23"
"befolkning_opprinnelsesland",2015,"79",260,"person","43"
"befolkning_opprinnelsesland",2015,"79",264,"person",":"
"befolkning_opprinnelsesland",2015,"79",266,"person","."
"befolkning_opprinnelsesland",2015,"79",270,"person","38"
"befolkning_opprinnelsesland",2015,"79",273,"person",":"
"befolkning_opprinnelsesland",2015,"79",276,"person","18"
"befolkning_opprinnelsesland",2015,"79",278,"person",":"
"befolkning_opprinnelsesland",2015,"79",279,"person","17"
"befolkning_opprinnelsesland",2015,"79",281,"person","."
"befolkning_opprinnelsesland",2015,"79",283,"person","29"
"befolkning_opprinnelsesland",2015,"79",286,"person","4"
"befolkning_opprinnelsesland",2015,"79",289,"person","6"
"befolkning_opprinnelsesland",2015,"79",296,"person",":"
"befolkning_opprinnelsesland",2015,"79",299,"person",":"
"befolkning_opprinnelsesland",2015,"79",303,"person","59"
"befolkning_opprinnelsesland",2015,"79",304,"person",":"
"befolkning_opprinnelsesland",2015,"79",306,"person","."
"befolkning_opprinnelsesland",2015,"79",307,"person",":"
"befolkning_opprinnelsesland",2015,"79",308,"person","."
"befolkning_opprinnelsesland",2015,"79",309,"person","."
"befolkning_opprinnelsesland",2015,"79",313,"person","44"
"befolkning_opprinnelsesland",2015,"79",319,"person",":"
"befolkning_opprinnelsesland",2015,"79",322,"person","."
"befolkning_opprinnelsesland",2015,"79",323,"person","."
"befolkning_opprinnelsesland",2015,"79",326,"person","5"
"befolkning_opprinnelsesland",2015,"79",329,"person","42"
"befolkning_opprinnelsesland",2015,"79",333,"person","."
"befolkning_opprinnelsesland",2015,"79",336,"person",":"
"befolkning_opprinnelsesland",2015,"79",337,"person","."
"befolkning_opprinnelsesland",2015,"79",338,"person","."
"befolkning_opprinnelsesland",2015,"79",339,"person",":"
"befolkning_opprinnelsesland",2015,"79",346,"person","295"
"befolkning_opprinnelsesland",2015,"79",355,"person",":"
"befolkning_opprinnelsesland",2015,"79",356,"person","80"
"befolkning_opprinnelsesland",2015,"79",357,"person","."
"befolkning_opprinnelsesland",2015,"79",359,"person","11"
"befolkning_opprinnelsesland",2015,"79",369,"person","8"
"befolkning_opprinnelsesland",2015,"79",373,"person",":"
"befolkning_opprinnelsesland",2015,"79",376,"person",":"
"befolkning_opprinnelsesland",2015,"79",379,"person","10"
"befolkning_opprinnelsesland",2015,"79",386,"person","19"
"befolkning_opprinnelsesland",2015,"79",389,"person","4"
"befolkning_opprinnelsesland",2015,"79",393,"person","."
"befolkning_opprinnelsesland",2015,"79",404,"person","86"
"befolkning_opprinnelsesland",2015,"79",406,"person",":"
"befolkning_opprinnelsesland",2015,"79",407,"person","5"
"befolkning_opprinnelsesland",2015,"79",409,"person","."
"befolkning_opprinnelsesland",2015,"79",410,"person","24"
"befolkning_opprinnelsesland",2015,"79",412,"person","."
"befolkning_opprinnelsesland",2015,"79",416,"person","."
"befolkning_opprinnelsesland",2015,"79",420,"person","."
"befolkning_opprinnelsesland",2015,"79",424,"person","53"
"befolkning_opprinnelsesland",2015,"79",426,"person",":"
"befolkning_opprinnelsesland",2015,"79",428,"person","141"
"befolkning_opprinnelsesland",2015,"79",430,"person","6"
"befolkning_opprinnelsesland",2015,"79",432,"person",":"
"befolkning_opprinnelsesland",2015,"79",436,"person","13"
"befolkning_opprinnelsesland",2015,"79",444,"person","53"
"befolkning_opprinnelsesland",2015,"79",448,"person","10"
"befolkning_opprinnelsesland",2015,"79",452,"person","139"
"befolkning_opprinnelsesland",2015,"79",456,"person","158"
"befolkning_opprinnelsesland",2015,"79",460,"person","10"
"befolkning_opprinnelsesland",2015,"79",464,"person","20"
"befolkning_opprinnelsesland",2015,"79",476,"person","6"
"befolkning_opprinnelsesland",2015,"79",478,"person","."
"befolkning_opprinnelsesland",2015,"79",480,"person","15"
"befolkning_opprinnelsesland",2015,"79",484,"person","122"
"befolkning_opprinnelsesland",2015,"79",488,"person","."
"befolkning_opprinnelsesland",2015,"79",492,"person","14"
"befolkning_opprinnelsesland",2015,"79",496,"person",":"
"befolkning_opprinnelsesland",2015,"79",500,"person",":"
"befolkning_opprinnelsesland",2015,"79",502,"person","8"
"befolkning_opprinnelsesland",2015,"79",504,"person","."
"befolkning_opprinnelsesland",2015,"79",508,"person","11"
"befolkning_opprinnelsesland",2015,"79",510,"person","4"
"befolkning_opprinnelsesland",2015,"79",512,"person",":"
"befolkning_opprinnelsesland",2015,"79",513,"person","."
"befolkning_opprinnelsesland",2015,"79",516,"person","7"
"befolkning_opprinnelsesland",2015,"79",520,"person","."
"befolkning_opprinnelsesland",2015,"79",524,"person","23"
"befolkning_opprinnelsesland",2015,"79",528,"person","82"
"befolkning_opprinnelsesland",2015,"79",534,"person","42"
"befolkning_opprinnelsesland",2015,"79",537,"person","."
"befolkning_opprinnelsesland",2015,"79",540,"person",":"
"befolkning_opprinnelsesland",2015,"79",544,"person",":"
"befolkning_opprinnelsesland",2015,"79",548,"person","6"
"befolkning_opprinnelsesland",2015,"79",550,"person",":"
"befolkning_opprinnelsesland",2015,"79",552,"person","."
"befolkning_opprinnelsesland",2015,"79",554,"person",":"
"befolkning_opprinnelsesland",2015,"79",564,"person","64"
"befolkning_opprinnelsesland",2015,"79",568,"person","323"
"befolkning_opprinnelsesland",2015,"79",575,"person","30"
"befolkning_opprinnelsesland",2015,"79",578,"person",":"
"befolkning_opprinnelsesland",2015,"79",601,"person","."
"befolkning_opprinnelsesland",2015,"79",602,"person",":"
"befolkning_opprinnelsesland",2015,"79",603,"person","."
"befolkning_opprinnelsesland",2015,"79",604,"person","."
"befolkning_opprinnelsesland",2015,"79",605,"person","."
"befolkning_opprinnelsesland",2015,"79",606,"person","."
"befolkning_opprinnelsesland",2015,"79",608,"person","."
"befolkning_opprinnelsesland",2015,"79",612,"person","44"
"befolkning_opprinnelsesland",2015,"79",613,"person",":"
"befolkning_opprinnelsesland",2015,"79",616,"person",":"
"befolkning_opprinnelsesland",2015,"79",620,"person","7"
"befolkning_opprinnelsesland",2015,"79",622,"person",":"
"befolkning_opprinnelsesland",2015,"79",624,"person","7"
"befolkning_opprinnelsesland",2015,"79",629,"person","."
"befolkning_opprinnelsesland",2015,"79",631,"person","."
"befolkning_opprinnelsesland",2015,"79",632,"person","5"
"befolkning_opprinnelsesland",2015,"79",636,"person","."
"befolkning_opprinnelsesland",2015,"79",644,"person","."
"befolkning_opprinnelsesland",2015,"79",648,"person","."
"befolkning_opprinnelsesland",2015,"79",650,"person","."
"befolkning_opprinnelsesland",2015,"79",652,"person","17"
"befolkning_opprinnelsesland",2015,"79",654,"person","."
"befolkning_opprinnelsesland",2015,"79",657,"person","."
"befolkning_opprinnelsesland",2015,"79",658,"person","."
"befolkning_opprinnelsesland",2015,"79",659,"person","."
"befolkning_opprinnelsesland",2015,"79",660,"person","."
"befolkning_opprinnelsesland",2015,"79",661,"person","."
"befolkning_opprinnelsesland",2015,"79",664,"person",":"
"befolkning_opprinnelsesland",2015,"79",668,"person",":"
"befolkning_opprinnelsesland",2015,"79",672,"person","."
"befolkning_opprinnelsesland",2015,"79",676,"person","."
"befolkning_opprinnelsesland",2015,"79",677,"person","."
"befolkning_opprinnelsesland",2015,"79",678,"person","."
"befolkning_opprinnelsesland",2015,"79",679,"person",":"
"befolkning_opprinnelsesland",2015,"79",680,"person","4"
"befolkning_opprinnelsesland",2015,"79",681,"person","."
"befolkning_opprinnelsesland",2015,"79",684,"person","125"
"befolkning_opprinnelsesland",2015,"79",685,"person","."
"befolkning_opprinnelsesland",2015,"79",686,"person","."
"befolkning_opprinnelsesland",2015,"79",687,"person","."
"befolkning_opprinnelsesland",2015,"79",705,"person","12"
"befolkning_opprinnelsesland",2015,"79",710,"person",":"
"befolkning_opprinnelsesland",2015,"79",715,"person","49"
"befolkning_opprinnelsesland",2015,"79",720,"person","."
"befolkning_opprinnelsesland",2015,"79",725,"person","26"
"befolkning_opprinnelsesland",2015,"79",730,"person","24"
"befolkning_opprinnelsesland",2015,"79",735,"person","4"
"befolkning_opprinnelsesland",2015,"79",740,"person","."
"befolkning_opprinnelsesland",2015,"79",745,"person","."
"befolkning_opprinnelsesland",2015,"79",755,"person","."
"befolkning_opprinnelsesland",2015,"79",760,"person","22"
"befolkning_opprinnelsesland",2015,"79",765,"person",":"
"befolkning_opprinnelsesland",2015,"79",770,"person","."
"befolkning_opprinnelsesland",2015,"79",775,"person","14"
"befolkning_opprinnelsesland",2015,"79",802,"person","."
"befolkning_opprinnelsesland",2015,"79",805,"person","19"
"befolkning_opprinnelsesland",2015,"79",806,"person","."
"befolkning_opprinnelsesland",2015,"79",807,"person","."
"befolkning_opprinnelsesland",2015,"79",808,"person","."
"befolkning_opprinnelsesland",2015,"79",809,"person","."
"befolkning_opprinnelsesland",2015,"79",811,"person","."
"befolkning_opprinnelsesland",2015,"79",812,"person",":"
"befolkning_opprinnelsesland",2015,"79",813,"person","."
"befolkning_opprinnelsesland",2015,"79",814,"person","."
"befolkning_opprinnelsesland",2015,"79",815,"person","."
"befolkning_opprinnelsesland",2015,"79",816,"person","."
"befolkning_opprinnelsesland",2015,"79",817,"person","."
"befolkning_opprinnelsesland",2015,"79",818,"person","."
"befolkning_opprinnelsesland",2015,"79",819,"person","."
"befolkning_opprinnelsesland",2015,"79",820,"person","14"
"befolkning_opprinnelsesland",2015,"79",821,"person","."
"befolkning_opprinnelsesland",2015,"79",822,"person","."
"befolkning_opprinnelsesland",2015,"79",826,"person","."
"befolkning_opprinnelsesland",2015,"79",827,"person","."
"befolkning_opprinnelsesland",2015,"79",828,"person","."
"befolkning_opprinnelsesland",2015,"79",829,"person","."
"befolkning_opprinnelsesland",2015,"79",830,"person","."
"befolkning_opprinnelsesland",2015,"79",832,"person","."
"befolkning_opprinnelsesland",2015,"79",833,"person",":"
"befolkning_opprinnelsesland",2015,"79",835,"person","."
"befolkning_opprinnelsesland",2015,"79",839,"person","."
"befolkning_opprinnelsesland",2015,"79",840,"person","."
"befolkning_opprinnelsesland",2015,"79",970,"person","63"
"befolkning_opprinnelsesland",2015,"79",980,"person","."
"befolkning_opprinnelsesland",2015,"79",990,"person","."
"befolkning_opprinnelsesland",2015,"80",101,"person","17"
"befolkning_opprinnelsesland",2015,"80",102,"person","."
"befolkning_opprinnelsesland",2015,"80",103,"person","57"
"befolkning_opprinnelsesland",2015,"80",104,"person","4"
"befolkning_opprinnelsesland",2015,"80",105,"person","14"
"befolkning_opprinnelsesland",2015,"80",106,"person","78"
"befolkning_opprinnelsesland",2015,"80",111,"person",":"
"befolkning_opprinnelsesland",2015,"80",112,"person",":"
"befolkning_opprinnelsesland",2015,"80",113,"person","4"
"befolkning_opprinnelsesland",2015,"80",114,"person","."
"befolkning_opprinnelsesland",2015,"80",115,"person","27"
"befolkning_opprinnelsesland",2015,"80",117,"person","."
"befolkning_opprinnelsesland",2015,"80",118,"person","."
"befolkning_opprinnelsesland",2015,"80",119,"person",":"
"befolkning_opprinnelsesland",2015,"80",120,"person",":"
"befolkning_opprinnelsesland",2015,"80",121,"person","."
"befolkning_opprinnelsesland",2015,"80",122,"person","."
"befolkning_opprinnelsesland",2015,"80",123,"person",":"
"befolkning_opprinnelsesland",2015,"80",124,"person","61"
"befolkning_opprinnelsesland",2015,"80",126,"person","."
"befolkning_opprinnelsesland",2015,"80",127,"person","4"
"befolkning_opprinnelsesland",2015,"80",128,"person","."
"befolkning_opprinnelsesland",2015,"80",129,"person","."
"befolkning_opprinnelsesland",2015,"80",130,"person","."
"befolkning_opprinnelsesland",2015,"80",131,"person","33"
"befolkning_opprinnelsesland",2015,"80",132,"person","."
"befolkning_opprinnelsesland",2015,"80",133,"person","117"
"befolkning_opprinnelsesland",2015,"80",134,"person","."
"befolkning_opprinnelsesland",2015,"80",136,"person","61"
"befolkning_opprinnelsesland",2015,"80",137,"person","17"
"befolkning_opprinnelsesland",2015,"80",138,"person","."
"befolkning_opprinnelsesland",2015,"80",139,"person","9"
"befolkning_opprinnelsesland",2015,"80",140,"person","46"
"befolkning_opprinnelsesland",2015,"80",141,"person",":"
"befolkning_opprinnelsesland",2015,"80",143,"person",":"
"befolkning_opprinnelsesland",2015,"80",144,"person","68"
"befolkning_opprinnelsesland",2015,"80",146,"person","."
"befolkning_opprinnelsesland",2015,"80",148,"person","12"
"befolkning_opprinnelsesland",2015,"80",152,"person","8"
"befolkning_opprinnelsesland",2015,"80",153,"person",":"
"befolkning_opprinnelsesland",2015,"80",154,"person","."
"befolkning_opprinnelsesland",2015,"80",155,"person","5"
"befolkning_opprinnelsesland",2015,"80",156,"person","."
"befolkning_opprinnelsesland",2015,"80",157,"person",":"
"befolkning_opprinnelsesland",2015,"80",158,"person","4"
"befolkning_opprinnelsesland",2015,"80",159,"person",":"
"befolkning_opprinnelsesland",2015,"80",160,"person","."
"befolkning_opprinnelsesland",2015,"80",161,"person","."
"befolkning_opprinnelsesland",2015,"80",162,"person","."
"befolkning_opprinnelsesland",2015,"80",163,"person","."
"befolkning_opprinnelsesland",2015,"80",164,"person","."
"befolkning_opprinnelsesland",2015,"80",203,"person","."
"befolkning_opprinnelsesland",2015,"80",204,"person","."
"befolkning_opprinnelsesland",2015,"80",205,"person","."
"befolkning_opprinnelsesland",2015,"80",209,"person","."
"befolkning_opprinnelsesland",2015,"80",213,"person","."
"befolkning_opprinnelsesland",2015,"80",216,"person","."
"befolkning_opprinnelsesland",2015,"80",220,"person","."
"befolkning_opprinnelsesland",2015,"80",229,"person","."
"befolkning_opprinnelsesland",2015,"80",235,"person","."
"befolkning_opprinnelsesland",2015,"80",239,"person","."
"befolkning_opprinnelsesland",2015,"80",241,"person","36"
"befolkning_opprinnelsesland",2015,"80",246,"person","11"
"befolkning_opprinnelsesland",2015,"80",249,"person",":"
"befolkning_opprinnelsesland",2015,"80",250,"person","."
"befolkning_opprinnelsesland",2015,"80",254,"person","."
"befolkning_opprinnelsesland",2015,"80",256,"person","."
"befolkning_opprinnelsesland",2015,"80",260,"person",":"
"befolkning_opprinnelsesland",2015,"80",264,"person",":"
"befolkning_opprinnelsesland",2015,"80",266,"person","."
"befolkning_opprinnelsesland",2015,"80",270,"person","."
"befolkning_opprinnelsesland",2015,"80",273,"person","."
"befolkning_opprinnelsesland",2015,"80",276,"person",":"
"befolkning_opprinnelsesland",2015,"80",278,"person","."
"befolkning_opprinnelsesland",2015,"80",279,"person","."
"befolkning_opprinnelsesland",2015,"80",281,"person","."
"befolkning_opprinnelsesland",2015,"80",283,"person","5"
"befolkning_opprinnelsesland",2015,"80",286,"person",":"
"befolkning_opprinnelsesland",2015,"80",289,"person","."
"befolkning_opprinnelsesland",2015,"80",296,"person","."
"befolkning_opprinnelsesland",2015,"80",299,"person","."
"befolkning_opprinnelsesland",2015,"80",303,"person","6"
"befolkning_opprinnelsesland",2015,"80",304,"person","."
"befolkning_opprinnelsesland",2015,"80",306,"person","."
"befolkning_opprinnelsesland",2015,"80",307,"person","."
"befolkning_opprinnelsesland",2015,"80",308,"person","."
"befolkning_opprinnelsesland",2015,"80",309,"person","."
"befolkning_opprinnelsesland",2015,"80",313,"person","."
"befolkning_opprinnelsesland",2015,"80",319,"person","."
"befolkning_opprinnelsesland",2015,"80",322,"person","."
"befolkning_opprinnelsesland",2015,"80",323,"person","."
"befolkning_opprinnelsesland",2015,"80",326,"person",":"
"befolkning_opprinnelsesland",2015,"80",329,"person","."
"befolkning_opprinnelsesland",2015,"80",333,"person","."
"befolkning_opprinnelsesland",2015,"80",336,"person","."
"befolkning_opprinnelsesland",2015,"80",337,"person","."
"befolkning_opprinnelsesland",2015,"80",338,"person","."
"befolkning_opprinnelsesland",2015,"80",339,"person","."
"befolkning_opprinnelsesland",2015,"80",346,"person","64"
"befolkning_opprinnelsesland",2015,"80",355,"person","."
"befolkning_opprinnelsesland",2015,"80",356,"person","9"
"befolkning_opprinnelsesland",2015,"80",357,"person","."
"befolkning_opprinnelsesland",2015,"80",359,"person","."
"befolkning_opprinnelsesland",2015,"80",369,"person","."
"befolkning_opprinnelsesland",2015,"80",373,"person","."
"befolkning_opprinnelsesland",2015,"80",376,"person","."
"befolkning_opprinnelsesland",2015,"80",379,"person","."
"befolkning_opprinnelsesland",2015,"80",386,"person","."
"befolkning_opprinnelsesland",2015,"80",389,"person",":"
"befolkning_opprinnelsesland",2015,"80",393,"person","."
"befolkning_opprinnelsesland",2015,"80",404,"person","22"
"befolkning_opprinnelsesland",2015,"80",406,"person","."
"befolkning_opprinnelsesland",2015,"80",407,"person","."
"befolkning_opprinnelsesland",2015,"80",409,"person","."
"befolkning_opprinnelsesland",2015,"80",410,"person","."
"befolkning_opprinnelsesland",2015,"80",412,"person","17"
"befolkning_opprinnelsesland",2015,"80",416,"person","."
"befolkning_opprinnelsesland",2015,"80",420,"person","."
"befolkning_opprinnelsesland",2015,"80",424,"person","."
"befolkning_opprinnelsesland",2015,"80",426,"person","."
