"aar","bydel_nr","innvkat_3","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","utd_4"
2013,"NULL","innvandrere","alle","personer","7","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","innvandrere","alle","prosent","14","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","18","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","23.7","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","46","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","46","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","64","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","36.4","utdanningsniva","NULL","NULL","2014","grunnskole"
2013,"NULL","alle","0","personer","33","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","alle","0","prosent","33.3","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","alle","1","personer","41","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","alle","1","prosent","32.3","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","alle","alle","personer","74","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","alle","alle","prosent","32.7","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","innvandrere","0","personer","5","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","innvandrere","0","prosent","21.7","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","innvandrere","1","personer","3","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","innvandrere","1","prosent","11.1","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","innvandrere","alle","personer","8","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","innvandrere","alle","prosent","16","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","befolkningen_ellers","0","personer","28","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","36.8","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","befolkningen_ellers","1","personer","38","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","38","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","66","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","37.5","utdanningsniva","NULL","NULL","2014","vgs"
2013,"NULL","alle","0","personer","34","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","34.3","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","alle","1","personer","21","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","16.5","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","55","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","24.3","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","4","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","17.4","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","6","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","22.2","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","10","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","20","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","30","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","39.5","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","15","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","15","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","45","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","25.6","utdanningsniva","NULL","NULL","2014","universitet_og_hogskole"
2013,"NULL","alle","0","personer","8","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","8.1","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","alle","1","personer","18","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","14.2","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","26","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","11.5","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","8","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","34.8","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","17","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","63","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","25","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","50","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer",".","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent",".","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","1","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","1","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","1","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.6","utdanningsniva","NULL","NULL","2014","uoppgitt_ingen"
2013,"NULL","alle","0","personer","29","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","alle","0","prosent","23.2","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","alle","1","personer","51","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","alle","1","prosent","31.3","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","alle","alle","personer","80","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","alle","alle","prosent","27.8","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","innvandrere","0","personer","6","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","innvandrere","0","prosent","14.6","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","innvandrere","1","personer","6","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","innvandrere","1","prosent","11.3","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","innvandrere","alle","personer","12","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","innvandrere","alle","prosent","12.8","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","23","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","27.4","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","45","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","40.9","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","68","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","35.1","utdanningsniva","NULL","NULL","2015","grunnskole"
2013,"NULL","alle","0","personer","43","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","alle","0","prosent","34.4","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","alle","1","personer","60","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","alle","1","prosent","36.8","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","alle","alle","personer","103","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","alle","alle","prosent","35.8","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","innvandrere","0","personer","15","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","innvandrere","0","prosent","36.6","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","innvandrere","1","personer","6","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","innvandrere","1","prosent","11.3","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","innvandrere","alle","personer","21","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","innvandrere","alle","prosent","22.3","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","befolkningen_ellers","0","personer","28","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","33.3","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","befolkningen_ellers","1","personer","54","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","49.1","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","82","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","42.3","utdanningsniva","NULL","NULL","2015","vgs"
2013,"NULL","alle","0","personer","40","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","32","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","alle","1","personer","21","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","12.9","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","61","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","21.2","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","8","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","19.5","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","12","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","22.6","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","20","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","21.3","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","32","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","38.1","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","9","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","8.2","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","41","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","21.1","utdanningsniva","NULL","NULL","2015","universitet_og_hogskole"
2013,"NULL","alle","0","personer","13","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","10.4","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","alle","1","personer","31","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","19","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","44","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","15.3","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","12","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","29.3","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","29","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","54.7","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","41","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","43.6","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer","1","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent","1.2","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","2","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","1.8","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","3","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","1.5","utdanningsniva","NULL","NULL","2015","uoppgitt_ingen"
2013,"NULL","alle","0","personer","25","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","alle","0","prosent","22.7","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","alle","1","personer","37","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","alle","1","prosent","30.6","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","alle","alle","personer","62","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","alle","alle","prosent","26.8","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","innvandrere","0","personer",".","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","innvandrere","0","prosent",".","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","innvandrere","1","personer","1","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","innvandrere","1","prosent","10","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","innvandrere","alle","personer","1","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","innvandrere","alle","prosent","3.1","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","25","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","28.4","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","36","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","32.4","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","61","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","30.7","utdanningsniva","NULL","NULL","2017","grunnskole"
2013,"NULL","alle","0","personer","31","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","alle","0","prosent","28.2","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","alle","1","personer","55","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","alle","1","prosent","45.5","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","alle","alle","personer","86","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","alle","alle","prosent","37.2","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","innvandrere","0","personer","2","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","innvandrere","0","prosent","9.1","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","innvandrere","1","personer","2","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","innvandrere","1","prosent","20","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","innvandrere","alle","personer","4","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","innvandrere","alle","prosent","12.5","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","befolkningen_ellers","0","personer","29","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","33","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","befolkningen_ellers","1","personer","53","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","47.7","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","82","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","41.2","utdanningsniva","NULL","NULL","2017","vgs"
2013,"NULL","alle","0","personer","44","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","40","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","alle","1","personer","23","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","19","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","67","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","29","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","10","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","45.5","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","3","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","30","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","13","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","40.6","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","34","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","38.6","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","20","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","18","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","54","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","27.1","utdanningsniva","NULL","NULL","2017","universitet_og_hogskole"
2013,"NULL","alle","0","personer","10","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","9.1","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","alle","1","personer","6","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","5","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","16","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","6.9","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","10","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","45.5","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","4","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","40","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","14","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","43.8","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer",".","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent",".","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","2","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","1.8","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","2","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","1","utdanningsniva","NULL","NULL","2017","uoppgitt_ingen"
2013,"NULL","alle","0","personer","18","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","alle","0","prosent","13.4","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","alle","1","personer","42","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","alle","1","prosent","25.9","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","alle","alle","personer","60","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","alle","alle","prosent","20.3","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","innvandrere","0","personer","2","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","innvandrere","0","prosent","4.9","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","innvandrere","1","personer","3","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","innvandrere","1","prosent","5.4","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","innvandrere","alle","personer","5","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","innvandrere","alle","prosent","5.2","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","16","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","17.2","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","39","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","36.8","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","55","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","27.6","utdanningsniva","NULL","NULL","2018","grunnskole"
2013,"NULL","alle","0","personer","43","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","alle","0","prosent","32.1","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","alle","1","personer","62","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","alle","1","prosent","38.3","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","alle","alle","personer","105","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","alle","alle","prosent","35.5","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","innvandrere","0","personer","6","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","innvandrere","0","prosent","14.6","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","innvandrere","1","personer","10","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","innvandrere","1","prosent","17.9","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","innvandrere","alle","personer","16","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","innvandrere","alle","prosent","16.5","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","befolkningen_ellers","0","personer","37","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","39.8","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","befolkningen_ellers","1","personer","52","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","49.1","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","89","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","44.7","utdanningsniva","NULL","NULL","2018","vgs"
2013,"NULL","alle","0","personer","55","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","41","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","alle","1","personer","21","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","13","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","76","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","25.7","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","15","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","36.6","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","7","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","12.5","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","22","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","22.7","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","40","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","43","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","14","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","13.2","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","54","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","27.1","utdanningsniva","NULL","NULL","2018","universitet_og_hogskole"
2013,"NULL","alle","0","personer","18","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","13.4","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","alle","1","personer","37","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","22.8","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","55","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","18.6","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","18","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","43.9","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","36","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","64.3","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","54","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","55.7","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer",".","utdanningsniva","NULL","NULL","2018","uoppgitt_ingen"
