"aar","bydel_nr","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_3","vreg_6","vreg_9","tabellvariabel"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","57","NULL","NULL","NULL","ost_europa_ellers","67"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","58","NULL","NULL","NULL","ost_europa_ellers","46"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","59","NULL","NULL","NULL","ost_europa_ellers","31"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","60","NULL","NULL","NULL","ost_europa_ellers","163"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","61","NULL","NULL","NULL","ost_europa_ellers","1802"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","62","NULL","NULL","NULL","ost_europa_ellers","66"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","63","NULL","NULL","NULL","ost_europa_ellers","137"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","64","NULL","NULL","NULL","ost_europa_ellers","258"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","65","NULL","NULL","NULL","ost_europa_ellers","25"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","66","NULL","NULL","NULL","ost_europa_ellers","29"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","67","NULL","NULL","NULL","ost_europa_ellers","85"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","68","NULL","NULL","NULL","ost_europa_ellers","58"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","69","NULL","NULL","NULL","ost_europa_ellers","126"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","70","NULL","NULL","NULL","ost_europa_ellers","15"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","71","NULL","NULL","NULL","ost_europa_ellers","74"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","72","NULL","NULL","NULL","ost_europa_ellers","169"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","73","NULL","NULL","NULL","ost_europa_ellers","520"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","74","NULL","NULL","NULL","ost_europa_ellers","205"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","75","NULL","NULL","NULL","ost_europa_ellers","109"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","76","NULL","NULL","NULL","ost_europa_ellers","224"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","77","NULL","NULL","NULL","ost_europa_ellers","208"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","78","NULL","NULL","NULL","ost_europa_ellers","152"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","79","NULL","NULL","NULL","ost_europa_ellers","731"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","80","NULL","NULL","NULL","ost_europa_ellers","66"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","81","NULL","NULL","NULL","ost_europa_ellers","469"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","82","NULL","NULL","NULL","ost_europa_ellers","160"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","83","NULL","NULL","NULL","ost_europa_ellers","713"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0101","NULL","NULL","ost_europa_ellers","571"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0104","NULL","NULL","ost_europa_ellers","419"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0105","NULL","NULL","ost_europa_ellers","1414"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0106","NULL","NULL","ost_europa_ellers","1288"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0111","NULL","NULL","ost_europa_ellers","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0118","NULL","NULL","ost_europa_ellers","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0119","NULL","NULL","ost_europa_ellers","31"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0121","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0122","NULL","NULL","ost_europa_ellers","30"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0123","NULL","NULL","ost_europa_ellers","32"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0124","NULL","NULL","ost_europa_ellers","364"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0125","NULL","NULL","ost_europa_ellers","203"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0127","NULL","NULL","ost_europa_ellers","28"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0128","NULL","NULL","ost_europa_ellers","137"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0135","NULL","NULL","ost_europa_ellers","55"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0136","NULL","NULL","ost_europa_ellers","114"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0137","NULL","NULL","ost_europa_ellers","36"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0138","NULL","NULL","ost_europa_ellers","63"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0211","NULL","NULL","ost_europa_ellers","159"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0213","NULL","NULL","ost_europa_ellers","424"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0214","NULL","NULL","ost_europa_ellers","192"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0215","NULL","NULL","ost_europa_ellers","85"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0216","NULL","NULL","ost_europa_ellers","173"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0217","NULL","NULL","ost_europa_ellers","178"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0219","NULL","NULL","ost_europa_ellers","1346"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0220","NULL","NULL","ost_europa_ellers","653"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0221","NULL","NULL","ost_europa_ellers","38"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0226","NULL","NULL","ost_europa_ellers","114"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0227","NULL","NULL","ost_europa_ellers","108"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0228","NULL","NULL","ost_europa_ellers","160"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0229","NULL","NULL","ost_europa_ellers","95"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0230","NULL","NULL","ost_europa_ellers","480"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0231","NULL","NULL","ost_europa_ellers","632"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0233","NULL","NULL","ost_europa_ellers","127"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0234","NULL","NULL","ost_europa_ellers","31"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0235","NULL","NULL","ost_europa_ellers","503"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0236","NULL","NULL","ost_europa_ellers","179"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0237","NULL","NULL","ost_europa_ellers","167"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0238","NULL","NULL","ost_europa_ellers","90"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0239","NULL","NULL","ost_europa_ellers","9"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0301","NULL","NULL","ost_europa_ellers","11023"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0402","NULL","NULL","ost_europa_ellers","196"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0403","NULL","NULL","ost_europa_ellers","274"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0412","NULL","NULL","ost_europa_ellers","171"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0415","NULL","NULL","ost_europa_ellers","32"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0417","NULL","NULL","ost_europa_ellers","146"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0418","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0419","NULL","NULL","ost_europa_ellers","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0420","NULL","NULL","ost_europa_ellers","38"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0423","NULL","NULL","ost_europa_ellers","26"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0425","NULL","NULL","ost_europa_ellers","38"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0426","NULL","NULL","ost_europa_ellers","6"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0427","NULL","NULL","ost_europa_ellers","192"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0428","NULL","NULL","ost_europa_ellers","34"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0429","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0430","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0432","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0434","NULL","NULL","ost_europa_ellers","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0436","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0437","NULL","NULL","ost_europa_ellers","21"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0438","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0439","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0441","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0501","NULL","NULL","ost_europa_ellers","290"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0502","NULL","NULL","ost_europa_ellers","371"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0511","NULL","NULL","ost_europa_ellers","7"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0512","NULL","NULL","ost_europa_ellers","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0513","NULL","NULL","ost_europa_ellers","17"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0514","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0515","NULL","NULL","ost_europa_ellers","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0516","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0517","NULL","NULL","ost_europa_ellers","16"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0519","NULL","NULL","ost_europa_ellers","26"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0520","NULL","NULL","ost_europa_ellers","18"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0521","NULL","NULL","ost_europa_ellers","74"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0522","NULL","NULL","ost_europa_ellers","24"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0528","NULL","NULL","ost_europa_ellers","120"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0529","NULL","NULL","ost_europa_ellers","55"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0532","NULL","NULL","ost_europa_ellers","61"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0533","NULL","NULL","ost_europa_ellers","35"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0534","NULL","NULL","ost_europa_ellers","99"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0536","NULL","NULL","ost_europa_ellers","21"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0538","NULL","NULL","ost_europa_ellers","24"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0540","NULL","NULL","ost_europa_ellers","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0541","NULL","NULL","ost_europa_ellers","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0542","NULL","NULL","ost_europa_ellers","48"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0543","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0544","NULL","NULL","ost_europa_ellers","7"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0545","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0602","NULL","NULL","ost_europa_ellers","1357"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0604","NULL","NULL","ost_europa_ellers","245"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0605","NULL","NULL","ost_europa_ellers","407"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0612","NULL","NULL","ost_europa_ellers","75"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0615","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0616","NULL","NULL","ost_europa_ellers","30"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0617","NULL","NULL","ost_europa_ellers","71"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0618","NULL","NULL","ost_europa_ellers","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0619","NULL","NULL","ost_europa_ellers","23"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0620","NULL","NULL","ost_europa_ellers","15"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0621","NULL","NULL","ost_europa_ellers","9"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0622","NULL","NULL","ost_europa_ellers","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0623","NULL","NULL","ost_europa_ellers","118"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0624","NULL","NULL","ost_europa_ellers","126"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0625","NULL","NULL","ost_europa_ellers","299"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0626","NULL","NULL","ost_europa_ellers","216"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0627","NULL","NULL","ost_europa_ellers","117"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0628","NULL","NULL","ost_europa_ellers","50"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0631","NULL","NULL","ost_europa_ellers","7"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0632","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0633","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0701","NULL","NULL","ost_europa_ellers","437"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0702","NULL","NULL","ost_europa_ellers","81"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0704","NULL","NULL","ost_europa_ellers","369"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0706","NULL","NULL","ost_europa_ellers","754"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0709","NULL","NULL","ost_europa_ellers","383"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0711","NULL","NULL","ost_europa_ellers","60"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0713","NULL","NULL","ost_europa_ellers","54"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0714","NULL","NULL","ost_europa_ellers","17"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0716","NULL","NULL","ost_europa_ellers","94"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0719","NULL","NULL","ost_europa_ellers","43"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0720","NULL","NULL","ost_europa_ellers","64"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0722","NULL","NULL","ost_europa_ellers","150"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0723","NULL","NULL","ost_europa_ellers","16"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0728","NULL","NULL","ost_europa_ellers","21"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0805","NULL","NULL","ost_europa_ellers","366"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0806","NULL","NULL","ost_europa_ellers","698"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0807","NULL","NULL","ost_europa_ellers","73"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0811","NULL","NULL","ost_europa_ellers","13"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0814","NULL","NULL","ost_europa_ellers","50"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0815","NULL","NULL","ost_europa_ellers","78"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0817","NULL","NULL","ost_europa_ellers","11"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0819","NULL","NULL","ost_europa_ellers","59"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0821","NULL","NULL","ost_europa_ellers","48"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0822","NULL","NULL","ost_europa_ellers","30"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0826","NULL","NULL","ost_europa_ellers","39"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0827","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0828","NULL","NULL","ost_europa_ellers","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0829","NULL","NULL","ost_europa_ellers","16"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0830","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0831","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0833","NULL","NULL","ost_europa_ellers","11"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0834","NULL","NULL","ost_europa_ellers","21"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0901","NULL","NULL","ost_europa_ellers","57"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0904","NULL","NULL","ost_europa_ellers","156"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0906","NULL","NULL","ost_europa_ellers","462"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0911","NULL","NULL","ost_europa_ellers","35"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0912","NULL","NULL","ost_europa_ellers","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0914","NULL","NULL","ost_europa_ellers","63"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0919","NULL","NULL","ost_europa_ellers","15"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0926","NULL","NULL","ost_europa_ellers","64"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0928","NULL","NULL","ost_europa_ellers","88"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0929","NULL","NULL","ost_europa_ellers","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0935","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0937","NULL","NULL","ost_europa_ellers","37"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0938","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0940","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0941","NULL","NULL","ost_europa_ellers","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1001","NULL","NULL","ost_europa_ellers","1465"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1002","NULL","NULL","ost_europa_ellers","141"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1003","NULL","NULL","ost_europa_ellers","104"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1004","NULL","NULL","ost_europa_ellers","90"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1014","NULL","NULL","ost_europa_ellers","94"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1017","NULL","NULL","ost_europa_ellers","107"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1018","NULL","NULL","ost_europa_ellers","88"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1021","NULL","NULL","ost_europa_ellers","23"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1026","NULL","NULL","ost_europa_ellers","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1027","NULL","NULL","ost_europa_ellers","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1029","NULL","NULL","ost_europa_ellers","48"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1032","NULL","NULL","ost_europa_ellers","194"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1034","NULL","NULL","ost_europa_ellers","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1037","NULL","NULL","ost_europa_ellers","36"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1046","NULL","NULL","ost_europa_ellers","9"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1101","NULL","NULL","ost_europa_ellers","76"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1102","NULL","NULL","ost_europa_ellers","1168"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1103","NULL","NULL","ost_europa_ellers","1736"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1106","NULL","NULL","ost_europa_ellers","566"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1111","NULL","NULL","ost_europa_ellers","17"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1112","NULL","NULL","ost_europa_ellers","16"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1114","NULL","NULL","ost_europa_ellers","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1119","NULL","NULL","ost_europa_ellers","84"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1120","NULL","NULL","ost_europa_ellers","168"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1121","NULL","NULL","ost_europa_ellers","178"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1122","NULL","NULL","ost_europa_ellers","92"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1124","NULL","NULL","ost_europa_ellers","238"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1127","NULL","NULL","ost_europa_ellers","76"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1129","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1130","NULL","NULL","ost_europa_ellers","73"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1133","NULL","NULL","ost_europa_ellers","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1134","NULL","NULL","ost_europa_ellers","34"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1135","NULL","NULL","ost_europa_ellers","9"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1141","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1142","NULL","NULL","ost_europa_ellers","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1144","NULL","NULL","ost_europa_ellers","6"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1145","NULL","NULL","ost_europa_ellers","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1146","NULL","NULL","ost_europa_ellers","53"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1149","NULL","NULL","ost_europa_ellers","181"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1151","NULL","NULL","ost_europa_ellers","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1160","NULL","NULL","ost_europa_ellers","54"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1201","NULL","NULL","ost_europa_ellers","2221"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1211","NULL","NULL","ost_europa_ellers","15"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1216","NULL","NULL","ost_europa_ellers","59"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1219","NULL","NULL","ost_europa_ellers","52"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1221","NULL","NULL","ost_europa_ellers","103"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1222","NULL","NULL","ost_europa_ellers","13"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1223","NULL","NULL","ost_europa_ellers","7"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1224","NULL","NULL","ost_europa_ellers","87"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1227","NULL","NULL","ost_europa_ellers","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1228","NULL","NULL","ost_europa_ellers","51"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1231","NULL","NULL","ost_europa_ellers","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1232","NULL","NULL","ost_europa_ellers","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1233","NULL","NULL","ost_europa_ellers","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1234","NULL","NULL","ost_europa_ellers","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1235","NULL","NULL","ost_europa_ellers","52"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1238","NULL","NULL","ost_europa_ellers","65"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1241","NULL","NULL","ost_europa_ellers","12"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1242","NULL","NULL","ost_europa_ellers","18"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1243","NULL","NULL","ost_europa_ellers","112"
