"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"76","barn_ellers","3","personer","299","2014","barnehagedeltakelse"
"77","barn_ellers","3","personer","341","2014","barnehagedeltakelse"
"78","barn_ellers","3","personer","293","2014","barnehagedeltakelse"
"79","barn_ellers","3","personer","873","2014","barnehagedeltakelse"
"80","barn_ellers","3","personer","130","2014","barnehagedeltakelse"
"81","barn_ellers","3","personer","401","2014","barnehagedeltakelse"
"82","barn_ellers","3","personer","130","2014","barnehagedeltakelse"
"83","barn_ellers","3","personer","196","2014","barnehagedeltakelse"
"01","barn_ellers","4","personer","308","2014","barnehagedeltakelse"
"02","barn_ellers","4","personer","610","2014","barnehagedeltakelse"
"03","barn_ellers","4","personer","568","2014","barnehagedeltakelse"
"04","barn_ellers","4","personer","1249","2014","barnehagedeltakelse"
"05","barn_ellers","4","personer","2070","2014","barnehagedeltakelse"
"06","barn_ellers","4","personer","1614","2014","barnehagedeltakelse"
"07","barn_ellers","4","personer","1930","2014","barnehagedeltakelse"
"08","barn_ellers","4","personer","1119","2014","barnehagedeltakelse"
"09","barn_ellers","4","personer","5628","2014","barnehagedeltakelse"
"10","barn_ellers","4","personer","149","2014","barnehagedeltakelse"
"11","barn_ellers","4","personer","428","2014","barnehagedeltakelse"
"12","barn_ellers","4","personer","888","2014","barnehagedeltakelse"
"13","barn_ellers","4","personer","335","2014","barnehagedeltakelse"
"14","barn_ellers","4","personer","643","2014","barnehagedeltakelse"
"15","barn_ellers","4","personer","317","2014","barnehagedeltakelse"
"16","barn_ellers","4","personer","346","2014","barnehagedeltakelse"
"17","barn_ellers","4","personer","137","2014","barnehagedeltakelse"
"18","barn_ellers","4","personer","208","2014","barnehagedeltakelse"
"19","barn_ellers","4","personer","145","2014","barnehagedeltakelse"
"20","barn_ellers","4","personer","1696","2014","barnehagedeltakelse"
"21","barn_ellers","4","personer","177","2014","barnehagedeltakelse"
"22","barn_ellers","4","personer","345","2014","barnehagedeltakelse"
"23","barn_ellers","4","personer","172","2014","barnehagedeltakelse"
"24","barn_ellers","4","personer","369","2014","barnehagedeltakelse"
"25","barn_ellers","4","personer","1424","2014","barnehagedeltakelse"
"26","barn_ellers","4","personer","891","2014","barnehagedeltakelse"
"27","barn_ellers","4","personer","1155","2014","barnehagedeltakelse"
"28","barn_ellers","4","personer","165","2014","barnehagedeltakelse"
"29","barn_ellers","4","personer","191","2014","barnehagedeltakelse"
"30","barn_ellers","4","personer","138","2014","barnehagedeltakelse"
"31","barn_ellers","4","personer","74","2014","barnehagedeltakelse"
"32","barn_ellers","4","personer","993","2014","barnehagedeltakelse"
"33","barn_ellers","4","personer","428","2014","barnehagedeltakelse"
"34","barn_ellers","4","personer","287","2014","barnehagedeltakelse"
"35","barn_ellers","4","personer","1550","2014","barnehagedeltakelse"
"36","barn_ellers","4","personer","310","2014","barnehagedeltakelse"
"37","barn_ellers","4","personer","1237","2014","barnehagedeltakelse"
"38","barn_ellers","4","personer","283","2014","barnehagedeltakelse"
"39","barn_ellers","4","personer","3869","2014","barnehagedeltakelse"
"40","barn_ellers","4","personer","2812","2014","barnehagedeltakelse"
"41","barn_ellers","4","personer","350","2014","barnehagedeltakelse"
"42","barn_ellers","4","personer","239","2014","barnehagedeltakelse"
"43","barn_ellers","4","personer","153","2014","barnehagedeltakelse"
"44","barn_ellers","4","personer","430","2014","barnehagedeltakelse"
"45","barn_ellers","4","personer","115","2014","barnehagedeltakelse"
"46","barn_ellers","4","personer","776","2014","barnehagedeltakelse"
"47","barn_ellers","4","personer","896","2014","barnehagedeltakelse"
"48","barn_ellers","4","personer","89","2014","barnehagedeltakelse"
"49","barn_ellers","4","personer","357","2014","barnehagedeltakelse"
"50","barn_ellers","4","personer","327","2014","barnehagedeltakelse"
"51","barn_ellers","4","personer","411","2014","barnehagedeltakelse"
"52","barn_ellers","4","personer","634","2014","barnehagedeltakelse"
"53","barn_ellers","4","personer","574","2014","barnehagedeltakelse"
"54","barn_ellers","4","personer","172","2014","barnehagedeltakelse"
"55","barn_ellers","4","personer","491","2014","barnehagedeltakelse"
"56","barn_ellers","4","personer","853","2014","barnehagedeltakelse"
"57","barn_ellers","4","personer","254","2014","barnehagedeltakelse"
"58","barn_ellers","4","personer","78","2014","barnehagedeltakelse"
"59","barn_ellers","4","personer","103","2014","barnehagedeltakelse"
"60","barn_ellers","4","personer","268","2014","barnehagedeltakelse"
"61","barn_ellers","4","personer","2723","2014","barnehagedeltakelse"
"62","barn_ellers","4","personer","67","2014","barnehagedeltakelse"
"63","barn_ellers","4","personer","328","2014","barnehagedeltakelse"
"64","barn_ellers","4","personer","714","2014","barnehagedeltakelse"
"65","barn_ellers","4","personer","88","2014","barnehagedeltakelse"
"66","barn_ellers","4","personer",":","2014","barnehagedeltakelse"
"67","barn_ellers","4","personer","227","2014","barnehagedeltakelse"
"68","barn_ellers","4","personer","141","2014","barnehagedeltakelse"
"69","barn_ellers","4","personer","119","2014","barnehagedeltakelse"
"70","barn_ellers","4","personer","38","2014","barnehagedeltakelse"
"71","barn_ellers","4","personer","161","2014","barnehagedeltakelse"
"72","barn_ellers","4","personer","348","2014","barnehagedeltakelse"
"73","barn_ellers","4","personer","822","2014","barnehagedeltakelse"
"74","barn_ellers","4","personer","271","2014","barnehagedeltakelse"
"75","barn_ellers","4","personer","236","2014","barnehagedeltakelse"
"76","barn_ellers","4","personer","283","2014","barnehagedeltakelse"
"77","barn_ellers","4","personer","395","2014","barnehagedeltakelse"
"78","barn_ellers","4","personer","299","2014","barnehagedeltakelse"
"79","barn_ellers","4","personer","903","2014","barnehagedeltakelse"
"80","barn_ellers","4","personer","166","2014","barnehagedeltakelse"
"81","barn_ellers","4","personer","426","2014","barnehagedeltakelse"
"82","barn_ellers","4","personer","120","2014","barnehagedeltakelse"
"83","barn_ellers","4","personer","184","2014","barnehagedeltakelse"
"01","barn_ellers","5","personer","313","2014","barnehagedeltakelse"
"02","barn_ellers","5","personer","604","2014","barnehagedeltakelse"
"03","barn_ellers","5","personer","608","2014","barnehagedeltakelse"
"04","barn_ellers","5","personer","1404","2014","barnehagedeltakelse"
"05","barn_ellers","5","personer","2194","2014","barnehagedeltakelse"
"06","barn_ellers","5","personer","1686","2014","barnehagedeltakelse"
"07","barn_ellers","5","personer","1830","2014","barnehagedeltakelse"
"08","barn_ellers","5","personer","1187","2014","barnehagedeltakelse"
"09","barn_ellers","5","personer","5487","2014","barnehagedeltakelse"
"10","barn_ellers","5","personer","182","2014","barnehagedeltakelse"
"11","barn_ellers","5","personer","477","2014","barnehagedeltakelse"
"12","barn_ellers","5","personer","951","2014","barnehagedeltakelse"
"13","barn_ellers","5","personer","337","2014","barnehagedeltakelse"
"14","barn_ellers","5","personer","676","2014","barnehagedeltakelse"
"15","barn_ellers","5","personer","296","2014","barnehagedeltakelse"
"16","barn_ellers","5","personer","337","2014","barnehagedeltakelse"
"17","barn_ellers","5","personer","121","2014","barnehagedeltakelse"
"18","barn_ellers","5","personer","164","2014","barnehagedeltakelse"
"19","barn_ellers","5","personer","191","2014","barnehagedeltakelse"
"20","barn_ellers","5","personer","1840","2014","barnehagedeltakelse"
"21","barn_ellers","5","personer","167","2014","barnehagedeltakelse"
"22","barn_ellers","5","personer","371","2014","barnehagedeltakelse"
"23","barn_ellers","5","personer","169","2014","barnehagedeltakelse"
"24","barn_ellers","5","personer","366","2014","barnehagedeltakelse"
"25","barn_ellers","5","personer","1375","2014","barnehagedeltakelse"
"26","barn_ellers","5","personer","924","2014","barnehagedeltakelse"
"27","barn_ellers","5","personer","1118","2014","barnehagedeltakelse"
"28","barn_ellers","5","personer","155","2014","barnehagedeltakelse"
"29","barn_ellers","5","personer","195","2014","barnehagedeltakelse"
"30","barn_ellers","5","personer","150","2014","barnehagedeltakelse"
"31","barn_ellers","5","personer","69","2014","barnehagedeltakelse"
"32","barn_ellers","5","personer","1028","2014","barnehagedeltakelse"
"33","barn_ellers","5","personer","444","2014","barnehagedeltakelse"
"34","barn_ellers","5","personer","307","2014","barnehagedeltakelse"
"35","barn_ellers","5","personer","1671","2014","barnehagedeltakelse"
"36","barn_ellers","5","personer","325","2014","barnehagedeltakelse"
"37","barn_ellers","5","personer","1256","2014","barnehagedeltakelse"
"38","barn_ellers","5","personer","335","2014","barnehagedeltakelse"
"39","barn_ellers","5","personer","3798","2014","barnehagedeltakelse"
"40","barn_ellers","5","personer","2754","2014","barnehagedeltakelse"
"41","barn_ellers","5","personer","314","2014","barnehagedeltakelse"
"42","barn_ellers","5","personer","198","2014","barnehagedeltakelse"
"43","barn_ellers","5","personer","152","2014","barnehagedeltakelse"
"44","barn_ellers","5","personer","455","2014","barnehagedeltakelse"
"45","barn_ellers","5","personer","152","2014","barnehagedeltakelse"
"46","barn_ellers","5","personer","868","2014","barnehagedeltakelse"
"47","barn_ellers","5","personer","963","2014","barnehagedeltakelse"
"48","barn_ellers","5","personer","99","2014","barnehagedeltakelse"
"49","barn_ellers","5","personer","328","2014","barnehagedeltakelse"
"50","barn_ellers","5","personer","314","2014","barnehagedeltakelse"
"51","barn_ellers","5","personer","416","2014","barnehagedeltakelse"
"52","barn_ellers","5","personer","620","2014","barnehagedeltakelse"
"53","barn_ellers","5","personer","665","2014","barnehagedeltakelse"
"54","barn_ellers","5","personer","184","2014","barnehagedeltakelse"
"55","barn_ellers","5","personer","552","2014","barnehagedeltakelse"
"56","barn_ellers","5","personer","956","2014","barnehagedeltakelse"
"57","barn_ellers","5","personer","260","2014","barnehagedeltakelse"
"58","barn_ellers","5","personer","79","2014","barnehagedeltakelse"
"59","barn_ellers","5","personer","89","2014","barnehagedeltakelse"
"60","barn_ellers","5","personer","258","2014","barnehagedeltakelse"
"61","barn_ellers","5","personer","2690","2014","barnehagedeltakelse"
"62","barn_ellers","5","personer","84","2014","barnehagedeltakelse"
"63","barn_ellers","5","personer","344","2014","barnehagedeltakelse"
"64","barn_ellers","5","personer","755","2014","barnehagedeltakelse"
"65","barn_ellers","5","personer","86","2014","barnehagedeltakelse"
"66","barn_ellers","5","personer","107","2014","barnehagedeltakelse"
"67","barn_ellers","5","personer","231","2014","barnehagedeltakelse"
"68","barn_ellers","5","personer","165","2014","barnehagedeltakelse"
"69","barn_ellers","5","personer","123","2014","barnehagedeltakelse"
"70","barn_ellers","5","personer","32","2014","barnehagedeltakelse"
"71","barn_ellers","5","personer","155","2014","barnehagedeltakelse"
"72","barn_ellers","5","personer","383","2014","barnehagedeltakelse"
"73","barn_ellers","5","personer","912","2014","barnehagedeltakelse"
"74","barn_ellers","5","personer","254","2014","barnehagedeltakelse"
"75","barn_ellers","5","personer","231","2014","barnehagedeltakelse"
"76","barn_ellers","5","personer","319","2014","barnehagedeltakelse"
"77","barn_ellers","5","personer","378","2014","barnehagedeltakelse"
"78","barn_ellers","5","personer","351","2014","barnehagedeltakelse"
"79","barn_ellers","5","personer","910","2014","barnehagedeltakelse"
"80","barn_ellers","5","personer","133","2014","barnehagedeltakelse"
"81","barn_ellers","5","personer","444","2014","barnehagedeltakelse"
"82","barn_ellers","5","personer",":","2014","barnehagedeltakelse"
"83","barn_ellers","5","personer","221","2014","barnehagedeltakelse"
"01","barn_ellers","1_5","prosent","86.37992832","2014","barnehagedeltakelse"
"02","barn_ellers","1_5","prosent","82.69727403","2014","barnehagedeltakelse"
"03","barn_ellers","1_5","prosent","82.12791393","2014","barnehagedeltakelse"
"04","barn_ellers","1_5","prosent","79.38812549","2014","barnehagedeltakelse"
"05","barn_ellers","1_5","prosent","82.21396117","2014","barnehagedeltakelse"
"06","barn_ellers","1_5","prosent","86.85531721","2014","barnehagedeltakelse"
"07","barn_ellers","1_5","prosent","80.57227521","2014","barnehagedeltakelse"
"08","barn_ellers","1_5","prosent","85.08661417","2014","barnehagedeltakelse"
"09","barn_ellers","1_5","prosent","69.97807069","2014","barnehagedeltakelse"
"10","barn_ellers","1_5","prosent","89.5","2014","barnehagedeltakelse"
"11","barn_ellers","1_5","prosent","89.30369128","2014","barnehagedeltakelse"
"12","barn_ellers","1_5","prosent","87.71538617","2014","barnehagedeltakelse"
"13","barn_ellers","1_5","prosent","88.84551032","2014","barnehagedeltakelse"
"14","barn_ellers","1_5","prosent","86.95051147","2014","barnehagedeltakelse"
"15","barn_ellers","1_5","prosent","88.54818523","2014","barnehagedeltakelse"
"16","barn_ellers","1_5","prosent","86.34920635","2014","barnehagedeltakelse"
"17","barn_ellers","1_5","prosent","89.60843373","2014","barnehagedeltakelse"
"18","barn_ellers","1_5","prosent","90.54209919","2014","barnehagedeltakelse"
"19","barn_ellers","1_5","prosent","86.89095128","2014","barnehagedeltakelse"
"20","barn_ellers","1_5","prosent","77.65557694","2014","barnehagedeltakelse"
"21","barn_ellers","1_5","prosent","83.50730689","2014","barnehagedeltakelse"
"22","barn_ellers","1_5","prosent","82.42612753","2014","barnehagedeltakelse"
"23","barn_ellers","1_5","prosent","85.17110266","2014","barnehagedeltakelse"
"24","barn_ellers","1_5","prosent","84.12381428","2014","barnehagedeltakelse"
"25","barn_ellers","1_5","prosent","86.91637404","2014","barnehagedeltakelse"
"26","barn_ellers","1_5","prosent","82.50049771","2014","barnehagedeltakelse"
"27","barn_ellers","1_5","prosent","84.22988506","2014","barnehagedeltakelse"
"28","barn_ellers","1_5","prosent","84.66522678","2014","barnehagedeltakelse"
"29","barn_ellers","1_5","prosent","87.74131274","2014","barnehagedeltakelse"
"30","barn_ellers","1_5","prosent","90.36939314","2014","barnehagedeltakelse"
"31","barn_ellers","1_5","prosent","85.49618321","2014","barnehagedeltakelse"
"32","barn_ellers","1_5","prosent","86.9891882","2014","barnehagedeltakelse"
"33","barn_ellers","1_5","prosent","88.46487424","2014","barnehagedeltakelse"
"34","barn_ellers","1_5","prosent","89.2077355","2014","barnehagedeltakelse"
"35","barn_ellers","1_5","prosent","85.00109242","2014","barnehagedeltakelse"
"36","barn_ellers","1_5","prosent","87.37864078","2014","barnehagedeltakelse"
"37","barn_ellers","1_5","prosent","87.63796909","2014","barnehagedeltakelse"
"38","barn_ellers","1_5","prosent","86.6345575","2014","barnehagedeltakelse"
"39","barn_ellers","1_5","prosent","81.45348075","2014","barnehagedeltakelse"
"40","barn_ellers","1_5","prosent","82.80652794","2014","barnehagedeltakelse"
"41","barn_ellers","1_5","prosent","88.29026938","2014","barnehagedeltakelse"
"42","barn_ellers","1_5","prosent","83.66500829","2014","barnehagedeltakelse"
"43","barn_ellers","1_5","prosent","90.10727056","2014","barnehagedeltakelse"
"44","barn_ellers","1_5","prosent","90.60991663","2014","barnehagedeltakelse"
"45","barn_ellers","1_5","prosent","87.53387534","2014","barnehagedeltakelse"
"46","barn_ellers","1_5","prosent","88.9717883","2014","barnehagedeltakelse"
"47","barn_ellers","1_5","prosent","91.87242798","2014","barnehagedeltakelse"
"48","barn_ellers","1_5","prosent","90.03759398","2014","barnehagedeltakelse"
"49","barn_ellers","1_5","prosent","85.80645161","2014","barnehagedeltakelse"
"50","barn_ellers","1_5","prosent","89.62264151","2014","barnehagedeltakelse"
"51","barn_ellers","1_5","prosent","87.78729157","2014","barnehagedeltakelse"
"52","barn_ellers","1_5","prosent","88.49801162","2014","barnehagedeltakelse"
"53","barn_ellers","1_5","prosent","88.69257951","2014","barnehagedeltakelse"
"54","barn_ellers","1_5","prosent","79.91718427","2014","barnehagedeltakelse"
"55","barn_ellers","1_5","prosent","87.49553412","2014","barnehagedeltakelse"
"56","barn_ellers","1_5","prosent","87.68072886","2014","barnehagedeltakelse"
"57","barn_ellers","1_5","prosent","95.77677225","2014","barnehagedeltakelse"
"58","barn_ellers","1_5","prosent","77.24425887","2014","barnehagedeltakelse"
"59","barn_ellers","1_5","prosent","90.69306931","2014","barnehagedeltakelse"
"60","barn_ellers","1_5","prosent","92.82407407","2014","barnehagedeltakelse"
"61","barn_ellers","1_5","prosent","88.10508068","2014","barnehagedeltakelse"
"62","barn_ellers","1_5","prosent","92.26519337","2014","barnehagedeltakelse"
"63","barn_ellers","1_5","prosent","91.02202146","2014","barnehagedeltakelse"
"64","barn_ellers","1_5","prosent","92.39735099","2014","barnehagedeltakelse"
"65","barn_ellers","1_5","prosent","90.31531532","2014","barnehagedeltakelse"
"66","barn_ellers","1_5","prosent","90.61976549","2014","barnehagedeltakelse"
"67","barn_ellers","1_5","prosent","88.55024712","2014","barnehagedeltakelse"
"68","barn_ellers","1_5","prosent","90.11857708","2014","barnehagedeltakelse"
"69","barn_ellers","1_5","prosent","86.37681159","2014","barnehagedeltakelse"
"70","barn_ellers","1_5","prosent","88.15165877","2014","barnehagedeltakelse"
"71","barn_ellers","1_5","prosent","91.97674419","2014","barnehagedeltakelse"
"72","barn_ellers","1_5","prosent","92.4392936","2014","barnehagedeltakelse"
"73","barn_ellers","1_5","prosent","91.71610635","2014","barnehagedeltakelse"
"74","barn_ellers","1_5","prosent","89.7362794","2014","barnehagedeltakelse"
"75","barn_ellers","1_5","prosent","88.0484115","2014","barnehagedeltakelse"
"76","barn_ellers","1_5","prosent","88.00945068","2014","barnehagedeltakelse"
"77","barn_ellers","1_5","prosent","89.43415123","2014","barnehagedeltakelse"
"78","barn_ellers","1_5","prosent","90.61200238","2014","barnehagedeltakelse"
"79","barn_ellers","1_5","prosent","89.5392279","2014","barnehagedeltakelse"
"80","barn_ellers","1_5","prosent","93.51851852","2014","barnehagedeltakelse"
"81","barn_ellers","1_5","prosent","87.32037194","2014","barnehagedeltakelse"
"82","barn_ellers","1_5","prosent","95.29590288","2014","barnehagedeltakelse"
"83","barn_ellers","1_5","prosent","83.80706288","2014","barnehagedeltakelse"
"01","barn_ellers","1","prosent","86,40776699","2014","barnehagedeltakelse"
"02","barn_ellers","1","prosent","82,01892744","2014","barnehagedeltakelse"
"03","barn_ellers","1","prosent","80,56951424","2014","barnehagedeltakelse"
"04","barn_ellers","1","prosent","78,09657103","2014","barnehagedeltakelse"
"05","barn_ellers","1","prosent","79,48134668","2014","barnehagedeltakelse"
"06","barn_ellers","1","prosent","85,02259522","2014","barnehagedeltakelse"
"07","barn_ellers","1","prosent","79,53125","2014","barnehagedeltakelse"
"08","barn_ellers","1","prosent","83,20675105","2014","barnehagedeltakelse"
"09","barn_ellers","1","prosent","72,12330292","2014","barnehagedeltakelse"
"10","barn_ellers","1","prosent","87,87878788","2014","barnehagedeltakelse"
"11","barn_ellers","1","prosent","88,83610451","2014","barnehagedeltakelse"
"12","barn_ellers","1","prosent","87,00440529","2014","barnehagedeltakelse"
"13","barn_ellers","1","prosent","91,96428571","2014","barnehagedeltakelse"
"14","barn_ellers","1","prosent","85,7771261","2014","barnehagedeltakelse"
"15","barn_ellers","1","prosent","86,30573248","2014","barnehagedeltakelse"
"16","barn_ellers","1","prosent","84,96932515","2014","barnehagedeltakelse"
"17","barn_ellers","1","prosent","88,63636364","2014","barnehagedeltakelse"
"18","barn_ellers","1","prosent","84,24657534","2014","barnehagedeltakelse"
"19","barn_ellers","1","prosent","88,66666667","2014","barnehagedeltakelse"
"20","barn_ellers","1","prosent","75,65046637","2014","barnehagedeltakelse"
"21","barn_ellers","1","prosent","83,00653595","2014","barnehagedeltakelse"
"22","barn_ellers","1","prosent","76,24633431","2014","barnehagedeltakelse"
"23","barn_ellers","1","prosent","84,61538462","2014","barnehagedeltakelse"
"24","barn_ellers","1","prosent","82,82548476","2014","barnehagedeltakelse"
"25","barn_ellers","1","prosent","86,04326588","2014","barnehagedeltakelse"
"26","barn_ellers","1","prosent","81,33484163","2014","barnehagedeltakelse"
"27","barn_ellers","1","prosent","84,59016393","2014","barnehagedeltakelse"
"28","barn_ellers","1","prosent","85,22727273","2014","barnehagedeltakelse"
"29","barn_ellers","1","prosent","85,27918782","2014","barnehagedeltakelse"
"30","barn_ellers","1","prosent","87,67123288","2014","barnehagedeltakelse"
"31","barn_ellers","1","prosent","76,71232877","2014","barnehagedeltakelse"
"32","barn_ellers","1","prosent","86,5","2014","barnehagedeltakelse"
"33","barn_ellers","1","prosent","85,78199052","2014","barnehagedeltakelse"
"34","barn_ellers","1","prosent","90,87837838","2014","barnehagedeltakelse"
"35","barn_ellers","1","prosent","84,81524249","2014","barnehagedeltakelse"
"36","barn_ellers","1","prosent","86,30136986","2014","barnehagedeltakelse"
"37","barn_ellers","1","prosent","87,96875","2014","barnehagedeltakelse"
"38","barn_ellers","1","prosent","85,66666667","2014","barnehagedeltakelse"
"39","barn_ellers","1","prosent","79,69656403","2014","barnehagedeltakelse"
"40","barn_ellers","1","prosent","81,06810681","2014","barnehagedeltakelse"
"41","barn_ellers","1","prosent","86,59217877","2014","barnehagedeltakelse"
"42","barn_ellers","1","prosent","79,56521739","2014","barnehagedeltakelse"
"43","barn_ellers","1","prosent","89,18918919","2014","barnehagedeltakelse"
"44","barn_ellers","1","prosent","88,86310905","2014","barnehagedeltakelse"
"45","barn_ellers","1","prosent","86,5248227","2014","barnehagedeltakelse"
"46","barn_ellers","1","prosent","88,71391076","2014","barnehagedeltakelse"
"47","barn_ellers","1","prosent","90,84821429","2014","barnehagedeltakelse"
"48","barn_ellers","1","prosent","87,09677419","2014","barnehagedeltakelse"
"49","barn_ellers","1","prosent","83,03030303","2014","barnehagedeltakelse"
"50","barn_ellers","1","prosent","91,31832797","2014","barnehagedeltakelse"
"51","barn_ellers","1","prosent","85,71428571","2014","barnehagedeltakelse"
"52","barn_ellers","1","prosent","87,5862069","2014","barnehagedeltakelse"
"53","barn_ellers","1","prosent","86,87022901","2014","barnehagedeltakelse"
"54","barn_ellers","1","prosent","72,18934911","2014","barnehagedeltakelse"
"55","barn_ellers","1","prosent","87,5751503","2014","barnehagedeltakelse"
"56","barn_ellers","1","prosent","86,45621181","2014","barnehagedeltakelse"
"57","barn_ellers","1","prosent","96,3099631","2014","barnehagedeltakelse"
"58","barn_ellers","1","prosent","74,46808511","2014","barnehagedeltakelse"
"59","barn_ellers","1","prosent","91,66666667","2014","barnehagedeltakelse"
"60","barn_ellers","1","prosent","88,8030888","2014","barnehagedeltakelse"
"61","barn_ellers","1","prosent","88,06626099","2014","barnehagedeltakelse"
"62","barn_ellers","1","prosent",".","2014","barnehagedeltakelse"
"63","barn_ellers","1","prosent","91,91616766","2014","barnehagedeltakelse"
"64","barn_ellers","1","prosent","91,67785235","2014","barnehagedeltakelse"
"65","barn_ellers","1","prosent","85,52631579","2014","barnehagedeltakelse"
"66","barn_ellers","1","prosent","86,08695652","2014","barnehagedeltakelse"
"67","barn_ellers","1","prosent","86,4978903","2014","barnehagedeltakelse"
"68","barn_ellers","1","prosent","86,80555556","2014","barnehagedeltakelse"
"69","barn_ellers","1","prosent","80,59701493","2014","barnehagedeltakelse"
"70","barn_ellers","1","prosent","88,63636364","2014","barnehagedeltakelse"
"71","barn_ellers","1","prosent","91,07142857","2014","barnehagedeltakelse"
"72","barn_ellers","1","prosent","94,87951807","2014","barnehagedeltakelse"
"73","barn_ellers","1","prosent","91,19351101","2014","barnehagedeltakelse"
"74","barn_ellers","1","prosent","88,97637795","2014","barnehagedeltakelse"
"75","barn_ellers","1","prosent","88,9298893","2014","barnehagedeltakelse"
"76","barn_ellers","1","prosent","88,05970149","2014","barnehagedeltakelse"
"77","barn_ellers","1","prosent","87,10526316","2014","barnehagedeltakelse"
"78","barn_ellers","1","prosent","87,73006135","2014","barnehagedeltakelse"
"79","barn_ellers","1","prosent","88,53161844","2014","barnehagedeltakelse"
"80","barn_ellers","1","prosent","93,37748344","2014","barnehagedeltakelse"
"81","barn_ellers","1","prosent","84,55114823","2014","barnehagedeltakelse"
"82","barn_ellers","1","prosent","89,39393939","2014","barnehagedeltakelse"
"83","barn_ellers","1","prosent","81,33971292","2014","barnehagedeltakelse"
"01","barn_ellers","2","prosent","86,41975309","2014","barnehagedeltakelse"
"02","barn_ellers","2","prosent","81,85840708","2014","barnehagedeltakelse"
"03","barn_ellers","2","prosent","80,66037736","2014","barnehagedeltakelse"
"04","barn_ellers","2","prosent","78,74069059","2014","barnehagedeltakelse"
"05","barn_ellers","2","prosent","81,60066007","2014","barnehagedeltakelse"
"06","barn_ellers","2","prosent","85,89970501","2014","barnehagedeltakelse"
"07","barn_ellers","2","prosent","80,48780488","2014","barnehagedeltakelse"
"08","barn_ellers","2","prosent","84,89499192","2014","barnehagedeltakelse"
"09","barn_ellers","2","prosent","71,0107284","2014","barnehagedeltakelse"
"10","barn_ellers","2","prosent","85,625","2014","barnehagedeltakelse"
"11","barn_ellers","2","prosent","89,15401302","2014","barnehagedeltakelse"
"12","barn_ellers","2","prosent","87,29674797","2014","barnehagedeltakelse"
"13","barn_ellers","2","prosent","87,84530387","2014","barnehagedeltakelse"
"14","barn_ellers","2","prosent","86,63101604","2014","barnehagedeltakelse"
"15","barn_ellers","2","prosent","87,74834437","2014","barnehagedeltakelse"
"16","barn_ellers","2","prosent","86,4498645","2014","barnehagedeltakelse"
"17","barn_ellers","2","prosent","87,5","2014","barnehagedeltakelse"
"18","barn_ellers","2","prosent","92,61744966","2014","barnehagedeltakelse"
"19","barn_ellers","2","prosent","78,75","2014","barnehagedeltakelse"
"20","barn_ellers","2","prosent","77,11397059","2014","barnehagedeltakelse"
"21","barn_ellers","2","prosent","80,57142857","2014","barnehagedeltakelse"
"22","barn_ellers","2","prosent","80,48128342","2014","barnehagedeltakelse"
"23","barn_ellers","2","prosent","87,37864078","2014","barnehagedeltakelse"
"24","barn_ellers","2","prosent","83,81201044","2014","barnehagedeltakelse"
"25","barn_ellers","2","prosent","85,22804629","2014","barnehagedeltakelse"
"26","barn_ellers","2","prosent","81,64754953","2014","barnehagedeltakelse"
"27","barn_ellers","2","prosent","83,29411765","2014","barnehagedeltakelse"
"28","barn_ellers","2","prosent","83,33333333","2014","barnehagedeltakelse"
"29","barn_ellers","2","prosent","87,06467662","2014","barnehagedeltakelse"
"30","barn_ellers","2","prosent","89,39393939","2014","barnehagedeltakelse"
"31","barn_ellers","2","prosent","90","2014","barnehagedeltakelse"
"32","barn_ellers","2","prosent","85,78154426","2014","barnehagedeltakelse"
"33","barn_ellers","2","prosent","89,40936864","2014","barnehagedeltakelse"
"34","barn_ellers","2","prosent","86,95652174","2014","barnehagedeltakelse"
"35","barn_ellers","2","prosent","83,87276786","2014","barnehagedeltakelse"
"36","barn_ellers","2","prosent","89,15662651","2014","barnehagedeltakelse"
"37","barn_ellers","2","prosent","87,30512249","2014","barnehagedeltakelse"
"38","barn_ellers","2","prosent","85,0877193","2014","barnehagedeltakelse"
"39","barn_ellers","2","prosent","80,1235385","2014","barnehagedeltakelse"
"40","barn_ellers","2","prosent","82,15692214","2014","barnehagedeltakelse"
"41","barn_ellers","2","prosent","86,68639053","2014","barnehagedeltakelse"
"42","barn_ellers","2","prosent","84,93723849","2014","barnehagedeltakelse"
"43","barn_ellers","2","prosent","92,12121212","2014","barnehagedeltakelse"
"44","barn_ellers","2","prosent","91,02564103","2014","barnehagedeltakelse"
"45","barn_ellers","2","prosent","87,01298701","2014","barnehagedeltakelse"
"46","barn_ellers","2","prosent","88,36363636","2014","barnehagedeltakelse"
"47","barn_ellers","2","prosent","91,02956167","2014","barnehagedeltakelse"
"48","barn_ellers","2","prosent","91,15044248","2014","barnehagedeltakelse"
"49","barn_ellers","2","prosent","81,76638177","2014","barnehagedeltakelse"
"50","barn_ellers","2","prosent","86,04651163","2014","barnehagedeltakelse"
"51","barn_ellers","2","prosent","87,05035971","2014","barnehagedeltakelse"
"52","barn_ellers","2","prosent","88,14102564","2014","barnehagedeltakelse"
"53","barn_ellers","2","prosent","88,35820896","2014","barnehagedeltakelse"
"54","barn_ellers","2","prosent","76,88442211","2014","barnehagedeltakelse"
"55","barn_ellers","2","prosent","87,59398496","2014","barnehagedeltakelse"
