"kommune_nr","innvkat_3","vreg_3","enhet","aar","tabellvariabel","tabell_navn"
"1633","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1634","innvandrere","2","prosent","2012","37.7","vedvarende_lavinntekt"
"1635","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1636","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1638","innvandrere","2","prosent","2012","36.6","vedvarende_lavinntekt"
"1640","innvandrere","2","prosent","2012","35.2","vedvarende_lavinntekt"
"1644","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1648","innvandrere","2","prosent","2012","34.8","vedvarende_lavinntekt"
"1653","innvandrere","2","prosent","2012","31.6","vedvarende_lavinntekt"
"1657","innvandrere","2","prosent","2012","34.8","vedvarende_lavinntekt"
"1662","innvandrere","2","prosent","2012","20.9","vedvarende_lavinntekt"
"1663","innvandrere","2","prosent","2012","21.3","vedvarende_lavinntekt"
"1664","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1665","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1702","innvandrere","2","prosent","2012","44.2","vedvarende_lavinntekt"
"1703","innvandrere","2","prosent","2012","45.5","vedvarende_lavinntekt"
"1711","innvandrere","2","prosent","2012","49.4","vedvarende_lavinntekt"
"1714","innvandrere","2","prosent","2012","35.6","vedvarende_lavinntekt"
"1717","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1718","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1719","innvandrere","2","prosent","2012","40.8","vedvarende_lavinntekt"
"1721","innvandrere","2","prosent","2012","51.8","vedvarende_lavinntekt"
"1724","innvandrere","2","prosent","2012","59.4","vedvarende_lavinntekt"
"1725","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1736","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1738","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1739","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1740","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1742","innvandrere","2","prosent","2012","64.1","vedvarende_lavinntekt"
"1743","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1744","innvandrere","2","prosent","2012","65.4","vedvarende_lavinntekt"
"1748","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1749","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1750","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1751","innvandrere","2","prosent","2012","32.1","vedvarende_lavinntekt"
"1755","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1756","innvandrere","2","prosent","2012","39.3","vedvarende_lavinntekt"
"1804","innvandrere","2","prosent","2012","25.1","vedvarende_lavinntekt"
"1805","innvandrere","2","prosent","2012","34.1","vedvarende_lavinntekt"
"1811","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1812","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1813","innvandrere","2","prosent","2012","39.6","vedvarende_lavinntekt"
"1815","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1816","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1818","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1820","innvandrere","2","prosent","2012","42.3","vedvarende_lavinntekt"
"1822","innvandrere","2","prosent","2012","54.1","vedvarende_lavinntekt"
"1824","innvandrere","2","prosent","2012","29.3","vedvarende_lavinntekt"
"1825","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1826","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1827","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1828","innvandrere","2","prosent","2012","75.6","vedvarende_lavinntekt"
"1832","innvandrere","2","prosent","2012","37.8","vedvarende_lavinntekt"
"1833","innvandrere","2","prosent","2012","26.8","vedvarende_lavinntekt"
"1834","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1835","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1836","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1837","innvandrere","2","prosent","2012","13.9","vedvarende_lavinntekt"
"1838","innvandrere","2","prosent","2012","29.7","vedvarende_lavinntekt"
"1839","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1840","innvandrere","2","prosent","2012","25.0","vedvarende_lavinntekt"
"1841","innvandrere","2","prosent","2012","32.2","vedvarende_lavinntekt"
"1845","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1848","innvandrere","2","prosent","2012","48.8","vedvarende_lavinntekt"
"1849","innvandrere","2","prosent","2012","39.0","vedvarende_lavinntekt"
"1850","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1851","innvandrere","2","prosent","2012","35.0","vedvarende_lavinntekt"
"1852","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1853","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1854","innvandrere","2","prosent","2012","49.2","vedvarende_lavinntekt"
"1856","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1857","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1859","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1860","innvandrere","2","prosent","2012","36.2","vedvarende_lavinntekt"
"1865","innvandrere","2","prosent","2012","29.2","vedvarende_lavinntekt"
"1866","innvandrere","2","prosent","2012","32.1","vedvarende_lavinntekt"
"1867","innvandrere","2","prosent","2012","41.1","vedvarende_lavinntekt"
"1868","innvandrere","2","prosent","2012","32.4","vedvarende_lavinntekt"
"1870","innvandrere","2","prosent","2012","37.8","vedvarende_lavinntekt"
"1871","innvandrere","2","prosent","2012","51.4","vedvarende_lavinntekt"
"1874","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1902","innvandrere","2","prosent","2012","28.2","vedvarende_lavinntekt"
"1901","innvandrere","2","prosent","2012","39.7","vedvarende_lavinntekt"
"1911","innvandrere","2","prosent","2012","50.8","vedvarende_lavinntekt"
"1913","innvandrere","2","prosent","2012","27.8","vedvarende_lavinntekt"
"1917","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1919","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1920","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1922","innvandrere","2","prosent","2012","15.8","vedvarende_lavinntekt"
"1923","innvandrere","2","prosent","2012","35.4","vedvarende_lavinntekt"
"1924","innvandrere","2","prosent","2012","20.3","vedvarende_lavinntekt"
"1925","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1926","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1927","innvandrere","2","prosent","2012","36.1","vedvarende_lavinntekt"
"1928","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1929","innvandrere","2","prosent","2012","65.2","vedvarende_lavinntekt"
"1931","innvandrere","2","prosent","2012","46.7","vedvarende_lavinntekt"
"1933","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1936","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1938","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1939","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1940","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1941","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"1942","innvandrere","2","prosent","2012","25.7","vedvarende_lavinntekt"
"1943","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2002","innvandrere","2","prosent","2012","36.4","vedvarende_lavinntekt"
"2003","innvandrere","2","prosent","2012","33.1","vedvarende_lavinntekt"
"2004","innvandrere","2","prosent","2012","24.0","vedvarende_lavinntekt"
"2011","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2012","innvandrere","2","prosent","2012","19.0","vedvarende_lavinntekt"
"2014","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2015","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2017","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2018","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2019","innvandrere","2","prosent","2012","22.4","vedvarende_lavinntekt"
"2020","innvandrere","2","prosent","2012","17.2","vedvarende_lavinntekt"
"2021","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2022","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2023","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2024","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2025","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2027","innvandrere","2","prosent","2012",":","vedvarende_lavinntekt"
"2028","innvandrere","2","prosent","2012","11.0","vedvarende_lavinntekt"
"2030","innvandrere","2","prosent","2012","12.7","vedvarende_lavinntekt"
"0101","innvandrere","alle","prosent","2012","33.4","vedvarende_lavinntekt"
"0104","innvandrere","alle","prosent","2012","27.8","vedvarende_lavinntekt"
"0105","innvandrere","alle","prosent","2012","32.6","vedvarende_lavinntekt"
"0106","innvandrere","alle","prosent","2012","31.6","vedvarende_lavinntekt"
"0111","innvandrere","alle","prosent","2012","18.4","vedvarende_lavinntekt"
"0118","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"0119","innvandrere","alle","prosent","2012","32.2","vedvarende_lavinntekt"
"0121","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"0122","innvandrere","alle","prosent","2012","24.6","vedvarende_lavinntekt"
"0123","innvandrere","alle","prosent","2012","18.1","vedvarende_lavinntekt"
"0124","innvandrere","alle","prosent","2012","25.0","vedvarende_lavinntekt"
"0125","innvandrere","alle","prosent","2012","31.9","vedvarende_lavinntekt"
"0127","innvandrere","alle","prosent","2012","22.2","vedvarende_lavinntekt"
"0128","innvandrere","alle","prosent","2012","32.3","vedvarende_lavinntekt"
"0135","innvandrere","alle","prosent","2012","17.6","vedvarende_lavinntekt"
"0136","innvandrere","alle","prosent","2012","17.3","vedvarende_lavinntekt"
"0137","innvandrere","alle","prosent","2012","18.0","vedvarende_lavinntekt"
"0138","innvandrere","alle","prosent","2012","16.7","vedvarende_lavinntekt"
"0211","innvandrere","alle","prosent","2012","16.5","vedvarende_lavinntekt"
"0213","innvandrere","alle","prosent","2012","17.7","vedvarende_lavinntekt"
"0214","innvandrere","alle","prosent","2012","23.9","vedvarende_lavinntekt"
"0215","innvandrere","alle","prosent","2012","18.8","vedvarende_lavinntekt"
"0216","innvandrere","alle","prosent","2012","14.8","vedvarende_lavinntekt"
"0217","innvandrere","alle","prosent","2012","16.9","vedvarende_lavinntekt"
"0219","innvandrere","alle","prosent","2012","18.2","vedvarende_lavinntekt"
"0220","innvandrere","alle","prosent","2012","19.9","vedvarende_lavinntekt"
"0221","innvandrere","alle","prosent","2012","23.4","vedvarende_lavinntekt"
"0226","innvandrere","alle","prosent","2012","19.6","vedvarende_lavinntekt"
"0227","innvandrere","alle","prosent","2012","17.5","vedvarende_lavinntekt"
"0228","innvandrere","alle","prosent","2012","16.7","vedvarende_lavinntekt"
"0229","innvandrere","alle","prosent","2012","17.1","vedvarende_lavinntekt"
"0230","innvandrere","alle","prosent","2012","17.6","vedvarende_lavinntekt"
"0231","innvandrere","alle","prosent","2012","19.9","vedvarende_lavinntekt"
"0233","innvandrere","alle","prosent","2012","15.5","vedvarende_lavinntekt"
"0234","innvandrere","alle","prosent","2012","17.2","vedvarende_lavinntekt"
"0235","innvandrere","alle","prosent","2012","18.7","vedvarende_lavinntekt"
"0236","innvandrere","alle","prosent","2012","18.6","vedvarende_lavinntekt"
"0237","innvandrere","alle","prosent","2012","19.1","vedvarende_lavinntekt"
"0238","innvandrere","alle","prosent","2012","19.3","vedvarende_lavinntekt"
"0239","innvandrere","alle","prosent","2012","20.7","vedvarende_lavinntekt"
"0301","innvandrere","alle","prosent","2012","26.5","vedvarende_lavinntekt"
"0402","innvandrere","alle","prosent","2012","29.8","vedvarende_lavinntekt"
"0403","innvandrere","alle","prosent","2012","30.4","vedvarende_lavinntekt"
"0412","innvandrere","alle","prosent","2012","23.2","vedvarende_lavinntekt"
"0415","innvandrere","alle","prosent","2012","35.3","vedvarende_lavinntekt"
"0417","innvandrere","alle","prosent","2012","31.2","vedvarende_lavinntekt"
"0418","innvandrere","alle","prosent","2012","36.1","vedvarende_lavinntekt"
"0419","innvandrere","alle","prosent","2012","25.2","vedvarende_lavinntekt"
"0420","innvandrere","alle","prosent","2012","26.1","vedvarende_lavinntekt"
"0423","innvandrere","alle","prosent","2012","29.5","vedvarende_lavinntekt"
"0425","innvandrere","alle","prosent","2012","28.7","vedvarende_lavinntekt"
"0426","innvandrere","alle","prosent","2012","25.4","vedvarende_lavinntekt"
"0427","innvandrere","alle","prosent","2012","33.7","vedvarende_lavinntekt"
"0428","innvandrere","alle","prosent","2012","25.3","vedvarende_lavinntekt"
"0429","innvandrere","alle","prosent","2012","34.9","vedvarende_lavinntekt"
"0430","innvandrere","alle","prosent","2012","39.1","vedvarende_lavinntekt"
"0432","innvandrere","alle","prosent","2012","24.4","vedvarende_lavinntekt"
"0434","innvandrere","alle","prosent","2012","27.4","vedvarende_lavinntekt"
"0436","innvandrere","alle","prosent","2012","37.8","vedvarende_lavinntekt"
"0437","innvandrere","alle","prosent","2012","25.8","vedvarende_lavinntekt"
"0438","innvandrere","alle","prosent","2012","32.7","vedvarende_lavinntekt"
"0439","innvandrere","alle","prosent","2012","36.2","vedvarende_lavinntekt"
"0441","innvandrere","alle","prosent","2012","25.0","vedvarende_lavinntekt"
"0501","innvandrere","alle","prosent","2012","27.9","vedvarende_lavinntekt"
"0502","innvandrere","alle","prosent","2012","27.4","vedvarende_lavinntekt"
"0511","innvandrere","alle","prosent","2012","37.6","vedvarende_lavinntekt"
"0512","innvandrere","alle","prosent","2012","43.4","vedvarende_lavinntekt"
"0513","innvandrere","alle","prosent","2012","39.3","vedvarende_lavinntekt"
"0514","innvandrere","alle","prosent","2012","40.5","vedvarende_lavinntekt"
"0515","innvandrere","alle","prosent","2012","36.7","vedvarende_lavinntekt"
"0516","innvandrere","alle","prosent","2012","37.0","vedvarende_lavinntekt"
"0517","innvandrere","alle","prosent","2012","35.0","vedvarende_lavinntekt"
"0519","innvandrere","alle","prosent","2012","27.0","vedvarende_lavinntekt"
"0520","innvandrere","alle","prosent","2012","37.7","vedvarende_lavinntekt"
"0521","innvandrere","alle","prosent","2012","37.2","vedvarende_lavinntekt"
"0522","innvandrere","alle","prosent","2012","34.0","vedvarende_lavinntekt"
"0528","innvandrere","alle","prosent","2012","26.6","vedvarende_lavinntekt"
"0529","innvandrere","alle","prosent","2012","25.7","vedvarende_lavinntekt"
"0532","innvandrere","alle","prosent","2012","23.3","vedvarende_lavinntekt"
"0533","innvandrere","alle","prosent","2012","25.8","vedvarende_lavinntekt"
"0534","innvandrere","alle","prosent","2012","33.0","vedvarende_lavinntekt"
"0536","innvandrere","alle","prosent","2012","42.4","vedvarende_lavinntekt"
"0538","innvandrere","alle","prosent","2012","38.0","vedvarende_lavinntekt"
"0540","innvandrere","alle","prosent","2012","37.3","vedvarende_lavinntekt"
"0541","innvandrere","alle","prosent","2012","43.1","vedvarende_lavinntekt"
"0542","innvandrere","alle","prosent","2012","32.7","vedvarende_lavinntekt"
"0543","innvandrere","alle","prosent","2012","45.7","vedvarende_lavinntekt"
"0544","innvandrere","alle","prosent","2012","32.4","vedvarende_lavinntekt"
"0545","innvandrere","alle","prosent","2012","41.7","vedvarende_lavinntekt"
"0602","innvandrere","alle","prosent","2012","27.3","vedvarende_lavinntekt"
"0604","innvandrere","alle","prosent","2012","18.7","vedvarende_lavinntekt"
"0605","innvandrere","alle","prosent","2012","27.3","vedvarende_lavinntekt"
"0612","innvandrere","alle","prosent","2012","18.7","vedvarende_lavinntekt"
"0615","innvandrere","alle","prosent","2012","26.2","vedvarende_lavinntekt"
"0616","innvandrere","alle","prosent","2012","23.7","vedvarende_lavinntekt"
"0617","innvandrere","alle","prosent","2012","27.3","vedvarende_lavinntekt"
"0618","innvandrere","alle","prosent","2012","26.6","vedvarende_lavinntekt"
"0619","innvandrere","alle","prosent","2012","33.7","vedvarende_lavinntekt"
"0620","innvandrere","alle","prosent","2012","22.7","vedvarende_lavinntekt"
"0621","innvandrere","alle","prosent","2012","35.5","vedvarende_lavinntekt"
"0622","innvandrere","alle","prosent","2012","27.3","vedvarende_lavinntekt"
"0623","innvandrere","alle","prosent","2012","25.1","vedvarende_lavinntekt"
"0624","innvandrere","alle","prosent","2012","22.4","vedvarende_lavinntekt"
"0625","innvandrere","alle","prosent","2012","20.3","vedvarende_lavinntekt"
"0626","innvandrere","alle","prosent","2012","23.8","vedvarende_lavinntekt"
"0627","innvandrere","alle","prosent","2012","15.9","vedvarende_lavinntekt"
"0628","innvandrere","alle","prosent","2012","17.3","vedvarende_lavinntekt"
"0631","innvandrere","alle","prosent","2012","31.1","vedvarende_lavinntekt"
"0632","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"0633","innvandrere","alle","prosent","2012","36.6","vedvarende_lavinntekt"
"0701","innvandrere","alle","prosent","2012","28.2","vedvarende_lavinntekt"
"0702","innvandrere","alle","prosent","2012","23.2","vedvarende_lavinntekt"
"0704","innvandrere","alle","prosent","2012","25.3","vedvarende_lavinntekt"
"0706","innvandrere","alle","prosent","2012","25.9","vedvarende_lavinntekt"
"0709","innvandrere","alle","prosent","2012","30.2","vedvarende_lavinntekt"
"0711","innvandrere","alle","prosent","2012","22.2","vedvarende_lavinntekt"
"0713","innvandrere","alle","prosent","2012","26.5","vedvarende_lavinntekt"
"0714","innvandrere","alle","prosent","2012","20.1","vedvarende_lavinntekt"
"0716","innvandrere","alle","prosent","2012","26.0","vedvarende_lavinntekt"
"0719","innvandrere","alle","prosent","2012","29.7","vedvarende_lavinntekt"
"0720","innvandrere","alle","prosent","2012","30.1","vedvarende_lavinntekt"
"0722","innvandrere","alle","prosent","2012","23.1","vedvarende_lavinntekt"
"0723","innvandrere","alle","prosent","2012","33.5","vedvarende_lavinntekt"
"0728","innvandrere","alle","prosent","2012","26.0","vedvarende_lavinntekt"
"0805","innvandrere","alle","prosent","2012","27.0","vedvarende_lavinntekt"
"0806","innvandrere","alle","prosent","2012","31.9","vedvarende_lavinntekt"
"0807","innvandrere","alle","prosent","2012","32.9","vedvarende_lavinntekt"
"0811","innvandrere","alle","prosent","2012","29.7","vedvarende_lavinntekt"
"0814","innvandrere","alle","prosent","2012","25.6","vedvarende_lavinntekt"
"0815","innvandrere","alle","prosent","2012","30.2","vedvarende_lavinntekt"
"0817","innvandrere","alle","prosent","2012","29.0","vedvarende_lavinntekt"
"0819","innvandrere","alle","prosent","2012","31.1","vedvarende_lavinntekt"
"0821","innvandrere","alle","prosent","2012","47.7","vedvarende_lavinntekt"
"0822","innvandrere","alle","prosent","2012","43.8","vedvarende_lavinntekt"
"0826","innvandrere","alle","prosent","2012","27.2","vedvarende_lavinntekt"
"0827","innvandrere","alle","prosent","2012","33.3","vedvarende_lavinntekt"
"0828","innvandrere","alle","prosent","2012","31.8","vedvarende_lavinntekt"
"0829","innvandrere","alle","prosent","2012","28.4","vedvarende_lavinntekt"
"0830","innvandrere","alle","prosent","2012","26.7","vedvarende_lavinntekt"
"0831","innvandrere","alle","prosent","2012","33.0","vedvarende_lavinntekt"
"0833","innvandrere","alle","prosent","2012","11.8","vedvarende_lavinntekt"
"0834","innvandrere","alle","prosent","2012","24.0","vedvarende_lavinntekt"
"0901","innvandrere","alle","prosent","2012","36.4","vedvarende_lavinntekt"
"0904","innvandrere","alle","prosent","2012","28.6","vedvarende_lavinntekt"
"0906","innvandrere","alle","prosent","2012","28.2","vedvarende_lavinntekt"
"0911","innvandrere","alle","prosent","2012","36.3","vedvarende_lavinntekt"
"0912","innvandrere","alle","prosent","2012","42.1","vedvarende_lavinntekt"
"0914","innvandrere","alle","prosent","2012","36.7","vedvarende_lavinntekt"
"0919","innvandrere","alle","prosent","2012","24.3","vedvarende_lavinntekt"
"0926","innvandrere","alle","prosent","2012","19.6","vedvarende_lavinntekt"
"0928","innvandrere","alle","prosent","2012","19.1","vedvarende_lavinntekt"
"0929","innvandrere","alle","prosent","2012","42.7","vedvarende_lavinntekt"
"0935","innvandrere","alle","prosent","2012","41.8","vedvarende_lavinntekt"
"0937","innvandrere","alle","prosent","2012","36.7","vedvarende_lavinntekt"
"0938","innvandrere","alle","prosent","2012","29.5","vedvarende_lavinntekt"
"0940","innvandrere","alle","prosent","2012","48.3","vedvarende_lavinntekt"
"0941","innvandrere","alle","prosent","2012","24.8","vedvarende_lavinntekt"
"1001","innvandrere","alle","prosent","2012","25.4","vedvarende_lavinntekt"
"1002","innvandrere","alle","prosent","2012","25.9","vedvarende_lavinntekt"
"1003","innvandrere","alle","prosent","2012","26.5","vedvarende_lavinntekt"
"1004","innvandrere","alle","prosent","2012","21.6","vedvarende_lavinntekt"
"1014","innvandrere","alle","prosent","2012","22.1","vedvarende_lavinntekt"
"1017","innvandrere","alle","prosent","2012","24.3","vedvarende_lavinntekt"
"1018","innvandrere","alle","prosent","2012","28.5","vedvarende_lavinntekt"
"1021","innvandrere","alle","prosent","2012","31.2","vedvarende_lavinntekt"
"1026","innvandrere","alle","prosent","2012","51.4","vedvarende_lavinntekt"
"1027","innvandrere","alle","prosent","2012","20.3","vedvarende_lavinntekt"
"1029","innvandrere","alle","prosent","2012","29.0","vedvarende_lavinntekt"
"1032","innvandrere","alle","prosent","2012","27.4","vedvarende_lavinntekt"
"1034","innvandrere","alle","prosent","2012","28.4","vedvarende_lavinntekt"
"1037","innvandrere","alle","prosent","2012","29.2","vedvarende_lavinntekt"
"1046","innvandrere","alle","prosent","2012","16.9","vedvarende_lavinntekt"
"1101","innvandrere","alle","prosent","2012","17.3","vedvarende_lavinntekt"
"1102","innvandrere","alle","prosent","2012","15.9","vedvarende_lavinntekt"
"1103","innvandrere","alle","prosent","2012","16.8","vedvarende_lavinntekt"
"1106","innvandrere","alle","prosent","2012","24.9","vedvarende_lavinntekt"
"1111","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1112","innvandrere","alle","prosent","2012","17.5","vedvarende_lavinntekt"
"1114","innvandrere","alle","prosent","2012","13.7","vedvarende_lavinntekt"
"1119","innvandrere","alle","prosent","2012","18.4","vedvarende_lavinntekt"
"1120","innvandrere","alle","prosent","2012","20.0","vedvarende_lavinntekt"
"1121","innvandrere","alle","prosent","2012","17.2","vedvarende_lavinntekt"
"1122","innvandrere","alle","prosent","2012","11.0","vedvarende_lavinntekt"
"1124","innvandrere","alle","prosent","2012","15.2","vedvarende_lavinntekt"
"1127","innvandrere","alle","prosent","2012","15.5","vedvarende_lavinntekt"
"1129","innvandrere","alle","prosent","2012","18.4","vedvarende_lavinntekt"
"1130","innvandrere","alle","prosent","2012","18.4","vedvarende_lavinntekt"
"1133","innvandrere","alle","prosent","2012","19.4","vedvarende_lavinntekt"
"1134","innvandrere","alle","prosent","2012","19.0","vedvarende_lavinntekt"
"1135","innvandrere","alle","prosent","2012","23.6","vedvarende_lavinntekt"
"1141","innvandrere","alle","prosent","2012","19.8","vedvarende_lavinntekt"
"1142","innvandrere","alle","prosent","2012","16.2","vedvarende_lavinntekt"
"1144","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1145","innvandrere","alle","prosent","2012","33.3","vedvarende_lavinntekt"
"1146","innvandrere","alle","prosent","2012","21.8","vedvarende_lavinntekt"
"1149","innvandrere","alle","prosent","2012","23.3","vedvarende_lavinntekt"
"1151","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1160","innvandrere","alle","prosent","2012","22.9","vedvarende_lavinntekt"
"1201","innvandrere","alle","prosent","2012","24.6","vedvarende_lavinntekt"
"1211","innvandrere","alle","prosent","2012","25.3","vedvarende_lavinntekt"
"1216","innvandrere","alle","prosent","2012","22.3","vedvarende_lavinntekt"
"1219","innvandrere","alle","prosent","2012","19.4","vedvarende_lavinntekt"
"1221","innvandrere","alle","prosent","2012","21.0","vedvarende_lavinntekt"
"1222","innvandrere","alle","prosent","2012","11.9","vedvarende_lavinntekt"
"1223","innvandrere","alle","prosent","2012","20.7","vedvarende_lavinntekt"
"1224","innvandrere","alle","prosent","2012","26.4","vedvarende_lavinntekt"
"1227","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1228","innvandrere","alle","prosent","2012","13.9","vedvarende_lavinntekt"
"1231","innvandrere","alle","prosent","2012","19.1","vedvarende_lavinntekt"
"1232","innvandrere","alle","prosent","2012","26.2","vedvarende_lavinntekt"
"1233","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1234","innvandrere","alle","prosent","2012","26.9","vedvarende_lavinntekt"
"1235","innvandrere","alle","prosent","2012","31.6","vedvarende_lavinntekt"
"1238","innvandrere","alle","prosent","2012","28.0","vedvarende_lavinntekt"
"1241","innvandrere","alle","prosent","2012","15.0","vedvarende_lavinntekt"
"1242","innvandrere","alle","prosent","2012","16.9","vedvarende_lavinntekt"
"1243","innvandrere","alle","prosent","2012","19.9","vedvarende_lavinntekt"
"1244","innvandrere","alle","prosent","2012","19.3","vedvarende_lavinntekt"
"1245","innvandrere","alle","prosent","2012","21.8","vedvarende_lavinntekt"
"1246","innvandrere","alle","prosent","2012","18.0","vedvarende_lavinntekt"
"1247","innvandrere","alle","prosent","2012","19.2","vedvarende_lavinntekt"
"1251","innvandrere","alle","prosent","2012","25.8","vedvarende_lavinntekt"
"1252","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1253","innvandrere","alle","prosent","2012","16.6","vedvarende_lavinntekt"
"1256","innvandrere","alle","prosent","2012","17.6","vedvarende_lavinntekt"
"1259","innvandrere","alle","prosent","2012","12.6","vedvarende_lavinntekt"
"1260","innvandrere","alle","prosent","2012","18.6","vedvarende_lavinntekt"
"1263","innvandrere","alle","prosent","2012","19.7","vedvarende_lavinntekt"
"1264","innvandrere","alle","prosent","2012","11.8","vedvarende_lavinntekt"
"1265","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1266","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1401","innvandrere","alle","prosent","2012","22.5","vedvarende_lavinntekt"
"1411","innvandrere","alle","prosent","2012","12.8","vedvarende_lavinntekt"
"1412","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1413","innvandrere","alle","prosent","2012","10.1","vedvarende_lavinntekt"
"1416","innvandrere","alle","prosent","2012","25.3","vedvarende_lavinntekt"
"1417","innvandrere","alle","prosent","2012","26.2","vedvarende_lavinntekt"
"1418","innvandrere","alle","prosent","2012","20.6","vedvarende_lavinntekt"
"1419","innvandrere","alle","prosent","2012","22.0","vedvarende_lavinntekt"
"1420","innvandrere","alle","prosent","2012","25.3","vedvarende_lavinntekt"
"1421","innvandrere","alle","prosent","2012","20.3","vedvarende_lavinntekt"
"1422","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1424","innvandrere","alle","prosent","2012","14.4","vedvarende_lavinntekt"
"1426","innvandrere","alle","prosent","2012","21.0","vedvarende_lavinntekt"
"1428","innvandrere","alle","prosent","2012","23.2","vedvarende_lavinntekt"
"1429","innvandrere","alle","prosent","2012","30.6","vedvarende_lavinntekt"
"1430","innvandrere","alle","prosent","2012","19.5","vedvarende_lavinntekt"
"1431","innvandrere","alle","prosent","2012","28.4","vedvarende_lavinntekt"
"1432","innvandrere","alle","prosent","2012","18.1","vedvarende_lavinntekt"
"1433","innvandrere","alle","prosent","2012","18.3","vedvarende_lavinntekt"
