"tabell_navn","aar","kommune_nr","kjonn","enhet","vreg_3","tabellvariabel"
"befolkning_verdensregion_3",2015,"1129","1","person","alle",54
"befolkning_verdensregion_3",2015,"1129","alle","person","alle",97
"befolkning_verdensregion_3",2015,"1130","0","person","alle",577
"befolkning_verdensregion_3",2015,"1130","1","person","alle",601
"befolkning_verdensregion_3",2015,"1130","alle","person","alle",1178
"befolkning_verdensregion_3",2015,"1133","0","person","alle",200
"befolkning_verdensregion_3",2015,"1133","1","person","alle",218
"befolkning_verdensregion_3",2015,"1133","alle","person","alle",418
"befolkning_verdensregion_3",2015,"1134","0","person","alle",186
"befolkning_verdensregion_3",2015,"1134","1","person","alle",184
"befolkning_verdensregion_3",2015,"1134","alle","person","alle",370
"befolkning_verdensregion_3",2015,"1135","0","person","alle",175
"befolkning_verdensregion_3",2015,"1135","1","person","alle",183
"befolkning_verdensregion_3",2015,"1135","alle","person","alle",358
"befolkning_verdensregion_3",2015,"1141","0","person","alle",162
"befolkning_verdensregion_3",2015,"1141","1","person","alle",230
"befolkning_verdensregion_3",2015,"1141","alle","person","alle",392
"befolkning_verdensregion_3",2015,"1142","0","person","alle",241
"befolkning_verdensregion_3",2015,"1142","1","person","alle",273
"befolkning_verdensregion_3",2015,"1142","alle","person","alle",514
"befolkning_verdensregion_3",2015,"1144","0","person","alle",29
"befolkning_verdensregion_3",2015,"1144","1","person","alle",23
"befolkning_verdensregion_3",2015,"1144","alle","person","alle",52
"befolkning_verdensregion_3",2015,"1145","0","person","alle",40
"befolkning_verdensregion_3",2015,"1145","1","person","alle",40
"befolkning_verdensregion_3",2015,"1145","alle","person","alle",80
"befolkning_verdensregion_3",2015,"1146","0","person","alle",364
"befolkning_verdensregion_3",2015,"1146","1","person","alle",415
"befolkning_verdensregion_3",2015,"1146","alle","person","alle",779
"befolkning_verdensregion_3",2015,"1149","0","person","alle",1734
"befolkning_verdensregion_3",2015,"1149","1","person","alle",1871
"befolkning_verdensregion_3",2015,"1149","alle","person","alle",3605
"befolkning_verdensregion_3",2015,"1151","0","person","alle",7
"befolkning_verdensregion_3",2015,"1151","1","person","alle",6
"befolkning_verdensregion_3",2015,"1151","alle","person","alle",13
"befolkning_verdensregion_3",2015,"1160","0","person","alle",462
"befolkning_verdensregion_3",2015,"1160","1","person","alle",581
"befolkning_verdensregion_3",2015,"1160","alle","person","alle",1043
"befolkning_verdensregion_3",2015,"1201","0","person","alle",17329
"befolkning_verdensregion_3",2015,"1201","1","person","alle",20912
"befolkning_verdensregion_3",2015,"1201","alle","person","alle",38241
"befolkning_verdensregion_3",2015,"1211","0","person","alle",173
"befolkning_verdensregion_3",2015,"1211","1","person","alle",235
"befolkning_verdensregion_3",2015,"1211","alle","person","alle",408
"befolkning_verdensregion_3",2015,"1216","0","person","alle",214
"befolkning_verdensregion_3",2015,"1216","1","person","alle",255
"befolkning_verdensregion_3",2015,"1216","alle","person","alle",469
"befolkning_verdensregion_3",2015,"1219","0","person","alle",537
"befolkning_verdensregion_3",2015,"1219","1","person","alle",553
"befolkning_verdensregion_3",2015,"1219","alle","person","alle",1090
"befolkning_verdensregion_3",2015,"1221","0","person","alle",795
"befolkning_verdensregion_3",2015,"1221","1","person","alle",1116
"befolkning_verdensregion_3",2015,"1221","alle","person","alle",1911
"befolkning_verdensregion_3",2015,"1222","0","person","alle",103
"befolkning_verdensregion_3",2015,"1222","1","person","alle",126
"befolkning_verdensregion_3",2015,"1222","alle","person","alle",229
"befolkning_verdensregion_3",2015,"1223","0","person","alle",124
"befolkning_verdensregion_3",2015,"1223","1","person","alle",110
"befolkning_verdensregion_3",2015,"1223","alle","person","alle",234
"befolkning_verdensregion_3",2015,"1224","0","person","alle",473
"befolkning_verdensregion_3",2015,"1224","1","person","alle",443
"befolkning_verdensregion_3",2015,"1224","alle","person","alle",916
"befolkning_verdensregion_3",2015,"1227","0","person","alle",28
"befolkning_verdensregion_3",2015,"1227","1","person","alle",36
"befolkning_verdensregion_3",2015,"1227","alle","person","alle",64
"befolkning_verdensregion_3",2015,"1228","0","person","alle",336
"befolkning_verdensregion_3",2015,"1228","1","person","alle",310
"befolkning_verdensregion_3",2015,"1228","alle","person","alle",646
"befolkning_verdensregion_3",2015,"1231","0","person","alle",195
"befolkning_verdensregion_3",2015,"1231","1","person","alle",160
"befolkning_verdensregion_3",2015,"1231","alle","person","alle",355
"befolkning_verdensregion_3",2015,"1232","0","person","alle",52
"befolkning_verdensregion_3",2015,"1232","1","person","alle",42
"befolkning_verdensregion_3",2015,"1232","alle","person","alle",94
"befolkning_verdensregion_3",2015,"1233","0","person","alle",66
"befolkning_verdensregion_3",2015,"1233","1","person","alle",69
"befolkning_verdensregion_3",2015,"1233","alle","person","alle",135
"befolkning_verdensregion_3",2015,"1234","0","person","alle",36
"befolkning_verdensregion_3",2015,"1234","1","person","alle",33
"befolkning_verdensregion_3",2015,"1234","alle","person","alle",69
"befolkning_verdensregion_3",2015,"1235","0","person","alle",458
"befolkning_verdensregion_3",2015,"1235","1","person","alle",557
"befolkning_verdensregion_3",2015,"1235","alle","person","alle",1015
"befolkning_verdensregion_3",2015,"1238","0","person","alle",360
"befolkning_verdensregion_3",2015,"1238","1","person","alle",478
"befolkning_verdensregion_3",2015,"1238","alle","person","alle",838
"befolkning_verdensregion_3",2015,"1241","0","person","alle",135
"befolkning_verdensregion_3",2015,"1241","1","person","alle",126
"befolkning_verdensregion_3",2015,"1241","alle","person","alle",261
"befolkning_verdensregion_3",2015,"1242","0","person","alle",87
"befolkning_verdensregion_3",2015,"1242","1","person","alle",76
"befolkning_verdensregion_3",2015,"1242","alle","person","alle",163
"befolkning_verdensregion_3",2015,"1243","0","person","alle",904
"befolkning_verdensregion_3",2015,"1243","1","person","alle",984
"befolkning_verdensregion_3",2015,"1243","alle","person","alle",1888
"befolkning_verdensregion_3",2015,"1244","0","person","alle",240
"befolkning_verdensregion_3",2015,"1244","1","person","alle",286
"befolkning_verdensregion_3",2015,"1244","alle","person","alle",526
"befolkning_verdensregion_3",2015,"1245","0","person","alle",293
"befolkning_verdensregion_3",2015,"1245","1","person","alle",375
"befolkning_verdensregion_3",2015,"1245","alle","person","alle",668
"befolkning_verdensregion_3",2015,"1246","0","person","alle",1027
"befolkning_verdensregion_3",2015,"1246","1","person","alle",1125
"befolkning_verdensregion_3",2015,"1246","alle","person","alle",2152
"befolkning_verdensregion_3",2015,"1247","0","person","alle",1010
"befolkning_verdensregion_3",2015,"1247","1","person","alle",1144
"befolkning_verdensregion_3",2015,"1247","alle","person","alle",2154
"befolkning_verdensregion_3",2015,"1251","0","person","alle",131
"befolkning_verdensregion_3",2015,"1251","1","person","alle",148
"befolkning_verdensregion_3",2015,"1251","alle","person","alle",279
"befolkning_verdensregion_3",2015,"1252","0","person","alle",13
"befolkning_verdensregion_3",2015,"1252","1","person","alle",12
"befolkning_verdensregion_3",2015,"1252","alle","person","alle",25
"befolkning_verdensregion_3",2015,"1253","0","person","alle",299
"befolkning_verdensregion_3",2015,"1253","1","person","alle",338
"befolkning_verdensregion_3",2015,"1253","alle","person","alle",637
"befolkning_verdensregion_3",2015,"1256","0","person","alle",308
"befolkning_verdensregion_3",2015,"1256","1","person","alle",316
"befolkning_verdensregion_3",2015,"1256","alle","person","alle",624
"befolkning_verdensregion_3",2015,"1259","0","person","alle",211
"befolkning_verdensregion_3",2015,"1259","1","person","alle",238
"befolkning_verdensregion_3",2015,"1259","alle","person","alle",449
"befolkning_verdensregion_3",2015,"1260","0","person","alle",212
"befolkning_verdensregion_3",2015,"1260","1","person","alle",270
"befolkning_verdensregion_3",2015,"1260","alle","person","alle",482
"befolkning_verdensregion_3",2015,"1263","0","person","alle",560
"befolkning_verdensregion_3",2015,"1263","1","person","alle",589
"befolkning_verdensregion_3",2015,"1263","alle","person","alle",1149
"befolkning_verdensregion_3",2015,"1264","0","person","alle",145
"befolkning_verdensregion_3",2015,"1264","1","person","alle",222
"befolkning_verdensregion_3",2015,"1264","alle","person","alle",367
"befolkning_verdensregion_3",2015,"1265","0","person","alle",19
"befolkning_verdensregion_3",2015,"1265","1","person","alle",17
"befolkning_verdensregion_3",2015,"1265","alle","person","alle",36
"befolkning_verdensregion_3",2015,"1266","0","person","alle",35
"befolkning_verdensregion_3",2015,"1266","1","person","alle",33
"befolkning_verdensregion_3",2015,"1266","alle","person","alle",68
"befolkning_verdensregion_3",2015,"1401","0","person","alle",593
"befolkning_verdensregion_3",2015,"1401","1","person","alle",716
"befolkning_verdensregion_3",2015,"1401","alle","person","alle",1309
"befolkning_verdensregion_3",2015,"1411","0","person","alle",116
"befolkning_verdensregion_3",2015,"1411","1","person","alle",100
"befolkning_verdensregion_3",2015,"1411","alle","person","alle",216
"befolkning_verdensregion_3",2015,"1412","0","person","alle",35
"befolkning_verdensregion_3",2015,"1412","1","person","alle",41
"befolkning_verdensregion_3",2015,"1412","alle","person","alle",76
"befolkning_verdensregion_3",2015,"1413","0","person","alle",55
"befolkning_verdensregion_3",2015,"1413","1","person","alle",88
"befolkning_verdensregion_3",2015,"1413","alle","person","alle",143
"befolkning_verdensregion_3",2015,"1416","0","person","alle",175
"befolkning_verdensregion_3",2015,"1416","1","person","alle",193
"befolkning_verdensregion_3",2015,"1416","alle","person","alle",368
"befolkning_verdensregion_3",2015,"1417","0","person","alle",101
"befolkning_verdensregion_3",2015,"1417","1","person","alle",122
"befolkning_verdensregion_3",2015,"1417","alle","person","alle",223
"befolkning_verdensregion_3",2015,"1418","0","person","alle",105
"befolkning_verdensregion_3",2015,"1418","1","person","alle",89
"befolkning_verdensregion_3",2015,"1418","alle","person","alle",194
"befolkning_verdensregion_3",2015,"1419","0","person","alle",77
"befolkning_verdensregion_3",2015,"1419","1","person","alle",61
"befolkning_verdensregion_3",2015,"1419","alle","person","alle",138
"befolkning_verdensregion_3",2015,"1420","0","person","alle",294
"befolkning_verdensregion_3",2015,"1420","1","person","alle",384
"befolkning_verdensregion_3",2015,"1420","alle","person","alle",678
"befolkning_verdensregion_3",2015,"1421","0","person","alle",89
"befolkning_verdensregion_3",2015,"1421","1","person","alle",84
"befolkning_verdensregion_3",2015,"1421","alle","person","alle",173
"befolkning_verdensregion_3",2015,"1422","0","person","alle",87
"befolkning_verdensregion_3",2015,"1422","1","person","alle",84
"befolkning_verdensregion_3",2015,"1422","alle","person","alle",171
"befolkning_verdensregion_3",2015,"1424","0","person","alle",212
"befolkning_verdensregion_3",2015,"1424","1","person","alle",293
"befolkning_verdensregion_3",2015,"1424","alle","person","alle",505
"befolkning_verdensregion_3",2015,"1426","0","person","alle",139
"befolkning_verdensregion_3",2015,"1426","1","person","alle",158
"befolkning_verdensregion_3",2015,"1426","alle","person","alle",297
"befolkning_verdensregion_3",2015,"1428","0","person","alle",83
"befolkning_verdensregion_3",2015,"1428","1","person","alle",71
"befolkning_verdensregion_3",2015,"1428","alle","person","alle",154
"befolkning_verdensregion_3",2015,"1429","0","person","alle",187
"befolkning_verdensregion_3",2015,"1429","1","person","alle",140
"befolkning_verdensregion_3",2015,"1429","alle","person","alle",327
"befolkning_verdensregion_3",2015,"1430","0","person","alle",89
"befolkning_verdensregion_3",2015,"1430","1","person","alle",114
"befolkning_verdensregion_3",2015,"1430","alle","person","alle",203
"befolkning_verdensregion_3",2015,"1431","0","person","alle",89
"befolkning_verdensregion_3",2015,"1431","1","person","alle",149
"befolkning_verdensregion_3",2015,"1431","alle","person","alle",238
"befolkning_verdensregion_3",2015,"1432","0","person","alle",530
"befolkning_verdensregion_3",2015,"1432","1","person","alle",580
"befolkning_verdensregion_3",2015,"1432","alle","person","alle",1110
"befolkning_verdensregion_3",2015,"1433","0","person","alle",71
"befolkning_verdensregion_3",2015,"1433","1","person","alle",80
"befolkning_verdensregion_3",2015,"1433","alle","person","alle",151
"befolkning_verdensregion_3",2015,"1438","0","person","alle",270
"befolkning_verdensregion_3",2015,"1438","1","person","alle",255
"befolkning_verdensregion_3",2015,"1438","alle","person","alle",525
"befolkning_verdensregion_3",2015,"1439","0","person","alle",269
"befolkning_verdensregion_3",2015,"1439","1","person","alle",337
"befolkning_verdensregion_3",2015,"1439","alle","person","alle",606
"befolkning_verdensregion_3",2015,"1441","0","person","alle",89
"befolkning_verdensregion_3",2015,"1441","1","person","alle",81
"befolkning_verdensregion_3",2015,"1441","alle","person","alle",170
"befolkning_verdensregion_3",2015,"1443","0","person","alle",219
"befolkning_verdensregion_3",2015,"1443","1","person","alle",246
"befolkning_verdensregion_3",2015,"1443","alle","person","alle",465
"befolkning_verdensregion_3",2015,"1444","0","person","alle",36
"befolkning_verdensregion_3",2015,"1444","1","person","alle",35
"befolkning_verdensregion_3",2015,"1444","alle","person","alle",71
"befolkning_verdensregion_3",2015,"1445","0","person","alle",199
"befolkning_verdensregion_3",2015,"1445","1","person","alle",200
"befolkning_verdensregion_3",2015,"1445","alle","person","alle",399
"befolkning_verdensregion_3",2015,"1449","0","person","alle",453
"befolkning_verdensregion_3",2015,"1449","1","person","alle",632
"befolkning_verdensregion_3",2015,"1449","alle","person","alle",1085
"befolkning_verdensregion_3",2015,"1502","0","person","alle",1250
"befolkning_verdensregion_3",2015,"1502","1","person","alle",1390
"befolkning_verdensregion_3",2015,"1502","alle","person","alle",2640
"befolkning_verdensregion_3",2015,"1504","0","person","alle",2407
"befolkning_verdensregion_3",2015,"1504","1","person","alle",3001
"befolkning_verdensregion_3",2015,"1504","alle","person","alle",5408
"befolkning_verdensregion_3",2015,"1505","0","person","alle",1182
"befolkning_verdensregion_3",2015,"1505","1","person","alle",1418
"befolkning_verdensregion_3",2015,"1505","alle","person","alle",2600
"befolkning_verdensregion_3",2015,"1511","0","person","alle",105
"befolkning_verdensregion_3",2015,"1511","1","person","alle",78
"befolkning_verdensregion_3",2015,"1511","alle","person","alle",183
"befolkning_verdensregion_3",2015,"1514","0","person","alle",145
"befolkning_verdensregion_3",2015,"1514","1","person","alle",281
"befolkning_verdensregion_3",2015,"1514","alle","person","alle",426
"befolkning_verdensregion_3",2015,"1515","0","person","alle",490
"befolkning_verdensregion_3",2015,"1515","1","person","alle",477
"befolkning_verdensregion_3",2015,"1515","alle","person","alle",967
"befolkning_verdensregion_3",2015,"1516","0","person","alle",466
"befolkning_verdensregion_3",2015,"1516","1","person","alle",793
"befolkning_verdensregion_3",2015,"1516","alle","person","alle",1259
"befolkning_verdensregion_3",2015,"1517","0","person","alle",317
"befolkning_verdensregion_3",2015,"1517","1","person","alle",375
"befolkning_verdensregion_3",2015,"1517","alle","person","alle",692
"befolkning_verdensregion_3",2015,"1519","0","person","alle",366
"befolkning_verdensregion_3",2015,"1519","1","person","alle",398
"befolkning_verdensregion_3",2015,"1519","alle","person","alle",764
"befolkning_verdensregion_3",2015,"1520","0","person","alle",347
"befolkning_verdensregion_3",2015,"1520","1","person","alle",393
"befolkning_verdensregion_3",2015,"1520","alle","person","alle",740
"befolkning_verdensregion_3",2015,"1523","0","person","alle",143
"befolkning_verdensregion_3",2015,"1523","1","person","alle",165
"befolkning_verdensregion_3",2015,"1523","alle","person","alle",308
"befolkning_verdensregion_3",2015,"1524","0","person","alle",77
"befolkning_verdensregion_3",2015,"1524","1","person","alle",74
"befolkning_verdensregion_3",2015,"1524","alle","person","alle",151
"befolkning_verdensregion_3",2015,"1525","0","person","alle",297
"befolkning_verdensregion_3",2015,"1525","1","person","alle",355
"befolkning_verdensregion_3",2015,"1525","alle","person","alle",652
"befolkning_verdensregion_3",2015,"1526","0","person","alle",66
"befolkning_verdensregion_3",2015,"1526","1","person","alle",83
"befolkning_verdensregion_3",2015,"1526","alle","person","alle",149
"befolkning_verdensregion_3",2015,"1528","0","person","alle",425
"befolkning_verdensregion_3",2015,"1528","1","person","alle",421
"befolkning_verdensregion_3",2015,"1528","alle","person","alle",846
"befolkning_verdensregion_3",2015,"1529","0","person","alle",177
"befolkning_verdensregion_3",2015,"1529","1","person","alle",197
"befolkning_verdensregion_3",2015,"1529","alle","person","alle",374
"befolkning_verdensregion_3",2015,"1531","0","person","alle",375
"befolkning_verdensregion_3",2015,"1531","1","person","alle",504
"befolkning_verdensregion_3",2015,"1531","alle","person","alle",879
"befolkning_verdensregion_3",2015,"1532","0","person","alle",349
"befolkning_verdensregion_3",2015,"1532","1","person","alle",422
"befolkning_verdensregion_3",2015,"1532","alle","person","alle",771
"befolkning_verdensregion_3",2015,"1534","0","person","alle",603
"befolkning_verdensregion_3",2015,"1534","1","person","alle",636
"befolkning_verdensregion_3",2015,"1534","alle","person","alle",1239
"befolkning_verdensregion_3",2015,"1535","0","person","alle",315
"befolkning_verdensregion_3",2015,"1535","1","person","alle",433
"befolkning_verdensregion_3",2015,"1535","alle","person","alle",748
"befolkning_verdensregion_3",2015,"1539","0","person","alle",253
"befolkning_verdensregion_3",2015,"1539","1","person","alle",280
"befolkning_verdensregion_3",2015,"1539","alle","person","alle",533
"befolkning_verdensregion_3",2015,"1543","0","person","alle",93
"befolkning_verdensregion_3",2015,"1543","1","person","alle",85
"befolkning_verdensregion_3",2015,"1543","alle","person","alle",178
"befolkning_verdensregion_3",2015,"1545","0","person","alle",136
"befolkning_verdensregion_3",2015,"1545","1","person","alle",128
"befolkning_verdensregion_3",2015,"1545","alle","person","alle",264
"befolkning_verdensregion_3",2015,"1546","0","person","alle",79
"befolkning_verdensregion_3",2015,"1546","1","person","alle",83
"befolkning_verdensregion_3",2015,"1546","alle","person","alle",162
"befolkning_verdensregion_3",2015,"1547","0","person","alle",177
"befolkning_verdensregion_3",2015,"1547","1","person","alle",192
"befolkning_verdensregion_3",2015,"1547","alle","person","alle",369
"befolkning_verdensregion_3",2015,"1548","0","person","alle",393
"befolkning_verdensregion_3",2015,"1548","1","person","alle",398
"befolkning_verdensregion_3",2015,"1548","alle","person","alle",791
"befolkning_verdensregion_3",2015,"1551","0","person","alle",123
"befolkning_verdensregion_3",2015,"1551","1","person","alle",124
"befolkning_verdensregion_3",2015,"1551","alle","person","alle",247
"befolkning_verdensregion_3",2015,"1554","0","person","alle",230
"befolkning_verdensregion_3",2015,"1554","1","person","alle",248
"befolkning_verdensregion_3",2015,"1554","alle","person","alle",478
"befolkning_verdensregion_3",2015,"1557","0","person","alle",78
"befolkning_verdensregion_3",2015,"1557","1","person","alle",95
"befolkning_verdensregion_3",2015,"1557","alle","person","alle",173
"befolkning_verdensregion_3",2015,"1560","0","person","alle",118
"befolkning_verdensregion_3",2015,"1560","1","person","alle",158
"befolkning_verdensregion_3",2015,"1560","alle","person","alle",276
"befolkning_verdensregion_3",2015,"1563","0","person","alle",275
"befolkning_verdensregion_3",2015,"1563","1","person","alle",332
"befolkning_verdensregion_3",2015,"1563","alle","person","alle",607
"befolkning_verdensregion_3",2015,"1566","0","person","alle",132
"befolkning_verdensregion_3",2015,"1566","1","person","alle",132
"befolkning_verdensregion_3",2015,"1566","alle","person","alle",264
"befolkning_verdensregion_3",2015,"1567","0","person","alle",15
"befolkning_verdensregion_3",2015,"1567","1","person","alle",17
"befolkning_verdensregion_3",2015,"1567","alle","person","alle",32
"befolkning_verdensregion_3",2015,"1571","0","person","alle",43
"befolkning_verdensregion_3",2015,"1571","1","person","alle",39
"befolkning_verdensregion_3",2015,"1571","alle","person","alle",82
"befolkning_verdensregion_3",2015,"1573","0","person","alle",88
"befolkning_verdensregion_3",2015,"1573","1","person","alle",92
"befolkning_verdensregion_3",2015,"1573","alle","person","alle",180
"befolkning_verdensregion_3",2015,"1576","0","person","alle",163
"befolkning_verdensregion_3",2015,"1576","1","person","alle",168
"befolkning_verdensregion_3",2015,"1576","alle","person","alle",331
"befolkning_verdensregion_3",2015,"1601","0","person","alle",9738
"befolkning_verdensregion_3",2015,"1601","1","person","alle",11335
"befolkning_verdensregion_3",2015,"1601","alle","person","alle",21073
"befolkning_verdensregion_3",2015,"1612","0","person","alle",115
"befolkning_verdensregion_3",2015,"1612","1","person","alle",122
"befolkning_verdensregion_3",2015,"1612","alle","person","alle",237
"befolkning_verdensregion_3",2015,"1613","0","person","alle",19
"befolkning_verdensregion_3",2015,"1613","1","person","alle",31
"befolkning_verdensregion_3",2015,"1613","alle","person","alle",50
"befolkning_verdensregion_3",2015,"1617","0","person","alle",329
"befolkning_verdensregion_3",2015,"1617","1","person","alle",454
"befolkning_verdensregion_3",2015,"1617","alle","person","alle",783
"befolkning_verdensregion_3",2015,"1620","0","person","alle",372
"befolkning_verdensregion_3",2015,"1620","1","person","alle",472
"befolkning_verdensregion_3",2015,"1620","alle","person","alle",844
"befolkning_verdensregion_3",2015,"1621","0","person","alle",140
"befolkning_verdensregion_3",2015,"1621","1","person","alle",130
"befolkning_verdensregion_3",2015,"1621","alle","person","alle",270
"befolkning_verdensregion_3",2015,"1622","0","person","alle",68
"befolkning_verdensregion_3",2015,"1622","1","person","alle",75
"befolkning_verdensregion_3",2015,"1622","alle","person","alle",143
"befolkning_verdensregion_3",2015,"1624","0","person","alle",198
"befolkning_verdensregion_3",2015,"1624","1","person","alle",308
"befolkning_verdensregion_3",2015,"1624","alle","person","alle",506
"befolkning_verdensregion_3",2015,"1627","0","person","alle",123
"befolkning_verdensregion_3",2015,"1627","1","person","alle",118
"befolkning_verdensregion_3",2015,"1627","alle","person","alle",241
"befolkning_verdensregion_3",2015,"1630","0","person","alle",53
"befolkning_verdensregion_3",2015,"1630","1","person","alle",66
"befolkning_verdensregion_3",2015,"1630","alle","person","alle",119
"befolkning_verdensregion_3",2015,"1632","0","person","alle",37
"befolkning_verdensregion_3",2015,"1632","1","person","alle",40
"befolkning_verdensregion_3",2015,"1632","alle","person","alle",77
"befolkning_verdensregion_3",2015,"1633","0","person","alle",14
"befolkning_verdensregion_3",2015,"1633","1","person","alle",18
"befolkning_verdensregion_3",2015,"1633","alle","person","alle",32
"befolkning_verdensregion_3",2015,"1634","0","person","alle",239
"befolkning_verdensregion_3",2015,"1634","1","person","alle",266
"befolkning_verdensregion_3",2015,"1634","alle","person","alle",505
"befolkning_verdensregion_3",2015,"1635","0","person","alle",46
"befolkning_verdensregion_3",2015,"1635","1","person","alle",54
"befolkning_verdensregion_3",2015,"1635","alle","person","alle",100
"befolkning_verdensregion_3",2015,"1636","0","person","alle",95
"befolkning_verdensregion_3",2015,"1636","1","person","alle",102
"befolkning_verdensregion_3",2015,"1636","alle","person","alle",197
"befolkning_verdensregion_3",2015,"1638","0","person","alle",395
"befolkning_verdensregion_3",2015,"1638","1","person","alle",365
"befolkning_verdensregion_3",2015,"1638","alle","person","alle",760
"befolkning_verdensregion_3",2015,"1640","0","person","alle",183
"befolkning_verdensregion_3",2015,"1640","1","person","alle",167
"befolkning_verdensregion_3",2015,"1640","alle","person","alle",350
"befolkning_verdensregion_3",2015,"1644","0","person","alle",49
"befolkning_verdensregion_3",2015,"1644","1","person","alle",43
"befolkning_verdensregion_3",2015,"1644","alle","person","alle",92
"befolkning_verdensregion_3",2015,"1648","0","person","alle",370
"befolkning_verdensregion_3",2015,"1648","1","person","alle",386
"befolkning_verdensregion_3",2015,"1648","alle","person","alle",756
"befolkning_verdensregion_3",2015,"1653","0","person","alle",401
"befolkning_verdensregion_3",2015,"1653","1","person","alle",526
"befolkning_verdensregion_3",2015,"1653","alle","person","alle",927
"befolkning_verdensregion_3",2015,"1657","0","person","alle",162
"befolkning_verdensregion_3",2015,"1657","1","person","alle",171
"befolkning_verdensregion_3",2015,"1657","alle","person","alle",333
"befolkning_verdensregion_3",2015,"1662","0","person","alle",167
"befolkning_verdensregion_3",2015,"1662","1","person","alle",212
"befolkning_verdensregion_3",2015,"1662","alle","person","alle",379
"befolkning_verdensregion_3",2015,"1663","0","person","alle",463
"befolkning_verdensregion_3",2015,"1663","1","person","alle",566
"befolkning_verdensregion_3",2015,"1663","alle","person","alle",1029
"befolkning_verdensregion_3",2015,"1664","0","person","alle",96
"befolkning_verdensregion_3",2015,"1664","1","person","alle",103
"befolkning_verdensregion_3",2015,"1664","alle","person","alle",199
"befolkning_verdensregion_3",2015,"1665","0","person","alle",28
"befolkning_verdensregion_3",2015,"1665","1","person","alle",13
"befolkning_verdensregion_3",2015,"1665","alle","person","alle",41
"befolkning_verdensregion_3",2015,"1702","0","person","alle",589
"befolkning_verdensregion_3",2015,"1702","1","person","alle",732
"befolkning_verdensregion_3",2015,"1702","alle","person","alle",1321
"befolkning_verdensregion_3",2015,"1703","0","person","alle",460
"befolkning_verdensregion_3",2015,"1703","1","person","alle",439
"befolkning_verdensregion_3",2015,"1703","alle","person","alle",899
"befolkning_verdensregion_3",2015,"1711","0","person","alle",117
"befolkning_verdensregion_3",2015,"1711","1","person","alle",129
"befolkning_verdensregion_3",2015,"1711","alle","person","alle",246
"befolkning_verdensregion_3",2015,"1714","0","person","alle",746
"befolkning_verdensregion_3",2015,"1714","1","person","alle",737
"befolkning_verdensregion_3",2015,"1714","alle","person","alle",1483
"befolkning_verdensregion_3",2015,"1717","0","person","alle",97
"befolkning_verdensregion_3",2015,"1717","1","person","alle",96
"befolkning_verdensregion_3",2015,"1717","alle","person","alle",193
"befolkning_verdensregion_3",2015,"1718","0","person","alle",100
"befolkning_verdensregion_3",2015,"1718","1","person","alle",102
"befolkning_verdensregion_3",2015,"1718","alle","person","alle",202
"befolkning_verdensregion_3",2015,"1719","0","person","alle",702
"befolkning_verdensregion_3",2015,"1719","1","person","alle",720
"befolkning_verdensregion_3",2015,"1719","alle","person","alle",1422
"befolkning_verdensregion_3",2015,"1721","0","person","alle",375
"befolkning_verdensregion_3",2015,"1721","1","person","alle",550
"befolkning_verdensregion_3",2015,"1721","alle","person","alle",925
"befolkning_verdensregion_3",2015,"1724","0","person","alle",85
"befolkning_verdensregion_3",2015,"1724","1","person","alle",154
"befolkning_verdensregion_3",2015,"1724","alle","person","alle",239
"befolkning_verdensregion_3",2015,"1725","0","person","alle",33
"befolkning_verdensregion_3",2015,"1725","1","person","alle",24
"befolkning_verdensregion_3",2015,"1725","alle","person","alle",57
"befolkning_verdensregion_3",2015,"1736","0","person","alle",50
"befolkning_verdensregion_3",2015,"1736","1","person","alle",36
"befolkning_verdensregion_3",2015,"1736","alle","person","alle",86
"befolkning_verdensregion_3",2015,"1738","0","person","alle",61
"befolkning_verdensregion_3",2015,"1738","1","person","alle",40
"befolkning_verdensregion_3",2015,"1738","alle","person","alle",101
"befolkning_verdensregion_3",2015,"1739","0","person","alle",13
"befolkning_verdensregion_3",2015,"1739","1","person","alle",18
"befolkning_verdensregion_3",2015,"1739","alle","person","alle",31
"befolkning_verdensregion_3",2015,"1740","0","person","alle",30
"befolkning_verdensregion_3",2015,"1740","1","person","alle",11
"befolkning_verdensregion_3",2015,"1740","alle","person","alle",41
"befolkning_verdensregion_3",2015,"1742","0","person","alle",102
"befolkning_verdensregion_3",2015,"1742","1","person","alle",171
"befolkning_verdensregion_3",2015,"1742","alle","person","alle",273
"befolkning_verdensregion_3",2015,"1743","0","person","alle",22
"befolkning_verdensregion_3",2015,"1743","1","person","alle",21
"befolkning_verdensregion_3",2015,"1743","alle","person","alle",43
"befolkning_verdensregion_3",2015,"1744","0","person","alle",87
"befolkning_verdensregion_3",2015,"1744","1","person","alle",114
"befolkning_verdensregion_3",2015,"1744","alle","person","alle",201
"befolkning_verdensregion_3",2015,"1748","0","person","alle",27
"befolkning_verdensregion_3",2015,"1748","1","person","alle",20
"befolkning_verdensregion_3",2015,"1748","alle","person","alle",47
"befolkning_verdensregion_3",2015,"1749","0","person","alle",41
"befolkning_verdensregion_3",2015,"1749","1","person","alle",49
"befolkning_verdensregion_3",2015,"1749","alle","person","alle",90
"befolkning_verdensregion_3",2015,"1750","0","person","alle",178
"befolkning_verdensregion_3",2015,"1750","1","person","alle",174
"befolkning_verdensregion_3",2015,"1750","alle","person","alle",352
