"aar","naringsregion_nr","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2013","75","1","1","75","sysselsatte_kjonn_land","prosent"
"2013","75","1","alle","73","sysselsatte_kjonn_land","prosent"
"2013","75","2","0","51","sysselsatte_kjonn_land","prosent"
"2013","75","2","1","47","sysselsatte_kjonn_land","prosent"
"2013","75","2","alle","49","sysselsatte_kjonn_land","prosent"
"2013","75","alle","0","62","sysselsatte_kjonn_land","prosent"
"2013","75","alle","1","63","sysselsatte_kjonn_land","prosent"
"2013","75","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2013","76","1","0","65","sysselsatte_kjonn_land","prosent"
"2013","76","1","1","75","sysselsatte_kjonn_land","prosent"
"2013","76","1","alle","71","sysselsatte_kjonn_land","prosent"
"2013","76","2","0","49","sysselsatte_kjonn_land","prosent"
"2013","76","2","1","44","sysselsatte_kjonn_land","prosent"
"2013","76","2","alle","47","sysselsatte_kjonn_land","prosent"
"2013","76","alle","0","56","sysselsatte_kjonn_land","prosent"
"2013","76","alle","1","60","sysselsatte_kjonn_land","prosent"
"2013","76","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2013","77","1","0","69","sysselsatte_kjonn_land","prosent"
"2013","77","1","1","77","sysselsatte_kjonn_land","prosent"
"2013","77","1","alle","73","sysselsatte_kjonn_land","prosent"
"2013","77","2","0","47","sysselsatte_kjonn_land","prosent"
"2013","77","2","1","47","sysselsatte_kjonn_land","prosent"
"2013","77","2","alle","47","sysselsatte_kjonn_land","prosent"
"2013","77","alle","0","55","sysselsatte_kjonn_land","prosent"
"2013","77","alle","1","60","sysselsatte_kjonn_land","prosent"
"2013","77","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2013","78","1","0","72","sysselsatte_kjonn_land","prosent"
"2013","78","1","1","75","sysselsatte_kjonn_land","prosent"
"2013","78","1","alle","74","sysselsatte_kjonn_land","prosent"
"2013","78","2","0","49","sysselsatte_kjonn_land","prosent"
"2013","78","2","1","46","sysselsatte_kjonn_land","prosent"
"2013","78","2","alle","48","sysselsatte_kjonn_land","prosent"
"2013","78","alle","0","59","sysselsatte_kjonn_land","prosent"
"2013","78","alle","1","62","sysselsatte_kjonn_land","prosent"
"2013","78","alle","alle","61","sysselsatte_kjonn_land","prosent"
"2013","79","1","0","72","sysselsatte_kjonn_land","prosent"
"2013","79","1","1","75","sysselsatte_kjonn_land","prosent"
"2013","79","1","alle","74","sysselsatte_kjonn_land","prosent"
"2013","79","2","0","61","sysselsatte_kjonn_land","prosent"
"2013","79","2","1","62","sysselsatte_kjonn_land","prosent"
"2013","79","2","alle","61","sysselsatte_kjonn_land","prosent"
"2013","79","alle","0","67","sysselsatte_kjonn_land","prosent"
"2013","79","alle","1","70","sysselsatte_kjonn_land","prosent"
"2013","79","alle","alle","68","sysselsatte_kjonn_land","prosent"
"2013","80","1","0","77","sysselsatte_kjonn_land","prosent"
"2013","80","1","1","72","sysselsatte_kjonn_land","prosent"
"2013","80","1","alle","74","sysselsatte_kjonn_land","prosent"
"2013","80","2","0","48","sysselsatte_kjonn_land","prosent"
"2013","80","2","1","36","sysselsatte_kjonn_land","prosent"
"2013","80","2","alle","43","sysselsatte_kjonn_land","prosent"
"2013","80","alle","0","63","sysselsatte_kjonn_land","prosent"
"2013","80","alle","1","59","sysselsatte_kjonn_land","prosent"
"2013","80","alle","alle","61","sysselsatte_kjonn_land","prosent"
"2013","81","1","0","73","sysselsatte_kjonn_land","prosent"
"2013","81","1","1","74","sysselsatte_kjonn_land","prosent"
"2013","81","1","alle","74","sysselsatte_kjonn_land","prosent"
"2013","81","2","0","61","sysselsatte_kjonn_land","prosent"
"2013","81","2","1","68","sysselsatte_kjonn_land","prosent"
"2013","81","2","alle","64","sysselsatte_kjonn_land","prosent"
"2013","81","alle","0","66","sysselsatte_kjonn_land","prosent"
"2013","81","alle","1","72","sysselsatte_kjonn_land","prosent"
"2013","81","alle","alle","69","sysselsatte_kjonn_land","prosent"
"2013","82","1","0","69","sysselsatte_kjonn_land","prosent"
"2013","82","1","1","70","sysselsatte_kjonn_land","prosent"
"2013","82","1","alle","69","sysselsatte_kjonn_land","prosent"
"2013","82","2","0","70","sysselsatte_kjonn_land","prosent"
"2013","82","2","1","54","sysselsatte_kjonn_land","prosent"
"2013","82","2","alle","66","sysselsatte_kjonn_land","prosent"
"2013","82","alle","0","69","sysselsatte_kjonn_land","prosent"
"2013","82","alle","1","66","sysselsatte_kjonn_land","prosent"
"2013","82","alle","alle","68","sysselsatte_kjonn_land","prosent"
"2013","83","1","0","71","sysselsatte_kjonn_land","prosent"
"2013","83","1","1","75","sysselsatte_kjonn_land","prosent"
"2013","83","1","alle","73","sysselsatte_kjonn_land","prosent"
"2013","83","2","0","60","sysselsatte_kjonn_land","prosent"
"2013","83","2","1","51","sysselsatte_kjonn_land","prosent"
"2013","83","2","alle","56","sysselsatte_kjonn_land","prosent"
"2013","83","alle","0","65","sysselsatte_kjonn_land","prosent"
"2013","83","alle","1","64","sysselsatte_kjonn_land","prosent"
"2013","83","alle","alle","65","sysselsatte_kjonn_land","prosent"
"2014","01","1","0","57","sysselsatte_kjonn_land","prosent"
"2014","01","1","1","66","sysselsatte_kjonn_land","prosent"
"2014","01","1","alle","62","sysselsatte_kjonn_land","prosent"
"2014","01","2","0","40","sysselsatte_kjonn_land","prosent"
"2014","01","2","1","43","sysselsatte_kjonn_land","prosent"
"2014","01","2","alle","41","sysselsatte_kjonn_land","prosent"
"2014","01","alle","0","47","sysselsatte_kjonn_land","prosent"
"2014","01","alle","1","55","sysselsatte_kjonn_land","prosent"
"2014","01","alle","alle","51","sysselsatte_kjonn_land","prosent"
"2014","02","1","0","63","sysselsatte_kjonn_land","prosent"
"2014","02","1","1","73","sysselsatte_kjonn_land","prosent"
"2014","02","1","alle","69","sysselsatte_kjonn_land","prosent"
"2014","02","2","0","47","sysselsatte_kjonn_land","prosent"
"2014","02","2","1","53","sysselsatte_kjonn_land","prosent"
"2014","02","2","alle","50","sysselsatte_kjonn_land","prosent"
"2014","02","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","02","alle","1","65","sysselsatte_kjonn_land","prosent"
"2014","02","alle","alle","60","sysselsatte_kjonn_land","prosent"
"2014","03","1","0","65","sysselsatte_kjonn_land","prosent"
"2014","03","1","1","74","sysselsatte_kjonn_land","prosent"
"2014","03","1","alle","70","sysselsatte_kjonn_land","prosent"
"2014","03","2","0","46","sysselsatte_kjonn_land","prosent"
"2014","03","2","1","52","sysselsatte_kjonn_land","prosent"
"2014","03","2","alle","49","sysselsatte_kjonn_land","prosent"
"2014","03","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","03","alle","1","64","sysselsatte_kjonn_land","prosent"
"2014","03","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2014","04","1","0","61","sysselsatte_kjonn_land","prosent"
"2014","04","1","1","74","sysselsatte_kjonn_land","prosent"
"2014","04","1","alle","69","sysselsatte_kjonn_land","prosent"
"2014","04","2","0","44","sysselsatte_kjonn_land","prosent"
"2014","04","2","1","50","sysselsatte_kjonn_land","prosent"
"2014","04","2","alle","47","sysselsatte_kjonn_land","prosent"
"2014","04","alle","0","50","sysselsatte_kjonn_land","prosent"
"2014","04","alle","1","60","sysselsatte_kjonn_land","prosent"
"2014","04","alle","alle","55","sysselsatte_kjonn_land","prosent"
"2014","05","1","0","70","sysselsatte_kjonn_land","prosent"
"2014","05","1","1","77","sysselsatte_kjonn_land","prosent"
"2014","05","1","alle","74","sysselsatte_kjonn_land","prosent"
"2014","05","2","0","53","sysselsatte_kjonn_land","prosent"
"2014","05","2","1","66","sysselsatte_kjonn_land","prosent"
"2014","05","2","alle","59","sysselsatte_kjonn_land","prosent"
"2014","05","alle","0","61","sysselsatte_kjonn_land","prosent"
"2014","05","alle","1","73","sysselsatte_kjonn_land","prosent"
"2014","05","alle","alle","67","sysselsatte_kjonn_land","prosent"
"2014","06","1","0","70","sysselsatte_kjonn_land","prosent"
"2014","06","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","06","1","alle","73","sysselsatte_kjonn_land","prosent"
"2014","06","2","0","56","sysselsatte_kjonn_land","prosent"
"2014","06","2","1","62","sysselsatte_kjonn_land","prosent"
"2014","06","2","alle","59","sysselsatte_kjonn_land","prosent"
"2014","06","alle","0","63","sysselsatte_kjonn_land","prosent"
"2014","06","alle","1","70","sysselsatte_kjonn_land","prosent"
"2014","06","alle","alle","66","sysselsatte_kjonn_land","prosent"
"2014","07","1","0","70","sysselsatte_kjonn_land","prosent"
"2014","07","1","1","75","sysselsatte_kjonn_land","prosent"
"2014","07","1","alle","73","sysselsatte_kjonn_land","prosent"
"2014","07","2","0","56","sysselsatte_kjonn_land","prosent"
"2014","07","2","1","66","sysselsatte_kjonn_land","prosent"
"2014","07","2","alle","61","sysselsatte_kjonn_land","prosent"
"2014","07","alle","0","61","sysselsatte_kjonn_land","prosent"
"2014","07","alle","1","71","sysselsatte_kjonn_land","prosent"
"2014","07","alle","alle","66","sysselsatte_kjonn_land","prosent"
"2014","08","1","0","69","sysselsatte_kjonn_land","prosent"
"2014","08","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","08","1","alle","73","sysselsatte_kjonn_land","prosent"
"2014","08","2","0","56","sysselsatte_kjonn_land","prosent"
"2014","08","2","1","65","sysselsatte_kjonn_land","prosent"
"2014","08","2","alle","60","sysselsatte_kjonn_land","prosent"
"2014","08","alle","0","62","sysselsatte_kjonn_land","prosent"
"2014","08","alle","1","72","sysselsatte_kjonn_land","prosent"
"2014","08","alle","alle","67","sysselsatte_kjonn_land","prosent"
"2014","09","1","0","71","sysselsatte_kjonn_land","prosent"
"2014","09","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","09","1","alle","74","sysselsatte_kjonn_land","prosent"
"2014","09","2","0","49","sysselsatte_kjonn_land","prosent"
"2014","09","2","1","61","sysselsatte_kjonn_land","prosent"
"2014","09","2","alle","55","sysselsatte_kjonn_land","prosent"
"2014","09","alle","0","57","sysselsatte_kjonn_land","prosent"
"2014","09","alle","1","67","sysselsatte_kjonn_land","prosent"
"2014","09","alle","alle","62","sysselsatte_kjonn_land","prosent"
"2014","10","1","0","69","sysselsatte_kjonn_land","prosent"
"2014","10","1","1","75","sysselsatte_kjonn_land","prosent"
"2014","10","1","alle","72","sysselsatte_kjonn_land","prosent"
"2014","10","2","0","49","sysselsatte_kjonn_land","prosent"
"2014","10","2","1","43","sysselsatte_kjonn_land","prosent"
"2014","10","2","alle","47","sysselsatte_kjonn_land","prosent"
"2014","10","alle","0","61","sysselsatte_kjonn_land","prosent"
"2014","10","alle","1","64","sysselsatte_kjonn_land","prosent"
"2014","10","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2014","11","1","0","61","sysselsatte_kjonn_land","prosent"
"2014","11","1","1","68","sysselsatte_kjonn_land","prosent"
"2014","11","1","alle","65","sysselsatte_kjonn_land","prosent"
"2014","11","2","0","43","sysselsatte_kjonn_land","prosent"
"2014","11","2","1","38","sysselsatte_kjonn_land","prosent"
"2014","11","2","alle","41","sysselsatte_kjonn_land","prosent"
"2014","11","alle","0","51","sysselsatte_kjonn_land","prosent"
"2014","11","alle","1","54","sysselsatte_kjonn_land","prosent"
"2014","11","alle","alle","53","sysselsatte_kjonn_land","prosent"
"2014","12","1","0","63","sysselsatte_kjonn_land","prosent"
"2014","12","1","1","75","sysselsatte_kjonn_land","prosent"
"2014","12","1","alle","70","sysselsatte_kjonn_land","prosent"
"2014","12","2","0","47","sysselsatte_kjonn_land","prosent"
"2014","12","2","1","51","sysselsatte_kjonn_land","prosent"
"2014","12","2","alle","49","sysselsatte_kjonn_land","prosent"
"2014","12","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","12","alle","1","64","sysselsatte_kjonn_land","prosent"
"2014","12","alle","alle","60","sysselsatte_kjonn_land","prosent"
"2014","13","1","0","62","sysselsatte_kjonn_land","prosent"
"2014","13","1","1","66","sysselsatte_kjonn_land","prosent"
"2014","13","1","alle","64","sysselsatte_kjonn_land","prosent"
"2014","13","2","0","45","sysselsatte_kjonn_land","prosent"
"2014","13","2","1","38","sysselsatte_kjonn_land","prosent"
"2014","13","2","alle","42","sysselsatte_kjonn_land","prosent"
"2014","13","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","13","alle","1","53","sysselsatte_kjonn_land","prosent"
"2014","13","alle","alle","53","sysselsatte_kjonn_land","prosent"
"2014","14","1","0","66","sysselsatte_kjonn_land","prosent"
"2014","14","1","1","74","sysselsatte_kjonn_land","prosent"
"2014","14","1","alle","70","sysselsatte_kjonn_land","prosent"
"2014","14","2","0","46","sysselsatte_kjonn_land","prosent"
"2014","14","2","1","46","sysselsatte_kjonn_land","prosent"
"2014","14","2","alle","46","sysselsatte_kjonn_land","prosent"
"2014","14","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","14","alle","1","60","sysselsatte_kjonn_land","prosent"
"2014","14","alle","alle","57","sysselsatte_kjonn_land","prosent"
"2014","15","1","0","64","sysselsatte_kjonn_land","prosent"
"2014","15","1","1","72","sysselsatte_kjonn_land","prosent"
"2014","15","1","alle","69","sysselsatte_kjonn_land","prosent"
"2014","15","2","0","44","sysselsatte_kjonn_land","prosent"
"2014","15","2","1","49","sysselsatte_kjonn_land","prosent"
"2014","15","2","alle","46","sysselsatte_kjonn_land","prosent"
"2014","15","alle","0","53","sysselsatte_kjonn_land","prosent"
"2014","15","alle","1","62","sysselsatte_kjonn_land","prosent"
"2014","15","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2014","16","1","0","69","sysselsatte_kjonn_land","prosent"
"2014","16","1","1","74","sysselsatte_kjonn_land","prosent"
"2014","16","1","alle","71","sysselsatte_kjonn_land","prosent"
"2014","16","2","0","51","sysselsatte_kjonn_land","prosent"
"2014","16","2","1","56","sysselsatte_kjonn_land","prosent"
"2014","16","2","alle","54","sysselsatte_kjonn_land","prosent"
"2014","16","alle","0","59","sysselsatte_kjonn_land","prosent"
"2014","16","alle","1","66","sysselsatte_kjonn_land","prosent"
"2014","16","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2014","17","1","0","60","sysselsatte_kjonn_land","prosent"
"2014","17","1","1","78","sysselsatte_kjonn_land","prosent"
"2014","17","1","alle","71","sysselsatte_kjonn_land","prosent"
"2014","17","2","0","44","sysselsatte_kjonn_land","prosent"
"2014","17","2","1","36","sysselsatte_kjonn_land","prosent"
"2014","17","2","alle","40","sysselsatte_kjonn_land","prosent"
"2014","17","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","17","alle","1","67","sysselsatte_kjonn_land","prosent"
"2014","17","alle","alle","61","sysselsatte_kjonn_land","prosent"
"2014","18","1","0","67","sysselsatte_kjonn_land","prosent"
"2014","18","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","18","1","alle","72","sysselsatte_kjonn_land","prosent"
"2014","18","2","0","40","sysselsatte_kjonn_land","prosent"
"2014","18","2","1","29","sysselsatte_kjonn_land","prosent"
"2014","18","2","alle","35","sysselsatte_kjonn_land","prosent"
"2014","18","alle","0","52","sysselsatte_kjonn_land","prosent"
"2014","18","alle","1","56","sysselsatte_kjonn_land","prosent"
"2014","18","alle","alle","54","sysselsatte_kjonn_land","prosent"
"2014","19","1","0","68","sysselsatte_kjonn_land","prosent"
"2014","19","1","1","73","sysselsatte_kjonn_land","prosent"
"2014","19","1","alle","71","sysselsatte_kjonn_land","prosent"
"2014","19","2","0","53","sysselsatte_kjonn_land","prosent"
"2014","19","2","1","32","sysselsatte_kjonn_land","prosent"
"2014","19","2","alle","41","sysselsatte_kjonn_land","prosent"
"2014","19","alle","0","62","sysselsatte_kjonn_land","prosent"
"2014","19","alle","1","57","sysselsatte_kjonn_land","prosent"
"2014","19","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2014","20","1","0","66","sysselsatte_kjonn_land","prosent"
"2014","20","1","1","78","sysselsatte_kjonn_land","prosent"
"2014","20","1","alle","73","sysselsatte_kjonn_land","prosent"
"2014","20","2","0","50","sysselsatte_kjonn_land","prosent"
"2014","20","2","1","59","sysselsatte_kjonn_land","prosent"
"2014","20","2","alle","54","sysselsatte_kjonn_land","prosent"
"2014","20","alle","0","56","sysselsatte_kjonn_land","prosent"
"2014","20","alle","1","69","sysselsatte_kjonn_land","prosent"
"2014","20","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2014","21","1","0","73","sysselsatte_kjonn_land","prosent"
"2014","21","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","21","1","alle","75","sysselsatte_kjonn_land","prosent"
"2014","21","2","0","55","sysselsatte_kjonn_land","prosent"
"2014","21","2","1","50","sysselsatte_kjonn_land","prosent"
"2014","21","2","alle","53","sysselsatte_kjonn_land","prosent"
"2014","21","alle","0","67","sysselsatte_kjonn_land","prosent"
"2014","21","alle","1","69","sysselsatte_kjonn_land","prosent"
"2014","21","alle","alle","68","sysselsatte_kjonn_land","prosent"
"2014","22","1","0","69","sysselsatte_kjonn_land","prosent"
"2014","22","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","22","1","alle","73","sysselsatte_kjonn_land","prosent"
"2014","22","2","0","49","sysselsatte_kjonn_land","prosent"
"2014","22","2","1","60","sysselsatte_kjonn_land","prosent"
"2014","22","2","alle","55","sysselsatte_kjonn_land","prosent"
"2014","22","alle","0","59","sysselsatte_kjonn_land","prosent"
"2014","22","alle","1","69","sysselsatte_kjonn_land","prosent"
"2014","22","alle","alle","64","sysselsatte_kjonn_land","prosent"
"2014","23","1","0","67","sysselsatte_kjonn_land","prosent"
"2014","23","1","1","75","sysselsatte_kjonn_land","prosent"
"2014","23","1","alle","72","sysselsatte_kjonn_land","prosent"
"2014","23","2","0","44","sysselsatte_kjonn_land","prosent"
"2014","23","2","1","56","sysselsatte_kjonn_land","prosent"
"2014","23","2","alle","49","sysselsatte_kjonn_land","prosent"
"2014","23","alle","0","57","sysselsatte_kjonn_land","prosent"
"2014","23","alle","1","70","sysselsatte_kjonn_land","prosent"
"2014","23","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2014","24","1","0","68","sysselsatte_kjonn_land","prosent"
"2014","24","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","24","1","alle","73","sysselsatte_kjonn_land","prosent"
"2014","24","2","0","54","sysselsatte_kjonn_land","prosent"
"2014","24","2","1","57","sysselsatte_kjonn_land","prosent"
"2014","24","2","alle","55","sysselsatte_kjonn_land","prosent"
"2014","24","alle","0","61","sysselsatte_kjonn_land","prosent"
"2014","24","alle","1","69","sysselsatte_kjonn_land","prosent"
"2014","24","alle","alle","65","sysselsatte_kjonn_land","prosent"
"2014","25","1","0","66","sysselsatte_kjonn_land","prosent"
"2014","25","1","1","74","sysselsatte_kjonn_land","prosent"
"2014","25","1","alle","71","sysselsatte_kjonn_land","prosent"
"2014","25","2","0","51","sysselsatte_kjonn_land","prosent"
"2014","25","2","1","56","sysselsatte_kjonn_land","prosent"
"2014","25","2","alle","53","sysselsatte_kjonn_land","prosent"
"2014","25","alle","0","58","sysselsatte_kjonn_land","prosent"
"2014","25","alle","1","67","sysselsatte_kjonn_land","prosent"
"2014","25","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2014","26","1","0","65","sysselsatte_kjonn_land","prosent"
"2014","26","1","1","73","sysselsatte_kjonn_land","prosent"
"2014","26","1","alle","69","sysselsatte_kjonn_land","prosent"
"2014","26","2","0","48","sysselsatte_kjonn_land","prosent"
"2014","26","2","1","54","sysselsatte_kjonn_land","prosent"
"2014","26","2","alle","51","sysselsatte_kjonn_land","prosent"
"2014","26","alle","0","56","sysselsatte_kjonn_land","prosent"
"2014","26","alle","1","64","sysselsatte_kjonn_land","prosent"
"2014","26","alle","alle","60","sysselsatte_kjonn_land","prosent"
"2014","27","1","0","62","sysselsatte_kjonn_land","prosent"
"2014","27","1","1","67","sysselsatte_kjonn_land","prosent"
"2014","27","1","alle","65","sysselsatte_kjonn_land","prosent"
"2014","27","2","0","48","sysselsatte_kjonn_land","prosent"
"2014","27","2","1","46","sysselsatte_kjonn_land","prosent"
"2014","27","2","alle","47","sysselsatte_kjonn_land","prosent"
"2014","27","alle","0","52","sysselsatte_kjonn_land","prosent"
"2014","27","alle","1","56","sysselsatte_kjonn_land","prosent"
"2014","27","alle","alle","54","sysselsatte_kjonn_land","prosent"
"2014","28","1","0","54","sysselsatte_kjonn_land","prosent"
"2014","28","1","1","65","sysselsatte_kjonn_land","prosent"
"2014","28","1","alle","60","sysselsatte_kjonn_land","prosent"
"2014","28","2","0","45","sysselsatte_kjonn_land","prosent"
"2014","28","2","1","37","sysselsatte_kjonn_land","prosent"
"2014","28","2","alle","41","sysselsatte_kjonn_land","prosent"
"2014","28","alle","0","49","sysselsatte_kjonn_land","prosent"
"2014","28","alle","1","52","sysselsatte_kjonn_land","prosent"
"2014","28","alle","alle","51","sysselsatte_kjonn_land","prosent"
"2014","29","1","0","68","sysselsatte_kjonn_land","prosent"
"2014","29","1","1","70","sysselsatte_kjonn_land","prosent"
"2014","29","1","alle","69","sysselsatte_kjonn_land","prosent"
"2014","29","2","0","48","sysselsatte_kjonn_land","prosent"
"2014","29","2","1","46","sysselsatte_kjonn_land","prosent"
"2014","29","2","alle","47","sysselsatte_kjonn_land","prosent"
"2014","29","alle","0","57","sysselsatte_kjonn_land","prosent"
"2014","29","alle","1","59","sysselsatte_kjonn_land","prosent"
"2014","29","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2014","30","1","0","66","sysselsatte_kjonn_land","prosent"
"2014","30","1","1","73","sysselsatte_kjonn_land","prosent"
"2014","30","1","alle","70","sysselsatte_kjonn_land","prosent"
"2014","30","2","0","54","sysselsatte_kjonn_land","prosent"
"2014","30","2","1","45","sysselsatte_kjonn_land","prosent"
"2014","30","2","alle","51","sysselsatte_kjonn_land","prosent"
"2014","30","alle","0","62","sysselsatte_kjonn_land","prosent"
"2014","30","alle","1","67","sysselsatte_kjonn_land","prosent"
"2014","30","alle","alle","65","sysselsatte_kjonn_land","prosent"
"2014","31","1","0","63","sysselsatte_kjonn_land","prosent"
"2014","31","1","1","77","sysselsatte_kjonn_land","prosent"
"2014","31","1","alle","71","sysselsatte_kjonn_land","prosent"
"2014","31","2","0","46","sysselsatte_kjonn_land","prosent"
"2014","31","2","1","47","sysselsatte_kjonn_land","prosent"
"2014","31","2","alle","46","sysselsatte_kjonn_land","prosent"
"2014","31","alle","0","53","sysselsatte_kjonn_land","prosent"
"2014","31","alle","1","63","sysselsatte_kjonn_land","prosent"
"2014","31","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2014","32","1","0","63","sysselsatte_kjonn_land","prosent"
"2014","32","1","1","69","sysselsatte_kjonn_land","prosent"
"2014","32","1","alle","67","sysselsatte_kjonn_land","prosent"
"2014","32","2","0","43","sysselsatte_kjonn_land","prosent"
"2014","32","2","1","48","sysselsatte_kjonn_land","prosent"
"2014","32","2","alle","45","sysselsatte_kjonn_land","prosent"
"2014","32","alle","0","53","sysselsatte_kjonn_land","prosent"
"2014","32","alle","1","60","sysselsatte_kjonn_land","prosent"
"2014","32","alle","alle","57","sysselsatte_kjonn_land","prosent"
"2014","33","1","0","65","sysselsatte_kjonn_land","prosent"
"2014","33","1","1","75","sysselsatte_kjonn_land","prosent"
"2014","33","1","alle","70","sysselsatte_kjonn_land","prosent"
"2014","33","2","0","49","sysselsatte_kjonn_land","prosent"
"2014","33","2","1","44","sysselsatte_kjonn_land","prosent"
"2014","33","2","alle","47","sysselsatte_kjonn_land","prosent"
"2014","33","alle","0","57","sysselsatte_kjonn_land","prosent"
"2014","33","alle","1","62","sysselsatte_kjonn_land","prosent"
"2014","33","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2014","34","1","0","59","sysselsatte_kjonn_land","prosent"
"2014","34","1","1","75","sysselsatte_kjonn_land","prosent"
"2014","34","1","alle","68","sysselsatte_kjonn_land","prosent"
"2014","34","2","0","43","sysselsatte_kjonn_land","prosent"
"2014","34","2","1","38","sysselsatte_kjonn_land","prosent"
"2014","34","2","alle","41","sysselsatte_kjonn_land","prosent"
"2014","34","alle","0","50","sysselsatte_kjonn_land","prosent"
"2014","34","alle","1","60","sysselsatte_kjonn_land","prosent"
"2014","34","alle","alle","55","sysselsatte_kjonn_land","prosent"
"2014","35","1","0","65","sysselsatte_kjonn_land","prosent"
"2014","35","1","1","74","sysselsatte_kjonn_land","prosent"
"2014","35","1","alle","70","sysselsatte_kjonn_land","prosent"
"2014","35","2","0","49","sysselsatte_kjonn_land","prosent"
"2014","35","2","1","54","sysselsatte_kjonn_land","prosent"
"2014","35","2","alle","51","sysselsatte_kjonn_land","prosent"
"2014","35","alle","0","54","sysselsatte_kjonn_land","prosent"
"2014","35","alle","1","63","sysselsatte_kjonn_land","prosent"
"2014","35","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2014","36","1","0","67","sysselsatte_kjonn_land","prosent"
"2014","36","1","1","83","sysselsatte_kjonn_land","prosent"
"2014","36","1","alle","77","sysselsatte_kjonn_land","prosent"
"2014","36","2","0","52","sysselsatte_kjonn_land","prosent"
"2014","36","2","1","68","sysselsatte_kjonn_land","prosent"
"2014","36","2","alle","58","sysselsatte_kjonn_land","prosent"
"2014","36","alle","0","59","sysselsatte_kjonn_land","prosent"
"2014","36","alle","1","78","sysselsatte_kjonn_land","prosent"
"2014","36","alle","alle","69","sysselsatte_kjonn_land","prosent"
"2014","37","1","0","63","sysselsatte_kjonn_land","prosent"
"2014","37","1","1","76","sysselsatte_kjonn_land","prosent"
"2014","37","1","alle","72","sysselsatte_kjonn_land","prosent"
"2014","37","2","0","51","sysselsatte_kjonn_land","prosent"
"2014","37","2","1","60","sysselsatte_kjonn_land","prosent"
"2014","37","2","alle","55","sysselsatte_kjonn_land","prosent"
"2014","37","alle","0","57","sysselsatte_kjonn_land","prosent"
"2014","37","alle","1","72","sysselsatte_kjonn_land","prosent"
"2014","37","alle","alle","65","sysselsatte_kjonn_land","prosent"
"2014","38","1","0","72","sysselsatte_kjonn_land","prosent"
"2014","38","1","1","81","sysselsatte_kjonn_land","prosent"
"2014","38","1","alle","78","sysselsatte_kjonn_land","prosent"
"2014","38","2","0","57","sysselsatte_kjonn_land","prosent"
"2014","38","2","1","52","sysselsatte_kjonn_land","prosent"
"2014","38","2","alle","55","sysselsatte_kjonn_land","prosent"
"2014","38","alle","0","65","sysselsatte_kjonn_land","prosent"
"2014","38","alle","1","73","sysselsatte_kjonn_land","prosent"
"2014","38","alle","alle","69","sysselsatte_kjonn_land","prosent"
"2014","39","1","0","70","sysselsatte_kjonn_land","prosent"
"2014","39","1","1","82","sysselsatte_kjonn_land","prosent"
"2014","39","1","alle","78","sysselsatte_kjonn_land","prosent"
"2014","39","2","0","56","sysselsatte_kjonn_land","prosent"
"2014","39","2","1","68","sysselsatte_kjonn_land","prosent"
"2014","39","2","alle","61","sysselsatte_kjonn_land","prosent"
"2014","39","alle","0","63","sysselsatte_kjonn_land","prosent"
"2014","39","alle","1","76","sysselsatte_kjonn_land","prosent"
"2014","39","alle","alle","70","sysselsatte_kjonn_land","prosent"
"2014","40","1","0","69","sysselsatte_kjonn_land","prosent"
"2014","40","1","1","78","sysselsatte_kjonn_land","prosent"
"2014","40","1","alle","74","sysselsatte_kjonn_land","prosent"
"2014","40","2","0","53","sysselsatte_kjonn_land","prosent"
"2014","40","2","1","61","sysselsatte_kjonn_land","prosent"
"2014","40","2","alle","57","sysselsatte_kjonn_land","prosent"
"2014","40","alle","0","60","sysselsatte_kjonn_land","prosent"
"2014","40","alle","1","71","sysselsatte_kjonn_land","prosent"
"2014","40","alle","alle","66","sysselsatte_kjonn_land","prosent"
