"tabell_navn","aar","kommune_nr","enhet","vreg_6","tabellvariabel"
"befolkning_verdensregion_6","2015","1235","person","sor_og_mellom_amerika","14"
"befolkning_verdensregion_6","2015","1238","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1241","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","1242","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1243","person","sor_og_mellom_amerika","69"
"befolkning_verdensregion_6","2015","1244","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1245","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1246","person","sor_og_mellom_amerika","97"
"befolkning_verdensregion_6","2015","1247","person","sor_og_mellom_amerika","82"
"befolkning_verdensregion_6","2015","1251","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","1252","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1253","person","sor_og_mellom_amerika","15"
"befolkning_verdensregion_6","2015","1256","person","sor_og_mellom_amerika","26"
"befolkning_verdensregion_6","2015","1259","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","1260","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1263","person","sor_og_mellom_amerika","32"
"befolkning_verdensregion_6","2015","1264","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1265","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1266","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1401","person","sor_og_mellom_amerika","48"
"befolkning_verdensregion_6","2015","1411","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","1412","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1413","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1416","person","sor_og_mellom_amerika","44"
"befolkning_verdensregion_6","2015","1417","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1418","person","sor_og_mellom_amerika","14"
"befolkning_verdensregion_6","2015","1419","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1420","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","1421","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1422","person","sor_og_mellom_amerika","15"
"befolkning_verdensregion_6","2015","1424","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1426","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1428","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","1429","person","sor_og_mellom_amerika","27"
"befolkning_verdensregion_6","2015","1430","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1431","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1432","person","sor_og_mellom_amerika","34"
"befolkning_verdensregion_6","2015","1433","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1438","person","sor_og_mellom_amerika","12"
"befolkning_verdensregion_6","2015","1439","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","1441","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","1443","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1444","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","1445","person","sor_og_mellom_amerika","12"
"befolkning_verdensregion_6","2015","1449","person","sor_og_mellom_amerika","21"
"befolkning_verdensregion_6","2015","1502","person","sor_og_mellom_amerika","88"
"befolkning_verdensregion_6","2015","1504","person","sor_og_mellom_amerika","182"
"befolkning_verdensregion_6","2015","1505","person","sor_og_mellom_amerika","60"
"befolkning_verdensregion_6","2015","1511","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1514","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1515","person","sor_og_mellom_amerika","27"
"befolkning_verdensregion_6","2015","1516","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","1517","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","1519","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1520","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","1523","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1524","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1525","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1526","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1528","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","1529","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1531","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","1532","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","1534","person","sor_og_mellom_amerika","28"
"befolkning_verdensregion_6","2015","1535","person","sor_og_mellom_amerika","14"
"befolkning_verdensregion_6","2015","1539","person","sor_og_mellom_amerika","18"
"befolkning_verdensregion_6","2015","1543","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1545","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","1546","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1547","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1548","person","sor_og_mellom_amerika","26"
"befolkning_verdensregion_6","2015","1551","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1554","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","1557","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","1560","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1563","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","1566","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1567","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1571","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1573","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1576","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1601","person","sor_og_mellom_amerika","839"
"befolkning_verdensregion_6","2015","1612","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1613","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1617","person","sor_og_mellom_amerika","15"
"befolkning_verdensregion_6","2015","1620","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1621","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1622","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","1624","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1627","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1630","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1632","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1633","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1634","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1635","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1636","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1638","person","sor_og_mellom_amerika","22"
"befolkning_verdensregion_6","2015","1640","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1644","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1648","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","1653","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1657","person","sor_og_mellom_amerika","9"
"befolkning_verdensregion_6","2015","1662","person","sor_og_mellom_amerika","26"
"befolkning_verdensregion_6","2015","1663","person","sor_og_mellom_amerika","31"
"befolkning_verdensregion_6","2015","1664","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","1665","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1702","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1703","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1711","person","sor_og_mellom_amerika","7"
"befolkning_verdensregion_6","2015","1714","person","sor_og_mellom_amerika","65"
"befolkning_verdensregion_6","2015","1717","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1718","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1719","person","sor_og_mellom_amerika","29"
"befolkning_verdensregion_6","2015","1721","person","sor_og_mellom_amerika","21"
"befolkning_verdensregion_6","2015","1724","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1725","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1736","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1738","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1739","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1740","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1742","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1743","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1744","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1748","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1749","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1750","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1751","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1755","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1756","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1804","person","sor_og_mellom_amerika","96"
"befolkning_verdensregion_6","2015","1805","person","sor_og_mellom_amerika","33"
"befolkning_verdensregion_6","2015","1811","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1812","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1813","person","sor_og_mellom_amerika","15"
"befolkning_verdensregion_6","2015","1815","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1816","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1818","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1820","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1822","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","1824","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","1825","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1826","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1827","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1828","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1832","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1833","person","sor_og_mellom_amerika","26"
"befolkning_verdensregion_6","2015","1834","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1835","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1836","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1837","person","sor_og_mellom_amerika","13"
"befolkning_verdensregion_6","2015","1838","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1839","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1840","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1841","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1845","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","1848","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1849","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1850","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1851","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1852","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1853","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1854","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1856","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1857","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1859","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1860","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","1865","person","sor_og_mellom_amerika","11"
"befolkning_verdensregion_6","2015","1866","person","sor_og_mellom_amerika","15"
"befolkning_verdensregion_6","2015","1867","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1868","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1870","person","sor_og_mellom_amerika","33"
"befolkning_verdensregion_6","2015","1871","person","sor_og_mellom_amerika","8"
"befolkning_verdensregion_6","2015","1874","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1902","person","sor_og_mellom_amerika","199"
"befolkning_verdensregion_6","2015","1903","person","sor_og_mellom_amerika","67"
"befolkning_verdensregion_6","2015","1911","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1913","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1917","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1919","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1920","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1922","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1923","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1924","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1925","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","1926","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1927","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1928","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1929","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1931","person","sor_og_mellom_amerika","19"
"befolkning_verdensregion_6","2015","1933","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1936","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1938","person","sor_og_mellom_amerika","10"
"befolkning_verdensregion_6","2015","1939","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","1940","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1941","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1942","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","1943","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","2002","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2003","person","sor_og_mellom_amerika","28"
"befolkning_verdensregion_6","2015","2004","person","sor_og_mellom_amerika","20"
"befolkning_verdensregion_6","2015","2011","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2012","person","sor_og_mellom_amerika","28"
"befolkning_verdensregion_6","2015","2014","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","2015","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2017","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2018","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","2019","person","sor_og_mellom_amerika","5"
"befolkning_verdensregion_6","2015","2020","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","2021","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","2022","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2023","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2024","person","sor_og_mellom_amerika","3"
"befolkning_verdensregion_6","2015","2025","person","sor_og_mellom_amerika","6"
"befolkning_verdensregion_6","2015","2027","person","sor_og_mellom_amerika","0"
"befolkning_verdensregion_6","2015","2028","person","sor_og_mellom_amerika","4"
"befolkning_verdensregion_6","2015","2030","person","sor_og_mellom_amerika","17"
"befolkning_verdensregion_6","2015","0101","person","alle","3096"
"befolkning_verdensregion_6","2015","0104","person","alle","4830"
"befolkning_verdensregion_6","2015","0105","person","alle","7084"
"befolkning_verdensregion_6","2015","0106","person","alle","9699"
"befolkning_verdensregion_6","2015","0111","person","alle","251"
"befolkning_verdensregion_6","2015","0118","person","alle","46"
"befolkning_verdensregion_6","2015","0119","person","alle","285"
"befolkning_verdensregion_6","2015","0121","person","alle","50"
"befolkning_verdensregion_6","2015","0122","person","alle","490"
"befolkning_verdensregion_6","2015","0123","person","alle","601"
"befolkning_verdensregion_6","2015","0124","person","alle","2368"
"befolkning_verdensregion_6","2015","0125","person","alle","1487"
"befolkning_verdensregion_6","2015","0127","person","alle","344"
"befolkning_verdensregion_6","2015","0128","person","alle","866"
"befolkning_verdensregion_6","2015","0135","person","alle","700"
"befolkning_verdensregion_6","2015","0136","person","alle","1569"
"befolkning_verdensregion_6","2015","0137","person","alle","532"
"befolkning_verdensregion_6","2015","0138","person","alle","729"
"befolkning_verdensregion_6","2015","0211","person","alle","1983"
"befolkning_verdensregion_6","2015","0213","person","alle","3825"
"befolkning_verdensregion_6","2015","0214","person","alle","3218"
"befolkning_verdensregion_6","2015","0215","person","alle","1523"
"befolkning_verdensregion_6","2015","0216","person","alle","2180"
"befolkning_verdensregion_6","2015","0217","person","alle","3169"
"befolkning_verdensregion_6","2015","0219","person","alle","19893"
"befolkning_verdensregion_6","2015","0220","person","alle","9482"
"befolkning_verdensregion_6","2015","0221","person","alle","1579"
"befolkning_verdensregion_6","2015","0226","person","alle","2282"
"befolkning_verdensregion_6","2015","0227","person","alle","1371"
"befolkning_verdensregion_6","2015","0228","person","alle","2806"
"befolkning_verdensregion_6","2015","0229","person","alle","1246"
"befolkning_verdensregion_6","2015","0230","person","alle","6413"
"befolkning_verdensregion_6","2015","0231","person","alle","9255"
"befolkning_verdensregion_6","2015","0233","person","alle","2689"
"befolkning_verdensregion_6","2015","0234","person","alle","751"
"befolkning_verdensregion_6","2015","0235","person","alle","5446"
"befolkning_verdensregion_6","2015","0236","person","alle","1966"
"befolkning_verdensregion_6","2015","0237","person","alle","2500"
"befolkning_verdensregion_6","2015","0238","person","alle","1698"
"befolkning_verdensregion_6","2015","0239","person","alle","229"
"befolkning_verdensregion_6","2015","0301","person","alle","158796"
"befolkning_verdensregion_6","2015","0402","person","alle","1776"
"befolkning_verdensregion_6","2015","0403","person","alle","2974"
"befolkning_verdensregion_6","2015","0412","person","alle","2499"
"befolkning_verdensregion_6","2015","0415","person","alle","534"
"befolkning_verdensregion_6","2015","0417","person","alle","1623"
"befolkning_verdensregion_6","2015","0418","person","alle","198"
"befolkning_verdensregion_6","2015","0419","person","alle","446"
"befolkning_verdensregion_6","2015","0420","person","alle","407"
"befolkning_verdensregion_6","2015","0423","person","alle","330"
"befolkning_verdensregion_6","2015","0425","person","alle","518"
"befolkning_verdensregion_6","2015","0426","person","alle","237"
"befolkning_verdensregion_6","2015","0427","person","alle","1734"
"befolkning_verdensregion_6","2015","0428","person","alle","571"
"befolkning_verdensregion_6","2015","0429","person","alle","306"
"befolkning_verdensregion_6","2015","0430","person","alle","313"
"befolkning_verdensregion_6","2015","0432","person","alle","98"
"befolkning_verdensregion_6","2015","0434","person","alle","146"
"befolkning_verdensregion_6","2015","0436","person","alle","172"
"befolkning_verdensregion_6","2015","0437","person","alle","530"
"befolkning_verdensregion_6","2015","0438","person","alle","130"
"befolkning_verdensregion_6","2015","0439","person","alle","64"
"befolkning_verdensregion_6","2015","0441","person","alle","167"
"befolkning_verdensregion_6","2015","0501","person","alle","2632"
"befolkning_verdensregion_6","2015","0502","person","alle","3201"
"befolkning_verdensregion_6","2015","0511","person","alle","249"
"befolkning_verdensregion_6","2015","0512","person","alle","136"
"befolkning_verdensregion_6","2015","0513","person","alle","136"
"befolkning_verdensregion_6","2015","0514","person","alle","117"
"befolkning_verdensregion_6","2015","0515","person","alle","169"
"befolkning_verdensregion_6","2015","0516","person","alle","343"
"befolkning_verdensregion_6","2015","0517","person","alle","348"
"befolkning_verdensregion_6","2015","0519","person","alle","238"
"befolkning_verdensregion_6","2015","0520","person","alle","376"
"befolkning_verdensregion_6","2015","0521","person","alle","537"
"befolkning_verdensregion_6","2015","0522","person","alle","340"
"befolkning_verdensregion_6","2015","0528","person","alle","1105"
"befolkning_verdensregion_6","2015","0529","person","alle","903"
"befolkning_verdensregion_6","2015","0532","person","alle","507"
"befolkning_verdensregion_6","2015","0533","person","alle","817"
"befolkning_verdensregion_6","2015","0534","person","alle","1069"
"befolkning_verdensregion_6","2015","0536","person","alle","431"
"befolkning_verdensregion_6","2015","0538","person","alle","383"
"befolkning_verdensregion_6","2015","0540","person","alle","195"
"befolkning_verdensregion_6","2015","0541","person","alle","175"
"befolkning_verdensregion_6","2015","0542","person","alle","555"
"befolkning_verdensregion_6","2015","0543","person","alle","164"
"befolkning_verdensregion_6","2015","0544","person","alle","262"
"befolkning_verdensregion_6","2015","0545","person","alle","245"
"befolkning_verdensregion_6","2015","0602","person","alle","13652"
"befolkning_verdensregion_6","2015","0604","person","alle","3589"
"befolkning_verdensregion_6","2015","0605","person","alle","3145"
"befolkning_verdensregion_6","2015","0612","person","alle","862"
"befolkning_verdensregion_6","2015","0615","person","alle","98"
"befolkning_verdensregion_6","2015","0616","person","alle","353"
"befolkning_verdensregion_6","2015","0617","person","alle","647"
"befolkning_verdensregion_6","2015","0618","person","alle","455"
"befolkning_verdensregion_6","2015","0619","person","alle","417"
"befolkning_verdensregion_6","2015","0620","person","alle","645"
"befolkning_verdensregion_6","2015","0621","person","alle","205"
"befolkning_verdensregion_6","2015","0622","person","alle","225"
"befolkning_verdensregion_6","2015","0623","person","alle","1202"
"befolkning_verdensregion_6","2015","0624","person","alle","2053"
"befolkning_verdensregion_6","2015","0625","person","alle","3542"
"befolkning_verdensregion_6","2015","0626","person","alle","3885"
"befolkning_verdensregion_6","2015","0627","person","alle","2600"
"befolkning_verdensregion_6","2015","0628","person","alle","1008"
"befolkning_verdensregion_6","2015","0631","person","alle","232"
"befolkning_verdensregion_6","2015","0632","person","alle","85"
"befolkning_verdensregion_6","2015","0633","person","alle","213"
"befolkning_verdensregion_6","2015","0701","person","alle","3189"
"befolkning_verdensregion_6","2015","0702","person","alle","972"
"befolkning_verdensregion_6","2015","0704","person","alle","4704"
"befolkning_verdensregion_6","2015","0706","person","alle","5768"
"befolkning_verdensregion_6","2015","0709","person","alle","4468"
"befolkning_verdensregion_6","2015","0711","person","alle","677"
"befolkning_verdensregion_6","2015","0713","person","alle","917"
"befolkning_verdensregion_6","2015","0714","person","alle","223"
"befolkning_verdensregion_6","2015","0716","person","alle","816"
"befolkning_verdensregion_6","2015","0719","person","alle","551"
"befolkning_verdensregion_6","2015","0720","person","alle","1275"
"befolkning_verdensregion_6","2015","0722","person","alle","2045"
"befolkning_verdensregion_6","2015","0723","person","alle","506"
"befolkning_verdensregion_6","2015","0728","person","alle","168"
"befolkning_verdensregion_6","2015","0805","person","alle","3494"
"befolkning_verdensregion_6","2015","0806","person","alle","6292"
"befolkning_verdensregion_6","2015","0807","person","alle","1141"
"befolkning_verdensregion_6","2015","0811","person","alle","145"
"befolkning_verdensregion_6","2015","0814","person","alle","1035"
"befolkning_verdensregion_6","2015","0815","person","alle","968"
"befolkning_verdensregion_6","2015","0817","person","alle","309"
"befolkning_verdensregion_6","2015","0819","person","alle","678"
"befolkning_verdensregion_6","2015","0821","person","alle","630"
"befolkning_verdensregion_6","2015","0822","person","alle","407"
"befolkning_verdensregion_6","2015","0826","person","alle","590"
"befolkning_verdensregion_6","2015","0827","person","alle","89"
"befolkning_verdensregion_6","2015","0828","person","alle","239"
"befolkning_verdensregion_6","2015","0829","person","alle","182"
"befolkning_verdensregion_6","2015","0830","person","alle","117"
"befolkning_verdensregion_6","2015","0831","person","alle","127"
"befolkning_verdensregion_6","2015","0833","person","alle","130"
"befolkning_verdensregion_6","2015","0834","person","alle","287"
"befolkning_verdensregion_6","2015","0901","person","alle","664"
"befolkning_verdensregion_6","2015","0904","person","alle","2429"
"befolkning_verdensregion_6","2015","0906","person","alle","4897"
"befolkning_verdensregion_6","2015","0911","person","alle","190"
"befolkning_verdensregion_6","2015","0912","person","alle","149"
"befolkning_verdensregion_6","2015","0914","person","alle","558"
"befolkning_verdensregion_6","2015","0919","person","alle","394"
"befolkning_verdensregion_6","2015","0926","person","alle","916"
"befolkning_verdensregion_6","2015","0928","person","alle","438"
"befolkning_verdensregion_6","2015","0929","person","alle","221"
"befolkning_verdensregion_6","2015","0935","person","alle","129"
"befolkning_verdensregion_6","2015","0937","person","alle","386"
"befolkning_verdensregion_6","2015","0938","person","alle","65"
"befolkning_verdensregion_6","2015","0940","person","alle","116"
"befolkning_verdensregion_6","2015","0941","person","alle","156"
"befolkning_verdensregion_6","2015","1001","person","alle","12021"
"befolkning_verdensregion_6","2015","1002","person","alle","1506"
"befolkning_verdensregion_6","2015","1003","person","alle","767"
"befolkning_verdensregion_6","2015","1004","person","alle","939"
"befolkning_verdensregion_6","2015","1014","person","alle","1147"
"befolkning_verdensregion_6","2015","1017","person","alle","795"
"befolkning_verdensregion_6","2015","1018","person","alle","936"
"befolkning_verdensregion_6","2015","1021","person","alle","178"
"befolkning_verdensregion_6","2015","1026","person","alle","96"
"befolkning_verdensregion_6","2015","1027","person","alle","124"
"befolkning_verdensregion_6","2015","1029","person","alle","502"
"befolkning_verdensregion_6","2015","1032","person","alle","927"
"befolkning_verdensregion_6","2015","1034","person","alle","108"
"befolkning_verdensregion_6","2015","1037","person","alle","531"
"befolkning_verdensregion_6","2015","1046","person","alle","192"
"befolkning_verdensregion_6","2015","1101","person","alle","1619"
"befolkning_verdensregion_6","2015","1102","person","alle","12391"
"befolkning_verdensregion_6","2015","1103","person","alle","24533"
"befolkning_verdensregion_6","2015","1106","person","alle","5236"
"befolkning_verdensregion_6","2015","1111","person","alle","187"
"befolkning_verdensregion_6","2015","1112","person","alle","277"
"befolkning_verdensregion_6","2015","1114","person","alle","257"
"befolkning_verdensregion_6","2015","1119","person","alle","2430"
"befolkning_verdensregion_6","2015","1120","person","alle","2266"
"befolkning_verdensregion_6","2015","1121","person","alle","1795"
"befolkning_verdensregion_6","2015","1122","person","alle","1299"
"befolkning_verdensregion_6","2015","1124","person","alle","4091"
"befolkning_verdensregion_6","2015","1127","person","alle","1102"
"befolkning_verdensregion_6","2015","1129","person","alle","98"
"befolkning_verdensregion_6","2015","1130","person","alle","1178"
"befolkning_verdensregion_6","2015","1133","person","alle","418"
"befolkning_verdensregion_6","2015","1134","person","alle","370"
"befolkning_verdensregion_6","2015","1135","person","alle","358"
"befolkning_verdensregion_6","2015","1141","person","alle","393"
"befolkning_verdensregion_6","2015","1142","person","alle","514"
"befolkning_verdensregion_6","2015","1144","person","alle","52"
"befolkning_verdensregion_6","2015","1145","person","alle","80"
"befolkning_verdensregion_6","2015","1146","person","alle","779"
"befolkning_verdensregion_6","2015","1149","person","alle","3605"
"befolkning_verdensregion_6","2015","1151","person","alle","14"
"befolkning_verdensregion_6","2015","1160","person","alle","1043"
"befolkning_verdensregion_6","2015","1201","person","alle","38234"
"befolkning_verdensregion_6","2015","1211","person","alle","409"
"befolkning_verdensregion_6","2015","1216","person","alle","469"
"befolkning_verdensregion_6","2015","1219","person","alle","1090"
