"tabell_navn","aar","naringsregion_nr","forste_bosettingskommune","enhet","botid_3","tabellvariabel"
"flyktning_botid_flytting","2015","75","uoppgitt","personer","5+","35"
"flyktning_botid_flytting","2015","75","uoppgitt","prosent","5+","4.9"
"flyktning_botid_flytting","2015","76","alle","personer","5+","421"
"flyktning_botid_flytting","2015","76","alle","prosent","5+","42.0"
"flyktning_botid_flytting","2015","76","ja","personer","5+","314"
"flyktning_botid_flytting","2015","76","ja","prosent","5+","31.3"
"flyktning_botid_flytting","2015","76","nei","personer","5+","55"
"flyktning_botid_flytting","2015","76","nei","prosent","5+","5.5"
"flyktning_botid_flytting","2015","76","uoppgitt","personer","5+","52"
"flyktning_botid_flytting","2015","76","uoppgitt","prosent","5+","5.2"
"flyktning_botid_flytting","2015","77","alle","personer","5+","537"
"flyktning_botid_flytting","2015","77","alle","prosent","5+","43.1"
"flyktning_botid_flytting","2015","77","ja","personer","5+","403"
"flyktning_botid_flytting","2015","77","ja","prosent","5+","32.3"
"flyktning_botid_flytting","2015","77","nei","personer","5+","72"
"flyktning_botid_flytting","2015","77","nei","prosent","5+","5.8"
"flyktning_botid_flytting","2015","77","uoppgitt","personer","5+","62"
"flyktning_botid_flytting","2015","77","uoppgitt","prosent","5+","5.0"
"flyktning_botid_flytting","2015","78","alle","personer","5+","193"
"flyktning_botid_flytting","2015","78","alle","prosent","5+","24.6"
"flyktning_botid_flytting","2015","78","ja","personer","5+","125"
"flyktning_botid_flytting","2015","78","ja","prosent","5+","16.0"
"flyktning_botid_flytting","2015","78","nei","personer","5+","25"
"flyktning_botid_flytting","2015","78","nei","prosent","5+","3.2"
"flyktning_botid_flytting","2015","78","uoppgitt","personer","5+","43"
"flyktning_botid_flytting","2015","78","uoppgitt","prosent","5+","5.5"
"flyktning_botid_flytting","2015","79","alle","personer","5+","864"
"flyktning_botid_flytting","2015","79","alle","prosent","5+","54.9"
"flyktning_botid_flytting","2015","79","ja","personer","5+","389"
"flyktning_botid_flytting","2015","79","ja","prosent","5+","24.7"
"flyktning_botid_flytting","2015","79","nei","personer","5+","275"
"flyktning_botid_flytting","2015","79","nei","prosent","5+","17.5"
"flyktning_botid_flytting","2015","79","uoppgitt","personer","5+","200"
"flyktning_botid_flytting","2015","79","uoppgitt","prosent","5+","12.7"
"flyktning_botid_flytting","2015","80","alle","personer","5+","85"
"flyktning_botid_flytting","2015","80","alle","prosent","5+","37.9"
"flyktning_botid_flytting","2015","80","ja","personer","5+","53"
"flyktning_botid_flytting","2015","80","ja","prosent","5+","23.7"
"flyktning_botid_flytting","2015","80","nei","personer","5+","12"
"flyktning_botid_flytting","2015","80","nei","prosent","5+","5.4"
"flyktning_botid_flytting","2015","80","uoppgitt","personer","5+","20"
"flyktning_botid_flytting","2015","80","uoppgitt","prosent","5+","8.9"
"flyktning_botid_flytting","2015","81","alle","personer","5+","488"
"flyktning_botid_flytting","2015","81","alle","prosent","5+","53.5"
"flyktning_botid_flytting","2015","81","ja","personer","5+","302"
"flyktning_botid_flytting","2015","81","ja","prosent","5+","33.1"
"flyktning_botid_flytting","2015","81","nei","personer","5+","89"
"flyktning_botid_flytting","2015","81","nei","prosent","5+","9.8"
"flyktning_botid_flytting","2015","81","uoppgitt","personer","5+","97"
"flyktning_botid_flytting","2015","81","uoppgitt","prosent","5+","10.6"
"flyktning_botid_flytting","2015","82","alle","personer","5+","30"
"flyktning_botid_flytting","2015","82","alle","prosent","5+","33.7"
"flyktning_botid_flytting","2015","82","ja","personer","5+","14"
"flyktning_botid_flytting","2015","82","ja","prosent","5+","15.7"
"flyktning_botid_flytting","2015","82","nei","personer","5+","5"
"flyktning_botid_flytting","2015","82","nei","prosent","5+","5.6"
"flyktning_botid_flytting","2015","82","uoppgitt","personer","5+","11"
"flyktning_botid_flytting","2015","82","uoppgitt","prosent","5+","12.4"
"flyktning_botid_flytting","2015","83","alle","personer","5+","395"
"flyktning_botid_flytting","2015","83","alle","prosent","5+","41.6"
"flyktning_botid_flytting","2015","83","ja","personer","5+","251"
"flyktning_botid_flytting","2015","83","ja","prosent","5+","26.4"
"flyktning_botid_flytting","2015","83","nei","personer","5+","48"
"flyktning_botid_flytting","2015","83","nei","prosent","5+","5.1"
"flyktning_botid_flytting","2015","83","uoppgitt","personer","5+","96"
"flyktning_botid_flytting","2015","83","uoppgitt","prosent","5+","10.1"
"flyktning_botid_flytting","2015","01","alle","personer","alle","1152"
"flyktning_botid_flytting","2015","01","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","01","ja","personer","alle","224"
"flyktning_botid_flytting","2015","01","ja","prosent","alle","19.5"
"flyktning_botid_flytting","2015","01","nei","personer","alle","707"
"flyktning_botid_flytting","2015","01","nei","prosent","alle","61.4"
"flyktning_botid_flytting","2015","01","uoppgitt","personer","alle","221"
"flyktning_botid_flytting","2015","01","uoppgitt","prosent","alle","19.2"
"flyktning_botid_flytting","2015","02","alle","personer","alle","2282"
"flyktning_botid_flytting","2015","02","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","02","ja","personer","alle","761"
"flyktning_botid_flytting","2015","02","ja","prosent","alle","33.3"
"flyktning_botid_flytting","2015","02","nei","personer","alle","1092"
"flyktning_botid_flytting","2015","02","nei","prosent","alle","47.9"
"flyktning_botid_flytting","2015","02","uoppgitt","personer","alle","429"
"flyktning_botid_flytting","2015","02","uoppgitt","prosent","alle","18.8"
"flyktning_botid_flytting","2015","03","alle","personer","alle","2294"
"flyktning_botid_flytting","2015","03","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","03","ja","personer","alle","606"
"flyktning_botid_flytting","2015","03","ja","prosent","alle","26.5"
"flyktning_botid_flytting","2015","03","nei","personer","alle","1009"
"flyktning_botid_flytting","2015","03","nei","prosent","alle","43.9"
"flyktning_botid_flytting","2015","03","uoppgitt","personer","alle","679"
"flyktning_botid_flytting","2015","03","uoppgitt","prosent","alle","29.6"
"flyktning_botid_flytting","2015","04","alle","personer","alle","7781"
"flyktning_botid_flytting","2015","04","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","04","ja","personer","alle","1793"
"flyktning_botid_flytting","2015","04","ja","prosent","alle","23.1"
"flyktning_botid_flytting","2015","04","nei","personer","alle","4581"
"flyktning_botid_flytting","2015","04","nei","prosent","alle","58.8"
"flyktning_botid_flytting","2015","04","uoppgitt","personer","alle","1407"
"flyktning_botid_flytting","2015","04","uoppgitt","prosent","alle","18.1"
"flyktning_botid_flytting","2015","05","alle","personer","alle","6720"
"flyktning_botid_flytting","2015","05","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","05","ja","personer","alle","2669"
"flyktning_botid_flytting","2015","05","ja","prosent","alle","39.8"
"flyktning_botid_flytting","2015","05","nei","personer","alle","2592"
"flyktning_botid_flytting","2015","05","nei","prosent","alle","38.6"
"flyktning_botid_flytting","2015","05","uoppgitt","personer","alle","1459"
"flyktning_botid_flytting","2015","05","uoppgitt","prosent","alle","21.8"
"flyktning_botid_flytting","2015","06","alle","personer","alle","4231"
"flyktning_botid_flytting","2015","06","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","06","ja","personer","alle","1748"
"flyktning_botid_flytting","2015","06","ja","prosent","alle","41.3"
"flyktning_botid_flytting","2015","06","nei","personer","alle","1565"
"flyktning_botid_flytting","2015","06","nei","prosent","alle","37"
"flyktning_botid_flytting","2015","06","uoppgitt","personer","alle","918"
"flyktning_botid_flytting","2015","06","uoppgitt","prosent","alle","21.7"
"flyktning_botid_flytting","2015","07","alle","personer","alle","8486"
"flyktning_botid_flytting","2015","07","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","07","ja","personer","alle","2048"
"flyktning_botid_flytting","2015","07","ja","prosent","alle","24.1"
"flyktning_botid_flytting","2015","07","nei","personer","alle","4090"
"flyktning_botid_flytting","2015","07","nei","prosent","alle","48.2"
"flyktning_botid_flytting","2015","07","uoppgitt","personer","alle","2348"
"flyktning_botid_flytting","2015","07","uoppgitt","prosent","alle","27.7"
"flyktning_botid_flytting","2015","08","alle","personer","alle","2846"
"flyktning_botid_flytting","2015","08","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","08","ja","personer","alle","778"
"flyktning_botid_flytting","2015","08","ja","prosent","alle","27.3"
"flyktning_botid_flytting","2015","08","nei","personer","alle","1368"
"flyktning_botid_flytting","2015","08","nei","prosent","alle","48"
"flyktning_botid_flytting","2015","08","uoppgitt","personer","alle","700"
"flyktning_botid_flytting","2015","08","uoppgitt","prosent","alle","24.6"
"flyktning_botid_flytting","2015","09","alle","personer","alle","45664"
"flyktning_botid_flytting","2015","09","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","09","ja","personer","alle","14123"
"flyktning_botid_flytting","2015","09","ja","prosent","alle","30.9"
"flyktning_botid_flytting","2015","09","nei","personer","alle","18604"
"flyktning_botid_flytting","2015","09","nei","prosent","alle","40.7"
"flyktning_botid_flytting","2015","09","uoppgitt","personer","alle","12937"
"flyktning_botid_flytting","2015","09","uoppgitt","prosent","alle","28.3"
"flyktning_botid_flytting","2015","10","alle","personer","alle","334"
"flyktning_botid_flytting","2015","10","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","10","ja","personer","alle","272"
"flyktning_botid_flytting","2015","10","ja","prosent","alle","81.4"
"flyktning_botid_flytting","2015","10","nei","personer","alle","35"
"flyktning_botid_flytting","2015","10","nei","prosent","alle","10.5"
"flyktning_botid_flytting","2015","10","uoppgitt","personer","alle","27"
"flyktning_botid_flytting","2015","10","uoppgitt","prosent","alle","8.1"
"flyktning_botid_flytting","2015","11","alle","personer","alle","1299"
"flyktning_botid_flytting","2015","11","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","11","ja","personer","alle","583"
"flyktning_botid_flytting","2015","11","ja","prosent","alle","44.9"
"flyktning_botid_flytting","2015","11","nei","personer","alle","346"
"flyktning_botid_flytting","2015","11","nei","prosent","alle","26.6"
"flyktning_botid_flytting","2015","11","uoppgitt","personer","alle","370"
"flyktning_botid_flytting","2015","11","uoppgitt","prosent","alle","28.5"
"flyktning_botid_flytting","2015","12","alle","personer","alle","2609"
"flyktning_botid_flytting","2015","12","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","12","ja","personer","alle","1466"
"flyktning_botid_flytting","2015","12","ja","prosent","alle","56.2"
"flyktning_botid_flytting","2015","12","nei","personer","alle","684"
"flyktning_botid_flytting","2015","12","nei","prosent","alle","26.2"
"flyktning_botid_flytting","2015","12","uoppgitt","personer","alle","459"
"flyktning_botid_flytting","2015","12","uoppgitt","prosent","alle","17.6"
"flyktning_botid_flytting","2015","13","alle","personer","alle","1114"
"flyktning_botid_flytting","2015","13","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","13","ja","personer","alle","651"
"flyktning_botid_flytting","2015","13","ja","prosent","alle","58.4"
"flyktning_botid_flytting","2015","13","nei","personer","alle","255"
"flyktning_botid_flytting","2015","13","nei","prosent","alle","22.9"
"flyktning_botid_flytting","2015","13","uoppgitt","personer","alle","208"
"flyktning_botid_flytting","2015","13","uoppgitt","prosent","alle","18.6"
"flyktning_botid_flytting","2015","14","alle","personer","alle","2314"
"flyktning_botid_flytting","2015","14","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","14","ja","personer","alle","1310"
"flyktning_botid_flytting","2015","14","ja","prosent","alle","56.7"
"flyktning_botid_flytting","2015","14","nei","personer","alle","589"
"flyktning_botid_flytting","2015","14","nei","prosent","alle","25.5"
"flyktning_botid_flytting","2015","14","uoppgitt","personer","alle","415"
"flyktning_botid_flytting","2015","14","uoppgitt","prosent","alle","17.9"
"flyktning_botid_flytting","2015","15","alle","personer","alle","873"
"flyktning_botid_flytting","2015","15","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","15","ja","personer","alle","661"
"flyktning_botid_flytting","2015","15","ja","prosent","alle","75.7"
"flyktning_botid_flytting","2015","15","nei","personer","alle","134"
"flyktning_botid_flytting","2015","15","nei","prosent","alle","15.4"
"flyktning_botid_flytting","2015","15","uoppgitt","personer","alle","78"
"flyktning_botid_flytting","2015","15","uoppgitt","prosent","alle","9"
"flyktning_botid_flytting","2015","16","alle","personer","alle","1334"
"flyktning_botid_flytting","2015","16","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","16","ja","personer","alle","887"
"flyktning_botid_flytting","2015","16","ja","prosent","alle","66.5"
"flyktning_botid_flytting","2015","16","nei","personer","alle","276"
"flyktning_botid_flytting","2015","16","nei","prosent","alle","20.6"
"flyktning_botid_flytting","2015","16","uoppgitt","personer","alle","171"
"flyktning_botid_flytting","2015","16","uoppgitt","prosent","alle","12.8"
"flyktning_botid_flytting","2015","17","alle","personer","alle","220"
"flyktning_botid_flytting","2015","17","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","17","ja","personer","alle","136"
"flyktning_botid_flytting","2015","17","ja","prosent","alle","61.8"
"flyktning_botid_flytting","2015","17","nei","personer","alle","42"
"flyktning_botid_flytting","2015","17","nei","prosent","alle","19"
"flyktning_botid_flytting","2015","17","uoppgitt","personer","alle","42"
"flyktning_botid_flytting","2015","17","uoppgitt","prosent","alle","19.1"
"flyktning_botid_flytting","2015","18","alle","personer","alle","430"
"flyktning_botid_flytting","2015","18","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","18","ja","personer","alle","280"
"flyktning_botid_flytting","2015","18","ja","prosent","alle","65.1"
"flyktning_botid_flytting","2015","18","nei","personer","alle","52"
"flyktning_botid_flytting","2015","18","nei","prosent","alle","12.1"
"flyktning_botid_flytting","2015","18","uoppgitt","personer","alle","98"
"flyktning_botid_flytting","2015","18","uoppgitt","prosent","alle","22.8"
"flyktning_botid_flytting","2015","19","alle","personer","alle","435"
"flyktning_botid_flytting","2015","19","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","19","ja","personer","alle","229"
"flyktning_botid_flytting","2015","19","ja","prosent","alle","52.6"
"flyktning_botid_flytting","2015","19","nei","personer","alle","55"
"flyktning_botid_flytting","2015","19","nei","prosent","alle","12.7"
"flyktning_botid_flytting","2015","19","uoppgitt","personer","alle","151"
"flyktning_botid_flytting","2015","19","uoppgitt","prosent","alle","34.7"
"flyktning_botid_flytting","2015","20","alle","personer","alle","8595"
"flyktning_botid_flytting","2015","20","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","20","ja","personer","alle","3164"
"flyktning_botid_flytting","2015","20","ja","prosent","alle","36.9"
"flyktning_botid_flytting","2015","20","nei","personer","alle","3778"
"flyktning_botid_flytting","2015","20","nei","prosent","alle","43.9"
"flyktning_botid_flytting","2015","20","uoppgitt","personer","alle","1653"
"flyktning_botid_flytting","2015","20","uoppgitt","prosent","alle","19.2"
"flyktning_botid_flytting","2015","21","alle","personer","alle","529"
"flyktning_botid_flytting","2015","21","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","21","ja","personer","alle","291"
"flyktning_botid_flytting","2015","21","ja","prosent","alle","55"
"flyktning_botid_flytting","2015","21","nei","personer","alle","89"
"flyktning_botid_flytting","2015","21","nei","prosent","alle","16.8"
"flyktning_botid_flytting","2015","21","uoppgitt","personer","alle","149"
"flyktning_botid_flytting","2015","21","uoppgitt","prosent","alle","28.2"
"flyktning_botid_flytting","2015","22","alle","personer","alle","1069"
"flyktning_botid_flytting","2015","22","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","22","ja","personer","alle","612"
"flyktning_botid_flytting","2015","22","ja","prosent","alle","57.2"
"flyktning_botid_flytting","2015","22","nei","personer","alle","284"
"flyktning_botid_flytting","2015","22","nei","prosent","alle","26.6"
"flyktning_botid_flytting","2015","22","uoppgitt","personer","alle","173"
"flyktning_botid_flytting","2015","22","uoppgitt","prosent","alle","16.2"
"flyktning_botid_flytting","2015","23","alle","personer","alle","394"
"flyktning_botid_flytting","2015","23","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","23","ja","personer","alle","270"
"flyktning_botid_flytting","2015","23","ja","prosent","alle","68.5"
"flyktning_botid_flytting","2015","23","nei","personer","alle","67"
"flyktning_botid_flytting","2015","23","nei","prosent","alle","17"
"flyktning_botid_flytting","2015","23","uoppgitt","personer","alle","57"
"flyktning_botid_flytting","2015","23","uoppgitt","prosent","alle","14.5"
"flyktning_botid_flytting","2015","24","alle","personer","alle","998"
"flyktning_botid_flytting","2015","24","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","24","ja","personer","alle","502"
"flyktning_botid_flytting","2015","24","ja","prosent","alle","50.3"
"flyktning_botid_flytting","2015","24","nei","personer","alle","326"
"flyktning_botid_flytting","2015","24","nei","prosent","alle","32.7"
"flyktning_botid_flytting","2015","24","uoppgitt","personer","alle","170"
"flyktning_botid_flytting","2015","24","uoppgitt","prosent","alle","17"
"flyktning_botid_flytting","2015","25","alle","personer","alle","3838"
"flyktning_botid_flytting","2015","25","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","25","ja","personer","alle","1651"
"flyktning_botid_flytting","2015","25","ja","prosent","alle","43"
"flyktning_botid_flytting","2015","25","nei","personer","alle","1507"
"flyktning_botid_flytting","2015","25","nei","prosent","alle","39.3"
"flyktning_botid_flytting","2015","25","uoppgitt","personer","alle","680"
"flyktning_botid_flytting","2015","25","uoppgitt","prosent","alle","17.7"
"flyktning_botid_flytting","2015","26","alle","personer","alle","3333"
"flyktning_botid_flytting","2015","26","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","26","ja","personer","alle","1416"
"flyktning_botid_flytting","2015","26","ja","prosent","alle","42.5"
"flyktning_botid_flytting","2015","26","nei","personer","alle","1215"
"flyktning_botid_flytting","2015","26","nei","prosent","alle","36.5"
"flyktning_botid_flytting","2015","26","uoppgitt","personer","alle","702"
"flyktning_botid_flytting","2015","26","uoppgitt","prosent","alle","21.1"
"flyktning_botid_flytting","2015","27","alle","personer","alle","5314"
"flyktning_botid_flytting","2015","27","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","27","ja","personer","alle","3159"
"flyktning_botid_flytting","2015","27","ja","prosent","alle","59.4"
"flyktning_botid_flytting","2015","27","nei","personer","alle","1417"
"flyktning_botid_flytting","2015","27","nei","prosent","alle","26.7"
"flyktning_botid_flytting","2015","27","uoppgitt","personer","alle","738"
"flyktning_botid_flytting","2015","27","uoppgitt","prosent","alle","13.9"
"flyktning_botid_flytting","2015","28","alle","personer","alle","637"
"flyktning_botid_flytting","2015","28","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","28","ja","personer","alle","439"
"flyktning_botid_flytting","2015","28","ja","prosent","alle","68.9"
"flyktning_botid_flytting","2015","28","nei","personer","alle","115"
"flyktning_botid_flytting","2015","28","nei","prosent","alle","18"
"flyktning_botid_flytting","2015","28","uoppgitt","personer","alle","83"
"flyktning_botid_flytting","2015","28","uoppgitt","prosent","alle","13.1"
"flyktning_botid_flytting","2015","29","alle","personer","alle","638"
"flyktning_botid_flytting","2015","29","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","29","ja","personer","alle","432"
"flyktning_botid_flytting","2015","29","ja","prosent","alle","67.7"
"flyktning_botid_flytting","2015","29","nei","personer","alle","103"
"flyktning_botid_flytting","2015","29","nei","prosent","alle","16.2"
"flyktning_botid_flytting","2015","29","uoppgitt","personer","alle","103"
"flyktning_botid_flytting","2015","29","uoppgitt","prosent","alle","16.1"
"flyktning_botid_flytting","2015","30","alle","personer","alle","202"
"flyktning_botid_flytting","2015","30","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","30","ja","personer","alle","169"
"flyktning_botid_flytting","2015","30","ja","prosent","alle","83.6"
"flyktning_botid_flytting","2015","30","nei","personer","alle","19"
"flyktning_botid_flytting","2015","30","nei","prosent","alle","9.4"
"flyktning_botid_flytting","2015","30","uoppgitt","personer","alle","14"
"flyktning_botid_flytting","2015","30","uoppgitt","prosent","alle","7"
"flyktning_botid_flytting","2015","31","alle","personer","alle","289"
"flyktning_botid_flytting","2015","31","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","31","ja","personer","alle","204"
"flyktning_botid_flytting","2015","31","ja","prosent","alle","70.6"
"flyktning_botid_flytting","2015","31","nei","personer","alle","67"
"flyktning_botid_flytting","2015","31","nei","prosent","alle","23.1"
"flyktning_botid_flytting","2015","31","uoppgitt","personer","alle","18"
"flyktning_botid_flytting","2015","31","uoppgitt","prosent","alle","6.2"
"flyktning_botid_flytting","2015","32","alle","personer","alle","3045"
"flyktning_botid_flytting","2015","32","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","32","ja","personer","alle","2131"
"flyktning_botid_flytting","2015","32","ja","prosent","alle","69.9"
"flyktning_botid_flytting","2015","32","nei","personer","alle","558"
"flyktning_botid_flytting","2015","32","nei","prosent","alle","18.3"
"flyktning_botid_flytting","2015","32","uoppgitt","personer","alle","356"
"flyktning_botid_flytting","2015","32","uoppgitt","prosent","alle","11.7"
"flyktning_botid_flytting","2015","33","alle","personer","alle","1192"
"flyktning_botid_flytting","2015","33","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","33","ja","personer","alle","762"
"flyktning_botid_flytting","2015","33","ja","prosent","alle","64"
"flyktning_botid_flytting","2015","33","nei","personer","alle","199"
"flyktning_botid_flytting","2015","33","nei","prosent","alle","16.7"
"flyktning_botid_flytting","2015","33","uoppgitt","personer","alle","231"
"flyktning_botid_flytting","2015","33","uoppgitt","prosent","alle","19.4"
"flyktning_botid_flytting","2015","34","alle","personer","alle","775"
"flyktning_botid_flytting","2015","34","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","34","ja","personer","alle","550"
"flyktning_botid_flytting","2015","34","ja","prosent","alle","71"
"flyktning_botid_flytting","2015","34","nei","personer","alle","115"
"flyktning_botid_flytting","2015","34","nei","prosent","alle","14.8"
"flyktning_botid_flytting","2015","34","uoppgitt","personer","alle","110"
"flyktning_botid_flytting","2015","34","uoppgitt","prosent","alle","14.2"
"flyktning_botid_flytting","2015","35","alle","personer","alle","7014"
"flyktning_botid_flytting","2015","35","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","35","ja","personer","alle","4205"
"flyktning_botid_flytting","2015","35","ja","prosent","alle","59.9"
"flyktning_botid_flytting","2015","35","nei","personer","alle","1673"
"flyktning_botid_flytting","2015","35","nei","prosent","alle","23.9"
"flyktning_botid_flytting","2015","35","uoppgitt","personer","alle","1136"
"flyktning_botid_flytting","2015","35","uoppgitt","prosent","alle","16.2"
"flyktning_botid_flytting","2015","36","alle","personer","alle","570"
"flyktning_botid_flytting","2015","36","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","36","ja","personer","alle","417"
"flyktning_botid_flytting","2015","36","ja","prosent","alle","73.1"
"flyktning_botid_flytting","2015","36","nei","personer","alle","80"
"flyktning_botid_flytting","2015","36","nei","prosent","alle","14"
"flyktning_botid_flytting","2015","36","uoppgitt","personer","alle","73"
"flyktning_botid_flytting","2015","36","uoppgitt","prosent","alle","12.8"
"flyktning_botid_flytting","2015","37","alle","personer","alle","2394"
"flyktning_botid_flytting","2015","37","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","37","ja","personer","alle","1429"
"flyktning_botid_flytting","2015","37","ja","prosent","alle","59.7"
"flyktning_botid_flytting","2015","37","nei","personer","alle","553"
"flyktning_botid_flytting","2015","37","nei","prosent","alle","23.1"
"flyktning_botid_flytting","2015","37","uoppgitt","personer","alle","412"
"flyktning_botid_flytting","2015","37","uoppgitt","prosent","alle","17.2"
"flyktning_botid_flytting","2015","38","alle","personer","alle","502"
"flyktning_botid_flytting","2015","38","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","38","ja","personer","alle","339"
"flyktning_botid_flytting","2015","38","ja","prosent","alle","67.5"
"flyktning_botid_flytting","2015","38","nei","personer","alle","87"
"flyktning_botid_flytting","2015","38","nei","prosent","alle","17.4"
"flyktning_botid_flytting","2015","38","uoppgitt","personer","alle","76"
"flyktning_botid_flytting","2015","38","uoppgitt","prosent","alle","15.2"
"flyktning_botid_flytting","2015","39","alle","personer","alle","10675"
"flyktning_botid_flytting","2015","39","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","39","ja","personer","alle","5171"
"flyktning_botid_flytting","2015","39","ja","prosent","alle","48.4"
"flyktning_botid_flytting","2015","39","nei","personer","alle","3365"
"flyktning_botid_flytting","2015","39","nei","prosent","alle","31.5"
"flyktning_botid_flytting","2015","39","uoppgitt","personer","alle","2139"
"flyktning_botid_flytting","2015","39","uoppgitt","prosent","alle","20"
"flyktning_botid_flytting","2015","40","alle","personer","alle","9961"
"flyktning_botid_flytting","2015","40","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","40","ja","personer","alle","5634"
"flyktning_botid_flytting","2015","40","ja","prosent","alle","56.5"
"flyktning_botid_flytting","2015","40","nei","personer","alle","2074"
"flyktning_botid_flytting","2015","40","nei","prosent","alle","20.9"
"flyktning_botid_flytting","2015","40","uoppgitt","personer","alle","2253"
"flyktning_botid_flytting","2015","40","uoppgitt","prosent","alle","22.7"
"flyktning_botid_flytting","2015","41","alle","personer","alle","300"
"flyktning_botid_flytting","2015","41","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","41","ja","personer","alle","190"
"flyktning_botid_flytting","2015","41","ja","prosent","alle","63.4"
"flyktning_botid_flytting","2015","41","nei","personer","alle","59"
"flyktning_botid_flytting","2015","41","nei","prosent","alle","19.7"
"flyktning_botid_flytting","2015","41","uoppgitt","personer","alle","51"
"flyktning_botid_flytting","2015","41","uoppgitt","prosent","alle","17"
"flyktning_botid_flytting","2015","42","alle","personer","alle","432"
"flyktning_botid_flytting","2015","42","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","42","ja","personer","alle","312"
"flyktning_botid_flytting","2015","42","ja","prosent","alle","72.2"
"flyktning_botid_flytting","2015","42","nei","personer","alle","47"
"flyktning_botid_flytting","2015","42","nei","prosent","alle","10.9"
"flyktning_botid_flytting","2015","42","uoppgitt","personer","alle","73"
"flyktning_botid_flytting","2015","42","uoppgitt","prosent","alle","16.9"
"flyktning_botid_flytting","2015","43","alle","personer","alle","321"
"flyktning_botid_flytting","2015","43","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","43","ja","personer","alle","229"
"flyktning_botid_flytting","2015","43","ja","prosent","alle","71.4"
"flyktning_botid_flytting","2015","43","nei","personer","alle","38"
"flyktning_botid_flytting","2015","43","nei","prosent","alle","11.9"
"flyktning_botid_flytting","2015","43","uoppgitt","personer","alle","54"
"flyktning_botid_flytting","2015","43","uoppgitt","prosent","alle","16.8"
"flyktning_botid_flytting","2015","44","alle","personer","alle","337"
"flyktning_botid_flytting","2015","44","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","44","ja","personer","alle","245"
"flyktning_botid_flytting","2015","44","ja","prosent","alle","72.7"
"flyktning_botid_flytting","2015","44","nei","personer","alle","63"
"flyktning_botid_flytting","2015","44","nei","prosent","alle","18.7"
"flyktning_botid_flytting","2015","44","uoppgitt","personer","alle","29"
"flyktning_botid_flytting","2015","44","uoppgitt","prosent","alle","8.6"
"flyktning_botid_flytting","2015","45","alle","personer","alle","99"
"flyktning_botid_flytting","2015","45","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","45","ja","personer","alle","70"
"flyktning_botid_flytting","2015","45","ja","prosent","alle","70.7"
"flyktning_botid_flytting","2015","45","nei","personer","alle","22"
"flyktning_botid_flytting","2015","45","nei","prosent","alle","22.2"
"flyktning_botid_flytting","2015","45","uoppgitt","personer","alle","7"
"flyktning_botid_flytting","2015","45","uoppgitt","prosent","alle","7.1"
"flyktning_botid_flytting","2015","46","alle","personer","alle","1089"
"flyktning_botid_flytting","2015","46","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","46","ja","personer","alle","719"
"flyktning_botid_flytting","2015","46","ja","prosent","alle","66"
"flyktning_botid_flytting","2015","46","nei","personer","alle","162"
