"aar","naringsregion_nr","vreg_3","botid_5","tabellvariabel","tabell_navn","enhet"
"2011","68","alle","10+","71","sysselsatte_botid_land","prosent"
"2011","68","alle","5_9","69","sysselsatte_botid_land","prosent"
"2011","68","alle","alle","62","sysselsatte_botid_land","prosent"
"2011","69","1","0_4","74","sysselsatte_botid_land","prosent"
"2011","69","1","10+","70","sysselsatte_botid_land","prosent"
"2011","69","1","5_9","79","sysselsatte_botid_land","prosent"
"2011","69","1","alle","73","sysselsatte_botid_land","prosent"
"2011","69","2","0_4","30","sysselsatte_botid_land","prosent"
"2011","69","2","10+","73","sysselsatte_botid_land","prosent"
"2011","69","2","5_9","64","sysselsatte_botid_land","prosent"
"2011","69","2","alle","48","sysselsatte_botid_land","prosent"
"2011","69","alle","0_4","52","sysselsatte_botid_land","prosent"
"2011","69","alle","10+","71","sysselsatte_botid_land","prosent"
"2011","69","alle","5_9","68","sysselsatte_botid_land","prosent"
"2011","69","alle","alle","59","sysselsatte_botid_land","prosent"
"2011","70","1","0_4","86","sysselsatte_botid_land","prosent"
"2011","70","1","10+","76","sysselsatte_botid_land","prosent"
"2011","70","1","5_9","94","sysselsatte_botid_land","prosent"
"2011","70","1","alle","85","sysselsatte_botid_land","prosent"
"2011","70","2","0_4","70","sysselsatte_botid_land","prosent"
"2011","70","2","10+","91","sysselsatte_botid_land","prosent"
"2011","70","2","5_9","100","sysselsatte_botid_land","prosent"
"2011","70","2","alle","81","sysselsatte_botid_land","prosent"
"2011","70","alle","0_4","83","sysselsatte_botid_land","prosent"
"2011","70","alle","10+","81","sysselsatte_botid_land","prosent"
"2011","70","alle","5_9","96","sysselsatte_botid_land","prosent"
"2011","70","alle","alle","85","sysselsatte_botid_land","prosent"
"2011","71","1","0_4","73","sysselsatte_botid_land","prosent"
"2011","71","1","10+","66","sysselsatte_botid_land","prosent"
"2011","71","1","5_9","85","sysselsatte_botid_land","prosent"
"2011","71","1","alle","72","sysselsatte_botid_land","prosent"
"2011","71","2","0_4","32","sysselsatte_botid_land","prosent"
"2011","71","2","10+","67","sysselsatte_botid_land","prosent"
"2011","71","2","5_9","71","sysselsatte_botid_land","prosent"
"2011","71","2","alle","51","sysselsatte_botid_land","prosent"
"2011","71","alle","0_4","50","sysselsatte_botid_land","prosent"
"2011","71","alle","10+","67","sysselsatte_botid_land","prosent"
"2011","71","alle","5_9","74","sysselsatte_botid_land","prosent"
"2011","71","alle","alle","60","sysselsatte_botid_land","prosent"
"2011","72","1","0_4","79","sysselsatte_botid_land","prosent"
"2011","72","1","10+","70","sysselsatte_botid_land","prosent"
"2011","72","1","5_9","74","sysselsatte_botid_land","prosent"
"2011","72","1","alle","75","sysselsatte_botid_land","prosent"
"2011","72","2","0_4","35","sysselsatte_botid_land","prosent"
"2011","72","2","10+","72","sysselsatte_botid_land","prosent"
"2011","72","2","5_9","70","sysselsatte_botid_land","prosent"
"2011","72","2","alle","53","sysselsatte_botid_land","prosent"
"2011","72","alle","0_4","56","sysselsatte_botid_land","prosent"
"2011","72","alle","10+","71","sysselsatte_botid_land","prosent"
"2011","72","alle","5_9","71","sysselsatte_botid_land","prosent"
"2011","72","alle","alle","63","sysselsatte_botid_land","prosent"
"2011","73","1","0_4","73","sysselsatte_botid_land","prosent"
"2011","73","1","10+","72","sysselsatte_botid_land","prosent"
"2011","73","1","5_9","82","sysselsatte_botid_land","prosent"
"2011","73","1","alle","74","sysselsatte_botid_land","prosent"
"2011","73","2","0_4","42","sysselsatte_botid_land","prosent"
"2011","73","2","10+","71","sysselsatte_botid_land","prosent"
"2011","73","2","5_9","66","sysselsatte_botid_land","prosent"
"2011","73","2","alle","55","sysselsatte_botid_land","prosent"
"2011","73","alle","0_4","56","sysselsatte_botid_land","prosent"
"2011","73","alle","10+","71","sysselsatte_botid_land","prosent"
"2011","73","alle","5_9","71","sysselsatte_botid_land","prosent"
"2011","73","alle","alle","63","sysselsatte_botid_land","prosent"
"2011","74","1","0_4","71","sysselsatte_botid_land","prosent"
"2011","74","1","10+","70","sysselsatte_botid_land","prosent"
"2011","74","1","5_9","78","sysselsatte_botid_land","prosent"
"2011","74","1","alle","72","sysselsatte_botid_land","prosent"
"2011","74","2","0_4","40","sysselsatte_botid_land","prosent"
"2011","74","2","10+","68","sysselsatte_botid_land","prosent"
"2011","74","2","5_9","66","sysselsatte_botid_land","prosent"
"2011","74","2","alle","53","sysselsatte_botid_land","prosent"
"2011","74","alle","0_4","54","sysselsatte_botid_land","prosent"
"2011","74","alle","10+","69","sysselsatte_botid_land","prosent"
"2011","74","alle","5_9","70","sysselsatte_botid_land","prosent"
"2011","74","alle","alle","62","sysselsatte_botid_land","prosent"
"2011","75","1","0_4","79","sysselsatte_botid_land","prosent"
"2011","75","1","10+","71","sysselsatte_botid_land","prosent"
"2011","75","1","5_9","78","sysselsatte_botid_land","prosent"
"2011","75","1","alle","77","sysselsatte_botid_land","prosent"
"2011","75","2","0_4","41","sysselsatte_botid_land","prosent"
"2011","75","2","10+","79","sysselsatte_botid_land","prosent"
"2011","75","2","5_9","75","sysselsatte_botid_land","prosent"
"2011","75","2","alle","57","sysselsatte_botid_land","prosent"
"2011","75","alle","0_4","62","sysselsatte_botid_land","prosent"
"2011","75","alle","10+","74","sysselsatte_botid_land","prosent"
"2011","75","alle","5_9","76","sysselsatte_botid_land","prosent"
"2011","75","alle","alle","68","sysselsatte_botid_land","prosent"
"2011","76","1","0_4","75","sysselsatte_botid_land","prosent"
"2011","76","1","10+","75","sysselsatte_botid_land","prosent"
"2011","76","1","5_9","73","sysselsatte_botid_land","prosent"
"2011","76","1","alle","74","sysselsatte_botid_land","prosent"
"2011","76","2","0_4","36","sysselsatte_botid_land","prosent"
"2011","76","2","10+","71","sysselsatte_botid_land","prosent"
"2011","76","2","5_9","61","sysselsatte_botid_land","prosent"
"2011","76","2","alle","50","sysselsatte_botid_land","prosent"
"2011","76","alle","0_4","54","sysselsatte_botid_land","prosent"
"2011","76","alle","10+","73","sysselsatte_botid_land","prosent"
"2011","76","alle","5_9","64","sysselsatte_botid_land","prosent"
"2011","76","alle","alle","61","sysselsatte_botid_land","prosent"
"2011","77","1","0_4","76","sysselsatte_botid_land","prosent"
"2011","77","1","10+","66","sysselsatte_botid_land","prosent"
"2011","77","1","5_9","84","sysselsatte_botid_land","prosent"
"2011","77","1","alle","74","sysselsatte_botid_land","prosent"
"2011","77","2","0_4","34","sysselsatte_botid_land","prosent"
"2011","77","2","10+","71","sysselsatte_botid_land","prosent"
"2011","77","2","5_9","60","sysselsatte_botid_land","prosent"
"2011","77","2","alle","48","sysselsatte_botid_land","prosent"
"2011","77","alle","0_4","49","sysselsatte_botid_land","prosent"
"2011","77","alle","10+","68","sysselsatte_botid_land","prosent"
"2011","77","alle","5_9","69","sysselsatte_botid_land","prosent"
"2011","77","alle","alle","58","sysselsatte_botid_land","prosent"
"2011","78","1","0_4","78","sysselsatte_botid_land","prosent"
"2011","78","1","10+","68","sysselsatte_botid_land","prosent"
"2011","78","1","5_9","86","sysselsatte_botid_land","prosent"
"2011","78","1","alle","76","sysselsatte_botid_land","prosent"
"2011","78","2","0_4","32","sysselsatte_botid_land","prosent"
"2011","78","2","10+","70","sysselsatte_botid_land","prosent"
"2011","78","2","5_9","73","sysselsatte_botid_land","prosent"
"2011","78","2","alle","49","sysselsatte_botid_land","prosent"
"2011","78","alle","0_4","54","sysselsatte_botid_land","prosent"
"2011","78","alle","10+","69","sysselsatte_botid_land","prosent"
"2011","78","alle","5_9","78","sysselsatte_botid_land","prosent"
"2011","78","alle","alle","62","sysselsatte_botid_land","prosent"
"2011","79","1","0_4","69","sysselsatte_botid_land","prosent"
"2011","79","1","10+","76","sysselsatte_botid_land","prosent"
"2011","79","1","5_9","80","sysselsatte_botid_land","prosent"
"2011","79","1","alle","73","sysselsatte_botid_land","prosent"
"2011","79","2","0_4","53","sysselsatte_botid_land","prosent"
"2011","79","2","10+","70","sysselsatte_botid_land","prosent"
"2011","79","2","5_9","68","sysselsatte_botid_land","prosent"
"2011","79","2","alle","62","sysselsatte_botid_land","prosent"
"2011","79","alle","0_4","62","sysselsatte_botid_land","prosent"
"2011","79","alle","10+","73","sysselsatte_botid_land","prosent"
"2011","79","alle","5_9","73","sysselsatte_botid_land","prosent"
"2011","79","alle","alle","68","sysselsatte_botid_land","prosent"
"2011","80","1","0_4","75","sysselsatte_botid_land","prosent"
"2011","80","1","10+","68","sysselsatte_botid_land","prosent"
"2011","80","1","5_9","76","sysselsatte_botid_land","prosent"
"2011","80","1","alle","73","sysselsatte_botid_land","prosent"
"2011","80","2","0_4","49","sysselsatte_botid_land","prosent"
"2011","80","2","10+","52","sysselsatte_botid_land","prosent"
"2011","80","2","5_9","67","sysselsatte_botid_land","prosent"
"2011","80","2","alle","55","sysselsatte_botid_land","prosent"
"2011","80","alle","0_4","66","sysselsatte_botid_land","prosent"
"2011","80","alle","10+","63","sysselsatte_botid_land","prosent"
"2011","80","alle","5_9","71","sysselsatte_botid_land","prosent"
"2011","80","alle","alle","66","sysselsatte_botid_land","prosent"
"2011","81","1","0_4","73","sysselsatte_botid_land","prosent"
"2011","81","1","10+","70","sysselsatte_botid_land","prosent"
"2011","81","1","5_9","79","sysselsatte_botid_land","prosent"
"2011","81","1","alle","73","sysselsatte_botid_land","prosent"
"2011","81","2","0_4","62","sysselsatte_botid_land","prosent"
"2011","81","2","10+","72","sysselsatte_botid_land","prosent"
"2011","81","2","5_9","71","sysselsatte_botid_land","prosent"
"2011","81","2","alle","67","sysselsatte_botid_land","prosent"
"2011","81","alle","0_4","69","sysselsatte_botid_land","prosent"
"2011","81","alle","10+","71","sysselsatte_botid_land","prosent"
"2011","81","alle","5_9","74","sysselsatte_botid_land","prosent"
"2011","81","alle","alle","70","sysselsatte_botid_land","prosent"
"2011","82","1","0_4","79","sysselsatte_botid_land","prosent"
"2011","82","1","10+","67","sysselsatte_botid_land","prosent"
"2011","82","1","5_9","86","sysselsatte_botid_land","prosent"
"2011","82","1","alle","73","sysselsatte_botid_land","prosent"
"2011","82","2","0_4","73","sysselsatte_botid_land","prosent"
"2011","82","2","10+","67","sysselsatte_botid_land","prosent"
"2011","82","2","5_9","85","sysselsatte_botid_land","prosent"
"2011","82","2","alle","74","sysselsatte_botid_land","prosent"
"2011","82","alle","0_4","77","sysselsatte_botid_land","prosent"
"2011","82","alle","10+","67","sysselsatte_botid_land","prosent"
"2011","82","alle","5_9","85","sysselsatte_botid_land","prosent"
"2011","82","alle","alle","73","sysselsatte_botid_land","prosent"
"2011","83","1","0_4","78","sysselsatte_botid_land","prosent"
"2011","83","1","10+","68","sysselsatte_botid_land","prosent"
"2011","83","1","5_9","84","sysselsatte_botid_land","prosent"
"2011","83","1","alle","74","sysselsatte_botid_land","prosent"
"2011","83","2","0_4","43","sysselsatte_botid_land","prosent"
"2011","83","2","10+","74","sysselsatte_botid_land","prosent"
"2011","83","2","5_9","75","sysselsatte_botid_land","prosent"
"2011","83","2","alle","60","sysselsatte_botid_land","prosent"
"2011","83","alle","0_4","59","sysselsatte_botid_land","prosent"
"2011","83","alle","10+","71","sysselsatte_botid_land","prosent"
"2011","83","alle","5_9","77","sysselsatte_botid_land","prosent"
"2011","83","alle","alle","66","sysselsatte_botid_land","prosent"
"2012","01","1","0_4","63","sysselsatte_botid_land","prosent"
"2012","01","1","10+","56","sysselsatte_botid_land","prosent"
"2012","01","1","5_9","70","sysselsatte_botid_land","prosent"
"2012","01","1","alle","60","sysselsatte_botid_land","prosent"
"2012","01","2","0_4","35","sysselsatte_botid_land","prosent"
"2012","01","2","10+","44","sysselsatte_botid_land","prosent"
"2012","01","2","5_9","45","sysselsatte_botid_land","prosent"
"2012","01","2","alle","43","sysselsatte_botid_land","prosent"
"2012","01","alle","0_4","53","sysselsatte_botid_land","prosent"
"2012","01","alle","10+","49","sysselsatte_botid_land","prosent"
"2012","01","alle","5_9","54","sysselsatte_botid_land","prosent"
"2012","01","alle","alle","51","sysselsatte_botid_land","prosent"
"2012","02","1","0_4","69","sysselsatte_botid_land","prosent"
"2012","02","1","10+","62","sysselsatte_botid_land","prosent"
"2012","02","1","5_9","75","sysselsatte_botid_land","prosent"
"2012","02","1","alle","68","sysselsatte_botid_land","prosent"
"2012","02","2","0_4","32","sysselsatte_botid_land","prosent"
"2012","02","2","10+","52","sysselsatte_botid_land","prosent"
"2012","02","2","5_9","54","sysselsatte_botid_land","prosent"
"2012","02","2","alle","48","sysselsatte_botid_land","prosent"
"2012","02","alle","0_4","58","sysselsatte_botid_land","prosent"
"2012","02","alle","10+","55","sysselsatte_botid_land","prosent"
"2012","02","alle","5_9","63","sysselsatte_botid_land","prosent"
"2012","02","alle","alle","58","sysselsatte_botid_land","prosent"
"2012","03","1","0_4","69","sysselsatte_botid_land","prosent"
"2012","03","1","10+","64","sysselsatte_botid_land","prosent"
"2012","03","1","5_9","74","sysselsatte_botid_land","prosent"
"2012","03","1","alle","68","sysselsatte_botid_land","prosent"
"2012","03","2","0_4","39","sysselsatte_botid_land","prosent"
"2012","03","2","10+","51","sysselsatte_botid_land","prosent"
"2012","03","2","5_9","51","sysselsatte_botid_land","prosent"
"2012","03","2","alle","48","sysselsatte_botid_land","prosent"
"2012","03","alle","0_4","59","sysselsatte_botid_land","prosent"
"2012","03","alle","10+","55","sysselsatte_botid_land","prosent"
"2012","03","alle","5_9","62","sysselsatte_botid_land","prosent"
"2012","03","alle","alle","58","sysselsatte_botid_land","prosent"
"2012","04","1","0_4","71","sysselsatte_botid_land","prosent"
"2012","04","1","10+","62","sysselsatte_botid_land","prosent"
"2012","04","1","5_9","76","sysselsatte_botid_land","prosent"
"2012","04","1","alle","69","sysselsatte_botid_land","prosent"
"2012","04","2","0_4","31","sysselsatte_botid_land","prosent"
"2012","04","2","10+","49","sysselsatte_botid_land","prosent"
"2012","04","2","5_9","44","sysselsatte_botid_land","prosent"
"2012","04","2","alle","45","sysselsatte_botid_land","prosent"
"2012","04","alle","0_4","56","sysselsatte_botid_land","prosent"
"2012","04","alle","10+","53","sysselsatte_botid_land","prosent"
"2012","04","alle","5_9","56","sysselsatte_botid_land","prosent"
"2012","04","alle","alle","54","sysselsatte_botid_land","prosent"
"2012","05","1","0_4","67","sysselsatte_botid_land","prosent"
"2012","05","1","10+","77","sysselsatte_botid_land","prosent"
"2012","05","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","05","1","alle","73","sysselsatte_botid_land","prosent"
"2012","05","2","0_4","43","sysselsatte_botid_land","prosent"
"2012","05","2","10+","63","sysselsatte_botid_land","prosent"
"2012","05","2","5_9","62","sysselsatte_botid_land","prosent"
"2012","05","2","alle","57","sysselsatte_botid_land","prosent"
"2012","05","alle","0_4","58","sysselsatte_botid_land","prosent"
"2012","05","alle","10+","70","sysselsatte_botid_land","prosent"
"2012","05","alle","5_9","71","sysselsatte_botid_land","prosent"
"2012","05","alle","alle","66","sysselsatte_botid_land","prosent"
"2012","06","1","0_4","68","sysselsatte_botid_land","prosent"
"2012","06","1","10+","74","sysselsatte_botid_land","prosent"
"2012","06","1","5_9","79","sysselsatte_botid_land","prosent"
"2012","06","1","alle","73","sysselsatte_botid_land","prosent"
"2012","06","2","0_4","42","sysselsatte_botid_land","prosent"
"2012","06","2","10+","64","sysselsatte_botid_land","prosent"
"2012","06","2","5_9","61","sysselsatte_botid_land","prosent"
"2012","06","2","alle","58","sysselsatte_botid_land","prosent"
"2012","06","alle","0_4","58","sysselsatte_botid_land","prosent"
"2012","06","alle","10+","69","sysselsatte_botid_land","prosent"
"2012","06","alle","5_9","69","sysselsatte_botid_land","prosent"
"2012","06","alle","alle","65","sysselsatte_botid_land","prosent"
"2012","07","1","0_4","68","sysselsatte_botid_land","prosent"
"2012","07","1","10+","75","sysselsatte_botid_land","prosent"
"2012","07","1","5_9","80","sysselsatte_botid_land","prosent"
"2012","07","1","alle","72","sysselsatte_botid_land","prosent"
"2012","07","2","0_4","42","sysselsatte_botid_land","prosent"
"2012","07","2","10+","65","sysselsatte_botid_land","prosent"
"2012","07","2","5_9","60","sysselsatte_botid_land","prosent"
"2012","07","2","alle","60","sysselsatte_botid_land","prosent"
"2012","07","alle","0_4","60","sysselsatte_botid_land","prosent"
"2012","07","alle","10+","67","sysselsatte_botid_land","prosent"
"2012","07","alle","5_9","69","sysselsatte_botid_land","prosent"
"2012","07","alle","alle","65","sysselsatte_botid_land","prosent"
"2012","08","1","0_4","74","sysselsatte_botid_land","prosent"
"2012","08","1","10+","72","sysselsatte_botid_land","prosent"
"2012","08","1","5_9","82","sysselsatte_botid_land","prosent"
"2012","08","1","alle","75","sysselsatte_botid_land","prosent"
"2012","08","2","0_4","46","sysselsatte_botid_land","prosent"
"2012","08","2","10+","63","sysselsatte_botid_land","prosent"
"2012","08","2","5_9","64","sysselsatte_botid_land","prosent"
"2012","08","2","alle","59","sysselsatte_botid_land","prosent"
"2012","08","alle","0_4","66","sysselsatte_botid_land","prosent"
"2012","08","alle","10+","67","sysselsatte_botid_land","prosent"
"2012","08","alle","5_9","72","sysselsatte_botid_land","prosent"
"2012","08","alle","alle","68","sysselsatte_botid_land","prosent"
"2012","09","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","09","1","10+","72","sysselsatte_botid_land","prosent"
"2012","09","1","5_9","79","sysselsatte_botid_land","prosent"
"2012","09","1","alle","74","sysselsatte_botid_land","prosent"
"2012","09","2","0_4","49","sysselsatte_botid_land","prosent"
"2012","09","2","10+","54","sysselsatte_botid_land","prosent"
"2012","09","2","5_9","57","sysselsatte_botid_land","prosent"
"2012","09","2","alle","54","sysselsatte_botid_land","prosent"
"2012","09","alle","0_4","64","sysselsatte_botid_land","prosent"
"2012","09","alle","10+","58","sysselsatte_botid_land","prosent"
"2012","09","alle","5_9","66","sysselsatte_botid_land","prosent"
"2012","09","alle","alle","61","sysselsatte_botid_land","prosent"
"2012","10","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","10","1","10+","66","sysselsatte_botid_land","prosent"
"2012","10","1","5_9","81","sysselsatte_botid_land","prosent"
"2012","10","1","alle","73","sysselsatte_botid_land","prosent"
"2012","10","2","0_4","31","sysselsatte_botid_land","prosent"
"2012","10","2","10+","64","sysselsatte_botid_land","prosent"
"2012","10","2","5_9","66","sysselsatte_botid_land","prosent"
"2012","10","2","alle","50","sysselsatte_botid_land","prosent"
"2012","10","alle","0_4","59","sysselsatte_botid_land","prosent"
"2012","10","alle","10+","65","sysselsatte_botid_land","prosent"
"2012","10","alle","5_9","74","sysselsatte_botid_land","prosent"
"2012","10","alle","alle","63","sysselsatte_botid_land","prosent"
"2012","11","1","0_4","64","sysselsatte_botid_land","prosent"
"2012","11","1","10+","60","sysselsatte_botid_land","prosent"
"2012","11","1","5_9","64","sysselsatte_botid_land","prosent"
"2012","11","1","alle","62","sysselsatte_botid_land","prosent"
"2012","11","2","0_4","28","sysselsatte_botid_land","prosent"
"2012","11","2","10+","52","sysselsatte_botid_land","prosent"
"2012","11","2","5_9","49","sysselsatte_botid_land","prosent"
"2012","11","2","alle","45","sysselsatte_botid_land","prosent"
"2012","11","alle","0_4","49","sysselsatte_botid_land","prosent"
"2012","11","alle","10+","56","sysselsatte_botid_land","prosent"
"2012","11","alle","5_9","55","sysselsatte_botid_land","prosent"
"2012","11","alle","alle","53","sysselsatte_botid_land","prosent"
"2012","12","1","0_4","66","sysselsatte_botid_land","prosent"
"2012","12","1","10+","68","sysselsatte_botid_land","prosent"
"2012","12","1","5_9","76","sysselsatte_botid_land","prosent"
"2012","12","1","alle","69","sysselsatte_botid_land","prosent"
"2012","12","2","0_4","35","sysselsatte_botid_land","prosent"
"2012","12","2","10+","56","sysselsatte_botid_land","prosent"
"2012","12","2","5_9","53","sysselsatte_botid_land","prosent"
"2012","12","2","alle","48","sysselsatte_botid_land","prosent"
"2012","12","alle","0_4","53","sysselsatte_botid_land","prosent"
"2012","12","alle","10+","61","sysselsatte_botid_land","prosent"
"2012","12","alle","5_9","63","sysselsatte_botid_land","prosent"
"2012","12","alle","alle","58","sysselsatte_botid_land","prosent"
"2012","13","1","0_4","62","sysselsatte_botid_land","prosent"
"2012","13","1","10+","64","sysselsatte_botid_land","prosent"
"2012","13","1","5_9","74","sysselsatte_botid_land","prosent"
"2012","13","1","alle","65","sysselsatte_botid_land","prosent"
"2012","13","2","0_4","22","sysselsatte_botid_land","prosent"
"2012","13","2","10+","53","sysselsatte_botid_land","prosent"
"2012","13","2","5_9","48","sysselsatte_botid_land","prosent"
"2012","13","2","alle","41","sysselsatte_botid_land","prosent"
"2012","13","alle","0_4","45","sysselsatte_botid_land","prosent"
"2012","13","alle","10+","59","sysselsatte_botid_land","prosent"
"2012","13","alle","5_9","58","sysselsatte_botid_land","prosent"
"2012","13","alle","alle","53","sysselsatte_botid_land","prosent"
"2012","14","1","0_4","68","sysselsatte_botid_land","prosent"
"2012","14","1","10+","68","sysselsatte_botid_land","prosent"
"2012","14","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","14","1","alle","70","sysselsatte_botid_land","prosent"
"2012","14","2","0_4","26","sysselsatte_botid_land","prosent"
"2012","14","2","10+","58","sysselsatte_botid_land","prosent"
"2012","14","2","5_9","56","sysselsatte_botid_land","prosent"
"2012","14","2","alle","46","sysselsatte_botid_land","prosent"
"2012","14","alle","0_4","50","sysselsatte_botid_land","prosent"
"2012","14","alle","10+","62","sysselsatte_botid_land","prosent"
"2012","14","alle","5_9","65","sysselsatte_botid_land","prosent"
"2012","14","alle","alle","57","sysselsatte_botid_land","prosent"
"2012","15","1","0_4","67","sysselsatte_botid_land","prosent"
"2012","15","1","10+","67","sysselsatte_botid_land","prosent"
"2012","15","1","5_9","80","sysselsatte_botid_land","prosent"
"2012","15","1","alle","70","sysselsatte_botid_land","prosent"
"2012","15","2","0_4","29","sysselsatte_botid_land","prosent"
"2012","15","2","10+","66","sysselsatte_botid_land","prosent"
"2012","15","2","5_9","60","sysselsatte_botid_land","prosent"
"2012","15","2","alle","50","sysselsatte_botid_land","prosent"
"2012","15","alle","0_4","50","sysselsatte_botid_land","prosent"
"2012","15","alle","10+","67","sysselsatte_botid_land","prosent"
"2012","15","alle","5_9","70","sysselsatte_botid_land","prosent"
"2012","15","alle","alle","60","sysselsatte_botid_land","prosent"
"2012","16","1","0_4","66","sysselsatte_botid_land","prosent"
"2012","16","1","10+","70","sysselsatte_botid_land","prosent"
"2012","16","1","5_9","75","sysselsatte_botid_land","prosent"
"2012","16","1","alle","69","sysselsatte_botid_land","prosent"
"2012","16","2","0_4","35","sysselsatte_botid_land","prosent"
"2012","16","2","10+","63","sysselsatte_botid_land","prosent"
"2012","16","2","5_9","56","sysselsatte_botid_land","prosent"
"2012","16","2","alle","52","sysselsatte_botid_land","prosent"
"2012","16","alle","0_4","52","sysselsatte_botid_land","prosent"
"2012","16","alle","10+","66","sysselsatte_botid_land","prosent"
"2012","16","alle","5_9","64","sysselsatte_botid_land","prosent"
"2012","16","alle","alle","60","sysselsatte_botid_land","prosent"
"2012","17","1","0_4","71","sysselsatte_botid_land","prosent"
"2012","17","1","10+","59","sysselsatte_botid_land","prosent"
"2012","17","1","5_9","71","sysselsatte_botid_land","prosent"
"2012","17","1","alle","69","sysselsatte_botid_land","prosent"
"2012","17","2","0_4","22","sysselsatte_botid_land","prosent"
"2012","17","2","10+","57","sysselsatte_botid_land","prosent"
"2012","17","2","5_9","53","sysselsatte_botid_land","prosent"
"2012","17","2","alle","42","sysselsatte_botid_land","prosent"
"2012","17","alle","0_4","59","sysselsatte_botid_land","prosent"
"2012","17","alle","10+","58","sysselsatte_botid_land","prosent"
"2012","17","alle","5_9","66","sysselsatte_botid_land","prosent"
"2012","17","alle","alle","61","sysselsatte_botid_land","prosent"
"2012","18","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","18","1","10+","65","sysselsatte_botid_land","prosent"
"2012","18","1","5_9","77","sysselsatte_botid_land","prosent"
"2012","18","1","alle","72","sysselsatte_botid_land","prosent"
"2012","18","2","0_4","24","sysselsatte_botid_land","prosent"
"2012","18","2","10+","71","sysselsatte_botid_land","prosent"
"2012","18","2","5_9","64","sysselsatte_botid_land","prosent"
"2012","18","2","alle","39","sysselsatte_botid_land","prosent"
"2012","18","alle","0_4","50","sysselsatte_botid_land","prosent"
"2012","18","alle","10+","68","sysselsatte_botid_land","prosent"
"2012","18","alle","5_9","72","sysselsatte_botid_land","prosent"
"2012","18","alle","alle","57","sysselsatte_botid_land","prosent"
"2012","19","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","19","1","10+","77","sysselsatte_botid_land","prosent"
"2012","19","1","5_9","75","sysselsatte_botid_land","prosent"
"2012","19","1","alle","74","sysselsatte_botid_land","prosent"
"2012","19","2","0_4","28","sysselsatte_botid_land","prosent"
"2012","19","2","10+","69","sysselsatte_botid_land","prosent"
"2012","19","2","5_9","47","sysselsatte_botid_land","prosent"
"2012","19","2","alle","41","sysselsatte_botid_land","prosent"
"2012","19","alle","0_4","56","sysselsatte_botid_land","prosent"
"2012","19","alle","10+","74","sysselsatte_botid_land","prosent"
"2012","19","alle","5_9","66","sysselsatte_botid_land","prosent"
"2012","19","alle","alle","62","sysselsatte_botid_land","prosent"
"2012","20","1","0_4","70","sysselsatte_botid_land","prosent"
"2012","20","1","10+","71","sysselsatte_botid_land","prosent"
"2012","20","1","5_9","80","sysselsatte_botid_land","prosent"
"2012","20","1","alle","72","sysselsatte_botid_land","prosent"
"2012","20","2","0_4","39","sysselsatte_botid_land","prosent"
"2012","20","2","10+","57","sysselsatte_botid_land","prosent"
"2012","20","2","5_9","56","sysselsatte_botid_land","prosent"
"2012","20","2","alle","53","sysselsatte_botid_land","prosent"
"2012","20","alle","0_4","60","sysselsatte_botid_land","prosent"
"2012","20","alle","10+","61","sysselsatte_botid_land","prosent"
"2012","20","alle","5_9","67","sysselsatte_botid_land","prosent"
"2012","20","alle","alle","62","sysselsatte_botid_land","prosent"
"2012","21","1","0_4","74","sysselsatte_botid_land","prosent"
"2012","21","1","10+","78","sysselsatte_botid_land","prosent"
"2012","21","1","5_9","83","sysselsatte_botid_land","prosent"
"2012","21","1","alle","77","sysselsatte_botid_land","prosent"
"2012","21","2","0_4","36","sysselsatte_botid_land","prosent"
"2012","21","2","10+","72","sysselsatte_botid_land","prosent"
"2012","21","2","5_9","65","sysselsatte_botid_land","prosent"
"2012","21","2","alle","54","sysselsatte_botid_land","prosent"
"2012","21","alle","0_4","64","sysselsatte_botid_land","prosent"
"2012","21","alle","10+","76","sysselsatte_botid_land","prosent"
"2012","21","alle","5_9","77","sysselsatte_botid_land","prosent"
"2012","21","alle","alle","69","sysselsatte_botid_land","prosent"
"2012","22","1","0_4","75","sysselsatte_botid_land","prosent"
"2012","22","1","10+","71","sysselsatte_botid_land","prosent"
"2012","22","1","5_9","81","sysselsatte_botid_land","prosent"
"2012","22","1","alle","75","sysselsatte_botid_land","prosent"
"2012","22","2","0_4","50","sysselsatte_botid_land","prosent"
"2012","22","2","10+","66","sysselsatte_botid_land","prosent"
"2012","22","2","5_9","66","sysselsatte_botid_land","prosent"
"2012","22","2","alle","60","sysselsatte_botid_land","prosent"
"2012","22","alle","0_4","64","sysselsatte_botid_land","prosent"
"2012","22","alle","10+","68","sysselsatte_botid_land","prosent"
"2012","22","alle","5_9","72","sysselsatte_botid_land","prosent"
"2012","22","alle","alle","67","sysselsatte_botid_land","prosent"
"2012","23","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","23","1","10+","64","sysselsatte_botid_land","prosent"
"2012","23","1","5_9","75","sysselsatte_botid_land","prosent"
"2012","23","1","alle","71","sysselsatte_botid_land","prosent"
"2012","23","2","0_4","34","sysselsatte_botid_land","prosent"
