"kommune_nr","provetype","enhet","aar","tabell_navn","spraaknivaa","tabellvariabel"
"0106","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0106","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0106","skriftlig","prosent","2015","norsk_prover","under_a1","1"
"0124","lese","personer","2015","norsk_prover","under_a1",":"
"0124","lese","prosent","2015","norsk_prover","under_a1",":"
"0124","lytting","personer","2015","norsk_prover","under_a1","0"
"0124","lytting","prosent","2015","norsk_prover","under_a1","0"
"0124","muntlig","personer","2015","norsk_prover","under_a1","0"
"0124","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0124","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0124","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0213","lese","personer","2015","norsk_prover","under_a1",":"
"0213","lese","prosent","2015","norsk_prover","under_a1",":"
"0213","lytting","personer","2015","norsk_prover","under_a1","0"
"0213","lytting","prosent","2015","norsk_prover","under_a1","0"
"0213","muntlig","personer","2015","norsk_prover","under_a1","0"
"0213","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0213","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0213","skriftlig","prosent","2015","norsk_prover","under_a1","2"
"0214","lese","personer","2015","norsk_prover","under_a1",":"
"0214","lese","prosent","2015","norsk_prover","under_a1",":"
"0214","lytting","personer","2015","norsk_prover","under_a1","1"
"0214","lytting","prosent","2015","norsk_prover","under_a1","1"
"0214","muntlig","personer","2015","norsk_prover","under_a1","3"
"0214","muntlig","prosent","2015","norsk_prover","under_a1","4"
"0214","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0214","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0216","lese","personer","2015","norsk_prover","under_a1",":"
"0216","lese","prosent","2015","norsk_prover","under_a1",":"
"0216","lytting","personer","2015","norsk_prover","under_a1","0"
"0216","lytting","prosent","2015","norsk_prover","under_a1","0"
"0216","muntlig","personer","2015","norsk_prover","under_a1","0"
"0216","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0216","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0216","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0217","lese","personer","2015","norsk_prover","under_a1",":"
"0217","lese","prosent","2015","norsk_prover","under_a1",":"
"0217","lytting","personer","2015","norsk_prover","under_a1","0"
"0217","lytting","prosent","2015","norsk_prover","under_a1","0"
"0217","muntlig","personer","2015","norsk_prover","under_a1","0"
"0217","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0217","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0217","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0219","lese","personer","2015","norsk_prover","under_a1",":"
"0219","lese","prosent","2015","norsk_prover","under_a1",":"
"0219","lytting","personer","2015","norsk_prover","under_a1","21"
"0219","lytting","prosent","2015","norsk_prover","under_a1","7"
"0219","muntlig","personer","2015","norsk_prover","under_a1","0"
"0219","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0219","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0219","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0220","lese","personer","2015","norsk_prover","under_a1",":"
"0220","lese","prosent","2015","norsk_prover","under_a1",":"
"0220","lytting","personer","2015","norsk_prover","under_a1","0"
"0220","lytting","prosent","2015","norsk_prover","under_a1","0"
"0220","muntlig","personer","2015","norsk_prover","under_a1","0"
"0220","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0220","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0220","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0221","lese","personer","2015","norsk_prover","under_a1",":"
"0221","lese","prosent","2015","norsk_prover","under_a1",":"
"0221","lytting","personer","2015","norsk_prover","under_a1","0"
"0221","lytting","prosent","2015","norsk_prover","under_a1","0"
"0221","muntlig","personer","2015","norsk_prover","under_a1","0"
"0221","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0221","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0221","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0226","lese","personer","2015","norsk_prover","under_a1",":"
"0226","lese","prosent","2015","norsk_prover","under_a1",":"
"0226","lytting","personer","2015","norsk_prover","under_a1","0"
"0226","lytting","prosent","2015","norsk_prover","under_a1","0"
"0226","muntlig","personer","2015","norsk_prover","under_a1","0"
"0226","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0226","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0226","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0228","lese","personer","2015","norsk_prover","under_a1",":"
"0228","lese","prosent","2015","norsk_prover","under_a1",":"
"0228","lytting","personer","2015","norsk_prover","under_a1",":"
"0228","lytting","prosent","2015","norsk_prover","under_a1",":"
"0228","muntlig","personer","2015","norsk_prover","under_a1",":"
"0228","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0228","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0228","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0230","lese","personer","2015","norsk_prover","under_a1",":"
"0230","lese","prosent","2015","norsk_prover","under_a1",":"
"0230","lytting","personer","2015","norsk_prover","under_a1","0"
"0230","lytting","prosent","2015","norsk_prover","under_a1","0"
"0230","muntlig","personer","2015","norsk_prover","under_a1","0"
"0230","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0230","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0230","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0231","lese","personer","2015","norsk_prover","under_a1",":"
"0231","lese","prosent","2015","norsk_prover","under_a1",":"
"0231","lytting","personer","2015","norsk_prover","under_a1","2"
"0231","lytting","prosent","2015","norsk_prover","under_a1","1"
"0231","muntlig","personer","2015","norsk_prover","under_a1","2"
"0231","muntlig","prosent","2015","norsk_prover","under_a1","1"
"0231","skriftlig","personer","2015","norsk_prover","under_a1","4"
"0231","skriftlig","prosent","2015","norsk_prover","under_a1","2"
"0233","lese","personer","2015","norsk_prover","under_a1",":"
"0233","lese","prosent","2015","norsk_prover","under_a1",":"
"0233","lytting","personer","2015","norsk_prover","under_a1","0"
"0233","lytting","prosent","2015","norsk_prover","under_a1","0"
"0233","muntlig","personer","2015","norsk_prover","under_a1","0"
"0233","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0233","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0233","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0235","lese","personer","2015","norsk_prover","under_a1",":"
"0235","lese","prosent","2015","norsk_prover","under_a1",":"
"0235","lytting","personer","2015","norsk_prover","under_a1","0"
"0235","lytting","prosent","2015","norsk_prover","under_a1","0"
"0235","muntlig","personer","2015","norsk_prover","under_a1","0"
"0235","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0235","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0235","skriftlig","prosent","2015","norsk_prover","under_a1","1"
"0301","lese","personer","2015","norsk_prover","under_a1",":"
"0301","lese","prosent","2015","norsk_prover","under_a1",":"
"0301","lytting","personer","2015","norsk_prover","under_a1","0"
"0301","lytting","prosent","2015","norsk_prover","under_a1","0"
"0301","muntlig","personer","2015","norsk_prover","under_a1","0"
"0301","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0301","skriftlig","personer","2015","norsk_prover","under_a1","18"
"0301","skriftlig","prosent","2015","norsk_prover","under_a1","1"
"0402","lese","personer","2015","norsk_prover","under_a1",":"
"0402","lese","prosent","2015","norsk_prover","under_a1",":"
"0402","lytting","personer","2015","norsk_prover","under_a1","0"
"0402","lytting","prosent","2015","norsk_prover","under_a1","0"
"0402","muntlig","personer","2015","norsk_prover","under_a1","0"
"0402","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0402","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0402","skriftlig","prosent","2015","norsk_prover","under_a1","5"
"0403","lese","personer","2015","norsk_prover","under_a1",":"
"0403","lese","prosent","2015","norsk_prover","under_a1",":"
"0403","lytting","personer","2015","norsk_prover","under_a1","0"
"0403","lytting","prosent","2015","norsk_prover","under_a1","0"
"0403","muntlig","personer","2015","norsk_prover","under_a1","0"
"0403","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0403","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0403","skriftlig","prosent","2015","norsk_prover","under_a1","3"
"0412","lese","personer","2015","norsk_prover","under_a1",":"
"0412","lese","prosent","2015","norsk_prover","under_a1",":"
"0412","lytting","personer","2015","norsk_prover","under_a1","0"
"0412","lytting","prosent","2015","norsk_prover","under_a1","0"
"0412","muntlig","personer","2015","norsk_prover","under_a1","0"
"0412","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0412","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0412","skriftlig","prosent","2015","norsk_prover","under_a1","4"
"0415","lese","personer","2015","norsk_prover","under_a1",":"
"0415","lese","prosent","2015","norsk_prover","under_a1",":"
"0415","lytting","personer","2015","norsk_prover","under_a1","0"
"0415","lytting","prosent","2015","norsk_prover","under_a1","0"
"0415","muntlig","personer","2015","norsk_prover","under_a1","0"
"0415","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0415","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0415","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0417","lese","personer","2015","norsk_prover","under_a1",":"
"0417","lese","prosent","2015","norsk_prover","under_a1",":"
"0417","lytting","personer","2015","norsk_prover","under_a1","1"
"0417","lytting","prosent","2015","norsk_prover","under_a1","4"
"0417","muntlig","personer","2015","norsk_prover","under_a1","0"
"0417","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0417","skriftlig","personer","2015","norsk_prover","under_a1","2"
"0417","skriftlig","prosent","2015","norsk_prover","under_a1","6"
"0425","lese","personer","2015","norsk_prover","under_a1",":"
"0425","lese","prosent","2015","norsk_prover","under_a1",":"
"0425","lytting","personer","2015","norsk_prover","under_a1","0"
"0425","lytting","prosent","2015","norsk_prover","under_a1","0"
"0425","muntlig","personer","2015","norsk_prover","under_a1","0"
"0425","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0425","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0425","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0427","lese","personer","2015","norsk_prover","under_a1",":"
"0427","lese","prosent","2015","norsk_prover","under_a1",":"
"0427","lytting","personer","2015","norsk_prover","under_a1","0"
"0427","lytting","prosent","2015","norsk_prover","under_a1","0"
"0427","muntlig","personer","2015","norsk_prover","under_a1","0"
"0427","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0427","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0427","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0428","lese","personer","2015","norsk_prover","under_a1",":"
"0428","lese","prosent","2015","norsk_prover","under_a1",":"
"0428","lytting","personer","2015","norsk_prover","under_a1",":"
"0428","lytting","prosent","2015","norsk_prover","under_a1",":"
"0428","muntlig","personer","2015","norsk_prover","under_a1",":"
"0428","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0428","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0428","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0430","lese","personer","2015","norsk_prover","under_a1",":"
"0430","lese","prosent","2015","norsk_prover","under_a1",":"
"0430","lytting","personer","2015","norsk_prover","under_a1",":"
"0430","lytting","prosent","2015","norsk_prover","under_a1",":"
"0430","muntlig","personer","2015","norsk_prover","under_a1",":"
"0430","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0430","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0430","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0432","lese","personer","2015","norsk_prover","under_a1",":"
"0432","lese","prosent","2015","norsk_prover","under_a1",":"
"0432","lytting","personer","2015","norsk_prover","under_a1",":"
"0432","lytting","prosent","2015","norsk_prover","under_a1",":"
"0432","muntlig","personer","2015","norsk_prover","under_a1",":"
"0432","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0432","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0432","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0434","lese","personer","2015","norsk_prover","under_a1",":"
"0434","lese","prosent","2015","norsk_prover","under_a1",":"
"0434","lytting","personer","2015","norsk_prover","under_a1",":"
"0434","lytting","prosent","2015","norsk_prover","under_a1",":"
"0434","muntlig","personer","2015","norsk_prover","under_a1",":"
"0434","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0434","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0434","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0437","lese","personer","2015","norsk_prover","under_a1",":"
"0437","lese","prosent","2015","norsk_prover","under_a1",":"
"0437","lytting","personer","2015","norsk_prover","under_a1","1"
"0437","lytting","prosent","2015","norsk_prover","under_a1","4"
"0437","muntlig","personer","2015","norsk_prover","under_a1","0"
"0437","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0437","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0437","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0501","lese","personer","2015","norsk_prover","under_a1",":"
"0501","lese","prosent","2015","norsk_prover","under_a1",":"
"0501","lytting","personer","2015","norsk_prover","under_a1","0"
"0501","lytting","prosent","2015","norsk_prover","under_a1","0"
"0501","muntlig","personer","2015","norsk_prover","under_a1","0"
"0501","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0501","skriftlig","personer","2015","norsk_prover","under_a1","2"
"0501","skriftlig","prosent","2015","norsk_prover","under_a1","4"
"0502","lese","personer","2015","norsk_prover","under_a1",":"
"0502","lese","prosent","2015","norsk_prover","under_a1",":"
"0502","lytting","personer","2015","norsk_prover","under_a1","0"
"0502","lytting","prosent","2015","norsk_prover","under_a1","0"
"0502","muntlig","personer","2015","norsk_prover","under_a1","1"
"0502","muntlig","prosent","2015","norsk_prover","under_a1","2"
"0502","skriftlig","personer","2015","norsk_prover","under_a1","2"
"0502","skriftlig","prosent","2015","norsk_prover","under_a1","4"
"0513","lese","personer","2015","norsk_prover","under_a1",":"
"0513","lese","prosent","2015","norsk_prover","under_a1",":"
"0513","lytting","personer","2015","norsk_prover","under_a1",":"
"0513","lytting","prosent","2015","norsk_prover","under_a1",":"
"0513","muntlig","personer","2015","norsk_prover","under_a1",":"
"0513","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0513","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0513","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0514","lese","personer","2015","norsk_prover","under_a1",":"
"0514","lese","prosent","2015","norsk_prover","under_a1",":"
"0514","lytting","personer","2015","norsk_prover","under_a1",":"
"0514","lytting","prosent","2015","norsk_prover","under_a1",":"
"0514","muntlig","personer","2015","norsk_prover","under_a1",":"
"0514","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0514","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0514","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0515","lese","personer","2015","norsk_prover","under_a1",":"
"0515","lese","prosent","2015","norsk_prover","under_a1",":"
"0515","lytting","personer","2015","norsk_prover","under_a1",":"
"0515","lytting","prosent","2015","norsk_prover","under_a1",":"
"0515","muntlig","personer","2015","norsk_prover","under_a1",":"
"0515","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0515","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0515","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0516","lese","personer","2015","norsk_prover","under_a1",":"
"0516","lese","prosent","2015","norsk_prover","under_a1",":"
"0516","lytting","personer","2015","norsk_prover","under_a1",":"
"0516","lytting","prosent","2015","norsk_prover","under_a1",":"
"0516","muntlig","personer","2015","norsk_prover","under_a1",":"
"0516","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0516","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0516","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0517","lese","personer","2015","norsk_prover","under_a1",":"
"0517","lese","prosent","2015","norsk_prover","under_a1",":"
"0517","lytting","personer","2015","norsk_prover","under_a1","0"
"0517","lytting","prosent","2015","norsk_prover","under_a1","0"
"0517","muntlig","personer","2015","norsk_prover","under_a1","0"
"0517","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0517","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0517","skriftlig","prosent","2015","norsk_prover","under_a1","4"
"0520","lese","personer","2015","norsk_prover","under_a1",":"
"0520","lese","prosent","2015","norsk_prover","under_a1",":"
"0520","lytting","personer","2015","norsk_prover","under_a1",""
"0520","lytting","prosent","2015","norsk_prover","under_a1",":"
"0520","muntlig","personer","2015","norsk_prover","under_a1",""
"0520","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0520","skriftlig","personer","2015","norsk_prover","under_a1",""
"0520","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0521","lese","personer","2015","norsk_prover","under_a1",":"
"0521","lese","prosent","2015","norsk_prover","under_a1",":"
"0521","lytting","personer","2015","norsk_prover","under_a1",":"
"0521","lytting","prosent","2015","norsk_prover","under_a1",":"
"0521","muntlig","personer","2015","norsk_prover","under_a1",":"
"0521","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0521","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0521","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0528","lese","personer","2015","norsk_prover","under_a1",":"
"0528","lese","prosent","2015","norsk_prover","under_a1",":"
"0528","lytting","personer","2015","norsk_prover","under_a1","0"
"0528","lytting","prosent","2015","norsk_prover","under_a1","0"
"0528","muntlig","personer","2015","norsk_prover","under_a1",":"
"0528","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0528","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0528","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0529","lese","personer","2015","norsk_prover","under_a1",":"
"0529","lese","prosent","2015","norsk_prover","under_a1",":"
"0529","lytting","personer","2015","norsk_prover","under_a1","0"
"0529","lytting","prosent","2015","norsk_prover","under_a1","0"
"0529","muntlig","personer","2015","norsk_prover","under_a1","0"
"0529","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0529","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0529","skriftlig","prosent","2015","norsk_prover","under_a1","4"
"0533","lese","personer","2015","norsk_prover","under_a1",":"
"0533","lese","prosent","2015","norsk_prover","under_a1",":"
"0533","lytting","personer","2015","norsk_prover","under_a1","0"
"0533","lytting","prosent","2015","norsk_prover","under_a1","0"
"0533","muntlig","personer","2015","norsk_prover","under_a1","0"
"0533","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0533","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0533","skriftlig","prosent","2015","norsk_prover","under_a1","2"
"0536","lese","personer","2015","norsk_prover","under_a1",":"
"0536","lese","prosent","2015","norsk_prover","under_a1",":"
"0536","lytting","personer","2015","norsk_prover","under_a1",":"
"0536","lytting","prosent","2015","norsk_prover","under_a1",":"
"0536","muntlig","personer","2015","norsk_prover","under_a1",":"
"0536","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0536","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0536","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0538","lese","personer","2015","norsk_prover","under_a1",":"
"0538","lese","prosent","2015","norsk_prover","under_a1",":"
"0538","lytting","personer","2015","norsk_prover","under_a1","0"
"0538","lytting","prosent","2015","norsk_prover","under_a1","0"
"0538","muntlig","personer","2015","norsk_prover","under_a1","0"
"0538","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0538","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0538","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0540","lese","personer","2015","norsk_prover","under_a1",":"
"0540","lese","prosent","2015","norsk_prover","under_a1",":"
"0540","lytting","personer","2015","norsk_prover","under_a1",":"
"0540","lytting","prosent","2015","norsk_prover","under_a1",":"
"0540","muntlig","personer","2015","norsk_prover","under_a1",":"
"0540","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0540","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0540","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0542","lese","personer","2015","norsk_prover","under_a1",":"
"0542","lese","prosent","2015","norsk_prover","under_a1",":"
"0542","lytting","personer","2015","norsk_prover","under_a1","0"
"0542","lytting","prosent","2015","norsk_prover","under_a1","0"
"0542","muntlig","personer","2015","norsk_prover","under_a1","0"
"0542","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0542","skriftlig","personer","2015","norsk_prover","under_a1","2"
"0542","skriftlig","prosent","2015","norsk_prover","under_a1","14"
"0543","lese","personer","2015","norsk_prover","under_a1",":"
"0543","lese","prosent","2015","norsk_prover","under_a1",":"
"0543","lytting","personer","2015","norsk_prover","under_a1",":"
"0543","lytting","prosent","2015","norsk_prover","under_a1",":"
"0543","muntlig","personer","2015","norsk_prover","under_a1",":"
"0543","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0543","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0543","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0545","lese","personer","2015","norsk_prover","under_a1",":"
"0545","lese","prosent","2015","norsk_prover","under_a1",":"
"0545","lytting","personer","2015","norsk_prover","under_a1",":"
"0545","lytting","prosent","2015","norsk_prover","under_a1",":"
"0545","muntlig","personer","2015","norsk_prover","under_a1",":"
"0545","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0545","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0545","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0602","lese","personer","2015","norsk_prover","under_a1",":"
"0602","lese","prosent","2015","norsk_prover","under_a1",":"
"0602","lytting","personer","2015","norsk_prover","under_a1","0"
"0602","lytting","prosent","2015","norsk_prover","under_a1","0"
"0602","muntlig","personer","2015","norsk_prover","under_a1","4"
"0602","muntlig","prosent","2015","norsk_prover","under_a1","4"
"0602","skriftlig","personer","2015","norsk_prover","under_a1","3"
"0602","skriftlig","prosent","2015","norsk_prover","under_a1","3"
"0604","lese","personer","2015","norsk_prover","under_a1",":"
"0604","lese","prosent","2015","norsk_prover","under_a1",":"
"0604","lytting","personer","2015","norsk_prover","under_a1","0"
"0604","lytting","prosent","2015","norsk_prover","under_a1","0"
"0604","muntlig","personer","2015","norsk_prover","under_a1","0"
"0604","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0604","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0604","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0605","lese","personer","2015","norsk_prover","under_a1",":"
"0605","lese","prosent","2015","norsk_prover","under_a1",":"
"0605","lytting","personer","2015","norsk_prover","under_a1","0"
"0605","lytting","prosent","2015","norsk_prover","under_a1","0"
"0605","muntlig","personer","2015","norsk_prover","under_a1","0"
"0605","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0605","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0605","skriftlig","prosent","2015","norsk_prover","under_a1","2"
"0617","lese","personer","2015","norsk_prover","under_a1",":"
"0617","lese","prosent","2015","norsk_prover","under_a1",":"
"0617","lytting","personer","2015","norsk_prover","under_a1","0"
"0617","lytting","prosent","2015","norsk_prover","under_a1","0"
"0617","muntlig","personer","2015","norsk_prover","under_a1","0"
"0617","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0617","skriftlig","personer","2015","norsk_prover","under_a1","2"
"0617","skriftlig","prosent","2015","norsk_prover","under_a1","6"
"0619","lese","personer","2015","norsk_prover","under_a1",":"
"0619","lese","prosent","2015","norsk_prover","under_a1",":"
"0619","lytting","personer","2015","norsk_prover","under_a1",":"
"0619","lytting","prosent","2015","norsk_prover","under_a1",":"
"0619","muntlig","personer","2015","norsk_prover","under_a1",":"
"0619","muntlig","prosent","2015","norsk_prover","under_a1",":"
"0619","skriftlig","personer","2015","norsk_prover","under_a1",":"
"0619","skriftlig","prosent","2015","norsk_prover","under_a1",":"
"0623","lese","personer","2015","norsk_prover","under_a1",":"
"0623","lese","prosent","2015","norsk_prover","under_a1",":"
"0623","lytting","personer","2015","norsk_prover","under_a1","0"
"0623","lytting","prosent","2015","norsk_prover","under_a1","0"
"0623","muntlig","personer","2015","norsk_prover","under_a1","0"
"0623","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0623","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0623","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0624","lese","personer","2015","norsk_prover","under_a1",":"
"0624","lese","prosent","2015","norsk_prover","under_a1",":"
"0624","lytting","personer","2015","norsk_prover","under_a1","3"
"0624","lytting","prosent","2015","norsk_prover","under_a1","6"
"0624","muntlig","personer","2015","norsk_prover","under_a1","4"
"0624","muntlig","prosent","2015","norsk_prover","under_a1","7"
"0624","skriftlig","personer","2015","norsk_prover","under_a1","6"
"0624","skriftlig","prosent","2015","norsk_prover","under_a1","9"
"0625","lese","personer","2015","norsk_prover","under_a1",":"
"0625","lese","prosent","2015","norsk_prover","under_a1",":"
"0625","lytting","personer","2015","norsk_prover","under_a1","0"
"0625","lytting","prosent","2015","norsk_prover","under_a1","0"
"0625","muntlig","personer","2015","norsk_prover","under_a1","0"
"0625","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0625","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0625","skriftlig","prosent","2015","norsk_prover","under_a1","5"
"0626","lese","personer","2015","norsk_prover","under_a1",":"
"0626","lese","prosent","2015","norsk_prover","under_a1",":"
"0626","lytting","personer","2015","norsk_prover","under_a1","0"
"0626","lytting","prosent","2015","norsk_prover","under_a1","0"
"0626","muntlig","personer","2015","norsk_prover","under_a1","0"
"0626","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0626","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0626","skriftlig","prosent","2015","norsk_prover","under_a1","1"
"0628","lese","personer","2015","norsk_prover","under_a1",":"
"0628","lese","prosent","2015","norsk_prover","under_a1",":"
"0628","lytting","personer","2015","norsk_prover","under_a1","0"
"0628","lytting","prosent","2015","norsk_prover","under_a1","0"
"0628","muntlig","personer","2015","norsk_prover","under_a1","0"
"0628","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0628","skriftlig","personer","2015","norsk_prover","under_a1","0"
"0628","skriftlig","prosent","2015","norsk_prover","under_a1","0"
"0633","lese","personer","2015","norsk_prover","under_a1",":"
"0633","lese","prosent","2015","norsk_prover","under_a1",":"
"0633","lytting","personer","2015","norsk_prover","under_a1","1"
"0633","lytting","prosent","2015","norsk_prover","under_a1","6"
"0633","muntlig","personer","2015","norsk_prover","under_a1","0"
"0633","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0633","skriftlig","personer","2015","norsk_prover","under_a1","2"
"0633","skriftlig","prosent","2015","norsk_prover","under_a1","12"
"0701","lese","personer","2015","norsk_prover","under_a1",":"
"0701","lese","prosent","2015","norsk_prover","under_a1",":"
"0701","lytting","personer","2015","norsk_prover","under_a1","0"
"0701","lytting","prosent","2015","norsk_prover","under_a1","0"
"0701","muntlig","personer","2015","norsk_prover","under_a1","0"
"0701","muntlig","prosent","2015","norsk_prover","under_a1","0"
"0701","skriftlig","personer","2015","norsk_prover","under_a1","1"
"0701","skriftlig","prosent","2015","norsk_prover","under_a1","2"
"0704","lese","personer","2015","norsk_prover","under_a1",":"
"0704","lese","prosent","2015","norsk_prover","under_a1",":"
"0704","lytting","personer","2015","norsk_prover","under_a1","1"
"0704","lytting","prosent","2015","norsk_prover","under_a1","1"
"0704","muntlig","personer","2015","norsk_prover","under_a1","0"
"0704","muntlig","prosent","2015","norsk_prover","under_a1","0"
