"kommune_nr","bosetting","enhet","maaned","tabellvariabel","tabell_navn","aar"
"0720","bosatt","personer","november","13","bosetting_maaned",2012
"0722","bosatt","personer","november","9","bosetting_maaned",2012
"0723","bosatt","personer","november","0","bosetting_maaned",2012
"0728","bosatt","personer","november","3","bosetting_maaned",2012
"0805","bosatt","personer","november","42","bosetting_maaned",2012
"0806","bosatt","personer","november","11","bosetting_maaned",2012
"0807","bosatt","personer","november","16","bosetting_maaned",2012
"0811","bosatt","personer","november","3","bosetting_maaned",2012
"0814","bosatt","personer","november","41","bosetting_maaned",2012
"0815","bosatt","personer","november","2","bosetting_maaned",2012
"0817","bosatt","personer","november","2","bosetting_maaned",2012
"0819","bosatt","personer","november","0","bosetting_maaned",2012
"0821","bosatt","personer","november","3","bosetting_maaned",2012
"0822","bosatt","personer","november","23","bosetting_maaned",2012
"0826","bosatt","personer","november","0","bosetting_maaned",2012
"0827","bosatt","personer","november","0","bosetting_maaned",2012
"0828","bosatt","personer","november","1","bosetting_maaned",2012
"0829","bosatt","personer","november","0","bosetting_maaned",2012
"0830","bosatt","personer","november","0","bosetting_maaned",2012
"0831","bosatt","personer","november","0","bosetting_maaned",2012
"0833","bosatt","personer","november","0","bosetting_maaned",2012
"0834","bosatt","personer","november","3","bosetting_maaned",2012
"0901","bosatt","personer","november","14","bosetting_maaned",2012
"0904","bosatt","personer","november","1","bosetting_maaned",2012
"0906","bosatt","personer","november","0","bosetting_maaned",2012
"0911","bosatt","personer","november","2","bosetting_maaned",2012
"0912","bosatt","personer","november","0","bosetting_maaned",2012
"0914","bosatt","personer","november","2","bosetting_maaned",2012
"0919","bosatt","personer","november","6","bosetting_maaned",2012
"0926","bosatt","personer","november","4","bosetting_maaned",2012
"0928","bosatt","personer","november","4","bosetting_maaned",2012
"0929","bosatt","personer","november","6","bosetting_maaned",2012
"0935","bosatt","personer","november","0","bosetting_maaned",2012
"0937","bosatt","personer","november","0","bosetting_maaned",2012
"0938","bosatt","personer","november","0","bosetting_maaned",2012
"0940","bosatt","personer","november","0","bosetting_maaned",2012
"0941","bosatt","personer","november","4","bosetting_maaned",2012
"1001","bosatt","personer","november","14","bosetting_maaned",2012
"1002","bosatt","personer","november","23","bosetting_maaned",2012
"1003","bosatt","personer","november","14","bosetting_maaned",2012
"1004","bosatt","personer","november","6","bosetting_maaned",2012
"1014","bosatt","personer","november","13","bosetting_maaned",2012
"1017","bosatt","personer","november","15","bosetting_maaned",2012
"1018","bosatt","personer","november","5","bosetting_maaned",2012
"1021","bosatt","personer","november","3","bosetting_maaned",2012
"1026","bosatt","personer","november","0","bosetting_maaned",2012
"1027","bosatt","personer","november","0","bosetting_maaned",2012
"1029","bosatt","personer","november","2","bosetting_maaned",2012
"1032","bosatt","personer","november","7","bosetting_maaned",2012
"1034","bosatt","personer","november","1","bosetting_maaned",2012
"1037","bosatt","personer","november","5","bosetting_maaned",2012
"1046","bosatt","personer","november","1","bosetting_maaned",2012
"1101","bosatt","personer","november","3","bosetting_maaned",2012
"1102","bosatt","personer","november","27","bosetting_maaned",2012
"1103","bosatt","personer","november","25","bosetting_maaned",2012
"1106","bosatt","personer","november","19","bosetting_maaned",2012
"1111","bosatt","personer","november","0","bosetting_maaned",2012
"1112","bosatt","personer","november","6","bosetting_maaned",2012
"1114","bosatt","personer","november","0","bosetting_maaned",2012
"1119","bosatt","personer","november","0","bosetting_maaned",2012
"1120","bosatt","personer","november","0","bosetting_maaned",2012
"1121","bosatt","personer","november","0","bosetting_maaned",2012
"1122","bosatt","personer","november","8","bosetting_maaned",2012
"1124","bosatt","personer","november","5","bosetting_maaned",2012
"1127","bosatt","personer","november","12","bosetting_maaned",2012
"1129","bosatt","personer","november","0","bosetting_maaned",2012
"1130","bosatt","personer","november","13","bosetting_maaned",2012
"1133","bosatt","personer","november","2","bosetting_maaned",2012
"1134","bosatt","personer","november","0","bosetting_maaned",2012
"1135","bosatt","personer","november","0","bosetting_maaned",2012
"1141","bosatt","personer","november","0","bosetting_maaned",2012
"1142","bosatt","personer","november","0","bosetting_maaned",2012
"1144","bosatt","personer","november","0","bosetting_maaned",2012
"1145","bosatt","personer","november","0","bosetting_maaned",2012
"1146","bosatt","personer","november","7","bosetting_maaned",2012
"1149","bosatt","personer","november","25","bosetting_maaned",2012
"1151","bosatt","personer","november","0","bosetting_maaned",2012
"1160","bosatt","personer","november","12","bosetting_maaned",2012
"1201","bosatt","personer","november","43","bosetting_maaned",2012
"1211","bosatt","personer","november","0","bosetting_maaned",2012
"1216","bosatt","personer","november","6","bosetting_maaned",2012
"1219","bosatt","personer","november","1","bosetting_maaned",2012
"1221","bosatt","personer","november","0","bosetting_maaned",2012
"1222","bosatt","personer","november","0","bosetting_maaned",2012
"1223","bosatt","personer","november","0","bosetting_maaned",2012
"1224","bosatt","personer","november","6","bosetting_maaned",2012
"1227","bosatt","personer","november","0","bosetting_maaned",2012
"1228","bosatt","personer","november","0","bosetting_maaned",2012
"1231","bosatt","personer","november","1","bosetting_maaned",2012
"1232","bosatt","personer","november","0","bosetting_maaned",2012
"1233","bosatt","personer","november","0","bosetting_maaned",2012
"1234","bosatt","personer","november","0","bosetting_maaned",2012
"1235","bosatt","personer","november","1","bosetting_maaned",2012
"1238","bosatt","personer","november","1","bosetting_maaned",2012
"1241","bosatt","personer","november","0","bosetting_maaned",2012
"1242","bosatt","personer","november","0","bosetting_maaned",2012
"1243","bosatt","personer","november","3","bosetting_maaned",2012
"1244","bosatt","personer","november","0","bosetting_maaned",2012
"1245","bosatt","personer","november","0","bosetting_maaned",2012
"1246","bosatt","personer","november","5","bosetting_maaned",2012
"1247","bosatt","personer","november","2","bosetting_maaned",2012
"1251","bosatt","personer","november","6","bosetting_maaned",2012
"1252","bosatt","personer","november","0","bosetting_maaned",2012
"1253","bosatt","personer","november","0","bosetting_maaned",2012
"1256","bosatt","personer","november","0","bosetting_maaned",2012
"1259","bosatt","personer","november","8","bosetting_maaned",2012
"1260","bosatt","personer","november","0","bosetting_maaned",2012
"1263","bosatt","personer","november","3","bosetting_maaned",2012
"1264","bosatt","personer","november","0","bosetting_maaned",2012
"1265","bosatt","personer","november","0","bosetting_maaned",2012
"1266","bosatt","personer","november","0","bosetting_maaned",2012
"1401","bosatt","personer","november","14","bosetting_maaned",2012
"1411","bosatt","personer","november","0","bosetting_maaned",2012
"1412","bosatt","personer","november","0","bosetting_maaned",2012
"1413","bosatt","personer","november","0","bosetting_maaned",2012
"1416","bosatt","personer","november","1","bosetting_maaned",2012
"1417","bosatt","personer","november","0","bosetting_maaned",2012
"1418","bosatt","personer","november","0","bosetting_maaned",2012
"1419","bosatt","personer","november","1","bosetting_maaned",2012
"1420","bosatt","personer","november","5","bosetting_maaned",2012
"1421","bosatt","personer","november","0","bosetting_maaned",2012
"1422","bosatt","personer","november","0","bosetting_maaned",2012
"1424","bosatt","personer","november","0","bosetting_maaned",2012
"1426","bosatt","personer","november","4","bosetting_maaned",2012
"1428","bosatt","personer","november","0","bosetting_maaned",2012
"1429","bosatt","personer","november","0","bosetting_maaned",2012
"1430","bosatt","personer","november","0","bosetting_maaned",2012
"1431","bosatt","personer","november","0","bosetting_maaned",2012
"1432","bosatt","personer","november","5","bosetting_maaned",2012
"1433","bosatt","personer","november","0","bosetting_maaned",2012
"1438","bosatt","personer","november","0","bosetting_maaned",2012
"1439","bosatt","personer","november","0","bosetting_maaned",2012
"1441","bosatt","personer","november","0","bosetting_maaned",2012
"1443","bosatt","personer","november","3","bosetting_maaned",2012
"1444","bosatt","personer","november","0","bosetting_maaned",2012
"1445","bosatt","personer","november","11","bosetting_maaned",2012
"1449","bosatt","personer","november","11","bosetting_maaned",2012
"1502","bosatt","personer","november","47","bosetting_maaned",2012
"1504","bosatt","personer","november","2","bosetting_maaned",2012
"1505","bosatt","personer","november","15","bosetting_maaned",2012
"1511","bosatt","personer","november","0","bosetting_maaned",2012
"1514","bosatt","personer","november","0","bosetting_maaned",2012
"1515","bosatt","personer","november","2","bosetting_maaned",2012
"1516","bosatt","personer","november","0","bosetting_maaned",2012
"1517","bosatt","personer","november","6","bosetting_maaned",2012
"1519","bosatt","personer","november","8","bosetting_maaned",2012
"1520","bosatt","personer","november","17","bosetting_maaned",2012
"1523","bosatt","personer","november","1","bosetting_maaned",2012
"1524","bosatt","personer","november","0","bosetting_maaned",2012
"1525","bosatt","personer","november","0","bosetting_maaned",2012
"1526","bosatt","personer","november","0","bosetting_maaned",2012
"1528","bosatt","personer","november","0","bosetting_maaned",2012
"1529","bosatt","personer","november","0","bosetting_maaned",2012
"1531","bosatt","personer","november","0","bosetting_maaned",2012
"1532","bosatt","personer","november","0","bosetting_maaned",2012
"1534","bosatt","personer","november","15","bosetting_maaned",2012
"1535","bosatt","personer","november","0","bosetting_maaned",2012
"1539","bosatt","personer","november","0","bosetting_maaned",2012
"1543","bosatt","personer","november","0","bosetting_maaned",2012
"1545","bosatt","personer","november","0","bosetting_maaned",2012
"1546","bosatt","personer","november","0","bosetting_maaned",2012
"1547","bosatt","personer","november","0","bosetting_maaned",2012
"1548","bosatt","personer","november","0","bosetting_maaned",2012
"1551","bosatt","personer","november","2","bosetting_maaned",2012
"1554","bosatt","personer","november","0","bosetting_maaned",2012
"1557","bosatt","personer","november","0","bosetting_maaned",2012
"1560","bosatt","personer","november","1","bosetting_maaned",2012
"1563","bosatt","personer","november","6","bosetting_maaned",2012
"1566","bosatt","personer","november","0","bosetting_maaned",2012
"1567","bosatt","personer","november","0","bosetting_maaned",2012
"1571","bosatt","personer","november","0","bosetting_maaned",2012
"1573","bosatt","personer","november","0","bosetting_maaned",2012
"1576","bosatt","personer","november","0","bosetting_maaned",2012
"1601","bosatt","personer","november","63","bosetting_maaned",2012
"1612","bosatt","personer","november","1","bosetting_maaned",2012
"1613","bosatt","personer","november","0","bosetting_maaned",2012
"1617","bosatt","personer","november","0","bosetting_maaned",2012
"1620","bosatt","personer","november","0","bosetting_maaned",2012
"1621","bosatt","personer","november","0","bosetting_maaned",2012
"1622","bosatt","personer","november","0","bosetting_maaned",2012
"1624","bosatt","personer","november","3","bosetting_maaned",2012
"1627","bosatt","personer","november","0","bosetting_maaned",2012
"1630","bosatt","personer","november","0","bosetting_maaned",2012
"1632","bosatt","personer","november","0","bosetting_maaned",2012
"1633","bosatt","personer","november","0","bosetting_maaned",2012
"1634","bosatt","personer","november","11","bosetting_maaned",2012
"1635","bosatt","personer","november","0","bosetting_maaned",2012
"1636","bosatt","personer","november","0","bosetting_maaned",2012
"1638","bosatt","personer","november","1","bosetting_maaned",2012
"1640","bosatt","personer","november","1","bosetting_maaned",2012
"1644","bosatt","personer","november","0","bosetting_maaned",2012
"1648","bosatt","personer","november","0","bosetting_maaned",2012
"1653","bosatt","personer","november","1","bosetting_maaned",2012
"1657","bosatt","personer","november","3","bosetting_maaned",2012
"1662","bosatt","personer","november","0","bosetting_maaned",2012
"1663","bosatt","personer","november","2","bosetting_maaned",2012
"1664","bosatt","personer","november","0","bosetting_maaned",2012
"1665","bosatt","personer","november","0","bosetting_maaned",2012
"1702","bosatt","personer","november","25","bosetting_maaned",2012
"1703","bosatt","personer","november","21","bosetting_maaned",2012
"1711","bosatt","personer","november","7","bosetting_maaned",2012
"1714","bosatt","personer","november","9","bosetting_maaned",2012
"1717","bosatt","personer","november","0","bosetting_maaned",2012
"1718","bosatt","personer","november","6","bosetting_maaned",2012
"1719","bosatt","personer","november","7","bosetting_maaned",2012
"1721","bosatt","personer","november","4","bosetting_maaned",2012
"1724","bosatt","personer","november","4","bosetting_maaned",2012
"1725","bosatt","personer","november","0","bosetting_maaned",2012
"1736","bosatt","personer","november","0","bosetting_maaned",2012
"1738","bosatt","personer","november","0","bosetting_maaned",2012
"1739","bosatt","personer","november","0","bosetting_maaned",2012
"1740","bosatt","personer","november","0","bosetting_maaned",2012
"1742","bosatt","personer","november","13","bosetting_maaned",2012
"1743","bosatt","personer","november","0","bosetting_maaned",2012
"1744","bosatt","personer","november","1","bosetting_maaned",2012
"1748","bosatt","personer","november","0","bosetting_maaned",2012
"1749","bosatt","personer","november","0","bosetting_maaned",2012
"1750","bosatt","personer","november","6","bosetting_maaned",2012
"1751","bosatt","personer","november","14","bosetting_maaned",2012
"1755","bosatt","personer","november","0","bosetting_maaned",2012
"1756","bosatt","personer","november","2","bosetting_maaned",2012
"1804","bosatt","personer","november","7","bosetting_maaned",2012
"1805","bosatt","personer","november","7","bosetting_maaned",2012
"1811","bosatt","personer","november","0","bosetting_maaned",2012
"1812","bosatt","personer","november","8","bosetting_maaned",2012
"1813","bosatt","personer","november","12","bosetting_maaned",2012
"1815","bosatt","personer","november","0","bosetting_maaned",2012
"1816","bosatt","personer","november","0","bosetting_maaned",2012
"1818","bosatt","personer","november","0","bosetting_maaned",2012
"1820","bosatt","personer","november","5","bosetting_maaned",2012
"1822","bosatt","personer","november","2","bosetting_maaned",2012
"1824","bosatt","personer","november","18","bosetting_maaned",2012
"1825","bosatt","personer","november","0","bosetting_maaned",2012
"1826","bosatt","personer","november","5","bosetting_maaned",2012
"1827","bosatt","personer","november","0","bosetting_maaned",2012
"1828","bosatt","personer","november","1","bosetting_maaned",2012
"1832","bosatt","personer","november","6","bosetting_maaned",2012
"1833","bosatt","personer","november","23","bosetting_maaned",2012
"1834","bosatt","personer","november","0","bosetting_maaned",2012
"1835","bosatt","personer","november","0","bosetting_maaned",2012
"1836","bosatt","personer","november","0","bosetting_maaned",2012
"1837","bosatt","personer","november","7","bosetting_maaned",2012
"1838","bosatt","personer","november","1","bosetting_maaned",2012
"1839","bosatt","personer","november","0","bosetting_maaned",2012
"1840","bosatt","personer","november","4","bosetting_maaned",2012
"1841","bosatt","personer","november","0","bosetting_maaned",2012
"1845","bosatt","personer","november","0","bosetting_maaned",2012
"1848","bosatt","personer","november","0","bosetting_maaned",2012
"1849","bosatt","personer","november","2","bosetting_maaned",2012
"1850","bosatt","personer","november","0","bosetting_maaned",2012
"1851","bosatt","personer","november","5","bosetting_maaned",2012
"1852","bosatt","personer","november","0","bosetting_maaned",2012
"1853","bosatt","personer","november","9","bosetting_maaned",2012
"1854","bosatt","personer","november","1","bosetting_maaned",2012
"1856","bosatt","personer","november","0","bosetting_maaned",2012
"1857","bosatt","personer","november","0","bosetting_maaned",2012
"1859","bosatt","personer","november","0","bosetting_maaned",2012
"1860","bosatt","personer","november","33","bosetting_maaned",2012
"1865","bosatt","personer","november","28","bosetting_maaned",2012
"1866","bosatt","personer","november","7","bosetting_maaned",2012
"1867","bosatt","personer","november","0","bosetting_maaned",2012
"1868","bosatt","personer","november","6","bosetting_maaned",2012
"1870","bosatt","personer","november","12","bosetting_maaned",2012
"1871","bosatt","personer","november","12","bosetting_maaned",2012
"1874","bosatt","personer","november","0","bosetting_maaned",2012
"1902","bosatt","personer","november","6","bosetting_maaned",2012
"1903","bosatt","personer","november","41","bosetting_maaned",2012
"1911","bosatt","personer","november","6","bosetting_maaned",2012
"1913","bosatt","personer","november","1","bosetting_maaned",2012
"1917","bosatt","personer","november","5","bosetting_maaned",2012
"1919","bosatt","personer","november","4","bosetting_maaned",2012
"1920","bosatt","personer","november","0","bosetting_maaned",2012
"1922","bosatt","personer","november","3","bosetting_maaned",2012
"1923","bosatt","personer","november","12","bosetting_maaned",2012
"1924","bosatt","personer","november","8","bosetting_maaned",2012
"1925","bosatt","personer","november","0","bosetting_maaned",2012
"1926","bosatt","personer","november","0","bosetting_maaned",2012
"1927","bosatt","personer","november","10","bosetting_maaned",2012
"1928","bosatt","personer","november","0","bosetting_maaned",2012
"1929","bosatt","personer","november","0","bosetting_maaned",2012
"1931","bosatt","personer","november","8","bosetting_maaned",2012
"1933","bosatt","personer","november","0","bosetting_maaned",2012
"1936","bosatt","personer","november","0","bosetting_maaned",2012
"1938","bosatt","personer","november","0","bosetting_maaned",2012
"1939","bosatt","personer","november","5","bosetting_maaned",2012
"1940","bosatt","personer","november","0","bosetting_maaned",2012
"1941","bosatt","personer","november","1","bosetting_maaned",2012
"1942","bosatt","personer","november","13","bosetting_maaned",2012
"1943","bosatt","personer","november","0","bosetting_maaned",2012
"2002","bosatt","personer","november","0","bosetting_maaned",2012
"2003","bosatt","personer","november","54","bosetting_maaned",2012
"2004","bosatt","personer","november","6","bosetting_maaned",2012
"2011","bosatt","personer","november","0","bosetting_maaned",2012
"2012","bosatt","personer","november","17","bosetting_maaned",2012
"2014","bosatt","personer","november","0","bosetting_maaned",2012
"2015","bosatt","personer","november","0","bosetting_maaned",2012
"2017","bosatt","personer","november","0","bosetting_maaned",2012
"2018","bosatt","personer","november","0","bosetting_maaned",2012
"2019","bosatt","personer","november","0","bosetting_maaned",2012
"2020","bosatt","personer","november","8","bosetting_maaned",2012
"2021","bosatt","personer","november","0","bosetting_maaned",2012
"2022","bosatt","personer","november","0","bosetting_maaned",2012
"2023","bosatt","personer","november","0","bosetting_maaned",2012
"2024","bosatt","personer","november","0","bosetting_maaned",2012
"2025","bosatt","personer","november","0","bosetting_maaned",2012
"2027","bosatt","personer","november","0","bosetting_maaned",2012
"2028","bosatt","personer","november","1","bosetting_maaned",2012
"2030","bosatt","personer","november","3","bosetting_maaned",2012
"0101","bosatt","personer","desember","3","bosetting_maaned",2012
"0104","bosatt","personer","desember","5","bosetting_maaned",2012
"0105","bosatt","personer","desember","34","bosetting_maaned",2012
"0106","bosatt","personer","desember","48","bosetting_maaned",2012
"0111","bosatt","personer","desember","1","bosetting_maaned",2012
"0118","bosatt","personer","desember","0","bosetting_maaned",2012
"0119","bosatt","personer","desember","3","bosetting_maaned",2012
"0121","bosatt","personer","desember","0","bosetting_maaned",2012
"0122","bosatt","personer","desember","2","bosetting_maaned",2012
"0123","bosatt","personer","desember","5","bosetting_maaned",2012
"0124","bosatt","personer","desember","1","bosetting_maaned",2012
"0125","bosatt","personer","desember","3","bosetting_maaned",2012
"0127","bosatt","personer","desember","0","bosetting_maaned",2012
"0128","bosatt","personer","desember","0","bosetting_maaned",2012
"0135","bosatt","personer","desember","11","bosetting_maaned",2012
"0136","bosatt","personer","desember","4","bosetting_maaned",2012
"0137","bosatt","personer","desember","0","bosetting_maaned",2012
"0138","bosatt","personer","desember","0","bosetting_maaned",2012
"0211","bosatt","personer","desember","12","bosetting_maaned",2012
"0213","bosatt","personer","desember","0","bosetting_maaned",2012
"0214","bosatt","personer","desember","1","bosetting_maaned",2012
"0215","bosatt","personer","desember","3","bosetting_maaned",2012
"0216","bosatt","personer","desember","2","bosetting_maaned",2012
"0217","bosatt","personer","desember","0","bosetting_maaned",2012
"0219","bosatt","personer","desember","42","bosetting_maaned",2012
"0220","bosatt","personer","desember","42","bosetting_maaned",2012
"0221","bosatt","personer","desember","5","bosetting_maaned",2012
"0226","bosatt","personer","desember","3","bosetting_maaned",2012
"0227","bosatt","personer","desember","1","bosetting_maaned",2012
"0228","bosatt","personer","desember","9","bosetting_maaned",2012
"0229","bosatt","personer","desember","2","bosetting_maaned",2012
"0230","bosatt","personer","desember","10","bosetting_maaned",2012
"0231","bosatt","personer","desember","47","bosetting_maaned",2012
"0233","bosatt","personer","desember","1","bosetting_maaned",2012
"0234","bosatt","personer","desember","2","bosetting_maaned",2012
"0235","bosatt","personer","desember","2","bosetting_maaned",2012
"0236","bosatt","personer","desember","2","bosetting_maaned",2012
"0237","bosatt","personer","desember","4","bosetting_maaned",2012
"0238","bosatt","personer","desember","0","bosetting_maaned",2012
"0239","bosatt","personer","desember","0","bosetting_maaned",2012
"0301","bosatt","personer","desember","193","bosetting_maaned",2012
"0402","bosatt","personer","desember","7","bosetting_maaned",2012
"0403","bosatt","personer","desember","34","bosetting_maaned",2012
"0412","bosatt","personer","desember","4","bosetting_maaned",2012
"0415","bosatt","personer","desember","2","bosetting_maaned",2012
"0417","bosatt","personer","desember","26","bosetting_maaned",2012
"0418","bosatt","personer","desember","1","bosetting_maaned",2012
"0419","bosatt","personer","desember","4","bosetting_maaned",2012
"0420","bosatt","personer","desember","0","bosetting_maaned",2012
"0423","bosatt","personer","desember","0","bosetting_maaned",2012
"0425","bosatt","personer","desember","10","bosetting_maaned",2012
"0426","bosatt","personer","desember","0","bosetting_maaned",2012
"0427","bosatt","personer","desember","27","bosetting_maaned",2012
"0428","bosatt","personer","desember","3","bosetting_maaned",2012
"0429","bosatt","personer","desember","0","bosetting_maaned",2012
"0430","bosatt","personer","desember","1","bosetting_maaned",2012
"0432","bosatt","personer","desember","0","bosetting_maaned",2012
"0434","bosatt","personer","desember","2","bosetting_maaned",2012
"0436","bosatt","personer","desember","2","bosetting_maaned",2012
"0437","bosatt","personer","desember","7","bosetting_maaned",2012
"0438","bosatt","personer","desember","3","bosetting_maaned",2012
"0439","bosatt","personer","desember","0","bosetting_maaned",2012
"0441","bosatt","personer","desember","1","bosetting_maaned",2012
"0501","bosatt","personer","desember","27","bosetting_maaned",2012
"0502","bosatt","personer","desember","1","bosetting_maaned",2012
"0511","bosatt","personer","desember","6","bosetting_maaned",2012
"0512","bosatt","personer","desember","0","bosetting_maaned",2012
"0513","bosatt","personer","desember","1","bosetting_maaned",2012
"0514","bosatt","personer","desember","0","bosetting_maaned",2012
"0515","bosatt","personer","desember","5","bosetting_maaned",2012
"0516","bosatt","personer","desember","10","bosetting_maaned",2012
"0517","bosatt","personer","desember","3","bosetting_maaned",2012
"0519","bosatt","personer","desember","1","bosetting_maaned",2012
"0520","bosatt","personer","desember","7","bosetting_maaned",2012
"0521","bosatt","personer","desember","2","bosetting_maaned",2012
"0522","bosatt","personer","desember","2","bosetting_maaned",2012
"0528","bosatt","personer","desember","10","bosetting_maaned",2012
"0529","bosatt","personer","desember","6","bosetting_maaned",2012
"0532","bosatt","personer","desember","5","bosetting_maaned",2012
"0533","bosatt","personer","desember","32","bosetting_maaned",2012
"0534","bosatt","personer","desember","1","bosetting_maaned",2012
"0536","bosatt","personer","desember","4","bosetting_maaned",2012
"0538","bosatt","personer","desember","4","bosetting_maaned",2012
"0540","bosatt","personer","desember","4","bosetting_maaned",2012
"0541","bosatt","personer","desember","2","bosetting_maaned",2012
"0542","bosatt","personer","desember","4","bosetting_maaned",2012
"0543","bosatt","personer","desember","0","bosetting_maaned",2012
"0544","bosatt","personer","desember","0","bosetting_maaned",2012
"0545","bosatt","personer","desember","0","bosetting_maaned",2012
"0602","bosatt","personer","desember","56","bosetting_maaned",2012
"0604","bosatt","personer","desember","20","bosetting_maaned",2012
"0605","bosatt","personer","desember","0","bosetting_maaned",2012
"0612","bosatt","personer","desember","2","bosetting_maaned",2012
"0615","bosatt","personer","desember","0","bosetting_maaned",2012
"0616","bosatt","personer","desember","3","bosetting_maaned",2012
"0617","bosatt","personer","desember","2","bosetting_maaned",2012
"0618","bosatt","personer","desember","6","bosetting_maaned",2012
"0619","bosatt","personer","desember","12","bosetting_maaned",2012
"0620","bosatt","personer","desember","3","bosetting_maaned",2012
"0621","bosatt","personer","desember","2","bosetting_maaned",2012
"0622","bosatt","personer","desember","0","bosetting_maaned",2012
"0623","bosatt","personer","desember","20","bosetting_maaned",2012
"0624","bosatt","personer","desember","0","bosetting_maaned",2012
"0625","bosatt","personer","desember","4","bosetting_maaned",2012
"0626","bosatt","personer","desember","9","bosetting_maaned",2012
"0627","bosatt","personer","desember","13","bosetting_maaned",2012
"0628","bosatt","personer","desember","6","bosetting_maaned",2012
"0631","bosatt","personer","desember","1","bosetting_maaned",2012
"0632","bosatt","personer","desember","2","bosetting_maaned",2012
"0633","bosatt","personer","desember","2","bosetting_maaned",2012
"0701","bosatt","personer","desember","13","bosetting_maaned",2012
"0702","bosatt","personer","desember","8","bosetting_maaned",2012
"0704","bosatt","personer","desember","11","bosetting_maaned",2012
"0706","bosatt","personer","desember","20","bosetting_maaned",2012
"0709","bosatt","personer","desember","17","bosetting_maaned",2012
"0711","bosatt","personer","desember","4","bosetting_maaned",2012
"0713","bosatt","personer","desember","5","bosetting_maaned",2012
"0714","bosatt","personer","desember","0","bosetting_maaned",2012
"0716","bosatt","personer","desember","3","bosetting_maaned",2012
"0719","bosatt","personer","desember","0","bosetting_maaned",2012
"0720","bosatt","personer","desember","4","bosetting_maaned",2012
"0722","bosatt","personer","desember","0","bosetting_maaned",2012
"0723","bosatt","personer","desember","5","bosetting_maaned",2012
"0728","bosatt","personer","desember","2","bosetting_maaned",2012
"0805","bosatt","personer","desember","0","bosetting_maaned",2012
"0806","bosatt","personer","desember","46","bosetting_maaned",2012
"0807","bosatt","personer","desember","6","bosetting_maaned",2012
"0811","bosatt","personer","desember","7","bosetting_maaned",2012
"0814","bosatt","personer","desember","31","bosetting_maaned",2012
"0815","bosatt","personer","desember","11","bosetting_maaned",2012
"0817","bosatt","personer","desember","5","bosetting_maaned",2012
"0819","bosatt","personer","desember","7","bosetting_maaned",2012
"0821","bosatt","personer","desember","5","bosetting_maaned",2012
"0822","bosatt","personer","desember","11","bosetting_maaned",2012
"0826","bosatt","personer","desember","11","bosetting_maaned",2012
"0827","bosatt","personer","desember","0","bosetting_maaned",2012
"0828","bosatt","personer","desember","0","bosetting_maaned",2012
"0829","bosatt","personer","desember","0","bosetting_maaned",2012
"0830","bosatt","personer","desember","0","bosetting_maaned",2012
"0831","bosatt","personer","desember","0","bosetting_maaned",2012
"0833","bosatt","personer","desember","0","bosetting_maaned",2012
"0834","bosatt","personer","desember","2","bosetting_maaned",2012
"0901","bosatt","personer","desember","8","bosetting_maaned",2012
"0904","bosatt","personer","desember","10","bosetting_maaned",2012
"0906","bosatt","personer","desember","72","bosetting_maaned",2012
"0911","bosatt","personer","desember","8","bosetting_maaned",2012
"0912","bosatt","personer","desember","0","bosetting_maaned",2012
"0914","bosatt","personer","desember","1","bosetting_maaned",2012
"0919","bosatt","personer","desember","8","bosetting_maaned",2012
"0926","bosatt","personer","desember","8","bosetting_maaned",2012
"0928","bosatt","personer","desember","1","bosetting_maaned",2012
"0929","bosatt","personer","desember","6","bosetting_maaned",2012
"0935","bosatt","personer","desember","7","bosetting_maaned",2012
"0937","bosatt","personer","desember","0","bosetting_maaned",2012
"0938","bosatt","personer","desember","0","bosetting_maaned",2012
"0940","bosatt","personer","desember","0","bosetting_maaned",2012
"0941","bosatt","personer","desember","5","bosetting_maaned",2012
"1001","bosatt","personer","desember","55","bosetting_maaned",2012
"1002","bosatt","personer","desember","1","bosetting_maaned",2012
"1003","bosatt","personer","desember","4","bosetting_maaned",2012
"1004","bosatt","personer","desember","4","bosetting_maaned",2012
"1014","bosatt","personer","desember","9","bosetting_maaned",2012
"1017","bosatt","personer","desember","5","bosetting_maaned",2012
"1018","bosatt","personer","desember","5","bosetting_maaned",2012
"1021","bosatt","personer","desember","1","bosetting_maaned",2012
"1026","bosatt","personer","desember","0","bosetting_maaned",2012
"1027","bosatt","personer","desember","0","bosetting_maaned",2012
"1029","bosatt","personer","desember","3","bosetting_maaned",2012
"1032","bosatt","personer","desember","17","bosetting_maaned",2012
"1034","bosatt","personer","desember","0","bosetting_maaned",2012
"1037","bosatt","personer","desember","1","bosetting_maaned",2012
"1046","bosatt","personer","desember","2","bosetting_maaned",2012
"1101","bosatt","personer","desember","5","bosetting_maaned",2012
"1102","bosatt","personer","desember","1","bosetting_maaned",2012
"1103","bosatt","personer","desember","85","bosetting_maaned",2012
"1106","bosatt","personer","desember","12","bosetting_maaned",2012
"1111","bosatt","personer","desember","0","bosetting_maaned",2012
"1112","bosatt","personer","desember","5","bosetting_maaned",2012
"1114","bosatt","personer","desember","0","bosetting_maaned",2012
"1119","bosatt","personer","desember","7","bosetting_maaned",2012
"1120","bosatt","personer","desember","7","bosetting_maaned",2012
"1121","bosatt","personer","desember","0","bosetting_maaned",2012
"1122","bosatt","personer","desember","8","bosetting_maaned",2012
"1124","bosatt","personer","desember","10","bosetting_maaned",2012
