"tabell_navn","aar","naringsregion_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","30","personer","nettoinnvandring","befolkningen_ellers","-10"
"befolkning_flytting","2014","30","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-35"
"befolkning_flytting","2014","30","personer","utflytting","befolkningen_ellers","394"
"befolkning_flytting","2014","30","personer","utvandring","befolkningen_ellers","18"
"befolkning_flytting","2014","30","personer","utvandring_og_utflytting","befolkningen_ellers","412"
"befolkning_flytting","2014","31","personer","innflytting","befolkningen_ellers","168"
"befolkning_flytting","2014","31","personer","innvandring","befolkningen_ellers","5"
"befolkning_flytting","2014","31","personer","innvandring_og_innflytting","befolkningen_ellers","173"
"befolkning_flytting","2014","31","personer","nettoinnflytting","befolkningen_ellers","-30"
"befolkning_flytting","2014","31","personer","nettoinnvandring","befolkningen_ellers","-5"
"befolkning_flytting","2014","31","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-35"
"befolkning_flytting","2014","31","personer","utflytting","befolkningen_ellers","198"
"befolkning_flytting","2014","31","personer","utvandring","befolkningen_ellers","10"
"befolkning_flytting","2014","31","personer","utvandring_og_utflytting","befolkningen_ellers","208"
"befolkning_flytting","2014","32","personer","innflytting","befolkningen_ellers","1858"
"befolkning_flytting","2014","32","personer","innvandring","befolkningen_ellers","137"
"befolkning_flytting","2014","32","personer","innvandring_og_innflytting","befolkningen_ellers","1995"
"befolkning_flytting","2014","32","personer","nettoinnflytting","befolkningen_ellers","58"
"befolkning_flytting","2014","32","personer","nettoinnvandring","befolkningen_ellers","42"
"befolkning_flytting","2014","32","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","100"
"befolkning_flytting","2014","32","personer","utflytting","befolkningen_ellers","1800"
"befolkning_flytting","2014","32","personer","utvandring","befolkningen_ellers","95"
"befolkning_flytting","2014","32","personer","utvandring_og_utflytting","befolkningen_ellers","1895"
"befolkning_flytting","2014","33","personer","innflytting","befolkningen_ellers","650"
"befolkning_flytting","2014","33","personer","innvandring","befolkningen_ellers","36"
"befolkning_flytting","2014","33","personer","innvandring_og_innflytting","befolkningen_ellers","686"
"befolkning_flytting","2014","33","personer","nettoinnflytting","befolkningen_ellers","23"
"befolkning_flytting","2014","33","personer","nettoinnvandring","befolkningen_ellers","10"
"befolkning_flytting","2014","33","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","33"
"befolkning_flytting","2014","33","personer","utflytting","befolkningen_ellers","627"
"befolkning_flytting","2014","33","personer","utvandring","befolkningen_ellers","26"
"befolkning_flytting","2014","33","personer","utvandring_og_utflytting","befolkningen_ellers","653"
"befolkning_flytting","2014","34","personer","innflytting","befolkningen_ellers","547"
"befolkning_flytting","2014","34","personer","innvandring","befolkningen_ellers","29"
"befolkning_flytting","2014","34","personer","innvandring_og_innflytting","befolkningen_ellers","576"
"befolkning_flytting","2014","34","personer","nettoinnflytting","befolkningen_ellers","-46"
"befolkning_flytting","2014","34","personer","nettoinnvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","34","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-38"
"befolkning_flytting","2014","34","personer","utflytting","befolkningen_ellers","593"
"befolkning_flytting","2014","34","personer","utvandring","befolkningen_ellers","21"
"befolkning_flytting","2014","34","personer","utvandring_og_utflytting","befolkningen_ellers","614"
"befolkning_flytting","2014","35","personer","innflytting","befolkningen_ellers","3223"
"befolkning_flytting","2014","35","personer","innvandring","befolkningen_ellers","220"
"befolkning_flytting","2014","35","personer","innvandring_og_innflytting","befolkningen_ellers","3443"
"befolkning_flytting","2014","35","personer","nettoinnflytting","befolkningen_ellers","454"
"befolkning_flytting","2014","35","personer","nettoinnvandring","befolkningen_ellers","17"
"befolkning_flytting","2014","35","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","471"
"befolkning_flytting","2014","35","personer","utflytting","befolkningen_ellers","2769"
"befolkning_flytting","2014","35","personer","utvandring","befolkningen_ellers","203"
"befolkning_flytting","2014","35","personer","utvandring_og_utflytting","befolkningen_ellers","2972"
"befolkning_flytting","2014","36","personer","innflytting","befolkningen_ellers","494"
"befolkning_flytting","2014","36","personer","innvandring","befolkningen_ellers","29"
"befolkning_flytting","2014","36","personer","innvandring_og_innflytting","befolkningen_ellers","523"
"befolkning_flytting","2014","36","personer","nettoinnflytting","befolkningen_ellers","-63"
"befolkning_flytting","2014","36","personer","nettoinnvandring","befolkningen_ellers","12"
"befolkning_flytting","2014","36","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-51"
"befolkning_flytting","2014","36","personer","utflytting","befolkningen_ellers","557"
"befolkning_flytting","2014","36","personer","utvandring","befolkningen_ellers","17"
"befolkning_flytting","2014","36","personer","utvandring_og_utflytting","befolkningen_ellers","574"
"befolkning_flytting","2014","37","personer","innflytting","befolkningen_ellers","1690"
"befolkning_flytting","2014","37","personer","innvandring","befolkningen_ellers","114"
"befolkning_flytting","2014","37","personer","innvandring_og_innflytting","befolkningen_ellers","1804"
"befolkning_flytting","2014","37","personer","nettoinnflytting","befolkningen_ellers","-70"
"befolkning_flytting","2014","37","personer","nettoinnvandring","befolkningen_ellers","23"
"befolkning_flytting","2014","37","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-47"
"befolkning_flytting","2014","37","personer","utflytting","befolkningen_ellers","1760"
"befolkning_flytting","2014","37","personer","utvandring","befolkningen_ellers","91"
"befolkning_flytting","2014","37","personer","utvandring_og_utflytting","befolkningen_ellers","1851"
"befolkning_flytting","2014","38","personer","innflytting","befolkningen_ellers","639"
"befolkning_flytting","2014","38","personer","innvandring","befolkningen_ellers","17"
"befolkning_flytting","2014","38","personer","innvandring_og_innflytting","befolkningen_ellers","656"
"befolkning_flytting","2014","38","personer","nettoinnflytting","befolkningen_ellers","47"
"befolkning_flytting","2014","38","personer","nettoinnvandring","befolkningen_ellers","4"
"befolkning_flytting","2014","38","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","51"
"befolkning_flytting","2014","38","personer","utflytting","befolkningen_ellers","592"
"befolkning_flytting","2014","38","personer","utvandring","befolkningen_ellers","13"
"befolkning_flytting","2014","38","personer","utvandring_og_utflytting","befolkningen_ellers","605"
"befolkning_flytting","2014","39","personer","innflytting","befolkningen_ellers","4562"
"befolkning_flytting","2014","39","personer","innvandring","befolkningen_ellers","606"
"befolkning_flytting","2014","39","personer","innvandring_og_innflytting","befolkningen_ellers","5168"
"befolkning_flytting","2014","39","personer","nettoinnflytting","befolkningen_ellers","-321"
"befolkning_flytting","2014","39","personer","nettoinnvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","39","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-312"
"befolkning_flytting","2014","39","personer","utflytting","befolkningen_ellers","4883"
"befolkning_flytting","2014","39","personer","utvandring","befolkningen_ellers","597"
"befolkning_flytting","2014","39","personer","utvandring_og_utflytting","befolkningen_ellers","5480"
"befolkning_flytting","2014","40","personer","innflytting","befolkningen_ellers","8093"
"befolkning_flytting","2014","40","personer","innvandring","befolkningen_ellers","516"
"befolkning_flytting","2014","40","personer","innvandring_og_innflytting","befolkningen_ellers","8609"
"befolkning_flytting","2014","40","personer","nettoinnflytting","befolkningen_ellers","-400"
"befolkning_flytting","2014","40","personer","nettoinnvandring","befolkningen_ellers","104"
"befolkning_flytting","2014","40","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-296"
"befolkning_flytting","2014","40","personer","utflytting","befolkningen_ellers","8493"
"befolkning_flytting","2014","40","personer","utvandring","befolkningen_ellers","412"
"befolkning_flytting","2014","40","personer","utvandring_og_utflytting","befolkningen_ellers","8905"
"befolkning_flytting","2014","41","personer","innflytting","befolkningen_ellers","921"
"befolkning_flytting","2014","41","personer","innvandring","befolkningen_ellers","24"
"befolkning_flytting","2014","41","personer","innvandring_og_innflytting","befolkningen_ellers","945"
"befolkning_flytting","2014","41","personer","nettoinnflytting","befolkningen_ellers","108"
"befolkning_flytting","2014","41","personer","nettoinnvandring","befolkningen_ellers","0"
"befolkning_flytting","2014","41","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","108"
"befolkning_flytting","2014","41","personer","utflytting","befolkningen_ellers","813"
"befolkning_flytting","2014","41","personer","utvandring","befolkningen_ellers","24"
"befolkning_flytting","2014","41","personer","utvandring_og_utflytting","befolkningen_ellers","837"
"befolkning_flytting","2014","42","personer","innflytting","befolkningen_ellers","446"
"befolkning_flytting","2014","42","personer","innvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","42","personer","innvandring_og_innflytting","befolkningen_ellers","460"
"befolkning_flytting","2014","42","personer","nettoinnflytting","befolkningen_ellers","-112"
"befolkning_flytting","2014","42","personer","nettoinnvandring","befolkningen_ellers","-12"
"befolkning_flytting","2014","42","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-124"
"befolkning_flytting","2014","42","personer","utflytting","befolkningen_ellers","558"
"befolkning_flytting","2014","42","personer","utvandring","befolkningen_ellers","26"
"befolkning_flytting","2014","42","personer","utvandring_og_utflytting","befolkningen_ellers","584"
"befolkning_flytting","2014","43","personer","innflytting","befolkningen_ellers","363"
"befolkning_flytting","2014","43","personer","innvandring","befolkningen_ellers","10"
"befolkning_flytting","2014","43","personer","innvandring_og_innflytting","befolkningen_ellers","373"
"befolkning_flytting","2014","43","personer","nettoinnflytting","befolkningen_ellers","55"
"befolkning_flytting","2014","43","personer","nettoinnvandring","befolkningen_ellers","1"
"befolkning_flytting","2014","43","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","56"
"befolkning_flytting","2014","43","personer","utflytting","befolkningen_ellers","308"
"befolkning_flytting","2014","43","personer","utvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","43","personer","utvandring_og_utflytting","befolkningen_ellers","317"
"befolkning_flytting","2014","44","personer","innflytting","befolkningen_ellers","983"
"befolkning_flytting","2014","44","personer","innvandring","befolkningen_ellers","39"
"befolkning_flytting","2014","44","personer","innvandring_og_innflytting","befolkningen_ellers","1022"
"befolkning_flytting","2014","44","personer","nettoinnflytting","befolkningen_ellers","96"
"befolkning_flytting","2014","44","personer","nettoinnvandring","befolkningen_ellers","19"
"befolkning_flytting","2014","44","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","115"
"befolkning_flytting","2014","44","personer","utflytting","befolkningen_ellers","887"
"befolkning_flytting","2014","44","personer","utvandring","befolkningen_ellers","20"
"befolkning_flytting","2014","44","personer","utvandring_og_utflytting","befolkningen_ellers","907"
"befolkning_flytting","2014","45","personer","innflytting","befolkningen_ellers","326"
"befolkning_flytting","2014","45","personer","innvandring","befolkningen_ellers","12"
"befolkning_flytting","2014","45","personer","innvandring_og_innflytting","befolkningen_ellers","338"
"befolkning_flytting","2014","45","personer","nettoinnflytting","befolkningen_ellers","-56"
"befolkning_flytting","2014","45","personer","nettoinnvandring","befolkningen_ellers","3"
"befolkning_flytting","2014","45","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-53"
"befolkning_flytting","2014","45","personer","utflytting","befolkningen_ellers","382"
"befolkning_flytting","2014","45","personer","utvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","45","personer","utvandring_og_utflytting","befolkningen_ellers","391"
"befolkning_flytting","2014","46","personer","innflytting","befolkningen_ellers","1281"
"befolkning_flytting","2014","46","personer","innvandring","befolkningen_ellers","58"
"befolkning_flytting","2014","46","personer","innvandring_og_innflytting","befolkningen_ellers","1339"
"befolkning_flytting","2014","46","personer","nettoinnflytting","befolkningen_ellers","-90"
"befolkning_flytting","2014","46","personer","nettoinnvandring","befolkningen_ellers","16"
"befolkning_flytting","2014","46","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-74"
"befolkning_flytting","2014","46","personer","utflytting","befolkningen_ellers","1371"
"befolkning_flytting","2014","46","personer","utvandring","befolkningen_ellers","42"
"befolkning_flytting","2014","46","personer","utvandring_og_utflytting","befolkningen_ellers","1413"
"befolkning_flytting","2014","47","personer","innflytting","befolkningen_ellers","2190"
"befolkning_flytting","2014","47","personer","innvandring","befolkningen_ellers","76"
"befolkning_flytting","2014","47","personer","innvandring_og_innflytting","befolkningen_ellers","2266"
"befolkning_flytting","2014","47","personer","nettoinnflytting","befolkningen_ellers","289"
"befolkning_flytting","2014","47","personer","nettoinnvandring","befolkningen_ellers","30"
"befolkning_flytting","2014","47","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","319"
"befolkning_flytting","2014","47","personer","utflytting","befolkningen_ellers","1901"
"befolkning_flytting","2014","47","personer","utvandring","befolkningen_ellers","46"
"befolkning_flytting","2014","47","personer","utvandring_og_utflytting","befolkningen_ellers","1947"
"befolkning_flytting","2014","48","personer","innflytting","befolkningen_ellers","235"
"befolkning_flytting","2014","48","personer","innvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","48","personer","innvandring_og_innflytting","befolkningen_ellers","241"
"befolkning_flytting","2014","48","personer","nettoinnflytting","befolkningen_ellers","8"
"befolkning_flytting","2014","48","personer","nettoinnvandring","befolkningen_ellers","-2"
"befolkning_flytting","2014","48","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","6"
"befolkning_flytting","2014","48","personer","utflytting","befolkningen_ellers","227"
"befolkning_flytting","2014","48","personer","utvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","48","personer","utvandring_og_utflytting","befolkningen_ellers","235"
"befolkning_flytting","2014","49","personer","innflytting","befolkningen_ellers","534"
"befolkning_flytting","2014","49","personer","innvandring","befolkningen_ellers","36"
"befolkning_flytting","2014","49","personer","innvandring_og_innflytting","befolkningen_ellers","570"
"befolkning_flytting","2014","49","personer","nettoinnflytting","befolkningen_ellers","-217"
"befolkning_flytting","2014","49","personer","nettoinnvandring","befolkningen_ellers","23"
"befolkning_flytting","2014","49","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-194"
"befolkning_flytting","2014","49","personer","utflytting","befolkningen_ellers","751"
"befolkning_flytting","2014","49","personer","utvandring","befolkningen_ellers","13"
"befolkning_flytting","2014","49","personer","utvandring_og_utflytting","befolkningen_ellers","764"
"befolkning_flytting","2014","50","personer","innflytting","befolkningen_ellers","610"
"befolkning_flytting","2014","50","personer","innvandring","befolkningen_ellers","13"
"befolkning_flytting","2014","50","personer","innvandring_og_innflytting","befolkningen_ellers","623"
"befolkning_flytting","2014","50","personer","nettoinnflytting","befolkningen_ellers","-163"
"befolkning_flytting","2014","50","personer","nettoinnvandring","befolkningen_ellers","-8"
"befolkning_flytting","2014","50","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-171"
"befolkning_flytting","2014","50","personer","utflytting","befolkningen_ellers","773"
"befolkning_flytting","2014","50","personer","utvandring","befolkningen_ellers","21"
"befolkning_flytting","2014","50","personer","utvandring_og_utflytting","befolkningen_ellers","794"
"befolkning_flytting","2014","51","personer","innflytting","befolkningen_ellers","648"
"befolkning_flytting","2014","51","personer","innvandring","befolkningen_ellers","24"
"befolkning_flytting","2014","51","personer","innvandring_og_innflytting","befolkningen_ellers","672"
"befolkning_flytting","2014","51","personer","nettoinnflytting","befolkningen_ellers","-146"
"befolkning_flytting","2014","51","personer","nettoinnvandring","befolkningen_ellers","-1"
"befolkning_flytting","2014","51","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-147"
"befolkning_flytting","2014","51","personer","utflytting","befolkningen_ellers","794"
"befolkning_flytting","2014","51","personer","utvandring","befolkningen_ellers","25"
"befolkning_flytting","2014","51","personer","utvandring_og_utflytting","befolkningen_ellers","819"
"befolkning_flytting","2014","52","personer","innflytting","befolkningen_ellers","1145"
"befolkning_flytting","2014","52","personer","innvandring","befolkningen_ellers","54"
"befolkning_flytting","2014","52","personer","innvandring_og_innflytting","befolkningen_ellers","1199"
"befolkning_flytting","2014","52","personer","nettoinnflytting","befolkningen_ellers","-136"
"befolkning_flytting","2014","52","personer","nettoinnvandring","befolkningen_ellers","2"
"befolkning_flytting","2014","52","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-134"
"befolkning_flytting","2014","52","personer","utflytting","befolkningen_ellers","1281"
"befolkning_flytting","2014","52","personer","utvandring","befolkningen_ellers","52"
"befolkning_flytting","2014","52","personer","utvandring_og_utflytting","befolkningen_ellers","1333"
"befolkning_flytting","2014","53","personer","innflytting","befolkningen_ellers","1216"
"befolkning_flytting","2014","53","personer","innvandring","befolkningen_ellers","64"
"befolkning_flytting","2014","53","personer","innvandring_og_innflytting","befolkningen_ellers","1280"
"befolkning_flytting","2014","53","personer","nettoinnflytting","befolkningen_ellers","-58"
"befolkning_flytting","2014","53","personer","nettoinnvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","53","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-44"
"befolkning_flytting","2014","53","personer","utflytting","befolkningen_ellers","1274"
"befolkning_flytting","2014","53","personer","utvandring","befolkningen_ellers","50"
"befolkning_flytting","2014","53","personer","utvandring_og_utflytting","befolkningen_ellers","1324"
"befolkning_flytting","2014","54","personer","innflytting","befolkningen_ellers","310"
"befolkning_flytting","2014","54","personer","innvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","54","personer","innvandring_og_innflytting","befolkningen_ellers","318"
"befolkning_flytting","2014","54","personer","nettoinnflytting","befolkningen_ellers","-109"
"befolkning_flytting","2014","54","personer","nettoinnvandring","befolkningen_ellers","-6"
"befolkning_flytting","2014","54","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-115"
"befolkning_flytting","2014","54","personer","utflytting","befolkningen_ellers","419"
"befolkning_flytting","2014","54","personer","utvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","54","personer","utvandring_og_utflytting","befolkningen_ellers","433"
"befolkning_flytting","2014","55","personer","innflytting","befolkningen_ellers","917"
"befolkning_flytting","2014","55","personer","innvandring","befolkningen_ellers","68"
"befolkning_flytting","2014","55","personer","innvandring_og_innflytting","befolkningen_ellers","985"
"befolkning_flytting","2014","55","personer","nettoinnflytting","befolkningen_ellers","-33"
"befolkning_flytting","2014","55","personer","nettoinnvandring","befolkningen_ellers","40"
"befolkning_flytting","2014","55","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","7"
"befolkning_flytting","2014","55","personer","utflytting","befolkningen_ellers","950"
"befolkning_flytting","2014","55","personer","utvandring","befolkningen_ellers","28"
"befolkning_flytting","2014","55","personer","utvandring_og_utflytting","befolkningen_ellers","978"
"befolkning_flytting","2014","56","personer","innflytting","befolkningen_ellers","1631"
"befolkning_flytting","2014","56","personer","innvandring","befolkningen_ellers","108"
"befolkning_flytting","2014","56","personer","innvandring_og_innflytting","befolkningen_ellers","1739"
"befolkning_flytting","2014","56","personer","nettoinnflytting","befolkningen_ellers","6"
"befolkning_flytting","2014","56","personer","nettoinnvandring","befolkningen_ellers","32"
"befolkning_flytting","2014","56","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","38"
"befolkning_flytting","2014","56","personer","utflytting","befolkningen_ellers","1625"
"befolkning_flytting","2014","56","personer","utvandring","befolkningen_ellers","76"
"befolkning_flytting","2014","56","personer","utvandring_og_utflytting","befolkningen_ellers","1701"
"befolkning_flytting","2014","57","personer","innflytting","befolkningen_ellers","657"
"befolkning_flytting","2014","57","personer","innvandring","befolkningen_ellers","13"
"befolkning_flytting","2014","57","personer","innvandring_og_innflytting","befolkningen_ellers","670"
"befolkning_flytting","2014","57","personer","nettoinnflytting","befolkningen_ellers","-8"
"befolkning_flytting","2014","57","personer","nettoinnvandring","befolkningen_ellers","-2"
"befolkning_flytting","2014","57","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-10"
"befolkning_flytting","2014","57","personer","utflytting","befolkningen_ellers","665"
"befolkning_flytting","2014","57","personer","utvandring","befolkningen_ellers","15"
"befolkning_flytting","2014","57","personer","utvandring_og_utflytting","befolkningen_ellers","680"
"befolkning_flytting","2014","58","personer","innflytting","befolkningen_ellers","255"
"befolkning_flytting","2014","58","personer","innvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","58","personer","innvandring_og_innflytting","befolkningen_ellers","261"
"befolkning_flytting","2014","58","personer","nettoinnflytting","befolkningen_ellers","-8"
"befolkning_flytting","2014","58","personer","nettoinnvandring","befolkningen_ellers","1"
"befolkning_flytting","2014","58","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-7"
"befolkning_flytting","2014","58","personer","utflytting","befolkningen_ellers","263"
"befolkning_flytting","2014","58","personer","utvandring","befolkningen_ellers","5"
"befolkning_flytting","2014","58","personer","utvandring_og_utflytting","befolkningen_ellers","268"
"befolkning_flytting","2014","59","personer","innflytting","befolkningen_ellers","252"
"befolkning_flytting","2014","59","personer","innvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","59","personer","innvandring_og_innflytting","befolkningen_ellers","260"
"befolkning_flytting","2014","59","personer","nettoinnflytting","befolkningen_ellers","-4"
"befolkning_flytting","2014","59","personer","nettoinnvandring","befolkningen_ellers","-3"
"befolkning_flytting","2014","59","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-7"
"befolkning_flytting","2014","59","personer","utflytting","befolkningen_ellers","256"
"befolkning_flytting","2014","59","personer","utvandring","befolkningen_ellers","11"
"befolkning_flytting","2014","59","personer","utvandring_og_utflytting","befolkningen_ellers","267"
"befolkning_flytting","2014","60","personer","innflytting","befolkningen_ellers","585"
"befolkning_flytting","2014","60","personer","innvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","60","personer","innvandring_og_innflytting","befolkningen_ellers","599"
"befolkning_flytting","2014","60","personer","nettoinnflytting","befolkningen_ellers","25"
"befolkning_flytting","2014","60","personer","nettoinnvandring","befolkningen_ellers","-10"
"befolkning_flytting","2014","60","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","15"
"befolkning_flytting","2014","60","personer","utflytting","befolkningen_ellers","560"
"befolkning_flytting","2014","60","personer","utvandring","befolkningen_ellers","24"
"befolkning_flytting","2014","60","personer","utvandring_og_utflytting","befolkningen_ellers","584"
"befolkning_flytting","2014","61","personer","innflytting","befolkningen_ellers","7162"
"befolkning_flytting","2014","61","personer","innvandring","befolkningen_ellers","324"
"befolkning_flytting","2014","61","personer","innvandring_og_innflytting","befolkningen_ellers","7486"
"befolkning_flytting","2014","61","personer","nettoinnflytting","befolkningen_ellers","689"
"befolkning_flytting","2014","61","personer","nettoinnvandring","befolkningen_ellers","23"
"befolkning_flytting","2014","61","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","712"
"befolkning_flytting","2014","61","personer","utflytting","befolkningen_ellers","6473"
"befolkning_flytting","2014","61","personer","utvandring","befolkningen_ellers","301"
"befolkning_flytting","2014","61","personer","utvandring_og_utflytting","befolkningen_ellers","6774"
"befolkning_flytting","2014","62","personer","innflytting","befolkningen_ellers","229"
"befolkning_flytting","2014","62","personer","innvandring","befolkningen_ellers","10"
"befolkning_flytting","2014","62","personer","innvandring_og_innflytting","befolkningen_ellers","239"
"befolkning_flytting","2014","62","personer","nettoinnflytting","befolkningen_ellers","37"
"befolkning_flytting","2014","62","personer","nettoinnvandring","befolkningen_ellers","1"
"befolkning_flytting","2014","62","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","38"
"befolkning_flytting","2014","62","personer","utflytting","befolkningen_ellers","192"
"befolkning_flytting","2014","62","personer","utvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","62","personer","utvandring_og_utflytting","befolkningen_ellers","201"
"befolkning_flytting","2014","63","personer","innflytting","befolkningen_ellers","862"
"befolkning_flytting","2014","63","personer","innvandring","befolkningen_ellers","22"
"befolkning_flytting","2014","63","personer","innvandring_og_innflytting","befolkningen_ellers","884"
"befolkning_flytting","2014","63","personer","nettoinnflytting","befolkningen_ellers","37"
"befolkning_flytting","2014","63","personer","nettoinnvandring","befolkningen_ellers","-6"
"befolkning_flytting","2014","63","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","31"
"befolkning_flytting","2014","63","personer","utflytting","befolkningen_ellers","825"
"befolkning_flytting","2014","63","personer","utvandring","befolkningen_ellers","28"
"befolkning_flytting","2014","63","personer","utvandring_og_utflytting","befolkningen_ellers","853"
"befolkning_flytting","2014","64","personer","innflytting","befolkningen_ellers","1521"
"befolkning_flytting","2014","64","personer","innvandring","befolkningen_ellers","60"
"befolkning_flytting","2014","64","personer","innvandring_og_innflytting","befolkningen_ellers","1581"
"befolkning_flytting","2014","64","personer","nettoinnflytting","befolkningen_ellers","85"
"befolkning_flytting","2014","64","personer","nettoinnvandring","befolkningen_ellers","23"
"befolkning_flytting","2014","64","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","108"
"befolkning_flytting","2014","64","personer","utflytting","befolkningen_ellers","1436"
"befolkning_flytting","2014","64","personer","utvandring","befolkningen_ellers","37"
"befolkning_flytting","2014","64","personer","utvandring_og_utflytting","befolkningen_ellers","1473"
"befolkning_flytting","2014","65","personer","innflytting","befolkningen_ellers","209"
"befolkning_flytting","2014","65","personer","innvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","65","personer","innvandring_og_innflytting","befolkningen_ellers","217"
"befolkning_flytting","2014","65","personer","nettoinnflytting","befolkningen_ellers","-51"
"befolkning_flytting","2014","65","personer","nettoinnvandring","befolkningen_ellers","-2"
"befolkning_flytting","2014","65","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-53"
"befolkning_flytting","2014","65","personer","utflytting","befolkningen_ellers","260"
"befolkning_flytting","2014","65","personer","utvandring","befolkningen_ellers","10"
"befolkning_flytting","2014","65","personer","utvandring_og_utflytting","befolkningen_ellers","270"
"befolkning_flytting","2014","66","personer","innflytting","befolkningen_ellers","236"
"befolkning_flytting","2014","66","personer","innvandring","befolkningen_ellers","15"
"befolkning_flytting","2014","66","personer","innvandring_og_innflytting","befolkningen_ellers","251"
"befolkning_flytting","2014","66","personer","nettoinnflytting","befolkningen_ellers","-1"
"befolkning_flytting","2014","66","personer","nettoinnvandring","befolkningen_ellers","3"
"befolkning_flytting","2014","66","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","2"
"befolkning_flytting","2014","66","personer","utflytting","befolkningen_ellers","237"
"befolkning_flytting","2014","66","personer","utvandring","befolkningen_ellers","12"
"befolkning_flytting","2014","66","personer","utvandring_og_utflytting","befolkningen_ellers","249"
"befolkning_flytting","2014","67","personer","innflytting","befolkningen_ellers","476"
"befolkning_flytting","2014","67","personer","innvandring","befolkningen_ellers","19"
"befolkning_flytting","2014","67","personer","innvandring_og_innflytting","befolkningen_ellers","495"
"befolkning_flytting","2014","67","personer","nettoinnflytting","befolkningen_ellers","-129"
"befolkning_flytting","2014","67","personer","nettoinnvandring","befolkningen_ellers","-10"
"befolkning_flytting","2014","67","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-139"
"befolkning_flytting","2014","67","personer","utflytting","befolkningen_ellers","605"
"befolkning_flytting","2014","67","personer","utvandring","befolkningen_ellers","29"
"befolkning_flytting","2014","67","personer","utvandring_og_utflytting","befolkningen_ellers","634"
"befolkning_flytting","2014","68","personer","innflytting","befolkningen_ellers","306"
"befolkning_flytting","2014","68","personer","innvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","68","personer","innvandring_og_innflytting","befolkningen_ellers","320"
"befolkning_flytting","2014","68","personer","nettoinnflytting","befolkningen_ellers","-30"
"befolkning_flytting","2014","68","personer","nettoinnvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","68","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-24"
"befolkning_flytting","2014","68","personer","utflytting","befolkningen_ellers","336"
