"tabell_navn","aar","kommune_nr","forste_bosettingskommune","enhet","botid_3","tabellvariabel"
"flyktning_botid_flytting","2015","0540","uoppgitt","prosent","alle","5.2"
"flyktning_botid_flytting","2015","0541","alle","personer","alle","99"
"flyktning_botid_flytting","2015","0541","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0541","ja","personer","alle","16"
"flyktning_botid_flytting","2015","0541","ja","prosent","alle","16.2"
"flyktning_botid_flytting","2015","0541","nei","personer","alle","18"
"flyktning_botid_flytting","2015","0541","nei","prosent","alle","18.2"
"flyktning_botid_flytting","2015","0541","uoppgitt","personer","alle","65"
"flyktning_botid_flytting","2015","0541","uoppgitt","prosent","alle","65.7"
"flyktning_botid_flytting","2015","0542","alle","personer","alle","111"
"flyktning_botid_flytting","2015","0542","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0542","ja","personer","alle","84"
"flyktning_botid_flytting","2015","0542","ja","prosent","alle","75.6"
"flyktning_botid_flytting","2015","0542","nei","personer","alle","16"
"flyktning_botid_flytting","2015","0542","nei","prosent","alle","14.4"
"flyktning_botid_flytting","2015","0542","uoppgitt","personer","alle","11"
"flyktning_botid_flytting","2015","0542","uoppgitt","prosent","alle","9.9"
"flyktning_botid_flytting","2015","0543","alle","personer","alle","46"
"flyktning_botid_flytting","2015","0543","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0543","ja","personer","alle","29"
"flyktning_botid_flytting","2015","0543","ja","prosent","alle","63.1"
"flyktning_botid_flytting","2015","0543","nei","personer","alle","6"
"flyktning_botid_flytting","2015","0543","nei","prosent","alle","13"
"flyktning_botid_flytting","2015","0543","uoppgitt","personer","alle","11"
"flyktning_botid_flytting","2015","0543","uoppgitt","prosent","alle","23.9"
"flyktning_botid_flytting","2015","0544","alle","personer","alle","36"
"flyktning_botid_flytting","2015","0544","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0544","ja","personer","alle","30"
"flyktning_botid_flytting","2015","0544","ja","prosent","alle","83.4"
"flyktning_botid_flytting","2015","0544","nei","personer","alle","3"
"flyktning_botid_flytting","2015","0544","nei","prosent","alle","8.3"
"flyktning_botid_flytting","2015","0544","uoppgitt","personer","alle","3"
"flyktning_botid_flytting","2015","0544","uoppgitt","prosent","alle","8.3"
"flyktning_botid_flytting","2015","0545","alle","personer","alle","83"
"flyktning_botid_flytting","2015","0545","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0545","ja","personer","alle","18"
"flyktning_botid_flytting","2015","0545","ja","prosent","alle","21.7"
"flyktning_botid_flytting","2015","0545","nei","personer","alle","7"
"flyktning_botid_flytting","2015","0545","nei","prosent","alle","8.4"
"flyktning_botid_flytting","2015","0545","uoppgitt","personer","alle","58"
"flyktning_botid_flytting","2015","0545","uoppgitt","prosent","alle","69.8"
"flyktning_botid_flytting","2015","0602","alle","personer","alle","5031"
"flyktning_botid_flytting","2015","0602","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0602","ja","personer","alle","1566"
"flyktning_botid_flytting","2015","0602","ja","prosent","alle","31.2"
"flyktning_botid_flytting","2015","0602","nei","personer","alle","2431"
"flyktning_botid_flytting","2015","0602","nei","prosent","alle","48.3"
"flyktning_botid_flytting","2015","0602","uoppgitt","personer","alle","1034"
"flyktning_botid_flytting","2015","0602","uoppgitt","prosent","alle","20.5"
"flyktning_botid_flytting","2015","0604","alle","personer","alle","913"
"flyktning_botid_flytting","2015","0604","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0604","ja","personer","alle","470"
"flyktning_botid_flytting","2015","0604","ja","prosent","alle","51.5"
"flyktning_botid_flytting","2015","0604","nei","personer","alle","275"
"flyktning_botid_flytting","2015","0604","nei","prosent","alle","30.1"
"flyktning_botid_flytting","2015","0604","uoppgitt","personer","alle","168"
"flyktning_botid_flytting","2015","0604","uoppgitt","prosent","alle","18.4"
"flyktning_botid_flytting","2015","0605","alle","personer","alle","887"
"flyktning_botid_flytting","2015","0605","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0605","ja","personer","alle","443"
"flyktning_botid_flytting","2015","0605","ja","prosent","alle","50"
"flyktning_botid_flytting","2015","0605","nei","personer","alle","289"
"flyktning_botid_flytting","2015","0605","nei","prosent","alle","32.5"
"flyktning_botid_flytting","2015","0605","uoppgitt","personer","alle","155"
"flyktning_botid_flytting","2015","0605","uoppgitt","prosent","alle","17.5"
"flyktning_botid_flytting","2015","0612","alle","personer","alle","110"
"flyktning_botid_flytting","2015","0612","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0612","ja","personer","alle","59"
"flyktning_botid_flytting","2015","0612","ja","prosent","alle","53.6"
"flyktning_botid_flytting","2015","0612","nei","personer","alle","37"
"flyktning_botid_flytting","2015","0612","nei","prosent","alle","33.7"
"flyktning_botid_flytting","2015","0612","uoppgitt","personer","alle","14"
"flyktning_botid_flytting","2015","0612","uoppgitt","prosent","alle","12.7"
"flyktning_botid_flytting","2015","0615","alle","personer","alle","12"
"flyktning_botid_flytting","2015","0615","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0615","ja","personer","alle","9"
"flyktning_botid_flytting","2015","0615","ja","prosent","alle","75"
"flyktning_botid_flytting","2015","0615","nei","personer","alle","0"
"flyktning_botid_flytting","2015","0615","nei","prosent","alle","0"
"flyktning_botid_flytting","2015","0615","uoppgitt","personer","alle","3"
"flyktning_botid_flytting","2015","0615","uoppgitt","prosent","alle","25"
"flyktning_botid_flytting","2015","0616","alle","personer","alle","105"
"flyktning_botid_flytting","2015","0616","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0616","ja","personer","alle","29"
"flyktning_botid_flytting","2015","0616","ja","prosent","alle","27.6"
"flyktning_botid_flytting","2015","0616","nei","personer","alle","35"
"flyktning_botid_flytting","2015","0616","nei","prosent","alle","33.4"
"flyktning_botid_flytting","2015","0616","uoppgitt","personer","alle","41"
"flyktning_botid_flytting","2015","0616","uoppgitt","prosent","alle","39.1"
"flyktning_botid_flytting","2015","0617","alle","personer","alle","165"
"flyktning_botid_flytting","2015","0617","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0617","ja","personer","alle","97"
"flyktning_botid_flytting","2015","0617","ja","prosent","alle","58.8"
"flyktning_botid_flytting","2015","0617","nei","personer","alle","26"
"flyktning_botid_flytting","2015","0617","nei","prosent","alle","15.7"
"flyktning_botid_flytting","2015","0617","uoppgitt","personer","alle","42"
"flyktning_botid_flytting","2015","0617","uoppgitt","prosent","alle","25.4"
"flyktning_botid_flytting","2015","0618","alle","personer","alle","72"
"flyktning_botid_flytting","2015","0618","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0618","ja","personer","alle","39"
"flyktning_botid_flytting","2015","0618","ja","prosent","alle","54.1"
"flyktning_botid_flytting","2015","0618","nei","personer","alle","4"
"flyktning_botid_flytting","2015","0618","nei","prosent","alle","5.6"
"flyktning_botid_flytting","2015","0618","uoppgitt","personer","alle","29"
"flyktning_botid_flytting","2015","0618","uoppgitt","prosent","alle","40.3"
"flyktning_botid_flytting","2015","0619","alle","personer","alle","96"
"flyktning_botid_flytting","2015","0619","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0619","ja","personer","alle","71"
"flyktning_botid_flytting","2015","0619","ja","prosent","alle","74"
"flyktning_botid_flytting","2015","0619","nei","personer","alle","14"
"flyktning_botid_flytting","2015","0619","nei","prosent","alle","14.6"
"flyktning_botid_flytting","2015","0619","uoppgitt","personer","alle","11"
"flyktning_botid_flytting","2015","0619","uoppgitt","prosent","alle","11.5"
"flyktning_botid_flytting","2015","0620","alle","personer","alle","78"
"flyktning_botid_flytting","2015","0620","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0620","ja","personer","alle","46"
"flyktning_botid_flytting","2015","0620","ja","prosent","alle","58.9"
"flyktning_botid_flytting","2015","0620","nei","personer","alle","8"
"flyktning_botid_flytting","2015","0620","nei","prosent","alle","10.3"
"flyktning_botid_flytting","2015","0620","uoppgitt","personer","alle","24"
"flyktning_botid_flytting","2015","0620","uoppgitt","prosent","alle","30.7"
"flyktning_botid_flytting","2015","0621","alle","personer","alle","18"
"flyktning_botid_flytting","2015","0621","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0621","ja","personer","alle","15"
"flyktning_botid_flytting","2015","0621","ja","prosent","alle","83.3"
"flyktning_botid_flytting","2015","0621","nei","personer","alle","3"
"flyktning_botid_flytting","2015","0621","nei","prosent","alle","16.7"
"flyktning_botid_flytting","2015","0621","uoppgitt","personer","alle","0"
"flyktning_botid_flytting","2015","0621","uoppgitt","prosent","alle","0"
"flyktning_botid_flytting","2015","0622","alle","personer","alle","15"
"flyktning_botid_flytting","2015","0622","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0622","ja","personer","alle","8"
"flyktning_botid_flytting","2015","0622","ja","prosent","alle","53.3"
"flyktning_botid_flytting","2015","0622","nei","personer","alle","0"
"flyktning_botid_flytting","2015","0622","nei","prosent","alle","0"
"flyktning_botid_flytting","2015","0622","uoppgitt","personer","alle","7"
"flyktning_botid_flytting","2015","0622","uoppgitt","prosent","alle","46.7"
"flyktning_botid_flytting","2015","0623","alle","personer","alle","362"
"flyktning_botid_flytting","2015","0623","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0623","ja","personer","alle","247"
"flyktning_botid_flytting","2015","0623","ja","prosent","alle","68.3"
"flyktning_botid_flytting","2015","0623","nei","personer","alle","65"
"flyktning_botid_flytting","2015","0623","nei","prosent","alle","18"
"flyktning_botid_flytting","2015","0623","uoppgitt","personer","alle","50"
"flyktning_botid_flytting","2015","0623","uoppgitt","prosent","alle","13.8"
"flyktning_botid_flytting","2015","0624","alle","personer","alle","464"
"flyktning_botid_flytting","2015","0624","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0624","ja","personer","alle","283"
"flyktning_botid_flytting","2015","0624","ja","prosent","alle","61"
"flyktning_botid_flytting","2015","0624","nei","personer","alle","123"
"flyktning_botid_flytting","2015","0624","nei","prosent","alle","26.5"
"flyktning_botid_flytting","2015","0624","uoppgitt","personer","alle","58"
"flyktning_botid_flytting","2015","0624","uoppgitt","prosent","alle","12.5"
"flyktning_botid_flytting","2015","0625","alle","personer","alle","1143"
"flyktning_botid_flytting","2015","0625","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0625","ja","personer","alle","360"
"flyktning_botid_flytting","2015","0625","ja","prosent","alle","31.5"
"flyktning_botid_flytting","2015","0625","nei","personer","alle","554"
"flyktning_botid_flytting","2015","0625","nei","prosent","alle","48.5"
"flyktning_botid_flytting","2015","0625","uoppgitt","personer","alle","229"
"flyktning_botid_flytting","2015","0625","uoppgitt","prosent","alle","20"
"flyktning_botid_flytting","2015","0626","alle","personer","alle","1064"
"flyktning_botid_flytting","2015","0626","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0626","ja","personer","alle","415"
"flyktning_botid_flytting","2015","0626","ja","prosent","alle","39"
"flyktning_botid_flytting","2015","0626","nei","personer","alle","432"
"flyktning_botid_flytting","2015","0626","nei","prosent","alle","40.6"
"flyktning_botid_flytting","2015","0626","uoppgitt","personer","alle","217"
"flyktning_botid_flytting","2015","0626","uoppgitt","prosent","alle","20.4"
"flyktning_botid_flytting","2015","0627","alle","personer","alle","430"
"flyktning_botid_flytting","2015","0627","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0627","ja","personer","alle","235"
"flyktning_botid_flytting","2015","0627","ja","prosent","alle","54.7"
"flyktning_botid_flytting","2015","0627","nei","personer","alle","138"
"flyktning_botid_flytting","2015","0627","nei","prosent","alle","32.1"
"flyktning_botid_flytting","2015","0627","uoppgitt","personer","alle","57"
"flyktning_botid_flytting","2015","0627","uoppgitt","prosent","alle","13.3"
"flyktning_botid_flytting","2015","0628","alle","personer","alle","182"
"flyktning_botid_flytting","2015","0628","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0628","ja","personer","alle","138"
"flyktning_botid_flytting","2015","0628","ja","prosent","alle","75.8"
"flyktning_botid_flytting","2015","0628","nei","personer","alle","25"
"flyktning_botid_flytting","2015","0628","nei","prosent","alle","13.7"
"flyktning_botid_flytting","2015","0628","uoppgitt","personer","alle","19"
"flyktning_botid_flytting","2015","0628","uoppgitt","prosent","alle","10.4"
"flyktning_botid_flytting","2015","0631","alle","personer","alle","71"
"flyktning_botid_flytting","2015","0631","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0631","ja","personer","alle","64"
"flyktning_botid_flytting","2015","0631","ja","prosent","alle","90.2"
"flyktning_botid_flytting","2015","0631","nei","personer","alle","4"
"flyktning_botid_flytting","2015","0631","nei","prosent","alle","5.6"
"flyktning_botid_flytting","2015","0631","uoppgitt","personer","alle","3"
"flyktning_botid_flytting","2015","0631","uoppgitt","prosent","alle","4.2"
"flyktning_botid_flytting","2015","0632","alle","personer","alle","31"
"flyktning_botid_flytting","2015","0632","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0632","ja","personer","alle","28"
"flyktning_botid_flytting","2015","0632","ja","prosent","alle","90.3"
"flyktning_botid_flytting","2015","0632","nei","personer","alle","3"
"flyktning_botid_flytting","2015","0632","nei","prosent","alle","9.7"
"flyktning_botid_flytting","2015","0632","uoppgitt","personer","alle","0"
"flyktning_botid_flytting","2015","0632","uoppgitt","prosent","alle","0"
"flyktning_botid_flytting","2015","0633","alle","personer","alle","53"
"flyktning_botid_flytting","2015","0633","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0633","ja","personer","alle","50"
"flyktning_botid_flytting","2015","0633","ja","prosent","alle","94.3"
"flyktning_botid_flytting","2015","0633","nei","personer","alle","3"
"flyktning_botid_flytting","2015","0633","nei","prosent","alle","5.7"
"flyktning_botid_flytting","2015","0633","uoppgitt","personer","alle","0"
"flyktning_botid_flytting","2015","0633","uoppgitt","prosent","alle","0"
"flyktning_botid_flytting","2015","0701","alle","personer","alle","1022"
"flyktning_botid_flytting","2015","0701","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0701","ja","personer","alle","403"
"flyktning_botid_flytting","2015","0701","ja","prosent","alle","39.4"
"flyktning_botid_flytting","2015","0701","nei","personer","alle","460"
"flyktning_botid_flytting","2015","0701","nei","prosent","alle","45"
"flyktning_botid_flytting","2015","0701","uoppgitt","personer","alle","159"
"flyktning_botid_flytting","2015","0701","uoppgitt","prosent","alle","15.5"
"flyktning_botid_flytting","2015","0702","alle","personer","alle","180"
"flyktning_botid_flytting","2015","0702","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0702","ja","personer","alle","92"
"flyktning_botid_flytting","2015","0702","ja","prosent","alle","51.1"
"flyktning_botid_flytting","2015","0702","nei","personer","alle","61"
"flyktning_botid_flytting","2015","0702","nei","prosent","alle","33.9"
"flyktning_botid_flytting","2015","0702","uoppgitt","personer","alle","27"
"flyktning_botid_flytting","2015","0702","uoppgitt","prosent","alle","15"
"flyktning_botid_flytting","2015","0704","alle","personer","alle","1277"
"flyktning_botid_flytting","2015","0704","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0704","ja","personer","alle","426"
"flyktning_botid_flytting","2015","0704","ja","prosent","alle","33.3"
"flyktning_botid_flytting","2015","0704","nei","personer","alle","600"
"flyktning_botid_flytting","2015","0704","nei","prosent","alle","47"
"flyktning_botid_flytting","2015","0704","uoppgitt","personer","alle","251"
"flyktning_botid_flytting","2015","0704","uoppgitt","prosent","alle","19.7"
"flyktning_botid_flytting","2015","0706","alle","personer","alle","1799"
"flyktning_botid_flytting","2015","0706","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0706","ja","personer","alle","553"
"flyktning_botid_flytting","2015","0706","ja","prosent","alle","30.7"
"flyktning_botid_flytting","2015","0706","nei","personer","alle","821"
"flyktning_botid_flytting","2015","0706","nei","prosent","alle","45.7"
"flyktning_botid_flytting","2015","0706","uoppgitt","personer","alle","425"
"flyktning_botid_flytting","2015","0706","uoppgitt","prosent","alle","23.6"
"flyktning_botid_flytting","2015","0709","alle","personer","alle","1494"
"flyktning_botid_flytting","2015","0709","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0709","ja","personer","alle","839"
"flyktning_botid_flytting","2015","0709","ja","prosent","alle","56.2"
"flyktning_botid_flytting","2015","0709","nei","personer","alle","383"
"flyktning_botid_flytting","2015","0709","nei","prosent","alle","25.6"
"flyktning_botid_flytting","2015","0709","uoppgitt","personer","alle","272"
"flyktning_botid_flytting","2015","0709","uoppgitt","prosent","alle","18.2"
"flyktning_botid_flytting","2015","0711","alle","personer","alle","106"
"flyktning_botid_flytting","2015","0711","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0711","ja","personer","alle","61"
"flyktning_botid_flytting","2015","0711","ja","prosent","alle","57.6"
"flyktning_botid_flytting","2015","0711","nei","personer","alle","32"
"flyktning_botid_flytting","2015","0711","nei","prosent","alle","30.2"
"flyktning_botid_flytting","2015","0711","uoppgitt","personer","alle","13"
"flyktning_botid_flytting","2015","0711","uoppgitt","prosent","alle","12.3"
"flyktning_botid_flytting","2015","0713","alle","personer","alle","177"
"flyktning_botid_flytting","2015","0713","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0713","ja","personer","alle","106"
"flyktning_botid_flytting","2015","0713","ja","prosent","alle","59.9"
"flyktning_botid_flytting","2015","0713","nei","personer","alle","45"
"flyktning_botid_flytting","2015","0713","nei","prosent","alle","25.5"
"flyktning_botid_flytting","2015","0713","uoppgitt","personer","alle","26"
"flyktning_botid_flytting","2015","0713","uoppgitt","prosent","alle","14.7"
"flyktning_botid_flytting","2015","0714","alle","personer","alle","11"
"flyktning_botid_flytting","2015","0714","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0714","ja","personer","alle","6"
"flyktning_botid_flytting","2015","0714","ja","prosent","alle","54.6"
"flyktning_botid_flytting","2015","0714","nei","personer","alle","0"
"flyktning_botid_flytting","2015","0714","nei","prosent","alle","0"
"flyktning_botid_flytting","2015","0714","uoppgitt","personer","alle","5"
"flyktning_botid_flytting","2015","0714","uoppgitt","prosent","alle","45.5"
"flyktning_botid_flytting","2015","0716","alle","personer","alle","192"
"flyktning_botid_flytting","2015","0716","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0716","ja","personer","alle","117"
"flyktning_botid_flytting","2015","0716","ja","prosent","alle","61"
"flyktning_botid_flytting","2015","0716","nei","personer","alle","52"
"flyktning_botid_flytting","2015","0716","nei","prosent","alle","27.1"
"flyktning_botid_flytting","2015","0716","uoppgitt","personer","alle","23"
"flyktning_botid_flytting","2015","0716","uoppgitt","prosent","alle","12"
"flyktning_botid_flytting","2015","0719","alle","personer","alle","77"
"flyktning_botid_flytting","2015","0719","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0719","ja","personer","alle","49"
"flyktning_botid_flytting","2015","0719","ja","prosent","alle","63.7"
"flyktning_botid_flytting","2015","0719","nei","personer","alle","21"
"flyktning_botid_flytting","2015","0719","nei","prosent","alle","27.3"
"flyktning_botid_flytting","2015","0719","uoppgitt","personer","alle","7"
"flyktning_botid_flytting","2015","0719","uoppgitt","prosent","alle","9.1"
"flyktning_botid_flytting","2015","0720","alle","personer","alle","372"
"flyktning_botid_flytting","2015","0720","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0720","ja","personer","alle","205"
"flyktning_botid_flytting","2015","0720","ja","prosent","alle","55.1"
"flyktning_botid_flytting","2015","0720","nei","personer","alle","83"
"flyktning_botid_flytting","2015","0720","nei","prosent","alle","22.3"
"flyktning_botid_flytting","2015","0720","uoppgitt","personer","alle","84"
"flyktning_botid_flytting","2015","0720","uoppgitt","prosent","alle","22.5"
"flyktning_botid_flytting","2015","0722","alle","personer","alle","630"
"flyktning_botid_flytting","2015","0722","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0722","ja","personer","alle","293"
"flyktning_botid_flytting","2015","0722","ja","prosent","alle","46.6"
"flyktning_botid_flytting","2015","0722","nei","personer","alle","222"
"flyktning_botid_flytting","2015","0722","nei","prosent","alle","35.3"
"flyktning_botid_flytting","2015","0722","uoppgitt","personer","alle","115"
"flyktning_botid_flytting","2015","0722","uoppgitt","prosent","alle","18.2"
"flyktning_botid_flytting","2015","0723","alle","personer","alle","75"
"flyktning_botid_flytting","2015","0723","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0723","ja","personer","alle","61"
"flyktning_botid_flytting","2015","0723","ja","prosent","alle","81.4"
"flyktning_botid_flytting","2015","0723","nei","personer","alle","7"
"flyktning_botid_flytting","2015","0723","nei","prosent","alle","9.3"
"flyktning_botid_flytting","2015","0723","uoppgitt","personer","alle","7"
"flyktning_botid_flytting","2015","0723","uoppgitt","prosent","alle","9.3"
"flyktning_botid_flytting","2015","0728","alle","personer","alle","39"
"flyktning_botid_flytting","2015","0728","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0728","ja","personer","alle","24"
"flyktning_botid_flytting","2015","0728","ja","prosent","alle","61.5"
"flyktning_botid_flytting","2015","0728","nei","personer","alle","11"
"flyktning_botid_flytting","2015","0728","nei","prosent","alle","28.2"
"flyktning_botid_flytting","2015","0728","uoppgitt","personer","alle","4"
"flyktning_botid_flytting","2015","0728","uoppgitt","prosent","alle","10.3"
"flyktning_botid_flytting","2015","0805","alle","personer","alle","1310"
"flyktning_botid_flytting","2015","0805","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0805","ja","personer","alle","703"
"flyktning_botid_flytting","2015","0805","ja","prosent","alle","53.7"
"flyktning_botid_flytting","2015","0805","nei","personer","alle","408"
"flyktning_botid_flytting","2015","0805","nei","prosent","alle","31.1"
"flyktning_botid_flytting","2015","0805","uoppgitt","personer","alle","199"
"flyktning_botid_flytting","2015","0805","uoppgitt","prosent","alle","15.2"
"flyktning_botid_flytting","2015","0806","alle","personer","alle","3089"
"flyktning_botid_flytting","2015","0806","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0806","ja","personer","alle","1650"
"flyktning_botid_flytting","2015","0806","ja","prosent","alle","53.4"
"flyktning_botid_flytting","2015","0806","nei","personer","alle","977"
"flyktning_botid_flytting","2015","0806","nei","prosent","alle","31.6"
"flyktning_botid_flytting","2015","0806","uoppgitt","personer","alle","462"
"flyktning_botid_flytting","2015","0806","uoppgitt","prosent","alle","14.9"
"flyktning_botid_flytting","2015","0807","alle","personer","alle","415"
"flyktning_botid_flytting","2015","0807","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0807","ja","personer","alle","280"
"flyktning_botid_flytting","2015","0807","ja","prosent","alle","67.5"
"flyktning_botid_flytting","2015","0807","nei","personer","alle","81"
"flyktning_botid_flytting","2015","0807","nei","prosent","alle","19.6"
"flyktning_botid_flytting","2015","0807","uoppgitt","personer","alle","54"
"flyktning_botid_flytting","2015","0807","uoppgitt","prosent","alle","13.1"
"flyktning_botid_flytting","2015","0811","alle","personer","alle","71"
"flyktning_botid_flytting","2015","0811","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0811","ja","personer","alle","68"
"flyktning_botid_flytting","2015","0811","ja","prosent","alle","95.8"
"flyktning_botid_flytting","2015","0811","nei","personer","alle","0"
"flyktning_botid_flytting","2015","0811","nei","prosent","alle","0"
"flyktning_botid_flytting","2015","0811","uoppgitt","personer","alle","3"
"flyktning_botid_flytting","2015","0811","uoppgitt","prosent","alle","4.2"
"flyktning_botid_flytting","2015","0814","alle","personer","alle","426"
"flyktning_botid_flytting","2015","0814","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0814","ja","personer","alle","365"
"flyktning_botid_flytting","2015","0814","ja","prosent","alle","85.7"
"flyktning_botid_flytting","2015","0814","nei","personer","alle","17"
"flyktning_botid_flytting","2015","0814","nei","prosent","alle","4"
"flyktning_botid_flytting","2015","0814","uoppgitt","personer","alle","44"
"flyktning_botid_flytting","2015","0814","uoppgitt","prosent","alle","10.3"
"flyktning_botid_flytting","2015","0815","alle","personer","alle","360"
"flyktning_botid_flytting","2015","0815","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0815","ja","personer","alle","321"
"flyktning_botid_flytting","2015","0815","ja","prosent","alle","89.2"
"flyktning_botid_flytting","2015","0815","nei","personer","alle","11"
"flyktning_botid_flytting","2015","0815","nei","prosent","alle","3.1"
"flyktning_botid_flytting","2015","0815","uoppgitt","personer","alle","28"
"flyktning_botid_flytting","2015","0815","uoppgitt","prosent","alle","7.8"
"flyktning_botid_flytting","2015","0817","alle","personer","alle","58"
"flyktning_botid_flytting","2015","0817","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0817","ja","personer","alle","52"
"flyktning_botid_flytting","2015","0817","ja","prosent","alle","89.7"
"flyktning_botid_flytting","2015","0817","nei","personer","alle","3"
"flyktning_botid_flytting","2015","0817","nei","prosent","alle","5.2"
"flyktning_botid_flytting","2015","0817","uoppgitt","personer","alle","3"
"flyktning_botid_flytting","2015","0817","uoppgitt","prosent","alle","5.2"
"flyktning_botid_flytting","2015","0819","alle","personer","alle","278"
"flyktning_botid_flytting","2015","0819","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0819","ja","personer","alle","174"
"flyktning_botid_flytting","2015","0819","ja","prosent","alle","62.6"
"flyktning_botid_flytting","2015","0819","nei","personer","alle","52"
"flyktning_botid_flytting","2015","0819","nei","prosent","alle","18.7"
"flyktning_botid_flytting","2015","0819","uoppgitt","personer","alle","52"
"flyktning_botid_flytting","2015","0819","uoppgitt","prosent","alle","18.7"
"flyktning_botid_flytting","2015","0821","alle","personer","alle","198"
"flyktning_botid_flytting","2015","0821","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0821","ja","personer","alle","132"
"flyktning_botid_flytting","2015","0821","ja","prosent","alle","66.7"
"flyktning_botid_flytting","2015","0821","nei","personer","alle","56"
"flyktning_botid_flytting","2015","0821","nei","prosent","alle","28.3"
"flyktning_botid_flytting","2015","0821","uoppgitt","personer","alle","10"
"flyktning_botid_flytting","2015","0821","uoppgitt","prosent","alle","5"
"flyktning_botid_flytting","2015","0822","alle","personer","alle","162"
"flyktning_botid_flytting","2015","0822","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0822","ja","personer","alle","133"
"flyktning_botid_flytting","2015","0822","ja","prosent","alle","82.1"
"flyktning_botid_flytting","2015","0822","nei","personer","alle","8"
"flyktning_botid_flytting","2015","0822","nei","prosent","alle","4.9"
"flyktning_botid_flytting","2015","0822","uoppgitt","personer","alle","21"
"flyktning_botid_flytting","2015","0822","uoppgitt","prosent","alle","13"
"flyktning_botid_flytting","2015","0826","alle","personer","alle","206"
"flyktning_botid_flytting","2015","0826","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0826","ja","personer","alle","136"
"flyktning_botid_flytting","2015","0826","ja","prosent","alle","66"
"flyktning_botid_flytting","2015","0826","nei","personer","alle","22"
"flyktning_botid_flytting","2015","0826","nei","prosent","alle","10.7"
"flyktning_botid_flytting","2015","0826","uoppgitt","personer","alle","48"
"flyktning_botid_flytting","2015","0826","uoppgitt","prosent","alle","23.3"
"flyktning_botid_flytting","2015","0827","alle","personer","alle","16"
"flyktning_botid_flytting","2015","0827","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0827","ja","personer","alle","16"
"flyktning_botid_flytting","2015","0827","ja","prosent","alle","100"
"flyktning_botid_flytting","2015","0827","nei","personer","alle","0"
"flyktning_botid_flytting","2015","0827","nei","prosent","alle","0"
"flyktning_botid_flytting","2015","0827","uoppgitt","personer","alle","0"
"flyktning_botid_flytting","2015","0827","uoppgitt","prosent","alle","0"
"flyktning_botid_flytting","2015","0828","alle","personer","alle","70"
"flyktning_botid_flytting","2015","0828","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","0828","ja","personer","alle","61"
