"aar","bydel_nr","flytting","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","151","befolkning_flytting","NULL","NULL","NULL","1519"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","403","befolkning_flytting","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","75","befolkning_flytting","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","62","befolkning_flytting","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","13","befolkning_flytting","NULL","NULL","NULL","1519"
2013,"NULL","innvandring","alle","personer","79","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innvandring","innvandrere","personer","70","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innvandring","befolkningen_ellers","personer","9","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utvandring","alle","personer","25","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utvandring","innvandrere","personer","15","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utvandring","befolkningen_ellers","personer","10","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring","alle","personer","54","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring","innvandrere","personer","55","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-1","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innflytting","alle","personer","301","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innflytting","innvandrere","personer","53","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innflytting","befolkningen_ellers","personer","248","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utflytting","alle","personer","311","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utflytting","innvandrere","personer","43","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utflytting","befolkningen_ellers","personer","268","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnflytting","alle","personer","-10","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnflytting","innvandrere","personer","10","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-20","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innvandring_og_innflytting","alle","personer","380","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","123","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","257","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utvandring_og_utflytting","alle","personer","336","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","58","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","278","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","44","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","65","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-21","befolkning_flytting","NULL","NULL","NULL","1520"
2013,"NULL","innvandring","alle","personer","33","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innvandring","innvandrere","personer","29","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innvandring","befolkningen_ellers","personer","4","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utvandring","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utvandring","innvandrere","personer","18","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnvandring","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnvandring","innvandrere","personer","11","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","1","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innflytting","alle","personer","139","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innflytting","innvandrere","personer","51","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innflytting","befolkningen_ellers","personer","88","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utflytting","alle","personer","120","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utflytting","innvandrere","personer","33","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utflytting","befolkningen_ellers","personer","87","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnflytting","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnflytting","innvandrere","personer","18","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","1","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innvandring_og_innflytting","alle","personer","172","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","80","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","92","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utvandring_og_utflytting","alle","personer","141","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","51","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","90","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","31","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","29","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","2","befolkning_flytting","NULL","NULL","NULL","1523"
2013,"NULL","innvandring","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innvandring","innvandrere","personer","9","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utvandring","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utvandring","innvandrere","personer","3","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnvandring","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnvandring","innvandrere","personer","6","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innflytting","alle","personer","54","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innflytting","innvandrere","personer","4","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innflytting","befolkningen_ellers","personer","50","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utflytting","alle","personer","105","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utflytting","innvandrere","personer","19","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utflytting","befolkningen_ellers","personer","86","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnflytting","alle","personer","-51","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnflytting","innvandrere","personer","-15","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-36","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innvandring_og_innflytting","alle","personer","63","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","13","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","50","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utvandring_og_utflytting","alle","personer","108","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","22","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","86","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","-45","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","-9","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-36","befolkning_flytting","NULL","NULL","NULL","1524"
2013,"NULL","innvandring","alle","personer","77","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innvandring","innvandrere","personer","73","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innvandring","befolkningen_ellers","personer","4","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utvandring","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utvandring","innvandrere","personer","16","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnvandring","alle","personer","58","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnvandring","innvandrere","personer","57","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","1","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innflytting","alle","personer","109","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innflytting","innvandrere","personer","20","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innflytting","befolkningen_ellers","personer","89","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utflytting","alle","personer","165","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utflytting","innvandrere","personer","38","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utflytting","befolkningen_ellers","personer","127","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnflytting","alle","personer","-56","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnflytting","innvandrere","personer","-18","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-38","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innvandring_og_innflytting","alle","personer","186","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","93","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","93","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utvandring_og_utflytting","alle","personer","184","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","54","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","130","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","39","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-37","befolkning_flytting","NULL","NULL","NULL","1525"
2013,"NULL","innvandring","alle","personer","13","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innvandring","innvandrere","personer","13","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utvandring","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utvandring","innvandrere","personer","12","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnvandring","alle","personer","1","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnvandring","innvandrere","personer","1","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innflytting","alle","personer","37","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innflytting","innvandrere","personer","10","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innflytting","befolkningen_ellers","personer","27","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utflytting","alle","personer","54","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utflytting","innvandrere","personer","21","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utflytting","befolkningen_ellers","personer","33","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnflytting","alle","personer","-17","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnflytting","innvandrere","personer","-11","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-6","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innvandring_og_innflytting","alle","personer","50","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","23","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","27","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utvandring_og_utflytting","alle","personer","66","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","33","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","33","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","-16","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","-10","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-6","befolkning_flytting","NULL","NULL","NULL","1526"
2013,"NULL","innvandring","alle","personer","87","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innvandring","innvandrere","personer","76","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innvandring","befolkningen_ellers","personer","11","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utvandring","alle","personer","20","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utvandring","innvandrere","personer","12","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utvandring","befolkningen_ellers","personer","8","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnvandring","alle","personer","67","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnvandring","innvandrere","personer","64","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innflytting","alle","personer","188","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innflytting","innvandrere","personer","51","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innflytting","befolkningen_ellers","personer","137","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utflytting","alle","personer","209","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utflytting","innvandrere","personer","33","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utflytting","befolkningen_ellers","personer","176","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnflytting","alle","personer","-21","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnflytting","innvandrere","personer","18","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-39","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innvandring_og_innflytting","alle","personer","275","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","127","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","148","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utvandring_og_utflytting","alle","personer","229","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","45","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","184","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","46","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","82","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-36","befolkning_flytting","NULL","NULL","NULL","1528"
2013,"NULL","innvandring","alle","personer","58","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innvandring","innvandrere","personer","55","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utvandring","alle","personer","20","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utvandring","innvandrere","personer","10","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utvandring","befolkningen_ellers","personer","10","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnvandring","alle","personer","38","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnvandring","innvandrere","personer","45","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-7","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innflytting","alle","personer","232","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innflytting","innvandrere","personer","42","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innflytting","befolkningen_ellers","personer","190","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utflytting","alle","personer","206","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utflytting","innvandrere","personer","31","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utflytting","befolkningen_ellers","personer","175","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnflytting","alle","personer","26","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnflytting","innvandrere","personer","11","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","15","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innvandring_og_innflytting","alle","personer","290","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","97","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","193","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utvandring_og_utflytting","alle","personer","226","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","41","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","185","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","64","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","56","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","8","befolkning_flytting","NULL","NULL","NULL","1529"
2013,"NULL","innvandring","alle","personer","115","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innvandring","innvandrere","personer","106","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innvandring","befolkningen_ellers","personer","9","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utvandring","alle","personer","25","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utvandring","innvandrere","personer","21","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utvandring","befolkningen_ellers","personer","4","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnvandring","alle","personer","90","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnvandring","innvandrere","personer","85","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","5","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innflytting","alle","personer","422","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innflytting","innvandrere","personer","92","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innflytting","befolkningen_ellers","personer","330","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utflytting","alle","personer","314","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utflytting","innvandrere","personer","63","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utflytting","befolkningen_ellers","personer","251","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnflytting","alle","personer","108","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnflytting","innvandrere","personer","29","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","79","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innvandring_og_innflytting","alle","personer","537","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","198","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","339","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utvandring_og_utflytting","alle","personer","339","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","84","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","255","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","198","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","114","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","84","befolkning_flytting","NULL","NULL","NULL","1531"
2013,"NULL","innvandring","alle","personer","80","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innvandring","innvandrere","personer","71","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innvandring","befolkningen_ellers","personer","9","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utvandring","alle","personer","23","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utvandring","innvandrere","personer","17","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utvandring","befolkningen_ellers","personer","6","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnvandring","alle","personer","57","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnvandring","innvandrere","personer","54","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innflytting","alle","personer","375","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innflytting","innvandrere","personer","93","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innflytting","befolkningen_ellers","personer","282","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utflytting","alle","personer","280","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utflytting","innvandrere","personer","72","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utflytting","befolkningen_ellers","personer","208","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnflytting","alle","personer","95","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnflytting","innvandrere","personer","21","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","74","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innvandring_og_innflytting","alle","personer","455","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","164","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","291","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utvandring_og_utflytting","alle","personer","303","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","89","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","214","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","152","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","75","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","77","befolkning_flytting","NULL","NULL","NULL","1532"
2013,"NULL","innvandring","alle","personer","127","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","innvandring","innvandrere","personer","119","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","innvandring","befolkningen_ellers","personer","8","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","utvandring","alle","personer","45","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","utvandring","innvandrere","personer","34","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","utvandring","befolkningen_ellers","personer","11","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","nettoinnvandring","alle","personer","82","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","nettoinnvandring","innvandrere","personer","85","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-3","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","innflytting","alle","personer","306","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","innflytting","innvandrere","personer","47","befolkning_flytting","NULL","NULL","NULL","1534"
2013,"NULL","innflytting","befolkningen_ellers","personer","259","befolkning_flytting","NULL","NULL","NULL","1534"
