"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","47"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","812","grunnskolepoeng","NULL","47"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","44.3","grunnskolepoeng","NULL","48"
2013,"NULL","alle","alle","0","alle","personer","62","grunnskolepoeng","NULL","48"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","41.6","grunnskolepoeng","NULL","48"
2013,"NULL","alle","alle","1","alle","personer","61","grunnskolepoeng","NULL","48"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","43","grunnskolepoeng","NULL","48"
2013,"NULL","alle","alle","alle","alle","personer","123","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","alle","alle","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","48"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","48"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","43.1","grunnskolepoeng","NULL","48"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","121","grunnskolepoeng","NULL","48"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","43.1","grunnskolepoeng","NULL","49"
2013,"NULL","alle","alle","0","alle","personer","234","grunnskolepoeng","NULL","49"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","39.3","grunnskolepoeng","NULL","49"
2013,"NULL","alle","alle","1","alle","personer","213","grunnskolepoeng","NULL","49"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","41.3","grunnskolepoeng","NULL","49"
2013,"NULL","alle","alle","alle","alle","personer","447","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","41","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","0","alle","personer","15","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","36.5","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","1","alle","personer","15","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","38.2","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","1","alle","alle","personer","20","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","2","alle","alle","personer","10","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","38.7","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","alle","alle","personer","30","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","42.3","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","alle","0_6","personer","6","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","37.9","grunnskolepoeng","NULL","49"
2013,"NULL","innvandrere","alle","alle","7+","personer","24","grunnskolepoeng","NULL","49"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","49"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","49"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.5","grunnskolepoeng","NULL","49"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","415","grunnskolepoeng","NULL","49"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","44.7","grunnskolepoeng","NULL","50"
2013,"NULL","alle","alle","0","alle","personer","191","grunnskolepoeng","NULL","50"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.7","grunnskolepoeng","NULL","50"
2013,"NULL","alle","alle","1","alle","personer","214","grunnskolepoeng","NULL","50"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","41.5","grunnskolepoeng","NULL","50"
2013,"NULL","alle","alle","alle","alle","personer","405","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","43.1","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","0","alle","personer","12","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","37.1","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","1","alle","personer","10","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","1","alle","alle","personer","14","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","42","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","2","alle","alle","personer","8","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","40.3","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","alle","alle","personer","22","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","49","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","alle","0_6","personer","6","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","37.1","grunnskolepoeng","NULL","50"
2013,"NULL","innvandrere","alle","alle","7+","personer","16","grunnskolepoeng","NULL","50"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","50"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","50"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.7","grunnskolepoeng","NULL","50"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","381","grunnskolepoeng","NULL","50"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.6","grunnskolepoeng","NULL","51"
2013,"NULL","alle","alle","0","alle","personer","229","grunnskolepoeng","NULL","51"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","40.1","grunnskolepoeng","NULL","51"
2013,"NULL","alle","alle","1","alle","personer","233","grunnskolepoeng","NULL","51"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","41.3","grunnskolepoeng","NULL","51"
2013,"NULL","alle","alle","alle","alle","personer","462","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37.2","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","0","alle","personer","11","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","35","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","1","alle","personer","18","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","37.3","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","1","alle","alle","personer","17","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","33.7","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","2","alle","alle","personer","12","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.8","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","alle","alle","personer","29","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","40.5","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","alle","0_6","personer","8","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34","grunnskolepoeng","NULL","51"
2013,"NULL","innvandrere","alle","alle","7+","personer","21","grunnskolepoeng","NULL","51"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","48.1","grunnskolepoeng","NULL","51"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","3","grunnskolepoeng","NULL","51"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.6","grunnskolepoeng","NULL","51"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","430","grunnskolepoeng","NULL","51"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","41.6","grunnskolepoeng","NULL","52"
2013,"NULL","alle","alle","0","alle","personer","348","grunnskolepoeng","NULL","52"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.2","grunnskolepoeng","NULL","52"
2013,"NULL","alle","alle","1","alle","personer","364","grunnskolepoeng","NULL","52"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","52"
2013,"NULL","alle","alle","alle","alle","personer","712","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","0","alle","personer","17","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","1","alle","personer","21","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","38.8","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","1","alle","alle","personer","16","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35.6","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","2","alle","alle","personer","22","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","alle","alle","personer","38","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","42.2","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","alle","0_6","personer","12","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34.5","grunnskolepoeng","NULL","52"
2013,"NULL","innvandrere","alle","alle","7+","personer","26","grunnskolepoeng","NULL","52"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","46.9","grunnskolepoeng","NULL","52"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","3","grunnskolepoeng","NULL","52"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40","grunnskolepoeng","NULL","52"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","671","grunnskolepoeng","NULL","52"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","43.2","grunnskolepoeng","NULL","53"
2013,"NULL","alle","alle","0","alle","personer","376","grunnskolepoeng","NULL","53"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","53"
2013,"NULL","alle","alle","1","alle","personer","352","grunnskolepoeng","NULL","53"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.4","grunnskolepoeng","NULL","53"
2013,"NULL","alle","alle","alle","alle","personer","728","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","40.1","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","0","alle","personer","19","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","31.8","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","1","alle","personer","23","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","1","alle","alle","personer","15","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","32.6","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","2","alle","alle","personer","27","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.5","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","alle","alle","personer","42","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","53"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","53"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","46.3","grunnskolepoeng","NULL","53"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","3","grunnskolepoeng","NULL","53"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","53"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","683","grunnskolepoeng","NULL","53"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","43.6","grunnskolepoeng","NULL","54"
2013,"NULL","alle","alle","0","alle","personer","105","grunnskolepoeng","NULL","54"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","39.2","grunnskolepoeng","NULL","54"
2013,"NULL","alle","alle","1","alle","personer","113","grunnskolepoeng","NULL","54"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","41.3","grunnskolepoeng","NULL","54"
2013,"NULL","alle","alle","alle","alle","personer","218","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","38.6","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","0","alle","personer","4","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","37.2","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","1","alle","personer","12","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","39.1","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","1","alle","alle","personer","13","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","30.9","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","2","alle","alle","personer","3","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","alle","alle","personer","16","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","45.8","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","alle","0_6","personer","3","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","35.6","grunnskolepoeng","NULL","54"
2013,"NULL","innvandrere","alle","alle","7+","personer","13","grunnskolepoeng","NULL","54"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","54"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","54"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.6","grunnskolepoeng","NULL","54"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","202","grunnskolepoeng","NULL","54"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","43.3","grunnskolepoeng","NULL","55"
2013,"NULL","alle","alle","0","alle","personer","275","grunnskolepoeng","NULL","55"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.3","grunnskolepoeng","NULL","55"
2013,"NULL","alle","alle","1","alle","personer","331","grunnskolepoeng","NULL","55"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.6","grunnskolepoeng","NULL","55"
2013,"NULL","alle","alle","alle","alle","personer","606","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","38.6","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","0","alle","personer","12","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","32.5","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","1","alle","personer","17","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","36.4","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","1","alle","alle","personer","12","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","34.1","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","2","alle","alle","personer","17","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","alle","alle","personer","29","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","35.6","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","alle","0_6","personer","3","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","35","grunnskolepoeng","NULL","55"
2013,"NULL","innvandrere","alle","alle","7+","personer","26","grunnskolepoeng","NULL","55"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","40.6","grunnskolepoeng","NULL","55"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","9","grunnskolepoeng","NULL","55"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.9","grunnskolepoeng","NULL","55"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","568","grunnskolepoeng","NULL","55"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.4","grunnskolepoeng","NULL","56"
2013,"NULL","alle","alle","0","alle","personer","441","grunnskolepoeng","NULL","56"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.9","grunnskolepoeng","NULL","56"
2013,"NULL","alle","alle","1","alle","personer","501","grunnskolepoeng","NULL","56"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.5","grunnskolepoeng","NULL","56"
2013,"NULL","alle","alle","alle","alle","personer","942","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","35.6","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","0","alle","personer","25","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","35.1","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","1","alle","personer","32","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","35.4","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","1","alle","alle","personer","34","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35.2","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","2","alle","alle","personer","23","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.3","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","alle","alle","personer","57","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","42.1","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","alle","0_6","personer","9","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34","grunnskolepoeng","NULL","56"
2013,"NULL","innvandrere","alle","alle","7+","personer","48","grunnskolepoeng","NULL","56"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","38.8","grunnskolepoeng","NULL","56"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","17","grunnskolepoeng","NULL","56"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.9","grunnskolepoeng","NULL","56"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","868","grunnskolepoeng","NULL","56"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.2","grunnskolepoeng","NULL","57"
2013,"NULL","alle","alle","0","alle","personer","165","grunnskolepoeng","NULL","57"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","36.7","grunnskolepoeng","NULL","57"
2013,"NULL","alle","alle","1","alle","personer","164","grunnskolepoeng","NULL","57"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","57"
2013,"NULL","alle","alle","alle","alle","personer","329","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","0","alle","personer","7","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","34.6","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","1","alle","personer","10","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","34.4","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","1","alle","alle","personer","14","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","42.4","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","2","alle","alle","personer","3","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.8","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","alle","alle","personer","17","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","alle","0_6","personer",".","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","35.8","grunnskolepoeng","NULL","57"
2013,"NULL","innvandrere","alle","alle","7+","personer","17","grunnskolepoeng","NULL","57"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","57"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","57"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.7","grunnskolepoeng","NULL","57"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","312","grunnskolepoeng","NULL","57"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","40.1","grunnskolepoeng","NULL","58"
2013,"NULL","alle","alle","0","alle","personer","62","grunnskolepoeng","NULL","58"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","35","grunnskolepoeng","NULL","58"
2013,"NULL","alle","alle","1","alle","personer","56","grunnskolepoeng","NULL","58"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","37.7","grunnskolepoeng","NULL","58"
2013,"NULL","alle","alle","alle","alle","personer","118","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","41.4","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","0","alle","personer","5","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","34.8","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","1","alle","personer","4","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","38.5","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","alle","alle","personer","9","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","58"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","58"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","58"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","58"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","37.6","grunnskolepoeng","NULL","58"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","109","grunnskolepoeng","NULL","58"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","44.6","grunnskolepoeng","NULL","59"
2013,"NULL","alle","alle","0","alle","personer","68","grunnskolepoeng","NULL","59"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","59"
2013,"NULL","alle","alle","1","alle","personer","67","grunnskolepoeng","NULL","59"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","42.3","grunnskolepoeng","NULL","59"
2013,"NULL","alle","alle","alle","alle","personer","135","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","43.3","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","0","alle","personer","3","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","1","alle","personer",".","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","1","alle","alle","personer",".","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","43.3","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","2","alle","alle","personer","3","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","43.3","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","alle","alle","personer","3","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","59"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","59"
