"kommune_nr","bosetting","aar","enhet","tabellvariabel"
"1238","vedtak","2016","prosent","75"
"1241","vedtak","2016","prosent","66.66666667"
"1242","vedtak","2016","prosent","80"
"1243","vedtak","2016","prosent","69.23076923"
"1244","vedtak","2016","prosent","80"
"1245","vedtak","2016","prosent","28.57142857"
"1246","vedtak","2016","prosent","70.66666667"
"1247","vedtak","2016","prosent","100"
"1251","vedtak","2016","prosent","100"
"1252","vedtak","2016","prosent","83.33333333"
"1253","vedtak","2016","prosent","53.57142857"
"1256","vedtak","2016","prosent","85.71428571"
"1259","vedtak","2016","prosent","28.57142857"
"1260","vedtak","2016","prosent","24"
"1263","vedtak","2016","prosent","36.36363636"
"1264","vedtak","2016","prosent","83.33333333"
"1265","vedtak","2016","prosent","83.33333333"
"1266","vedtak","2016","prosent","78.94736842"
"1401","vedtak","2016","prosent","100"
"1411","vedtak","2016","prosent","70"
"1412","vedtak","2016","prosent","80"
"1413","vedtak","2016","prosent","35"
"1416","vedtak","2016","prosent","100"
"1417","vedtak","2016","prosent","100"
"1418","vedtak","2016","prosent","75"
"1419","vedtak","2016","prosent","85"
"1420","vedtak","2016","prosent","100"
"1421","vedtak","2016","prosent","40"
"1422","vedtak","2016","prosent","75"
"1424","vedtak","2016","prosent","100"
"1426","vedtak","2016","prosent","75"
"1428","vedtak","2016","prosent","85"
"1429","vedtak","2016","prosent","100"
"1430","vedtak","2016","prosent","16.66666667"
"1431","vedtak","2016","prosent","50"
"1432","vedtak","2016","prosent","83.63636364"
"1433","vedtak","2016","prosent","80"
"1438","vedtak","2016","prosent","80"
"1439","vedtak","2016","prosent","80"
"1441","vedtak","2016","prosent","75"
"1443","vedtak","2016","prosent","100"
"1444","vedtak","2016","prosent","66.66666667"
"1445","vedtak","2016","prosent","100"
"1449","vedtak","2016","prosent","88.88888889"
"1502","vedtak","2016","prosent","100"
"1504","vedtak","2016","prosent","100"
"1505","vedtak","2016","prosent","68.75"
"1511","vedtak","2016","prosent","100"
"1514","vedtak","2016","prosent","0"
"1515","vedtak","2016","prosent","50"
"1516","vedtak","2016","prosent","100"
"1517","vedtak","2016","prosent","100"
"1519","vedtak","2016","prosent","62.5"
"1520","vedtak","2016","prosent","70"
"1523","vedtak","2016","prosent","35.71428571"
"1524","vedtak","2016","prosent","50"
"1525","vedtak","2016","prosent","100"
"1526","vedtak","2016","prosent","100"
"1528","vedtak","2016","prosent","74.07407407"
"1529","vedtak","2016","prosent","."
"1531","vedtak","2016","prosent","."
"1532","vedtak","2016","prosent","100"
"1534","vedtak","2016","prosent","37.5"
"1535","vedtak","2016","prosent","50"
"1539","vedtak","2016","prosent","100"
"1543","vedtak","2016","prosent","58.82352941"
"1545","vedtak","2016","prosent","100"
"1546","vedtak","2016","prosent","100"
"1547","vedtak","2016","prosent","100"
"1548","vedtak","2016","prosent","50"
"1551","vedtak","2016","prosent","."
"1554","vedtak","2016","prosent","100"
"1557","vedtak","2016","prosent","66.66666667"
"1560","vedtak","2016","prosent","100"
"1563","vedtak","2016","prosent","82.5"
"1566","vedtak","2016","prosent","100"
"1567","vedtak","2016","prosent","58.82352941"
"1571","vedtak","2016","prosent","82.35294118"
"1573","vedtak","2016","prosent","70.58823529"
"1576","vedtak","2016","prosent","82.35294118"
"1601","vedtak","2016","prosent","100"
"1612","vedtak","2016","prosent","70.58823529"
"1613","vedtak","2016","prosent","."
"1617","vedtak","2016","prosent","50"
"1620","vedtak","2016","prosent","75"
"1621","vedtak","2016","prosent","50"
"1622","vedtak","2016","prosent","40"
"1624","vedtak","2016","prosent","72"
"1627","vedtak","2016","prosent","70"
"1630","vedtak","2016","prosent","82.35294118"
"1632","vedtak","2016","prosent","."
"1633","vedtak","2016","prosent","100"
"1634","vedtak","2016","prosent","100"
"1635","vedtak","2016","prosent","100"
"1636","vedtak","2016","prosent","0"
"1638","vedtak","2016","prosent","83.33333333"
"1640","vedtak","2016","prosent","105"
"1644","vedtak","2016","prosent","71.42857143"
"1648","vedtak","2016","prosent","100"
"1653","vedtak","2016","prosent","100"
"1657","vedtak","2016","prosent","18.75"
"1662","vedtak","2016","prosent","100"
"1663","vedtak","2016","prosent","83.33333333"
"1664","vedtak","2016","prosent","70"
"1665","vedtak","2016","prosent","66.66666667"
"1702","vedtak","2016","prosent","66.66666667"
"1703","vedtak","2016","prosent","100"
"1711","vedtak","2016","prosent","50"
"1714","vedtak","2016","prosent","68.75"
"1717","vedtak","2016","prosent","107.1428571"
"1718","vedtak","2016","prosent","58.82352941"
"1719","vedtak","2016","prosent","100"
"1721","vedtak","2016","prosent","55.35714286"
"1724","vedtak","2016","prosent","100"
"1725","vedtak","2016","prosent","100"
"1736","vedtak","2016","prosent","76.47058824"
"1738","vedtak","2016","prosent","71.42857143"
"1739","vedtak","2016","prosent","100"
"1740","vedtak","2016","prosent","100"
"1742","vedtak","2016","prosent","158.8235294"
"1743","vedtak","2016","prosent","41.66666667"
"1744","vedtak","2016","prosent","100"
"1748","vedtak","2016","prosent","."
"1749","vedtak","2016","prosent","140"
"1750","vedtak","2016","prosent","100"
"1751","vedtak","2016","prosent","76.78571429"
"1755","vedtak","2016","prosent","100"
"1756","vedtak","2016","prosent","100"
"1804","vedtak","2016","prosent","100"
"1805","vedtak","2016","prosent","66.66666667"
"1811","vedtak","2016","prosent","75"
"1812","vedtak","2016","prosent","75"
"1813","vedtak","2016","prosent","70"
"1815","vedtak","2016","prosent","25"
"1816","vedtak","2016","prosent","50"
"1818","vedtak","2016","prosent","80"
"1820","vedtak","2016","prosent","66.66666667"
"1822","vedtak","2016","prosent","77.14285714"
"1824","vedtak","2016","prosent","80"
"1825","vedtak","2016","prosent","."
"1826","vedtak","2016","prosent","."
"1827","vedtak","2016","prosent","75"
"1828","vedtak","2016","prosent","50"
"1832","vedtak","2016","prosent","75"
"1833","vedtak","2016","prosent","62.5"
"1834","vedtak","2016","prosent","."
"1835","vedtak","2016","prosent","66.66666667"
"1836","vedtak","2016","prosent","."
"1837","vedtak","2016","prosent","100"
"1838","vedtak","2016","prosent","."
"1839","vedtak","2016","prosent","50"
"1840","vedtak","2016","prosent","75"
"1841","vedtak","2016","prosent","80"
"1845","vedtak","2016","prosent","25"
"1848","vedtak","2016","prosent","100"
"1849","vedtak","2016","prosent","66.66666667"
"1850","vedtak","2016","prosent","."
"1851","vedtak","2016","prosent","50"
"1852","vedtak","2016","prosent","."
"1853","vedtak","2016","prosent","62.5"
"1854","vedtak","2016","prosent","66.66666667"
"1856","vedtak","2016","prosent","."
"1857","vedtak","2016","prosent","."
"1859","vedtak","2016","prosent","75"
"1860","vedtak","2016","prosent","81.81818182"
"1865","vedtak","2016","prosent","76.92307692"
"1866","vedtak","2016","prosent","."
"1867","vedtak","2016","prosent","125"
"1868","vedtak","2016","prosent","100"
"1870","vedtak","2016","prosent","."
"1871","vedtak","2016","prosent","80"
"1874","vedtak","2016","prosent","."
"1902","vedtak","2016","prosent","100"
"1903","vedtak","2016","prosent","100"
"1911","vedtak","2016","prosent","100"
"1913","vedtak","2016","prosent","100"
"1917","vedtak","2016","prosent","50"
"1919","vedtak","2016","prosent","133.3333333"
"1920","vedtak","2016","prosent","100"
"1922","vedtak","2016","prosent","100"
"1923","vedtak","2016","prosent","90"
"1924","vedtak","2016","prosent","75"
"1925","vedtak","2016","prosent","100"
"1926","vedtak","2016","prosent","66.66666667"
"1927","vedtak","2016","prosent","100"
"1928","vedtak","2016","prosent","66.66666667"
"1929","vedtak","2016","prosent","66.66666667"
"1931","vedtak","2016","prosent","100"
"1933","vedtak","2016","prosent","100"
"1936","vedtak","2016","prosent","66.66666667"
"1938","vedtak","2016","prosent","."
"1939","vedtak","2016","prosent","33.33333333"
"1940","vedtak","2016","prosent","66.66666667"
"1941","vedtak","2016","prosent","100"
"1942","vedtak","2016","prosent","83.33333333"
"1943","vedtak","2016","prosent","."
"2002","vedtak","2016","prosent","100"
"2003","vedtak","2016","prosent","77.77777778"
"2004","vedtak","2016","prosent","66.66666667"
"2011","vedtak","2016","prosent","."
"2012","vedtak","2016","prosent","54.34782609"
"2014","vedtak","2016","prosent","80"
"2015","vedtak","2016","prosent","100"
"2017","vedtak","2016","prosent","50"
"2018","vedtak","2016","prosent","."
"2019","vedtak","2016","prosent","40"
"2020","vedtak","2016","prosent","100"
"2021","vedtak","2016","prosent","50"
"2022","vedtak","2016","prosent","53.33333333"
"2023","vedtak","2016","prosent","100"
"2024","vedtak","2016","prosent","0"
"2025","vedtak","2016","prosent","75"
"2027","vedtak","2016","prosent","66.66666667"
"2028","vedtak","2016","prosent","68"
"2030","vedtak","2016","prosent","100"
"0101","bosatt","2016","prosent","."
"0104","bosatt","2016","prosent","."
"0105","bosatt","2016","prosent","."
"0106","bosatt","2016","prosent","."
"0111","bosatt","2016","prosent","."
"0118","bosatt","2016","prosent","."
"0119","bosatt","2016","prosent","."
"0121","bosatt","2016","prosent","."
"0122","bosatt","2016","prosent","."
"0123","bosatt","2016","prosent","."
"0124","bosatt","2016","prosent","."
"0125","bosatt","2016","prosent","."
"0127","bosatt","2016","prosent","."
"0128","bosatt","2016","prosent","."
"0135","bosatt","2016","prosent","."
"0136","bosatt","2016","prosent","."
"0137","bosatt","2016","prosent","."
"0138","bosatt","2016","prosent","."
"0211","bosatt","2016","prosent","."
"0213","bosatt","2016","prosent","."
"0214","bosatt","2016","prosent","."
"0215","bosatt","2016","prosent","."
"0216","bosatt","2016","prosent","."
"0217","bosatt","2016","prosent","."
"0219","bosatt","2016","prosent","."
"0220","bosatt","2016","prosent","."
"0221","bosatt","2016","prosent","."
"0226","bosatt","2016","prosent","."
"0227","bosatt","2016","prosent","."
"0228","bosatt","2016","prosent","."
"0229","bosatt","2016","prosent","."
"0230","bosatt","2016","prosent","."
"0231","bosatt","2016","prosent","."
"0233","bosatt","2016","prosent","."
"0234","bosatt","2016","prosent","."
"0235","bosatt","2016","prosent","."
"0236","bosatt","2016","prosent","."
"0237","bosatt","2016","prosent","."
"0238","bosatt","2016","prosent","."
"0239","bosatt","2016","prosent","."
"0301","bosatt","2016","prosent","."
"0402","bosatt","2016","prosent","."
"0403","bosatt","2016","prosent","."
"0412","bosatt","2016","prosent","."
"0415","bosatt","2016","prosent","."
"0417","bosatt","2016","prosent","."
"0418","bosatt","2016","prosent","."
"0419","bosatt","2016","prosent","."
"0420","bosatt","2016","prosent","."
"0423","bosatt","2016","prosent","."
"0425","bosatt","2016","prosent","."
"0426","bosatt","2016","prosent","."
"0427","bosatt","2016","prosent","."
"0428","bosatt","2016","prosent","."
"0429","bosatt","2016","prosent","."
"0430","bosatt","2016","prosent","."
"0432","bosatt","2016","prosent","."
"0434","bosatt","2016","prosent","."
"0436","bosatt","2016","prosent","."
"0437","bosatt","2016","prosent","."
"0438","bosatt","2016","prosent","."
"0439","bosatt","2016","prosent","."
"0441","bosatt","2016","prosent","."
"0501","bosatt","2016","prosent","."
"0502","bosatt","2016","prosent","."
"0511","bosatt","2016","prosent","."
"0512","bosatt","2016","prosent","."
"0513","bosatt","2016","prosent","."
"0514","bosatt","2016","prosent","."
"0515","bosatt","2016","prosent","."
"0516","bosatt","2016","prosent","."
"0517","bosatt","2016","prosent","."
"0519","bosatt","2016","prosent","."
"0520","bosatt","2016","prosent","."
"0521","bosatt","2016","prosent","."
"0522","bosatt","2016","prosent","."
"0528","bosatt","2016","prosent","."
"0529","bosatt","2016","prosent","."
"0532","bosatt","2016","prosent","."
"0533","bosatt","2016","prosent","."
"0534","bosatt","2016","prosent","."
"0536","bosatt","2016","prosent","."
"0538","bosatt","2016","prosent","."
"0540","bosatt","2016","prosent","."
"0541","bosatt","2016","prosent","."
"0542","bosatt","2016","prosent","."
"0543","bosatt","2016","prosent","."
"0544","bosatt","2016","prosent","."
"0545","bosatt","2016","prosent","."
"0602","bosatt","2016","prosent","."
"0604","bosatt","2016","prosent","."
"0605","bosatt","2016","prosent","."
"0612","bosatt","2016","prosent","."
"0615","bosatt","2016","prosent","."
"0616","bosatt","2016","prosent","."
"0617","bosatt","2016","prosent","."
"0618","bosatt","2016","prosent","."
"0619","bosatt","2016","prosent","."
"0620","bosatt","2016","prosent","."
"0621","bosatt","2016","prosent","."
"0622","bosatt","2016","prosent","."
"0623","bosatt","2016","prosent","."
"0624","bosatt","2016","prosent","."
"0625","bosatt","2016","prosent","."
"0626","bosatt","2016","prosent","."
"0627","bosatt","2016","prosent","."
"0628","bosatt","2016","prosent","."
"0631","bosatt","2016","prosent","."
"0632","bosatt","2016","prosent","."
"0633","bosatt","2016","prosent","."
"0701","bosatt","2016","prosent","."
"0702","bosatt","2016","prosent","."
"0704","bosatt","2016","prosent","."
"0706","bosatt","2016","prosent","."
"0709","bosatt","2016","prosent","."
"0711","bosatt","2016","prosent","."
"0713","bosatt","2016","prosent","."
"0714","bosatt","2016","prosent","."
"0716","bosatt","2016","prosent","."
"0719","bosatt","2016","prosent","."
"0720","bosatt","2016","prosent","."
"0722","bosatt","2016","prosent","."
"0723","bosatt","2016","prosent","."
"0728","bosatt","2016","prosent","."
"0805","bosatt","2016","prosent","."
"0806","bosatt","2016","prosent","."
"0807","bosatt","2016","prosent","."
"0811","bosatt","2016","prosent","."
"0814","bosatt","2016","prosent","."
"0815","bosatt","2016","prosent","."
"0817","bosatt","2016","prosent","."
"0819","bosatt","2016","prosent","."
"0821","bosatt","2016","prosent","."
"0822","bosatt","2016","prosent","."
"0826","bosatt","2016","prosent","."
"0827","bosatt","2016","prosent","."
"0828","bosatt","2016","prosent","."
"0829","bosatt","2016","prosent","."
"0830","bosatt","2016","prosent","."
"0831","bosatt","2016","prosent","."
"0833","bosatt","2016","prosent","."
"0834","bosatt","2016","prosent","."
"0901","bosatt","2016","prosent","."
"0904","bosatt","2016","prosent","."
"0906","bosatt","2016","prosent","."
"0911","bosatt","2016","prosent","."
"0912","bosatt","2016","prosent","."
"0914","bosatt","2016","prosent","."
"0919","bosatt","2016","prosent","."
"0926","bosatt","2016","prosent","."
"0928","bosatt","2016","prosent","."
"0929","bosatt","2016","prosent","."
"0935","bosatt","2016","prosent","."
"0937","bosatt","2016","prosent","."
"0938","bosatt","2016","prosent","."
"0940","bosatt","2016","prosent","."
"0941","bosatt","2016","prosent","."
"1001","bosatt","2016","prosent","."
"1002","bosatt","2016","prosent","."
"1003","bosatt","2016","prosent","."
"1004","bosatt","2016","prosent","."
"1014","bosatt","2016","prosent","."
"1017","bosatt","2016","prosent","."
"1018","bosatt","2016","prosent","."
"1021","bosatt","2016","prosent","."
"1026","bosatt","2016","prosent","."
"1027","bosatt","2016","prosent","."
"1029","bosatt","2016","prosent","."
"1032","bosatt","2016","prosent","."
"1034","bosatt","2016","prosent","."
"1037","bosatt","2016","prosent","."
"1046","bosatt","2016","prosent","."
"1101","bosatt","2016","prosent","."
"1102","bosatt","2016","prosent","."
"1103","bosatt","2016","prosent","."
"1106","bosatt","2016","prosent","."
"1111","bosatt","2016","prosent","."
"1112","bosatt","2016","prosent","."
"1114","bosatt","2016","prosent","."
"1119","bosatt","2016","prosent","."
"1120","bosatt","2016","prosent","."
"1121","bosatt","2016","prosent","."
"1122","bosatt","2016","prosent","."
"1124","bosatt","2016","prosent","."
"1127","bosatt","2016","prosent","."
"1129","bosatt","2016","prosent","."
"1130","bosatt","2016","prosent","."
"1133","bosatt","2016","prosent","."
"1134","bosatt","2016","prosent","."
"1135","bosatt","2016","prosent","."
"1141","bosatt","2016","prosent","."
"1142","bosatt","2016","prosent","."
"1144","bosatt","2016","prosent","."
"1145","bosatt","2016","prosent","."
"1146","bosatt","2016","prosent","."
"1149","bosatt","2016","prosent","."
"1151","bosatt","2016","prosent","."
"1160","bosatt","2016","prosent","."
"1201","bosatt","2016","prosent","."
"1211","bosatt","2016","prosent","."
"1216","bosatt","2016","prosent","."
"1219","bosatt","2016","prosent","."
"1221","bosatt","2016","prosent","."
"1222","bosatt","2016","prosent","."
"1223","bosatt","2016","prosent","."
"1224","bosatt","2016","prosent","."
"1227","bosatt","2016","prosent","."
"1228","bosatt","2016","prosent","."
"1231","bosatt","2016","prosent","."
"1232","bosatt","2016","prosent","."
"1233","bosatt","2016","prosent","."
"1234","bosatt","2016","prosent","."
"1235","bosatt","2016","prosent","."
"1238","bosatt","2016","prosent","."
"1241","bosatt","2016","prosent","."
"1242","bosatt","2016","prosent","."
"1243","bosatt","2016","prosent","."
"1244","bosatt","2016","prosent","."
"1245","bosatt","2016","prosent","."
"1246","bosatt","2016","prosent","."
"1247","bosatt","2016","prosent","."
"1251","bosatt","2016","prosent","."
"1252","bosatt","2016","prosent","."
"1253","bosatt","2016","prosent","."
"1256","bosatt","2016","prosent","."
"1259","bosatt","2016","prosent","."
"1260","bosatt","2016","prosent","."
"1263","bosatt","2016","prosent","."
"1264","bosatt","2016","prosent","."
"1265","bosatt","2016","prosent","."
"1266","bosatt","2016","prosent","."
"1401","bosatt","2016","prosent","."
"1411","bosatt","2016","prosent","."
"1412","bosatt","2016","prosent","."
"1413","bosatt","2016","prosent","."
"1416","bosatt","2016","prosent","."
"1417","bosatt","2016","prosent","."
"1418","bosatt","2016","prosent","."
"1419","bosatt","2016","prosent","."
"1420","bosatt","2016","prosent","."
"1421","bosatt","2016","prosent","."
"1422","bosatt","2016","prosent","."
"1424","bosatt","2016","prosent","."
"1426","bosatt","2016","prosent","."
"1428","bosatt","2016","prosent","."
"1429","bosatt","2016","prosent","."
"1430","bosatt","2016","prosent","."
"1431","bosatt","2016","prosent","."
"1432","bosatt","2016","prosent","."
"1433","bosatt","2016","prosent","."
"1438","bosatt","2016","prosent","."
"1439","bosatt","2016","prosent","."
"1441","bosatt","2016","prosent","."
"1443","bosatt","2016","prosent","."
"1444","bosatt","2016","prosent","."
"1445","bosatt","2016","prosent","."
"1449","bosatt","2016","prosent","."
"1502","bosatt","2016","prosent","."
"1504","bosatt","2016","prosent","."
"1505","bosatt","2016","prosent","."
"1511","bosatt","2016","prosent","."
"1514","bosatt","2016","prosent","."
"1515","bosatt","2016","prosent","."
"1516","bosatt","2016","prosent","."
"1517","bosatt","2016","prosent","."
"1519","bosatt","2016","prosent","."
"1520","bosatt","2016","prosent","."
"1523","bosatt","2016","prosent","."
"1524","bosatt","2016","prosent","."
"1525","bosatt","2016","prosent","."
"1526","bosatt","2016","prosent","."
"1528","bosatt","2016","prosent","."
"1529","bosatt","2016","prosent","."
"1531","bosatt","2016","prosent","."
"1532","bosatt","2016","prosent","."
"1534","bosatt","2016","prosent","."
"1535","bosatt","2016","prosent","."
"1539","bosatt","2016","prosent","."
"1543","bosatt","2016","prosent","."
"1545","bosatt","2016","prosent","."
"1546","bosatt","2016","prosent","."
"1547","bosatt","2016","prosent","."
"1548","bosatt","2016","prosent","."
"1551","bosatt","2016","prosent","."
"1554","bosatt","2016","prosent","."
"1557","bosatt","2016","prosent","."
"1560","bosatt","2016","prosent","."
"1563","bosatt","2016","prosent","."
"1566","bosatt","2016","prosent","."
"1567","bosatt","2016","prosent","."
"1571","bosatt","2016","prosent","."
"1573","bosatt","2016","prosent","."
"1576","bosatt","2016","prosent","."
"1601","bosatt","2016","prosent","."
"1612","bosatt","2016","prosent","."
"1613","bosatt","2016","prosent","."
"1617","bosatt","2016","prosent","."
"1620","bosatt","2016","prosent","."
"1621","bosatt","2016","prosent","."
"1622","bosatt","2016","prosent","."
"1624","bosatt","2016","prosent","."
"1627","bosatt","2016","prosent","."
"1630","bosatt","2016","prosent","."
"1632","bosatt","2016","prosent","."
"1633","bosatt","2016","prosent","."
"1634","bosatt","2016","prosent","."
"1635","bosatt","2016","prosent","."
"1636","bosatt","2016","prosent","."
"1638","bosatt","2016","prosent","."
"1640","bosatt","2016","prosent","."
"1644","bosatt","2016","prosent","."
"1648","bosatt","2016","prosent","."
"1653","bosatt","2016","prosent","."
"1657","bosatt","2016","prosent","."
"1662","bosatt","2016","prosent","."
"1663","bosatt","2016","prosent","."
"1664","bosatt","2016","prosent","."
"1665","bosatt","2016","prosent","."
"1702","bosatt","2016","prosent","."
"1703","bosatt","2016","prosent","."
"1711","bosatt","2016","prosent","."
"1714","bosatt","2016","prosent","."
"1717","bosatt","2016","prosent","."
"1718","bosatt","2016","prosent","."
"1719","bosatt","2016","prosent","."
"1721","bosatt","2016","prosent","."
"1724","bosatt","2016","prosent","."
"1725","bosatt","2016","prosent","."
"1736","bosatt","2016","prosent","."
"1738","bosatt","2016","prosent","."
"1739","bosatt","2016","prosent","."
"1740","bosatt","2016","prosent","."
"1742","bosatt","2016","prosent","."
"1743","bosatt","2016","prosent","."
"1744","bosatt","2016","prosent","."
"1748","bosatt","2016","prosent","."
"1749","bosatt","2016","prosent","."
"1750","bosatt","2016","prosent","."
"1751","bosatt","2016","prosent","."
"1755","bosatt","2016","prosent","."
"1756","bosatt","2016","prosent","."
"1804","bosatt","2016","prosent","."
"1805","bosatt","2016","prosent","."
"1811","bosatt","2016","prosent","."
"1812","bosatt","2016","prosent","."
"1813","bosatt","2016","prosent","."
"1815","bosatt","2016","prosent","."
"1816","bosatt","2016","prosent","."
"1818","bosatt","2016","prosent","."
"1820","bosatt","2016","prosent","."
"1822","bosatt","2016","prosent","."
"1824","bosatt","2016","prosent","."
"1825","bosatt","2016","prosent","."
"1826","bosatt","2016","prosent","."
"1827","bosatt","2016","prosent","."
"1828","bosatt","2016","prosent","."
"1832","bosatt","2016","prosent","."
"1833","bosatt","2016","prosent","."
"1834","bosatt","2016","prosent","."
"1835","bosatt","2016","prosent","."
"1836","bosatt","2016","prosent","."
"1837","bosatt","2016","prosent","."
"1838","bosatt","2016","prosent","."
"1839","bosatt","2016","prosent","."
"1840","bosatt","2016","prosent","."
"1841","bosatt","2016","prosent","."
"1845","bosatt","2016","prosent","."
"1848","bosatt","2016","prosent","."
"1849","bosatt","2016","prosent","."
"1850","bosatt","2016","prosent","."
"1851","bosatt","2016","prosent","."
"1852","bosatt","2016","prosent","."
"1853","bosatt","2016","prosent","."
"1854","bosatt","2016","prosent","."
"1856","bosatt","2016","prosent","."
"1857","bosatt","2016","prosent","."
"1859","bosatt","2016","prosent","."
"1860","bosatt","2016","prosent","."
"1865","bosatt","2016","prosent","."
"1866","bosatt","2016","prosent","."
"1867","bosatt","2016","prosent","."
"1868","bosatt","2016","prosent","."
"1870","bosatt","2016","prosent","."
"1871","bosatt","2016","prosent","."
"1874","bosatt","2016","prosent","."
"1902","bosatt","2016","prosent","."
"1903","bosatt","2016","prosent","."
"1911","bosatt","2016","prosent","."
"1913","bosatt","2016","prosent","."
"1917","bosatt","2016","prosent","."
"1919","bosatt","2016","prosent","."
"1920","bosatt","2016","prosent","."
"1922","bosatt","2016","prosent","."
"1923","bosatt","2016","prosent","."
"1924","bosatt","2016","prosent","."
"1925","bosatt","2016","prosent","."
"1926","bosatt","2016","prosent","."
"1927","bosatt","2016","prosent","."
"1928","bosatt","2016","prosent","."
"1929","bosatt","2016","prosent","."
"1931","bosatt","2016","prosent","."
"1933","bosatt","2016","prosent","."
"1936","bosatt","2016","prosent","."
"1938","bosatt","2016","prosent","."
"1939","bosatt","2016","prosent","."
"1940","bosatt","2016","prosent","."
"1941","bosatt","2016","prosent","."
"1942","bosatt","2016","prosent","."
"1943","bosatt","2016","prosent","."
"2002","bosatt","2016","prosent","."
"2003","bosatt","2016","prosent","."
"2004","bosatt","2016","prosent","."
"2011","bosatt","2016","prosent","."
"2012","bosatt","2016","prosent","."
"2014","bosatt","2016","prosent","."
"2015","bosatt","2016","prosent","."
"2017","bosatt","2016","prosent","."
"2018","bosatt","2016","prosent","."
"2019","bosatt","2016","prosent","."
"2020","bosatt","2016","prosent","."
"2021","bosatt","2016","prosent","."
"2022","bosatt","2016","prosent","."
"2023","bosatt","2016","prosent","."
"2024","bosatt","2016","prosent","."
"2025","bosatt","2016","prosent","."
"2027","bosatt","2016","prosent","."
"2028","bosatt","2016","prosent","."
"2030","bosatt","2016","prosent","."
"0101","anmodning","2017","prosent","100"
"0104","anmodning","2017","prosent","100"
"0105","anmodning","2017","prosent","100"
"0106","anmodning","2017","prosent","100"
"0111","anmodning","2017","prosent","100"
"0118","anmodning","2017","prosent","100"
"0119","anmodning","2017","prosent","100"
"0121","anmodning","2017","prosent","100"
"0122","anmodning","2017","prosent","100"
"0123","anmodning","2017","prosent","100"
"0124","anmodning","2017","prosent","100"
"0125","anmodning","2017","prosent","100"
"0127","anmodning","2017","prosent","100"
"0128","anmodning","2017","prosent","100"
"0135","anmodning","2017","prosent","100"
"0136","anmodning","2017","prosent","100"
"0137","anmodning","2017","prosent","100"
"0138","anmodning","2017","prosent","100"
"0211","anmodning","2017","prosent","100"
"0213","anmodning","2017","prosent","100"
"0214","anmodning","2017","prosent","100"
"0215","anmodning","2017","prosent","100"
"0216","anmodning","2017","prosent","100"
"0217","anmodning","2017","prosent","100"
"0219","anmodning","2017","prosent","100"
"0220","anmodning","2017","prosent","100"
"0221","anmodning","2017","prosent","100"
"0226","anmodning","2017","prosent","100"
"0227","anmodning","2017","prosent","100"
"0228","anmodning","2017","prosent","100"
"0229","anmodning","2017","prosent","100"
"0230","anmodning","2017","prosent","100"
"0231","anmodning","2017","prosent","100"
"0233","anmodning","2017","prosent","100"
"0234","anmodning","2017","prosent","100"
"0235","anmodning","2017","prosent","100"
"0236","anmodning","2017","prosent","100"
"0237","anmodning","2017","prosent","100"
"0238","anmodning","2017","prosent","100"
"0239","anmodning","2017","prosent","100"
"0301","anmodning","2017","prosent","100"
"0402","anmodning","2017","prosent","100"
"0403","anmodning","2017","prosent","100"
"0412","anmodning","2017","prosent","100"
"0415","anmodning","2017","prosent","100"
"0417","anmodning","2017","prosent","100"
"0418","anmodning","2017","prosent","100"
"0419","anmodning","2017","prosent","100"
"0420","anmodning","2017","prosent","100"
"0423","anmodning","2017","prosent","100"
"0425","anmodning","2017","prosent","100"
"0426","anmodning","2017","prosent","100"
"0427","anmodning","2017","prosent","100"
"0428","anmodning","2017","prosent","100"
"0429","anmodning","2017","prosent","100"
"0430","anmodning","2017","prosent","100"
"0432","anmodning","2017","prosent","100"
"0434","anmodning","2017","prosent","100"
"0436","anmodning","2017","prosent","100"
"0437","anmodning","2017","prosent","100"
"0438","anmodning","2017","prosent","100"
"0439","anmodning","2017","prosent","100"
"0441","anmodning","2017","prosent","100"
"0501","anmodning","2017","prosent","100"
"0502","anmodning","2017","prosent","100"
"0511","anmodning","2017","prosent","100"
"0512","anmodning","2017","prosent","100"
"0513","anmodning","2017","prosent","100"
"0514","anmodning","2017","prosent","100"
"0515","anmodning","2017","prosent","100"
"0516","anmodning","2017","prosent","100"
"0517","anmodning","2017","prosent","100"
"0519","anmodning","2017","prosent","100"
"0520","anmodning","2017","prosent","100"
"0521","anmodning","2017","prosent","100"
"0522","anmodning","2017","prosent","100"
"0528","anmodning","2017","prosent","100"
"0529","anmodning","2017","prosent","100"
"0532","anmodning","2017","prosent","100"
"0533","anmodning","2017","prosent","100"
"0534","anmodning","2017","prosent","100"
"0536","anmodning","2017","prosent","100"
"0538","anmodning","2017","prosent","100"
"0540","anmodning","2017","prosent","100"
"0541","anmodning","2017","prosent","100"
"0542","anmodning","2017","prosent","100"
"0543","anmodning","2017","prosent","100"
"0544","anmodning","2017","prosent","100"
"0545","anmodning","2017","prosent","100"
"0602","anmodning","2017","prosent","100"
"0604","anmodning","2017","prosent","100"
"0605","anmodning","2017","prosent","100"
"0612","anmodning","2017","prosent","100"
"0615","anmodning","2017","prosent","100"
"0616","anmodning","2017","prosent","100"
"0617","anmodning","2017","prosent","100"
"0618","anmodning","2017","prosent","100"
"0619","anmodning","2017","prosent","100"
"0620","anmodning","2017","prosent","100"
"0621","anmodning","2017","prosent","100"
"0622","anmodning","2017","prosent","100"
"0623","anmodning","2017","prosent","100"
