"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2013","NULL","befolkningen_ellers","1","prosent","62.9","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","572","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","67.6","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","5","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","62.5","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","5","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","45.5","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","10","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","52.6","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","285","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","73.1","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","277","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","63.4","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","562","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","68","videregaende_fullfort","0106","NULL","NULL"
"2013","NULL","alle","0","personer","61","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","alle","0","prosent","73.5","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","alle","1","personer","72","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","alle","1","prosent","61","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","alle","alle","personer","133","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","alle","alle","prosent","66.2","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","innvandrere","0","personer","5","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","83.3","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","36.4","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","9","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","52.9","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","56","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","72.7","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","68","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","63.6","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","124","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","67.4","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","7","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","70","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","7","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","53.8","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","56","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","75.7","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","61","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","62.9","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","117","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","68.4","videregaende_fullfort","0124","NULL","NULL"
"2013","NULL","alle","0","personer","144","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","alle","0","prosent","78.7","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","alle","1","personer","155","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","alle","1","prosent","70.8","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","alle","alle","personer","299","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","alle","alle","prosent","74.4","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","innvandrere","0","personer","4","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","50","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","28.6","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","8","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","36.4","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","140","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","80","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","151","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","73.7","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","291","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","76.6","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","50","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","5","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","55.6","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","7","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","53.8","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","138","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","80.7","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","146","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","74.5","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","284","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","77.4","videregaende_fullfort","0213","NULL","NULL"
"2013","NULL","alle","0","personer","86","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","alle","0","prosent","78.9","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","alle","1","personer","79","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","alle","1","prosent","65.8","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","alle","alle","personer","165","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","alle","alle","prosent","72.1","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","innvandrere","0","personer","4","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","100","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","57.1","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","8","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","72.7","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","82","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","78.1","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","75","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","66.4","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","157","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","72","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","2","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","25","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","4","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","40","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","80","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","77.7","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","73","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","69.5","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","153","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","73.6","videregaende_fullfort","0214","NULL","NULL"
"2013","NULL","alle","0","personer","156","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","alle","0","prosent","86.7","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","alle","1","personer","157","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","alle","1","prosent","76.2","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","alle","alle","personer","313","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","alle","alle","prosent","81.1","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","innvandrere","0","personer","2","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","66.7","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","66.7","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","6","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","66.7","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","154","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","87","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","153","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","76.5","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","307","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","81.4","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","6","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","75","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","8","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","66.7","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","14","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","70","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","148","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","87.6","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","145","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","77.1","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","293","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","82.1","videregaende_fullfort","0217","NULL","NULL"
"2013","NULL","alle","0","personer","643","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","alle","0","prosent","88","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","alle","1","personer","572","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","alle","1","prosent","79.8","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","alle","alle","personer","1215","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","alle","alle","prosent","83.9","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","innvandrere","0","personer","20","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","60.6","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","innvandrere","1","personer","18","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","48.6","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","38","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","54.3","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","623","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","89.3","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","554","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","81.5","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1177","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","85.4","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","24","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","88.9","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","15","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","55.6","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","39","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","72.2","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","599","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","89.3","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","539","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","82.5","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","1138","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","86","videregaende_fullfort","0219","NULL","NULL"
"2013","NULL","alle","0","personer","327","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","alle","0","prosent","86.3","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","alle","1","personer","309","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","alle","1","prosent","74.6","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","alle","alle","personer","636","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","alle","alle","prosent","80.2","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","innvandrere","0","personer","11","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","73.3","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","innvandrere","1","personer","8","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","44.4","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","19","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","57.6","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","316","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","86.8","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","301","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","76","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","617","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","81.2","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","7","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","87.5","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","9","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","69.2","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","16","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","76.2","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","309","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","86.8","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","292","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","76.2","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","601","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","81.3","videregaende_fullfort","0220","NULL","NULL"
"2013","NULL","alle","0","personer","69","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","alle","0","prosent","84.1","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","alle","1","personer","62","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","alle","1","prosent","68.1","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","alle","alle","personer","131","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","alle","alle","prosent","75.7","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","innvandrere","0","personer","3","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","100","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","3","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","60","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","66","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","83.5","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","62","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","69.7","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","128","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","76.2","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","7","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","77.8","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","6","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","60","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","13","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","68.4","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","59","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","84.3","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","56","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","70.9","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","115","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","77.2","videregaende_fullfort","0228","NULL","NULL"
"2013","NULL","alle","0","personer","160","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","alle","0","prosent","82.5","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","alle","1","personer","176","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","alle","1","prosent","73.9","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","alle","alle","personer","336","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","alle","alle","prosent","77.8","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","innvandrere","0","personer","9","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","90","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","innvandrere","1","personer","8","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","66.7","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","17","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","77.3","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","151","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","82.1","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","168","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","74.3","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","319","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","77.8","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","13","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","86.7","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","16","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","80","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","29","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","82.9","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","138","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","81.7","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","152","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","73.8","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","290","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","77.3","videregaende_fullfort","0230","NULL","NULL"
"2013","NULL","alle","0","personer","233","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","alle","0","prosent","79.5","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","alle","1","personer","201","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","alle","1","prosent","71","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","alle","alle","personer","434","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","alle","alle","prosent","75.3","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","innvandrere","0","personer","18","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","innvandrere","0","prosent","72","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","innvandrere","1","personer","18","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","62.1","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","36","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","66.7","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","personer","215","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","befolkningen_ellers","0","prosent","80.2","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","personer","183","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","befolkningen_ellers","1","prosent","72","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","398","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","76.2","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","23","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","82.1","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","12","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","60","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","35","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","72.9","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","192","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","80","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","171","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","73.1","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","363","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","76.6","videregaende_fullfort","0231","NULL","NULL"
"2013","NULL","alle","0","personer","121","videregaende_fullfort","0233","NULL","NULL"
"2013","NULL","alle","0","prosent","84","videregaende_fullfort","0233","NULL","NULL"
"2013","NULL","alle","1","personer","111","videregaende_fullfort","0233","NULL","NULL"
"2013","NULL","alle","1","prosent","72.5","videregaende_fullfort","0233","NULL","NULL"
"2013","NULL","alle","alle","personer","232","videregaende_fullfort","0233","NULL","NULL"
"2013","NULL","alle","alle","prosent","78.1","videregaende_fullfort","0233","NULL","NULL"
"2013","NULL","innvandrere","0","personer","3","videregaende_fullfort","0233","NULL","NULL"
