"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"65","ikke_minoritet","4","personer",":","2013","barnehagedeltakelse"
"66","ikke_minoritet","4","personer","109","2013","barnehagedeltakelse"
"67","ikke_minoritet","4","personer","237","2013","barnehagedeltakelse"
"68","ikke_minoritet","4","personer","160","2013","barnehagedeltakelse"
"69","ikke_minoritet","4","personer","124","2013","barnehagedeltakelse"
"70","ikke_minoritet","4","personer","35","2013","barnehagedeltakelse"
"71","ikke_minoritet","4","personer","154","2013","barnehagedeltakelse"
"72","ikke_minoritet","4","personer","374","2013","barnehagedeltakelse"
"73","ikke_minoritet","4","personer","897","2013","barnehagedeltakelse"
"74","ikke_minoritet","4","personer","239","2013","barnehagedeltakelse"
"75","ikke_minoritet","4","personer","211","2013","barnehagedeltakelse"
"76","ikke_minoritet","4","personer","301","2013","barnehagedeltakelse"
"77","ikke_minoritet","4","personer","382","2013","barnehagedeltakelse"
"78","ikke_minoritet","4","personer","349","2013","barnehagedeltakelse"
"79","ikke_minoritet","4","personer","911","2013","barnehagedeltakelse"
"80","ikke_minoritet","4","personer","133","2013","barnehagedeltakelse"
"81","ikke_minoritet","4","personer","431","2013","barnehagedeltakelse"
"82","ikke_minoritet","4","personer",":","2013","barnehagedeltakelse"
"83","ikke_minoritet","4","personer","222","2013","barnehagedeltakelse"
"01","ikke_minoritet","5","personer","307","2013","barnehagedeltakelse"
"02","ikke_minoritet","5","personer","607","2013","barnehagedeltakelse"
"03","ikke_minoritet","5","personer","543","2013","barnehagedeltakelse"
"04","ikke_minoritet","5","personer","1269","2013","barnehagedeltakelse"
"05","ikke_minoritet","5","personer","2060","2013","barnehagedeltakelse"
"06","ikke_minoritet","5","personer","1706","2013","barnehagedeltakelse"
"07","ikke_minoritet","5","personer","1900","2013","barnehagedeltakelse"
"08","ikke_minoritet","5","personer","1120","2013","barnehagedeltakelse"
"09","ikke_minoritet","5","personer","4920","2013","barnehagedeltakelse"
"10","ikke_minoritet","5","personer","153","2013","barnehagedeltakelse"
"11","ikke_minoritet","5","personer","462","2013","barnehagedeltakelse"
"12","ikke_minoritet","5","personer","905","2013","barnehagedeltakelse"
"13","ikke_minoritet","5","personer","336","2013","barnehagedeltakelse"
"14","ikke_minoritet","5","personer","680","2013","barnehagedeltakelse"
"15","ikke_minoritet","5","personer","303","2013","barnehagedeltakelse"
"16","ikke_minoritet","5","personer","394","2013","barnehagedeltakelse"
"17","ikke_minoritet","5","personer","137","2013","barnehagedeltakelse"
"18","ikke_minoritet","5","personer","168","2013","barnehagedeltakelse"
"19","ikke_minoritet","5","personer","172","2013","barnehagedeltakelse"
"20","ikke_minoritet","5","personer","1799","2013","barnehagedeltakelse"
"21","ikke_minoritet","5","personer","188","2013","barnehagedeltakelse"
"22","ikke_minoritet","5","personer","355","2013","barnehagedeltakelse"
"23","ikke_minoritet","5","personer","210","2013","barnehagedeltakelse"
"24","ikke_minoritet","5","personer","339","2013","barnehagedeltakelse"
"25","ikke_minoritet","5","personer","1389","2013","barnehagedeltakelse"
"26","ikke_minoritet","5","personer","898","2013","barnehagedeltakelse"
"27","ikke_minoritet","5","personer","1159","2013","barnehagedeltakelse"
"28","ikke_minoritet","5","personer","146","2013","barnehagedeltakelse"
"29","ikke_minoritet","5","personer","196","2013","barnehagedeltakelse"
"30","ikke_minoritet","5","personer","128","2013","barnehagedeltakelse"
"31","ikke_minoritet","5","personer","66","2013","barnehagedeltakelse"
"32","ikke_minoritet","5","personer","978","2013","barnehagedeltakelse"
"33","ikke_minoritet","5","personer","434","2013","barnehagedeltakelse"
"34","ikke_minoritet","5","personer","302","2013","barnehagedeltakelse"
"35","ikke_minoritet","5","personer","1520","2013","barnehagedeltakelse"
"36","ikke_minoritet","5","personer","299","2013","barnehagedeltakelse"
"37","ikke_minoritet","5","personer","1233","2013","barnehagedeltakelse"
"38","ikke_minoritet","5","personer","291","2013","barnehagedeltakelse"
"39","ikke_minoritet","5","personer","3662","2013","barnehagedeltakelse"
"40","ikke_minoritet","5","personer","2802","2013","barnehagedeltakelse"
"41","ikke_minoritet","5","personer","377","2013","barnehagedeltakelse"
"42","ikke_minoritet","5","personer","224","2013","barnehagedeltakelse"
"43","ikke_minoritet","5","personer","147","2013","barnehagedeltakelse"
"44","ikke_minoritet","5","personer","429","2013","barnehagedeltakelse"
"45","ikke_minoritet","5","personer","125","2013","barnehagedeltakelse"
"46","ikke_minoritet","5","personer","748","2013","barnehagedeltakelse"
"47","ikke_minoritet","5","personer","892","2013","barnehagedeltakelse"
"48","ikke_minoritet","5","personer","89","2013","barnehagedeltakelse"
"49","ikke_minoritet","5","personer","352","2013","barnehagedeltakelse"
"50","ikke_minoritet","5","personer","335","2013","barnehagedeltakelse"
"51","ikke_minoritet","5","personer","412","2013","barnehagedeltakelse"
"52","ikke_minoritet","5","personer","618","2013","barnehagedeltakelse"
"53","ikke_minoritet","5","personer","620","2013","barnehagedeltakelse"
"54","ikke_minoritet","5","personer","162","2013","barnehagedeltakelse"
"55","ikke_minoritet","5","personer","565","2013","barnehagedeltakelse"
"56","ikke_minoritet","5","personer","869","2013","barnehagedeltakelse"
"57","ikke_minoritet","5","personer","272","2013","barnehagedeltakelse"
"58","ikke_minoritet","5","personer","83","2013","barnehagedeltakelse"
"59","ikke_minoritet","5","personer","94","2013","barnehagedeltakelse"
"60","ikke_minoritet","5","personer","263","2013","barnehagedeltakelse"
"61","ikke_minoritet","5","personer","2644","2013","barnehagedeltakelse"
"62","ikke_minoritet","5","personer","89","2013","barnehagedeltakelse"
"63","ikke_minoritet","5","personer","325","2013","barnehagedeltakelse"
"64","ikke_minoritet","5","personer","774","2013","barnehagedeltakelse"
"65","ikke_minoritet","5","personer",":","2013","barnehagedeltakelse"
"66","ikke_minoritet","5","personer","105","2013","barnehagedeltakelse"
"67","ikke_minoritet","5","personer","230","2013","barnehagedeltakelse"
"68","ikke_minoritet","5","personer","125","2013","barnehagedeltakelse"
"69","ikke_minoritet","5","personer","119","2013","barnehagedeltakelse"
"70","ikke_minoritet","5","personer",":","2013","barnehagedeltakelse"
"71","ikke_minoritet","5","personer","155","2013","barnehagedeltakelse"
"72","ikke_minoritet","5","personer","334","2013","barnehagedeltakelse"
"73","ikke_minoritet","5","personer","918","2013","barnehagedeltakelse"
"74","ikke_minoritet","5","personer","268","2013","barnehagedeltakelse"
"75","ikke_minoritet","5","personer","234","2013","barnehagedeltakelse"
"76","ikke_minoritet","5","personer","319","2013","barnehagedeltakelse"
"77","ikke_minoritet","5","personer","354","2013","barnehagedeltakelse"
"78","ikke_minoritet","5","personer","353","2013","barnehagedeltakelse"
"79","ikke_minoritet","5","personer","961","2013","barnehagedeltakelse"
"80","ikke_minoritet","5","personer","152","2013","barnehagedeltakelse"
"81","ikke_minoritet","5","personer","408","2013","barnehagedeltakelse"
"82","ikke_minoritet","5","personer",":","2013","barnehagedeltakelse"
"83","ikke_minoritet","5","personer","222","2013","barnehagedeltakelse"
"01","ikke_minoritet","1_5","prosent","90.78590786","2013","barnehagedeltakelse"
"02","ikke_minoritet","1_5","prosent","90.54373522","2013","barnehagedeltakelse"
"03","ikke_minoritet","1_5","prosent","91.95943499","2013","barnehagedeltakelse"
"04","ikke_minoritet","1_5","prosent","92.46279405","2013","barnehagedeltakelse"
"05","ikke_minoritet","1_5","prosent","92.85571742","2013","barnehagedeltakelse"
"06","ikke_minoritet","1_5","prosent","93.61756122","2013","barnehagedeltakelse"
"07","ikke_minoritet","1_5","prosent","93.20040327","2013","barnehagedeltakelse"
"08","ikke_minoritet","1_5","prosent","95.31505357","2013","barnehagedeltakelse"
"09","ikke_minoritet","1_5","prosent","88.37513412","2013","barnehagedeltakelse"
"10","ikke_minoritet","1_5","prosent","93.33333333","2013","barnehagedeltakelse"
"11","ikke_minoritet","1_5","prosent","90.97914778","2013","barnehagedeltakelse"
"12","ikke_minoritet","1_5","prosent","93.88876173","2013","barnehagedeltakelse"
"13","ikke_minoritet","1_5","prosent","94.42060086","2013","barnehagedeltakelse"
"14","ikke_minoritet","1_5","prosent","93.01745636","2013","barnehagedeltakelse"
"15","ikke_minoritet","1_5","prosent","91.75977654","2013","barnehagedeltakelse"
"16","ikke_minoritet","1_5","prosent","96.97661152","2013","barnehagedeltakelse"
"17","ikke_minoritet","1_5","prosent","91.66666667","2013","barnehagedeltakelse"
"18","ikke_minoritet","1_5","prosent","89.9026764","2013","barnehagedeltakelse"
"19","ikke_minoritet","1_5","prosent","92.21938776","2013","barnehagedeltakelse"
"20","ikke_minoritet","1_5","prosent","90.64106959","2013","barnehagedeltakelse"
"21","ikke_minoritet","1_5","prosent","92.22614841","2013","barnehagedeltakelse"
"22","ikke_minoritet","1_5","prosent","96.56833233","2013","barnehagedeltakelse"
"23","ikke_minoritet","1_5","prosent","90.1194354","2013","barnehagedeltakelse"
"24","ikke_minoritet","1_5","prosent","92.73153576","2013","barnehagedeltakelse"
"25","ikke_minoritet","1_5","prosent","91.76366583","2013","barnehagedeltakelse"
"26","ikke_minoritet","1_5","prosent","92.93706294","2013","barnehagedeltakelse"
"27","ikke_minoritet","1_5","prosent","91.91321499","2013","barnehagedeltakelse"
"28","ikke_minoritet","1_5","prosent","91.96310935","2013","barnehagedeltakelse"
"29","ikke_minoritet","1_5","prosent","94.69214437","2013","barnehagedeltakelse"
"30","ikke_minoritet","1_5","prosent","89.32748538","2013","barnehagedeltakelse"
"31","ikke_minoritet","1_5","prosent","90.48991354","2013","barnehagedeltakelse"
"32","ikke_minoritet","1_5","prosent","92.70315091","2013","barnehagedeltakelse"
"33","ikke_minoritet","1_5","prosent","87.68567322","2013","barnehagedeltakelse"
"34","ikke_minoritet","1_5","prosent","90.33149171","2013","barnehagedeltakelse"
"35","ikke_minoritet","1_5","prosent","90.45303302","2013","barnehagedeltakelse"
"36","ikke_minoritet","1_5","prosent","89.04761905","2013","barnehagedeltakelse"
"37","ikke_minoritet","1_5","prosent","90.88951466","2013","barnehagedeltakelse"
"38","ikke_minoritet","1_5","prosent","89.31506849","2013","barnehagedeltakelse"
"39","ikke_minoritet","1_5","prosent","91.87715118","2013","barnehagedeltakelse"
"40","ikke_minoritet","1_5","prosent","94.02484295","2013","barnehagedeltakelse"
"41","ikke_minoritet","1_5","prosent","92.527339","2013","barnehagedeltakelse"
"42","ikke_minoritet","1_5","prosent","91.5451895","2013","barnehagedeltakelse"
"43","ikke_minoritet","1_5","prosent","89.86842105","2013","barnehagedeltakelse"
"44","ikke_minoritet","1_5","prosent","93.21548017","2013","barnehagedeltakelse"
"45","ikke_minoritet","1_5","prosent","87.53894081","2013","barnehagedeltakelse"
"46","ikke_minoritet","1_5","prosent","92.64170567","2013","barnehagedeltakelse"
"47","ikke_minoritet","1_5","prosent","93.06140545","2013","barnehagedeltakelse"
"48","ikke_minoritet","1_5","prosent","90.96638655","2013","barnehagedeltakelse"
"49","ikke_minoritet","1_5","prosent","93.58128374","2013","barnehagedeltakelse"
"50","ikke_minoritet","1_5","prosent","93.84908053","2013","barnehagedeltakelse"
"51","ikke_minoritet","1_5","prosent","93.63277394","2013","barnehagedeltakelse"
"52","ikke_minoritet","1_5","prosent","92.46987952","2013","barnehagedeltakelse"
"53","ikke_minoritet","1_5","prosent","92.72547729","2013","barnehagedeltakelse"
"54","ikke_minoritet","1_5","prosent","94.56118665","2013","barnehagedeltakelse"
"55","ikke_minoritet","1_5","prosent","96.16752272","2013","barnehagedeltakelse"
"56","ikke_minoritet","1_5","prosent","96.99502937","2013","barnehagedeltakelse"
"57","ikke_minoritet","1_5","prosent","91.07282694","2013","barnehagedeltakelse"
"58","ikke_minoritet","1_5","prosent","87.5","2013","barnehagedeltakelse"
"59","ikke_minoritet","1_5","prosent","91.85022026","2013","barnehagedeltakelse"
"60","ikke_minoritet","1_5","prosent","92.70072993","2013","barnehagedeltakelse"
"61","ikke_minoritet","1_5","prosent","96.12182132","2013","barnehagedeltakelse"
"62","ikke_minoritet","1_5","prosent","94.97206704","2013","barnehagedeltakelse"
"63","ikke_minoritet","1_5","prosent","94.62962963","2013","barnehagedeltakelse"
"64","ikke_minoritet","1_5","prosent","96.21621622","2013","barnehagedeltakelse"
"65","ikke_minoritet","1_5","prosent","95.58823529","2013","barnehagedeltakelse"
"66","ikke_minoritet","1_5","prosent","92.32175503","2013","barnehagedeltakelse"
"67","ikke_minoritet","1_5","prosent","94.70319635","2013","barnehagedeltakelse"
"68","ikke_minoritet","1_5","prosent","94.01197605","2013","barnehagedeltakelse"
"69","ikke_minoritet","1_5","prosent","92.05834684","2013","barnehagedeltakelse"
"70","ikke_minoritet","1_5","prosent","91.2568306","2013","barnehagedeltakelse"
"71","ikke_minoritet","1_5","prosent","93.12977099","2013","barnehagedeltakelse"
"72","ikke_minoritet","1_5","prosent","94.23190112","2013","barnehagedeltakelse"
"73","ikke_minoritet","1_5","prosent","94.33918669","2013","barnehagedeltakelse"
"74","ikke_minoritet","1_5","prosent","90.75369075","2013","barnehagedeltakelse"
"75","ikke_minoritet","1_5","prosent","88.29694323","2013","barnehagedeltakelse"
"76","ikke_minoritet","1_5","prosent","91.98931909","2013","barnehagedeltakelse"
"77","ikke_minoritet","1_5","prosent","93.66041896","2013","barnehagedeltakelse"
"78","ikke_minoritet","1_5","prosent","93.55653822","2013","barnehagedeltakelse"
"79","ikke_minoritet","1_5","prosent","97.0049173","2013","barnehagedeltakelse"
"80","ikke_minoritet","1_5","prosent","90.05449591","2013","barnehagedeltakelse"
"81","ikke_minoritet","1_5","prosent","91.63120567","2013","barnehagedeltakelse"
"82","ikke_minoritet","1_5","prosent","95.15625","2013","barnehagedeltakelse"
"83","ikke_minoritet","1_5","prosent","91.15384615","2013","barnehagedeltakelse"
"01","ikke_minoritet","1","prosent","68","2013","barnehagedeltakelse"
"02","ikke_minoritet","1","prosent","71,40221402","2013","barnehagedeltakelse"
"03","ikke_minoritet","1","prosent","72,34468938","2013","barnehagedeltakelse"
"04","ikke_minoritet","1","prosent","74,47183099","2013","barnehagedeltakelse"
"05","ikke_minoritet","1","prosent","78,08658471","2013","barnehagedeltakelse"
"06","ikke_minoritet","1","prosent","78,62873815","2013","barnehagedeltakelse"
"07","ikke_minoritet","1","prosent","79,57393484","2013","barnehagedeltakelse"
"08","ikke_minoritet","1","prosent","85,15240905","2013","barnehagedeltakelse"
"09","ikke_minoritet","1","prosent","74,9112426","2013","barnehagedeltakelse"
"10","ikke_minoritet","1","prosent","72,65625","2013","barnehagedeltakelse"
"11","ikke_minoritet","1","prosent","65,19607843","2013","barnehagedeltakelse"
"12","ikke_minoritet","1","prosent","76,67464115","2013","barnehagedeltakelse"
"13","ikke_minoritet","1","prosent","77,35849057","2013","barnehagedeltakelse"
"14","ikke_minoritet","1","prosent","74,21383648","2013","barnehagedeltakelse"
"15","ikke_minoritet","1","prosent","72,13740458","2013","barnehagedeltakelse"
"16","ikke_minoritet","1","prosent","89,84126984","2013","barnehagedeltakelse"
"17","ikke_minoritet","1","prosent","62,3853211","2013","barnehagedeltakelse"
"18","ikke_minoritet","1","prosent","56,11510791","2013","barnehagedeltakelse"
"19","ikke_minoritet","1","prosent","64","2013","barnehagedeltakelse"
"20","ikke_minoritet","1","prosent","75,84541063","2013","barnehagedeltakelse"
"21","ikke_minoritet","1","prosent","67,37588652","2013","barnehagedeltakelse"
"22","ikke_minoritet","1","prosent","83,33333333","2013","barnehagedeltakelse"
"23","ikke_minoritet","1","prosent","61,95652174","2013","barnehagedeltakelse"
"24","ikke_minoritet","1","prosent","71,66123779","2013","barnehagedeltakelse"
"25","ikke_minoritet","1","prosent","69,600652","2013","barnehagedeltakelse"
"26","ikke_minoritet","1","prosent","77,47395833","2013","barnehagedeltakelse"
"27","ikke_minoritet","1","prosent","73,49514563","2013","barnehagedeltakelse"
"28","ikke_minoritet","1","prosent","71,97452229","2013","barnehagedeltakelse"
"29","ikke_minoritet","1","prosent","80,43478261","2013","barnehagedeltakelse"
"30","ikke_minoritet","1","prosent","66,66666667","2013","barnehagedeltakelse"
"31","ikke_minoritet","1","prosent",".","2013","barnehagedeltakelse"
"32","ikke_minoritet","1","prosent","73,33333333","2013","barnehagedeltakelse"
"33","ikke_minoritet","1","prosent","54,86111111","2013","barnehagedeltakelse"
"34","ikke_minoritet","1","prosent","62,01550388","2013","barnehagedeltakelse"
"35","ikke_minoritet","1","prosent","67,84260516","2013","barnehagedeltakelse"
"36","ikke_minoritet","1","prosent","62,54416961","2013","barnehagedeltakelse"
"37","ikke_minoritet","1","prosent","64,56896552","2013","barnehagedeltakelse"
"38","ikke_minoritet","1","prosent","61,11111111","2013","barnehagedeltakelse"
"39","ikke_minoritet","1","prosent","71,2995896","2013","barnehagedeltakelse"
"40","ikke_minoritet","1","prosent","74,89239598","2013","barnehagedeltakelse"
"41","ikke_minoritet","1","prosent","71,9858156","2013","barnehagedeltakelse"
"42","ikke_minoritet","1","prosent","66,83673469","2013","barnehagedeltakelse"
"43","ikke_minoritet","1","prosent",".","2013","barnehagedeltakelse"
"44","ikke_minoritet","1","prosent","78,28162291","2013","barnehagedeltakelse"
"45","ikke_minoritet","1","prosent","53,33333333","2013","barnehagedeltakelse"
"46","ikke_minoritet","1","prosent","71,83098592","2013","barnehagedeltakelse"
"47","ikke_minoritet","1","prosent","80,39215686","2013","barnehagedeltakelse"
"48","ikke_minoritet","1","prosent",".","2013","barnehagedeltakelse"
"49","ikke_minoritet","1","prosent","73,61111111","2013","barnehagedeltakelse"
"50","ikke_minoritet","1","prosent","75,82781457","2013","barnehagedeltakelse"
"51","ikke_minoritet","1","prosent","70,58823529","2013","barnehagedeltakelse"
"52","ikke_minoritet","1","prosent","70,62043796","2013","barnehagedeltakelse"
"53","ikke_minoritet","1","prosent","70,4467354","2013","barnehagedeltakelse"
"54","ikke_minoritet","1","prosent","76,47058824","2013","barnehagedeltakelse"
"55","ikke_minoritet","1","prosent","80,95238095","2013","barnehagedeltakelse"
"56","ikke_minoritet","1","prosent","85,26682135","2013","barnehagedeltakelse"
"57","ikke_minoritet","1","prosent","63,94849785","2013","barnehagedeltakelse"
"58","ikke_minoritet","1","prosent","63,01369863","2013","barnehagedeltakelse"
"59","ikke_minoritet","1","prosent","61,84210526","2013","barnehagedeltakelse"
"60","ikke_minoritet","1","prosent","70,28301887","2013","barnehagedeltakelse"
"61","ikke_minoritet","1","prosent","82,63862333","2013","barnehagedeltakelse"
"62","ikke_minoritet","1","prosent","75,86206897","2013","barnehagedeltakelse"
"63","ikke_minoritet","1","prosent","75,40983607","2013","barnehagedeltakelse"
"64","ikke_minoritet","1","prosent","83,35877863","2013","barnehagedeltakelse"
"65","ikke_minoritet","1","prosent",".","2013","barnehagedeltakelse"
"66","ikke_minoritet","1","prosent","72,32142857","2013","barnehagedeltakelse"
"67","ikke_minoritet","1","prosent","76,88172043","2013","barnehagedeltakelse"
"68","ikke_minoritet","1","prosent","76,66666667","2013","barnehagedeltakelse"
"69","ikke_minoritet","1","prosent","78,19548872","2013","barnehagedeltakelse"
"70","ikke_minoritet","1","prosent",".","2013","barnehagedeltakelse"
"71","ikke_minoritet","1","prosent","74,53416149","2013","barnehagedeltakelse"
"72","ikke_minoritet","1","prosent","76,72955975","2013","barnehagedeltakelse"
"73","ikke_minoritet","1","prosent","79,8245614","2013","barnehagedeltakelse"
"74","ikke_minoritet","1","prosent","70,20408163","2013","barnehagedeltakelse"
"75","ikke_minoritet","1","prosent","64,36170213","2013","barnehagedeltakelse"
"76","ikke_minoritet","1","prosent","80","2013","barnehagedeltakelse"
"77","ikke_minoritet","1","prosent","78,37837838","2013","barnehagedeltakelse"
"78","ikke_minoritet","1","prosent","68,75","2013","barnehagedeltakelse"
"79","ikke_minoritet","1","prosent","86,78787879","2013","barnehagedeltakelse"
"80","ikke_minoritet","1","prosent","68,88888889","2013","barnehagedeltakelse"
"81","ikke_minoritet","1","prosent","80,3030303","2013","barnehagedeltakelse"
"82","ikke_minoritet","1","prosent",".","2013","barnehagedeltakelse"
"83","ikke_minoritet","1","prosent","74,62686567","2013","barnehagedeltakelse"
"01","ikke_minoritet","2","prosent","93,14079422","2013","barnehagedeltakelse"
"02","ikke_minoritet","2","prosent","90,15280136","2013","barnehagedeltakelse"
"03","ikke_minoritet","2","prosent","90,35714286","2013","barnehagedeltakelse"
"04","ikke_minoritet","2","prosent","93,91891892","2013","barnehagedeltakelse"
"05","ikke_minoritet","2","prosent","93,83378016","2013","barnehagedeltakelse"
"06","ikke_minoritet","2","prosent","95,26034713","2013","barnehagedeltakelse"
"07","ikke_minoritet","2","prosent","92,39698201","2013","barnehagedeltakelse"
"08","ikke_minoritet","2","prosent","95,36862004","2013","barnehagedeltakelse"
"09","ikke_minoritet","2","prosent","91,89799871","2013","barnehagedeltakelse"
"10","ikke_minoritet","2","prosent","97,6744186","2013","barnehagedeltakelse"
"11","ikke_minoritet","2","prosent","93,02325581","2013","barnehagedeltakelse"
"12","ikke_minoritet","2","prosent","95,84859585","2013","barnehagedeltakelse"
"13","ikke_minoritet","2","prosent","96,95945946","2013","barnehagedeltakelse"
"14","ikke_minoritet","2","prosent","92,84497445","2013","barnehagedeltakelse"
"15","ikke_minoritet","2","prosent","91,95402299","2013","barnehagedeltakelse"
"16","ikke_minoritet","2","prosent","94,90084986","2013","barnehagedeltakelse"
"17","ikke_minoritet","2","prosent","93,75","2013","barnehagedeltakelse"
"18","ikke_minoritet","2","prosent","89,86486486","2013","barnehagedeltakelse"
"19","ikke_minoritet","2","prosent","96,07843137","2013","barnehagedeltakelse"
"20","ikke_minoritet","2","prosent","91,52843602","2013","barnehagedeltakelse"
"21","ikke_minoritet","2","prosent","96,11111111","2013","barnehagedeltakelse"
"22","ikke_minoritet","2","prosent","96,47435897","2013","barnehagedeltakelse"
"23","ikke_minoritet","2","prosent","86,45833333","2013","barnehagedeltakelse"
"24","ikke_minoritet","2","prosent","93,00911854","2013","barnehagedeltakelse"
"25","ikke_minoritet","2","prosent","93,8280676","2013","barnehagedeltakelse"
"26","ikke_minoritet","2","prosent","92,42236025","2013","barnehagedeltakelse"
"27","ikke_minoritet","2","prosent","92,95900178","2013","barnehagedeltakelse"
"28","ikke_minoritet","2","prosent","91,42857143","2013","barnehagedeltakelse"
"29","ikke_minoritet","2","prosent","93,8547486","2013","barnehagedeltakelse"
"30","ikke_minoritet","2","prosent","87,16216216","2013","barnehagedeltakelse"
"31","ikke_minoritet","2","prosent","89,0625","2013","barnehagedeltakelse"
"32","ikke_minoritet","2","prosent","93,5106383","2013","barnehagedeltakelse"
"33","ikke_minoritet","2","prosent","89,44444444","2013","barnehagedeltakelse"
"34","ikke_minoritet","2","prosent","90,06622517","2013","barnehagedeltakelse"
"35","ikke_minoritet","2","prosent","90,43698543","2013","barnehagedeltakelse"
"36","ikke_minoritet","2","prosent","90,94488189","2013","barnehagedeltakelse"
"37","ikke_minoritet","2","prosent","92,60869565","2013","barnehagedeltakelse"
"38","ikke_minoritet","2","prosent","93,51145038","2013","barnehagedeltakelse"
"39","ikke_minoritet","2","prosent","94,15961945","2013","barnehagedeltakelse"
"40","ikke_minoritet","2","prosent","97,78343023","2013","barnehagedeltakelse"
"41","ikke_minoritet","2","prosent","94,20731707","2013","barnehagedeltakelse"
"42","ikke_minoritet","2","prosent","97,77777778","2013","barnehagedeltakelse"
"43","ikke_minoritet","2","prosent","95,73170732","2013","barnehagedeltakelse"
"44","ikke_minoritet","2","prosent","97,52066116","2013","barnehagedeltakelse"
"45","ikke_minoritet","2","prosent","88,98305085","2013","barnehagedeltakelse"
"46","ikke_minoritet","2","prosent","94,2513369","2013","barnehagedeltakelse"
"47","ikke_minoritet","2","prosent","92,60523322","2013","barnehagedeltakelse"
"48","ikke_minoritet","2","prosent","100","2013","barnehagedeltakelse"
"49","ikke_minoritet","2","prosent","96,82080925","2013","barnehagedeltakelse"
"50","ikke_minoritet","2","prosent","96,30872483","2013","barnehagedeltakelse"
"51","ikke_minoritet","2","prosent","98,79807692","2013","barnehagedeltakelse"
"52","ikke_minoritet","2","prosent","95,5017301","2013","barnehagedeltakelse"
"53","ikke_minoritet","2","prosent","95,0166113","2013","barnehagedeltakelse"
"54","ikke_minoritet","2","prosent","95,1048951","2013","barnehagedeltakelse"
"55","ikke_minoritet","2","prosent","97,5708502","2013","barnehagedeltakelse"
"56","ikke_minoritet","2","prosent","98,421646","2013","barnehagedeltakelse"
"57","ikke_minoritet","2","prosent","95,34883721","2013","barnehagedeltakelse"
"58","ikke_minoritet","2","prosent","88,05970149","2013","barnehagedeltakelse"
"59","ikke_minoritet","2","prosent","95,69892473","2013","barnehagedeltakelse"
"60","ikke_minoritet","2","prosent","94,39655172","2013","barnehagedeltakelse"
"61","ikke_minoritet","2","prosent","98,6968187","2013","barnehagedeltakelse"
"62","ikke_minoritet","2","prosent",".","2013","barnehagedeltakelse"
"63","ikke_minoritet","2","prosent","98,75776398","2013","barnehagedeltakelse"
"64","ikke_minoritet","2","prosent","97,8125","2013","barnehagedeltakelse"
"65","ikke_minoritet","2","prosent","96,66666667","2013","barnehagedeltakelse"
"66","ikke_minoritet","2","prosent","91,96428571","2013","barnehagedeltakelse"
"67","ikke_minoritet","2","prosent","95,77464789","2013","barnehagedeltakelse"
"68","ikke_minoritet","2","prosent","91,8699187","2013","barnehagedeltakelse"
"69","ikke_minoritet","2","prosent","90,08264463","2013","barnehagedeltakelse"
"70","ikke_minoritet","2","prosent",".","2013","barnehagedeltakelse"
"71","ikke_minoritet","2","prosent","94,15584416","2013","barnehagedeltakelse"
"72","ikke_minoritet","2","prosent","97,11538462","2013","barnehagedeltakelse"
"73","ikke_minoritet","2","prosent","95,63679245","2013","barnehagedeltakelse"
"74","ikke_minoritet","2","prosent","91,96787149","2013","barnehagedeltakelse"
"75","ikke_minoritet","2","prosent","90,72580645","2013","barnehagedeltakelse"
"76","ikke_minoritet","2","prosent","91,52542373","2013","barnehagedeltakelse"
"77","ikke_minoritet","2","prosent","93,04347826","2013","barnehagedeltakelse"
"78","ikke_minoritet","2","prosent","95,57823129","2013","barnehagedeltakelse"
"79","ikke_minoritet","2","prosent","97,35327963","2013","barnehagedeltakelse"
"80","ikke_minoritet","2","prosent","91,04477612","2013","barnehagedeltakelse"
"81","ikke_minoritet","2","prosent","91,35802469","2013","barnehagedeltakelse"
"82","ikke_minoritet","2","prosent","93,23308271","2013","barnehagedeltakelse"
"83","ikke_minoritet","2","prosent","89,94974874","2013","barnehagedeltakelse"
"01","ikke_minoritet","3","prosent","94,09836066","2013","barnehagedeltakelse"
"02","ikke_minoritet","3","prosent","94,51827243","2013","barnehagedeltakelse"
"03","ikke_minoritet","3","prosent","97,2972973","2013","barnehagedeltakelse"
"04","ikke_minoritet","3","prosent","96,19124797","2013","barnehagedeltakelse"
"05","ikke_minoritet","3","prosent","96,36996519","2013","barnehagedeltakelse"
"06","ikke_minoritet","3","prosent","97,34848485","2013","barnehagedeltakelse"
"07","ikke_minoritet","3","prosent","96,32","2013","barnehagedeltakelse"
"08","ikke_minoritet","3","prosent","98,91402715","2013","barnehagedeltakelse"
"09","ikke_minoritet","3","prosent","92,3272789","2013","barnehagedeltakelse"
"10","ikke_minoritet","3","prosent","98,02631579","2013","barnehagedeltakelse"
"11","ikke_minoritet","3","prosent","98,58156028","2013","barnehagedeltakelse"
"12","ikke_minoritet","3","prosent","97,82857143","2013","barnehagedeltakelse"
"13","ikke_minoritet","3","prosent","98,80597015","2013","barnehagedeltakelse"
"14","ikke_minoritet","3","prosent","98,25949367","2013","barnehagedeltakelse"
"15","ikke_minoritet","3","prosent","98,38187702","2013","barnehagedeltakelse"
"16","ikke_minoritet","3","prosent","101,1461318","2013","barnehagedeltakelse"
