"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"1539","ikke_minoritet","4","personer","83","2014","barnehagedeltakelse"
"1543","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1545","ikke_minoritet","4","personer","24","2014","barnehagedeltakelse"
"1546","ikke_minoritet","4","personer","8","2014","barnehagedeltakelse"
"1547","ikke_minoritet","4","personer","34","2014","barnehagedeltakelse"
"1548","ikke_minoritet","4","personer","84","2014","barnehagedeltakelse"
"1551","ikke_minoritet","4","personer","54","2014","barnehagedeltakelse"
"1554","ikke_minoritet","4","personer","60","2014","barnehagedeltakelse"
"1557","ikke_minoritet","4","personer","24","2014","barnehagedeltakelse"
"1560","ikke_minoritet","4","personer","26","2014","barnehagedeltakelse"
"1563","ikke_minoritet","4","personer","57","2014","barnehagedeltakelse"
"1566","ikke_minoritet","4","personer","67","2014","barnehagedeltakelse"
"1567","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1571","ikke_minoritet","4","personer","16","2014","barnehagedeltakelse"
"1573","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1576","ikke_minoritet","4","personer","27","2014","barnehagedeltakelse"
"1601","ikke_minoritet","4","personer","2031","2014","barnehagedeltakelse"
"1612","ikke_minoritet","4","personer","47","2014","barnehagedeltakelse"
"1613","ikke_minoritet","4","personer","12","2014","barnehagedeltakelse"
"1617","ikke_minoritet","4","personer","33","2014","barnehagedeltakelse"
"1620","ikke_minoritet","4","personer","36","2014","barnehagedeltakelse"
"1621","ikke_minoritet","4","personer","48","2014","barnehagedeltakelse"
"1622","ikke_minoritet","4","personer","15","2014","barnehagedeltakelse"
"1624","ikke_minoritet","4","personer","66","2014","barnehagedeltakelse"
"1627","ikke_minoritet","4","personer","63","2014","barnehagedeltakelse"
"1630","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1632","ikke_minoritet","4","personer",":","2014","barnehagedeltakelse"
"1633","ikke_minoritet","4","personer","12","2014","barnehagedeltakelse"
"1634","ikke_minoritet","4","personer","79","2014","barnehagedeltakelse"
"1635","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1636","ikke_minoritet","4","personer","42","2014","barnehagedeltakelse"
"1638","ikke_minoritet","4","personer","144","2014","barnehagedeltakelse"
"1640","ikke_minoritet","4","personer","49","2014","barnehagedeltakelse"
"1644","ikke_minoritet","4","personer","12","2014","barnehagedeltakelse"
"1648","ikke_minoritet","4","personer","55","2014","barnehagedeltakelse"
"1653","ikke_minoritet","4","personer","206","2014","barnehagedeltakelse"
"1657","ikke_minoritet","4","personer","130","2014","barnehagedeltakelse"
"1662","ikke_minoritet","4","personer","75","2014","barnehagedeltakelse"
"1663","ikke_minoritet","4","personer","182","2014","barnehagedeltakelse"
"1664","ikke_minoritet","4","personer","37","2014","barnehagedeltakelse"
"1665","ikke_minoritet","4","personer","7","2014","barnehagedeltakelse"
"1702","ikke_minoritet","4","personer","232","2014","barnehagedeltakelse"
"1703","ikke_minoritet","4","personer","144","2014","barnehagedeltakelse"
"1711","ikke_minoritet","4","personer","24","2014","barnehagedeltakelse"
"1714","ikke_minoritet","4","personer","274","2014","barnehagedeltakelse"
"1717","ikke_minoritet","4","personer","29","2014","barnehagedeltakelse"
"1718","ikke_minoritet","4","personer","34","2014","barnehagedeltakelse"
"1719","ikke_minoritet","4","personer","224","2014","barnehagedeltakelse"
"1721","ikke_minoritet","4","personer","167","2014","barnehagedeltakelse"
"1724","ikke_minoritet","4","personer","18","2014","barnehagedeltakelse"
"1725","ikke_minoritet","4","personer","13","2014","barnehagedeltakelse"
"1736","ikke_minoritet","4","personer","20","2014","barnehagedeltakelse"
"1738","ikke_minoritet","4","personer","13","2014","barnehagedeltakelse"
"1739","ikke_minoritet","4","personer",":","2014","barnehagedeltakelse"
"1740","ikke_minoritet","4","personer","7","2014","barnehagedeltakelse"
"1742","ikke_minoritet","4","personer","26","2014","barnehagedeltakelse"
"1743","ikke_minoritet","4","personer","17","2014","barnehagedeltakelse"
"1744","ikke_minoritet","4","personer","53","2014","barnehagedeltakelse"
"1748","ikke_minoritet","4","personer","6","2014","barnehagedeltakelse"
"1749","ikke_minoritet","4","personer","6","2014","barnehagedeltakelse"
"1750","ikke_minoritet","4","personer","51","2014","barnehagedeltakelse"
"1751","ikke_minoritet","4","personer","55","2014","barnehagedeltakelse"
"1755","ikke_minoritet","4","personer",":","2014","barnehagedeltakelse"
"1756","ikke_minoritet","4","personer","76","2014","barnehagedeltakelse"
"1804","ikke_minoritet","4","personer","524","2014","barnehagedeltakelse"
"1805","ikke_minoritet","4","personer","207","2014","barnehagedeltakelse"
"1811","ikke_minoritet","4","personer","12","2014","barnehagedeltakelse"
"1812","ikke_minoritet","4","personer","22","2014","barnehagedeltakelse"
"1813","ikke_minoritet","4","personer","87","2014","barnehagedeltakelse"
"1815","ikke_minoritet","4","personer","16","2014","barnehagedeltakelse"
"1816","ikke_minoritet","4","personer","5","2014","barnehagedeltakelse"
"1818","ikke_minoritet","4","personer","17","2014","barnehagedeltakelse"
"1820","ikke_minoritet","4","personer","69","2014","barnehagedeltakelse"
"1822","ikke_minoritet","4","personer","15","2014","barnehagedeltakelse"
"1824","ikke_minoritet","4","personer","126","2014","barnehagedeltakelse"
"1825","ikke_minoritet","4","personer","18","2014","barnehagedeltakelse"
"1826","ikke_minoritet","4","personer","12","2014","barnehagedeltakelse"
"1827","ikke_minoritet","4","personer","17","2014","barnehagedeltakelse"
"1828","ikke_minoritet","4","personer","14","2014","barnehagedeltakelse"
"1832","ikke_minoritet","4","personer","43","2014","barnehagedeltakelse"
"1833","ikke_minoritet","4","personer","289","2014","barnehagedeltakelse"
"1834","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1835","ikke_minoritet","4","personer",":","2014","barnehagedeltakelse"
"1836","ikke_minoritet","4","personer","10","2014","barnehagedeltakelse"
"1837","ikke_minoritet","4","personer","69","2014","barnehagedeltakelse"
"1838","ikke_minoritet","4","personer","19","2014","barnehagedeltakelse"
"1839","ikke_minoritet","4","personer","4","2014","barnehagedeltakelse"
"1840","ikke_minoritet","4","personer","55","2014","barnehagedeltakelse"
"1841","ikke_minoritet","4","personer","96","2014","barnehagedeltakelse"
"1845","ikke_minoritet","4","personer","11","2014","barnehagedeltakelse"
"1848","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1849","ikke_minoritet","4","personer","21","2014","barnehagedeltakelse"
"1850","ikke_minoritet","4","personer","15","2014","barnehagedeltakelse"
"1851","ikke_minoritet","4","personer","20","2014","barnehagedeltakelse"
"1852","ikke_minoritet","4","personer","12","2014","barnehagedeltakelse"
"1853","ikke_minoritet","4","personer","14","2014","barnehagedeltakelse"
"1854","ikke_minoritet","4","personer","21","2014","barnehagedeltakelse"
"1856","ikke_minoritet","4","personer","4","2014","barnehagedeltakelse"
"1857","ikke_minoritet","4","personer","5","2014","barnehagedeltakelse"
"1859","ikke_minoritet","4","personer","11","2014","barnehagedeltakelse"
"1860","ikke_minoritet","4","personer","124","2014","barnehagedeltakelse"
"1865","ikke_minoritet","4","personer","61","2014","barnehagedeltakelse"
"1866","ikke_minoritet","4","personer","55","2014","barnehagedeltakelse"
"1867","ikke_minoritet","4","personer","23","2014","barnehagedeltakelse"
"1868","ikke_minoritet","4","personer","33","2014","barnehagedeltakelse"
"1870","ikke_minoritet","4","personer","105","2014","barnehagedeltakelse"
"1871","ikke_minoritet","4","personer","33","2014","barnehagedeltakelse"
"1874","ikke_minoritet","4","personer","7","2014","barnehagedeltakelse"
"1902","ikke_minoritet","4","personer","846","2014","barnehagedeltakelse"
"1903","ikke_minoritet","4","personer","270","2014","barnehagedeltakelse"
"1911","ikke_minoritet","4","personer","26","2014","barnehagedeltakelse"
"1913","ikke_minoritet","4","personer","33","2014","barnehagedeltakelse"
"1917","ikke_minoritet","4","personer","10","2014","barnehagedeltakelse"
"1919","ikke_minoritet","4","personer","5","2014","barnehagedeltakelse"
"1920","ikke_minoritet","4","personer","14","2014","barnehagedeltakelse"
"1922","ikke_minoritet","4","personer","39","2014","barnehagedeltakelse"
"1923","ikke_minoritet","4","personer","21","2014","barnehagedeltakelse"
"1924","ikke_minoritet","4","personer","64","2014","barnehagedeltakelse"
"1925","ikke_minoritet","4","personer","32","2014","barnehagedeltakelse"
"1926","ikke_minoritet","4","personer","5","2014","barnehagedeltakelse"
"1927","ikke_minoritet","4","personer","16","2014","barnehagedeltakelse"
"1928","ikke_minoritet","4","personer","5","2014","barnehagedeltakelse"
"1929","ikke_minoritet","4","personer","13","2014","barnehagedeltakelse"
"1931","ikke_minoritet","4","personer","122","2014","barnehagedeltakelse"
"1933","ikke_minoritet","4","personer","43","2014","barnehagedeltakelse"
"1936","ikke_minoritet","4","personer","14","2014","barnehagedeltakelse"
"1938","ikke_minoritet","4","personer","22","2014","barnehagedeltakelse"
"1939","ikke_minoritet","4","personer","15","2014","barnehagedeltakelse"
"1940","ikke_minoritet","4","personer","21","2014","barnehagedeltakelse"
"1941","ikke_minoritet","4","personer","34","2014","barnehagedeltakelse"
"1942","ikke_minoritet","4","personer","62","2014","barnehagedeltakelse"
"1943","ikke_minoritet","4","personer","7","2014","barnehagedeltakelse"
"2002","ikke_minoritet","4","personer","13","2014","barnehagedeltakelse"
"2003","ikke_minoritet","4","personer","49","2014","barnehagedeltakelse"
"2004","ikke_minoritet","4","personer","106","2014","barnehagedeltakelse"
"2011","ikke_minoritet","4","personer","28","2014","barnehagedeltakelse"
"2012","ikke_minoritet","4","personer","241","2014","barnehagedeltakelse"
"2014","ikke_minoritet","4","personer","7","2014","barnehagedeltakelse"
"2015","ikke_minoritet","4","personer","9","2014","barnehagedeltakelse"
"2017","ikke_minoritet","4","personer","4","2014","barnehagedeltakelse"
"2018","ikke_minoritet","4","personer","7","2014","barnehagedeltakelse"
"2019","ikke_minoritet","4","personer","34","2014","barnehagedeltakelse"
"2020","ikke_minoritet","4","personer","36","2014","barnehagedeltakelse"
"2021","ikke_minoritet","4","personer","21","2014","barnehagedeltakelse"
"2022","ikke_minoritet","4","personer","9","2014","barnehagedeltakelse"
"2023","ikke_minoritet","4","personer","5","2014","barnehagedeltakelse"
"2024","ikke_minoritet","4","personer","6","2014","barnehagedeltakelse"
"2025","ikke_minoritet","4","personer","26","2014","barnehagedeltakelse"
"2027","ikke_minoritet","4","personer","11","2014","barnehagedeltakelse"
"2028","ikke_minoritet","4","personer","10","2014","barnehagedeltakelse"
"2030","ikke_minoritet","4","personer","86","2014","barnehagedeltakelse"
"0101","ikke_minoritet","5","personer","310","2014","barnehagedeltakelse"
"0104","ikke_minoritet","5","personer","298","2014","barnehagedeltakelse"
"0105","ikke_minoritet","5","personer","545","2014","barnehagedeltakelse"
"0106","ikke_minoritet","5","personer","794","2014","barnehagedeltakelse"
"0111","ikke_minoritet","5","personer","37","2014","barnehagedeltakelse"
"0118","ikke_minoritet","5","personer","13","2014","barnehagedeltakelse"
"0119","ikke_minoritet","5","personer","36","2014","barnehagedeltakelse"
"0121","ikke_minoritet","5","personer","7","2014","barnehagedeltakelse"
"0122","ikke_minoritet","5","personer","53","2014","barnehagedeltakelse"
"0123","ikke_minoritet","5","personer","57","2014","barnehagedeltakelse"
"0124","ikke_minoritet","5","personer","153","2014","barnehagedeltakelse"
"0125","ikke_minoritet","5","personer","106","2014","barnehagedeltakelse"
"0127","ikke_minoritet","5","personer","39","2014","barnehagedeltakelse"
"0128","ikke_minoritet","5","personer","62","2014","barnehagedeltakelse"
"0135","ikke_minoritet","5","personer","77","2014","barnehagedeltakelse"
"0136","ikke_minoritet","5","personer","153","2014","barnehagedeltakelse"
"0137","ikke_minoritet","5","personer","66","2014","barnehagedeltakelse"
"0138","ikke_minoritet","5","personer","54","2014","barnehagedeltakelse"
"0211","ikke_minoritet","5","personer","189","2014","barnehagedeltakelse"
"0213","ikke_minoritet","5","personer","368","2014","barnehagedeltakelse"
"0214","ikke_minoritet","5","personer","235","2014","barnehagedeltakelse"
"0215","ikke_minoritet","5","personer","164","2014","barnehagedeltakelse"
"0216","ikke_minoritet","5","personer","219","2014","barnehagedeltakelse"
"0217","ikke_minoritet","5","personer","359","2014","barnehagedeltakelse"
"0219","ikke_minoritet","5","personer","1462","2014","barnehagedeltakelse"
"0220","ikke_minoritet","5","personer","653","2014","barnehagedeltakelse"
"0221","ikke_minoritet","5","personer","156","2014","barnehagedeltakelse"
"0226","ikke_minoritet","5","personer","206","2014","barnehagedeltakelse"
"0227","ikke_minoritet","5","personer","125","2014","barnehagedeltakelse"
"0228","ikke_minoritet","5","personer","177","2014","barnehagedeltakelse"
"0229","ikke_minoritet","5","personer","113","2014","barnehagedeltakelse"
"0230","ikke_minoritet","5","personer","307","2014","barnehagedeltakelse"
"0231","ikke_minoritet","5","personer","488","2014","barnehagedeltakelse"
"0233","ikke_minoritet","5","personer","311","2014","barnehagedeltakelse"
"0234","ikke_minoritet","5","personer","88","2014","barnehagedeltakelse"
"0235","ikke_minoritet","5","personer","392","2014","barnehagedeltakelse"
"0236","ikke_minoritet","5","personer","203","2014","barnehagedeltakelse"
"0237","ikke_minoritet","5","personer","287","2014","barnehagedeltakelse"
"0238","ikke_minoritet","5","personer","145","2014","barnehagedeltakelse"
"0239","ikke_minoritet","5","personer","29","2014","barnehagedeltakelse"
"0301","ikke_minoritet","5","personer","5032","2014","barnehagedeltakelse"
"0402","ikke_minoritet","5","personer","157","2014","barnehagedeltakelse"
"0403","ikke_minoritet","5","personer","286","2014","barnehagedeltakelse"
"0412","ikke_minoritet","5","personer","361","2014","barnehagedeltakelse"
"0415","ikke_minoritet","5","personer","77","2014","barnehagedeltakelse"
"0417","ikke_minoritet","5","personer","216","2014","barnehagedeltakelse"
"0418","ikke_minoritet","5","personer","50","2014","barnehagedeltakelse"
"0419","ikke_minoritet","5","personer","84","2014","barnehagedeltakelse"
"0420","ikke_minoritet","5","personer","50","2014","barnehagedeltakelse"
"0423","ikke_minoritet","5","personer","27","2014","barnehagedeltakelse"
"0425","ikke_minoritet","5","personer","62","2014","barnehagedeltakelse"
"0426","ikke_minoritet","5","personer","30","2014","barnehagedeltakelse"
"0427","ikke_minoritet","5","personer","202","2014","barnehagedeltakelse"
"0428","ikke_minoritet","5","personer","51","2014","barnehagedeltakelse"
"0429","ikke_minoritet","5","personer","56","2014","barnehagedeltakelse"
"0430","ikke_minoritet","5","personer","21","2014","barnehagedeltakelse"
"0432","ikke_minoritet","5","personer","16","2014","barnehagedeltakelse"
"0434","ikke_minoritet","5","personer","8","2014","barnehagedeltakelse"
"0436","ikke_minoritet","5","personer","23","2014","barnehagedeltakelse"
"0437","ikke_minoritet","5","personer","76","2014","barnehagedeltakelse"
"0438","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
"0439","ikke_minoritet","5","personer","14","2014","barnehagedeltakelse"
"0441","ikke_minoritet","5","personer","14","2014","barnehagedeltakelse"
"0501","ikke_minoritet","5","personer","231","2014","barnehagedeltakelse"
"0502","ikke_minoritet","5","personer","276","2014","barnehagedeltakelse"
"0511","ikke_minoritet","5","personer","23","2014","barnehagedeltakelse"
"0512","ikke_minoritet","5","personer","18","2014","barnehagedeltakelse"
"0513","ikke_minoritet","5","personer","15","2014","barnehagedeltakelse"
"0514","ikke_minoritet","5","personer","17","2014","barnehagedeltakelse"
"0515","ikke_minoritet","5","personer","39","2014","barnehagedeltakelse"
"0516","ikke_minoritet","5","personer","50","2014","barnehagedeltakelse"
"0517","ikke_minoritet","5","personer","50","2014","barnehagedeltakelse"
"0519","ikke_minoritet","5","personer","32","2014","barnehagedeltakelse"
"0520","ikke_minoritet","5","personer","40","2014","barnehagedeltakelse"
"0521","ikke_minoritet","5","personer","48","2014","barnehagedeltakelse"
"0522","ikke_minoritet","5","personer","56","2014","barnehagedeltakelse"
"0528","ikke_minoritet","5","personer","133","2014","barnehagedeltakelse"
"0529","ikke_minoritet","5","personer","130","2014","barnehagedeltakelse"
"0532","ikke_minoritet","5","personer","61","2014","barnehagedeltakelse"
"0533","ikke_minoritet","5","personer","98","2014","barnehagedeltakelse"
"0534","ikke_minoritet","5","personer","128","2014","barnehagedeltakelse"
"0536","ikke_minoritet","5","personer","58","2014","barnehagedeltakelse"
"0538","ikke_minoritet","5","personer","76","2014","barnehagedeltakelse"
"0540","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
"0541","ikke_minoritet","5","personer","21","2014","barnehagedeltakelse"
"0542","ikke_minoritet","5","personer","55","2014","barnehagedeltakelse"
"0543","ikke_minoritet","5","personer","24","2014","barnehagedeltakelse"
"0544","ikke_minoritet","5","personer","37","2014","barnehagedeltakelse"
"0545","ikke_minoritet","5","personer","15","2014","barnehagedeltakelse"
"0602","ikke_minoritet","5","personer","585","2014","barnehagedeltakelse"
"0604","ikke_minoritet","5","personer","314","2014","barnehagedeltakelse"
"0605","ikke_minoritet","5","personer","293","2014","barnehagedeltakelse"
"0612","ikke_minoritet","5","personer","69","2014","barnehagedeltakelse"
"0615","ikke_minoritet","5","personer","8","2014","barnehagedeltakelse"
"0616","ikke_minoritet","5","personer","14","2014","barnehagedeltakelse"
"0617","ikke_minoritet","5","personer","44","2014","barnehagedeltakelse"
"0618","ikke_minoritet","5","personer","19","2014","barnehagedeltakelse"
"0619","ikke_minoritet","5","personer","53","2014","barnehagedeltakelse"
"0620","ikke_minoritet","5","personer","24","2014","barnehagedeltakelse"
"0621","ikke_minoritet","5","personer","26","2014","barnehagedeltakelse"
"0622","ikke_minoritet","5","personer","13","2014","barnehagedeltakelse"
"0623","ikke_minoritet","5","personer","130","2014","barnehagedeltakelse"
"0624","ikke_minoritet","5","personer","193","2014","barnehagedeltakelse"
"0625","ikke_minoritet","5","personer","231","2014","barnehagedeltakelse"
"0626","ikke_minoritet","5","personer","265","2014","barnehagedeltakelse"
"0627","ikke_minoritet","5","personer","237","2014","barnehagedeltakelse"
"0628","ikke_minoritet","5","personer","82","2014","barnehagedeltakelse"
"0631","ikke_minoritet","5","personer","23","2014","barnehagedeltakelse"
"0632","ikke_minoritet","5","personer","9","2014","barnehagedeltakelse"
"0633","ikke_minoritet","5","personer","24","2014","barnehagedeltakelse"
"0701","ikke_minoritet","5","personer","276","2014","barnehagedeltakelse"
"0702","ikke_minoritet","5","personer","108","2014","barnehagedeltakelse"
"0704","ikke_minoritet","5","personer","395","2014","barnehagedeltakelse"
"0706","ikke_minoritet","5","personer","443","2014","barnehagedeltakelse"
"0709","ikke_minoritet","5","personer","445","2014","barnehagedeltakelse"
"0711","ikke_minoritet","5","personer","55","2014","barnehagedeltakelse"
"0713","ikke_minoritet","5","personer","120","2014","barnehagedeltakelse"
"0714","ikke_minoritet","5","personer","24","2014","barnehagedeltakelse"
"0716","ikke_minoritet","5","personer","114","2014","barnehagedeltakelse"
"0719","ikke_minoritet","5","personer","64","2014","barnehagedeltakelse"
"0720","ikke_minoritet","5","personer","119","2014","barnehagedeltakelse"
"0722","ikke_minoritet","5","personer","219","2014","barnehagedeltakelse"
"0723","ikke_minoritet","5","personer","40","2014","barnehagedeltakelse"
"0728","ikke_minoritet","5","personer","20","2014","barnehagedeltakelse"
"0805","ikke_minoritet","5","personer","361","2014","barnehagedeltakelse"
"0806","ikke_minoritet","5","personer","475","2014","barnehagedeltakelse"
"0807","ikke_minoritet","5","personer","115","2014","barnehagedeltakelse"
"0811","ikke_minoritet","5","personer","31","2014","barnehagedeltakelse"
"0814","ikke_minoritet","5","personer","131","2014","barnehagedeltakelse"
"0815","ikke_minoritet","5","personer","90","2014","barnehagedeltakelse"
"0817","ikke_minoritet","5","personer","34","2014","barnehagedeltakelse"
"0819","ikke_minoritet","5","personer","55","2014","barnehagedeltakelse"
"0821","ikke_minoritet","5","personer","71","2014","barnehagedeltakelse"
"0822","ikke_minoritet","5","personer","32","2014","barnehagedeltakelse"
"0826","ikke_minoritet","5","personer","60","2014","barnehagedeltakelse"
"0827","ikke_minoritet","5","personer","14","2014","barnehagedeltakelse"
"0828","ikke_minoritet","5","personer","32","2014","barnehagedeltakelse"
"0829","ikke_minoritet","5","personer","15","2014","barnehagedeltakelse"
"0830","ikke_minoritet","5","personer","19","2014","barnehagedeltakelse"
"0831","ikke_minoritet","5","personer","13","2014","barnehagedeltakelse"
"0833","ikke_minoritet","5","personer","25","2014","barnehagedeltakelse"
"0834","ikke_minoritet","5","personer","40","2014","barnehagedeltakelse"
"0901","ikke_minoritet","5","personer","64","2014","barnehagedeltakelse"
"0904","ikke_minoritet","5","personer","283","2014","barnehagedeltakelse"
"0906","ikke_minoritet","5","personer","477","2014","barnehagedeltakelse"
"0911","ikke_minoritet","5","personer","19","2014","barnehagedeltakelse"
"0912","ikke_minoritet","5","personer","22","2014","barnehagedeltakelse"
"0914","ikke_minoritet","5","personer","63","2014","barnehagedeltakelse"
"0919","ikke_minoritet","5","personer","63","2014","barnehagedeltakelse"
"0926","ikke_minoritet","5","personer","135","2014","barnehagedeltakelse"
"0928","ikke_minoritet","5","personer","86","2014","barnehagedeltakelse"
"0929","ikke_minoritet","5","personer","22","2014","barnehagedeltakelse"
"0935","ikke_minoritet","5","personer","17","2014","barnehagedeltakelse"
"0937","ikke_minoritet","5","personer","42","2014","barnehagedeltakelse"
"0938","ikke_minoritet","5","personer","9","2014","barnehagedeltakelse"
"0940","ikke_minoritet","5","personer","12","2014","barnehagedeltakelse"
"0941","ikke_minoritet","5","personer","8","2014","barnehagedeltakelse"
"1001","ikke_minoritet","5","personer","1006","2014","barnehagedeltakelse"
"1002","ikke_minoritet","5","personer","178","2014","barnehagedeltakelse"
"1003","ikke_minoritet","5","personer","109","2014","barnehagedeltakelse"
"1004","ikke_minoritet","5","personer","102","2014","barnehagedeltakelse"
"1014","ikke_minoritet","5","personer","190","2014","barnehagedeltakelse"
"1017","ikke_minoritet","5","personer","93","2014","barnehagedeltakelse"
"1018","ikke_minoritet","5","personer","129","2014","barnehagedeltakelse"
"1021","ikke_minoritet","5","personer","31","2014","barnehagedeltakelse"
"1026","ikke_minoritet","5","personer","5","2014","barnehagedeltakelse"
"1027","ikke_minoritet","5","personer","31","2014","barnehagedeltakelse"
"1029","ikke_minoritet","5","personer","58","2014","barnehagedeltakelse"
"1032","ikke_minoritet","5","personer","117","2014","barnehagedeltakelse"
"1034","ikke_minoritet","5","personer","18","2014","barnehagedeltakelse"
"1037","ikke_minoritet","5","personer","72","2014","barnehagedeltakelse"
"1046","ikke_minoritet","5","personer","29","2014","barnehagedeltakelse"
"1101","ikke_minoritet","5","personer","193","2014","barnehagedeltakelse"
"1102","ikke_minoritet","5","personer","867","2014","barnehagedeltakelse"
"1103","ikke_minoritet","5","personer","1311","2014","barnehagedeltakelse"
"1106","ikke_minoritet","5","personer","360","2014","barnehagedeltakelse"
"1111","ikke_minoritet","5","personer","54","2014","barnehagedeltakelse"
"1112","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
"1114","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
"1119","ikke_minoritet","5","personer","270","2014","barnehagedeltakelse"
"1120","ikke_minoritet","5","personer","281","2014","barnehagedeltakelse"
"1121","ikke_minoritet","5","personer","242","2014","barnehagedeltakelse"
"1122","ikke_minoritet","5","personer","163","2014","barnehagedeltakelse"
"1124","ikke_minoritet","5","personer","357","2014","barnehagedeltakelse"
"1127","ikke_minoritet","5","personer","128","2014","barnehagedeltakelse"
"1129","ikke_minoritet","5","personer","21","2014","barnehagedeltakelse"
"1130","ikke_minoritet","5","personer","168","2014","barnehagedeltakelse"
"1133","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
"1134","ikke_minoritet","5","personer","59","2014","barnehagedeltakelse"
"1135","ikke_minoritet","5","personer","49","2014","barnehagedeltakelse"
"1141","ikke_minoritet","5","personer","43","2014","barnehagedeltakelse"
"1142","ikke_minoritet","5","personer","80","2014","barnehagedeltakelse"
"1144","ikke_minoritet","5","personer","11","2014","barnehagedeltakelse"
"1145","ikke_minoritet","5","personer","13","2014","barnehagedeltakelse"
"1146","ikke_minoritet","5","personer","171","2014","barnehagedeltakelse"
"1149","ikke_minoritet","5","personer","553","2014","barnehagedeltakelse"
"1151","ikke_minoritet","5","personer",":","2014","barnehagedeltakelse"
"1160","ikke_minoritet","5","personer","96","2014","barnehagedeltakelse"
"1201","ikke_minoritet","5","personer","2732","2014","barnehagedeltakelse"
"1211","ikke_minoritet","5","personer","48","2014","barnehagedeltakelse"
"1216","ikke_minoritet","5","personer","85","2014","barnehagedeltakelse"
"1219","ikke_minoritet","5","personer","176","2014","barnehagedeltakelse"
"1221","ikke_minoritet","5","personer","252","2014","barnehagedeltakelse"
"1222","ikke_minoritet","5","personer","36","2014","barnehagedeltakelse"
"1223","ikke_minoritet","5","personer","30","2014","barnehagedeltakelse"
"1224","ikke_minoritet","5","personer","153","2014","barnehagedeltakelse"
"1227","ikke_minoritet","5","personer","10","2014","barnehagedeltakelse"
"1228","ikke_minoritet","5","personer","61","2014","barnehagedeltakelse"
"1231","ikke_minoritet","5","personer","28","2014","barnehagedeltakelse"
"1232","ikke_minoritet","5","personer","7","2014","barnehagedeltakelse"
"1233","ikke_minoritet","5","personer","8","2014","barnehagedeltakelse"
"1234","ikke_minoritet","5","personer",":","2014","barnehagedeltakelse"
"1235","ikke_minoritet","5","personer","150","2014","barnehagedeltakelse"
"1238","ikke_minoritet","5","personer","76","2014","barnehagedeltakelse"
"1241","ikke_minoritet","5","personer","20","2014","barnehagedeltakelse"
"1242","ikke_minoritet","5","personer","34","2014","barnehagedeltakelse"
"1243","ikke_minoritet","5","personer","254","2014","barnehagedeltakelse"
"1244","ikke_minoritet","5","personer","79","2014","barnehagedeltakelse"
"1245","ikke_minoritet","5","personer","102","2014","barnehagedeltakelse"
"1246","ikke_minoritet","5","personer","327","2014","barnehagedeltakelse"
"1247","ikke_minoritet","5","personer","433","2014","barnehagedeltakelse"
"1251","ikke_minoritet","5","personer","53","2014","barnehagedeltakelse"
"1252","ikke_minoritet","5","personer","8","2014","barnehagedeltakelse"
"1253","ikke_minoritet","5","personer","89","2014","barnehagedeltakelse"
"1256","ikke_minoritet","5","personer","118","2014","barnehagedeltakelse"
"1259","ikke_minoritet","5","personer","72","2014","barnehagedeltakelse"
"1260","ikke_minoritet","5","personer","61","2014","barnehagedeltakelse"
"1263","ikke_minoritet","5","personer","204","2014","barnehagedeltakelse"
"1264","ikke_minoritet","5","personer","41","2014","barnehagedeltakelse"
"1265","ikke_minoritet","5","personer",":","2014","barnehagedeltakelse"
"1266","ikke_minoritet","5","personer","20","2014","barnehagedeltakelse"
"1401","ikke_minoritet","5","personer","132","2014","barnehagedeltakelse"
"1411","ikke_minoritet","5","personer","23","2014","barnehagedeltakelse"
"1412","ikke_minoritet","5","personer","4","2014","barnehagedeltakelse"
"1413","ikke_minoritet","5","personer","8","2014","barnehagedeltakelse"
"1416","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
"1417","ikke_minoritet","5","personer","32","2014","barnehagedeltakelse"
"1418","ikke_minoritet","5","personer",":","2014","barnehagedeltakelse"
"1419","ikke_minoritet","5","personer","31","2014","barnehagedeltakelse"
"1420","ikke_minoritet","5","personer","91","2014","barnehagedeltakelse"
"1421","ikke_minoritet","5","personer","14","2014","barnehagedeltakelse"
"1422","ikke_minoritet","5","personer","19","2014","barnehagedeltakelse"
"1424","ikke_minoritet","5","personer","29","2014","barnehagedeltakelse"
"1426","ikke_minoritet","5","personer","55","2014","barnehagedeltakelse"
"1428","ikke_minoritet","5","personer","36","2014","barnehagedeltakelse"
"1429","ikke_minoritet","5","personer","28","2014","barnehagedeltakelse"
"1430","ikke_minoritet","5","personer","35","2014","barnehagedeltakelse"
