"aar","bydel_nr","flytting","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","35","befolkning_flytting_vreg","NULL","NULL","NULL","1449"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","9","befolkning_flytting_vreg","NULL","NULL","NULL","1449"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","44","befolkning_flytting_vreg","NULL","NULL","NULL","1449"
2013,"NULL","innvandring","1","personer","150","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innvandring","2","personer","143","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innvandring","alle","personer","293","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utvandring","1","personer","56","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utvandring","2","personer","46","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utvandring","alle","personer","102","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnvandring","1","personer","94","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnvandring","2","personer","97","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnvandring","alle","personer","191","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innflytting","1","personer","102","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innflytting","2","personer","68","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innflytting","alle","personer","170","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utflytting","1","personer","138","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utflytting","2","personer","104","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utflytting","alle","personer","242","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnflytting","1","personer","-36","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnflytting","2","personer","-36","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnflytting","alle","personer","-72","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innvandring_og_innflytting","1","personer","252","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innvandring_og_innflytting","2","personer","211","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innvandring_og_innflytting","alle","personer","463","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utvandring_og_utflytting","1","personer","194","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utvandring_og_utflytting","2","personer","150","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","utvandring_og_utflytting","alle","personer","344","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","58","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","61","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","119","befolkning_flytting_vreg","NULL","NULL","NULL","1502"
2013,"NULL","innvandring","1","personer","556","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innvandring","2","personer","246","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innvandring","alle","personer","802","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utvandring","1","personer","162","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utvandring","2","personer","29","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utvandring","alle","personer","191","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnvandring","1","personer","394","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnvandring","2","personer","217","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnvandring","alle","personer","611","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innflytting","1","personer","231","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innflytting","2","personer","175","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innflytting","alle","personer","406","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utflytting","1","personer","276","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utflytting","2","personer","172","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utflytting","alle","personer","448","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnflytting","1","personer","-45","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnflytting","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnflytting","alle","personer","-42","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innvandring_og_innflytting","1","personer","787","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innvandring_og_innflytting","2","personer","421","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innvandring_og_innflytting","alle","personer","1208","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utvandring_og_utflytting","1","personer","438","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utvandring_og_utflytting","2","personer","201","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","utvandring_og_utflytting","alle","personer","639","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","349","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","220","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","569","befolkning_flytting_vreg","NULL","NULL","NULL","1504"
2013,"NULL","innvandring","1","personer","219","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innvandring","2","personer","101","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innvandring","alle","personer","320","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utvandring","1","personer","69","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utvandring","2","personer","22","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utvandring","alle","personer","91","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnvandring","1","personer","150","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnvandring","2","personer","79","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnvandring","alle","personer","229","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innflytting","1","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innflytting","2","personer","92","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innflytting","alle","personer","163","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utflytting","1","personer","83","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utflytting","2","personer","95","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utflytting","alle","personer","178","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnflytting","1","personer","-12","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnflytting","2","personer","-3","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnflytting","alle","personer","-15","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innvandring_og_innflytting","1","personer","290","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innvandring_og_innflytting","2","personer","193","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innvandring_og_innflytting","alle","personer","483","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utvandring_og_utflytting","1","personer","152","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utvandring_og_utflytting","2","personer","117","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","utvandring_og_utflytting","alle","personer","269","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","138","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","76","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","214","befolkning_flytting_vreg","NULL","NULL","NULL","1505"
2013,"NULL","innvandring","1","personer","17","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innvandring","alle","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utvandring","1","personer","12","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utvandring","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utvandring","alle","personer","12","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnvandring","1","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnvandring","alle","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innflytting","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innflytting","2","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innflytting","alle","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utflytting","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utflytting","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utflytting","alle","personer","6","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnflytting","1","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnflytting","2","personer","2","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnflytting","alle","personer","2","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innvandring_og_innflytting","1","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innvandring_og_innflytting","2","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innvandring_og_innflytting","alle","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utvandring_og_utflytting","1","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utvandring_og_utflytting","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","utvandring_og_utflytting","alle","personer","18","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","1511"
2013,"NULL","innvandring","1","personer","67","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innvandring","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innvandring","alle","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utvandring","1","personer","30","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utvandring","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utvandring","alle","personer","30","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnvandring","1","personer","37","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnvandring","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnvandring","alle","personer","41","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innflytting","1","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innflytting","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innflytting","alle","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utflytting","1","personer","43","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utflytting","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utflytting","alle","personer","47","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnflytting","1","personer","-15","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnflytting","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnflytting","alle","personer","-15","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innvandring_og_innflytting","1","personer","95","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innvandring_og_innflytting","2","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innvandring_og_innflytting","alle","personer","103","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utvandring_og_utflytting","1","personer","73","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utvandring_og_utflytting","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","utvandring_og_utflytting","alle","personer","77","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","22","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","26","befolkning_flytting_vreg","NULL","NULL","NULL","1514"
2013,"NULL","innvandring","1","personer","102","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innvandring","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innvandring","alle","personer","117","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utvandring","1","personer","25","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utvandring","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utvandring","alle","personer","25","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnvandring","1","personer","77","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnvandring","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnvandring","alle","personer","92","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innflytting","1","personer","39","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innflytting","2","personer","14","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innflytting","alle","personer","53","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utflytting","1","personer","61","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utflytting","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utflytting","alle","personer","76","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnflytting","1","personer","-22","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnflytting","2","personer","-1","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnflytting","alle","personer","-23","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innvandring_og_innflytting","1","personer","141","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innvandring_og_innflytting","2","personer","29","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innvandring_og_innflytting","alle","personer","170","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utvandring_og_utflytting","1","personer","86","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utvandring_og_utflytting","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","utvandring_og_utflytting","alle","personer","101","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","55","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","14","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","69","befolkning_flytting_vreg","NULL","NULL","NULL","1515"
2013,"NULL","innvandring","1","personer","91","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innvandring","2","personer","125","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innvandring","alle","personer","216","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utvandring","1","personer","51","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utvandring","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utvandring","alle","personer","55","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnvandring","1","personer","40","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnvandring","2","personer","121","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnvandring","alle","personer","161","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innflytting","1","personer","65","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innflytting","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innflytting","alle","personer","85","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utflytting","1","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utflytting","2","personer","84","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utflytting","alle","personer","155","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnflytting","1","personer","-6","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnflytting","2","personer","-64","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnflytting","alle","personer","-70","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innvandring_og_innflytting","1","personer","156","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innvandring_og_innflytting","2","personer","145","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innvandring_og_innflytting","alle","personer","301","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utvandring_og_utflytting","1","personer","122","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utvandring_og_utflytting","2","personer","88","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","utvandring_og_utflytting","alle","personer","210","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","34","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","57","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","91","befolkning_flytting_vreg","NULL","NULL","NULL","1516"
2013,"NULL","innvandring","1","personer","34","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innvandring","2","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innvandring","alle","personer","44","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utvandring","1","personer","29","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utvandring","alle","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnvandring","1","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnvandring","2","personer","7","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnvandring","alle","personer","12","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innflytting","1","personer","37","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innflytting","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innflytting","alle","personer","57","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utflytting","1","personer","42","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utflytting","2","personer","17","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utflytting","alle","personer","59","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnflytting","1","personer","-5","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnflytting","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnflytting","alle","personer","-2","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innvandring_og_innflytting","1","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innvandring_og_innflytting","2","personer","30","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innvandring_og_innflytting","alle","personer","101","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utvandring_og_utflytting","1","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utvandring_og_utflytting","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","utvandring_og_utflytting","alle","personer","91","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","1517"
2013,"NULL","innvandring","1","personer","55","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innvandring","2","personer","111","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innvandring","alle","personer","166","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utvandring","1","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utvandring","2","personer","13","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utvandring","alle","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring","1","personer","36","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring","2","personer","98","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring","alle","personer","134","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innflytting","1","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innflytting","2","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innflytting","alle","personer","47","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utflytting","1","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utflytting","2","personer","87","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utflytting","alle","personer","119","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnflytting","1","personer","-4","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnflytting","2","personer","-68","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnflytting","alle","personer","-72","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innvandring_og_innflytting","1","personer","83","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innvandring_og_innflytting","2","personer","130","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innvandring_og_innflytting","alle","personer","213","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utvandring_og_utflytting","1","personer","51","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utvandring_og_utflytting","2","personer","100","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","utvandring_og_utflytting","alle","personer","151","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","30","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","62","befolkning_flytting_vreg","NULL","NULL","NULL","1519"
2013,"NULL","innvandring","1","personer","49","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","innvandring","2","personer","21","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","innvandring","alle","personer","70","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","utvandring","1","personer","12","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","utvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","utvandring","alle","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring","1","personer","37","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring","2","personer","18","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","nettoinnvandring","alle","personer","55","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","innflytting","1","personer","29","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","innflytting","2","personer","24","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","innflytting","alle","personer","53","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","utflytting","1","personer","24","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
2013,"NULL","utflytting","2","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","1520"
