"aar","naringsregion_nr","innvkat_3","kjonn","aldersinndeling_etter_grskole","tabellvariabel","tabell_navn","enhet"
"2009","73","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","54","alle","alle","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2012","79","innvandrere","alle","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2007","61","innvandrere","1","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2009","50","befolkningen_ellers","0","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2011","26","befolkningen_ellers","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","28","alle","0","alle","23","ikke_arbutd_innvkat_alder","prosent"
"2013","25","alle","0","16_25","14","ikke_arbutd_innvkat_alder","prosent"
"2011","06","innvandrere","1","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2013","25","alle","1","16_25","14","ikke_arbutd_innvkat_alder","prosent"
"2014","23","befolkningen_ellers","0","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2007","15","alle","1","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2007","32","innvandrere","alle","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2008","32","alle","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","75","befolkningen_ellers","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2013","07","alle","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2007","43","alle","alle","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2009","50","befolkningen_ellers","1","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2010","30","befolkningen_ellers","alle","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2010","49","befolkningen_ellers","0","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2009","25","innvandrere","1","alle","29","ikke_arbutd_innvkat_alder","prosent"
"2014","41","befolkningen_ellers","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2006","39","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2009","75","befolkningen_ellers","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2010","27","innvandrere","0","26_66","38","ikke_arbutd_innvkat_alder","prosent"
"2010","51","alle","1","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2012","29","alle","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2014","75","befolkningen_ellers","1","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2006","15","alle","1","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2008","43","alle","alle","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2009","29","befolkningen_ellers","1","alle","21","ikke_arbutd_innvkat_alder","prosent"
"2009","54","alle","alle","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2010","63","befolkningen_ellers","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2013","10","alle","alle","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2009","39","befolkningen_ellers","0","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2012","35","alle","0","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2013","22","alle","1","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2006","06","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2013","75","befolkningen_ellers","0","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2014","51","befolkningen_ellers","0","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2013","30","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2009","83","befolkningen_ellers","0","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2011","36","alle","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2013","05","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2013","35","alle","0","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2014","07","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2013","60","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2012","56","innvandrere","alle","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2014","42","alle","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2011","75","befolkningen_ellers","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2013","51","befolkningen_ellers","0","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2014","08","befolkningen_ellers","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2014","69","befolkningen_ellers","alle","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2011","40","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2009","44","befolkningen_ellers","1","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2011","10","alle","alle","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2014","64","innvandrere","alle","alle","35","ikke_arbutd_innvkat_alder","prosent"
"2009","49","alle","1","alle","12","ikke_arbutd_innvkat_alder","prosent"
"2011","30","befolkningen_ellers","alle","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2012","54","alle","alle","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2014","12","befolkningen_ellers","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2007","51","befolkningen_ellers","0","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2008","12","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2010","22","alle","1","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2012","41","alle","0","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2012","68","befolkningen_ellers","alle","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2007","15","befolkningen_ellers","1","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2009","51","alle","1","alle","12","ikke_arbutd_innvkat_alder","prosent"
"2013","25","innvandrere","1","26_66","26","ikke_arbutd_innvkat_alder","prosent"
"2006","26","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2007","83","befolkningen_ellers","0","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2008","49","befolkningen_ellers","0","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2012","50","alle","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2006","51","alle","0","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2007","04","befolkningen_ellers","alle","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2008","30","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2008","34","alle","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2009","60","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2014","46","innvandrere","alle","alle","26","ikke_arbutd_innvkat_alder","prosent"
"2014","60","alle","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2014","75","alle","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2007","06","innvandrere","0","alle","29","ikke_arbutd_innvkat_alder","prosent"
"2010","29","befolkningen_ellers","0","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2012","60","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2013","29","alle","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2014","15","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2006","32","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2008","15","alle","1","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2014","28","alle","0","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2014","32","innvandrere","1","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2014","83","befolkningen_ellers","1","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2006","51","befolkningen_ellers","0","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2006","75","befolkningen_ellers","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2008","26","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2009","10","alle","alle","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2014","25","alle","0","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2006","49","befolkningen_ellers","0","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2009","61","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2010","39","befolkningen_ellers","0","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2010","60","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2011","60","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2014","50","befolkningen_ellers","0","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2006","05","innvandrere","1","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2007","60","alle","0","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2010","40","innvandrere","alle","16_25","32","ikke_arbutd_innvkat_alder","prosent"
"2013","27","alle","1","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2014","73","innvandrere","alle","26_66","29","ikke_arbutd_innvkat_alder","prosent"
"2006","83","befolkningen_ellers","0","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2014","44","befolkningen_ellers","1","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2006","06","innvandrere","0","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2006","22","alle","1","alle","12","ikke_arbutd_innvkat_alder","prosent"
"2008","21","befolkningen_ellers","alle","26_66","13","ikke_arbutd_innvkat_alder","prosent"
"2011","08","innvandrere","0","alle","33","ikke_arbutd_innvkat_alder","prosent"
"2014","17","befolkningen_ellers","alle","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2010","75","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2011","51","befolkningen_ellers","0","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2013","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2008","06","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2008","10","alle","alle","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2008","51","befolkningen_ellers","0","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2006","07","innvandrere","1","alle","23","ikke_arbutd_innvkat_alder","prosent"
"2011","61","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2013","14","innvandrere","alle","26_66","32","ikke_arbutd_innvkat_alder","prosent"
"2013","43","alle","alle","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2013","61","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2014","10","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2006","50","befolkningen_ellers","0","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2009","05","befolkningen_ellers","alle","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2013","50","alle","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2014","44","alle","1","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2007","23","alle","0","alle","21","ikke_arbutd_innvkat_alder","prosent"
"2009","10","befolkningen_ellers","alle","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2013","04","alle","0","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2013","15","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2014","50","alle","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2011","23","alle","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2012","04","alle","1","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2014","60","befolkningen_ellers","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2006","30","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2012","15","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2012","32","befolkningen_ellers","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2013","08","innvandrere","0","26_66","32","ikke_arbutd_innvkat_alder","prosent"
"2012","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2009","44","alle","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2013","36","alle","0","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2013","35","alle","1","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2006","30","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2009","41","alle","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2009","57","alle","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2007","36","alle","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2012","16","befolkningen_ellers","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2013","69","befolkningen_ellers","alle","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2007","69","befolkningen_ellers","alle","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2008","30","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2008","69","befolkningen_ellers","alle","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2013","41","alle","0","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2011","57","befolkningen_ellers","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2014","20","befolkningen_ellers","1","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2009","51","befolkningen_ellers","0","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2013","52","innvandrere","alle","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2006","23","alle","0","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2008","75","befolkningen_ellers","0","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2008","83","alle","0","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2011","29","alle","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2010","29","alle","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2014","43","alle","alle","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2008","17","befolkningen_ellers","alle","26_66","19","ikke_arbutd_innvkat_alder","prosent"
"2010","51","befolkningen_ellers","0","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2012","83","befolkningen_ellers","1","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2008","23","alle","0","alle","21","ikke_arbutd_innvkat_alder","prosent"
"2009","69","befolkningen_ellers","alle","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2010","40","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2012","10","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2012","69","befolkningen_ellers","alle","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2013","30","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2013","75","alle","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2008","15","befolkningen_ellers","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2008","25","innvandrere","0","alle","34","ikke_arbutd_innvkat_alder","prosent"
"2008","35","innvandrere","0","26_66","36","ikke_arbutd_innvkat_alder","prosent"
"2008","75","alle","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2010","73","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","57","alle","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2007","30","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2009","15","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2009","16","befolkningen_ellers","1","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2009","30","alle","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2008","50","befolkningen_ellers","0","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2006","60","alle","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2007","83","befolkningen_ellers","1","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2008","61","innvandrere","1","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2010","36","alle","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2012","73","innvandrere","alle","alle","30","ikke_arbutd_innvkat_alder","prosent"
"2014","36","alle","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2006","34","alle","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2007","40","befolkningen_ellers","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2012","26","befolkningen_ellers","alle","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2013","17","befolkningen_ellers","alle","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2006","26","innvandrere","alle","26_66","35","ikke_arbutd_innvkat_alder","prosent"
"2010","49","alle","1","alle","12","ikke_arbutd_innvkat_alder","prosent"
"2010","79","innvandrere","alle","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2012","38","alle","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2012","43","alle","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2007","30","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2009","06","befolkningen_ellers","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2014","30","befolkningen_ellers","alle","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2007","68","befolkningen_ellers","alle","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2011","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2012","23","alle","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2012","75","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2013","57","alle","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2007","37","innvandrere","alle","alle","27","ikke_arbutd_innvkat_alder","prosent"
"2011","32","befolkningen_ellers","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","44","alle","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2007","60","befolkningen_ellers","0","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2011","39","befolkningen_ellers","0","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2011","75","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2006","69","befolkningen_ellers","alle","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2007","25","befolkningen_ellers","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2008","60","alle","0","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2008","83","befolkningen_ellers","1","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2013","38","alle","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2014","26","innvandrere","1","alle","29","ikke_arbutd_innvkat_alder","prosent"
"2011","41","alle","0","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2011","45","alle","alle","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2006","15","befolkningen_ellers","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2006","83","befolkningen_ellers","1","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2008","08","innvandrere","alle","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2008","83","alle","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2010","69","befolkningen_ellers","alle","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2012","30","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2008","51","alle","0","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2008","60","befolkningen_ellers","0","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2013","50","befolkningen_ellers","0","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2009","75","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2010","57","befolkningen_ellers","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2007","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2013","37","innvandrere","0","26_66","39","ikke_arbutd_innvkat_alder","prosent"
"2009","22","alle","1","alle","12","ikke_arbutd_innvkat_alder","prosent"
"2010","79","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","44","befolkningen_ellers","1","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2013","45","alle","alle","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2013","54","alle","alle","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2010","16","befolkningen_ellers","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2010","25","innvandrere","1","alle","29","ikke_arbutd_innvkat_alder","prosent"
"2014","23","alle","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2008","50","alle","0","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2009","30","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2008","68","befolkningen_ellers","alle","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2013","32","innvandrere","0","alle","38","ikke_arbutd_innvkat_alder","prosent"
"2006","04","befolkningen_ellers","alle","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2008","44","alle","1","alle","13","ikke_arbutd_innvkat_alder","prosent"
"2011","56","innvandrere","alle","alle","23","ikke_arbutd_innvkat_alder","prosent"
"2007","51","alle","0","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2009","06","innvandrere","0","26_66","30","ikke_arbutd_innvkat_alder","prosent"
"2009","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2011","12","innvandrere","alle","26_66","33","ikke_arbutd_innvkat_alder","prosent"
"2011","73","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","43","alle","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2011","83","befolkningen_ellers","1","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2013","04","alle","1","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2014","38","alle","0","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2014","78","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2012","63","alle","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2014","11","innvandrere","alle","alle","40","ikke_arbutd_innvkat_alder","prosent"
"2010","43","alle","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2011","79","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","45","alle","alle","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2014","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2010","83","befolkningen_ellers","1","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2013","26","innvandrere","0","26_66","38","ikke_arbutd_innvkat_alder","prosent"
"2013","23","alle","0","26_66","26","ikke_arbutd_innvkat_alder","prosent"
"2006","60","befolkningen_ellers","0","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2008","29","alle","0","alle","21","ikke_arbutd_innvkat_alder","prosent"
"2009","51","alle","0","26_66","16","ikke_arbutd_innvkat_alder","prosent"
"2006","29","alle","0","alle","21","ikke_arbutd_innvkat_alder","prosent"
"2009","29","alle","0","26_66","26","ikke_arbutd_innvkat_alder","prosent"
"2012","51","alle","1","alle","12","ikke_arbutd_innvkat_alder","prosent"
"2013","78","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2006","10","alle","alle","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2011","27","innvandrere","0","26_66","38","ikke_arbutd_innvkat_alder","prosent"
"2012","06","innvandrere","1","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2012","50","befolkningen_ellers","0","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2014","57","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2007","21","befolkningen_ellers","alle","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2007","50","alle","0","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2009","29","befolkningen_ellers","0","alle","23","ikke_arbutd_innvkat_alder","prosent"
"2010","15","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2008","63","befolkningen_ellers","0","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2009","12","innvandrere","alle","alle","33","ikke_arbutd_innvkat_alder","prosent"
"2007","55","befolkningen_ellers","1","26_66","12","ikke_arbutd_innvkat_alder","prosent"
"2007","61","alle","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2012","30","alle","alle","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2010","06","innvandrere","1","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2007","26","innvandrere","alle","26_66","32","ikke_arbutd_innvkat_alder","prosent"
"2007","63","befolkningen_ellers","0","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2008","78","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2013","26","befolkningen_ellers","alle","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2009","23","alle","0","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2011","34","alle","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2012","27","innvandrere","1","26_66","35","ikke_arbutd_innvkat_alder","prosent"
"2013","44","befolkningen_ellers","1","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2014","45","alle","alle","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2014","25","innvandrere","1","26_66","26","ikke_arbutd_innvkat_alder","prosent"
"2008","36","alle","0","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2008","55","befolkningen_ellers","1","26_66","12","ikke_arbutd_innvkat_alder","prosent"
"2009","43","alle","alle","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2010","08","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","08","alle","alle","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","34","befolkningen_ellers","1","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2013","44","alle","1","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2006","36","alle","0","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2010","45","alle","alle","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2014","22","alle","1","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2006","21","befolkningen_ellers","alle","26_66","14","ikke_arbutd_innvkat_alder","prosent"
"2008","06","innvandrere","0","alle","28","ikke_arbutd_innvkat_alder","prosent"
"2008","37","innvandrere","alle","26_66","28","ikke_arbutd_innvkat_alder","prosent"
"2009","83","befolkningen_ellers","1","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2009","14","innvandrere","alle","alle","37","ikke_arbutd_innvkat_alder","prosent"
"2011","44","befolkningen_ellers","1","alle","14","ikke_arbutd_innvkat_alder","prosent"
"2012","40","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2014","21","befolkningen_ellers","alle","26_66","15","ikke_arbutd_innvkat_alder","prosent"
"2014","30","alle","alle","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2014","74","befolkningen_ellers","1","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2010","49","befolkningen_ellers","0","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2011","69","befolkningen_ellers","alle","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2009","63","alle","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2006","63","befolkningen_ellers","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2009","21","befolkningen_ellers","alle","26_66","14","ikke_arbutd_innvkat_alder","prosent"
