"aar","bydel_nr","vreg_9","tabellvariabel","tabell_navn","enhet"
"2010","030108","ost_europa_ellers","58","sysselsatte_land","prosent"
"2010","030108","sor_og_mellom_amerika","61","sysselsatte_land","prosent"
"2010","030108","vest_europa","59","sysselsatte_land","prosent"
"2010","030109","afrika","42","sysselsatte_land","prosent"
"2010","030109","alle","59","sysselsatte_land","prosent"
"2010","030109","asia","55","sysselsatte_land","prosent"
"2010","030109","eu_ost_europa","65","sysselsatte_land","prosent"
"2010","030109","nord_amerika_oseania","72","sysselsatte_land","prosent"
"2010","030109","norden","78","sysselsatte_land","prosent"
"2010","030109","ost_europa_ellers","63","sysselsatte_land","prosent"
"2010","030109","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2010","030109","vest_europa","71","sysselsatte_land","prosent"
"2010","030110","afrika","45","sysselsatte_land","prosent"
"2010","030110","alle","57","sysselsatte_land","prosent"
"2010","030110","asia","52","sysselsatte_land","prosent"
"2010","030110","eu_ost_europa","68","sysselsatte_land","prosent"
"2010","030110","nord_amerika_oseania","62","sysselsatte_land","prosent"
"2010","030110","norden","77","sysselsatte_land","prosent"
"2010","030110","ost_europa_ellers","61","sysselsatte_land","prosent"
"2010","030110","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2010","030110","vest_europa","70","sysselsatte_land","prosent"
"2010","030111","afrika","46","sysselsatte_land","prosent"
"2010","030111","alle","56","sysselsatte_land","prosent"
"2010","030111","asia","54","sysselsatte_land","prosent"
"2010","030111","eu_ost_europa","62","sysselsatte_land","prosent"
"2010","030111","nord_amerika_oseania","42","sysselsatte_land","prosent"
"2010","030111","norden","79","sysselsatte_land","prosent"
"2010","030111","ost_europa_ellers","58","sysselsatte_land","prosent"
"2010","030111","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2010","030111","vest_europa","54","sysselsatte_land","prosent"
"2010","030112","afrika","54","sysselsatte_land","prosent"
"2010","030112","alle","63","sysselsatte_land","prosent"
"2010","030112","asia","55","sysselsatte_land","prosent"
"2010","030112","eu_ost_europa","72","sysselsatte_land","prosent"
"2010","030112","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2010","030112","norden","78","sysselsatte_land","prosent"
"2010","030112","ost_europa_ellers","69","sysselsatte_land","prosent"
"2010","030112","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2010","030112","vest_europa","72","sysselsatte_land","prosent"
"2010","030113","afrika","54","sysselsatte_land","prosent"
"2010","030113","alle","61","sysselsatte_land","prosent"
"2010","030113","asia","56","sysselsatte_land","prosent"
"2010","030113","eu_ost_europa","68","sysselsatte_land","prosent"
"2010","030113","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2010","030113","norden","76","sysselsatte_land","prosent"
"2010","030113","ost_europa_ellers","67","sysselsatte_land","prosent"
"2010","030113","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2010","030113","vest_europa","70","sysselsatte_land","prosent"
"2010","030114","afrika","59","sysselsatte_land","prosent"
"2010","030114","alle","63","sysselsatte_land","prosent"
"2010","030114","asia","60","sysselsatte_land","prosent"
"2010","030114","eu_ost_europa","70","sysselsatte_land","prosent"
"2010","030114","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2010","030114","norden","74","sysselsatte_land","prosent"
"2010","030114","ost_europa_ellers","64","sysselsatte_land","prosent"
"2010","030114","sor_og_mellom_amerika","57","sysselsatte_land","prosent"
"2010","030114","vest_europa","77","sysselsatte_land","prosent"
"2010","030115","afrika","52","sysselsatte_land","prosent"
"2010","030115","alle","62","sysselsatte_land","prosent"
"2010","030115","asia","59","sysselsatte_land","prosent"
"2010","030115","eu_ost_europa","77","sysselsatte_land","prosent"
"2010","030115","nord_amerika_oseania","88","sysselsatte_land","prosent"
"2010","030115","norden","74","sysselsatte_land","prosent"
"2010","030115","ost_europa_ellers","64","sysselsatte_land","prosent"
"2010","030115","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2010","030115","vest_europa","68","sysselsatte_land","prosent"
"2010","030116","afrika","56","sysselsatte_land","prosent"
"2010","030116","alle","60","sysselsatte_land","prosent"
"2010","030116","asia","58","sysselsatte_land","prosent"
"2010","030116","eu_ost_europa","70","sysselsatte_land","prosent"
"2010","030116","nord_amerika_oseania","57","sysselsatte_land","prosent"
"2010","030116","norden","80","sysselsatte_land","prosent"
"2010","030116","ost_europa_ellers","56","sysselsatte_land","prosent"
"2010","030116","sor_og_mellom_amerika","73","sysselsatte_land","prosent"
"2010","030116","vest_europa","68","sysselsatte_land","prosent"
"2010","030117","afrika","42","sysselsatte_land","prosent"
"2010","030117","alle","53","sysselsatte_land","prosent"
"2010","030117","asia","51","sysselsatte_land","prosent"
"2010","030117","eu_ost_europa","67","sysselsatte_land","prosent"
"2010","030117","nord_amerika_oseania","53","sysselsatte_land","prosent"
"2010","030117","norden","72","sysselsatte_land","prosent"
"2010","030117","ost_europa_ellers","65","sysselsatte_land","prosent"
"2010","030117","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2010","030117","vest_europa","73","sysselsatte_land","prosent"
"2010","030199","afrika","26","sysselsatte_land","prosent"
"2010","030199","alle","40","sysselsatte_land","prosent"
"2010","030199","asia","31","sysselsatte_land","prosent"
"2010","030199","eu_ost_europa","49","sysselsatte_land","prosent"
"2010","030199","nord_amerika_oseania","50","sysselsatte_land","prosent"
"2010","030199","norden","59","sysselsatte_land","prosent"
"2010","030199","ost_europa_ellers","43","sysselsatte_land","prosent"
"2010","030199","sor_og_mellom_amerika","36","sysselsatte_land","prosent"
"2010","030199","vest_europa","32","sysselsatte_land","prosent"
"2011","00","afrika","44","sysselsatte_land","prosent"
"2011","00","alle","63","sysselsatte_land","prosent"
"2011","00","asia","54","sysselsatte_land","prosent"
"2011","00","eu_ost_europa","73","sysselsatte_land","prosent"
"2011","00","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2011","00","norden","76","sysselsatte_land","prosent"
"2011","00","ost_europa_ellers","62","sysselsatte_land","prosent"
"2011","00","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2011","00","vest_europa","70","sysselsatte_land","prosent"
"2011","030101","afrika","40","sysselsatte_land","prosent"
"2011","030101","alle","62","sysselsatte_land","prosent"
"2011","030101","asia","53","sysselsatte_land","prosent"
"2011","030101","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030101","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2011","030101","norden","82","sysselsatte_land","prosent"
"2011","030101","ost_europa_ellers","61","sysselsatte_land","prosent"
"2011","030101","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2011","030101","vest_europa","73","sysselsatte_land","prosent"
"2011","030102","afrika","44","sysselsatte_land","prosent"
"2011","030102","alle","63","sysselsatte_land","prosent"
"2011","030102","asia","52","sysselsatte_land","prosent"
"2011","030102","eu_ost_europa","71","sysselsatte_land","prosent"
"2011","030102","nord_amerika_oseania","64","sysselsatte_land","prosent"
"2011","030102","norden","82","sysselsatte_land","prosent"
"2011","030102","ost_europa_ellers","67","sysselsatte_land","prosent"
"2011","030102","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2011","030102","vest_europa","76","sysselsatte_land","prosent"
"2011","030103","afrika","44","sysselsatte_land","prosent"
"2011","030103","alle","61","sysselsatte_land","prosent"
"2011","030103","asia","51","sysselsatte_land","prosent"
"2011","030103","eu_ost_europa","68","sysselsatte_land","prosent"
"2011","030103","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2011","030103","norden","84","sysselsatte_land","prosent"
"2011","030103","ost_europa_ellers","62","sysselsatte_land","prosent"
"2011","030103","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2011","030103","vest_europa","70","sysselsatte_land","prosent"
"2011","030104","afrika","45","sysselsatte_land","prosent"
"2011","030104","alle","62","sysselsatte_land","prosent"
"2011","030104","asia","53","sysselsatte_land","prosent"
"2011","030104","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030104","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2011","030104","norden","82","sysselsatte_land","prosent"
"2011","030104","ost_europa_ellers","67","sysselsatte_land","prosent"
"2011","030104","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2011","030104","vest_europa","71","sysselsatte_land","prosent"
"2011","030105","afrika","45","sysselsatte_land","prosent"
"2011","030105","alle","63","sysselsatte_land","prosent"
"2011","030105","asia","53","sysselsatte_land","prosent"
"2011","030105","eu_ost_europa","70","sysselsatte_land","prosent"
"2011","030105","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2011","030105","norden","83","sysselsatte_land","prosent"
"2011","030105","ost_europa_ellers","63","sysselsatte_land","prosent"
"2011","030105","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2011","030105","vest_europa","70","sysselsatte_land","prosent"
"2011","030106","afrika","47","sysselsatte_land","prosent"
"2011","030106","alle","64","sysselsatte_land","prosent"
"2011","030106","asia","56","sysselsatte_land","prosent"
"2011","030106","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030106","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2011","030106","norden","82","sysselsatte_land","prosent"
"2011","030106","ost_europa_ellers","67","sysselsatte_land","prosent"
"2011","030106","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2011","030106","vest_europa","75","sysselsatte_land","prosent"
"2011","030107","afrika","44","sysselsatte_land","prosent"
"2011","030107","alle","61","sysselsatte_land","prosent"
"2011","030107","asia","55","sysselsatte_land","prosent"
"2011","030107","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030107","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2011","030107","norden","80","sysselsatte_land","prosent"
"2011","030107","ost_europa_ellers","62","sysselsatte_land","prosent"
"2011","030107","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2011","030107","vest_europa","72","sysselsatte_land","prosent"
"2011","030108","afrika","46","sysselsatte_land","prosent"
"2011","030108","alle","59","sysselsatte_land","prosent"
"2011","030108","asia","53","sysselsatte_land","prosent"
"2011","030108","eu_ost_europa","67","sysselsatte_land","prosent"
"2011","030108","nord_amerika_oseania","57","sysselsatte_land","prosent"
"2011","030108","norden","83","sysselsatte_land","prosent"
"2011","030108","ost_europa_ellers","60","sysselsatte_land","prosent"
"2011","030108","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2011","030108","vest_europa","60","sysselsatte_land","prosent"
"2011","030109","afrika","44","sysselsatte_land","prosent"
"2011","030109","alle","60","sysselsatte_land","prosent"
"2011","030109","asia","54","sysselsatte_land","prosent"
"2011","030109","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030109","nord_amerika_oseania","70","sysselsatte_land","prosent"
"2011","030109","norden","83","sysselsatte_land","prosent"
"2011","030109","ost_europa_ellers","60","sysselsatte_land","prosent"
"2011","030109","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2011","030109","vest_europa","71","sysselsatte_land","prosent"
"2011","030110","afrika","45","sysselsatte_land","prosent"
"2011","030110","alle","58","sysselsatte_land","prosent"
"2011","030110","asia","52","sysselsatte_land","prosent"
"2011","030110","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030110","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2011","030110","norden","82","sysselsatte_land","prosent"
"2011","030110","ost_europa_ellers","60","sysselsatte_land","prosent"
"2011","030110","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2011","030110","vest_europa","68","sysselsatte_land","prosent"
"2011","030111","afrika","47","sysselsatte_land","prosent"
"2011","030111","alle","58","sysselsatte_land","prosent"
"2011","030111","asia","53","sysselsatte_land","prosent"
"2011","030111","eu_ost_europa","68","sysselsatte_land","prosent"
"2011","030111","nord_amerika_oseania","56","sysselsatte_land","prosent"
"2011","030111","norden","84","sysselsatte_land","prosent"
"2011","030111","ost_europa_ellers","59","sysselsatte_land","prosent"
"2011","030111","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2011","030111","vest_europa","52","sysselsatte_land","prosent"
"2011","030112","afrika","55","sysselsatte_land","prosent"
"2011","030112","alle","64","sysselsatte_land","prosent"
"2011","030112","asia","59","sysselsatte_land","prosent"
"2011","030112","eu_ost_europa","73","sysselsatte_land","prosent"
"2011","030112","nord_amerika_oseania","62","sysselsatte_land","prosent"
"2011","030112","norden","79","sysselsatte_land","prosent"
"2011","030112","ost_europa_ellers","62","sysselsatte_land","prosent"
"2011","030112","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2011","030112","vest_europa","73","sysselsatte_land","prosent"
"2011","030113","afrika","55","sysselsatte_land","prosent"
"2011","030113","alle","63","sysselsatte_land","prosent"
"2011","030113","asia","57","sysselsatte_land","prosent"
"2011","030113","eu_ost_europa","72","sysselsatte_land","prosent"
"2011","030113","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2011","030113","norden","80","sysselsatte_land","prosent"
"2011","030113","ost_europa_ellers","65","sysselsatte_land","prosent"
"2011","030113","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2011","030113","vest_europa","75","sysselsatte_land","prosent"
"2011","030114","afrika","57","sysselsatte_land","prosent"
"2011","030114","alle","63","sysselsatte_land","prosent"
"2011","030114","asia","59","sysselsatte_land","prosent"
"2011","030114","eu_ost_europa","75","sysselsatte_land","prosent"
"2011","030114","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2011","030114","norden","75","sysselsatte_land","prosent"
"2011","030114","ost_europa_ellers","64","sysselsatte_land","prosent"
"2011","030114","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2011","030114","vest_europa","77","sysselsatte_land","prosent"
"2011","030115","afrika","50","sysselsatte_land","prosent"
"2011","030115","alle","61","sysselsatte_land","prosent"
"2011","030115","asia","58","sysselsatte_land","prosent"
"2011","030115","eu_ost_europa","78","sysselsatte_land","prosent"
"2011","030115","nord_amerika_oseania","84","sysselsatte_land","prosent"
"2011","030115","norden","79","sysselsatte_land","prosent"
"2011","030115","ost_europa_ellers","64","sysselsatte_land","prosent"
"2011","030115","sor_og_mellom_amerika","57","sysselsatte_land","prosent"
"2011","030115","vest_europa","68","sysselsatte_land","prosent"
"2011","030116","afrika","59","sysselsatte_land","prosent"
"2011","030116","alle","61","sysselsatte_land","prosent"
"2011","030116","asia","58","sysselsatte_land","prosent"
"2011","030116","eu_ost_europa","69","sysselsatte_land","prosent"
"2011","030116","nord_amerika_oseania","75","sysselsatte_land","prosent"
"2011","030116","norden","84","sysselsatte_land","prosent"
"2011","030116","ost_europa_ellers","64","sysselsatte_land","prosent"
"2011","030116","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2011","030116","vest_europa","73","sysselsatte_land","prosent"
"2011","030117","afrika","45","sysselsatte_land","prosent"
"2011","030117","alle","52","sysselsatte_land","prosent"
"2011","030117","asia","50","sysselsatte_land","prosent"
"2011","030117","eu_ost_europa","68","sysselsatte_land","prosent"
"2011","030117","nord_amerika_oseania","64","sysselsatte_land","prosent"
"2011","030117","norden","73","sysselsatte_land","prosent"
"2011","030117","ost_europa_ellers","58","sysselsatte_land","prosent"
"2011","030117","sor_og_mellom_amerika","57","sysselsatte_land","prosent"
"2011","030117","vest_europa","69","sysselsatte_land","prosent"
"2011","030199","afrika","23","sysselsatte_land","prosent"
"2011","030199","alle","22","sysselsatte_land","prosent"
"2011","030199","asia","22","sysselsatte_land","prosent"
"2011","030199","eu_ost_europa","22","sysselsatte_land","prosent"
"2011","030199","nord_amerika_oseania","14","sysselsatte_land","prosent"
"2011","030199","norden","31","sysselsatte_land","prosent"
"2011","030199","ost_europa_ellers","26","sysselsatte_land","prosent"
"2011","030199","sor_og_mellom_amerika","23","sysselsatte_land","prosent"
"2011","030199","vest_europa","9","sysselsatte_land","prosent"
"2012","00","afrika","43","sysselsatte_land","prosent"
"2012","00","alle","63","sysselsatte_land","prosent"
"2012","00","asia","55","sysselsatte_land","prosent"
"2012","00","eu_ost_europa","73","sysselsatte_land","prosent"
"2012","00","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2012","00","norden","76","sysselsatte_land","prosent"
"2012","00","ost_europa_ellers","62","sysselsatte_land","prosent"
"2012","00","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2012","00","vest_europa","70","sysselsatte_land","prosent"
"2012","030101","afrika","42","sysselsatte_land","prosent"
"2012","030101","alle","64","sysselsatte_land","prosent"
"2012","030101","asia","55","sysselsatte_land","prosent"
"2012","030101","eu_ost_europa","71","sysselsatte_land","prosent"
"2012","030101","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2012","030101","norden","83","sysselsatte_land","prosent"
"2012","030101","ost_europa_ellers","60","sysselsatte_land","prosent"
"2012","030101","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2012","030101","vest_europa","74","sysselsatte_land","prosent"
"2012","030102","afrika","43","sysselsatte_land","prosent"
"2012","030102","alle","63","sysselsatte_land","prosent"
"2012","030102","asia","53","sysselsatte_land","prosent"
"2012","030102","eu_ost_europa","71","sysselsatte_land","prosent"
"2012","030102","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2012","030102","norden","84","sysselsatte_land","prosent"
"2012","030102","ost_europa_ellers","64","sysselsatte_land","prosent"
"2012","030102","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2012","030102","vest_europa","76","sysselsatte_land","prosent"
"2012","030103","afrika","44","sysselsatte_land","prosent"
"2012","030103","alle","62","sysselsatte_land","prosent"
"2012","030103","asia","53","sysselsatte_land","prosent"
"2012","030103","eu_ost_europa","73","sysselsatte_land","prosent"
"2012","030103","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2012","030103","norden","82","sysselsatte_land","prosent"
"2012","030103","ost_europa_ellers","61","sysselsatte_land","prosent"
"2012","030103","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2012","030103","vest_europa","71","sysselsatte_land","prosent"
"2012","030104","afrika","44","sysselsatte_land","prosent"
"2012","030104","alle","62","sysselsatte_land","prosent"
"2012","030104","asia","54","sysselsatte_land","prosent"
"2012","030104","eu_ost_europa","68","sysselsatte_land","prosent"
"2012","030104","nord_amerika_oseania","77","sysselsatte_land","prosent"
"2012","030104","norden","82","sysselsatte_land","prosent"
"2012","030104","ost_europa_ellers","62","sysselsatte_land","prosent"
"2012","030104","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2012","030104","vest_europa","73","sysselsatte_land","prosent"
"2012","030105","afrika","44","sysselsatte_land","prosent"
"2012","030105","alle","65","sysselsatte_land","prosent"
"2012","030105","asia","54","sysselsatte_land","prosent"
"2012","030105","eu_ost_europa","74","sysselsatte_land","prosent"
"2012","030105","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2012","030105","norden","85","sysselsatte_land","prosent"
"2012","030105","ost_europa_ellers","66","sysselsatte_land","prosent"
"2012","030105","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2012","030105","vest_europa","76","sysselsatte_land","prosent"
"2012","030106","afrika","46","sysselsatte_land","prosent"
"2012","030106","alle","64","sysselsatte_land","prosent"
"2012","030106","asia","56","sysselsatte_land","prosent"
"2012","030106","eu_ost_europa","71","sysselsatte_land","prosent"
"2012","030106","nord_amerika_oseania","81","sysselsatte_land","prosent"
"2012","030106","norden","83","sysselsatte_land","prosent"
"2012","030106","ost_europa_ellers","66","sysselsatte_land","prosent"
"2012","030106","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2012","030106","vest_europa","75","sysselsatte_land","prosent"
"2012","030107","afrika","43","sysselsatte_land","prosent"
"2012","030107","alle","62","sysselsatte_land","prosent"
"2012","030107","asia","56","sysselsatte_land","prosent"
"2012","030107","eu_ost_europa","71","sysselsatte_land","prosent"
"2012","030107","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2012","030107","norden","80","sysselsatte_land","prosent"
"2012","030107","ost_europa_ellers","62","sysselsatte_land","prosent"
"2012","030107","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2012","030107","vest_europa","75","sysselsatte_land","prosent"
"2012","030108","afrika","48","sysselsatte_land","prosent"
"2012","030108","alle","61","sysselsatte_land","prosent"
"2012","030108","asia","54","sysselsatte_land","prosent"
"2012","030108","eu_ost_europa","70","sysselsatte_land","prosent"
"2012","030108","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2012","030108","norden","83","sysselsatte_land","prosent"
"2012","030108","ost_europa_ellers","61","sysselsatte_land","prosent"
"2012","030108","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2012","030108","vest_europa","62","sysselsatte_land","prosent"
"2012","030109","afrika","43","sysselsatte_land","prosent"
"2012","030109","alle","61","sysselsatte_land","prosent"
"2012","030109","asia","56","sysselsatte_land","prosent"
"2012","030109","eu_ost_europa","70","sysselsatte_land","prosent"
"2012","030109","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2012","030109","norden","81","sysselsatte_land","prosent"
"2012","030109","ost_europa_ellers","63","sysselsatte_land","prosent"
"2012","030109","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2012","030109","vest_europa","71","sysselsatte_land","prosent"
"2012","030110","afrika","45","sysselsatte_land","prosent"
"2012","030110","alle","59","sysselsatte_land","prosent"
"2012","030110","asia","53","sysselsatte_land","prosent"
"2012","030110","eu_ost_europa","74","sysselsatte_land","prosent"
"2012","030110","nord_amerika_oseania","74","sysselsatte_land","prosent"
"2012","030110","norden","80","sysselsatte_land","prosent"
"2012","030110","ost_europa_ellers","60","sysselsatte_land","prosent"
"2012","030110","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2012","030110","vest_europa","73","sysselsatte_land","prosent"
"2012","030111","afrika","46","sysselsatte_land","prosent"
"2012","030111","alle","57","sysselsatte_land","prosent"
"2012","030111","asia","54","sysselsatte_land","prosent"
"2012","030111","eu_ost_europa","69","sysselsatte_land","prosent"
"2012","030111","nord_amerika_oseania","53","sysselsatte_land","prosent"
"2012","030111","norden","81","sysselsatte_land","prosent"
"2012","030111","ost_europa_ellers","58","sysselsatte_land","prosent"
"2012","030111","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2012","030111","vest_europa","52","sysselsatte_land","prosent"
"2012","030112","afrika","53","sysselsatte_land","prosent"
"2012","030112","alle","65","sysselsatte_land","prosent"
"2012","030112","asia","60","sysselsatte_land","prosent"
"2012","030112","eu_ost_europa","73","sysselsatte_land","prosent"
"2012","030112","nord_amerika_oseania","70","sysselsatte_land","prosent"
"2012","030112","norden","81","sysselsatte_land","prosent"
"2012","030112","ost_europa_ellers","64","sysselsatte_land","prosent"
"2012","030112","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2012","030112","vest_europa","76","sysselsatte_land","prosent"
"2012","030113","afrika","54","sysselsatte_land","prosent"
"2012","030113","alle","62","sysselsatte_land","prosent"
"2012","030113","asia","56","sysselsatte_land","prosent"
"2012","030113","eu_ost_europa","71","sysselsatte_land","prosent"
"2012","030113","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2012","030113","norden","84","sysselsatte_land","prosent"
"2012","030113","ost_europa_ellers","63","sysselsatte_land","prosent"
"2012","030113","sor_og_mellom_amerika","72","sysselsatte_land","prosent"
"2012","030113","vest_europa","71","sysselsatte_land","prosent"
"2012","030114","afrika","56","sysselsatte_land","prosent"
"2012","030114","alle","63","sysselsatte_land","prosent"
"2012","030114","asia","59","sysselsatte_land","prosent"
"2012","030114","eu_ost_europa","75","sysselsatte_land","prosent"
"2012","030114","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2012","030114","norden","76","sysselsatte_land","prosent"
"2012","030114","ost_europa_ellers","66","sysselsatte_land","prosent"
"2012","030114","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2012","030114","vest_europa","68","sysselsatte_land","prosent"
"2012","030115","afrika","50","sysselsatte_land","prosent"
"2012","030115","alle","61","sysselsatte_land","prosent"
"2012","030115","asia","58","sysselsatte_land","prosent"
"2012","030115","eu_ost_europa","76","sysselsatte_land","prosent"
"2012","030115","nord_amerika_oseania","76","sysselsatte_land","prosent"
"2012","030115","norden","79","sysselsatte_land","prosent"
"2012","030115","ost_europa_ellers","63","sysselsatte_land","prosent"
"2012","030115","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2012","030115","vest_europa","74","sysselsatte_land","prosent"
"2012","030116","afrika","60","sysselsatte_land","prosent"
"2012","030116","alle","61","sysselsatte_land","prosent"
"2012","030116","asia","57","sysselsatte_land","prosent"
"2012","030116","eu_ost_europa","73","sysselsatte_land","prosent"
"2012","030116","nord_amerika_oseania","69","sysselsatte_land","prosent"
"2012","030116","norden","82","sysselsatte_land","prosent"
"2012","030116","ost_europa_ellers","63","sysselsatte_land","prosent"
"2012","030116","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2012","030116","vest_europa","72","sysselsatte_land","prosent"
"2012","030117","afrika","43","sysselsatte_land","prosent"
"2012","030117","alle","53","sysselsatte_land","prosent"
"2012","030117","asia","51","sysselsatte_land","prosent"
"2012","030117","eu_ost_europa","70","sysselsatte_land","prosent"
"2012","030117","nord_amerika_oseania","57","sysselsatte_land","prosent"
"2012","030117","norden","73","sysselsatte_land","prosent"
"2012","030117","ost_europa_ellers","62","sysselsatte_land","prosent"
"2012","030117","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2012","030117","vest_europa","74","sysselsatte_land","prosent"
"2012","030199","afrika","19","sysselsatte_land","prosent"
"2012","030199","alle","34","sysselsatte_land","prosent"
"2012","030199","asia","28","sysselsatte_land","prosent"
"2012","030199","eu_ost_europa","41","sysselsatte_land","prosent"
"2012","030199","nord_amerika_oseania","36","sysselsatte_land","prosent"
"2012","030199","norden","54","sysselsatte_land","prosent"
"2012","030199","ost_europa_ellers","34","sysselsatte_land","prosent"
"2012","030199","sor_og_mellom_amerika","28","sysselsatte_land","prosent"
"2012","030199","vest_europa","22","sysselsatte_land","prosent"
"2013","00","afrika","42","sysselsatte_land","prosent"
"2013","00","alle","63","sysselsatte_land","prosent"
"2013","00","asia","55","sysselsatte_land","prosent"
"2013","00","eu_ost_europa","73","sysselsatte_land","prosent"
"2013","00","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2013","00","norden","76","sysselsatte_land","prosent"
"2013","00","ost_europa_ellers","63","sysselsatte_land","prosent"
"2013","00","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2013","00","vest_europa","71","sysselsatte_land","prosent"
"2013","030101","afrika","42","sysselsatte_land","prosent"
"2013","030101","alle","65","sysselsatte_land","prosent"
"2013","030101","asia","56","sysselsatte_land","prosent"
"2013","030101","eu_ost_europa","71","sysselsatte_land","prosent"
"2013","030101","nord_amerika_oseania","72","sysselsatte_land","prosent"
"2013","030101","norden","83","sysselsatte_land","prosent"
"2013","030101","ost_europa_ellers","64","sysselsatte_land","prosent"
"2013","030101","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2013","030101","vest_europa","75","sysselsatte_land","prosent"
"2013","030102","afrika","44","sysselsatte_land","prosent"
"2013","030102","alle","63","sysselsatte_land","prosent"
"2013","030102","asia","54","sysselsatte_land","prosent"
"2013","030102","eu_ost_europa","70","sysselsatte_land","prosent"
"2013","030102","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2013","030102","norden","82","sysselsatte_land","prosent"
"2013","030102","ost_europa_ellers","66","sysselsatte_land","prosent"
"2013","030102","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2013","030102","vest_europa","76","sysselsatte_land","prosent"
"2013","030103","afrika","45","sysselsatte_land","prosent"
"2013","030103","alle","62","sysselsatte_land","prosent"
"2013","030103","asia","53","sysselsatte_land","prosent"
"2013","030103","eu_ost_europa","71","sysselsatte_land","prosent"
"2013","030103","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2013","030103","norden","82","sysselsatte_land","prosent"
