"aar","kommune_nr","enhet","tabell_navn","bosetting","tabellvariabel"
"2014","1845","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1848","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","1849","promille","bosatt_befolkning","bosatt_per_1000","11.5"
"2014","1850","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1851","promille","bosatt_befolkning","bosatt_per_1000","4"
"2014","1852","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1853","promille","bosatt_befolkning","bosatt_per_1000","10.8"
"2014","1854","promille","bosatt_befolkning","bosatt_per_1000","5"
"2014","1856","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1857","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1859","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1860","promille","bosatt_befolkning","bosatt_per_1000","3.6"
"2014","1865","promille","bosatt_befolkning","bosatt_per_1000","4.9"
"2014","1866","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2014","1867","promille","bosatt_befolkning","bosatt_per_1000","6.4"
"2014","1868","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1870","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","1871","promille","bosatt_befolkning","bosatt_per_1000","4"
"2014","1874","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1902","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","1903","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2014","1911","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1913","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","1917","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","1919","promille","bosatt_befolkning","bosatt_per_1000","4.4"
"2014","1920","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2014","1922","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2014","1923","promille","bosatt_befolkning","bosatt_per_1000","9.9"
"2014","1924","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","1925","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","1926","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1927","promille","bosatt_befolkning","bosatt_per_1000","13.9"
"2014","1928","promille","bosatt_befolkning","bosatt_per_1000","11.4"
"2014","1929","promille","bosatt_befolkning","bosatt_per_1000","10.9"
"2014","1931","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2014","1933","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1936","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1938","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1939","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1940","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1941","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","1942","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2014","1943","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2002","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2003","promille","bosatt_befolkning","bosatt_per_1000","14.9"
"2014","2004","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","2011","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2012","promille","bosatt_befolkning","bosatt_per_1000","2"
"2014","2014","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2015","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2017","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2018","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2019","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2014","2020","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","2021","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2022","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2023","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2024","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2025","promille","bosatt_befolkning","bosatt_per_1000","4.9"
"2014","2027","promille","bosatt_befolkning","bosatt_per_1000","12"
"2014","2028","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","2030","promille","bosatt_befolkning","bosatt_per_1000","3.4"
"2014","9999","promille","bosatt_befolkning","bosatt_per_1000","."
