"tabell_navn","aar","naringsregion_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","12","alle","personer","627","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","13","alle","personer","394","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","14","alle","personer","543","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","15","alle","personer","224","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","16","alle","personer","345","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","17","alle","personer","122","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","18","alle","personer","173","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","19","alle","personer","239","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","20","alle","personer","1852","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","21","alle","personer","405","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","22","alle","personer","476","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","23","alle","personer","155","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","24","alle","personer","439","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","25","alle","personer","1218","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","26","alle","personer","730","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","27","alle","personer","872","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","28","alle","personer","219","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","29","alle","personer","201","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","30","alle","personer","104","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","31","alle","personer","68","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","32","alle","personer","588","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","33","alle","personer","341","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","34","alle","personer","255","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","35","alle","personer","1128","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","36","alle","personer","252","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","37","alle","personer","910","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","38","alle","personer","226","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","39","alle","personer","3823","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","40","alle","personer","3622","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","41","alle","personer","205","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","42","alle","personer","242","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","43","alle","personer","103","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","44","alle","personer","236","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","45","alle","personer","69","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","46","alle","personer","535","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","47","alle","personer","529","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","48","alle","personer","163","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","49","alle","personer","269","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","50","alle","personer","364","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","51","alle","personer","329","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","52","alle","personer","575","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","53","alle","personer","554","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","54","alle","personer","144","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","55","alle","personer","522","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","56","alle","personer","729","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","57","alle","personer","135","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","58","alle","personer","170","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","59","alle","personer","55","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","60","alle","personer","161","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","61","alle","personer","2560","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","62","alle","personer","78","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","63","alle","personer","179","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","64","alle","personer","493","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","65","alle","personer","98","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","66","alle","personer","59","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","67","alle","personer","226","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","68","alle","personer","74","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","69","alle","personer","155","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","70","alle","personer","25","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","71","alle","personer","158","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","72","alle","personer","272","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","73","alle","personer","700","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","74","alle","personer","329","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","75","alle","personer","233","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","76","alle","personer","363","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","77","alle","personer","391","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","78","alle","personer","343","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","79","alle","personer","878","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","80","alle","personer","135","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","81","alle","personer","496","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","82","alle","personer","120","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","83","alle","personer","453","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","01","1","personer","105","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","01","2","personer","161","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","02","1","personer","340","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","02","2","personer","365","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","03","1","personer","270","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","03","2","personer","284","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","04","1","personer","584","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","04","2","personer","635","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","05","1","personer","1627","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","05","2","personer","1423","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","06","1","personer","861","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","06","2","personer","793","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","07","1","personer","1411","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","07","2","personer","1216","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","08","1","personer","688","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","08","2","personer","436","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","09","1","personer","6683","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","09","2","personer","6404","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","10","1","personer","52","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","10","2","personer","61","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","11","1","personer","163","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","11","2","personer","308","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","12","1","personer","260","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","12","2","personer","367","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","13","1","personer","123","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","13","2","personer","271","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","14","1","personer","167","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","14","2","personer","376","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","15","1","personer","94","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","15","2","personer","130","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","16","1","personer","203","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","16","2","personer","142","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","17","1","personer","49","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","17","2","personer","73","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","18","1","personer","70","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","18","2","personer","103","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","19","1","personer","79","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","19","2","personer","160","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","20","1","personer","1089","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","20","2","personer","763","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","21","1","personer","199","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","21","2","personer","206","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","22","1","personer","254","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","22","2","personer","222","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","23","1","personer","94","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","23","2","personer","61","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","24","1","personer","263","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","24","2","personer","176","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","25","1","personer","706","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","25","2","personer","512","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","26","1","personer","361","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","26","2","personer","369","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","27","1","personer","329","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","27","2","personer","543","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","28","1","personer","89","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","28","2","personer","130","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","29","1","personer","99","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","29","2","personer","102","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","30","1","personer","73","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","30","2","personer","31","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","31","1","personer","35","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","31","2","personer","33","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","32","1","personer","308","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","32","2","personer","280","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","33","1","personer","127","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","33","2","personer","214","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","34","1","personer","93","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","34","2","personer","162","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","35","1","personer","544","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","35","2","personer","584","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","36","1","personer","148","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","36","2","personer","104","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","37","1","personer","567","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","37","2","personer","343","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","38","1","personer","113","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","38","2","personer","113","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","39","1","personer","2252","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","39","2","personer","1571","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","40","1","personer","2158","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","40","2","personer","1464","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","41","1","personer","158","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","41","2","personer","47","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","42","1","personer","102","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","42","2","personer","140","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","43","1","personer","50","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","43","2","personer","53","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","44","1","personer","176","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","44","2","personer","60","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","45","1","personer","49","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","45","2","personer","20","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","46","1","personer","309","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","46","2","personer","226","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","47","1","personer","331","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","47","2","personer","198","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","48","1","personer","81","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","48","2","personer","82","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","49","1","personer","161","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","49","2","personer","108","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","50","1","personer","164","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","50","2","personer","200","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","51","1","personer","125","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","51","2","personer","204","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","52","1","personer","247","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","52","2","personer","328","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","53","1","personer","297","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","53","2","personer","257","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","54","1","personer","116","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","54","2","personer","28","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","55","1","personer","262","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","55","2","personer","260","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","56","1","personer","459","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","56","2","personer","270","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","57","1","personer","91","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","57","2","personer","44","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","58","1","personer","105","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","58","2","personer","65","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","59","1","personer","26","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","59","2","personer","29","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","60","1","personer","71","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","60","2","personer","90","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","61","1","personer","1326","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","61","2","personer","1234","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","62","1","personer","45","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","62","2","personer","33","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","63","1","personer","80","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","63","2","personer","99","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","64","1","personer","214","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","64","2","personer","279","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","65","1","personer","19","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","65","2","personer","79","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","66","1","personer","31","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","66","2","personer","28","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","67","1","personer","54","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","67","2","personer","172","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","68","1","personer","33","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","68","2","personer","41","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","69","1","personer","78","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","69","2","personer","77","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","70","1","personer","18","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","70","2","personer","7","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","71","1","personer","39","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","71","2","personer","119","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","72","1","personer","69","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","72","2","personer","203","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","73","1","personer","269","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","73","2","personer","431","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","74","1","personer","109","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","74","2","personer","220","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","75","1","personer","88","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","75","2","personer","145","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","76","1","personer","98","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","76","2","personer","265","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","77","1","personer","120","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","77","2","personer","271","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","78","1","personer","82","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","78","2","personer","261","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","79","1","personer","474","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","79","2","personer","404","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","80","1","personer","37","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","80","2","personer","98","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","81","1","personer","232","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","81","2","personer","264","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","82","1","personer","79","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","82","2","personer","41","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","83","1","personer","209","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","83","2","personer","244","utvandring_og_utflytting"
"befolkning_flytting_vreg","2014","01","alle","personer","127","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","02","alle","personer","277","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","03","alle","personer","517","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","04","alle","personer","513","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","05","alle","personer","1822","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","06","alle","personer","1025","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","07","alle","personer","1469","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","08","alle","personer","1029","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","09","alle","personer","7510","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","10","alle","personer","77","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","11","alle","personer","244","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","12","alle","personer","544","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","13","alle","personer","181","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","14","alle","personer","519","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","15","alle","personer","215","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","16","alle","personer","221","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","17","alle","personer","57","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","18","alle","personer","102","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","19","alle","personer","106","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","20","alle","personer","1472","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","21","alle","personer","28","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","22","alle","personer","172","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","23","alle","personer","81","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","24","alle","personer","174","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","25","alle","personer","716","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","26","alle","personer","569","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","27","alle","personer","423","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","28","alle","personer","94","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","29","alle","personer","112","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","30","alle","personer","36","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","31","alle","personer","21","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","32","alle","personer","521","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","33","alle","personer","306","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","34","alle","personer","84","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","35","alle","personer","986","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","36","alle","personer","148","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","37","alle","personer","516","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","38","alle","personer","167","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","39","alle","personer","2965","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","40","alle","personer","2047","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","41","alle","personer","188","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","42","alle","personer","117","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","43","alle","personer","104","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","44","alle","personer","221","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","45","alle","personer","67","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","46","alle","personer","369","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","47","alle","personer","435","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","48","alle","personer","29","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","49","alle","personer","202","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","50","alle","personer","146","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","51","alle","personer","176","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","52","alle","personer","352","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","53","alle","personer","516","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","54","alle","personer","72","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","55","alle","personer","302","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","56","alle","personer","684","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","57","alle","personer","85","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","58","alle","personer","110","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","59","alle","personer","34","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","60","alle","personer","91","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","61","alle","personer","1278","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","62","alle","personer","18","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","63","alle","personer","132","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","64","alle","personer","252","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","65","alle","personer","69","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","66","alle","personer","50","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","67","alle","personer","29","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","68","alle","personer","63","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","69","alle","personer","110","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","70","alle","personer","15","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","71","alle","personer","110","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","72","alle","personer","159","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","73","alle","personer","462","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","74","alle","personer","165","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","75","alle","personer","147","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","76","alle","personer","114","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","77","alle","personer","277","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","78","alle","personer","179","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","79","alle","personer","783","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","80","alle","personer","92","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","81","alle","personer","299","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","82","alle","personer","39","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","83","alle","personer","258","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","01","1","personer","87","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","01","2","personer","40","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","02","1","personer","139","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","02","2","personer","138","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","03","1","personer","317","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","03","2","personer","200","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","04","1","personer","147","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","04","2","personer","366","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","05","1","personer","924","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","05","2","personer","898","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","06","1","personer","652","nettoinnvandring_og_nettoinnflytting"
"befolkning_flytting_vreg","2014","06","2","personer","373","nettoinnvandring_og_nettoinnflytting"
