"aar","bydel_nr","kjonn","enhet","tabellvariabel","tabell_navn","avslutning_arsak_3","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1617"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1617"
2014,"NULL","alle","prosent","0","intro_avslutning_direkte_3","annet","NULL","NULL","1617"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1620"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1620"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1620"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1620"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1620"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1620"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1620"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1620"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1620"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1620"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1620"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1620"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1620"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1620"
2014,"NULL","alle","prosent","avsluttning_arsak_3.annet","intro_avslutning_direkte_3","annet","NULL","NULL","1620"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1621"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1621"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1621"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1621"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1621"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1621"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1621"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1621"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1621"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1621"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1621"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1621"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1621"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1621"
2014,"NULL","alle","prosent","kjonn.alle","intro_avslutning_direkte_3","annet","NULL","NULL","1621"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1622"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1622"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1622"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1622"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1622"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1622"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1622"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1622"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1622"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1622"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1622"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1622"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1622"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1622"
2014,"NULL","alle","prosent","enhet.prosent","intro_avslutning_direkte_3","annet","NULL","NULL","1622"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1624"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1624"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1624"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1624"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1624"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1624"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1624"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1624"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1624"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1624"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1624"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1624"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1624"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1624"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1624"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1627"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1627"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1627"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1627"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1627"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1627"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1627"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1627"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1627"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1627"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1627"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1627"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1627"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1627"
2014,"NULL","alle","prosent","56.52173913","intro_avslutning_direkte_3","annet","NULL","NULL","1627"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1630"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1630"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1630"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1630"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1630"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1630"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1630"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1630"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1630"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1630"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1630"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1630"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1630"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1630"
2014,"NULL","alle","prosent","38.88888889","intro_avslutning_direkte_3","annet","NULL","NULL","1630"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1632"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1632"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1632"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1632"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1632"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1632"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1632"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1632"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1632"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1632"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1632"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1632"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1632"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1632"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1632"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1633"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1633"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1633"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1633"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1633"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1633"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1633"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1633"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1633"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1633"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1633"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1633"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1633"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1633"
2014,"NULL","alle","prosent","53.33333333","intro_avslutning_direkte_3","annet","NULL","NULL","1633"
2014,"NULL","0","personer","7","intro_avslutning_direkte_3","alle","NULL","NULL","1634"
2014,"NULL","1","personer","5","intro_avslutning_direkte_3","alle","NULL","NULL","1634"
2014,"NULL","alle","personer","12","intro_avslutning_direkte_3","alle","NULL","NULL","1634"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1634"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1634"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1634"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1634"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1634"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1634"
2014,"NULL","0","personer","6","intro_avslutning_direkte_3","annet","NULL","NULL","1634"
2014,"NULL","0","prosent","85.71428571","intro_avslutning_direkte_3","annet","NULL","NULL","1634"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1634"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1634"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1634"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1634"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1635"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1635"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1635"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1635"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1635"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1635"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1635"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1635"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1635"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1635"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1635"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1635"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1635"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1635"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1635"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1636"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1636"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1636"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1636"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1636"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1636"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1636"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1636"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1636"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1636"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1636"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1636"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1636"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1636"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1636"
2014,"NULL","0","personer","6","intro_avslutning_direkte_3","alle","NULL","NULL","1638"
2014,"NULL","1","personer","6","intro_avslutning_direkte_3","alle","NULL","NULL","1638"
2014,"NULL","alle","personer","12","intro_avslutning_direkte_3","alle","NULL","NULL","1638"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1638"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1638"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1638"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1638"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1638"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1638"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1638"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1638"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1638"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1638"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1638"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1638"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1640"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1640"
2014,"NULL","alle","personer","7","intro_avslutning_direkte_3","alle","NULL","NULL","1640"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1640"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1640"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1640"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1640"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1640"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1640"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1640"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1640"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1640"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1640"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1640"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1640"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1644"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1644"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1644"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1644"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1644"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1644"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1644"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1644"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1644"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1644"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1644"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1644"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1644"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1644"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1644"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1648"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1648"
2014,"NULL","alle","personer","5","intro_avslutning_direkte_3","alle","NULL","NULL","1648"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1648"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1648"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1648"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1648"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1648"
2014,"NULL","alle","prosent","100","intro_avslutning_direkte_3","arbutd","NULL","NULL","1648"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1648"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1648"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1648"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1648"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1648"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1648"
2014,"NULL","0","personer","5","intro_avslutning_direkte_3","alle","NULL","NULL","1653"
2014,"NULL","1","personer","6","intro_avslutning_direkte_3","alle","NULL","NULL","1653"
2014,"NULL","alle","personer","11","intro_avslutning_direkte_3","alle","NULL","NULL","1653"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1653"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1653"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1653"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1653"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1653"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1653"
2014,"NULL","0","personer","5","intro_avslutning_direkte_3","annet","NULL","NULL","1653"
2014,"NULL","0","prosent","100","intro_avslutning_direkte_3","annet","NULL","NULL","1653"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1653"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1653"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1653"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1653"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1657"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1657"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1657"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1657"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1657"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1657"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1657"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1657"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1657"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1657"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1657"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1657"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1657"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1657"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1657"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1662"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1662"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1662"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1662"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1662"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1662"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1662"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1662"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1662"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1662"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1662"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1662"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1662"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1662"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1662"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1663"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1663"
2014,"NULL","alle","personer","6","intro_avslutning_direkte_3","alle","NULL","NULL","1663"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1663"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1663"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1663"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1663"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1663"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1663"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1663"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1663"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1663"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1663"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1663"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1663"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1664"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1664"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1664"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1664"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1664"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1664"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1664"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1664"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1664"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1664"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1664"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1664"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1664"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1664"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1664"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1665"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1665"
