"aar","bydel_nr","innvkat_4","enhet","tabell_navn","fylke_nr","naringsregion_nr","kjonn","tabellvariabel"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","40","alle","2849"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","41","alle","319"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","42","alle","264"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","43","alle","173"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","44","alle","430"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","45","alle","168"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","46","alle","891"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","47","alle","872"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","48","alle","123"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","49","alle","447"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","50","alle","405"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","51","alle","462"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","52","alle","712"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","53","alle","728"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","54","alle","218"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","55","alle","606"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","56","alle","942"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","57","alle","329"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","58","alle","118"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","59","alle","135"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","60","alle","227"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","61","alle","2711"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","62","alle","115"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","63","alle","388"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","64","alle","802"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","65","alle","117"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","66","alle","130"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","67","alle","271"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","68","alle","174"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","69","alle","156"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","70","alle","52"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","71","alle","192"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","72","alle","416"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","73","alle","990"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","74","alle","298"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","75","alle","343"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","76","alle","411"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","77","alle","469"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","78","alle","374"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","79","alle","914"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","80","alle","207"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","81","alle","473"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","82","alle","159"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","83","alle","289"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","00","NULL","alle","40.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","01","NULL","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","02","NULL","alle","41.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","03","NULL","alle","43.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","04","NULL","alle","39.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","05","NULL","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","06","NULL","alle","40.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","07","NULL","alle","41"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","08","NULL","alle","39.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","09","NULL","alle","39.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","10","NULL","alle","40.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","11","NULL","alle","40.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","12","NULL","alle","41.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","14","NULL","alle","41.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","15","NULL","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","16","NULL","alle","40.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","17","NULL","alle","39.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","18","NULL","alle","40.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","19","NULL","alle","40.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","20","NULL","alle","39.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","99","NULL","alle","33.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","01","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","02","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","03","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","04","alle","39.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","05","alle","43.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","06","alle","42.1"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","07","alle","41.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","08","alle","39.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","09","alle","43.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","10","alle","41.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","11","alle","38.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","12","alle","39.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","13","alle","39.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","14","alle","39.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","15","alle","39.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","16","alle","41.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","17","alle","38.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","18","alle","39.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","19","alle","39.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","20","alle","41.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","21","alle","39.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","22","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","23","alle","37.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","24","alle","39.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","25","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","26","alle","41.1"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","27","alle","39.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","28","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","29","alle","41"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","30","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","31","alle","39.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","32","alle","39.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","33","alle","39.2"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","34","alle","40.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","35","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","36","alle","38.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","37","alle","39.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","38","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","39","alle","41.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","40","alle","42.2"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","41","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","42","alle","41.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","43","alle","39.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","44","alle","42.2"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","45","alle","39"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","46","alle","39.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","47","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","48","alle","43.1"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","49","alle","41.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","50","alle","41.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","51","alle","41.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","52","alle","40"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","53","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","54","alle","41.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","55","alle","40.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","56","alle","40.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","57","alle","39.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","58","alle","37.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","59","alle","42.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","60","alle","39.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","61","alle","40.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","62","alle","41.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","63","alle","39.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","64","alle","39.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","65","alle","42"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","66","alle","38"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","67","alle","39.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","68","alle","40.2"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","69","alle","40.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","70","alle","41.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","71","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","72","alle","39.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","73","alle","41.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","74","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","75","alle","39.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","76","alle","39.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","77","alle","39.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","78","alle","41.1"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","79","alle","40.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","80","alle","39.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","81","alle","39.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","82","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","83","alle","40.4"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","00","NULL","alle","52809"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","01","NULL","alle","2864"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","02","NULL","alle","6384"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","03","NULL","alle","3405"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","04","NULL","alle","2058"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","05","NULL","alle","2122"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","06","NULL","alle","2686"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","07","NULL","alle","2568"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","08","NULL","alle","1796"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","09","NULL","alle","1295"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","10","NULL","alle","1979"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","11","NULL","alle","5142"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","12","NULL","alle","5491"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","14","NULL","alle","1347"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","15","NULL","alle","2992"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","16","NULL","alle","3350"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","17","NULL","alle","1671"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","18","NULL","alle","2833"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","19","NULL","alle","1868"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","20","NULL","alle","859"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","99","NULL","alle","99"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","01","alle","280"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","02","alle","632"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","03","alle","619"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","04","alle","1333"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","05","alle","1943"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","06","alle","1582"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","07","alle","1790"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","08","alle","1069"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","09","alle","3405"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","10","alle","212"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","11","alle","523"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","12","alle","972"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","13","alle","351"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","14","alle","741"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","15","alle","361"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","16","alle","436"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","17","alle","143"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","18","alle","233"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","19","alle","208"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","20","alle","1738"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","21","alle","231"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","22","alle","343"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","23","alle","211"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","24","alle","349"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","25","alle","1381"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","26","alle","1001"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","27","alle","1250"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","28","alle","171"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","29","alle","199"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","30","alle","176"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","31","alle","93"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","32","alle","1010"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","33","alle","439"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","34","alle","309"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","35","alle","1423"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","36","alle","296"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","37","alle","1224"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","38","alle","305"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","39","alle","3317"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","40","alle","2562"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","41","alle","305"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","42","alle","239"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","43","alle","171"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","44","alle","407"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","45","alle","159"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","46","alle","836"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","47","alle","812"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","48","alle","121"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","49","alle","415"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","50","alle","381"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","51","alle","430"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","52","alle","671"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","53","alle","683"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","54","alle","202"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","55","alle","568"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","56","alle","868"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","57","alle","312"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","58","alle","109"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","59","alle","132"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","60","alle","217"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","61","alle","2510"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","62","alle","110"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","63","alle","365"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","64","alle","770"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","65","alle","114"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","66","alle","124"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","67","alle","258"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","68","alle","162"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","69","alle","146"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","70","alle","50"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","71","alle","181"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","72","alle","389"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","73","alle","928"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","74","alle","286"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","75","alle","314"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","76","alle","377"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","77","alle","437"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","78","alle","361"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","79","alle","870"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","80","alle","200"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","81","alle","445"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","82","alle","154"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","83","alle","260"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","00","NULL","alle","35.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","01","NULL","alle","35.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","02","NULL","alle","37"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","03","NULL","alle","34.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","04","NULL","alle","35.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","05","NULL","alle","35.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","06","NULL","alle","36.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","07","NULL","alle","35.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","08","NULL","alle","35.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","09","NULL","alle","37.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","10","NULL","alle","35.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","11","NULL","alle","35.4"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","12","NULL","alle","35.4"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","14","NULL","alle","38.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","15","NULL","alle","35.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","16","NULL","alle","36.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","17","NULL","alle","35"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","18","NULL","alle","36.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","19","NULL","alle","36.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","20","NULL","alle","34.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","99","NULL","alle","."
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","01","alle","35"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","02","alle","36.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","03","alle","32.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","04","alle","35.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","05","alle","37.4"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","06","alle","36.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","07","alle","37.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","08","alle","34.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","09","alle","34.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","10","alle","36.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","11","alle","35.6"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","12","alle","34.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","13","alle","35.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","14","alle","36"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","15","alle","31.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","16","alle","34.3"
