"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"20","treaar","1","annet","2014","personer","6","intro_status_arbutd"
"00","treaar","1","arbutd","2014","prosent","72","intro_status_arbutd"
"01","treaar","1","arbutd","2014","prosent","68","intro_status_arbutd"
"02","treaar","1","arbutd","2014","prosent","77","intro_status_arbutd"
"03","treaar","1","arbutd","2014","prosent","75","intro_status_arbutd"
"04","treaar","1","arbutd","2014","prosent","60","intro_status_arbutd"
"05","treaar","1","arbutd","2014","prosent","65","intro_status_arbutd"
"06","treaar","1","arbutd","2014","prosent","74","intro_status_arbutd"
"07","treaar","1","arbutd","2014","prosent","64","intro_status_arbutd"
"08","treaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"09","treaar","1","arbutd","2014","prosent","80","intro_status_arbutd"
"10","treaar","1","arbutd","2014","prosent","63","intro_status_arbutd"
"11","treaar","1","arbutd","2014","prosent","79","intro_status_arbutd"
"12","treaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"14","treaar","1","arbutd","2014","prosent","80","intro_status_arbutd"
"15","treaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"16","treaar","1","arbutd","2014","prosent","68","intro_status_arbutd"
"17","treaar","1","arbutd","2014","prosent","75","intro_status_arbutd"
"18","treaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"19","treaar","1","arbutd","2014","prosent","75","intro_status_arbutd"
"20","treaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"00","treaar","1","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"01","treaar","1","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"02","treaar","1","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"03","treaar","1","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"04","treaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"05","treaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"06","treaar","1","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"07","treaar","1","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"08","treaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"09","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"10","treaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"11","treaar","1","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"12","treaar","1","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"14","treaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"15","treaar","1","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"16","treaar","1","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"17","treaar","1","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"18","treaar","1","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"19","treaar","1","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"20","treaar","1","ledig_tiltak","2014","prosent","19","intro_status_arbutd"
"00","treaar","1","annet","2014","prosent","17","intro_status_arbutd"
"01","treaar","1","annet","2014","prosent","19","intro_status_arbutd"
"02","treaar","1","annet","2014","prosent","17","intro_status_arbutd"
"03","treaar","1","annet","2014","prosent","16","intro_status_arbutd"
"04","treaar","1","annet","2014","prosent","28","intro_status_arbutd"
"05","treaar","1","annet","2014","prosent","23","intro_status_arbutd"
"06","treaar","1","annet","2014","prosent","16","intro_status_arbutd"
"07","treaar","1","annet","2014","prosent","25","intro_status_arbutd"
"08","treaar","1","annet","2014","prosent","19","intro_status_arbutd"
"09","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"10","treaar","1","annet","2014","prosent","24","intro_status_arbutd"
"11","treaar","1","annet","2014","prosent","11","intro_status_arbutd"
"12","treaar","1","annet","2014","prosent","14","intro_status_arbutd"
"14","treaar","1","annet","2014","prosent",":","intro_status_arbutd"
"15","treaar","1","annet","2014","prosent","21","intro_status_arbutd"
"16","treaar","1","annet","2014","prosent","23","intro_status_arbutd"
"17","treaar","1","annet","2014","prosent","15","intro_status_arbutd"
"18","treaar","1","annet","2014","prosent","12","intro_status_arbutd"
"19","treaar","1","annet","2014","prosent","14","intro_status_arbutd"
"20","treaar","1","annet","2014","prosent","12","intro_status_arbutd"
"00","treaar","0","alle","2014","personer","1579","intro_status_arbutd"
"01","treaar","0","alle","2014","personer","62","intro_status_arbutd"
"02","treaar","0","alle","2014","personer","129","intro_status_arbutd"
"03","treaar","0","alle","2014","personer","146","intro_status_arbutd"
"04","treaar","0","alle","2014","personer","57","intro_status_arbutd"
"05","treaar","0","alle","2014","personer","78","intro_status_arbutd"
"06","treaar","0","alle","2014","personer","102","intro_status_arbutd"
"07","treaar","0","alle","2014","personer","54","intro_status_arbutd"
"08","treaar","0","alle","2014","personer","95","intro_status_arbutd"
"09","treaar","0","alle","2014","personer","40","intro_status_arbutd"
"10","treaar","0","alle","2014","personer","85","intro_status_arbutd"
"11","treaar","0","alle","2014","personer","91","intro_status_arbutd"
"12","treaar","0","alle","2014","personer","154","intro_status_arbutd"
"14","treaar","0","alle","2014","personer","35","intro_status_arbutd"
"15","treaar","0","alle","2014","personer","68","intro_status_arbutd"
"16","treaar","0","alle","2014","personer","95","intro_status_arbutd"
"17","treaar","0","alle","2014","personer","60","intro_status_arbutd"
"18","treaar","0","alle","2014","personer","129","intro_status_arbutd"
"19","treaar","0","alle","2014","personer","58","intro_status_arbutd"
"20","treaar","0","alle","2014","personer","41","intro_status_arbutd"
"00","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"01","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"02","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"03","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"04","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"05","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"06","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"07","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"08","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"09","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"10","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"11","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"12","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"14","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"15","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"16","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"17","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"18","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"19","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"20","treaar","0","alle","2014","prosent","100","intro_status_arbutd"
"00","treaar","0","arbutd","2014","personer","867","intro_status_arbutd"
"01","treaar","0","arbutd","2014","personer","25","intro_status_arbutd"
"02","treaar","0","arbutd","2014","personer","76","intro_status_arbutd"
"03","treaar","0","arbutd","2014","personer","71","intro_status_arbutd"
"04","treaar","0","arbutd","2014","personer","35","intro_status_arbutd"
"05","treaar","0","arbutd","2014","personer","46","intro_status_arbutd"
"06","treaar","0","arbutd","2014","personer","58","intro_status_arbutd"
"07","treaar","0","arbutd","2014","personer","21","intro_status_arbutd"
"08","treaar","0","arbutd","2014","personer","47","intro_status_arbutd"
"09","treaar","0","arbutd","2014","personer","26","intro_status_arbutd"
"10","treaar","0","arbutd","2014","personer","54","intro_status_arbutd"
"11","treaar","0","arbutd","2014","personer","56","intro_status_arbutd"
"12","treaar","0","arbutd","2014","personer","83","intro_status_arbutd"
"14","treaar","0","arbutd","2014","personer","21","intro_status_arbutd"
"15","treaar","0","arbutd","2014","personer","41","intro_status_arbutd"
"16","treaar","0","arbutd","2014","personer","50","intro_status_arbutd"
"17","treaar","0","arbutd","2014","personer","34","intro_status_arbutd"
"18","treaar","0","arbutd","2014","personer","63","intro_status_arbutd"
"19","treaar","0","arbutd","2014","personer","36","intro_status_arbutd"
"20","treaar","0","arbutd","2014","personer","24","intro_status_arbutd"
"00","treaar","0","ledig_tiltak","2014","personer","164","intro_status_arbutd"
"01","treaar","0","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"02","treaar","0","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"03","treaar","0","ledig_tiltak","2014","personer","16","intro_status_arbutd"
"04","treaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"05","treaar","0","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"06","treaar","0","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"07","treaar","0","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"08","treaar","0","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"09","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"10","treaar","0","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"11","treaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"12","treaar","0","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"14","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"15","treaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"16","treaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"17","treaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"18","treaar","0","ledig_tiltak","2014","personer","23","intro_status_arbutd"
"19","treaar","0","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"20","treaar","0","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"00","treaar","0","annet","2014","personer","548","intro_status_arbutd"
"01","treaar","0","annet","2014","personer","27","intro_status_arbutd"
"02","treaar","0","annet","2014","personer","44","intro_status_arbutd"
"03","treaar","0","annet","2014","personer","59","intro_status_arbutd"
"04","treaar","0","annet","2014","personer","16","intro_status_arbutd"
"05","treaar","0","annet","2014","personer","25","intro_status_arbutd"
"06","treaar","0","annet","2014","personer","32","intro_status_arbutd"
"07","treaar","0","annet","2014","personer","28","intro_status_arbutd"
"08","treaar","0","annet","2014","personer","38","intro_status_arbutd"
"09","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"10","treaar","0","annet","2014","personer","19","intro_status_arbutd"
"11","treaar","0","annet","2014","personer","29","intro_status_arbutd"
"12","treaar","0","annet","2014","personer","60","intro_status_arbutd"
"14","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"15","treaar","0","annet","2014","personer","21","intro_status_arbutd"
"16","treaar","0","annet","2014","personer","39","intro_status_arbutd"
"17","treaar","0","annet","2014","personer","20","intro_status_arbutd"
"18","treaar","0","annet","2014","personer","43","intro_status_arbutd"
"19","treaar","0","annet","2014","personer","19","intro_status_arbutd"
"20","treaar","0","annet","2014","personer","10","intro_status_arbutd"
"00","treaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"01","treaar","0","arbutd","2014","prosent","40","intro_status_arbutd"
"02","treaar","0","arbutd","2014","prosent","59","intro_status_arbutd"
"03","treaar","0","arbutd","2014","prosent","49","intro_status_arbutd"
"04","treaar","0","arbutd","2014","prosent","61","intro_status_arbutd"
"05","treaar","0","arbutd","2014","prosent","59","intro_status_arbutd"
"06","treaar","0","arbutd","2014","prosent","57","intro_status_arbutd"
"07","treaar","0","arbutd","2014","prosent","39","intro_status_arbutd"
"08","treaar","0","arbutd","2014","prosent","49","intro_status_arbutd"
"09","treaar","0","arbutd","2014","prosent","65","intro_status_arbutd"
"10","treaar","0","arbutd","2014","prosent","64","intro_status_arbutd"
"11","treaar","0","arbutd","2014","prosent","62","intro_status_arbutd"
"12","treaar","0","arbutd","2014","prosent","54","intro_status_arbutd"
"14","treaar","0","arbutd","2014","prosent","60","intro_status_arbutd"
"15","treaar","0","arbutd","2014","prosent","60","intro_status_arbutd"
"16","treaar","0","arbutd","2014","prosent","53","intro_status_arbutd"
"17","treaar","0","arbutd","2014","prosent","57","intro_status_arbutd"
"18","treaar","0","arbutd","2014","prosent","49","intro_status_arbutd"
"19","treaar","0","arbutd","2014","prosent","62","intro_status_arbutd"
"20","treaar","0","arbutd","2014","prosent","59","intro_status_arbutd"
"00","treaar","0","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"01","treaar","0","ledig_tiltak","2014","prosent","16","intro_status_arbutd"
"02","treaar","0","ledig_tiltak","2014","prosent","7","intro_status_arbutd"
"03","treaar","0","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"04","treaar","0","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"05","treaar","0","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"06","treaar","0","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"07","treaar","0","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"08","treaar","0","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"09","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"10","treaar","0","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"11","treaar","0","ledig_tiltak","2014","prosent","7","intro_status_arbutd"
"12","treaar","0","ledig_tiltak","2014","prosent","7","intro_status_arbutd"
"14","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"15","treaar","0","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"16","treaar","0","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"17","treaar","0","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"18","treaar","0","ledig_tiltak","2014","prosent","18","intro_status_arbutd"
"19","treaar","0","ledig_tiltak","2014","prosent","5","intro_status_arbutd"
"20","treaar","0","ledig_tiltak","2014","prosent","17","intro_status_arbutd"
"00","treaar","0","annet","2014","prosent","35","intro_status_arbutd"
"01","treaar","0","annet","2014","prosent","44","intro_status_arbutd"
"02","treaar","0","annet","2014","prosent","34","intro_status_arbutd"
"03","treaar","0","annet","2014","prosent","40","intro_status_arbutd"
"04","treaar","0","annet","2014","prosent","28","intro_status_arbutd"
"05","treaar","0","annet","2014","prosent","32","intro_status_arbutd"
"06","treaar","0","annet","2014","prosent","31","intro_status_arbutd"
"07","treaar","0","annet","2014","prosent","52","intro_status_arbutd"
"08","treaar","0","annet","2014","prosent","40","intro_status_arbutd"
"09","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"10","treaar","0","annet","2014","prosent","22","intro_status_arbutd"
"11","treaar","0","annet","2014","prosent","32","intro_status_arbutd"
"12","treaar","0","annet","2014","prosent","39","intro_status_arbutd"
"14","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"15","treaar","0","annet","2014","prosent","31","intro_status_arbutd"
"16","treaar","0","annet","2014","prosent","41","intro_status_arbutd"
"17","treaar","0","annet","2014","prosent","33","intro_status_arbutd"
"18","treaar","0","annet","2014","prosent","33","intro_status_arbutd"
"19","treaar","0","annet","2014","prosent","33","intro_status_arbutd"
"20","treaar","0","annet","2014","prosent","24","intro_status_arbutd"
"00","fireaar","alle","alle","2014","personer","2786","intro_status_arbutd"
"01","fireaar","alle","alle","2014","personer","100","intro_status_arbutd"
"02","fireaar","alle","alle","2014","personer","180","intro_status_arbutd"
"03","fireaar","alle","alle","2014","personer","230","intro_status_arbutd"
"04","fireaar","alle","alle","2014","personer","66","intro_status_arbutd"
"05","fireaar","alle","alle","2014","personer","186","intro_status_arbutd"
"06","fireaar","alle","alle","2014","personer","153","intro_status_arbutd"
"07","fireaar","alle","alle","2014","personer","89","intro_status_arbutd"
"08","fireaar","alle","alle","2014","personer","120","intro_status_arbutd"
"09","fireaar","alle","alle","2014","personer","63","intro_status_arbutd"
"10","fireaar","alle","alle","2014","personer","146","intro_status_arbutd"
"11","fireaar","alle","alle","2014","personer","227","intro_status_arbutd"
"12","fireaar","alle","alle","2014","personer","332","intro_status_arbutd"
"14","fireaar","alle","alle","2014","personer","69","intro_status_arbutd"
"15","fireaar","alle","alle","2014","personer","115","intro_status_arbutd"
"16","fireaar","alle","alle","2014","personer","170","intro_status_arbutd"
"17","fireaar","alle","alle","2014","personer","98","intro_status_arbutd"
"18","fireaar","alle","alle","2014","personer","240","intro_status_arbutd"
"19","fireaar","alle","alle","2014","personer","131","intro_status_arbutd"
"20","fireaar","alle","alle","2014","personer","71","intro_status_arbutd"
"00","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"01","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"02","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"03","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"04","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"05","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"06","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"07","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"08","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"09","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"10","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"11","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"12","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"14","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"15","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"16","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"17","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"18","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"19","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"20","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"00","fireaar","alle","arbutd","2014","personer","1733","intro_status_arbutd"
"01","fireaar","alle","arbutd","2014","personer","42","intro_status_arbutd"
"02","fireaar","alle","arbutd","2014","personer","111","intro_status_arbutd"
"03","fireaar","alle","arbutd","2014","personer","137","intro_status_arbutd"
"04","fireaar","alle","arbutd","2014","personer","39","intro_status_arbutd"
"05","fireaar","alle","arbutd","2014","personer","129","intro_status_arbutd"
"06","fireaar","alle","arbutd","2014","personer","104","intro_status_arbutd"
"07","fireaar","alle","arbutd","2014","personer","50","intro_status_arbutd"
"08","fireaar","alle","arbutd","2014","personer","74","intro_status_arbutd"
"09","fireaar","alle","arbutd","2014","personer","39","intro_status_arbutd"
"10","fireaar","alle","arbutd","2014","personer","92","intro_status_arbutd"
"11","fireaar","alle","arbutd","2014","personer","147","intro_status_arbutd"
"12","fireaar","alle","arbutd","2014","personer","185","intro_status_arbutd"
"14","fireaar","alle","arbutd","2014","personer","44","intro_status_arbutd"
"15","fireaar","alle","arbutd","2014","personer","83","intro_status_arbutd"
"16","fireaar","alle","arbutd","2014","personer","103","intro_status_arbutd"
"17","fireaar","alle","arbutd","2014","personer","74","intro_status_arbutd"
"18","fireaar","alle","arbutd","2014","personer","146","intro_status_arbutd"
"19","fireaar","alle","arbutd","2014","personer","89","intro_status_arbutd"
"20","fireaar","alle","arbutd","2014","personer","45","intro_status_arbutd"
"00","fireaar","alle","ledig_tiltak","2014","personer","308","intro_status_arbutd"
"01","fireaar","alle","ledig_tiltak","2014","personer","21","intro_status_arbutd"
"02","fireaar","alle","ledig_tiltak","2014","personer","16","intro_status_arbutd"
"03","fireaar","alle","ledig_tiltak","2014","personer","30","intro_status_arbutd"
"04","fireaar","alle","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"05","fireaar","alle","ledig_tiltak","2014","personer","19","intro_status_arbutd"
"06","fireaar","alle","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"07","fireaar","alle","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"08","fireaar","alle","ledig_tiltak","2014","personer","14","intro_status_arbutd"
"09","fireaar","alle","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"10","fireaar","alle","ledig_tiltak","2014","personer","21","intro_status_arbutd"
"11","fireaar","alle","ledig_tiltak","2014","personer","15","intro_status_arbutd"
"12","fireaar","alle","ledig_tiltak","2014","personer","35","intro_status_arbutd"
"14","fireaar","alle","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"15","fireaar","alle","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"16","fireaar","alle","ledig_tiltak","2014","personer","24","intro_status_arbutd"
"17","fireaar","alle","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"18","fireaar","alle","ledig_tiltak","2014","personer","29","intro_status_arbutd"
"19","fireaar","alle","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"20","fireaar","alle","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"00","fireaar","alle","annet","2014","personer","745","intro_status_arbutd"
"01","fireaar","alle","annet","2014","personer","37","intro_status_arbutd"
"02","fireaar","alle","annet","2014","personer","53","intro_status_arbutd"
"03","fireaar","alle","annet","2014","personer","63","intro_status_arbutd"
"04","fireaar","alle","annet","2014","personer","23","intro_status_arbutd"
"05","fireaar","alle","annet","2014","personer","38","intro_status_arbutd"
"06","fireaar","alle","annet","2014","personer","37","intro_status_arbutd"
"07","fireaar","alle","annet","2014","personer","27","intro_status_arbutd"
"08","fireaar","alle","annet","2014","personer","32","intro_status_arbutd"
"09","fireaar","alle","annet","2014","personer","19","intro_status_arbutd"
"10","fireaar","alle","annet","2014","personer","33","intro_status_arbutd"
"11","fireaar","alle","annet","2014","personer","65","intro_status_arbutd"
"12","fireaar","alle","annet","2014","personer","112","intro_status_arbutd"
"14","fireaar","alle","annet","2014","personer","14","intro_status_arbutd"
"15","fireaar","alle","annet","2014","personer","22","intro_status_arbutd"
"16","fireaar","alle","annet","2014","personer","43","intro_status_arbutd"
"17","fireaar","alle","annet","2014","personer","15","intro_status_arbutd"
"18","fireaar","alle","annet","2014","personer","65","intro_status_arbutd"
"19","fireaar","alle","annet","2014","personer","30","intro_status_arbutd"
"20","fireaar","alle","annet","2014","personer","17","intro_status_arbutd"
"00","fireaar","alle","arbutd","2014","prosent","62","intro_status_arbutd"
"01","fireaar","alle","arbutd","2014","prosent","42","intro_status_arbutd"
"02","fireaar","alle","arbutd","2014","prosent","62","intro_status_arbutd"
"03","fireaar","alle","arbutd","2014","prosent","60","intro_status_arbutd"
"04","fireaar","alle","arbutd","2014","prosent","59","intro_status_arbutd"
"05","fireaar","alle","arbutd","2014","prosent","69","intro_status_arbutd"
"06","fireaar","alle","arbutd","2014","prosent","68","intro_status_arbutd"
"07","fireaar","alle","arbutd","2014","prosent","56","intro_status_arbutd"
"08","fireaar","alle","arbutd","2014","prosent","62","intro_status_arbutd"
"09","fireaar","alle","arbutd","2014","prosent","62","intro_status_arbutd"
"10","fireaar","alle","arbutd","2014","prosent","63","intro_status_arbutd"
"11","fireaar","alle","arbutd","2014","prosent","65","intro_status_arbutd"
"12","fireaar","alle","arbutd","2014","prosent","56","intro_status_arbutd"
"14","fireaar","alle","arbutd","2014","prosent","64","intro_status_arbutd"
"15","fireaar","alle","arbutd","2014","prosent","72","intro_status_arbutd"
"16","fireaar","alle","arbutd","2014","prosent","61","intro_status_arbutd"
"17","fireaar","alle","arbutd","2014","prosent","76","intro_status_arbutd"
"18","fireaar","alle","arbutd","2014","prosent","61","intro_status_arbutd"
"19","fireaar","alle","arbutd","2014","prosent","68","intro_status_arbutd"
"20","fireaar","alle","arbutd","2014","prosent","63","intro_status_arbutd"
"00","fireaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"01","fireaar","alle","ledig_tiltak","2014","prosent","21","intro_status_arbutd"
"02","fireaar","alle","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"03","fireaar","alle","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"04","fireaar","alle","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"05","fireaar","alle","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"06","fireaar","alle","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"07","fireaar","alle","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"08","fireaar","alle","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"09","fireaar","alle","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"10","fireaar","alle","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"11","fireaar","alle","ledig_tiltak","2014","prosent","7","intro_status_arbutd"
"12","fireaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"14","fireaar","alle","ledig_tiltak","2014","prosent","16","intro_status_arbutd"
"15","fireaar","alle","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"16","fireaar","alle","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"17","fireaar","alle","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"18","fireaar","alle","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"19","fireaar","alle","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"20","fireaar","alle","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"00","fireaar","alle","annet","2014","prosent","27","intro_status_arbutd"
"01","fireaar","alle","annet","2014","prosent","37","intro_status_arbutd"
"02","fireaar","alle","annet","2014","prosent","29","intro_status_arbutd"
"03","fireaar","alle","annet","2014","prosent","27","intro_status_arbutd"
"04","fireaar","alle","annet","2014","prosent","35","intro_status_arbutd"
"05","fireaar","alle","annet","2014","prosent","20","intro_status_arbutd"
"06","fireaar","alle","annet","2014","prosent","24","intro_status_arbutd"
"07","fireaar","alle","annet","2014","prosent","30","intro_status_arbutd"
"08","fireaar","alle","annet","2014","prosent","27","intro_status_arbutd"
"09","fireaar","alle","annet","2014","prosent","30","intro_status_arbutd"
"10","fireaar","alle","annet","2014","prosent","23","intro_status_arbutd"
"11","fireaar","alle","annet","2014","prosent","29","intro_status_arbutd"
"12","fireaar","alle","annet","2014","prosent","34","intro_status_arbutd"
"14","fireaar","alle","annet","2014","prosent","20","intro_status_arbutd"
"15","fireaar","alle","annet","2014","prosent","19","intro_status_arbutd"
"16","fireaar","alle","annet","2014","prosent","25","intro_status_arbutd"
"17","fireaar","alle","annet","2014","prosent","15","intro_status_arbutd"
"18","fireaar","alle","annet","2014","prosent","27","intro_status_arbutd"
"19","fireaar","alle","annet","2014","prosent","23","intro_status_arbutd"
"20","fireaar","alle","annet","2014","prosent","24","intro_status_arbutd"
"00","fireaar","1","alle","2014","personer","1445","intro_status_arbutd"
"01","fireaar","1","alle","2014","personer","53","intro_status_arbutd"
"02","fireaar","1","alle","2014","personer","87","intro_status_arbutd"
"03","fireaar","1","alle","2014","personer","81","intro_status_arbutd"
"04","fireaar","1","alle","2014","personer","34","intro_status_arbutd"
"05","fireaar","1","alle","2014","personer","95","intro_status_arbutd"
"06","fireaar","1","alle","2014","personer","83","intro_status_arbutd"
"07","fireaar","1","alle","2014","personer","45","intro_status_arbutd"
"08","fireaar","1","alle","2014","personer","53","intro_status_arbutd"
"09","fireaar","1","alle","2014","personer","29","intro_status_arbutd"
"10","fireaar","1","alle","2014","personer","62","intro_status_arbutd"
"11","fireaar","1","alle","2014","personer","125","intro_status_arbutd"
"12","fireaar","1","alle","2014","personer","194","intro_status_arbutd"
"14","fireaar","1","alle","2014","personer","27","intro_status_arbutd"
"15","fireaar","1","alle","2014","personer","67","intro_status_arbutd"
"16","fireaar","1","alle","2014","personer","90","intro_status_arbutd"
"17","fireaar","1","alle","2014","personer","62","intro_status_arbutd"
"18","fireaar","1","alle","2014","personer","143","intro_status_arbutd"
"19","fireaar","1","alle","2014","personer","75","intro_status_arbutd"
"20","fireaar","1","alle","2014","personer","40","intro_status_arbutd"
"00","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"01","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"02","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"03","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
