"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"03","femaar","1","annet","2012","personer","25","intro_status_arbutd"
"04","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"05","femaar","1","annet","2012","personer","20","intro_status_arbutd"
"06","femaar","1","annet","2012","personer","22","intro_status_arbutd"
"07","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"08","femaar","1","annet","2012","personer","19","intro_status_arbutd"
"09","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"10","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"11","femaar","1","annet","2012","personer","23","intro_status_arbutd"
"12","femaar","1","annet","2012","personer","33","intro_status_arbutd"
"14","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"15","femaar","1","annet","2012","personer","10","intro_status_arbutd"
"16","femaar","1","annet","2012","personer","14","intro_status_arbutd"
"17","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"18","femaar","1","annet","2012","personer","24","intro_status_arbutd"
"19","femaar","1","annet","2012","personer",":","intro_status_arbutd"
"20","femaar","1","annet","2012","personer","3","intro_status_arbutd"
"00","femaar","1","arbutd","2012","prosent","67","intro_status_arbutd"
"01","femaar","1","arbutd","2012","prosent","50","intro_status_arbutd"
"02","femaar","1","arbutd","2012","prosent","80","intro_status_arbutd"
"03","femaar","1","arbutd","2012","prosent","71","intro_status_arbutd"
"04","femaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"05","femaar","1","arbutd","2012","prosent","63","intro_status_arbutd"
"06","femaar","1","arbutd","2012","prosent","64","intro_status_arbutd"
"07","femaar","1","arbutd","2012","prosent","67","intro_status_arbutd"
"08","femaar","1","arbutd","2012","prosent","52","intro_status_arbutd"
"09","femaar","1","arbutd","2012","prosent","70","intro_status_arbutd"
"10","femaar","1","arbutd","2012","prosent","67","intro_status_arbutd"
"11","femaar","1","arbutd","2012","prosent","68","intro_status_arbutd"
"12","femaar","1","arbutd","2012","prosent","62","intro_status_arbutd"
"14","femaar","1","arbutd","2012","prosent","60","intro_status_arbutd"
"15","femaar","1","arbutd","2012","prosent","75","intro_status_arbutd"
"16","femaar","1","arbutd","2012","prosent","70","intro_status_arbutd"
"17","femaar","1","arbutd","2012","prosent","67","intro_status_arbutd"
"18","femaar","1","arbutd","2012","prosent","68","intro_status_arbutd"
"19","femaar","1","arbutd","2012","prosent","71","intro_status_arbutd"
"20","femaar","1","arbutd","2012","prosent","81","intro_status_arbutd"
"00","femaar","1","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"01","femaar","1","ledig_tiltak","2012","prosent","26","intro_status_arbutd"
"02","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"03","femaar","1","ledig_tiltak","2012","prosent","6","intro_status_arbutd"
"04","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"05","femaar","1","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"06","femaar","1","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"07","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"08","femaar","1","ledig_tiltak","2012","prosent","21","intro_status_arbutd"
"09","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"10","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"11","femaar","1","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"12","femaar","1","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"14","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"15","femaar","1","ledig_tiltak","2012","prosent","7","intro_status_arbutd"
"16","femaar","1","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"17","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"18","femaar","1","ledig_tiltak","2012","prosent","14","intro_status_arbutd"
"19","femaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"20","femaar","1","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"00","femaar","1","annet","2012","prosent","21","intro_status_arbutd"
"01","femaar","1","annet","2012","prosent","24","intro_status_arbutd"
"02","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"03","femaar","1","annet","2012","prosent","23","intro_status_arbutd"
"04","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"05","femaar","1","annet","2012","prosent","28","intro_status_arbutd"
"06","femaar","1","annet","2012","prosent","24","intro_status_arbutd"
"07","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"08","femaar","1","annet","2012","prosent","27","intro_status_arbutd"
"09","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"10","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"11","femaar","1","annet","2012","prosent","19","intro_status_arbutd"
"12","femaar","1","annet","2012","prosent","26","intro_status_arbutd"
"14","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"15","femaar","1","annet","2012","prosent","18","intro_status_arbutd"
"16","femaar","1","annet","2012","prosent","20","intro_status_arbutd"
"17","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"18","femaar","1","annet","2012","prosent","17","intro_status_arbutd"
"19","femaar","1","annet","2012","prosent",":","intro_status_arbutd"
"20","femaar","1","annet","2012","prosent","8","intro_status_arbutd"
"00","femaar","0","alle","2012","personer","1118","intro_status_arbutd"
"01","femaar","0","alle","2012","personer","56","intro_status_arbutd"
"02","femaar","0","alle","2012","personer","83","intro_status_arbutd"
"03","femaar","0","alle","2012","personer","94","intro_status_arbutd"
"04","femaar","0","alle","2012","personer","28","intro_status_arbutd"
"05","femaar","0","alle","2012","personer","44","intro_status_arbutd"
"06","femaar","0","alle","2012","personer","87","intro_status_arbutd"
"07","femaar","0","alle","2012","personer","49","intro_status_arbutd"
"08","femaar","0","alle","2012","personer","53","intro_status_arbutd"
"09","femaar","0","alle","2012","personer","26","intro_status_arbutd"
"10","femaar","0","alle","2012","personer","56","intro_status_arbutd"
"11","femaar","0","alle","2012","personer","110","intro_status_arbutd"
"12","femaar","0","alle","2012","personer","99","intro_status_arbutd"
"14","femaar","0","alle","2012","personer","36","intro_status_arbutd"
"15","femaar","0","alle","2012","personer","50","intro_status_arbutd"
"16","femaar","0","alle","2012","personer","56","intro_status_arbutd"
"17","femaar","0","alle","2012","personer","28","intro_status_arbutd"
"18","femaar","0","alle","2012","personer","86","intro_status_arbutd"
"19","femaar","0","alle","2012","personer","44","intro_status_arbutd"
"20","femaar","0","alle","2012","personer","33","intro_status_arbutd"
"00","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"01","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"02","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"03","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"04","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"05","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"06","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"07","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"08","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"09","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"10","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"11","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"12","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"14","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"15","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"16","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"17","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"18","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"19","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"20","femaar","0","alle","2012","prosent","100","intro_status_arbutd"
"00","femaar","0","arbutd","2012","personer","650","intro_status_arbutd"
"01","femaar","0","arbutd","2012","personer","27","intro_status_arbutd"
"02","femaar","0","arbutd","2012","personer","55","intro_status_arbutd"
"03","femaar","0","arbutd","2012","personer","49","intro_status_arbutd"
"04","femaar","0","arbutd","2012","personer","16","intro_status_arbutd"
"05","femaar","0","arbutd","2012","personer","17","intro_status_arbutd"
"06","femaar","0","arbutd","2012","personer","56","intro_status_arbutd"
"07","femaar","0","arbutd","2012","personer","26","intro_status_arbutd"
"08","femaar","0","arbutd","2012","personer","39","intro_status_arbutd"
"09","femaar","0","arbutd","2012","personer","16","intro_status_arbutd"
"10","femaar","0","arbutd","2012","personer","33","intro_status_arbutd"
"11","femaar","0","arbutd","2012","personer","68","intro_status_arbutd"
"12","femaar","0","arbutd","2012","personer","56","intro_status_arbutd"
"14","femaar","0","arbutd","2012","personer","24","intro_status_arbutd"
"15","femaar","0","arbutd","2012","personer","33","intro_status_arbutd"
"16","femaar","0","arbutd","2012","personer","32","intro_status_arbutd"
"17","femaar","0","arbutd","2012","personer","19","intro_status_arbutd"
"18","femaar","0","arbutd","2012","personer","44","intro_status_arbutd"
"19","femaar","0","arbutd","2012","personer","24","intro_status_arbutd"
"20","femaar","0","arbutd","2012","personer","16","intro_status_arbutd"
"00","femaar","0","ledig_tiltak","2012","personer","98","intro_status_arbutd"
"01","femaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"02","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"03","femaar","0","ledig_tiltak","2012","personer","12","intro_status_arbutd"
"04","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"05","femaar","0","ledig_tiltak","2012","personer","7","intro_status_arbutd"
"06","femaar","0","ledig_tiltak","2012","personer","9","intro_status_arbutd"
"07","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"08","femaar","0","ledig_tiltak","2012","personer","5","intro_status_arbutd"
"09","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"10","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"11","femaar","0","ledig_tiltak","2012","personer","11","intro_status_arbutd"
"12","femaar","0","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"14","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"15","femaar","0","ledig_tiltak","2012","personer","5","intro_status_arbutd"
"16","femaar","0","ledig_tiltak","2012","personer","5","intro_status_arbutd"
"17","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"18","femaar","0","ledig_tiltak","2012","personer","12","intro_status_arbutd"
"19","femaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"20","femaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"00","femaar","0","annet","2012","personer","370","intro_status_arbutd"
"01","femaar","0","annet","2012","personer","25","intro_status_arbutd"
"02","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"03","femaar","0","annet","2012","personer","33","intro_status_arbutd"
"04","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"05","femaar","0","annet","2012","personer","20","intro_status_arbutd"
"06","femaar","0","annet","2012","personer","22","intro_status_arbutd"
"07","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"08","femaar","0","annet","2012","personer","9","intro_status_arbutd"
"09","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"10","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"11","femaar","0","annet","2012","personer","31","intro_status_arbutd"
"12","femaar","0","annet","2012","personer","35","intro_status_arbutd"
"14","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"15","femaar","0","annet","2012","personer","12","intro_status_arbutd"
"16","femaar","0","annet","2012","personer","19","intro_status_arbutd"
"17","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"18","femaar","0","annet","2012","personer","30","intro_status_arbutd"
"19","femaar","0","annet","2012","personer",":","intro_status_arbutd"
"20","femaar","0","annet","2012","personer","13","intro_status_arbutd"
"00","femaar","0","arbutd","2012","prosent","58","intro_status_arbutd"
"01","femaar","0","arbutd","2012","prosent","48","intro_status_arbutd"
"02","femaar","0","arbutd","2012","prosent","66","intro_status_arbutd"
"03","femaar","0","arbutd","2012","prosent","52","intro_status_arbutd"
"04","femaar","0","arbutd","2012","prosent","57","intro_status_arbutd"
"05","femaar","0","arbutd","2012","prosent","39","intro_status_arbutd"
"06","femaar","0","arbutd","2012","prosent","64","intro_status_arbutd"
"07","femaar","0","arbutd","2012","prosent","53","intro_status_arbutd"
"08","femaar","0","arbutd","2012","prosent","74","intro_status_arbutd"
"09","femaar","0","arbutd","2012","prosent","62","intro_status_arbutd"
"10","femaar","0","arbutd","2012","prosent","59","intro_status_arbutd"
"11","femaar","0","arbutd","2012","prosent","62","intro_status_arbutd"
"12","femaar","0","arbutd","2012","prosent","57","intro_status_arbutd"
"14","femaar","0","arbutd","2012","prosent","67","intro_status_arbutd"
"15","femaar","0","arbutd","2012","prosent","66","intro_status_arbutd"
"16","femaar","0","arbutd","2012","prosent","57","intro_status_arbutd"
"17","femaar","0","arbutd","2012","prosent","68","intro_status_arbutd"
"18","femaar","0","arbutd","2012","prosent","51","intro_status_arbutd"
"19","femaar","0","arbutd","2012","prosent","55","intro_status_arbutd"
"20","femaar","0","arbutd","2012","prosent","48","intro_status_arbutd"
"00","femaar","0","ledig_tiltak","2012","prosent","9","intro_status_arbutd"
"01","femaar","0","ledig_tiltak","2012","prosent","7","intro_status_arbutd"
"02","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"03","femaar","0","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"04","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"05","femaar","0","ledig_tiltak","2012","prosent","16","intro_status_arbutd"
"06","femaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"07","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"08","femaar","0","ledig_tiltak","2012","prosent","9","intro_status_arbutd"
"09","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"10","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"11","femaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"12","femaar","0","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"14","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"15","femaar","0","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"16","femaar","0","ledig_tiltak","2012","prosent","9","intro_status_arbutd"
"17","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"18","femaar","0","ledig_tiltak","2012","prosent","14","intro_status_arbutd"
"19","femaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"20","femaar","0","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"00","femaar","0","annet","2012","prosent","33","intro_status_arbutd"
"01","femaar","0","annet","2012","prosent","45","intro_status_arbutd"
"02","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"03","femaar","0","annet","2012","prosent","35","intro_status_arbutd"
"04","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"05","femaar","0","annet","2012","prosent","45","intro_status_arbutd"
"06","femaar","0","annet","2012","prosent","25","intro_status_arbutd"
"07","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"08","femaar","0","annet","2012","prosent","17","intro_status_arbutd"
"09","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"10","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"11","femaar","0","annet","2012","prosent","28","intro_status_arbutd"
"12","femaar","0","annet","2012","prosent","35","intro_status_arbutd"
"14","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"15","femaar","0","annet","2012","prosent","24","intro_status_arbutd"
"16","femaar","0","annet","2012","prosent","34","intro_status_arbutd"
"17","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"18","femaar","0","annet","2012","prosent","35","intro_status_arbutd"
"19","femaar","0","annet","2012","prosent",":","intro_status_arbutd"
"20","femaar","0","annet","2012","prosent","39","intro_status_arbutd"
"00","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"01","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"02","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"03","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"04","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"05","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"06","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"07","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"08","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"09","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"10","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"11","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"12","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"14","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"15","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"16","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"17","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"18","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"19","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"20","femaar","alle","alle","2011","personer","0","intro_status_arbutd"
"00","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"01","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"02","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"03","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"04","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"05","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"06","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"07","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"08","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"09","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"10","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"11","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"12","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"14","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"15","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"16","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"17","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"18","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"19","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"20","femaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"00","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"01","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"02","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"03","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"04","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"05","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"06","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"07","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"08","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"09","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"10","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"11","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"12","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"14","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"15","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"16","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"17","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"18","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"19","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"20","femaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"00","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"01","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"02","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"03","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"04","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"05","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"06","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"07","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"08","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"09","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"10","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"11","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"12","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"14","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"15","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"16","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"17","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"18","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"19","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"20","femaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"00","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"01","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"02","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"03","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"04","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"05","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"06","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"07","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"08","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"09","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"10","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"11","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"12","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"14","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"15","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"16","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"17","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"18","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"19","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"20","femaar","alle","annet","2011","personer","0","intro_status_arbutd"
"00","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"01","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"02","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"03","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"04","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"05","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"06","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"07","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"08","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"09","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"10","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"11","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"12","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"14","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"15","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"16","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"17","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"18","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"19","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"20","femaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"00","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"01","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"02","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"03","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"04","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"05","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"06","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"07","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"08","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"09","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"10","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"11","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"12","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"14","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"15","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"16","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"17","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"18","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"19","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"20","femaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"00","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"01","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"02","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"03","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"04","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"05","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"06","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"07","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"08","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"09","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"10","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"11","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"12","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"14","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"15","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"16","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"17","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"18","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"19","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"20","femaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"00","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"01","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"02","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"03","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"04","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"05","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"06","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"07","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"08","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"09","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"10","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"11","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"12","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"14","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"15","femaar","1","alle","2011","personer","0","intro_status_arbutd"
