aar,kommune_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2007,0214,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,1160,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2006,1238,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2012,0228,alle,0,0.68,sysselsatte_kjonn_land,prosent
2009,1120,alle,0,0.73,sysselsatte_kjonn_land,prosent
2009,1238,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2007,1221,alle,0,0.71,sysselsatte_kjonn_land,prosent
2009,1519,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2012,1516,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2008,0713,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2008,1528,alle,alle,0.79,sysselsatte_kjonn_land,prosent
2011,0228,alle,0,0.70,sysselsatte_kjonn_land,prosent
2009,1201,1,1,0.76,sysselsatte_kjonn_land,prosent
2010,1121,alle,0,0.73,sysselsatte_kjonn_land,prosent
2010,0713,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,0624,alle,1,0.73,sysselsatte_kjonn_land,prosent
2014,1420,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2006,0402,alle,1,0.68,sysselsatte_kjonn_land,prosent
2014,1263,alle,1,0.75,sysselsatte_kjonn_land,prosent
2006,0417,alle,0,0.63,sysselsatte_kjonn_land,prosent
2010,1243,alle,0,0.70,sysselsatte_kjonn_land,prosent
2013,0228,alle,0,0.68,sysselsatte_kjonn_land,prosent
2013,0211,alle,1,0.72,sysselsatte_kjonn_land,prosent
2010,1221,alle,0,0.69,sysselsatte_kjonn_land,prosent
2007,1519,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2012,0219,2,alle,0.57,sysselsatte_kjonn_land,prosent
2009,1805,alle,0,0.65,sysselsatte_kjonn_land,prosent
2006,2012,alle,0,0.67,sysselsatte_kjonn_land,prosent
2012,1805,alle,0,0.65,sysselsatte_kjonn_land,prosent
2013,1101,alle,1,0.76,sysselsatte_kjonn_land,prosent
2011,1121,alle,0,0.73,sysselsatte_kjonn_land,prosent
2010,1238,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2012,0221,alle,1,0.73,sysselsatte_kjonn_land,prosent
2007,1805,alle,0,0.66,sysselsatte_kjonn_land,prosent
2013,1238,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2006,0216,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,1221,alle,0,0.70,sysselsatte_kjonn_land,prosent
2007,1103,1,alle,0.73,sysselsatte_kjonn_land,prosent
2010,1119,alle,0,0.75,sysselsatte_kjonn_land,prosent
2006,1160,alle,alle,0.77,sysselsatte_kjonn_land,prosent
2011,1653,alle,1,0.74,sysselsatte_kjonn_land,prosent
2006,1201,1,alle,0.74,sysselsatte_kjonn_land,prosent
2010,1805,alle,0,0.65,sysselsatte_kjonn_land,prosent
2008,1519,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2009,1515,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2014,1238,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2012,1221,alle,0,0.68,sysselsatte_kjonn_land,prosent
2012,1238,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,1238,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2013,0214,alle,0,0.67,sysselsatte_kjonn_land,prosent
2006,1865,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2013,1805,alle,0,0.64,sysselsatte_kjonn_land,prosent
2011,1238,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,1519,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2013,1516,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2007,1515,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2008,1805,alle,0,0.66,sysselsatte_kjonn_land,prosent
2008,1221,alle,0,0.72,sysselsatte_kjonn_land,prosent
2010,1519,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2013,1201,2,0,0.52,sysselsatte_kjonn_land,prosent
2006,0228,alle,1,0.77,sysselsatte_kjonn_land,prosent
2007,0216,alle,0,0.69,sysselsatte_kjonn_land,prosent
2010,0216,alle,0,0.66,sysselsatte_kjonn_land,prosent
2009,0226,alle,1,0.76,sysselsatte_kjonn_land,prosent
2006,1534,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2014,1101,alle,1,0.76,sysselsatte_kjonn_land,prosent
2013,0221,alle,1,0.73,sysselsatte_kjonn_land,prosent
2010,1515,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,1221,alle,0,0.69,sysselsatte_kjonn_land,prosent
2007,0402,alle,1,0.68,sysselsatte_kjonn_land,prosent
2011,1805,alle,0,0.66,sysselsatte_kjonn_land,prosent
2014,1805,alle,0,0.64,sysselsatte_kjonn_land,prosent
2011,1531,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2009,0216,alle,0,0.67,sysselsatte_kjonn_land,prosent
2014,0228,alle,0,0.68,sysselsatte_kjonn_land,prosent
2008,0402,alle,1,0.68,sysselsatte_kjonn_land,prosent
2006,0236,alle,0,0.68,sysselsatte_kjonn_land,prosent
2009,1160,alle,alle,0.77,sysselsatte_kjonn_land,prosent
2008,1515,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2012,1531,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2008,0226,alle,1,0.78,sysselsatte_kjonn_land,prosent
2011,1515,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2010,1120,alle,0,0.73,sysselsatte_kjonn_land,prosent
2008,1238,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2014,1519,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2011,0713,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2010,1160,alle,alle,0.76,sysselsatte_kjonn_land,prosent
2010,0226,alle,1,0.76,sysselsatte_kjonn_land,prosent
2007,0417,alle,0,0.65,sysselsatte_kjonn_land,prosent
2008,1160,alle,alle,0.78,sysselsatte_kjonn_land,prosent
2014,0221,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,1243,alle,1,0.77,sysselsatte_kjonn_land,prosent
2012,1515,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,0716,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2008,1719,alle,0,0.66,sysselsatte_kjonn_land,prosent
2007,0228,alle,1,0.78,sysselsatte_kjonn_land,prosent
2009,2012,alle,0,0.67,sysselsatte_kjonn_land,prosent
2011,1119,alle,0,0.75,sysselsatte_kjonn_land,prosent
2008,0216,alle,0,0.69,sysselsatte_kjonn_land,prosent
2012,1243,alle,0,0.69,sysselsatte_kjonn_land,prosent
2014,0214,alle,0,0.66,sysselsatte_kjonn_land,prosent
2012,1653,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,0417,alle,0,0.63,sysselsatte_kjonn_land,prosent
2013,1221,alle,0,0.68,sysselsatte_kjonn_land,prosent
2009,0228,alle,1,0.75,sysselsatte_kjonn_land,prosent
2009,0214,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,1719,alle,0,0.66,sysselsatte_kjonn_land,prosent
2006,0904,alle,0,0.63,sysselsatte_kjonn_land,prosent
2012,1519,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2009,1601,2,alle,0.54,sysselsatte_kjonn_land,prosent
2006,1119,alle,1,0.82,sysselsatte_kjonn_land,prosent
2007,0624,alle,1,0.75,sysselsatte_kjonn_land,prosent
2012,1119,alle,0,0.74,sysselsatte_kjonn_land,prosent
2007,1719,alle,0,0.67,sysselsatte_kjonn_land,prosent
2009,1865,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2013,1519,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2010,0216,alle,1,0.70,sysselsatte_kjonn_land,prosent
2011,1243,alle,0,0.71,sysselsatte_kjonn_land,prosent
2013,1653,alle,1,0.74,sysselsatte_kjonn_land,prosent
2008,0214,alle,1,0.75,sysselsatte_kjonn_land,prosent
2010,1719,alle,0,0.65,sysselsatte_kjonn_land,prosent
2012,1121,alle,0,0.73,sysselsatte_kjonn_land,prosent
2014,1516,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2011,1120,alle,0,0.72,sysselsatte_kjonn_land,prosent
2009,0624,alle,1,0.72,sysselsatte_kjonn_land,prosent
2012,0713,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2014,1221,alle,0,0.68,sysselsatte_kjonn_land,prosent
2006,1121,alle,1,0.81,sysselsatte_kjonn_land,prosent
2010,0417,alle,0,0.63,sysselsatte_kjonn_land,prosent
2013,1515,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,0216,alle,1,0.74,sysselsatte_kjonn_land,prosent
2014,0211,alle,1,0.73,sysselsatte_kjonn_land,prosent
2013,1004,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2006,0427,alle,0,0.63,sysselsatte_kjonn_land,prosent
2006,1805,alle,1,0.66,sysselsatte_kjonn_land,prosent
2014,1653,alle,1,0.74,sysselsatte_kjonn_land,prosent
2010,0228,alle,1,0.75,sysselsatte_kjonn_land,prosent
2006,1120,alle,1,0.82,sysselsatte_kjonn_land,prosent
2014,1102,1,alle,0.79,sysselsatte_kjonn_land,prosent
2009,0216,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,0628,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2006,1503,alle,1,0.70,sysselsatte_kjonn_land,prosent
2006,0628,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2012,0417,alle,0,0.62,sysselsatte_kjonn_land,prosent
2006,1841,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2011,0216,alle,0,0.67,sysselsatte_kjonn_land,prosent
2006,1004,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2013,1531,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2007,1865,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2009,0417,alle,0,0.64,sysselsatte_kjonn_land,prosent
2007,2012,alle,0,0.70,sysselsatte_kjonn_land,prosent
2008,0228,alle,1,0.78,sysselsatte_kjonn_land,prosent
2010,1865,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2014,1004,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2010,0628,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2010,0533,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,1865,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,0533,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2013,1119,alle,0,0.73,sysselsatte_kjonn_land,prosent
2012,1004,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2008,0219,1,alle,0.74,sysselsatte_kjonn_land,prosent
2006,1221,alle,1,0.74,sysselsatte_kjonn_land,prosent
2010,0214,alle,1,0.71,sysselsatte_kjonn_land,prosent
2010,2012,alle,0,0.67,sysselsatte_kjonn_land,prosent
2013,1243,alle,0,0.69,sysselsatte_kjonn_land,prosent
2010,1534,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2006,0926,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2008,0417,alle,0,0.66,sysselsatte_kjonn_land,prosent
2014,1515,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2009,1003,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2008,0624,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,1003,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2008,2012,alle,0,0.70,sysselsatte_kjonn_land,prosent
2010,0236,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,0226,alle,1,0.76,sysselsatte_kjonn_land,prosent
2009,1534,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2012,0216,alle,0,0.67,sysselsatte_kjonn_land,prosent
2011,1160,alle,alle,0.77,sysselsatte_kjonn_land,prosent
2014,0628,alle,alle,0.64,sysselsatte_kjonn_land,prosent
2011,1004,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2009,0533,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,1719,alle,0,0.66,sysselsatte_kjonn_land,prosent
2013,0713,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,1601,1,alle,0.69,sysselsatte_kjonn_land,prosent
2014,1201,1,0,0.69,sysselsatte_kjonn_land,prosent
2007,1534,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2010,1003,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2009,1004,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,0216,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,0628,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2007,0716,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2011,2012,alle,0,0.67,sysselsatte_kjonn_land,prosent
2008,0628,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,1865,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2010,0624,alle,1,0.71,sysselsatte_kjonn_land,prosent
2012,1201,2,1,0.61,sysselsatte_kjonn_land,prosent
2012,1865,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2010,1004,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2012,1120,alle,0,0.72,sysselsatte_kjonn_land,prosent
2014,1119,alle,0,0.72,sysselsatte_kjonn_land,prosent
2012,1160,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2013,0417,alle,0,0.63,sysselsatte_kjonn_land,prosent
2009,0236,alle,0,0.67,sysselsatte_kjonn_land,prosent
2013,0216,alle,0,0.66,sysselsatte_kjonn_land,prosent
2006,1003,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2014,1243,alle,0,0.68,sysselsatte_kjonn_land,prosent
2006,0237,alle,0,0.66,sysselsatte_kjonn_land,prosent
2012,1003,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2012,0628,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2013,1121,alle,0,0.73,sysselsatte_kjonn_land,prosent
2012,1534,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2014,0713,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2006,0627,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,0533,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,0236,alle,0,0.69,sysselsatte_kjonn_land,prosent
2008,0216,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,1534,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2014,0417,alle,0,0.62,sysselsatte_kjonn_land,prosent
2011,0228,alle,1,0.75,sysselsatte_kjonn_land,prosent
2012,2012,alle,0,0.66,sysselsatte_kjonn_land,prosent
2012,0216,alle,1,0.70,sysselsatte_kjonn_land,prosent
2013,0628,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2008,0533,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2014,0533,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2008,0716,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2013,1160,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2009,0716,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2013,1865,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2012,1719,alle,0,0.66,sysselsatte_kjonn_land,prosent
2013,0219,2,alle,0.58,sysselsatte_kjonn_land,prosent
2010,0716,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2007,1243,alle,1,0.78,sysselsatte_kjonn_land,prosent
2013,0533,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2007,0427,alle,0,0.65,sysselsatte_kjonn_land,prosent
2008,1004,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2011,0716,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2014,1120,alle,0,0.71,sysselsatte_kjonn_land,prosent
2007,0628,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,1534,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2013,1719,alle,0,0.66,sysselsatte_kjonn_land,prosent
2008,1103,2,alle,0.63,sysselsatte_kjonn_land,prosent
2012,0533,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2007,1003,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2013,1120,alle,0,0.72,sysselsatte_kjonn_land,prosent
2006,1702,alle,0,0.64,sysselsatte_kjonn_land,prosent
2009,1841,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2014,1121,alle,0,0.72,sysselsatte_kjonn_land,prosent
2011,1103,1,1,0.82,sysselsatte_kjonn_land,prosent
2011,0236,alle,0,0.66,sysselsatte_kjonn_land,prosent
2014,1531,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2007,1119,alle,1,0.83,sysselsatte_kjonn_land,prosent
2012,0228,alle,1,0.75,sysselsatte_kjonn_land,prosent
2013,1534,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2009,0219,1,alle,0.73,sysselsatte_kjonn_land,prosent
2007,0533,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2014,1201,2,0,0.53,sysselsatte_kjonn_land,prosent
2013,1841,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2009,1243,alle,1,0.76,sysselsatte_kjonn_land,prosent
2008,0236,alle,0,0.69,sysselsatte_kjonn_land,prosent
2014,1534,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2013,2012,alle,0,0.66,sysselsatte_kjonn_land,prosent
2012,0716,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,1003,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2013,0216,alle,1,0.71,sysselsatte_kjonn_land,prosent
2014,1719,alle,0,0.65,sysselsatte_kjonn_land,prosent
2014,0216,alle,0,0.68,sysselsatte_kjonn_land,prosent
2007,1121,alle,1,0.83,sysselsatte_kjonn_land,prosent
2012,0226,alle,1,0.77,sysselsatte_kjonn_land,prosent
2010,1221,alle,1,0.70,sysselsatte_kjonn_land,prosent
2006,1719,alle,1,0.72,sysselsatte_kjonn_land,prosent
2007,0904,alle,0,0.66,sysselsatte_kjonn_land,prosent
2007,1841,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2007,1004,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2013,1003,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2010,1601,2,alle,0.53,sysselsatte_kjonn_land,prosent
2006,0702,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2014,1160,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2010,1841,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2012,1841,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2014,1865,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2006,0417,alle,1,0.70,sysselsatte_kjonn_land,prosent
2008,1243,alle,1,0.78,sysselsatte_kjonn_land,prosent
2014,0216,alle,1,0.71,sysselsatte_kjonn_land,prosent
2009,0904,alle,0,0.64,sysselsatte_kjonn_land,prosent
2010,1805,alle,1,0.68,sysselsatte_kjonn_land,prosent
2011,1841,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2007,0627,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,0214,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,0926,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2009,1805,alle,1,0.69,sysselsatte_kjonn_land,prosent
2013,0228,alle,1,0.75,sysselsatte_kjonn_land,prosent
2012,0236,alle,0,0.65,sysselsatte_kjonn_land,prosent
2013,0226,alle,1,0.75,sysselsatte_kjonn_land,prosent
2014,2012,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,0624,alle,1,0.72,sysselsatte_kjonn_land,prosent
2008,1841,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2014,1841,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2006,2030,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2013,0716,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,0926,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,1120,alle,1,0.83,sysselsatte_kjonn_land,prosent
2006,1714,alle,0,0.67,sysselsatte_kjonn_land,prosent
2012,1805,alle,1,0.67,sysselsatte_kjonn_land,prosent
2007,1805,alle,1,0.70,sysselsatte_kjonn_land,prosent
2009,1121,alle,1,0.80,sysselsatte_kjonn_land,prosent
2007,1221,alle,1,0.76,sysselsatte_kjonn_land,prosent
2009,0627,alle,0,0.70,sysselsatte_kjonn_land,prosent
2013,0236,alle,0,0.64,sysselsatte_kjonn_land,prosent
2008,0904,alle,0,0.66,sysselsatte_kjonn_land,prosent
2006,2012,alle,1,0.73,sysselsatte_kjonn_land,prosent
2010,1243,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,1805,alle,1,0.68,sysselsatte_kjonn_land,prosent
2009,0427,alle,0,0.65,sysselsatte_kjonn_land,prosent
2014,0226,alle,1,0.75,sysselsatte_kjonn_land,prosent
2014,1003,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2006,1548,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2010,0904,alle,0,0.64,sysselsatte_kjonn_land,prosent
2012,0214,alle,1,0.72,sysselsatte_kjonn_land,prosent
2008,0427,alle,0,0.66,sysselsatte_kjonn_land,prosent
2009,1221,alle,1,0.74,sysselsatte_kjonn_land,prosent
2013,1805,alle,1,0.67,sysselsatte_kjonn_land,prosent
2006,1870,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,1805,alle,1,0.71,sysselsatte_kjonn_land,prosent
2008,1702,alle,0,0.65,sysselsatte_kjonn_land,prosent
2008,0926,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2010,0417,alle,1,0.68,sysselsatte_kjonn_land,prosent
2009,0417,alle,1,0.68,sysselsatte_kjonn_land,prosent
2006,0722,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,1221,alle,1,0.71,sysselsatte_kjonn_land,prosent
2007,1702,alle,0,0.66,sysselsatte_kjonn_land,prosent
2008,1119,alle,1,0.83,sysselsatte_kjonn_land,prosent
2009,1103,2,alle,0.60,sysselsatte_kjonn_land,prosent
2010,1702,alle,0,0.64,sysselsatte_kjonn_land,prosent
2010,0627,alle,0,0.69,sysselsatte_kjonn_land,prosent
2006,0427,alle,1,0.71,sysselsatte_kjonn_land,prosent
2009,1702,alle,0,0.64,sysselsatte_kjonn_land,prosent
2012,1702,alle,0,0.63,sysselsatte_kjonn_land,prosent
2008,0627,alle,0,0.71,sysselsatte_kjonn_land,prosent
2008,1121,alle,1,0.83,sysselsatte_kjonn_land,prosent
2013,1201,2,1,0.61,sysselsatte_kjonn_land,prosent
2009,1719,alle,1,0.71,sysselsatte_kjonn_land,prosent
2006,1146,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2010,1719,alle,1,0.71,sysselsatte_kjonn_land,prosent
2014,0228,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,1702,alle,0,0.63,sysselsatte_kjonn_land,prosent
2007,0237,alle,0,0.67,sysselsatte_kjonn_land,prosent
2012,0624,alle,1,0.72,sysselsatte_kjonn_land,prosent
2010,0702,alle,alle,0.64,sysselsatte_kjonn_land,prosent
2009,0702,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2007,1719,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,1119,alle,1,0.81,sysselsatte_kjonn_land,prosent
2010,0427,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,0417,alle,1,0.68,sysselsatte_kjonn_land,prosent
2011,0427,alle,0,0.65,sysselsatte_kjonn_land,prosent
2014,0716,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2009,1548,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2014,0236,alle,0,0.65,sysselsatte_kjonn_land,prosent
2007,0417,alle,1,0.71,sysselsatte_kjonn_land,prosent
2014,1805,alle,1,0.67,sysselsatte_kjonn_land,prosent
2010,1121,alle,1,0.80,sysselsatte_kjonn_land,prosent
2012,0427,alle,0,0.65,sysselsatte_kjonn_land,prosent
2006,0627,alle,1,0.75,sysselsatte_kjonn_land,prosent
2013,1702,alle,0,0.63,sysselsatte_kjonn_land,prosent
2010,1548,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2008,1719,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,1124,alle,0,0.68,sysselsatte_kjonn_land,prosent
2006,1018,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2007,2030,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2014,1702,alle,0,0.63,sysselsatte_kjonn_land,prosent
2008,0417,alle,1,0.71,sysselsatte_kjonn_land,prosent
2008,1221,alle,1,0.77,sysselsatte_kjonn_land,prosent
2012,0417,alle,1,0.68,sysselsatte_kjonn_land,prosent
2007,1548,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2011,0904,alle,0,0.64,sysselsatte_kjonn_land,prosent
2013,0624,alle,1,0.72,sysselsatte_kjonn_land,prosent
2012,0904,alle,0,0.63,sysselsatte_kjonn_land,prosent
2006,1127,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2011,0702,alle,alle,0.64,sysselsatte_kjonn_land,prosent
2010,0926,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,1860,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2011,1243,alle,1,0.75,sysselsatte_kjonn_land,prosent
2014,0624,alle,1,0.72,sysselsatte_kjonn_land,prosent
2012,0702,alle,alle,0.63,sysselsatte_kjonn_land,prosent
2013,0427,alle,0,0.64,sysselsatte_kjonn_land,prosent
2012,1221,alle,1,0.72,sysselsatte_kjonn_land,prosent
2007,0702,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2010,1870,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2014,0427,alle,0,0.64,sysselsatte_kjonn_land,prosent
2013,0214,alle,1,0.72,sysselsatte_kjonn_land,prosent
2011,0627,alle,0,0.69,sysselsatte_kjonn_land,prosent
2007,1714,alle,0,0.69,sysselsatte_kjonn_land,prosent
2011,1548,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2006,0815,alle,alle,0.64,sysselsatte_kjonn_land,prosent
2014,0815,alle,alle,0.62,sysselsatte_kjonn_land,prosent
2006,1246,alle,0,0.68,sysselsatte_kjonn_land,prosent
2007,2012,alle,1,0.74,sysselsatte_kjonn_land,prosent
2008,1120,alle,1,0.83,sysselsatte_kjonn_land,prosent
2009,1870,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2012,0815,alle,alle,0.61,sysselsatte_kjonn_land,prosent
2013,0904,alle,0,0.63,sysselsatte_kjonn_land,prosent
2010,1201,1,1,0.75,sysselsatte_kjonn_land,prosent
2012,1870,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2008,1548,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2009,0237,alle,0,0.67,sysselsatte_kjonn_land,prosent
2011,1870,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2011,0926,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2009,1120,alle,1,0.80,sysselsatte_kjonn_land,prosent
2010,0219,1,alle,0.72,sysselsatte_kjonn_land,prosent
2011,1719,alle,1,0.72,sysselsatte_kjonn_land,prosent
2010,1119,alle,1,0.81,sysselsatte_kjonn_land,prosent
2013,0417,alle,1,0.68,sysselsatte_kjonn_land,prosent
2013,0815,alle,alle,0.62,sysselsatte_kjonn_land,prosent
2008,0702,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2006,0904,alle,1,0.71,sysselsatte_kjonn_land,prosent
2009,2012,alle,1,0.72,sysselsatte_kjonn_land,prosent
2014,0219,2,alle,0.59,sysselsatte_kjonn_land,prosent
2009,0722,alle,0,0.65,sysselsatte_kjonn_land,prosent
2013,0926,alle,alle,0.68,sysselsatte_kjonn_land,prosent
