aar,fylke_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2014,16,sor_og_mellom_amerika,591,sysselsatte_land,personer
2014,16,vest_europa,2320,sysselsatte_land,personer
2014,17,afrika,439,sysselsatte_land,personer
2014,17,alle,67221,sysselsatte_land,personer
2014,17,asia,985,sysselsatte_land,personer
2014,17,eu_ost_europa,1572,sysselsatte_land,personer
2014,17,nord_amerika_oseania,59,sysselsatte_land,personer
2014,17,norden,556,sysselsatte_land,personer
2014,17,ost_europa_ellers,336,sysselsatte_land,personer
2014,17,sor_og_mellom_amerika,89,sysselsatte_land,personer
2014,17,vest_europa,460,sysselsatte_land,personer
2014,18,afrika,913,sysselsatte_land,personer
2014,18,alle,120466,sysselsatte_land,personer
2014,18,asia,2269,sysselsatte_land,personer
2014,18,eu_ost_europa,3359,sysselsatte_land,personer
2014,18,nord_amerika_oseania,129,sysselsatte_land,personer
2014,18,norden,1353,sysselsatte_land,personer
2014,18,ost_europa_ellers,927,sysselsatte_land,personer
2014,18,sor_og_mellom_amerika,223,sysselsatte_land,personer
2014,18,vest_europa,1005,sysselsatte_land,personer
2014,19,afrika,933,sysselsatte_land,personer
2014,19,alle,84631,sysselsatte_land,personer
2014,19,asia,1571,sysselsatte_land,personer
2014,19,eu_ost_europa,2394,sysselsatte_land,personer
2014,19,nord_amerika_oseania,157,sysselsatte_land,personer
2014,19,norden,1381,sysselsatte_land,personer
2014,19,ost_europa_ellers,762,sysselsatte_land,personer
2014,19,sor_og_mellom_amerika,226,sysselsatte_land,personer
2014,19,vest_europa,1267,sysselsatte_land,personer
2014,20,afrika,312,sysselsatte_land,personer
2014,20,alle,38580,sysselsatte_land,personer
2014,20,asia,923,sysselsatte_land,personer
2014,20,eu_ost_europa,1612,sysselsatte_land,personer
2014,20,nord_amerika_oseania,39,sysselsatte_land,personer
2014,20,norden,1063,sysselsatte_land,personer
2014,20,ost_europa_ellers,905,sysselsatte_land,personer
2014,20,sor_og_mellom_amerika,61,sysselsatte_land,personer
2014,20,vest_europa,355,sysselsatte_land,personer
2006,00,afrika,0.45,sysselsatte_land,prosent
2006,00,alle,0.70,sysselsatte_land,prosent
2006,00,asia,0.53,sysselsatte_land,prosent
2006,00,eu_ost_europa,0.70,sysselsatte_land,prosent
2006,00,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2006,00,norden,0.74,sysselsatte_land,prosent
2006,00,ost_europa_ellers,0.58,sysselsatte_land,prosent
2006,00,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2006,00,vest_europa,0.71,sysselsatte_land,prosent
2006,01,afrika,0.37,sysselsatte_land,prosent
2006,01,alle,0.67,sysselsatte_land,prosent
2006,01,asia,0.46,sysselsatte_land,prosent
2006,01,eu_ost_europa,0.67,sysselsatte_land,prosent
2006,01,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2006,01,norden,0.66,sysselsatte_land,prosent
2006,01,ost_europa_ellers,0.51,sysselsatte_land,prosent
2006,01,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2006,01,vest_europa,0.64,sysselsatte_land,prosent
2006,02,afrika,0.53,sysselsatte_land,prosent
2006,02,alle,0.72,sysselsatte_land,prosent
2006,02,asia,0.58,sysselsatte_land,prosent
2006,02,eu_ost_europa,0.69,sysselsatte_land,prosent
2006,02,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2006,02,norden,0.76,sysselsatte_land,prosent
2006,02,ost_europa_ellers,0.60,sysselsatte_land,prosent
2006,02,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2006,02,vest_europa,0.73,sysselsatte_land,prosent
2006,03,afrika,0.46,sysselsatte_land,prosent
2006,03,alle,0.70,sysselsatte_land,prosent
2006,03,asia,0.53,sysselsatte_land,prosent
2006,03,eu_ost_europa,0.69,sysselsatte_land,prosent
2006,03,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2006,03,norden,0.77,sysselsatte_land,prosent
2006,03,ost_europa_ellers,0.59,sysselsatte_land,prosent
2006,03,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2006,03,vest_europa,0.71,sysselsatte_land,prosent
2006,04,afrika,0.30,sysselsatte_land,prosent
2006,04,alle,0.67,sysselsatte_land,prosent
2006,04,asia,0.51,sysselsatte_land,prosent
2006,04,eu_ost_europa,0.70,sysselsatte_land,prosent
2006,04,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2006,04,norden,0.67,sysselsatte_land,prosent
2006,04,ost_europa_ellers,0.51,sysselsatte_land,prosent
2006,04,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2006,04,vest_europa,0.63,sysselsatte_land,prosent
2006,05,afrika,0.38,sysselsatte_land,prosent
2006,05,alle,0.70,sysselsatte_land,prosent
2006,05,asia,0.51,sysselsatte_land,prosent
2006,05,eu_ost_europa,0.70,sysselsatte_land,prosent
2006,05,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2006,05,norden,0.72,sysselsatte_land,prosent
2006,05,ost_europa_ellers,0.59,sysselsatte_land,prosent
2006,05,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2006,05,vest_europa,0.71,sysselsatte_land,prosent
2006,06,afrika,0.47,sysselsatte_land,prosent
2006,06,alle,0.71,sysselsatte_land,prosent
2006,06,asia,0.53,sysselsatte_land,prosent
2006,06,eu_ost_europa,0.69,sysselsatte_land,prosent
2006,06,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2006,06,norden,0.75,sysselsatte_land,prosent
2006,06,ost_europa_ellers,0.62,sysselsatte_land,prosent
2006,06,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2006,06,vest_europa,0.72,sysselsatte_land,prosent
2006,07,afrika,0.44,sysselsatte_land,prosent
2006,07,alle,0.67,sysselsatte_land,prosent
2006,07,asia,0.51,sysselsatte_land,prosent
2006,07,eu_ost_europa,0.70,sysselsatte_land,prosent
2006,07,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2006,07,norden,0.67,sysselsatte_land,prosent
2006,07,ost_europa_ellers,0.59,sysselsatte_land,prosent
2006,07,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2006,07,vest_europa,0.69,sysselsatte_land,prosent
2006,08,afrika,0.34,sysselsatte_land,prosent
2006,08,alle,0.67,sysselsatte_land,prosent
2006,08,asia,0.47,sysselsatte_land,prosent
2006,08,eu_ost_europa,0.67,sysselsatte_land,prosent
2006,08,nord_amerika_oseania,0.45,sysselsatte_land,prosent
2006,08,norden,0.63,sysselsatte_land,prosent
2006,08,ost_europa_ellers,0.51,sysselsatte_land,prosent
2006,08,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2006,08,vest_europa,0.68,sysselsatte_land,prosent
2006,09,afrika,0.38,sysselsatte_land,prosent
2006,09,alle,0.67,sysselsatte_land,prosent
2006,09,asia,0.43,sysselsatte_land,prosent
2006,09,eu_ost_europa,0.65,sysselsatte_land,prosent
2006,09,nord_amerika_oseania,0.55,sysselsatte_land,prosent
2006,09,norden,0.65,sysselsatte_land,prosent
2006,09,ost_europa_ellers,0.55,sysselsatte_land,prosent
2006,09,sor_og_mellom_amerika,0.52,sysselsatte_land,prosent
2006,09,vest_europa,0.66,sysselsatte_land,prosent
2006,10,afrika,0.43,sysselsatte_land,prosent
2006,10,alle,0.68,sysselsatte_land,prosent
2006,10,asia,0.49,sysselsatte_land,prosent
2006,10,eu_ost_europa,0.67,sysselsatte_land,prosent
2006,10,nord_amerika_oseania,0.48,sysselsatte_land,prosent
2006,10,norden,0.66,sysselsatte_land,prosent
2006,10,ost_europa_ellers,0.55,sysselsatte_land,prosent
2006,10,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2006,10,vest_europa,0.68,sysselsatte_land,prosent
2006,11,afrika,0.53,sysselsatte_land,prosent
2006,11,alle,0.73,sysselsatte_land,prosent
2006,11,asia,0.57,sysselsatte_land,prosent
2006,11,eu_ost_europa,0.75,sysselsatte_land,prosent
2006,11,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2006,11,norden,0.76,sysselsatte_land,prosent
2006,11,ost_europa_ellers,0.61,sysselsatte_land,prosent
2006,11,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2006,11,vest_europa,0.72,sysselsatte_land,prosent
2006,12,afrika,0.49,sysselsatte_land,prosent
2006,12,alle,0.71,sysselsatte_land,prosent
2006,12,asia,0.54,sysselsatte_land,prosent
2006,12,eu_ost_europa,0.77,sysselsatte_land,prosent
2006,12,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2006,12,norden,0.75,sysselsatte_land,prosent
2006,12,ost_europa_ellers,0.57,sysselsatte_land,prosent
2006,12,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2006,12,vest_europa,0.72,sysselsatte_land,prosent
2006,14,afrika,0.36,sysselsatte_land,prosent
2006,14,alle,0.74,sysselsatte_land,prosent
2006,14,asia,0.62,sysselsatte_land,prosent
2006,14,eu_ost_europa,0.77,sysselsatte_land,prosent
2006,14,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2006,14,norden,0.75,sysselsatte_land,prosent
2006,14,ost_europa_ellers,0.56,sysselsatte_land,prosent
2006,14,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2006,14,vest_europa,0.74,sysselsatte_land,prosent
2006,15,afrika,0.44,sysselsatte_land,prosent
2006,15,alle,0.72,sysselsatte_land,prosent
2006,15,asia,0.59,sysselsatte_land,prosent
2006,15,eu_ost_europa,0.74,sysselsatte_land,prosent
2006,15,nord_amerika_oseania,0.59,sysselsatte_land,prosent
2006,15,norden,0.75,sysselsatte_land,prosent
2006,15,ost_europa_ellers,0.66,sysselsatte_land,prosent
2006,15,sor_og_mellom_amerika,0.55,sysselsatte_land,prosent
2006,15,vest_europa,0.75,sysselsatte_land,prosent
2006,16,afrika,0.43,sysselsatte_land,prosent
2006,16,alle,0.71,sysselsatte_land,prosent
2006,16,asia,0.53,sysselsatte_land,prosent
2006,16,eu_ost_europa,0.72,sysselsatte_land,prosent
2006,16,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2006,16,norden,0.73,sysselsatte_land,prosent
2006,16,ost_europa_ellers,0.58,sysselsatte_land,prosent
2006,16,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2006,16,vest_europa,0.72,sysselsatte_land,prosent
2006,17,afrika,0.27,sysselsatte_land,prosent
2006,17,alle,0.69,sysselsatte_land,prosent
2006,17,asia,0.50,sysselsatte_land,prosent
2006,17,eu_ost_europa,0.79,sysselsatte_land,prosent
2006,17,nord_amerika_oseania,0.49,sysselsatte_land,prosent
2006,17,norden,0.68,sysselsatte_land,prosent
2006,17,ost_europa_ellers,0.54,sysselsatte_land,prosent
2006,17,sor_og_mellom_amerika,0.38,sysselsatte_land,prosent
2006,17,vest_europa,0.67,sysselsatte_land,prosent
2006,18,afrika,0.33,sysselsatte_land,prosent
2006,18,alle,0.67,sysselsatte_land,prosent
2006,18,asia,0.52,sysselsatte_land,prosent
2006,18,eu_ost_europa,0.56,sysselsatte_land,prosent
2006,18,nord_amerika_oseania,0.44,sysselsatte_land,prosent
2006,18,norden,0.71,sysselsatte_land,prosent
2006,18,ost_europa_ellers,0.59,sysselsatte_land,prosent
2006,18,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2006,18,vest_europa,0.68,sysselsatte_land,prosent
2006,19,afrika,0.48,sysselsatte_land,prosent
2006,19,alle,0.70,sysselsatte_land,prosent
2006,19,asia,0.61,sysselsatte_land,prosent
2006,19,eu_ost_europa,0.66,sysselsatte_land,prosent
2006,19,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2006,19,norden,0.78,sysselsatte_land,prosent
2006,19,ost_europa_ellers,0.62,sysselsatte_land,prosent
2006,19,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2006,19,vest_europa,0.76,sysselsatte_land,prosent
2006,20,afrika,0.44,sysselsatte_land,prosent
2006,20,alle,0.68,sysselsatte_land,prosent
2006,20,asia,0.70,sysselsatte_land,prosent
2006,20,eu_ost_europa,0.81,sysselsatte_land,prosent
2006,20,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2006,20,norden,0.73,sysselsatte_land,prosent
2006,20,ost_europa_ellers,0.68,sysselsatte_land,prosent
2006,20,sor_og_mellom_amerika,0.83,sysselsatte_land,prosent
2006,20,vest_europa,0.77,sysselsatte_land,prosent
2007,00,afrika,0.49,sysselsatte_land,prosent
2007,00,alle,0.72,sysselsatte_land,prosent
2007,00,asia,0.56,sysselsatte_land,prosent
2007,00,eu_ost_europa,0.75,sysselsatte_land,prosent
2007,00,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2007,00,norden,0.74,sysselsatte_land,prosent
2007,00,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,00,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2007,00,vest_europa,0.72,sysselsatte_land,prosent
2007,01,afrika,0.37,sysselsatte_land,prosent
2007,01,alle,0.68,sysselsatte_land,prosent
2007,01,asia,0.50,sysselsatte_land,prosent
2007,01,eu_ost_europa,0.71,sysselsatte_land,prosent
2007,01,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2007,01,norden,0.66,sysselsatte_land,prosent
2007,01,ost_europa_ellers,0.54,sysselsatte_land,prosent
2007,01,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2007,01,vest_europa,0.66,sysselsatte_land,prosent
2007,02,afrika,0.57,sysselsatte_land,prosent
2007,02,alle,0.74,sysselsatte_land,prosent
2007,02,asia,0.59,sysselsatte_land,prosent
2007,02,eu_ost_europa,0.74,sysselsatte_land,prosent
2007,02,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2007,02,norden,0.77,sysselsatte_land,prosent
2007,02,ost_europa_ellers,0.64,sysselsatte_land,prosent
2007,02,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2007,02,vest_europa,0.74,sysselsatte_land,prosent
2007,03,afrika,0.49,sysselsatte_land,prosent
2007,03,alle,0.72,sysselsatte_land,prosent
2007,03,asia,0.55,sysselsatte_land,prosent
2007,03,eu_ost_europa,0.72,sysselsatte_land,prosent
2007,03,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2007,03,norden,0.78,sysselsatte_land,prosent
2007,03,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,03,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2007,03,vest_europa,0.73,sysselsatte_land,prosent
2007,04,afrika,0.34,sysselsatte_land,prosent
2007,04,alle,0.68,sysselsatte_land,prosent
2007,04,asia,0.53,sysselsatte_land,prosent
2007,04,eu_ost_europa,0.73,sysselsatte_land,prosent
2007,04,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2007,04,norden,0.69,sysselsatte_land,prosent
2007,04,ost_europa_ellers,0.54,sysselsatte_land,prosent
2007,04,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2007,04,vest_europa,0.68,sysselsatte_land,prosent
2007,05,afrika,0.41,sysselsatte_land,prosent
2007,05,alle,0.71,sysselsatte_land,prosent
2007,05,asia,0.52,sysselsatte_land,prosent
2007,05,eu_ost_europa,0.76,sysselsatte_land,prosent
2007,05,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2007,05,norden,0.72,sysselsatte_land,prosent
2007,05,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,05,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2007,05,vest_europa,0.72,sysselsatte_land,prosent
2007,06,afrika,0.51,sysselsatte_land,prosent
2007,06,alle,0.72,sysselsatte_land,prosent
2007,06,asia,0.56,sysselsatte_land,prosent
2007,06,eu_ost_europa,0.74,sysselsatte_land,prosent
2007,06,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2007,06,norden,0.76,sysselsatte_land,prosent
2007,06,ost_europa_ellers,0.63,sysselsatte_land,prosent
2007,06,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2007,06,vest_europa,0.72,sysselsatte_land,prosent
2007,07,afrika,0.47,sysselsatte_land,prosent
2007,07,alle,0.69,sysselsatte_land,prosent
2007,07,asia,0.56,sysselsatte_land,prosent
2007,07,eu_ost_europa,0.77,sysselsatte_land,prosent
2007,07,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2007,07,norden,0.69,sysselsatte_land,prosent
2007,07,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,07,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2007,07,vest_europa,0.70,sysselsatte_land,prosent
2007,08,afrika,0.39,sysselsatte_land,prosent
2007,08,alle,0.68,sysselsatte_land,prosent
2007,08,asia,0.52,sysselsatte_land,prosent
2007,08,eu_ost_europa,0.74,sysselsatte_land,prosent
2007,08,nord_amerika_oseania,0.54,sysselsatte_land,prosent
2007,08,norden,0.64,sysselsatte_land,prosent
2007,08,ost_europa_ellers,0.55,sysselsatte_land,prosent
2007,08,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2007,08,vest_europa,0.65,sysselsatte_land,prosent
2007,09,afrika,0.43,sysselsatte_land,prosent
2007,09,alle,0.69,sysselsatte_land,prosent
2007,09,asia,0.50,sysselsatte_land,prosent
2007,09,eu_ost_europa,0.73,sysselsatte_land,prosent
2007,09,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2007,09,norden,0.66,sysselsatte_land,prosent
2007,09,ost_europa_ellers,0.61,sysselsatte_land,prosent
2007,09,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2007,09,vest_europa,0.66,sysselsatte_land,prosent
2007,10,afrika,0.48,sysselsatte_land,prosent
2007,10,alle,0.71,sysselsatte_land,prosent
2007,10,asia,0.53,sysselsatte_land,prosent
2007,10,eu_ost_europa,0.71,sysselsatte_land,prosent
2007,10,nord_amerika_oseania,0.50,sysselsatte_land,prosent
2007,10,norden,0.69,sysselsatte_land,prosent
2007,10,ost_europa_ellers,0.59,sysselsatte_land,prosent
2007,10,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2007,10,vest_europa,0.72,sysselsatte_land,prosent
2007,11,afrika,0.58,sysselsatte_land,prosent
2007,11,alle,0.75,sysselsatte_land,prosent
2007,11,asia,0.61,sysselsatte_land,prosent
2007,11,eu_ost_europa,0.79,sysselsatte_land,prosent
2007,11,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2007,11,norden,0.77,sysselsatte_land,prosent
2007,11,ost_europa_ellers,0.65,sysselsatte_land,prosent
2007,11,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2007,11,vest_europa,0.72,sysselsatte_land,prosent
2007,12,afrika,0.54,sysselsatte_land,prosent
2007,12,alle,0.73,sysselsatte_land,prosent
2007,12,asia,0.56,sysselsatte_land,prosent
2007,12,eu_ost_europa,0.81,sysselsatte_land,prosent
2007,12,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2007,12,norden,0.76,sysselsatte_land,prosent
2007,12,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,12,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2007,12,vest_europa,0.72,sysselsatte_land,prosent
2007,14,afrika,0.44,sysselsatte_land,prosent
2007,14,alle,0.75,sysselsatte_land,prosent
2007,14,asia,0.62,sysselsatte_land,prosent
2007,14,eu_ost_europa,0.83,sysselsatte_land,prosent
2007,14,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2007,14,norden,0.75,sysselsatte_land,prosent
2007,14,ost_europa_ellers,0.63,sysselsatte_land,prosent
2007,14,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2007,14,vest_europa,0.77,sysselsatte_land,prosent
2007,15,afrika,0.46,sysselsatte_land,prosent
2007,15,alle,0.74,sysselsatte_land,prosent
2007,15,asia,0.63,sysselsatte_land,prosent
2007,15,eu_ost_europa,0.78,sysselsatte_land,prosent
2007,15,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2007,15,norden,0.77,sysselsatte_land,prosent
2007,15,ost_europa_ellers,0.69,sysselsatte_land,prosent
2007,15,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2007,15,vest_europa,0.77,sysselsatte_land,prosent
2007,16,afrika,0.47,sysselsatte_land,prosent
2007,16,alle,0.72,sysselsatte_land,prosent
2007,16,asia,0.55,sysselsatte_land,prosent
2007,16,eu_ost_europa,0.78,sysselsatte_land,prosent
2007,16,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2007,16,norden,0.74,sysselsatte_land,prosent
2007,16,ost_europa_ellers,0.60,sysselsatte_land,prosent
2007,16,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2007,16,vest_europa,0.70,sysselsatte_land,prosent
2007,17,afrika,0.34,sysselsatte_land,prosent
2007,17,alle,0.71,sysselsatte_land,prosent
2007,17,asia,0.52,sysselsatte_land,prosent
2007,17,eu_ost_europa,0.82,sysselsatte_land,prosent
2007,17,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2007,17,norden,0.69,sysselsatte_land,prosent
2007,17,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,17,sor_og_mellom_amerika,0.39,sysselsatte_land,prosent
2007,17,vest_europa,0.67,sysselsatte_land,prosent
2007,18,afrika,0.39,sysselsatte_land,prosent
2007,18,alle,0.69,sysselsatte_land,prosent
2007,18,asia,0.58,sysselsatte_land,prosent
2007,18,eu_ost_europa,0.75,sysselsatte_land,prosent
2007,18,nord_amerika_oseania,0.49,sysselsatte_land,prosent
2007,18,norden,0.72,sysselsatte_land,prosent
2007,18,ost_europa_ellers,0.59,sysselsatte_land,prosent
2007,18,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2007,18,vest_europa,0.69,sysselsatte_land,prosent
2007,19,afrika,0.52,sysselsatte_land,prosent
2007,19,alle,0.71,sysselsatte_land,prosent
2007,19,asia,0.61,sysselsatte_land,prosent
2007,19,eu_ost_europa,0.74,sysselsatte_land,prosent
2007,19,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2007,19,norden,0.77,sysselsatte_land,prosent
2007,19,ost_europa_ellers,0.66,sysselsatte_land,prosent
2007,19,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2007,19,vest_europa,0.76,sysselsatte_land,prosent
2007,20,afrika,0.58,sysselsatte_land,prosent
2007,20,alle,0.70,sysselsatte_land,prosent
2007,20,asia,0.75,sysselsatte_land,prosent
2007,20,eu_ost_europa,0.79,sysselsatte_land,prosent
2007,20,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2007,20,norden,0.72,sysselsatte_land,prosent
2007,20,ost_europa_ellers,0.70,sysselsatte_land,prosent
2007,20,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2007,20,vest_europa,0.77,sysselsatte_land,prosent
2008,00,afrika,0.50,sysselsatte_land,prosent
2008,00,alle,0.72,sysselsatte_land,prosent
2008,00,asia,0.57,sysselsatte_land,prosent
2008,00,eu_ost_europa,0.73,sysselsatte_land,prosent
2008,00,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2008,00,norden,0.76,sysselsatte_land,prosent
2008,00,ost_europa_ellers,0.63,sysselsatte_land,prosent
2008,00,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2008,00,vest_europa,0.73,sysselsatte_land,prosent
2008,01,afrika,0.40,sysselsatte_land,prosent
2008,01,alle,0.68,sysselsatte_land,prosent
2008,01,asia,0.51,sysselsatte_land,prosent
2008,01,eu_ost_europa,0.70,sysselsatte_land,prosent
2008,01,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2008,01,norden,0.69,sysselsatte_land,prosent
2008,01,ost_europa_ellers,0.55,sysselsatte_land,prosent
2008,01,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2008,01,vest_europa,0.67,sysselsatte_land,prosent
2008,02,afrika,0.58,sysselsatte_land,prosent
2008,02,alle,0.73,sysselsatte_land,prosent
2008,02,asia,0.60,sysselsatte_land,prosent
2008,02,eu_ost_europa,0.71,sysselsatte_land,prosent
2008,02,nord_amerika_oseania,0.72,sysselsatte_land,prosent
2008,02,norden,0.78,sysselsatte_land,prosent
2008,02,ost_europa_ellers,0.65,sysselsatte_land,prosent
2008,02,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2008,02,vest_europa,0.75,sysselsatte_land,prosent
2008,03,afrika,0.49,sysselsatte_land,prosent
2008,03,alle,0.72,sysselsatte_land,prosent
2008,03,asia,0.55,sysselsatte_land,prosent
2008,03,eu_ost_europa,0.68,sysselsatte_land,prosent
2008,03,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2008,03,norden,0.80,sysselsatte_land,prosent
2008,03,ost_europa_ellers,0.63,sysselsatte_land,prosent
2008,03,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2008,03,vest_europa,0.73,sysselsatte_land,prosent
2008,04,afrika,0.38,sysselsatte_land,prosent
2008,04,alle,0.68,sysselsatte_land,prosent
2008,04,asia,0.53,sysselsatte_land,prosent
2008,04,eu_ost_europa,0.70,sysselsatte_land,prosent
2008,04,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2008,04,norden,0.69,sysselsatte_land,prosent
2008,04,ost_europa_ellers,0.57,sysselsatte_land,prosent
2008,04,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2008,04,vest_europa,0.68,sysselsatte_land,prosent
2008,05,afrika,0.42,sysselsatte_land,prosent
2008,05,alle,0.71,sysselsatte_land,prosent
2008,05,asia,0.53,sysselsatte_land,prosent
2008,05,eu_ost_europa,0.75,sysselsatte_land,prosent
2008,05,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2008,05,norden,0.74,sysselsatte_land,prosent
2008,05,ost_europa_ellers,0.64,sysselsatte_land,prosent
2008,05,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2008,05,vest_europa,0.73,sysselsatte_land,prosent
2008,06,afrika,0.52,sysselsatte_land,prosent
2008,06,alle,0.72,sysselsatte_land,prosent
2008,06,asia,0.56,sysselsatte_land,prosent
2008,06,eu_ost_europa,0.75,sysselsatte_land,prosent
2008,06,nord_amerika_oseania,0.72,sysselsatte_land,prosent
2008,06,norden,0.77,sysselsatte_land,prosent
2008,06,ost_europa_ellers,0.65,sysselsatte_land,prosent
2008,06,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2008,06,vest_europa,0.74,sysselsatte_land,prosent
2008,07,afrika,0.48,sysselsatte_land,prosent
2008,07,alle,0.69,sysselsatte_land,prosent
2008,07,asia,0.55,sysselsatte_land,prosent
2008,07,eu_ost_europa,0.74,sysselsatte_land,prosent
2008,07,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2008,07,norden,0.68,sysselsatte_land,prosent
2008,07,ost_europa_ellers,0.62,sysselsatte_land,prosent
2008,07,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2008,07,vest_europa,0.68,sysselsatte_land,prosent
2008,08,afrika,0.42,sysselsatte_land,prosent
2008,08,alle,0.69,sysselsatte_land,prosent
2008,08,asia,0.53,sysselsatte_land,prosent
2008,08,eu_ost_europa,0.72,sysselsatte_land,prosent
2008,08,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2008,08,norden,0.67,sysselsatte_land,prosent
2008,08,ost_europa_ellers,0.58,sysselsatte_land,prosent
2008,08,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2008,08,vest_europa,0.66,sysselsatte_land,prosent
2008,09,afrika,0.50,sysselsatte_land,prosent
2008,09,alle,0.69,sysselsatte_land,prosent
2008,09,asia,0.52,sysselsatte_land,prosent
2008,09,eu_ost_europa,0.67,sysselsatte_land,prosent
2008,09,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2008,09,norden,0.69,sysselsatte_land,prosent
2008,09,ost_europa_ellers,0.60,sysselsatte_land,prosent
