aar,fylke_nr,vreg_3,botid_5,tabellvariabel,tabell_navn,enhet
2010,09,1,0_4,0.66,sysselsatte_botid_land,prosent
2010,09,1,10+,0.65,sysselsatte_botid_land,prosent
2010,09,1,5_9,0.75,sysselsatte_botid_land,prosent
2010,09,1,alle,0.67,sysselsatte_botid_land,prosent
2010,09,2,0_4,0.33,sysselsatte_botid_land,prosent
2010,09,2,10+,0.57,sysselsatte_botid_land,prosent
2010,09,2,5_9,0.58,sysselsatte_botid_land,prosent
2010,09,2,alle,0.49,sysselsatte_botid_land,prosent
2010,09,alle,0_4,0.53,sysselsatte_botid_land,prosent
2010,09,alle,10+,0.61,sysselsatte_botid_land,prosent
2010,09,alle,5_9,0.63,sysselsatte_botid_land,prosent
2010,09,alle,alle,0.58,sysselsatte_botid_land,prosent
2010,10,1,0_4,0.69,sysselsatte_botid_land,prosent
2010,10,1,10+,0.65,sysselsatte_botid_land,prosent
2010,10,1,5_9,0.74,sysselsatte_botid_land,prosent
2010,10,1,alle,0.68,sysselsatte_botid_land,prosent
2010,10,2,0_4,0.34,sysselsatte_botid_land,prosent
2010,10,2,10+,0.61,sysselsatte_botid_land,prosent
2010,10,2,5_9,0.59,sysselsatte_botid_land,prosent
2010,10,2,alle,0.54,sysselsatte_botid_land,prosent
2010,10,alle,0_4,0.54,sysselsatte_botid_land,prosent
2010,10,alle,10+,0.62,sysselsatte_botid_land,prosent
2010,10,alle,5_9,0.63,sysselsatte_botid_land,prosent
2010,10,alle,alle,0.59,sysselsatte_botid_land,prosent
2010,11,1,0_4,0.74,sysselsatte_botid_land,prosent
2010,11,1,10+,0.73,sysselsatte_botid_land,prosent
2010,11,1,5_9,0.80,sysselsatte_botid_land,prosent
2010,11,1,alle,0.75,sysselsatte_botid_land,prosent
2010,11,2,0_4,0.49,sysselsatte_botid_land,prosent
2010,11,2,10+,0.65,sysselsatte_botid_land,prosent
2010,11,2,5_9,0.64,sysselsatte_botid_land,prosent
2010,11,2,alle,0.59,sysselsatte_botid_land,prosent
2010,11,alle,0_4,0.66,sysselsatte_botid_land,prosent
2010,11,alle,10+,0.68,sysselsatte_botid_land,prosent
2010,11,alle,5_9,0.69,sysselsatte_botid_land,prosent
2010,11,alle,alle,0.67,sysselsatte_botid_land,prosent
2010,12,1,0_4,0.70,sysselsatte_botid_land,prosent
2010,12,1,10+,0.72,sysselsatte_botid_land,prosent
2010,12,1,5_9,0.81,sysselsatte_botid_land,prosent
2010,12,1,alle,0.72,sysselsatte_botid_land,prosent
2010,12,2,0_4,0.42,sysselsatte_botid_land,prosent
2010,12,2,10+,0.61,sysselsatte_botid_land,prosent
2010,12,2,5_9,0.60,sysselsatte_botid_land,prosent
2010,12,2,alle,0.55,sysselsatte_botid_land,prosent
2010,12,alle,0_4,0.60,sysselsatte_botid_land,prosent
2010,12,alle,10+,0.65,sysselsatte_botid_land,prosent
2010,12,alle,5_9,0.67,sysselsatte_botid_land,prosent
2010,12,alle,alle,0.63,sysselsatte_botid_land,prosent
2010,14,1,0_4,0.74,sysselsatte_botid_land,prosent
2010,14,1,10+,0.76,sysselsatte_botid_land,prosent
2010,14,1,5_9,0.77,sysselsatte_botid_land,prosent
2010,14,1,alle,0.75,sysselsatte_botid_land,prosent
2010,14,2,0_4,0.32,sysselsatte_botid_land,prosent
2010,14,2,10+,0.72,sysselsatte_botid_land,prosent
2010,14,2,5_9,0.68,sysselsatte_botid_land,prosent
2010,14,2,alle,0.53,sysselsatte_botid_land,prosent
2010,14,alle,0_4,0.61,sysselsatte_botid_land,prosent
2010,14,alle,10+,0.74,sysselsatte_botid_land,prosent
2010,14,alle,5_9,0.73,sysselsatte_botid_land,prosent
2010,14,alle,alle,0.66,sysselsatte_botid_land,prosent
2010,15,1,0_4,0.75,sysselsatte_botid_land,prosent
2010,15,1,10+,0.71,sysselsatte_botid_land,prosent
2010,15,1,5_9,0.81,sysselsatte_botid_land,prosent
2010,15,1,alle,0.75,sysselsatte_botid_land,prosent
2010,15,2,0_4,0.42,sysselsatte_botid_land,prosent
2010,15,2,10+,0.71,sysselsatte_botid_land,prosent
2010,15,2,5_9,0.66,sysselsatte_botid_land,prosent
2010,15,2,alle,0.59,sysselsatte_botid_land,prosent
2010,15,alle,0_4,0.66,sysselsatte_botid_land,prosent
2010,15,alle,10+,0.71,sysselsatte_botid_land,prosent
2010,15,alle,5_9,0.72,sysselsatte_botid_land,prosent
2010,15,alle,alle,0.68,sysselsatte_botid_land,prosent
2010,16,1,0_4,0.70,sysselsatte_botid_land,prosent
2010,16,1,10+,0.71,sysselsatte_botid_land,prosent
2010,16,1,5_9,0.80,sysselsatte_botid_land,prosent
2010,16,1,alle,0.72,sysselsatte_botid_land,prosent
2010,16,2,0_4,0.43,sysselsatte_botid_land,prosent
2010,16,2,10+,0.61,sysselsatte_botid_land,prosent
2010,16,2,5_9,0.58,sysselsatte_botid_land,prosent
2010,16,2,alle,0.54,sysselsatte_botid_land,prosent
2010,16,alle,0_4,0.58,sysselsatte_botid_land,prosent
2010,16,alle,10+,0.65,sysselsatte_botid_land,prosent
2010,16,alle,5_9,0.65,sysselsatte_botid_land,prosent
2010,16,alle,alle,0.62,sysselsatte_botid_land,prosent
2010,17,1,0_4,0.67,sysselsatte_botid_land,prosent
2010,17,1,10+,0.68,sysselsatte_botid_land,prosent
2010,17,1,5_9,0.72,sysselsatte_botid_land,prosent
2010,17,1,alle,0.68,sysselsatte_botid_land,prosent
2010,17,2,0_4,0.28,sysselsatte_botid_land,prosent
2010,17,2,10+,0.62,sysselsatte_botid_land,prosent
2010,17,2,5_9,0.60,sysselsatte_botid_land,prosent
2010,17,2,alle,0.46,sysselsatte_botid_land,prosent
2010,17,alle,0_4,0.48,sysselsatte_botid_land,prosent
2010,17,alle,10+,0.65,sysselsatte_botid_land,prosent
2010,17,alle,5_9,0.63,sysselsatte_botid_land,prosent
2010,17,alle,alle,0.56,sysselsatte_botid_land,prosent
2010,18,1,0_4,0.75,sysselsatte_botid_land,prosent
2010,18,1,10+,0.71,sysselsatte_botid_land,prosent
2010,18,1,5_9,0.78,sysselsatte_botid_land,prosent
2010,18,1,alle,0.74,sysselsatte_botid_land,prosent
2010,18,2,0_4,0.38,sysselsatte_botid_land,prosent
2010,18,2,10+,0.71,sysselsatte_botid_land,prosent
2010,18,2,5_9,0.69,sysselsatte_botid_land,prosent
2010,18,2,alle,0.54,sysselsatte_botid_land,prosent
2010,18,alle,0_4,0.54,sysselsatte_botid_land,prosent
2010,18,alle,10+,0.71,sysselsatte_botid_land,prosent
2010,18,alle,5_9,0.71,sysselsatte_botid_land,prosent
2010,18,alle,alle,0.62,sysselsatte_botid_land,prosent
2010,19,1,0_4,0.73,sysselsatte_botid_land,prosent
2010,19,1,10+,0.73,sysselsatte_botid_land,prosent
2010,19,1,5_9,0.79,sysselsatte_botid_land,prosent
2010,19,1,alle,0.74,sysselsatte_botid_land,prosent
2010,19,2,0_4,0.44,sysselsatte_botid_land,prosent
2010,19,2,10+,0.69,sysselsatte_botid_land,prosent
2010,19,2,5_9,0.67,sysselsatte_botid_land,prosent
2010,19,2,alle,0.56,sysselsatte_botid_land,prosent
2010,19,alle,0_4,0.58,sysselsatte_botid_land,prosent
2010,19,alle,10+,0.71,sysselsatte_botid_land,prosent
2010,19,alle,5_9,0.72,sysselsatte_botid_land,prosent
2010,19,alle,alle,0.65,sysselsatte_botid_land,prosent
2010,20,1,0_4,0.77,sysselsatte_botid_land,prosent
2010,20,1,10+,0.70,sysselsatte_botid_land,prosent
2010,20,1,5_9,0.81,sysselsatte_botid_land,prosent
2010,20,1,alle,0.75,sysselsatte_botid_land,prosent
2010,20,2,0_4,0.55,sysselsatte_botid_land,prosent
2010,20,2,10+,0.72,sysselsatte_botid_land,prosent
2010,20,2,5_9,0.74,sysselsatte_botid_land,prosent
2010,20,2,alle,0.65,sysselsatte_botid_land,prosent
2010,20,alle,0_4,0.66,sysselsatte_botid_land,prosent
2010,20,alle,10+,0.71,sysselsatte_botid_land,prosent
2010,20,alle,5_9,0.76,sysselsatte_botid_land,prosent
2010,20,alle,alle,0.70,sysselsatte_botid_land,prosent
2011,00,1,0_4,0.73,sysselsatte_botid_land,prosent
2011,00,1,10+,0.71,sysselsatte_botid_land,prosent
2011,00,1,5_9,0.80,sysselsatte_botid_land,prosent
2011,00,1,alle,0.73,sysselsatte_botid_land,prosent
2011,00,2,0_4,0.43,sysselsatte_botid_land,prosent
2011,00,2,10+,0.59,sysselsatte_botid_land,prosent
2011,00,2,5_9,0.58,sysselsatte_botid_land,prosent
2011,00,2,alle,0.54,sysselsatte_botid_land,prosent
2011,00,alle,0_4,0.62,sysselsatte_botid_land,prosent
2011,00,alle,10+,0.63,sysselsatte_botid_land,prosent
2011,00,alle,5_9,0.66,sysselsatte_botid_land,prosent
2011,00,alle,alle,0.63,sysselsatte_botid_land,prosent
2011,01,1,0_4,0.72,sysselsatte_botid_land,prosent
2011,01,1,10+,0.62,sysselsatte_botid_land,prosent
2011,01,1,5_9,0.74,sysselsatte_botid_land,prosent
2011,01,1,alle,0.68,sysselsatte_botid_land,prosent
2011,01,2,0_4,0.33,sysselsatte_botid_land,prosent
2011,01,2,10+,0.51,sysselsatte_botid_land,prosent
2011,01,2,5_9,0.45,sysselsatte_botid_land,prosent
2011,01,2,alle,0.46,sysselsatte_botid_land,prosent
2011,01,alle,0_4,0.58,sysselsatte_botid_land,prosent
2011,01,alle,10+,0.54,sysselsatte_botid_land,prosent
2011,01,alle,5_9,0.54,sysselsatte_botid_land,prosent
2011,01,alle,alle,0.55,sysselsatte_botid_land,prosent
2011,02,1,0_4,0.71,sysselsatte_botid_land,prosent
2011,02,1,10+,0.74,sysselsatte_botid_land,prosent
2011,02,1,5_9,0.81,sysselsatte_botid_land,prosent
2011,02,1,alle,0.74,sysselsatte_botid_land,prosent
2011,02,2,0_4,0.43,sysselsatte_botid_land,prosent
2011,02,2,10+,0.63,sysselsatte_botid_land,prosent
2011,02,2,5_9,0.60,sysselsatte_botid_land,prosent
2011,02,2,alle,0.58,sysselsatte_botid_land,prosent
2011,02,alle,0_4,0.61,sysselsatte_botid_land,prosent
2011,02,alle,10+,0.68,sysselsatte_botid_land,prosent
2011,02,alle,5_9,0.69,sysselsatte_botid_land,prosent
2011,02,alle,alle,0.66,sysselsatte_botid_land,prosent
2011,03,1,0_4,0.73,sysselsatte_botid_land,prosent
2011,03,1,10+,0.71,sysselsatte_botid_land,prosent
2011,03,1,5_9,0.79,sysselsatte_botid_land,prosent
2011,03,1,alle,0.73,sysselsatte_botid_land,prosent
2011,03,2,0_4,0.49,sysselsatte_botid_land,prosent
2011,03,2,10+,0.54,sysselsatte_botid_land,prosent
2011,03,2,5_9,0.55,sysselsatte_botid_land,prosent
2011,03,2,alle,0.53,sysselsatte_botid_land,prosent
2011,03,alle,0_4,0.64,sysselsatte_botid_land,prosent
2011,03,alle,10+,0.58,sysselsatte_botid_land,prosent
2011,03,alle,5_9,0.63,sysselsatte_botid_land,prosent
2011,03,alle,alle,0.61,sysselsatte_botid_land,prosent
2011,04,1,0_4,0.69,sysselsatte_botid_land,prosent
2011,04,1,10+,0.67,sysselsatte_botid_land,prosent
2011,04,1,5_9,0.71,sysselsatte_botid_land,prosent
2011,04,1,alle,0.68,sysselsatte_botid_land,prosent
2011,04,2,0_4,0.32,sysselsatte_botid_land,prosent
2011,04,2,10+,0.54,sysselsatte_botid_land,prosent
2011,04,2,5_9,0.53,sysselsatte_botid_land,prosent
2011,04,2,alle,0.46,sysselsatte_botid_land,prosent
2011,04,alle,0_4,0.54,sysselsatte_botid_land,prosent
2011,04,alle,10+,0.60,sysselsatte_botid_land,prosent
2011,04,alle,5_9,0.59,sysselsatte_botid_land,prosent
2011,04,alle,alle,0.57,sysselsatte_botid_land,prosent
2011,05,1,0_4,0.73,sysselsatte_botid_land,prosent
2011,05,1,10+,0.70,sysselsatte_botid_land,prosent
2011,05,1,5_9,0.78,sysselsatte_botid_land,prosent
2011,05,1,alle,0.73,sysselsatte_botid_land,prosent
2011,05,2,0_4,0.31,sysselsatte_botid_land,prosent
2011,05,2,10+,0.62,sysselsatte_botid_land,prosent
2011,05,2,5_9,0.54,sysselsatte_botid_land,prosent
2011,05,2,alle,0.49,sysselsatte_botid_land,prosent
2011,05,alle,0_4,0.56,sysselsatte_botid_land,prosent
2011,05,alle,10+,0.66,sysselsatte_botid_land,prosent
2011,05,alle,5_9,0.63,sysselsatte_botid_land,prosent
2011,05,alle,alle,0.61,sysselsatte_botid_land,prosent
2011,06,1,0_4,0.74,sysselsatte_botid_land,prosent
2011,06,1,10+,0.71,sysselsatte_botid_land,prosent
2011,06,1,5_9,0.83,sysselsatte_botid_land,prosent
2011,06,1,alle,0.74,sysselsatte_botid_land,prosent
2011,06,2,0_4,0.42,sysselsatte_botid_land,prosent
2011,06,2,10+,0.58,sysselsatte_botid_land,prosent
2011,06,2,5_9,0.56,sysselsatte_botid_land,prosent
2011,06,2,alle,0.54,sysselsatte_botid_land,prosent
2011,06,alle,0_4,0.64,sysselsatte_botid_land,prosent
2011,06,alle,10+,0.63,sysselsatte_botid_land,prosent
2011,06,alle,5_9,0.66,sysselsatte_botid_land,prosent
2011,06,alle,alle,0.63,sysselsatte_botid_land,prosent
2011,07,1,0_4,0.72,sysselsatte_botid_land,prosent
2011,07,1,10+,0.65,sysselsatte_botid_land,prosent
2011,07,1,5_9,0.79,sysselsatte_botid_land,prosent
2011,07,1,alle,0.70,sysselsatte_botid_land,prosent
2011,07,2,0_4,0.38,sysselsatte_botid_land,prosent
2011,07,2,10+,0.56,sysselsatte_botid_land,prosent
2011,07,2,5_9,0.52,sysselsatte_botid_land,prosent
2011,07,2,alle,0.51,sysselsatte_botid_land,prosent
2011,07,alle,0_4,0.61,sysselsatte_botid_land,prosent
2011,07,alle,10+,0.60,sysselsatte_botid_land,prosent
2011,07,alle,5_9,0.63,sysselsatte_botid_land,prosent
2011,07,alle,alle,0.61,sysselsatte_botid_land,prosent
2011,08,1,0_4,0.65,sysselsatte_botid_land,prosent
2011,08,1,10+,0.63,sysselsatte_botid_land,prosent
2011,08,1,5_9,0.73,sysselsatte_botid_land,prosent
2011,08,1,alle,0.66,sysselsatte_botid_land,prosent
2011,08,2,0_4,0.30,sysselsatte_botid_land,prosent
2011,08,2,10+,0.58,sysselsatte_botid_land,prosent
2011,08,2,5_9,0.55,sysselsatte_botid_land,prosent
2011,08,2,alle,0.49,sysselsatte_botid_land,prosent
2011,08,alle,0_4,0.49,sysselsatte_botid_land,prosent
2011,08,alle,10+,0.60,sysselsatte_botid_land,prosent
2011,08,alle,5_9,0.60,sysselsatte_botid_land,prosent
2011,08,alle,alle,0.56,sysselsatte_botid_land,prosent
2011,09,1,0_4,0.69,sysselsatte_botid_land,prosent
2011,09,1,10+,0.63,sysselsatte_botid_land,prosent
2011,09,1,5_9,0.73,sysselsatte_botid_land,prosent
2011,09,1,alle,0.68,sysselsatte_botid_land,prosent
2011,09,2,0_4,0.33,sysselsatte_botid_land,prosent
2011,09,2,10+,0.57,sysselsatte_botid_land,prosent
2011,09,2,5_9,0.57,sysselsatte_botid_land,prosent
2011,09,2,alle,0.49,sysselsatte_botid_land,prosent
2011,09,alle,0_4,0.55,sysselsatte_botid_land,prosent
2011,09,alle,10+,0.60,sysselsatte_botid_land,prosent
2011,09,alle,5_9,0.63,sysselsatte_botid_land,prosent
2011,09,alle,alle,0.58,sysselsatte_botid_land,prosent
2011,10,1,0_4,0.70,sysselsatte_botid_land,prosent
2011,10,1,10+,0.65,sysselsatte_botid_land,prosent
2011,10,1,5_9,0.73,sysselsatte_botid_land,prosent
2011,10,1,alle,0.69,sysselsatte_botid_land,prosent
2011,10,2,0_4,0.35,sysselsatte_botid_land,prosent
2011,10,2,10+,0.61,sysselsatte_botid_land,prosent
2011,10,2,5_9,0.57,sysselsatte_botid_land,prosent
2011,10,2,alle,0.53,sysselsatte_botid_land,prosent
2011,10,alle,0_4,0.55,sysselsatte_botid_land,prosent
2011,10,alle,10+,0.62,sysselsatte_botid_land,prosent
2011,10,alle,5_9,0.62,sysselsatte_botid_land,prosent
2011,10,alle,alle,0.60,sysselsatte_botid_land,prosent
2011,11,1,0_4,0.77,sysselsatte_botid_land,prosent
2011,11,1,10+,0.74,sysselsatte_botid_land,prosent
2011,11,1,5_9,0.81,sysselsatte_botid_land,prosent
2011,11,1,alle,0.77,sysselsatte_botid_land,prosent
2011,11,2,0_4,0.52,sysselsatte_botid_land,prosent
2011,11,2,10+,0.65,sysselsatte_botid_land,prosent
2011,11,2,5_9,0.66,sysselsatte_botid_land,prosent
2011,11,2,alle,0.61,sysselsatte_botid_land,prosent
2011,11,alle,0_4,0.69,sysselsatte_botid_land,prosent
2011,11,alle,10+,0.69,sysselsatte_botid_land,prosent
2011,11,alle,5_9,0.72,sysselsatte_botid_land,prosent
2011,11,alle,alle,0.70,sysselsatte_botid_land,prosent
2011,12,1,0_4,0.73,sysselsatte_botid_land,prosent
2011,12,1,10+,0.72,sysselsatte_botid_land,prosent
2011,12,1,5_9,0.82,sysselsatte_botid_land,prosent
2011,12,1,alle,0.74,sysselsatte_botid_land,prosent
2011,12,2,0_4,0.45,sysselsatte_botid_land,prosent
2011,12,2,10+,0.62,sysselsatte_botid_land,prosent
2011,12,2,5_9,0.61,sysselsatte_botid_land,prosent
2011,12,2,alle,0.56,sysselsatte_botid_land,prosent
2011,12,alle,0_4,0.63,sysselsatte_botid_land,prosent
2011,12,alle,10+,0.66,sysselsatte_botid_land,prosent
2011,12,alle,5_9,0.70,sysselsatte_botid_land,prosent
2011,12,alle,alle,0.65,sysselsatte_botid_land,prosent
2011,14,1,0_4,0.78,sysselsatte_botid_land,prosent
2011,14,1,10+,0.76,sysselsatte_botid_land,prosent
2011,14,1,5_9,0.81,sysselsatte_botid_land,prosent
2011,14,1,alle,0.78,sysselsatte_botid_land,prosent
2011,14,2,0_4,0.36,sysselsatte_botid_land,prosent
2011,14,2,10+,0.73,sysselsatte_botid_land,prosent
2011,14,2,5_9,0.69,sysselsatte_botid_land,prosent
2011,14,2,alle,0.56,sysselsatte_botid_land,prosent
2011,14,alle,0_4,0.66,sysselsatte_botid_land,prosent
2011,14,alle,10+,0.74,sysselsatte_botid_land,prosent
2011,14,alle,5_9,0.76,sysselsatte_botid_land,prosent
2011,14,alle,alle,0.70,sysselsatte_botid_land,prosent
2011,15,1,0_4,0.76,sysselsatte_botid_land,prosent
2011,15,1,10+,0.72,sysselsatte_botid_land,prosent
2011,15,1,5_9,0.84,sysselsatte_botid_land,prosent
2011,15,1,alle,0.76,sysselsatte_botid_land,prosent
2011,15,2,0_4,0.42,sysselsatte_botid_land,prosent
2011,15,2,10+,0.71,sysselsatte_botid_land,prosent
2011,15,2,5_9,0.67,sysselsatte_botid_land,prosent
2011,15,2,alle,0.59,sysselsatte_botid_land,prosent
2011,15,alle,0_4,0.67,sysselsatte_botid_land,prosent
2011,15,alle,10+,0.71,sysselsatte_botid_land,prosent
2011,15,alle,5_9,0.75,sysselsatte_botid_land,prosent
2011,15,alle,alle,0.69,sysselsatte_botid_land,prosent
2011,16,1,0_4,0.68,sysselsatte_botid_land,prosent
2011,16,1,10+,0.72,sysselsatte_botid_land,prosent
2011,16,1,5_9,0.82,sysselsatte_botid_land,prosent
2011,16,1,alle,0.71,sysselsatte_botid_land,prosent
2011,16,2,0_4,0.42,sysselsatte_botid_land,prosent
2011,16,2,10+,0.62,sysselsatte_botid_land,prosent
2011,16,2,5_9,0.60,sysselsatte_botid_land,prosent
2011,16,2,alle,0.54,sysselsatte_botid_land,prosent
2011,16,alle,0_4,0.57,sysselsatte_botid_land,prosent
2011,16,alle,10+,0.66,sysselsatte_botid_land,prosent
2011,16,alle,5_9,0.68,sysselsatte_botid_land,prosent
2011,16,alle,alle,0.62,sysselsatte_botid_land,prosent
2011,17,1,0_4,0.73,sysselsatte_botid_land,prosent
2011,17,1,10+,0.69,sysselsatte_botid_land,prosent
2011,17,1,5_9,0.76,sysselsatte_botid_land,prosent
2011,17,1,alle,0.72,sysselsatte_botid_land,prosent
2011,17,2,0_4,0.31,sysselsatte_botid_land,prosent
2011,17,2,10+,0.63,sysselsatte_botid_land,prosent
2011,17,2,5_9,0.60,sysselsatte_botid_land,prosent
2011,17,2,alle,0.47,sysselsatte_botid_land,prosent
2011,17,alle,0_4,0.53,sysselsatte_botid_land,prosent
2011,17,alle,10+,0.66,sysselsatte_botid_land,prosent
2011,17,alle,5_9,0.66,sysselsatte_botid_land,prosent
2011,17,alle,alle,0.60,sysselsatte_botid_land,prosent
2011,18,1,0_4,0.75,sysselsatte_botid_land,prosent
2011,18,1,10+,0.71,sysselsatte_botid_land,prosent
2011,18,1,5_9,0.79,sysselsatte_botid_land,prosent
2011,18,1,alle,0.74,sysselsatte_botid_land,prosent
2011,18,2,0_4,0.38,sysselsatte_botid_land,prosent
2011,18,2,10+,0.71,sysselsatte_botid_land,prosent
2011,18,2,5_9,0.67,sysselsatte_botid_land,prosent
2011,18,2,alle,0.53,sysselsatte_botid_land,prosent
2011,18,alle,0_4,0.56,sysselsatte_botid_land,prosent
2011,18,alle,10+,0.71,sysselsatte_botid_land,prosent
2011,18,alle,5_9,0.71,sysselsatte_botid_land,prosent
2011,18,alle,alle,0.63,sysselsatte_botid_land,prosent
2011,19,1,0_4,0.72,sysselsatte_botid_land,prosent
2011,19,1,10+,0.73,sysselsatte_botid_land,prosent
2011,19,1,5_9,0.81,sysselsatte_botid_land,prosent
2011,19,1,alle,0.74,sysselsatte_botid_land,prosent
2011,19,2,0_4,0.43,sysselsatte_botid_land,prosent
2011,19,2,10+,0.69,sysselsatte_botid_land,prosent
2011,19,2,5_9,0.67,sysselsatte_botid_land,prosent
2011,19,2,alle,0.56,sysselsatte_botid_land,prosent
2011,19,alle,0_4,0.59,sysselsatte_botid_land,prosent
2011,19,alle,10+,0.71,sysselsatte_botid_land,prosent
2011,19,alle,5_9,0.73,sysselsatte_botid_land,prosent
2011,19,alle,alle,0.65,sysselsatte_botid_land,prosent
2011,20,1,0_4,0.75,sysselsatte_botid_land,prosent
2011,20,1,10+,0.68,sysselsatte_botid_land,prosent
2011,20,1,5_9,0.82,sysselsatte_botid_land,prosent
2011,20,1,alle,0.73,sysselsatte_botid_land,prosent
2011,20,2,0_4,0.55,sysselsatte_botid_land,prosent
2011,20,2,10+,0.72,sysselsatte_botid_land,prosent
2011,20,2,5_9,0.74,sysselsatte_botid_land,prosent
2011,20,2,alle,0.64,sysselsatte_botid_land,prosent
2011,20,alle,0_4,0.66,sysselsatte_botid_land,prosent
2011,20,alle,10+,0.70,sysselsatte_botid_land,prosent
2011,20,alle,5_9,0.76,sysselsatte_botid_land,prosent
2011,20,alle,alle,0.69,sysselsatte_botid_land,prosent
2012,00,1,0_4,0.72,sysselsatte_botid_land,prosent
2012,00,1,10+,0.71,sysselsatte_botid_land,prosent
2012,00,1,5_9,0.80,sysselsatte_botid_land,prosent
2012,00,1,alle,0.73,sysselsatte_botid_land,prosent
2012,00,2,0_4,0.42,sysselsatte_botid_land,prosent
2012,00,2,10+,0.58,sysselsatte_botid_land,prosent
2012,00,2,5_9,0.59,sysselsatte_botid_land,prosent
2012,00,2,alle,0.54,sysselsatte_botid_land,prosent
2012,00,alle,0_4,0.60,sysselsatte_botid_land,prosent
2012,00,alle,10+,0.62,sysselsatte_botid_land,prosent
2012,00,alle,5_9,0.69,sysselsatte_botid_land,prosent
2012,00,alle,alle,0.63,sysselsatte_botid_land,prosent
2012,01,1,0_4,0.70,sysselsatte_botid_land,prosent
2012,01,1,10+,0.62,sysselsatte_botid_land,prosent
2012,01,1,5_9,0.75,sysselsatte_botid_land,prosent
2012,01,1,alle,0.68,sysselsatte_botid_land,prosent
2012,01,2,0_4,0.33,sysselsatte_botid_land,prosent
2012,01,2,10+,0.50,sysselsatte_botid_land,prosent
2012,01,2,5_9,0.47,sysselsatte_botid_land,prosent
2012,01,2,alle,0.46,sysselsatte_botid_land,prosent
2012,01,alle,0_4,0.57,sysselsatte_botid_land,prosent
2012,01,alle,10+,0.53,sysselsatte_botid_land,prosent
2012,01,alle,5_9,0.58,sysselsatte_botid_land,prosent
2012,01,alle,alle,0.55,sysselsatte_botid_land,prosent
2012,02,1,0_4,0.69,sysselsatte_botid_land,prosent
2012,02,1,10+,0.75,sysselsatte_botid_land,prosent
2012,02,1,5_9,0.79,sysselsatte_botid_land,prosent
2012,02,1,alle,0.73,sysselsatte_botid_land,prosent
2012,02,2,0_4,0.43,sysselsatte_botid_land,prosent
2012,02,2,10+,0.64,sysselsatte_botid_land,prosent
2012,02,2,5_9,0.61,sysselsatte_botid_land,prosent
2012,02,2,alle,0.59,sysselsatte_botid_land,prosent
2012,02,alle,0_4,0.60,sysselsatte_botid_land,prosent
2012,02,alle,10+,0.68,sysselsatte_botid_land,prosent
2012,02,alle,5_9,0.70,sysselsatte_botid_land,prosent
2012,02,alle,alle,0.66,sysselsatte_botid_land,prosent
2012,03,1,0_4,0.73,sysselsatte_botid_land,prosent
2012,03,1,10+,0.72,sysselsatte_botid_land,prosent
2012,03,1,5_9,0.79,sysselsatte_botid_land,prosent
2012,03,1,alle,0.74,sysselsatte_botid_land,prosent
2012,03,2,0_4,0.49,sysselsatte_botid_land,prosent
2012,03,2,10+,0.54,sysselsatte_botid_land,prosent
2012,03,2,5_9,0.57,sysselsatte_botid_land,prosent
2012,03,2,alle,0.54,sysselsatte_botid_land,prosent
2012,03,alle,0_4,0.64,sysselsatte_botid_land,prosent
2012,03,alle,10+,0.58,sysselsatte_botid_land,prosent
2012,03,alle,5_9,0.66,sysselsatte_botid_land,prosent
2012,03,alle,alle,0.61,sysselsatte_botid_land,prosent
2012,04,1,0_4,0.66,sysselsatte_botid_land,prosent
2012,04,1,10+,0.65,sysselsatte_botid_land,prosent
2012,04,1,5_9,0.73,sysselsatte_botid_land,prosent
2012,04,1,alle,0.67,sysselsatte_botid_land,prosent
2012,04,2,0_4,0.31,sysselsatte_botid_land,prosent
2012,04,2,10+,0.55,sysselsatte_botid_land,prosent
2012,04,2,5_9,0.52,sysselsatte_botid_land,prosent
2012,04,2,alle,0.46,sysselsatte_botid_land,prosent
2012,04,alle,0_4,0.51,sysselsatte_botid_land,prosent
2012,04,alle,10+,0.59,sysselsatte_botid_land,prosent
2012,04,alle,5_9,0.61,sysselsatte_botid_land,prosent
2012,04,alle,alle,0.56,sysselsatte_botid_land,prosent
2012,05,1,0_4,0.71,sysselsatte_botid_land,prosent
2012,05,1,10+,0.68,sysselsatte_botid_land,prosent
2012,05,1,5_9,0.76,sysselsatte_botid_land,prosent
2012,05,1,alle,0.71,sysselsatte_botid_land,prosent
2012,05,2,0_4,0.29,sysselsatte_botid_land,prosent
2012,05,2,10+,0.61,sysselsatte_botid_land,prosent
2012,05,2,5_9,0.57,sysselsatte_botid_land,prosent
2012,05,2,alle,0.48,sysselsatte_botid_land,prosent
2012,05,alle,0_4,0.54,sysselsatte_botid_land,prosent
2012,05,alle,10+,0.64,sysselsatte_botid_land,prosent
2012,05,alle,5_9,0.66,sysselsatte_botid_land,prosent
2012,05,alle,alle,0.60,sysselsatte_botid_land,prosent
2012,06,1,0_4,0.70,sysselsatte_botid_land,prosent
2012,06,1,10+,0.71,sysselsatte_botid_land,prosent
2012,06,1,5_9,0.81,sysselsatte_botid_land,prosent
2012,06,1,alle,0.73,sysselsatte_botid_land,prosent
2012,06,2,0_4,0.41,sysselsatte_botid_land,prosent
2012,06,2,10+,0.58,sysselsatte_botid_land,prosent
2012,06,2,5_9,0.57,sysselsatte_botid_land,prosent
2012,06,2,alle,0.54,sysselsatte_botid_land,prosent
