aar,naringsregion_nr,botid_5,tabellvariabel,tabell_navn,enhet
2011,29,10+,0.68,sysselsatte_botid,prosent
2011,29,5_9,0.71,sysselsatte_botid,prosent
2011,29,alle,0.60,sysselsatte_botid,prosent
2011,30,0_4,0.67,sysselsatte_botid,prosent
2011,30,10+,0.70,sysselsatte_botid,prosent
2011,30,5_9,0.65,sysselsatte_botid,prosent
2011,30,alle,0.68,sysselsatte_botid,prosent
2011,31,0_4,0.57,sysselsatte_botid,prosent
2011,31,10+,0.73,sysselsatte_botid,prosent
2011,31,5_9,0.55,sysselsatte_botid,prosent
2011,31,alle,0.62,sysselsatte_botid,prosent
2011,32,0_4,0.54,sysselsatte_botid,prosent
2011,32,10+,0.59,sysselsatte_botid,prosent
2011,32,5_9,0.62,sysselsatte_botid,prosent
2011,32,alle,0.58,sysselsatte_botid,prosent
2011,33,0_4,0.53,sysselsatte_botid,prosent
2011,33,10+,0.64,sysselsatte_botid,prosent
2011,33,5_9,0.68,sysselsatte_botid,prosent
2011,33,alle,0.60,sysselsatte_botid,prosent
2011,34,0_4,0.58,sysselsatte_botid,prosent
2011,34,10+,0.57,sysselsatte_botid,prosent
2011,34,5_9,0.63,sysselsatte_botid,prosent
2011,34,alle,0.59,sysselsatte_botid,prosent
2011,35,0_4,0.55,sysselsatte_botid,prosent
2011,35,10+,0.63,sysselsatte_botid,prosent
2011,35,5_9,0.62,sysselsatte_botid,prosent
2011,35,alle,0.60,sysselsatte_botid,prosent
2011,36,0_4,0.64,sysselsatte_botid,prosent
2011,36,10+,0.68,sysselsatte_botid,prosent
2011,36,5_9,0.71,sysselsatte_botid,prosent
2011,36,alle,0.67,sysselsatte_botid,prosent
2011,37,0_4,0.66,sysselsatte_botid,prosent
2011,37,10+,0.65,sysselsatte_botid,prosent
2011,37,5_9,0.69,sysselsatte_botid,prosent
2011,37,alle,0.66,sysselsatte_botid,prosent
2011,38,0_4,0.70,sysselsatte_botid,prosent
2011,38,10+,0.76,sysselsatte_botid,prosent
2011,38,5_9,0.75,sysselsatte_botid,prosent
2011,38,alle,0.73,sysselsatte_botid,prosent
2011,39,0_4,0.70,sysselsatte_botid,prosent
2011,39,10+,0.69,sysselsatte_botid,prosent
2011,39,5_9,0.73,sysselsatte_botid,prosent
2011,39,alle,0.70,sysselsatte_botid,prosent
2011,40,0_4,0.62,sysselsatte_botid,prosent
2011,40,10+,0.65,sysselsatte_botid,prosent
2011,40,5_9,0.69,sysselsatte_botid,prosent
2011,40,alle,0.64,sysselsatte_botid,prosent
2011,41,0_4,0.67,sysselsatte_botid,prosent
2011,41,10+,0.70,sysselsatte_botid,prosent
2011,41,5_9,0.76,sysselsatte_botid,prosent
2011,41,alle,0.69,sysselsatte_botid,prosent
2011,42,0_4,0.64,sysselsatte_botid,prosent
2011,42,10+,0.70,sysselsatte_botid,prosent
2011,42,5_9,0.77,sysselsatte_botid,prosent
2011,42,alle,0.67,sysselsatte_botid,prosent
2011,43,0_4,0.58,sysselsatte_botid,prosent
2011,43,10+,0.71,sysselsatte_botid,prosent
2011,43,5_9,0.66,sysselsatte_botid,prosent
2011,43,alle,0.63,sysselsatte_botid,prosent
2011,44,0_4,0.69,sysselsatte_botid,prosent
2011,44,10+,0.70,sysselsatte_botid,prosent
2011,44,5_9,0.75,sysselsatte_botid,prosent
2011,44,alle,0.70,sysselsatte_botid,prosent
2011,45,0_4,0.66,sysselsatte_botid,prosent
2011,45,10+,0.70,sysselsatte_botid,prosent
2011,45,5_9,0.74,sysselsatte_botid,prosent
2011,45,alle,0.68,sysselsatte_botid,prosent
2011,46,0_4,0.65,sysselsatte_botid,prosent
2011,46,10+,0.68,sysselsatte_botid,prosent
2011,46,5_9,0.70,sysselsatte_botid,prosent
2011,46,alle,0.66,sysselsatte_botid,prosent
2011,47,0_4,0.65,sysselsatte_botid,prosent
2011,47,10+,0.70,sysselsatte_botid,prosent
2011,47,5_9,0.70,sysselsatte_botid,prosent
2011,47,alle,0.67,sysselsatte_botid,prosent
2011,48,0_4,0.72,sysselsatte_botid,prosent
2011,48,10+,0.66,sysselsatte_botid,prosent
2011,48,5_9,0.86,sysselsatte_botid,prosent
2011,48,alle,0.74,sysselsatte_botid,prosent
2011,49,0_4,0.71,sysselsatte_botid,prosent
2011,49,10+,0.74,sysselsatte_botid,prosent
2011,49,5_9,0.74,sysselsatte_botid,prosent
2011,49,alle,0.72,sysselsatte_botid,prosent
2011,50,0_4,0.68,sysselsatte_botid,prosent
2011,50,10+,0.74,sysselsatte_botid,prosent
2011,50,5_9,0.79,sysselsatte_botid,prosent
2011,50,alle,0.71,sysselsatte_botid,prosent
2011,51,0_4,0.64,sysselsatte_botid,prosent
2011,51,10+,0.75,sysselsatte_botid,prosent
2011,51,5_9,0.74,sysselsatte_botid,prosent
2011,51,alle,0.69,sysselsatte_botid,prosent
2011,52,0_4,0.61,sysselsatte_botid,prosent
2011,52,10+,0.67,sysselsatte_botid,prosent
2011,52,5_9,0.71,sysselsatte_botid,prosent
2011,52,alle,0.65,sysselsatte_botid,prosent
2011,53,0_4,0.66,sysselsatte_botid,prosent
2011,53,10+,0.73,sysselsatte_botid,prosent
2011,53,5_9,0.74,sysselsatte_botid,prosent
2011,53,alle,0.69,sysselsatte_botid,prosent
2011,54,0_4,0.75,sysselsatte_botid,prosent
2011,54,10+,0.72,sysselsatte_botid,prosent
2011,54,5_9,0.80,sysselsatte_botid,prosent
2011,54,alle,0.75,sysselsatte_botid,prosent
2011,55,0_4,0.66,sysselsatte_botid,prosent
2011,55,10+,0.72,sysselsatte_botid,prosent
2011,55,5_9,0.73,sysselsatte_botid,prosent
2011,55,alle,0.68,sysselsatte_botid,prosent
2011,56,0_4,0.70,sysselsatte_botid,prosent
2011,56,10+,0.73,sysselsatte_botid,prosent
2011,56,5_9,0.76,sysselsatte_botid,prosent
2011,56,alle,0.72,sysselsatte_botid,prosent
2011,57,0_4,0.64,sysselsatte_botid,prosent
2011,57,10+,0.63,sysselsatte_botid,prosent
2011,57,5_9,0.71,sysselsatte_botid,prosent
2011,57,alle,0.65,sysselsatte_botid,prosent
2011,58,0_4,0.76,sysselsatte_botid,prosent
2011,58,10+,0.74,sysselsatte_botid,prosent
2011,58,5_9,0.87,sysselsatte_botid,prosent
2011,58,alle,0.77,sysselsatte_botid,prosent
2011,59,0_4,0.70,sysselsatte_botid,prosent
2011,59,10+,0.72,sysselsatte_botid,prosent
2011,59,5_9,0.66,sysselsatte_botid,prosent
2011,59,alle,0.70,sysselsatte_botid,prosent
2011,60,0_4,0.52,sysselsatte_botid,prosent
2011,60,10+,0.67,sysselsatte_botid,prosent
2011,60,5_9,0.65,sysselsatte_botid,prosent
2011,60,alle,0.59,sysselsatte_botid,prosent
2011,61,0_4,0.55,sysselsatte_botid,prosent
2011,61,10+,0.65,sysselsatte_botid,prosent
2011,61,5_9,0.67,sysselsatte_botid,prosent
2011,61,alle,0.61,sysselsatte_botid,prosent
2011,62,0_4,0.73,sysselsatte_botid,prosent
2011,62,10+,0.70,sysselsatte_botid,prosent
2011,62,5_9,0.85,sysselsatte_botid,prosent
2011,62,alle,0.73,sysselsatte_botid,prosent
2011,63,0_4,0.49,sysselsatte_botid,prosent
2011,63,10+,0.66,sysselsatte_botid,prosent
2011,63,5_9,0.62,sysselsatte_botid,prosent
2011,63,alle,0.57,sysselsatte_botid,prosent
2011,64,0_4,0.52,sysselsatte_botid,prosent
2011,64,10+,0.63,sysselsatte_botid,prosent
2011,64,5_9,0.67,sysselsatte_botid,prosent
2011,64,alle,0.58,sysselsatte_botid,prosent
2011,65,0_4,0.55,sysselsatte_botid,prosent
2011,65,10+,0.75,sysselsatte_botid,prosent
2011,65,5_9,0.78,sysselsatte_botid,prosent
2011,65,alle,0.65,sysselsatte_botid,prosent
2011,66,0_4,0.68,sysselsatte_botid,prosent
2011,66,10+,0.77,sysselsatte_botid,prosent
2011,66,5_9,0.67,sysselsatte_botid,prosent
2011,66,alle,0.70,sysselsatte_botid,prosent
2011,67,0_4,0.52,sysselsatte_botid,prosent
2011,67,10+,0.68,sysselsatte_botid,prosent
2011,67,5_9,0.69,sysselsatte_botid,prosent
2011,67,alle,0.59,sysselsatte_botid,prosent
2011,68,0_4,0.56,sysselsatte_botid,prosent
2011,68,10+,0.71,sysselsatte_botid,prosent
2011,68,5_9,0.69,sysselsatte_botid,prosent
2011,68,alle,0.62,sysselsatte_botid,prosent
2011,69,0_4,0.52,sysselsatte_botid,prosent
2011,69,10+,0.71,sysselsatte_botid,prosent
2011,69,5_9,0.68,sysselsatte_botid,prosent
2011,69,alle,0.59,sysselsatte_botid,prosent
2011,70,0_4,0.83,sysselsatte_botid,prosent
2011,70,10+,0.81,sysselsatte_botid,prosent
2011,70,5_9,0.96,sysselsatte_botid,prosent
2011,70,alle,0.85,sysselsatte_botid,prosent
2011,71,0_4,0.50,sysselsatte_botid,prosent
2011,71,10+,0.67,sysselsatte_botid,prosent
2011,71,5_9,0.74,sysselsatte_botid,prosent
2011,71,alle,0.60,sysselsatte_botid,prosent
2011,72,0_4,0.56,sysselsatte_botid,prosent
2011,72,10+,0.71,sysselsatte_botid,prosent
2011,72,5_9,0.71,sysselsatte_botid,prosent
2011,72,alle,0.63,sysselsatte_botid,prosent
2011,73,0_4,0.56,sysselsatte_botid,prosent
2011,73,10+,0.71,sysselsatte_botid,prosent
2011,73,5_9,0.71,sysselsatte_botid,prosent
2011,73,alle,0.63,sysselsatte_botid,prosent
2011,74,0_4,0.54,sysselsatte_botid,prosent
2011,74,10+,0.69,sysselsatte_botid,prosent
2011,74,5_9,0.70,sysselsatte_botid,prosent
2011,74,alle,0.62,sysselsatte_botid,prosent
2011,75,0_4,0.62,sysselsatte_botid,prosent
2011,75,10+,0.74,sysselsatte_botid,prosent
2011,75,5_9,0.76,sysselsatte_botid,prosent
2011,75,alle,0.68,sysselsatte_botid,prosent
2011,76,0_4,0.54,sysselsatte_botid,prosent
2011,76,10+,0.73,sysselsatte_botid,prosent
2011,76,5_9,0.64,sysselsatte_botid,prosent
2011,76,alle,0.61,sysselsatte_botid,prosent
2011,77,0_4,0.49,sysselsatte_botid,prosent
2011,77,10+,0.68,sysselsatte_botid,prosent
2011,77,5_9,0.69,sysselsatte_botid,prosent
2011,77,alle,0.58,sysselsatte_botid,prosent
2011,78,0_4,0.54,sysselsatte_botid,prosent
2011,78,10+,0.69,sysselsatte_botid,prosent
2011,78,5_9,0.78,sysselsatte_botid,prosent
2011,78,alle,0.62,sysselsatte_botid,prosent
2011,79,0_4,0.62,sysselsatte_botid,prosent
2011,79,10+,0.73,sysselsatte_botid,prosent
2011,79,5_9,0.73,sysselsatte_botid,prosent
2011,79,alle,0.68,sysselsatte_botid,prosent
2011,80,0_4,0.66,sysselsatte_botid,prosent
2011,80,10+,0.63,sysselsatte_botid,prosent
2011,80,5_9,0.71,sysselsatte_botid,prosent
2011,80,alle,0.66,sysselsatte_botid,prosent
2011,81,0_4,0.69,sysselsatte_botid,prosent
2011,81,10+,0.71,sysselsatte_botid,prosent
2011,81,5_9,0.74,sysselsatte_botid,prosent
2011,81,alle,0.70,sysselsatte_botid,prosent
2011,82,0_4,0.77,sysselsatte_botid,prosent
2011,82,10+,0.67,sysselsatte_botid,prosent
2011,82,5_9,0.85,sysselsatte_botid,prosent
2011,82,alle,0.73,sysselsatte_botid,prosent
2011,83,0_4,0.59,sysselsatte_botid,prosent
2011,83,10+,0.71,sysselsatte_botid,prosent
2011,83,5_9,0.77,sysselsatte_botid,prosent
2011,83,alle,0.66,sysselsatte_botid,prosent
2012,01,0_4,0.53,sysselsatte_botid,prosent
2012,01,10+,0.49,sysselsatte_botid,prosent
2012,01,5_9,0.54,sysselsatte_botid,prosent
2012,01,alle,0.51,sysselsatte_botid,prosent
2012,02,0_4,0.58,sysselsatte_botid,prosent
2012,02,10+,0.55,sysselsatte_botid,prosent
2012,02,5_9,0.63,sysselsatte_botid,prosent
2012,02,alle,0.58,sysselsatte_botid,prosent
2012,03,0_4,0.59,sysselsatte_botid,prosent
2012,03,10+,0.55,sysselsatte_botid,prosent
2012,03,5_9,0.62,sysselsatte_botid,prosent
2012,03,alle,0.58,sysselsatte_botid,prosent
2012,04,0_4,0.56,sysselsatte_botid,prosent
2012,04,10+,0.53,sysselsatte_botid,prosent
2012,04,5_9,0.56,sysselsatte_botid,prosent
2012,04,alle,0.54,sysselsatte_botid,prosent
2012,05,0_4,0.58,sysselsatte_botid,prosent
2012,05,10+,0.70,sysselsatte_botid,prosent
2012,05,5_9,0.71,sysselsatte_botid,prosent
2012,05,alle,0.66,sysselsatte_botid,prosent
2012,06,0_4,0.58,sysselsatte_botid,prosent
2012,06,10+,0.69,sysselsatte_botid,prosent
2012,06,5_9,0.69,sysselsatte_botid,prosent
2012,06,alle,0.65,sysselsatte_botid,prosent
2012,07,0_4,0.60,sysselsatte_botid,prosent
2012,07,10+,0.67,sysselsatte_botid,prosent
2012,07,5_9,0.69,sysselsatte_botid,prosent
2012,07,alle,0.65,sysselsatte_botid,prosent
2012,08,0_4,0.66,sysselsatte_botid,prosent
2012,08,10+,0.67,sysselsatte_botid,prosent
2012,08,5_9,0.72,sysselsatte_botid,prosent
2012,08,alle,0.68,sysselsatte_botid,prosent
2012,09,0_4,0.64,sysselsatte_botid,prosent
2012,09,10+,0.58,sysselsatte_botid,prosent
2012,09,5_9,0.66,sysselsatte_botid,prosent
2012,09,alle,0.61,sysselsatte_botid,prosent
2012,10,0_4,0.59,sysselsatte_botid,prosent
2012,10,10+,0.65,sysselsatte_botid,prosent
2012,10,5_9,0.74,sysselsatte_botid,prosent
2012,10,alle,0.63,sysselsatte_botid,prosent
2012,11,0_4,0.49,sysselsatte_botid,prosent
2012,11,10+,0.56,sysselsatte_botid,prosent
2012,11,5_9,0.55,sysselsatte_botid,prosent
2012,11,alle,0.53,sysselsatte_botid,prosent
2012,12,0_4,0.53,sysselsatte_botid,prosent
2012,12,10+,0.61,sysselsatte_botid,prosent
2012,12,5_9,0.63,sysselsatte_botid,prosent
2012,12,alle,0.58,sysselsatte_botid,prosent
2012,13,0_4,0.45,sysselsatte_botid,prosent
2012,13,10+,0.59,sysselsatte_botid,prosent
2012,13,5_9,0.58,sysselsatte_botid,prosent
2012,13,alle,0.53,sysselsatte_botid,prosent
2012,14,0_4,0.50,sysselsatte_botid,prosent
2012,14,10+,0.62,sysselsatte_botid,prosent
2012,14,5_9,0.65,sysselsatte_botid,prosent
2012,14,alle,0.57,sysselsatte_botid,prosent
2012,15,0_4,0.50,sysselsatte_botid,prosent
2012,15,10+,0.67,sysselsatte_botid,prosent
2012,15,5_9,0.70,sysselsatte_botid,prosent
2012,15,alle,0.60,sysselsatte_botid,prosent
2012,16,0_4,0.52,sysselsatte_botid,prosent
2012,16,10+,0.66,sysselsatte_botid,prosent
2012,16,5_9,0.64,sysselsatte_botid,prosent
2012,16,alle,0.60,sysselsatte_botid,prosent
2012,17,0_4,0.59,sysselsatte_botid,prosent
2012,17,10+,0.58,sysselsatte_botid,prosent
2012,17,5_9,0.66,sysselsatte_botid,prosent
2012,17,alle,0.61,sysselsatte_botid,prosent
2012,18,0_4,0.50,sysselsatte_botid,prosent
2012,18,10+,0.68,sysselsatte_botid,prosent
2012,18,5_9,0.72,sysselsatte_botid,prosent
2012,18,alle,0.57,sysselsatte_botid,prosent
2012,19,0_4,0.56,sysselsatte_botid,prosent
2012,19,10+,0.74,sysselsatte_botid,prosent
2012,19,5_9,0.66,sysselsatte_botid,prosent
2012,19,alle,0.62,sysselsatte_botid,prosent
2012,20,0_4,0.60,sysselsatte_botid,prosent
2012,20,10+,0.61,sysselsatte_botid,prosent
2012,20,5_9,0.67,sysselsatte_botid,prosent
2012,20,alle,0.62,sysselsatte_botid,prosent
2012,21,0_4,0.64,sysselsatte_botid,prosent
2012,21,10+,0.76,sysselsatte_botid,prosent
2012,21,5_9,0.77,sysselsatte_botid,prosent
2012,21,alle,0.69,sysselsatte_botid,prosent
2012,22,0_4,0.64,sysselsatte_botid,prosent
2012,22,10+,0.68,sysselsatte_botid,prosent
2012,22,5_9,0.72,sysselsatte_botid,prosent
2012,22,alle,0.67,sysselsatte_botid,prosent
2012,23,0_4,0.61,sysselsatte_botid,prosent
2012,23,10+,0.62,sysselsatte_botid,prosent
2012,23,5_9,0.65,sysselsatte_botid,prosent
2012,23,alle,0.62,sysselsatte_botid,prosent
2012,24,0_4,0.56,sysselsatte_botid,prosent
2012,24,10+,0.66,sysselsatte_botid,prosent
2012,24,5_9,0.68,sysselsatte_botid,prosent
2012,24,alle,0.62,sysselsatte_botid,prosent
2012,25,0_4,0.59,sysselsatte_botid,prosent
2012,25,10+,0.62,sysselsatte_botid,prosent
2012,25,5_9,0.68,sysselsatte_botid,prosent
2012,25,alle,0.62,sysselsatte_botid,prosent
2012,26,0_4,0.59,sysselsatte_botid,prosent
2012,26,10+,0.58,sysselsatte_botid,prosent
2012,26,5_9,0.65,sysselsatte_botid,prosent
2012,26,alle,0.59,sysselsatte_botid,prosent
2012,27,0_4,0.44,sysselsatte_botid,prosent
2012,27,10+,0.57,sysselsatte_botid,prosent
2012,27,5_9,0.58,sysselsatte_botid,prosent
2012,27,alle,0.53,sysselsatte_botid,prosent
2012,28,0_4,0.43,sysselsatte_botid,prosent
2012,28,10+,0.59,sysselsatte_botid,prosent
2012,28,5_9,0.66,sysselsatte_botid,prosent
2012,28,alle,0.52,sysselsatte_botid,prosent
2012,29,0_4,0.49,sysselsatte_botid,prosent
2012,29,10+,0.65,sysselsatte_botid,prosent
2012,29,5_9,0.63,sysselsatte_botid,prosent
2012,29,alle,0.58,sysselsatte_botid,prosent
2012,30,0_4,0.67,sysselsatte_botid,prosent
2012,30,10+,0.69,sysselsatte_botid,prosent
2012,30,5_9,0.71,sysselsatte_botid,prosent
2012,30,alle,0.68,sysselsatte_botid,prosent
2012,31,0_4,0.52,sysselsatte_botid,prosent
2012,31,10+,0.66,sysselsatte_botid,prosent
2012,31,5_9,0.63,sysselsatte_botid,prosent
2012,31,alle,0.59,sysselsatte_botid,prosent
2012,32,0_4,0.54,sysselsatte_botid,prosent
2012,32,10+,0.58,sysselsatte_botid,prosent
2012,32,5_9,0.65,sysselsatte_botid,prosent
2012,32,alle,0.58,sysselsatte_botid,prosent
2012,33,0_4,0.52,sysselsatte_botid,prosent
2012,33,10+,0.65,sysselsatte_botid,prosent
2012,33,5_9,0.71,sysselsatte_botid,prosent
2012,33,alle,0.61,sysselsatte_botid,prosent
2012,34,0_4,0.48,sysselsatte_botid,prosent
2012,34,10+,0.58,sysselsatte_botid,prosent
2012,34,5_9,0.66,sysselsatte_botid,prosent
2012,34,alle,0.56,sysselsatte_botid,prosent
2012,35,0_4,0.54,sysselsatte_botid,prosent
2012,35,10+,0.62,sysselsatte_botid,prosent
2012,35,5_9,0.66,sysselsatte_botid,prosent
2012,35,alle,0.60,sysselsatte_botid,prosent
2012,36,0_4,0.66,sysselsatte_botid,prosent
2012,36,10+,0.68,sysselsatte_botid,prosent
2012,36,5_9,0.79,sysselsatte_botid,prosent
2012,36,alle,0.70,sysselsatte_botid,prosent
2012,37,0_4,0.63,sysselsatte_botid,prosent
2012,37,10+,0.65,sysselsatte_botid,prosent
2012,37,5_9,0.71,sysselsatte_botid,prosent
2012,37,alle,0.65,sysselsatte_botid,prosent
2012,38,0_4,0.68,sysselsatte_botid,prosent
2012,38,10+,0.75,sysselsatte_botid,prosent
2012,38,5_9,0.72,sysselsatte_botid,prosent
2012,38,alle,0.71,sysselsatte_botid,prosent
2012,39,0_4,0.69,sysselsatte_botid,prosent
2012,39,10+,0.70,sysselsatte_botid,prosent
2012,39,5_9,0.76,sysselsatte_botid,prosent
2012,39,alle,0.71,sysselsatte_botid,prosent
2012,40,0_4,0.61,sysselsatte_botid,prosent
2012,40,10+,0.66,sysselsatte_botid,prosent
2012,40,5_9,0.72,sysselsatte_botid,prosent
2012,40,alle,0.65,sysselsatte_botid,prosent
2012,41,0_4,0.68,sysselsatte_botid,prosent
2012,41,10+,0.67,sysselsatte_botid,prosent
2012,41,5_9,0.79,sysselsatte_botid,prosent
2012,41,alle,0.70,sysselsatte_botid,prosent
2012,42,0_4,0.63,sysselsatte_botid,prosent
2012,42,10+,0.71,sysselsatte_botid,prosent
2012,42,5_9,0.73,sysselsatte_botid,prosent
2012,42,alle,0.66,sysselsatte_botid,prosent
2012,43,0_4,0.58,sysselsatte_botid,prosent
2012,43,10+,0.74,sysselsatte_botid,prosent
2012,43,5_9,0.60,sysselsatte_botid,prosent
2012,43,alle,0.63,sysselsatte_botid,prosent
2012,44,0_4,0.66,sysselsatte_botid,prosent
2012,44,10+,0.69,sysselsatte_botid,prosent
2012,44,5_9,0.79,sysselsatte_botid,prosent
2012,44,alle,0.70,sysselsatte_botid,prosent
2012,45,0_4,0.62,sysselsatte_botid,prosent
2012,45,10+,0.65,sysselsatte_botid,prosent
2012,45,5_9,0.74,sysselsatte_botid,prosent
2012,45,alle,0.66,sysselsatte_botid,prosent
2012,46,0_4,0.64,sysselsatte_botid,prosent
2012,46,10+,0.68,sysselsatte_botid,prosent
2012,46,5_9,0.71,sysselsatte_botid,prosent
2012,46,alle,0.67,sysselsatte_botid,prosent
2012,47,0_4,0.63,sysselsatte_botid,prosent
2012,47,10+,0.70,sysselsatte_botid,prosent
2012,47,5_9,0.74,sysselsatte_botid,prosent
2012,47,alle,0.68,sysselsatte_botid,prosent
2012,48,0_4,0.72,sysselsatte_botid,prosent
2012,48,10+,0.67,sysselsatte_botid,prosent
2012,48,5_9,0.81,sysselsatte_botid,prosent
2012,48,alle,0.73,sysselsatte_botid,prosent
2012,49,0_4,0.67,sysselsatte_botid,prosent
2012,49,10+,0.71,sysselsatte_botid,prosent
2012,49,5_9,0.75,sysselsatte_botid,prosent
2012,49,alle,0.69,sysselsatte_botid,prosent
2012,50,0_4,0.63,sysselsatte_botid,prosent
2012,50,10+,0.76,sysselsatte_botid,prosent
2012,50,5_9,0.76,sysselsatte_botid,prosent
2012,50,alle,0.69,sysselsatte_botid,prosent
2012,51,0_4,0.59,sysselsatte_botid,prosent
2012,51,10+,0.76,sysselsatte_botid,prosent
2012,51,5_9,0.76,sysselsatte_botid,prosent
2012,51,alle,0.66,sysselsatte_botid,prosent
2012,52,0_4,0.60,sysselsatte_botid,prosent
2012,52,10+,0.67,sysselsatte_botid,prosent
2012,52,5_9,0.76,sysselsatte_botid,prosent
2012,52,alle,0.65,sysselsatte_botid,prosent
2012,53,0_4,0.64,sysselsatte_botid,prosent
2012,53,10+,0.72,sysselsatte_botid,prosent
2012,53,5_9,0.78,sysselsatte_botid,prosent
2012,53,alle,0.69,sysselsatte_botid,prosent
2012,54,0_4,0.71,sysselsatte_botid,prosent
2012,54,10+,0.73,sysselsatte_botid,prosent
2012,54,5_9,0.85,sysselsatte_botid,prosent
2012,54,alle,0.75,sysselsatte_botid,prosent
2012,55,0_4,0.65,sysselsatte_botid,prosent
2012,55,10+,0.72,sysselsatte_botid,prosent
2012,55,5_9,0.71,sysselsatte_botid,prosent
2012,55,alle,0.68,sysselsatte_botid,prosent
2012,56,0_4,0.67,sysselsatte_botid,prosent
2012,56,10+,0.72,sysselsatte_botid,prosent
2012,56,5_9,0.76,sysselsatte_botid,prosent
2012,56,alle,0.70,sysselsatte_botid,prosent
2012,57,0_4,0.64,sysselsatte_botid,prosent
2012,57,10+,0.64,sysselsatte_botid,prosent
2012,57,5_9,0.76,sysselsatte_botid,prosent
2012,57,alle,0.66,sysselsatte_botid,prosent
2012,58,0_4,0.73,sysselsatte_botid,prosent
2012,58,10+,0.75,sysselsatte_botid,prosent
2012,58,5_9,0.82,sysselsatte_botid,prosent
2012,58,alle,0.75,sysselsatte_botid,prosent
2012,59,0_4,0.59,sysselsatte_botid,prosent
2012,59,10+,0.66,sysselsatte_botid,prosent
2012,59,5_9,0.71,sysselsatte_botid,prosent
2012,59,alle,0.63,sysselsatte_botid,prosent
2012,60,0_4,0.49,sysselsatte_botid,prosent
2012,60,10+,0.67,sysselsatte_botid,prosent
2012,60,5_9,0.66,sysselsatte_botid,prosent
2012,60,alle,0.59,sysselsatte_botid,prosent
2012,61,0_4,0.54,sysselsatte_botid,prosent
2012,61,10+,0.65,sysselsatte_botid,prosent
2012,61,5_9,0.69,sysselsatte_botid,prosent
2012,61,alle,0.61,sysselsatte_botid,prosent
2012,62,0_4,0.68,sysselsatte_botid,prosent
2012,62,10+,0.71,sysselsatte_botid,prosent
2012,62,5_9,0.84,sysselsatte_botid,prosent
2012,62,alle,0.72,sysselsatte_botid,prosent
2012,63,0_4,0.50,sysselsatte_botid,prosent
2012,63,10+,0.67,sysselsatte_botid,prosent
2012,63,5_9,0.64,sysselsatte_botid,prosent
2012,63,alle,0.58,sysselsatte_botid,prosent
2012,64,0_4,0.55,sysselsatte_botid,prosent
2012,64,10+,0.65,sysselsatte_botid,prosent
2012,64,5_9,0.75,sysselsatte_botid,prosent
2012,64,alle,0.63,sysselsatte_botid,prosent
2012,65,0_4,0.51,sysselsatte_botid,prosent
2012,65,10+,0.72,sysselsatte_botid,prosent
2012,65,5_9,0.77,sysselsatte_botid,prosent
2012,65,alle,0.62,sysselsatte_botid,prosent
2012,66,0_4,0.64,sysselsatte_botid,prosent
2012,66,10+,0.77,sysselsatte_botid,prosent
2012,66,5_9,0.74,sysselsatte_botid,prosent
2012,66,alle,0.68,sysselsatte_botid,prosent
2012,67,0_4,0.47,sysselsatte_botid,prosent
2012,67,10+,0.73,sysselsatte_botid,prosent
2012,67,5_9,0.70,sysselsatte_botid,prosent
2012,67,alle,0.58,sysselsatte_botid,prosent
2012,68,0_4,0.49,sysselsatte_botid,prosent
2012,68,10+,0.71,sysselsatte_botid,prosent
2012,68,5_9,0.70,sysselsatte_botid,prosent
2012,68,alle,0.59,sysselsatte_botid,prosent
2012,69,0_4,0.54,sysselsatte_botid,prosent
2012,69,10+,0.70,sysselsatte_botid,prosent
2012,69,5_9,0.69,sysselsatte_botid,prosent
2012,69,alle,0.60,sysselsatte_botid,prosent
2012,70,0_4,0.82,sysselsatte_botid,prosent
2012,70,10+,0.81,sysselsatte_botid,prosent
2012,70,5_9,0.96,sysselsatte_botid,prosent
2012,70,alle,0.84,sysselsatte_botid,prosent
2012,71,0_4,0.55,sysselsatte_botid,prosent
2012,71,10+,0.66,sysselsatte_botid,prosent
2012,71,5_9,0.71,sysselsatte_botid,prosent
2012,71,alle,0.61,sysselsatte_botid,prosent
2012,72,0_4,0.53,sysselsatte_botid,prosent
2012,72,10+,0.70,sysselsatte_botid,prosent
2012,72,5_9,0.71,sysselsatte_botid,prosent
2012,72,alle,0.61,sysselsatte_botid,prosent
2012,73,0_4,0.55,sysselsatte_botid,prosent
2012,73,10+,0.70,sysselsatte_botid,prosent
2012,73,5_9,0.70,sysselsatte_botid,prosent
2012,73,alle,0.62,sysselsatte_botid,prosent
2012,74,0_4,0.55,sysselsatte_botid,prosent
2012,74,10+,0.70,sysselsatte_botid,prosent
2012,74,5_9,0.71,sysselsatte_botid,prosent
2012,74,alle,0.62,sysselsatte_botid,prosent
2012,75,0_4,0.58,sysselsatte_botid,prosent
2012,75,10+,0.75,sysselsatte_botid,prosent
2012,75,5_9,0.70,sysselsatte_botid,prosent
2012,75,alle,0.64,sysselsatte_botid,prosent
2012,76,0_4,0.48,sysselsatte_botid,prosent
2012,76,10+,0.74,sysselsatte_botid,prosent
2012,76,5_9,0.68,sysselsatte_botid,prosent
2012,76,alle,0.58,sysselsatte_botid,prosent
2012,77,0_4,0.49,sysselsatte_botid,prosent
2012,77,10+,0.67,sysselsatte_botid,prosent
2012,77,5_9,0.67,sysselsatte_botid,prosent
