aar,kommune_nr,innvkat_2,tabellvariabel,tabell_navn,enhet
2009,1032,alle,0.69,sysselsatte_innvkat,prosent
2009,1032,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1032,innvandrere,0.56,sysselsatte_innvkat,prosent
2009,1034,alle,0.73,sysselsatte_innvkat,prosent
2009,1034,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1034,innvandrere,0.54,sysselsatte_innvkat,prosent
2009,1037,alle,0.68,sysselsatte_innvkat,prosent
2009,1037,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1037,innvandrere,0.64,sysselsatte_innvkat,prosent
2009,1046,alle,0.79,sysselsatte_innvkat,prosent
2009,1046,befolkningen_ellers,0.79,sysselsatte_innvkat,prosent
2009,1046,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1101,alle,0.73,sysselsatte_innvkat,prosent
2009,1101,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1101,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1102,alle,0.74,sysselsatte_innvkat,prosent
2009,1102,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1102,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1103,alle,0.72,sysselsatte_innvkat,prosent
2009,1103,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1103,innvandrere,0.67,sysselsatte_innvkat,prosent
2009,1106,alle,0.69,sysselsatte_innvkat,prosent
2009,1106,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1106,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1111,alle,0.69,sysselsatte_innvkat,prosent
2009,1111,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1111,innvandrere,0.65,sysselsatte_innvkat,prosent
2009,1112,alle,0.72,sysselsatte_innvkat,prosent
2009,1112,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1112,innvandrere,0.60,sysselsatte_innvkat,prosent
2009,1114,alle,0.81,sysselsatte_innvkat,prosent
2009,1114,befolkningen_ellers,0.81,sysselsatte_innvkat,prosent
2009,1114,innvandrere,0.73,sysselsatte_innvkat,prosent
2009,1119,alle,0.79,sysselsatte_innvkat,prosent
2009,1119,befolkningen_ellers,0.79,sysselsatte_innvkat,prosent
2009,1119,innvandrere,0.70,sysselsatte_innvkat,prosent
2009,1120,alle,0.77,sysselsatte_innvkat,prosent
2009,1120,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1120,innvandrere,0.67,sysselsatte_innvkat,prosent
2009,1121,alle,0.77,sysselsatte_innvkat,prosent
2009,1121,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2009,1121,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1122,alle,0.78,sysselsatte_innvkat,prosent
2009,1122,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2009,1122,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1124,alle,0.74,sysselsatte_innvkat,prosent
2009,1124,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1124,innvandrere,0.67,sysselsatte_innvkat,prosent
2009,1127,alle,0.74,sysselsatte_innvkat,prosent
2009,1127,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1127,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1129,alle,0.76,sysselsatte_innvkat,prosent
2009,1129,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2009,1129,innvandrere,0.78,sysselsatte_innvkat,prosent
2009,1130,alle,0.73,sysselsatte_innvkat,prosent
2009,1130,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1130,innvandrere,0.69,sysselsatte_innvkat,prosent
2009,1133,alle,0.79,sysselsatte_innvkat,prosent
2009,1133,befolkningen_ellers,0.80,sysselsatte_innvkat,prosent
2009,1133,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1134,alle,0.77,sysselsatte_innvkat,prosent
2009,1134,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1134,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1135,alle,0.72,sysselsatte_innvkat,prosent
2009,1135,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1135,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1141,alle,0.80,sysselsatte_innvkat,prosent
2009,1141,befolkningen_ellers,0.80,sysselsatte_innvkat,prosent
2009,1141,innvandrere,0.86,sysselsatte_innvkat,prosent
2009,1142,alle,0.79,sysselsatte_innvkat,prosent
2009,1142,befolkningen_ellers,0.80,sysselsatte_innvkat,prosent
2009,1142,innvandrere,0.70,sysselsatte_innvkat,prosent
2009,1144,alle,0.69,sysselsatte_innvkat,prosent
2009,1144,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1144,innvandrere,0.59,sysselsatte_innvkat,prosent
2009,1145,alle,0.71,sysselsatte_innvkat,prosent
2009,1145,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1145,innvandrere,0.80,sysselsatte_innvkat,prosent
2009,1146,alle,0.73,sysselsatte_innvkat,prosent
2009,1146,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1146,innvandrere,0.65,sysselsatte_innvkat,prosent
2009,1149,alle,0.69,sysselsatte_innvkat,prosent
2009,1149,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1149,innvandrere,0.62,sysselsatte_innvkat,prosent
2009,1151,alle,0.73,sysselsatte_innvkat,prosent
2009,1151,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2009,1151,innvandrere,0.42,sysselsatte_innvkat,prosent
2009,1160,alle,0.77,sysselsatte_innvkat,prosent
2009,1160,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1160,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1201,alle,0.71,sysselsatte_innvkat,prosent
2009,1201,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1201,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1211,alle,0.77,sysselsatte_innvkat,prosent
2009,1211,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1211,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1216,alle,0.73,sysselsatte_innvkat,prosent
2009,1216,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1216,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1219,alle,0.72,sysselsatte_innvkat,prosent
2009,1219,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1219,innvandrere,0.66,sysselsatte_innvkat,prosent
2009,1221,alle,0.72,sysselsatte_innvkat,prosent
2009,1221,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1221,innvandrere,0.66,sysselsatte_innvkat,prosent
2009,1222,alle,0.74,sysselsatte_innvkat,prosent
2009,1222,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1222,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1223,alle,0.71,sysselsatte_innvkat,prosent
2009,1223,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1223,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1224,alle,0.71,sysselsatte_innvkat,prosent
2009,1224,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1224,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1227,alle,0.69,sysselsatte_innvkat,prosent
2009,1227,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1227,innvandrere,0.62,sysselsatte_innvkat,prosent
2009,1228,alle,0.70,sysselsatte_innvkat,prosent
2009,1228,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1228,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1231,alle,0.75,sysselsatte_innvkat,prosent
2009,1231,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1231,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1232,alle,0.75,sysselsatte_innvkat,prosent
2009,1232,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1232,innvandrere,0.80,sysselsatte_innvkat,prosent
2009,1233,alle,0.70,sysselsatte_innvkat,prosent
2009,1233,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1233,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1234,alle,0.71,sysselsatte_innvkat,prosent
2009,1234,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1234,innvandrere,0.61,sysselsatte_innvkat,prosent
2009,1235,alle,0.72,sysselsatte_innvkat,prosent
2009,1235,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1235,innvandrere,0.59,sysselsatte_innvkat,prosent
2009,1238,alle,0.71,sysselsatte_innvkat,prosent
2009,1238,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1238,innvandrere,0.65,sysselsatte_innvkat,prosent
2009,1241,alle,0.74,sysselsatte_innvkat,prosent
2009,1241,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1241,innvandrere,0.73,sysselsatte_innvkat,prosent
2009,1242,alle,0.70,sysselsatte_innvkat,prosent
2009,1242,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1242,innvandrere,0.61,sysselsatte_innvkat,prosent
2009,1243,alle,0.73,sysselsatte_innvkat,prosent
2009,1243,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1243,innvandrere,0.67,sysselsatte_innvkat,prosent
2009,1244,alle,0.76,sysselsatte_innvkat,prosent
2009,1244,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2009,1244,innvandrere,0.86,sysselsatte_innvkat,prosent
2009,1245,alle,0.69,sysselsatte_innvkat,prosent
2009,1245,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1245,innvandrere,0.58,sysselsatte_innvkat,prosent
2009,1246,alle,0.72,sysselsatte_innvkat,prosent
2009,1246,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1246,innvandrere,0.67,sysselsatte_innvkat,prosent
2009,1247,alle,0.72,sysselsatte_innvkat,prosent
2009,1247,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1247,innvandrere,0.65,sysselsatte_innvkat,prosent
2009,1251,alle,0.67,sysselsatte_innvkat,prosent
2009,1251,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1251,innvandrere,0.61,sysselsatte_innvkat,prosent
2009,1252,alle,0.75,sysselsatte_innvkat,prosent
2009,1252,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1252,innvandrere,0.88,sysselsatte_innvkat,prosent
2009,1253,alle,0.73,sysselsatte_innvkat,prosent
2009,1253,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1253,innvandrere,0.73,sysselsatte_innvkat,prosent
2009,1256,alle,0.73,sysselsatte_innvkat,prosent
2009,1256,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1256,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1259,alle,0.69,sysselsatte_innvkat,prosent
2009,1259,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1259,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1260,alle,0.70,sysselsatte_innvkat,prosent
2009,1260,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1260,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1263,alle,0.73,sysselsatte_innvkat,prosent
2009,1263,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1263,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1264,alle,0.70,sysselsatte_innvkat,prosent
2009,1264,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1264,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1265,alle,0.71,sysselsatte_innvkat,prosent
2009,1265,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1265,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1266,alle,0.72,sysselsatte_innvkat,prosent
2009,1266,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1266,innvandrere,0.75,sysselsatte_innvkat,prosent
2009,1401,alle,0.72,sysselsatte_innvkat,prosent
2009,1401,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1401,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1411,alle,0.73,sysselsatte_innvkat,prosent
2009,1411,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1411,innvandrere,0.81,sysselsatte_innvkat,prosent
2009,1412,alle,0.70,sysselsatte_innvkat,prosent
2009,1412,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1412,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1413,alle,0.68,sysselsatte_innvkat,prosent
2009,1413,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1413,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1416,alle,0.67,sysselsatte_innvkat,prosent
2009,1416,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2009,1416,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1417,alle,0.76,sysselsatte_innvkat,prosent
2009,1417,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2009,1417,innvandrere,0.70,sysselsatte_innvkat,prosent
2009,1418,alle,0.73,sysselsatte_innvkat,prosent
2009,1418,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1418,innvandrere,0.78,sysselsatte_innvkat,prosent
2009,1419,alle,0.77,sysselsatte_innvkat,prosent
2009,1419,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1419,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1420,alle,0.74,sysselsatte_innvkat,prosent
2009,1420,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1420,innvandrere,0.61,sysselsatte_innvkat,prosent
2009,1421,alle,0.75,sysselsatte_innvkat,prosent
2009,1421,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1421,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1422,alle,0.75,sysselsatte_innvkat,prosent
2009,1422,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1422,innvandrere,0.80,sysselsatte_innvkat,prosent
2009,1424,alle,0.71,sysselsatte_innvkat,prosent
2009,1424,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1424,innvandrere,0.80,sysselsatte_innvkat,prosent
2009,1426,alle,0.73,sysselsatte_innvkat,prosent
2009,1426,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1426,innvandrere,0.75,sysselsatte_innvkat,prosent
2009,1428,alle,0.70,sysselsatte_innvkat,prosent
2009,1428,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1428,innvandrere,0.69,sysselsatte_innvkat,prosent
2009,1429,alle,0.63,sysselsatte_innvkat,prosent
2009,1429,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1429,innvandrere,0.26,sysselsatte_innvkat,prosent
2009,1430,alle,0.77,sysselsatte_innvkat,prosent
2009,1430,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1430,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1431,alle,0.77,sysselsatte_innvkat,prosent
2009,1431,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1431,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1432,alle,0.78,sysselsatte_innvkat,prosent
2009,1432,befolkningen_ellers,0.79,sysselsatte_innvkat,prosent
2009,1432,innvandrere,0.69,sysselsatte_innvkat,prosent
2009,1433,alle,0.77,sysselsatte_innvkat,prosent
2009,1433,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1433,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1438,alle,0.69,sysselsatte_innvkat,prosent
2009,1438,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1438,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1439,alle,0.72,sysselsatte_innvkat,prosent
2009,1439,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1439,innvandrere,0.73,sysselsatte_innvkat,prosent
2009,1441,alle,0.72,sysselsatte_innvkat,prosent
2009,1441,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1441,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1443,alle,0.73,sysselsatte_innvkat,prosent
2009,1443,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1443,innvandrere,0.65,sysselsatte_innvkat,prosent
2009,1444,alle,0.78,sysselsatte_innvkat,prosent
2009,1444,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2009,1444,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1445,alle,0.75,sysselsatte_innvkat,prosent
2009,1445,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1445,innvandrere,0.57,sysselsatte_innvkat,prosent
2009,1449,alle,0.76,sysselsatte_innvkat,prosent
2009,1449,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1449,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1502,alle,0.73,sysselsatte_innvkat,prosent
2009,1502,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1502,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1504,alle,0.74,sysselsatte_innvkat,prosent
2009,1504,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1504,innvandrere,0.70,sysselsatte_innvkat,prosent
2009,1505,alle,0.68,sysselsatte_innvkat,prosent
2009,1505,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1505,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1511,alle,0.70,sysselsatte_innvkat,prosent
2009,1511,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1511,innvandrere,0.80,sysselsatte_innvkat,prosent
2009,1514,alle,0.70,sysselsatte_innvkat,prosent
2009,1514,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1514,innvandrere,0.75,sysselsatte_innvkat,prosent
2009,1515,alle,0.72,sysselsatte_innvkat,prosent
2009,1515,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1515,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1516,alle,0.75,sysselsatte_innvkat,prosent
2009,1516,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1516,innvandrere,0.81,sysselsatte_innvkat,prosent
2009,1517,alle,0.71,sysselsatte_innvkat,prosent
2009,1517,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1517,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1519,alle,0.69,sysselsatte_innvkat,prosent
2009,1519,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1519,innvandrere,0.56,sysselsatte_innvkat,prosent
2009,1520,alle,0.71,sysselsatte_innvkat,prosent
2009,1520,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1520,innvandrere,0.64,sysselsatte_innvkat,prosent
2009,1523,alle,0.75,sysselsatte_innvkat,prosent
2009,1523,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1523,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1524,alle,0.74,sysselsatte_innvkat,prosent
2009,1524,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1524,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1525,alle,0.75,sysselsatte_innvkat,prosent
2009,1525,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1525,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1526,alle,0.70,sysselsatte_innvkat,prosent
2009,1526,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1526,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1528,alle,0.76,sysselsatte_innvkat,prosent
2009,1528,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2009,1528,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1529,alle,0.74,sysselsatte_innvkat,prosent
2009,1529,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1529,innvandrere,0.70,sysselsatte_innvkat,prosent
2009,1531,alle,0.75,sysselsatte_innvkat,prosent
2009,1531,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1531,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1532,alle,0.75,sysselsatte_innvkat,prosent
2009,1532,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1532,innvandrere,0.77,sysselsatte_innvkat,prosent
2009,1534,alle,0.73,sysselsatte_innvkat,prosent
2009,1534,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1534,innvandrere,0.75,sysselsatte_innvkat,prosent
2009,1535,alle,0.70,sysselsatte_innvkat,prosent
2009,1535,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1535,innvandrere,0.73,sysselsatte_innvkat,prosent
2009,1539,alle,0.73,sysselsatte_innvkat,prosent
2009,1539,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1539,innvandrere,0.76,sysselsatte_innvkat,prosent
2009,1543,alle,0.71,sysselsatte_innvkat,prosent
2009,1543,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1543,innvandrere,0.57,sysselsatte_innvkat,prosent
2009,1545,alle,0.74,sysselsatte_innvkat,prosent
2009,1545,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1545,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1546,alle,0.79,sysselsatte_innvkat,prosent
2009,1546,befolkningen_ellers,0.80,sysselsatte_innvkat,prosent
2009,1546,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1547,alle,0.74,sysselsatte_innvkat,prosent
2009,1547,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1547,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1548,alle,0.72,sysselsatte_innvkat,prosent
2009,1548,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1548,innvandrere,0.66,sysselsatte_innvkat,prosent
2009,1551,alle,0.73,sysselsatte_innvkat,prosent
2009,1551,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1551,innvandrere,0.66,sysselsatte_innvkat,prosent
2009,1554,alle,0.71,sysselsatte_innvkat,prosent
2009,1554,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1554,innvandrere,0.74,sysselsatte_innvkat,prosent
2009,1557,alle,0.74,sysselsatte_innvkat,prosent
2009,1557,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1557,innvandrere,0.61,sysselsatte_innvkat,prosent
2009,1560,alle,0.68,sysselsatte_innvkat,prosent
2009,1560,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1560,innvandrere,0.71,sysselsatte_innvkat,prosent
2009,1563,alle,0.68,sysselsatte_innvkat,prosent
2009,1563,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1563,innvandrere,0.53,sysselsatte_innvkat,prosent
2009,1566,alle,0.71,sysselsatte_innvkat,prosent
2009,1566,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1566,innvandrere,0.65,sysselsatte_innvkat,prosent
2009,1567,alle,0.75,sysselsatte_innvkat,prosent
2009,1567,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2009,1567,innvandrere,0.91,sysselsatte_innvkat,prosent
2009,1571,alle,0.68,sysselsatte_innvkat,prosent
2009,1571,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1571,innvandrere,0.48,sysselsatte_innvkat,prosent
2009,1573,alle,0.68,sysselsatte_innvkat,prosent
2009,1573,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1573,innvandrere,0.67,sysselsatte_innvkat,prosent
2009,1576,alle,0.70,sysselsatte_innvkat,prosent
2009,1576,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1576,innvandrere,0.70,sysselsatte_innvkat,prosent
2009,1601,alle,0.70,sysselsatte_innvkat,prosent
2009,1601,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1601,innvandrere,0.60,sysselsatte_innvkat,prosent
2009,1612,alle,0.67,sysselsatte_innvkat,prosent
2009,1612,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2009,1612,innvandrere,0.52,sysselsatte_innvkat,prosent
2009,1613,alle,0.71,sysselsatte_innvkat,prosent
2009,1613,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1613,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1617,alle,0.70,sysselsatte_innvkat,prosent
2009,1617,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1617,innvandrere,0.81,sysselsatte_innvkat,prosent
2009,1620,alle,0.71,sysselsatte_innvkat,prosent
2009,1620,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1620,innvandrere,0.81,sysselsatte_innvkat,prosent
2009,1621,alle,0.66,sysselsatte_innvkat,prosent
2009,1621,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2009,1621,innvandrere,0.66,sysselsatte_innvkat,prosent
2009,1622,alle,0.72,sysselsatte_innvkat,prosent
2009,1622,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2009,1622,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1624,alle,0.69,sysselsatte_innvkat,prosent
2009,1624,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1624,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1627,alle,0.63,sysselsatte_innvkat,prosent
2009,1627,befolkningen_ellers,0.63,sysselsatte_innvkat,prosent
2009,1627,innvandrere,0.53,sysselsatte_innvkat,prosent
2009,1630,alle,0.70,sysselsatte_innvkat,prosent
2009,1630,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1630,innvandrere,0.63,sysselsatte_innvkat,prosent
2009,1632,alle,0.70,sysselsatte_innvkat,prosent
2009,1632,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1632,innvandrere,0.75,sysselsatte_innvkat,prosent
2009,1633,alle,0.71,sysselsatte_innvkat,prosent
2009,1633,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1633,innvandrere,0.60,sysselsatte_innvkat,prosent
2009,1634,alle,0.73,sysselsatte_innvkat,prosent
2009,1634,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2009,1634,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1635,alle,0.71,sysselsatte_innvkat,prosent
2009,1635,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2009,1635,innvandrere,0.73,sysselsatte_innvkat,prosent
2009,1636,alle,0.68,sysselsatte_innvkat,prosent
2009,1636,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2009,1636,innvandrere,0.66,sysselsatte_innvkat,prosent
2009,1638,alle,0.69,sysselsatte_innvkat,prosent
2009,1638,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2009,1638,innvandrere,0.55,sysselsatte_innvkat,prosent
2009,1640,alle,0.74,sysselsatte_innvkat,prosent
2009,1640,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2009,1640,innvandrere,0.72,sysselsatte_innvkat,prosent
2009,1644,alle,0.69,sysselsatte_innvkat,prosent
2009,1644,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2009,1644,innvandrere,0.68,sysselsatte_innvkat,prosent
2009,1648,alle,0.73,sysselsatte_innvkat,prosent
2009,1648,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
