tabell_navn,xaar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_5,kjonn,enhet,tabellvariabel
videregaende_fullfort,2014,NULL,NULL,0626,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0626,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,alle,0,personer,67
videregaende_fullfort,2014,NULL,NULL,0627,NULL,alle,0,prosent,67
videregaende_fullfort,2014,NULL,NULL,0627,NULL,alle,1,personer,69
videregaende_fullfort,2014,NULL,NULL,0627,NULL,alle,1,prosent,67.65
videregaende_fullfort,2014,NULL,NULL,0627,NULL,alle,alle,personer,136
videregaende_fullfort,2014,NULL,NULL,0627,NULL,alle,alle,prosent,67.33
videregaende_fullfort,2014,NULL,NULL,0627,NULL,bef_u_innv_og_norskf,0,personer,65
videregaende_fullfort,2014,NULL,NULL,0627,NULL,bef_u_innv_og_norskf,0,prosent,69.15
videregaende_fullfort,2014,NULL,NULL,0627,NULL,bef_u_innv_og_norskf,1,personer,68
videregaende_fullfort,2014,NULL,NULL,0627,NULL,bef_u_innv_og_norskf,1,prosent,71.58
videregaende_fullfort,2014,NULL,NULL,0627,NULL,bef_u_innv_og_norskf,alle,personer,133
videregaende_fullfort,2014,NULL,NULL,0627,NULL,bef_u_innv_og_norskf,alle,prosent,70.37
videregaende_fullfort,2014,NULL,NULL,0627,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0627,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,alle,0,personer,101
videregaende_fullfort,2014,NULL,NULL,0701,NULL,alle,0,prosent,71.63
videregaende_fullfort,2014,NULL,NULL,0701,NULL,alle,1,personer,126
videregaende_fullfort,2014,NULL,NULL,0701,NULL,alle,1,prosent,69.23
videregaende_fullfort,2014,NULL,NULL,0701,NULL,alle,alle,personer,227
videregaende_fullfort,2014,NULL,NULL,0701,NULL,alle,alle,prosent,70.28
videregaende_fullfort,2014,NULL,NULL,0701,NULL,bef_u_innv_og_norskf,0,personer,95
videregaende_fullfort,2014,NULL,NULL,0701,NULL,bef_u_innv_og_norskf,0,prosent,72.52
videregaende_fullfort,2014,NULL,NULL,0701,NULL,bef_u_innv_og_norskf,1,personer,118
videregaende_fullfort,2014,NULL,NULL,0701,NULL,bef_u_innv_og_norskf,1,prosent,71.52
videregaende_fullfort,2014,NULL,NULL,0701,NULL,bef_u_innv_og_norskf,alle,personer,213
videregaende_fullfort,2014,NULL,NULL,0701,NULL,bef_u_innv_og_norskf,alle,prosent,71.96
videregaende_fullfort,2014,NULL,NULL,0701,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0701,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0704,NULL,alle,0,personer,180
videregaende_fullfort,2014,NULL,NULL,0704,NULL,alle,0,prosent,75.95
videregaende_fullfort,2014,NULL,NULL,0704,NULL,alle,1,personer,185
videregaende_fullfort,2014,NULL,NULL,0704,NULL,alle,1,prosent,65.14
videregaende_fullfort,2014,NULL,NULL,0704,NULL,alle,alle,personer,365
videregaende_fullfort,2014,NULL,NULL,0704,NULL,alle,alle,prosent,70.06
videregaende_fullfort,2014,NULL,NULL,0704,NULL,bef_u_innv_og_norskf,0,personer,171
videregaende_fullfort,2014,NULL,NULL,0704,NULL,bef_u_innv_og_norskf,0,prosent,77.38
videregaende_fullfort,2014,NULL,NULL,0704,NULL,bef_u_innv_og_norskf,1,personer,173
videregaende_fullfort,2014,NULL,NULL,0704,NULL,bef_u_innv_og_norskf,1,prosent,66.03
videregaende_fullfort,2014,NULL,NULL,0704,NULL,bef_u_innv_og_norskf,alle,personer,344
videregaende_fullfort,2014,NULL,NULL,0704,NULL,bef_u_innv_og_norskf,alle,prosent,71.22
videregaende_fullfort,2014,NULL,NULL,0704,NULL,befolkningen_ellers,0,personer,174
videregaende_fullfort,2014,NULL,NULL,0704,NULL,befolkningen_ellers,0,prosent,76.99
videregaende_fullfort,2014,NULL,NULL,0704,NULL,befolkningen_ellers,1,personer,177
videregaende_fullfort,2014,NULL,NULL,0704,NULL,befolkningen_ellers,1,prosent,66.29
videregaende_fullfort,2014,NULL,NULL,0704,NULL,befolkningen_ellers,alle,personer,351
videregaende_fullfort,2014,NULL,NULL,0704,NULL,befolkningen_ellers,alle,prosent,71.2
videregaende_fullfort,2014,NULL,NULL,0704,NULL,innvandrere,0,personer,6
videregaende_fullfort,2014,NULL,NULL,0704,NULL,innvandrere,0,prosent,54.55
videregaende_fullfort,2014,NULL,NULL,0704,NULL,innvandrere,1,personer,8
videregaende_fullfort,2014,NULL,NULL,0704,NULL,innvandrere,1,prosent,47.06
videregaende_fullfort,2014,NULL,NULL,0704,NULL,innvandrere,alle,personer,14
videregaende_fullfort,2014,NULL,NULL,0704,NULL,innvandrere,alle,prosent,50
videregaende_fullfort,2014,NULL,NULL,0704,NULL,norskfodte_m_innvf,0,personer,3
videregaende_fullfort,2014,NULL,NULL,0704,NULL,norskfodte_m_innvf,0,prosent,60
videregaende_fullfort,2014,NULL,NULL,0704,NULL,norskfodte_m_innvf,1,personer,4
videregaende_fullfort,2014,NULL,NULL,0704,NULL,norskfodte_m_innvf,1,prosent,80
videregaende_fullfort,2014,NULL,NULL,0704,NULL,norskfodte_m_innvf,alle,personer,7
videregaende_fullfort,2014,NULL,NULL,0704,NULL,norskfodte_m_innvf,alle,prosent,70
videregaende_fullfort,2014,NULL,NULL,0706,NULL,alle,0,personer,143
videregaende_fullfort,2014,NULL,NULL,0706,NULL,alle,0,prosent,60.85
videregaende_fullfort,2014,NULL,NULL,0706,NULL,alle,1,personer,146
videregaende_fullfort,2014,NULL,NULL,0706,NULL,alle,1,prosent,58.63
videregaende_fullfort,2014,NULL,NULL,0706,NULL,alle,alle,personer,289
videregaende_fullfort,2014,NULL,NULL,0706,NULL,alle,alle,prosent,59.71
videregaende_fullfort,2014,NULL,NULL,0706,NULL,bef_u_innv_og_norskf,0,personer,127
videregaende_fullfort,2014,NULL,NULL,0706,NULL,bef_u_innv_og_norskf,0,prosent,60.77
videregaende_fullfort,2014,NULL,NULL,0706,NULL,bef_u_innv_og_norskf,1,personer,134
videregaende_fullfort,2014,NULL,NULL,0706,NULL,bef_u_innv_og_norskf,1,prosent,59.03
videregaende_fullfort,2014,NULL,NULL,0706,NULL,bef_u_innv_og_norskf,alle,personer,261
videregaende_fullfort,2014,NULL,NULL,0706,NULL,bef_u_innv_og_norskf,alle,prosent,59.86
videregaende_fullfort,2014,NULL,NULL,0706,NULL,befolkningen_ellers,0,personer,135
videregaende_fullfort,2014,NULL,NULL,0706,NULL,befolkningen_ellers,0,prosent,61.09
videregaende_fullfort,2014,NULL,NULL,0706,NULL,befolkningen_ellers,1,personer,142
videregaende_fullfort,2014,NULL,NULL,0706,NULL,befolkningen_ellers,1,prosent,59.66
videregaende_fullfort,2014,NULL,NULL,0706,NULL,befolkningen_ellers,alle,personer,277
videregaende_fullfort,2014,NULL,NULL,0706,NULL,befolkningen_ellers,alle,prosent,60.35
videregaende_fullfort,2014,NULL,NULL,0706,NULL,innvandrere,0,personer,8
videregaende_fullfort,2014,NULL,NULL,0706,NULL,innvandrere,0,prosent,57.14
videregaende_fullfort,2014,NULL,NULL,0706,NULL,innvandrere,1,personer,4
videregaende_fullfort,2014,NULL,NULL,0706,NULL,innvandrere,1,prosent,36.36
videregaende_fullfort,2014,NULL,NULL,0706,NULL,innvandrere,alle,personer,12
videregaende_fullfort,2014,NULL,NULL,0706,NULL,innvandrere,alle,prosent,48
videregaende_fullfort,2014,NULL,NULL,0706,NULL,norskfodte_m_innvf,0,personer,8
videregaende_fullfort,2014,NULL,NULL,0706,NULL,norskfodte_m_innvf,0,prosent,66.67
videregaende_fullfort,2014,NULL,NULL,0706,NULL,norskfodte_m_innvf,1,personer,8
videregaende_fullfort,2014,NULL,NULL,0706,NULL,norskfodte_m_innvf,1,prosent,72.73
videregaende_fullfort,2014,NULL,NULL,0706,NULL,norskfodte_m_innvf,alle,personer,16
videregaende_fullfort,2014,NULL,NULL,0706,NULL,norskfodte_m_innvf,alle,prosent,69.57
videregaende_fullfort,2014,NULL,NULL,0709,NULL,alle,0,personer,141
videregaende_fullfort,2014,NULL,NULL,0709,NULL,alle,0,prosent,69.46
videregaende_fullfort,2014,NULL,NULL,0709,NULL,alle,1,personer,164
videregaende_fullfort,2014,NULL,NULL,0709,NULL,alle,1,prosent,59.42
videregaende_fullfort,2014,NULL,NULL,0709,NULL,alle,alle,personer,305
videregaende_fullfort,2014,NULL,NULL,0709,NULL,alle,alle,prosent,63.67
videregaende_fullfort,2014,NULL,NULL,0709,NULL,bef_u_innv_og_norskf,0,personer,134
videregaende_fullfort,2014,NULL,NULL,0709,NULL,bef_u_innv_og_norskf,0,prosent,70.16
videregaende_fullfort,2014,NULL,NULL,0709,NULL,bef_u_innv_og_norskf,1,personer,156
videregaende_fullfort,2014,NULL,NULL,0709,NULL,bef_u_innv_og_norskf,1,prosent,61.42
videregaende_fullfort,2014,NULL,NULL,0709,NULL,bef_u_innv_og_norskf,alle,personer,290
videregaende_fullfort,2014,NULL,NULL,0709,NULL,bef_u_innv_og_norskf,alle,prosent,65.17
videregaende_fullfort,2014,NULL,NULL,0709,NULL,befolkningen_ellers,0,personer,138
videregaende_fullfort,2014,NULL,NULL,0709,NULL,befolkningen_ellers,0,prosent,70.05
videregaende_fullfort,2014,NULL,NULL,0709,NULL,befolkningen_ellers,1,personer,159
videregaende_fullfort,2014,NULL,NULL,0709,NULL,befolkningen_ellers,1,prosent,60.92
videregaende_fullfort,2014,NULL,NULL,0709,NULL,befolkningen_ellers,alle,personer,297
videregaende_fullfort,2014,NULL,NULL,0709,NULL,befolkningen_ellers,alle,prosent,64.85
videregaende_fullfort,2014,NULL,NULL,0709,NULL,innvandrere,0,personer,3
videregaende_fullfort,2014,NULL,NULL,0709,NULL,innvandrere,0,prosent,50
videregaende_fullfort,2014,NULL,NULL,0709,NULL,innvandrere,1,personer,5
videregaende_fullfort,2014,NULL,NULL,0709,NULL,innvandrere,1,prosent,33.33
videregaende_fullfort,2014,NULL,NULL,0709,NULL,innvandrere,alle,personer,8
videregaende_fullfort,2014,NULL,NULL,0709,NULL,innvandrere,alle,prosent,38.1
videregaende_fullfort,2014,NULL,NULL,0709,NULL,norskfodte_m_innvf,0,personer,4
videregaende_fullfort,2014,NULL,NULL,0709,NULL,norskfodte_m_innvf,0,prosent,66.67
videregaende_fullfort,2014,NULL,NULL,0709,NULL,norskfodte_m_innvf,1,personer,3
videregaende_fullfort,2014,NULL,NULL,0709,NULL,norskfodte_m_innvf,1,prosent,42.86
videregaende_fullfort,2014,NULL,NULL,0709,NULL,norskfodte_m_innvf,alle,personer,7
videregaende_fullfort,2014,NULL,NULL,0709,NULL,norskfodte_m_innvf,alle,prosent,53.85
videregaende_fullfort,2014,NULL,NULL,0805,NULL,alle,0,personer,145
videregaende_fullfort,2014,NULL,NULL,0805,NULL,alle,0,prosent,73.23
videregaende_fullfort,2014,NULL,NULL,0805,NULL,alle,1,personer,116
videregaende_fullfort,2014,NULL,NULL,0805,NULL,alle,1,prosent,63.74
videregaende_fullfort,2014,NULL,NULL,0805,NULL,alle,alle,personer,261
videregaende_fullfort,2014,NULL,NULL,0805,NULL,alle,alle,prosent,68.68
videregaende_fullfort,2014,NULL,NULL,0805,NULL,bef_u_innv_og_norskf,0,personer,132
videregaende_fullfort,2014,NULL,NULL,0805,NULL,bef_u_innv_og_norskf,0,prosent,73.33
videregaende_fullfort,2014,NULL,NULL,0805,NULL,bef_u_innv_og_norskf,1,personer,104
videregaende_fullfort,2014,NULL,NULL,0805,NULL,bef_u_innv_og_norskf,1,prosent,65
videregaende_fullfort,2014,NULL,NULL,0805,NULL,bef_u_innv_og_norskf,alle,personer,236
videregaende_fullfort,2014,NULL,NULL,0805,NULL,bef_u_innv_og_norskf,alle,prosent,69.41
videregaende_fullfort,2014,NULL,NULL,0805,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0805,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0806,NULL,alle,0,personer,214
videregaende_fullfort,2014,NULL,NULL,0806,NULL,alle,0,prosent,67.08
videregaende_fullfort,2014,NULL,NULL,0806,NULL,alle,1,personer,206
videregaende_fullfort,2014,NULL,NULL,0806,NULL,alle,1,prosent,64.98
videregaende_fullfort,2014,NULL,NULL,0806,NULL,alle,alle,personer,420
videregaende_fullfort,2014,NULL,NULL,0806,NULL,alle,alle,prosent,66.04
videregaende_fullfort,2014,NULL,NULL,0806,NULL,bef_u_innv_og_norskf,0,personer,193
videregaende_fullfort,2014,NULL,NULL,0806,NULL,bef_u_innv_og_norskf,0,prosent,68.44
videregaende_fullfort,2014,NULL,NULL,0806,NULL,bef_u_innv_og_norskf,1,personer,193
videregaende_fullfort,2014,NULL,NULL,0806,NULL,bef_u_innv_og_norskf,1,prosent,69.93
videregaende_fullfort,2014,NULL,NULL,0806,NULL,bef_u_innv_og_norskf,alle,personer,386
videregaende_fullfort,2014,NULL,NULL,0806,NULL,bef_u_innv_og_norskf,alle,prosent,69.18
videregaende_fullfort,2014,NULL,NULL,0806,NULL,befolkningen_ellers,0,personer,200
videregaende_fullfort,2014,NULL,NULL,0806,NULL,befolkningen_ellers,0,prosent,68.26
videregaende_fullfort,2014,NULL,NULL,0806,NULL,befolkningen_ellers,1,personer,199
videregaende_fullfort,2014,NULL,NULL,0806,NULL,befolkningen_ellers,1,prosent,69.58
videregaende_fullfort,2014,NULL,NULL,0806,NULL,befolkningen_ellers,alle,personer,399
videregaende_fullfort,2014,NULL,NULL,0806,NULL,befolkningen_ellers,alle,prosent,68.91
videregaende_fullfort,2014,NULL,NULL,0806,NULL,innvandrere,0,personer,14
videregaende_fullfort,2014,NULL,NULL,0806,NULL,innvandrere,0,prosent,53.85
videregaende_fullfort,2014,NULL,NULL,0806,NULL,innvandrere,1,personer,7
videregaende_fullfort,2014,NULL,NULL,0806,NULL,innvandrere,1,prosent,22.58
videregaende_fullfort,2014,NULL,NULL,0806,NULL,innvandrere,alle,personer,21
videregaende_fullfort,2014,NULL,NULL,0806,NULL,innvandrere,alle,prosent,36.84
videregaende_fullfort,2014,NULL,NULL,0806,NULL,norskfodte_m_innvf,0,personer,7
videregaende_fullfort,2014,NULL,NULL,0806,NULL,norskfodte_m_innvf,0,prosent,63.64
videregaende_fullfort,2014,NULL,NULL,0806,NULL,norskfodte_m_innvf,1,personer,6
videregaende_fullfort,2014,NULL,NULL,0806,NULL,norskfodte_m_innvf,1,prosent,60
videregaende_fullfort,2014,NULL,NULL,0806,NULL,norskfodte_m_innvf,alle,personer,13
videregaende_fullfort,2014,NULL,NULL,0806,NULL,norskfodte_m_innvf,alle,prosent,61.9
videregaende_fullfort,2014,NULL,NULL,0904,NULL,alle,0,personer,147
videregaende_fullfort,2014,NULL,NULL,0904,NULL,alle,0,prosent,82.12
videregaende_fullfort,2014,NULL,NULL,0904,NULL,alle,1,personer,112
videregaende_fullfort,2014,NULL,NULL,0904,NULL,alle,1,prosent,79.43
videregaende_fullfort,2014,NULL,NULL,0904,NULL,alle,alle,personer,259
videregaende_fullfort,2014,NULL,NULL,0904,NULL,alle,alle,prosent,80.94
videregaende_fullfort,2014,NULL,NULL,0904,NULL,bef_u_innv_og_norskf,0,personer,137
videregaende_fullfort,2014,NULL,NULL,0904,NULL,bef_u_innv_og_norskf,0,prosent,83.54
videregaende_fullfort,2014,NULL,NULL,0904,NULL,bef_u_innv_og_norskf,1,personer,102
videregaende_fullfort,2014,NULL,NULL,0904,NULL,bef_u_innv_og_norskf,1,prosent,78.46
videregaende_fullfort,2014,NULL,NULL,0904,NULL,bef_u_innv_og_norskf,alle,personer,239
videregaende_fullfort,2014,NULL,NULL,0904,NULL,bef_u_innv_og_norskf,alle,prosent,81.29
videregaende_fullfort,2014,NULL,NULL,0904,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,NULL,0904,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,NULL,0906,NULL,alle,0,personer,167
videregaende_fullfort,2014,NULL,NULL,0906,NULL,alle,0,prosent,72.61
videregaende_fullfort,2014,NULL,NULL,0906,NULL,alle,1,personer,183
videregaende_fullfort,2014,NULL,NULL,0906,NULL,alle,1,prosent,66.55
videregaende_fullfort,2014,NULL,NULL,0906,NULL,alle,alle,personer,350
videregaende_fullfort,2014,NULL,NULL,0906,NULL,alle,alle,prosent,69.31
videregaende_fullfort,2014,NULL,NULL,0906,NULL,bef_u_innv_og_norskf,0,personer,157
videregaende_fullfort,2014,NULL,NULL,0906,NULL,bef_u_innv_og_norskf,0,prosent,73.02
videregaende_fullfort,2014,NULL,NULL,0906,NULL,bef_u_innv_og_norskf,1,personer,177
videregaende_fullfort,2014,NULL,NULL,0906,NULL,bef_u_innv_og_norskf,1,prosent,67.3
videregaende_fullfort,2014,NULL,NULL,0906,NULL,bef_u_innv_og_norskf,alle,personer,334
videregaende_fullfort,2014,NULL,NULL,0906,NULL,bef_u_innv_og_norskf,alle,prosent,69.87
videregaende_fullfort,2014,NULL,NULL,0906,NULL,befolkningen_ellers,0,personer,160
videregaende_fullfort,2014,NULL,NULL,0906,NULL,befolkningen_ellers,0,prosent,72.4
videregaende_fullfort,2014,NULL,NULL,0906,NULL,befolkningen_ellers,1,personer,180
videregaende_fullfort,2014,NULL,NULL,0906,NULL,befolkningen_ellers,1,prosent,67.16
videregaende_fullfort,2014,NULL,NULL,0906,NULL,befolkningen_ellers,alle,personer,340
videregaende_fullfort,2014,NULL,NULL,0906,NULL,befolkningen_ellers,alle,prosent,69.53
videregaende_fullfort,2014,NULL,NULL,0906,NULL,innvandrere,0,personer,7
videregaende_fullfort,2014,NULL,NULL,0906,NULL,innvandrere,0,prosent,77.78
videregaende_fullfort,2014,NULL,NULL,0906,NULL,innvandrere,1,personer,3
videregaende_fullfort,2014,NULL,NULL,0906,NULL,innvandrere,1,prosent,42.86
videregaende_fullfort,2014,NULL,NULL,0906,NULL,innvandrere,alle,personer,10
videregaende_fullfort,2014,NULL,NULL,0906,NULL,innvandrere,alle,prosent,62.5
videregaende_fullfort,2014,NULL,NULL,0906,NULL,norskfodte_m_innvf,0,personer,3
videregaende_fullfort,2014,NULL,NULL,0906,NULL,norskfodte_m_innvf,0,prosent,50
videregaende_fullfort,2014,NULL,NULL,0906,NULL,norskfodte_m_innvf,1,personer,3
videregaende_fullfort,2014,NULL,NULL,0906,NULL,norskfodte_m_innvf,1,prosent,60
videregaende_fullfort,2014,NULL,NULL,0906,NULL,norskfodte_m_innvf,alle,personer,6
videregaende_fullfort,2014,NULL,NULL,0906,NULL,norskfodte_m_innvf,alle,prosent,54.55
videregaende_fullfort,2014,NULL,NULL,1001,NULL,alle,0,personer,463
videregaende_fullfort,2014,NULL,NULL,1001,NULL,alle,0,prosent,79.83
videregaende_fullfort,2014,NULL,NULL,1001,NULL,alle,1,personer,448
videregaende_fullfort,2014,NULL,NULL,1001,NULL,alle,1,prosent,71.79
videregaende_fullfort,2014,NULL,NULL,1001,NULL,alle,alle,personer,911
videregaende_fullfort,2014,NULL,NULL,1001,NULL,alle,alle,prosent,75.66
videregaende_fullfort,2014,NULL,NULL,1001,NULL,bef_u_innv_og_norskf,0,personer,430
videregaende_fullfort,2014,NULL,NULL,1001,NULL,bef_u_innv_og_norskf,0,prosent,82.22
videregaende_fullfort,2014,NULL,NULL,1001,NULL,bef_u_innv_og_norskf,1,personer,413
videregaende_fullfort,2014,NULL,NULL,1001,NULL,bef_u_innv_og_norskf,1,prosent,74.82
videregaende_fullfort,2014,NULL,NULL,1001,NULL,bef_u_innv_og_norskf,alle,personer,843
videregaende_fullfort,2014,NULL,NULL,1001,NULL,bef_u_innv_og_norskf,alle,prosent,78.42
videregaende_fullfort,2014,NULL,NULL,1001,NULL,befolkningen_ellers,0,personer,445
videregaende_fullfort,2014,NULL,NULL,1001,NULL,befolkningen_ellers,0,prosent,82.26
videregaende_fullfort,2014,NULL,NULL,1001,NULL,befolkningen_ellers,1,personer,425
videregaende_fullfort,2014,NULL,NULL,1001,NULL,befolkningen_ellers,1,prosent,73.53
videregaende_fullfort,2014,NULL,NULL,1001,NULL,befolkningen_ellers,alle,personer,870
videregaende_fullfort,2014,NULL,NULL,1001,NULL,befolkningen_ellers,alle,prosent,77.75
videregaende_fullfort,2014,NULL,NULL,1001,NULL,innvandrere,0,personer,18
videregaende_fullfort,2014,NULL,NULL,1001,NULL,innvandrere,0,prosent,46.15
videregaende_fullfort,2014,NULL,NULL,1001,NULL,innvandrere,1,personer,23
videregaende_fullfort,2014,NULL,NULL,1001,NULL,innvandrere,1,prosent,50
videregaende_fullfort,2014,NULL,NULL,1001,NULL,innvandrere,alle,personer,41
videregaende_fullfort,2014,NULL,NULL,1001,NULL,innvandrere,alle,prosent,48.24
videregaende_fullfort,2014,NULL,NULL,1001,NULL,norskfodte_m_innvf,0,personer,15
