aar,fylke_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2012,00,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,00,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,00,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,00,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,00,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2012,00,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2012,00,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2012,00,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2012,00,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2012,00,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2012,00,innvandrere,55_69,0.51,sysselsatte_innvkat_alder,prosent
2012,00,innvandrere,alle,0.63,sysselsatte_innvkat_alder,prosent
2012,01,alle,18_29,0.67,sysselsatte_innvkat_alder,prosent
2012,01,alle,30_54,0.79,sysselsatte_innvkat_alder,prosent
2012,01,alle,55_69,0.53,sysselsatte_innvkat_alder,prosent
2012,01,alle,alle,0.64,sysselsatte_innvkat_alder,prosent
2012,01,befolkningen_ellers,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,01,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2012,01,befolkningen_ellers,55_69,0.54,sysselsatte_innvkat_alder,prosent
2012,01,befolkningen_ellers,alle,0.65,sysselsatte_innvkat_alder,prosent
2012,01,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2012,01,innvandrere,30_54,0.64,sysselsatte_innvkat_alder,prosent
2012,01,innvandrere,55_69,0.42,sysselsatte_innvkat_alder,prosent
2012,01,innvandrere,alle,0.55,sysselsatte_innvkat_alder,prosent
2012,02,alle,18_29,0.68,sysselsatte_innvkat_alder,prosent
2012,02,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2012,02,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2012,02,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2012,02,befolkningen_ellers,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,02,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2012,02,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2012,02,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2012,02,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2012,02,innvandrere,30_54,0.74,sysselsatte_innvkat_alder,prosent
2012,02,innvandrere,55_69,0.55,sysselsatte_innvkat_alder,prosent
2012,02,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,03,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2012,03,alle,30_54,0.79,sysselsatte_innvkat_alder,prosent
2012,03,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,03,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,03,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2012,03,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2012,03,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2012,03,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2012,03,innvandrere,18_29,0.63,sysselsatte_innvkat_alder,prosent
2012,03,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2012,03,innvandrere,55_69,0.44,sysselsatte_innvkat_alder,prosent
2012,03,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2012,04,alle,18_29,0.68,sysselsatte_innvkat_alder,prosent
2012,04,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2012,04,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,04,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2012,04,befolkningen_ellers,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,04,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,04,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2012,04,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,04,innvandrere,18_29,0.50,sysselsatte_innvkat_alder,prosent
2012,04,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2012,04,innvandrere,55_69,0.49,sysselsatte_innvkat_alder,prosent
2012,04,innvandrere,alle,0.56,sysselsatte_innvkat_alder,prosent
2012,05,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,05,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,05,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,05,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2012,05,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2012,05,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2012,05,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,05,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2012,05,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2012,05,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2012,05,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2012,05,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2012,06,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,06,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,06,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2012,06,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,06,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2012,06,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2012,06,befolkningen_ellers,55_69,0.62,sysselsatte_innvkat_alder,prosent
2012,06,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2012,06,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2012,06,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2012,06,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2012,06,innvandrere,alle,0.63,sysselsatte_innvkat_alder,prosent
2012,07,alle,18_29,0.66,sysselsatte_innvkat_alder,prosent
2012,07,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2012,07,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,07,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2012,07,befolkningen_ellers,18_29,0.67,sysselsatte_innvkat_alder,prosent
2012,07,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,07,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2012,07,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,07,innvandrere,18_29,0.58,sysselsatte_innvkat_alder,prosent
2012,07,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2012,07,innvandrere,55_69,0.49,sysselsatte_innvkat_alder,prosent
2012,07,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2012,08,alle,18_29,0.66,sysselsatte_innvkat_alder,prosent
2012,08,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2012,08,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,08,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2012,08,befolkningen_ellers,18_29,0.69,sysselsatte_innvkat_alder,prosent
2012,08,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,08,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,08,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,08,innvandrere,18_29,0.45,sysselsatte_innvkat_alder,prosent
2012,08,innvandrere,30_54,0.65,sysselsatte_innvkat_alder,prosent
2012,08,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2012,08,innvandrere,alle,0.54,sysselsatte_innvkat_alder,prosent
2012,09,alle,18_29,0.68,sysselsatte_innvkat_alder,prosent
2012,09,alle,30_54,0.80,sysselsatte_innvkat_alder,prosent
2012,09,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,09,alle,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,09,befolkningen_ellers,18_29,0.69,sysselsatte_innvkat_alder,prosent
2012,09,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2012,09,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2012,09,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,09,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2012,09,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2012,09,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2012,09,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2012,10,alle,18_29,0.69,sysselsatte_innvkat_alder,prosent
2012,10,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2012,10,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2012,10,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2012,10,befolkningen_ellers,18_29,0.71,sysselsatte_innvkat_alder,prosent
2012,10,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2012,10,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,10,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,10,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2012,10,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2012,10,innvandrere,55_69,0.51,sysselsatte_innvkat_alder,prosent
2012,10,innvandrere,alle,0.59,sysselsatte_innvkat_alder,prosent
2012,11,alle,18_29,0.76,sysselsatte_innvkat_alder,prosent
2012,11,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2012,11,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2012,11,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2012,11,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2012,11,befolkningen_ellers,30_54,0.89,sysselsatte_innvkat_alder,prosent
2012,11,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2012,11,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2012,11,innvandrere,18_29,0.66,sysselsatte_innvkat_alder,prosent
2012,11,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2012,11,innvandrere,55_69,0.59,sysselsatte_innvkat_alder,prosent
2012,11,innvandrere,alle,0.70,sysselsatte_innvkat_alder,prosent
2012,12,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2012,12,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2012,12,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2012,12,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2012,12,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2012,12,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2012,12,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2012,12,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2012,12,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2012,12,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2012,12,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,12,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2012,14,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2012,14,alle,30_54,0.88,sysselsatte_innvkat_alder,prosent
2012,14,alle,55_69,0.67,sysselsatte_innvkat_alder,prosent
2012,14,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2012,14,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2012,14,befolkningen_ellers,30_54,0.90,sysselsatte_innvkat_alder,prosent
2012,14,befolkningen_ellers,55_69,0.67,sysselsatte_innvkat_alder,prosent
2012,14,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2012,14,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2012,14,innvandrere,30_54,0.77,sysselsatte_innvkat_alder,prosent
2012,14,innvandrere,55_69,0.67,sysselsatte_innvkat_alder,prosent
2012,14,innvandrere,alle,0.67,sysselsatte_innvkat_alder,prosent
2012,15,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2012,15,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2012,15,alle,55_69,0.64,sysselsatte_innvkat_alder,prosent
2012,15,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2012,15,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2012,15,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2012,15,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2012,15,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2012,15,innvandrere,18_29,0.63,sysselsatte_innvkat_alder,prosent
2012,15,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2012,15,innvandrere,55_69,0.61,sysselsatte_innvkat_alder,prosent
2012,15,innvandrere,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,16,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,16,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2012,16,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2012,16,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2012,16,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2012,16,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2012,16,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2012,16,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2012,16,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2012,16,innvandrere,30_54,0.72,sysselsatte_innvkat_alder,prosent
2012,16,innvandrere,55_69,0.56,sysselsatte_innvkat_alder,prosent
2012,16,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2012,17,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2012,17,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2012,17,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,17,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2012,17,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2012,17,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2012,17,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,17,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,17,innvandrere,18_29,0.50,sysselsatte_innvkat_alder,prosent
2012,17,innvandrere,30_54,0.72,sysselsatte_innvkat_alder,prosent
2012,17,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,17,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2012,18,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2012,18,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2012,18,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,18,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2012,18,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2012,18,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2012,18,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,18,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2012,18,innvandrere,18_29,0.54,sysselsatte_innvkat_alder,prosent
2012,18,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2012,18,innvandrere,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,18,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2012,19,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2012,19,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2012,19,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,19,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,19,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2012,19,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2012,19,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,19,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2012,19,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2012,19,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2012,19,innvandrere,55_69,0.59,sysselsatte_innvkat_alder,prosent
2012,19,innvandrere,alle,0.64,sysselsatte_innvkat_alder,prosent
2012,20,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2012,20,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2012,20,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2012,20,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2012,20,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2012,20,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2012,20,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2012,20,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2012,20,innvandrere,18_29,0.63,sysselsatte_innvkat_alder,prosent
2012,20,innvandrere,30_54,0.78,sysselsatte_innvkat_alder,prosent
2012,20,innvandrere,55_69,0.60,sysselsatte_innvkat_alder,prosent
2012,20,innvandrere,alle,0.69,sysselsatte_innvkat_alder,prosent
2013,00,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2013,00,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2013,00,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2013,00,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2013,00,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2013,00,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2013,00,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2013,00,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2013,00,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2013,00,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2013,00,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2013,00,innvandrere,alle,0.63,sysselsatte_innvkat_alder,prosent
2013,01,alle,18_29,0.67,sysselsatte_innvkat_alder,prosent
2013,01,alle,30_54,0.79,sysselsatte_innvkat_alder,prosent
2013,01,alle,55_69,0.53,sysselsatte_innvkat_alder,prosent
2013,01,alle,alle,0.63,sysselsatte_innvkat_alder,prosent
2013,01,befolkningen_ellers,18_29,0.69,sysselsatte_innvkat_alder,prosent
2013,01,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2013,01,befolkningen_ellers,55_69,0.54,sysselsatte_innvkat_alder,prosent
2013,01,befolkningen_ellers,alle,0.65,sysselsatte_innvkat_alder,prosent
2013,01,innvandrere,18_29,0.54,sysselsatte_innvkat_alder,prosent
2013,01,innvandrere,30_54,0.64,sysselsatte_innvkat_alder,prosent
2013,01,innvandrere,55_69,0.42,sysselsatte_innvkat_alder,prosent
2013,01,innvandrere,alle,0.56,sysselsatte_innvkat_alder,prosent
2013,02,alle,18_29,0.67,sysselsatte_innvkat_alder,prosent
2013,02,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2013,02,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2013,02,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2013,02,befolkningen_ellers,18_29,0.69,sysselsatte_innvkat_alder,prosent
2013,02,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2013,02,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2013,02,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2013,02,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2013,02,innvandrere,30_54,0.74,sysselsatte_innvkat_alder,prosent
2013,02,innvandrere,55_69,0.55,sysselsatte_innvkat_alder,prosent
2013,02,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2013,03,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2013,03,alle,30_54,0.80,sysselsatte_innvkat_alder,prosent
2013,03,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2013,03,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2013,03,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2013,03,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2013,03,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2013,03,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2013,03,innvandrere,18_29,0.63,sysselsatte_innvkat_alder,prosent
2013,03,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2013,03,innvandrere,55_69,0.45,sysselsatte_innvkat_alder,prosent
2013,03,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2013,04,alle,18_29,0.67,sysselsatte_innvkat_alder,prosent
2013,04,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2013,04,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2013,04,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2013,04,befolkningen_ellers,18_29,0.69,sysselsatte_innvkat_alder,prosent
2013,04,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2013,04,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2013,04,befolkningen_ellers,alle,0.65,sysselsatte_innvkat_alder,prosent
2013,04,innvandrere,18_29,0.49,sysselsatte_innvkat_alder,prosent
2013,04,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2013,04,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2013,04,innvandrere,alle,0.56,sysselsatte_innvkat_alder,prosent
2013,05,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2013,05,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2013,05,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2013,05,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2013,05,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2013,05,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2013,05,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2013,05,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2013,05,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2013,05,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2013,05,innvandrere,55_69,0.53,sysselsatte_innvkat_alder,prosent
2013,05,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2013,06,alle,18_29,0.69,sysselsatte_innvkat_alder,prosent
2013,06,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2013,06,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2013,06,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2013,06,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2013,06,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2013,06,befolkningen_ellers,55_69,0.62,sysselsatte_innvkat_alder,prosent
2013,06,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2013,06,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2013,06,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2013,06,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2013,06,innvandrere,alle,0.63,sysselsatte_innvkat_alder,prosent
2013,07,alle,18_29,0.66,sysselsatte_innvkat_alder,prosent
2013,07,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2013,07,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2013,07,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2013,07,befolkningen_ellers,18_29,0.67,sysselsatte_innvkat_alder,prosent
2013,07,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2013,07,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2013,07,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2013,07,innvandrere,18_29,0.58,sysselsatte_innvkat_alder,prosent
2013,07,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2013,07,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2013,07,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2013,08,alle,18_29,0.65,sysselsatte_innvkat_alder,prosent
2013,08,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2013,08,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2013,08,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2013,08,befolkningen_ellers,18_29,0.68,sysselsatte_innvkat_alder,prosent
2013,08,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2013,08,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2013,08,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2013,08,innvandrere,18_29,0.45,sysselsatte_innvkat_alder,prosent
2013,08,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2013,08,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2013,08,innvandrere,alle,0.55,sysselsatte_innvkat_alder,prosent
2013,09,alle,18_29,0.65,sysselsatte_innvkat_alder,prosent
2013,09,alle,30_54,0.80,sysselsatte_innvkat_alder,prosent
2013,09,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2013,09,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2013,09,befolkningen_ellers,18_29,0.67,sysselsatte_innvkat_alder,prosent
2013,09,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2013,09,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2013,09,befolkningen_ellers,alle,0.66,sysselsatte_innvkat_alder,prosent
2013,09,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2013,09,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2013,09,innvandrere,55_69,0.51,sysselsatte_innvkat_alder,prosent
2013,09,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2013,10,alle,18_29,0.69,sysselsatte_innvkat_alder,prosent
2013,10,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2013,10,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2013,10,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2013,10,befolkningen_ellers,18_29,0.71,sysselsatte_innvkat_alder,prosent
2013,10,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
