aar,fylke_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2009,20,alle,2,alle,0.27,ikke_arbutd_innvkat_land,prosent
2009,20,alle,alle,0,0.20,ikke_arbutd_innvkat_land,prosent
2009,20,alle,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2009,20,alle,alle,alle,0.20,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,alle,0,0.19,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2009,20,befolkningen_ellers,alle,alle,0.19,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,1,0,0.21,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,1,1,0.25,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,1,alle,0.23,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,2,0,0.28,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,2,1,0.26,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,2,alle,0.27,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,alle,0,0.25,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,alle,1,0.25,ikke_arbutd_innvkat_land,prosent
2009,20,innvandrere,alle,alle,0.25,ikke_arbutd_innvkat_land,prosent
2010,00,alle,1,0,0.25,ikke_arbutd_innvkat_land,prosent
2010,00,alle,1,1,0.22,ikke_arbutd_innvkat_land,prosent
2010,00,alle,1,alle,0.23,ikke_arbutd_innvkat_land,prosent
2010,00,alle,2,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,00,alle,2,1,0.34,ikke_arbutd_innvkat_land,prosent
2010,00,alle,2,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,00,alle,alle,0,0.21,ikke_arbutd_innvkat_land,prosent
2010,00,alle,alle,1,0.17,ikke_arbutd_innvkat_land,prosent
2010,00,alle,alle,alle,0.19,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,alle,0,0.19,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,alle,1,0.16,ikke_arbutd_innvkat_land,prosent
2010,00,befolkningen_ellers,alle,alle,0.17,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,1,0,0.25,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,1,1,0.22,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,1,alle,0.23,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,2,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,2,1,0.34,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,2,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,alle,0,0.35,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,alle,1,0.28,ikke_arbutd_innvkat_land,prosent
2010,00,innvandrere,alle,alle,0.32,ikke_arbutd_innvkat_land,prosent
2010,01,alle,1,0,0.31,ikke_arbutd_innvkat_land,prosent
2010,01,alle,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,01,alle,1,alle,0.27,ikke_arbutd_innvkat_land,prosent
2010,01,alle,2,0,0.48,ikke_arbutd_innvkat_land,prosent
2010,01,alle,2,1,0.41,ikke_arbutd_innvkat_land,prosent
2010,01,alle,2,alle,0.45,ikke_arbutd_innvkat_land,prosent
2010,01,alle,alle,0,0.26,ikke_arbutd_innvkat_land,prosent
2010,01,alle,alle,1,0.21,ikke_arbutd_innvkat_land,prosent
2010,01,alle,alle,alle,0.24,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,alle,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,01,befolkningen_ellers,alle,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,1,0,0.31,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,1,alle,0.27,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,2,0,0.48,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,2,1,0.41,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,2,alle,0.45,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,alle,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,alle,1,0.33,ikke_arbutd_innvkat_land,prosent
2010,01,innvandrere,alle,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,02,alle,1,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,02,alle,1,1,0.21,ikke_arbutd_innvkat_land,prosent
2010,02,alle,1,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,02,alle,2,0,0.39,ikke_arbutd_innvkat_land,prosent
2010,02,alle,2,1,0.28,ikke_arbutd_innvkat_land,prosent
2010,02,alle,2,alle,0.34,ikke_arbutd_innvkat_land,prosent
2010,02,alle,alle,0,0.19,ikke_arbutd_innvkat_land,prosent
2010,02,alle,alle,1,0.15,ikke_arbutd_innvkat_land,prosent
2010,02,alle,alle,alle,0.17,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,alle,0,0.17,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,alle,1,0.14,ikke_arbutd_innvkat_land,prosent
2010,02,befolkningen_ellers,alle,alle,0.15,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,1,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,1,1,0.21,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,1,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,2,0,0.39,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,2,1,0.28,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,2,alle,0.34,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,alle,0,0.33,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,alle,1,0.25,ikke_arbutd_innvkat_land,prosent
2010,02,innvandrere,alle,alle,0.29,ikke_arbutd_innvkat_land,prosent
2010,03,alle,1,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,03,alle,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,03,alle,1,alle,0.24,ikke_arbutd_innvkat_land,prosent
2010,03,alle,2,0,0.45,ikke_arbutd_innvkat_land,prosent
2010,03,alle,2,1,0.35,ikke_arbutd_innvkat_land,prosent
2010,03,alle,2,alle,0.40,ikke_arbutd_innvkat_land,prosent
2010,03,alle,alle,0,0.22,ikke_arbutd_innvkat_land,prosent
2010,03,alle,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,03,alle,alle,alle,0.21,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,alle,0,0.16,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,alle,1,0.15,ikke_arbutd_innvkat_land,prosent
2010,03,befolkningen_ellers,alle,alle,0.15,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,1,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,1,alle,0.24,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,2,0,0.45,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,2,1,0.35,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,2,alle,0.40,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,alle,0,0.38,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,alle,1,0.31,ikke_arbutd_innvkat_land,prosent
2010,03,innvandrere,alle,alle,0.34,ikke_arbutd_innvkat_land,prosent
2010,04,alle,1,0,0.29,ikke_arbutd_innvkat_land,prosent
2010,04,alle,1,1,0.23,ikke_arbutd_innvkat_land,prosent
2010,04,alle,1,alle,0.26,ikke_arbutd_innvkat_land,prosent
2010,04,alle,2,0,0.45,ikke_arbutd_innvkat_land,prosent
2010,04,alle,2,1,0.43,ikke_arbutd_innvkat_land,prosent
2010,04,alle,2,alle,0.44,ikke_arbutd_innvkat_land,prosent
2010,04,alle,alle,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,04,alle,alle,1,0.20,ikke_arbutd_innvkat_land,prosent
2010,04,alle,alle,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,alle,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,04,befolkningen_ellers,alle,alle,0.21,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,1,0,0.29,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,1,1,0.23,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,1,alle,0.26,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,2,0,0.45,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,2,1,0.43,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,2,alle,0.44,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,alle,0,0.38,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,alle,1,0.32,ikke_arbutd_innvkat_land,prosent
2010,04,innvandrere,alle,alle,0.35,ikke_arbutd_innvkat_land,prosent
2010,05,alle,1,0,0.26,ikke_arbutd_innvkat_land,prosent
2010,05,alle,1,1,0.21,ikke_arbutd_innvkat_land,prosent
2010,05,alle,1,alle,0.23,ikke_arbutd_innvkat_land,prosent
2010,05,alle,2,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,05,alle,2,1,0.40,ikke_arbutd_innvkat_land,prosent
2010,05,alle,2,alle,0.41,ikke_arbutd_innvkat_land,prosent
2010,05,alle,alle,0,0.22,ikke_arbutd_innvkat_land,prosent
2010,05,alle,alle,1,0.17,ikke_arbutd_innvkat_land,prosent
2010,05,alle,alle,alle,0.19,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,alle,0,0.20,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,alle,1,0.16,ikke_arbutd_innvkat_land,prosent
2010,05,befolkningen_ellers,alle,alle,0.18,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,1,0,0.26,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,1,1,0.21,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,1,alle,0.23,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,2,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,2,1,0.40,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,2,alle,0.41,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,alle,0,0.35,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,alle,1,0.30,ikke_arbutd_innvkat_land,prosent
2010,05,innvandrere,alle,alle,0.33,ikke_arbutd_innvkat_land,prosent
2010,06,alle,1,0,0.25,ikke_arbutd_innvkat_land,prosent
2010,06,alle,1,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,06,alle,1,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,06,alle,2,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,06,alle,2,1,0.34,ikke_arbutd_innvkat_land,prosent
2010,06,alle,2,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,06,alle,alle,0,0.22,ikke_arbutd_innvkat_land,prosent
2010,06,alle,alle,1,0.17,ikke_arbutd_innvkat_land,prosent
2010,06,alle,alle,alle,0.20,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,alle,0,0.20,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,alle,1,0.16,ikke_arbutd_innvkat_land,prosent
2010,06,befolkningen_ellers,alle,alle,0.18,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,1,0,0.25,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,1,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,1,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,2,0,0.42,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,2,1,0.34,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,2,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,alle,0,0.36,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,alle,1,0.27,ikke_arbutd_innvkat_land,prosent
2010,06,innvandrere,alle,alle,0.31,ikke_arbutd_innvkat_land,prosent
2010,07,alle,1,0,0.27,ikke_arbutd_innvkat_land,prosent
2010,07,alle,1,1,0.22,ikke_arbutd_innvkat_land,prosent
2010,07,alle,1,alle,0.24,ikke_arbutd_innvkat_land,prosent
2010,07,alle,2,0,0.43,ikke_arbutd_innvkat_land,prosent
2010,07,alle,2,1,0.37,ikke_arbutd_innvkat_land,prosent
2010,07,alle,2,alle,0.41,ikke_arbutd_innvkat_land,prosent
2010,07,alle,alle,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,07,alle,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,07,alle,alle,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,alle,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,alle,1,0.18,ikke_arbutd_innvkat_land,prosent
2010,07,befolkningen_ellers,alle,alle,0.20,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,1,0,0.27,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,1,1,0.22,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,1,alle,0.24,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,2,0,0.43,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,2,1,0.37,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,2,alle,0.41,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,alle,0,0.36,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,alle,1,0.29,ikke_arbutd_innvkat_land,prosent
2010,07,innvandrere,alle,alle,0.33,ikke_arbutd_innvkat_land,prosent
2010,08,alle,1,0,0.29,ikke_arbutd_innvkat_land,prosent
2010,08,alle,1,1,0.26,ikke_arbutd_innvkat_land,prosent
2010,08,alle,1,alle,0.27,ikke_arbutd_innvkat_land,prosent
2010,08,alle,2,0,0.40,ikke_arbutd_innvkat_land,prosent
2010,08,alle,2,1,0.39,ikke_arbutd_innvkat_land,prosent
2010,08,alle,2,alle,0.40,ikke_arbutd_innvkat_land,prosent
2010,08,alle,alle,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,08,alle,alle,1,0.20,ikke_arbutd_innvkat_land,prosent
2010,08,alle,alle,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,alle,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,alle,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,08,befolkningen_ellers,alle,alle,0.21,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,1,0,0.29,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,1,1,0.26,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,1,alle,0.27,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,2,0,0.40,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,2,1,0.39,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,2,alle,0.40,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,alle,0,0.36,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,alle,1,0.34,ikke_arbutd_innvkat_land,prosent
2010,08,innvandrere,alle,alle,0.35,ikke_arbutd_innvkat_land,prosent
2010,09,alle,1,0,0.30,ikke_arbutd_innvkat_land,prosent
2010,09,alle,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,09,alle,1,alle,0.26,ikke_arbutd_innvkat_land,prosent
2010,09,alle,2,0,0.43,ikke_arbutd_innvkat_land,prosent
2010,09,alle,2,1,0.40,ikke_arbutd_innvkat_land,prosent
2010,09,alle,2,alle,0.42,ikke_arbutd_innvkat_land,prosent
2010,09,alle,alle,0,0.24,ikke_arbutd_innvkat_land,prosent
2010,09,alle,alle,1,0.20,ikke_arbutd_innvkat_land,prosent
2010,09,alle,alle,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,alle,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,alle,1,0.18,ikke_arbutd_innvkat_land,prosent
2010,09,befolkningen_ellers,alle,alle,0.21,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,1,0,0.30,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,1,alle,0.26,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,2,0,0.43,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,2,1,0.40,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,2,alle,0.42,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,alle,0,0.37,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,alle,1,0.31,ikke_arbutd_innvkat_land,prosent
2010,09,innvandrere,alle,alle,0.34,ikke_arbutd_innvkat_land,prosent
2010,10,alle,1,0,0.28,ikke_arbutd_innvkat_land,prosent
2010,10,alle,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,10,alle,1,alle,0.26,ikke_arbutd_innvkat_land,prosent
2010,10,alle,2,0,0.41,ikke_arbutd_innvkat_land,prosent
2010,10,alle,2,1,0.35,ikke_arbutd_innvkat_land,prosent
2010,10,alle,2,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,10,alle,alle,0,0.23,ikke_arbutd_innvkat_land,prosent
2010,10,alle,alle,1,0.18,ikke_arbutd_innvkat_land,prosent
2010,10,alle,alle,alle,0.20,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,alle,0,0.21,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,alle,1,0.16,ikke_arbutd_innvkat_land,prosent
2010,10,befolkningen_ellers,alle,alle,0.18,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,1,0,0.28,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,1,1,0.24,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,1,alle,0.26,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,2,0,0.41,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,2,1,0.35,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,2,alle,0.38,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,alle,0,0.37,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,alle,1,0.30,ikke_arbutd_innvkat_land,prosent
2010,10,innvandrere,alle,alle,0.33,ikke_arbutd_innvkat_land,prosent
2010,11,alle,1,0,0.28,ikke_arbutd_innvkat_land,prosent
2010,11,alle,1,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,11,alle,1,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,11,alle,2,0,0.39,ikke_arbutd_innvkat_land,prosent
2010,11,alle,2,1,0.27,ikke_arbutd_innvkat_land,prosent
2010,11,alle,2,alle,0.34,ikke_arbutd_innvkat_land,prosent
2010,11,alle,alle,0,0.19,ikke_arbutd_innvkat_land,prosent
2010,11,alle,alle,1,0.14,ikke_arbutd_innvkat_land,prosent
2010,11,alle,alle,alle,0.16,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,1,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,1,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,2,0,0.00,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,2,1,0.00,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,2,alle,0.00,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,alle,0,0.17,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,alle,1,0.12,ikke_arbutd_innvkat_land,prosent
2010,11,befolkningen_ellers,alle,alle,0.15,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,1,0,0.28,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,1,1,0.19,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,1,alle,0.22,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,2,0,0.39,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,2,1,0.27,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,2,alle,0.34,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,alle,0,0.34,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,alle,1,0.22,ikke_arbutd_innvkat_land,prosent
2010,11,innvandrere,alle,alle,0.28,ikke_arbutd_innvkat_land,prosent
2010,12,alle,1,0,0.26,ikke_arbutd_innvkat_land,prosent
2010,12,alle,1,1,0.22,ikke_arbutd_innvkat_land,prosent
