aar,bydel_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2014,030101,1,alle,5528,sysselsatte_kjonn_land,personer
2014,030101,2,0,2064,sysselsatte_kjonn_land,personer
2014,030101,2,1,2520,sysselsatte_kjonn_land,personer
2014,030101,2,alle,4584,sysselsatte_kjonn_land,personer
2014,030101,alle,0,18788,sysselsatte_kjonn_land,personer
2014,030101,alle,1,21272,sysselsatte_kjonn_land,personer
2014,030101,alle,alle,40060,sysselsatte_kjonn_land,personer
2014,030102,1,0,1716,sysselsatte_kjonn_land,personer
2014,030102,1,1,2343,sysselsatte_kjonn_land,personer
2014,030102,1,alle,4059,sysselsatte_kjonn_land,personer
2014,030102,2,0,1706,sysselsatte_kjonn_land,personer
2014,030102,2,1,2030,sysselsatte_kjonn_land,personer
2014,030102,2,alle,3736,sysselsatte_kjonn_land,personer
2014,030102,alle,0,16418,sysselsatte_kjonn_land,personer
2014,030102,alle,1,17455,sysselsatte_kjonn_land,personer
2014,030102,alle,alle,33873,sysselsatte_kjonn_land,personer
2014,030103,1,0,1912,sysselsatte_kjonn_land,personer
2014,030103,1,1,2578,sysselsatte_kjonn_land,personer
2014,030103,1,alle,4490,sysselsatte_kjonn_land,personer
2014,030103,2,0,1905,sysselsatte_kjonn_land,personer
2014,030103,2,1,2306,sysselsatte_kjonn_land,personer
2014,030103,2,alle,4211,sysselsatte_kjonn_land,personer
2014,030103,alle,0,18086,sysselsatte_kjonn_land,personer
2014,030103,alle,1,19272,sysselsatte_kjonn_land,personer
2014,030103,alle,alle,37358,sysselsatte_kjonn_land,personer
2014,030104,1,0,1689,sysselsatte_kjonn_land,personer
2014,030104,1,1,2605,sysselsatte_kjonn_land,personer
2014,030104,1,alle,4294,sysselsatte_kjonn_land,personer
2014,030104,2,0,1787,sysselsatte_kjonn_land,personer
2014,030104,2,1,2266,sysselsatte_kjonn_land,personer
2014,030104,2,alle,4053,sysselsatte_kjonn_land,personer
2014,030104,alle,0,15450,sysselsatte_kjonn_land,personer
2014,030104,alle,1,16820,sysselsatte_kjonn_land,personer
2014,030104,alle,alle,32270,sysselsatte_kjonn_land,personer
2014,030105,1,0,1524,sysselsatte_kjonn_land,personer
2014,030105,1,1,2238,sysselsatte_kjonn_land,personer
2014,030105,1,alle,3762,sysselsatte_kjonn_land,personer
2014,030105,2,0,1641,sysselsatte_kjonn_land,personer
2014,030105,2,1,1924,sysselsatte_kjonn_land,personer
2014,030105,2,alle,3565,sysselsatte_kjonn_land,personer
2014,030105,alle,0,15181,sysselsatte_kjonn_land,personer
2014,030105,alle,1,16319,sysselsatte_kjonn_land,personer
2014,030105,alle,alle,31500,sysselsatte_kjonn_land,personer
2014,030106,1,0,1324,sysselsatte_kjonn_land,personer
2014,030106,1,1,1968,sysselsatte_kjonn_land,personer
2014,030106,1,alle,3292,sysselsatte_kjonn_land,personer
2014,030106,2,0,1452,sysselsatte_kjonn_land,personer
2014,030106,2,1,1931,sysselsatte_kjonn_land,personer
2014,030106,2,alle,3383,sysselsatte_kjonn_land,personer
2014,030106,alle,0,13382,sysselsatte_kjonn_land,personer
2014,030106,alle,1,14490,sysselsatte_kjonn_land,personer
2014,030106,alle,alle,27872,sysselsatte_kjonn_land,personer
2014,030107,1,0,1071,sysselsatte_kjonn_land,personer
2014,030107,1,1,1586,sysselsatte_kjonn_land,personer
2014,030107,1,alle,2657,sysselsatte_kjonn_land,personer
2014,030107,2,0,1209,sysselsatte_kjonn_land,personer
2014,030107,2,1,1601,sysselsatte_kjonn_land,personer
2014,030107,2,alle,2810,sysselsatte_kjonn_land,personer
2014,030107,alle,0,10191,sysselsatte_kjonn_land,personer
2014,030107,alle,1,11216,sysselsatte_kjonn_land,personer
2014,030107,alle,alle,21407,sysselsatte_kjonn_land,personer
2014,030108,1,0,1181,sysselsatte_kjonn_land,personer
2014,030108,1,1,1635,sysselsatte_kjonn_land,personer
2014,030108,1,alle,2816,sysselsatte_kjonn_land,personer
2014,030108,2,0,1493,sysselsatte_kjonn_land,personer
2014,030108,2,1,1805,sysselsatte_kjonn_land,personer
2014,030108,2,alle,3298,sysselsatte_kjonn_land,personer
2014,030108,alle,0,11328,sysselsatte_kjonn_land,personer
2014,030108,alle,1,12054,sysselsatte_kjonn_land,personer
2014,030108,alle,alle,23382,sysselsatte_kjonn_land,personer
2014,030109,1,0,799,sysselsatte_kjonn_land,personer
2014,030109,1,1,1112,sysselsatte_kjonn_land,personer
2014,030109,1,alle,1911,sysselsatte_kjonn_land,personer
2014,030109,2,0,1134,sysselsatte_kjonn_land,personer
2014,030109,2,1,1472,sysselsatte_kjonn_land,personer
2014,030109,2,alle,2606,sysselsatte_kjonn_land,personer
2014,030109,alle,0,8278,sysselsatte_kjonn_land,personer
2014,030109,alle,1,8933,sysselsatte_kjonn_land,personer
2014,030109,alle,alle,17211,sysselsatte_kjonn_land,personer
2014,030110,1,0,706,sysselsatte_kjonn_land,personer
2014,030110,1,1,956,sysselsatte_kjonn_land,personer
2014,030110,1,alle,1662,sysselsatte_kjonn_land,personer
2014,030110,2,0,1322,sysselsatte_kjonn_land,personer
2014,030110,2,1,1611,sysselsatte_kjonn_land,personer
2014,030110,2,alle,2933,sysselsatte_kjonn_land,personer
2014,030110,alle,0,7451,sysselsatte_kjonn_land,personer
2014,030110,alle,1,8112,sysselsatte_kjonn_land,personer
2014,030110,alle,alle,15563,sysselsatte_kjonn_land,personer
2014,030111,1,0,469,sysselsatte_kjonn_land,personer
2014,030111,1,1,554,sysselsatte_kjonn_land,personer
2014,030111,1,alle,1023,sysselsatte_kjonn_land,personer
2014,030111,2,0,766,sysselsatte_kjonn_land,personer
2014,030111,2,1,829,sysselsatte_kjonn_land,personer
2014,030111,2,alle,1595,sysselsatte_kjonn_land,personer
2014,030111,alle,0,4911,sysselsatte_kjonn_land,personer
2014,030111,alle,1,5101,sysselsatte_kjonn_land,personer
2014,030111,alle,alle,10012,sysselsatte_kjonn_land,personer
2014,030112,1,0,341,sysselsatte_kjonn_land,personer
2014,030112,1,1,530,sysselsatte_kjonn_land,personer
2014,030112,1,alle,871,sysselsatte_kjonn_land,personer
2014,030112,2,0,612,sysselsatte_kjonn_land,personer
2014,030112,2,1,711,sysselsatte_kjonn_land,personer
2014,030112,2,alle,1323,sysselsatte_kjonn_land,personer
2014,030112,alle,0,4439,sysselsatte_kjonn_land,personer
2014,030112,alle,1,4564,sysselsatte_kjonn_land,personer
2014,030112,alle,alle,9003,sysselsatte_kjonn_land,personer
2014,030113,1,0,425,sysselsatte_kjonn_land,personer
2014,030113,1,1,583,sysselsatte_kjonn_land,personer
2014,030113,1,alle,1008,sysselsatte_kjonn_land,personer
2014,030113,2,0,988,sysselsatte_kjonn_land,personer
2014,030113,2,1,1194,sysselsatte_kjonn_land,personer
2014,030113,2,alle,2182,sysselsatte_kjonn_land,personer
2014,030113,alle,0,5185,sysselsatte_kjonn_land,personer
2014,030113,alle,1,5685,sysselsatte_kjonn_land,personer
2014,030113,alle,alle,10870,sysselsatte_kjonn_land,personer
2014,030114,1,0,253,sysselsatte_kjonn_land,personer
2014,030114,1,1,372,sysselsatte_kjonn_land,personer
2014,030114,1,alle,625,sysselsatte_kjonn_land,personer
2014,030114,2,0,767,sysselsatte_kjonn_land,personer
2014,030114,2,1,872,sysselsatte_kjonn_land,personer
2014,030114,2,alle,1639,sysselsatte_kjonn_land,personer
2014,030114,alle,0,3191,sysselsatte_kjonn_land,personer
2014,030114,alle,1,3401,sysselsatte_kjonn_land,personer
2014,030114,alle,alle,6592,sysselsatte_kjonn_land,personer
2014,030115,1,0,263,sysselsatte_kjonn_land,personer
2014,030115,1,1,425,sysselsatte_kjonn_land,personer
2014,030115,1,alle,688,sysselsatte_kjonn_land,personer
2014,030115,2,0,657,sysselsatte_kjonn_land,personer
2014,030115,2,1,782,sysselsatte_kjonn_land,personer
2014,030115,2,alle,1439,sysselsatte_kjonn_land,personer
2014,030115,alle,0,3726,sysselsatte_kjonn_land,personer
2014,030115,alle,1,4033,sysselsatte_kjonn_land,personer
2014,030115,alle,alle,7759,sysselsatte_kjonn_land,personer
2014,030116,1,0,155,sysselsatte_kjonn_land,personer
2014,030116,1,1,171,sysselsatte_kjonn_land,personer
2014,030116,1,alle,326,sysselsatte_kjonn_land,personer
2014,030116,2,0,491,sysselsatte_kjonn_land,personer
2014,030116,2,1,651,sysselsatte_kjonn_land,personer
2014,030116,2,alle,1142,sysselsatte_kjonn_land,personer
2014,030116,alle,0,1999,sysselsatte_kjonn_land,personer
2014,030116,alle,1,2250,sysselsatte_kjonn_land,personer
2014,030116,alle,alle,4249,sysselsatte_kjonn_land,personer
2014,030117,1,0,195,sysselsatte_kjonn_land,personer
2014,030117,1,1,319,sysselsatte_kjonn_land,personer
2014,030117,1,alle,514,sysselsatte_kjonn_land,personer
2014,030117,2,0,848,sysselsatte_kjonn_land,personer
2014,030117,2,1,1091,sysselsatte_kjonn_land,personer
2014,030117,2,alle,1939,sysselsatte_kjonn_land,personer
2014,030117,alle,0,2938,sysselsatte_kjonn_land,personer
2014,030117,alle,1,3360,sysselsatte_kjonn_land,personer
2014,030117,alle,alle,6298,sysselsatte_kjonn_land,personer
2014,030199,1,0,215,sysselsatte_kjonn_land,personer
2014,030199,1,1,616,sysselsatte_kjonn_land,personer
2014,030199,1,alle,831,sysselsatte_kjonn_land,personer
2014,030199,2,0,192,sysselsatte_kjonn_land,personer
2014,030199,2,1,422,sysselsatte_kjonn_land,personer
2014,030199,2,alle,614,sysselsatte_kjonn_land,personer
2014,030199,alle,0,1182,sysselsatte_kjonn_land,personer
2014,030199,alle,1,2046,sysselsatte_kjonn_land,personer
2014,030199,alle,alle,3228,sysselsatte_kjonn_land,personer
2006,00,1,0,0.67,sysselsatte_kjonn_land,prosent
2006,00,1,1,0.76,sysselsatte_kjonn_land,prosent
2006,00,1,alle,0.71,sysselsatte_kjonn_land,prosent
2006,00,2,0,0.48,sysselsatte_kjonn_land,prosent
2006,00,2,1,0.59,sysselsatte_kjonn_land,prosent
2006,00,2,alle,0.54,sysselsatte_kjonn_land,prosent
2006,00,alle,0,0.67,sysselsatte_kjonn_land,prosent
2006,00,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,00,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2006,030101,1,0,0.73,sysselsatte_kjonn_land,prosent
2006,030101,1,1,0.76,sysselsatte_kjonn_land,prosent
2006,030101,1,alle,0.75,sysselsatte_kjonn_land,prosent
2006,030101,2,0,0.44,sysselsatte_kjonn_land,prosent
2006,030101,2,1,0.56,sysselsatte_kjonn_land,prosent
2006,030101,2,alle,0.50,sysselsatte_kjonn_land,prosent
2006,030101,alle,0,0.69,sysselsatte_kjonn_land,prosent
2006,030101,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,030101,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2006,030102,1,0,0.75,sysselsatte_kjonn_land,prosent
2006,030102,1,1,0.74,sysselsatte_kjonn_land,prosent
2006,030102,1,alle,0.74,sysselsatte_kjonn_land,prosent
2006,030102,2,0,0.44,sysselsatte_kjonn_land,prosent
2006,030102,2,1,0.57,sysselsatte_kjonn_land,prosent
2006,030102,2,alle,0.50,sysselsatte_kjonn_land,prosent
2006,030102,alle,0,0.70,sysselsatte_kjonn_land,prosent
2006,030102,alle,1,0.74,sysselsatte_kjonn_land,prosent
2006,030102,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030103,1,0,0.70,sysselsatte_kjonn_land,prosent
2006,030103,1,1,0.77,sysselsatte_kjonn_land,prosent
2006,030103,1,alle,0.74,sysselsatte_kjonn_land,prosent
2006,030103,2,0,0.46,sysselsatte_kjonn_land,prosent
2006,030103,2,1,0.59,sysselsatte_kjonn_land,prosent
2006,030103,2,alle,0.52,sysselsatte_kjonn_land,prosent
2006,030103,alle,0,0.68,sysselsatte_kjonn_land,prosent
2006,030103,alle,1,0.74,sysselsatte_kjonn_land,prosent
2006,030103,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2006,030104,1,0,0.73,sysselsatte_kjonn_land,prosent
2006,030104,1,1,0.77,sysselsatte_kjonn_land,prosent
2006,030104,1,alle,0.75,sysselsatte_kjonn_land,prosent
2006,030104,2,0,0.42,sysselsatte_kjonn_land,prosent
2006,030104,2,1,0.59,sysselsatte_kjonn_land,prosent
2006,030104,2,alle,0.51,sysselsatte_kjonn_land,prosent
2006,030104,alle,0,0.70,sysselsatte_kjonn_land,prosent
2006,030104,alle,1,0.74,sysselsatte_kjonn_land,prosent
2006,030104,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030105,1,0,0.73,sysselsatte_kjonn_land,prosent
2006,030105,1,1,0.78,sysselsatte_kjonn_land,prosent
2006,030105,1,alle,0.75,sysselsatte_kjonn_land,prosent
2006,030105,2,0,0.46,sysselsatte_kjonn_land,prosent
2006,030105,2,1,0.58,sysselsatte_kjonn_land,prosent
2006,030105,2,alle,0.52,sysselsatte_kjonn_land,prosent
2006,030105,alle,0,0.72,sysselsatte_kjonn_land,prosent
2006,030105,alle,1,0.75,sysselsatte_kjonn_land,prosent
2006,030105,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2006,030106,1,0,0.71,sysselsatte_kjonn_land,prosent
2006,030106,1,1,0.75,sysselsatte_kjonn_land,prosent
2006,030106,1,alle,0.73,sysselsatte_kjonn_land,prosent
2006,030106,2,0,0.47,sysselsatte_kjonn_land,prosent
2006,030106,2,1,0.61,sysselsatte_kjonn_land,prosent
2006,030106,2,alle,0.54,sysselsatte_kjonn_land,prosent
2006,030106,alle,0,0.70,sysselsatte_kjonn_land,prosent
2006,030106,alle,1,0.75,sysselsatte_kjonn_land,prosent
2006,030106,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030107,1,0,0.69,sysselsatte_kjonn_land,prosent
2006,030107,1,1,0.75,sysselsatte_kjonn_land,prosent
2006,030107,1,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030107,2,0,0.43,sysselsatte_kjonn_land,prosent
2006,030107,2,1,0.59,sysselsatte_kjonn_land,prosent
2006,030107,2,alle,0.51,sysselsatte_kjonn_land,prosent
2006,030107,alle,0,0.67,sysselsatte_kjonn_land,prosent
2006,030107,alle,1,0.72,sysselsatte_kjonn_land,prosent
2006,030107,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2006,030108,1,0,0.68,sysselsatte_kjonn_land,prosent
2006,030108,1,1,0.76,sysselsatte_kjonn_land,prosent
2006,030108,1,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030108,2,0,0.45,sysselsatte_kjonn_land,prosent
2006,030108,2,1,0.59,sysselsatte_kjonn_land,prosent
2006,030108,2,alle,0.52,sysselsatte_kjonn_land,prosent
2006,030108,alle,0,0.69,sysselsatte_kjonn_land,prosent
2006,030108,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,030108,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2006,030109,1,0,0.72,sysselsatte_kjonn_land,prosent
2006,030109,1,1,0.73,sysselsatte_kjonn_land,prosent
2006,030109,1,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030109,2,0,0.44,sysselsatte_kjonn_land,prosent
2006,030109,2,1,0.57,sysselsatte_kjonn_land,prosent
2006,030109,2,alle,0.51,sysselsatte_kjonn_land,prosent
2006,030109,alle,0,0.68,sysselsatte_kjonn_land,prosent
2006,030109,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,030109,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2006,030110,1,0,0.69,sysselsatte_kjonn_land,prosent
2006,030110,1,1,0.75,sysselsatte_kjonn_land,prosent
2006,030110,1,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030110,2,0,0.43,sysselsatte_kjonn_land,prosent
2006,030110,2,1,0.62,sysselsatte_kjonn_land,prosent
2006,030110,2,alle,0.53,sysselsatte_kjonn_land,prosent
2006,030110,alle,0,0.65,sysselsatte_kjonn_land,prosent
2006,030110,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,030110,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,030111,1,0,0.62,sysselsatte_kjonn_land,prosent
2006,030111,1,1,0.67,sysselsatte_kjonn_land,prosent
2006,030111,1,alle,0.64,sysselsatte_kjonn_land,prosent
2006,030111,2,0,0.46,sysselsatte_kjonn_land,prosent
2006,030111,2,1,0.60,sysselsatte_kjonn_land,prosent
2006,030111,2,alle,0.53,sysselsatte_kjonn_land,prosent
2006,030111,alle,0,0.65,sysselsatte_kjonn_land,prosent
2006,030111,alle,1,0.71,sysselsatte_kjonn_land,prosent
2006,030111,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2006,030112,1,0,0.69,sysselsatte_kjonn_land,prosent
2006,030112,1,1,0.80,sysselsatte_kjonn_land,prosent
2006,030112,1,alle,0.76,sysselsatte_kjonn_land,prosent
2006,030112,2,0,0.50,sysselsatte_kjonn_land,prosent
2006,030112,2,1,0.65,sysselsatte_kjonn_land,prosent
2006,030112,2,alle,0.57,sysselsatte_kjonn_land,prosent
2006,030112,alle,0,0.67,sysselsatte_kjonn_land,prosent
2006,030112,alle,1,0.75,sysselsatte_kjonn_land,prosent
2006,030112,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2006,030113,1,0,0.64,sysselsatte_kjonn_land,prosent
2006,030113,1,1,0.73,sysselsatte_kjonn_land,prosent
2006,030113,1,alle,0.68,sysselsatte_kjonn_land,prosent
2006,030113,2,0,0.49,sysselsatte_kjonn_land,prosent
2006,030113,2,1,0.64,sysselsatte_kjonn_land,prosent
2006,030113,2,alle,0.56,sysselsatte_kjonn_land,prosent
2006,030113,alle,0,0.65,sysselsatte_kjonn_land,prosent
2006,030113,alle,1,0.72,sysselsatte_kjonn_land,prosent
2006,030113,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,030114,1,0,0.73,sysselsatte_kjonn_land,prosent
2006,030114,1,1,0.71,sysselsatte_kjonn_land,prosent
2006,030114,1,alle,0.72,sysselsatte_kjonn_land,prosent
2006,030114,2,0,0.49,sysselsatte_kjonn_land,prosent
2006,030114,2,1,0.69,sysselsatte_kjonn_land,prosent
2006,030114,2,alle,0.59,sysselsatte_kjonn_land,prosent
2006,030114,alle,0,0.64,sysselsatte_kjonn_land,prosent
2006,030114,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,030114,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,030115,1,0,0.68,sysselsatte_kjonn_land,prosent
2006,030115,1,1,0.79,sysselsatte_kjonn_land,prosent
2006,030115,1,alle,0.74,sysselsatte_kjonn_land,prosent
2006,030115,2,0,0.47,sysselsatte_kjonn_land,prosent
2006,030115,2,1,0.66,sysselsatte_kjonn_land,prosent
2006,030115,2,alle,0.56,sysselsatte_kjonn_land,prosent
2006,030115,alle,0,0.66,sysselsatte_kjonn_land,prosent
2006,030115,alle,1,0.73,sysselsatte_kjonn_land,prosent
2006,030115,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2006,030116,1,0,0.75,sysselsatte_kjonn_land,prosent
2006,030116,1,1,0.75,sysselsatte_kjonn_land,prosent
2006,030116,1,alle,0.75,sysselsatte_kjonn_land,prosent
2006,030116,2,0,0.49,sysselsatte_kjonn_land,prosent
2006,030116,2,1,0.66,sysselsatte_kjonn_land,prosent
2006,030116,2,alle,0.58,sysselsatte_kjonn_land,prosent
2006,030116,alle,0,0.62,sysselsatte_kjonn_land,prosent
2006,030116,alle,1,0.71,sysselsatte_kjonn_land,prosent
2006,030116,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2006,030117,1,0,0.62,sysselsatte_kjonn_land,prosent
2006,030117,1,1,0.72,sysselsatte_kjonn_land,prosent
2006,030117,1,alle,0.67,sysselsatte_kjonn_land,prosent
2006,030117,2,0,0.41,sysselsatte_kjonn_land,prosent
2006,030117,2,1,0.61,sysselsatte_kjonn_land,prosent
2006,030117,2,alle,0.51,sysselsatte_kjonn_land,prosent
2006,030117,alle,0,0.57,sysselsatte_kjonn_land,prosent
2006,030117,alle,1,0.66,sysselsatte_kjonn_land,prosent
2006,030117,alle,alle,0.61,sysselsatte_kjonn_land,prosent
2006,030199,1,0,0.51,sysselsatte_kjonn_land,prosent
2006,030199,1,1,0.58,sysselsatte_kjonn_land,prosent
2006,030199,1,alle,0.55,sysselsatte_kjonn_land,prosent
2006,030199,2,0,0.24,sysselsatte_kjonn_land,prosent
2006,030199,2,1,0.42,sysselsatte_kjonn_land,prosent
2006,030199,2,alle,0.34,sysselsatte_kjonn_land,prosent
2006,030199,alle,0,0.54,sysselsatte_kjonn_land,prosent
2006,030199,alle,1,0.57,sysselsatte_kjonn_land,prosent
2006,030199,alle,alle,0.56,sysselsatte_kjonn_land,prosent
2007,00,1,0,0.68,sysselsatte_kjonn_land,prosent
2007,00,1,1,0.78,sysselsatte_kjonn_land,prosent
2007,00,1,alle,0.74,sysselsatte_kjonn_land,prosent
2007,00,2,0,0.51,sysselsatte_kjonn_land,prosent
2007,00,2,1,0.62,sysselsatte_kjonn_land,prosent
2007,00,2,alle,0.57,sysselsatte_kjonn_land,prosent
2007,00,alle,0,0.68,sysselsatte_kjonn_land,prosent
2007,00,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,00,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2007,030101,1,0,0.74,sysselsatte_kjonn_land,prosent
2007,030101,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030101,1,alle,0.76,sysselsatte_kjonn_land,prosent
2007,030101,2,0,0.48,sysselsatte_kjonn_land,prosent
2007,030101,2,1,0.58,sysselsatte_kjonn_land,prosent
2007,030101,2,alle,0.53,sysselsatte_kjonn_land,prosent
2007,030101,alle,0,0.71,sysselsatte_kjonn_land,prosent
2007,030101,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,030101,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030102,1,0,0.74,sysselsatte_kjonn_land,prosent
2007,030102,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030102,1,alle,0.75,sysselsatte_kjonn_land,prosent
2007,030102,2,0,0.46,sysselsatte_kjonn_land,prosent
2007,030102,2,1,0.58,sysselsatte_kjonn_land,prosent
2007,030102,2,alle,0.52,sysselsatte_kjonn_land,prosent
2007,030102,alle,0,0.71,sysselsatte_kjonn_land,prosent
2007,030102,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,030102,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030103,1,0,0.72,sysselsatte_kjonn_land,prosent
2007,030103,1,1,0.78,sysselsatte_kjonn_land,prosent
2007,030103,1,alle,0.75,sysselsatte_kjonn_land,prosent
2007,030103,2,0,0.48,sysselsatte_kjonn_land,prosent
2007,030103,2,1,0.62,sysselsatte_kjonn_land,prosent
2007,030103,2,alle,0.55,sysselsatte_kjonn_land,prosent
2007,030103,alle,0,0.70,sysselsatte_kjonn_land,prosent
2007,030103,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,030103,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030104,1,0,0.73,sysselsatte_kjonn_land,prosent
2007,030104,1,1,0.79,sysselsatte_kjonn_land,prosent
2007,030104,1,alle,0.76,sysselsatte_kjonn_land,prosent
2007,030104,2,0,0.46,sysselsatte_kjonn_land,prosent
2007,030104,2,1,0.61,sysselsatte_kjonn_land,prosent
2007,030104,2,alle,0.54,sysselsatte_kjonn_land,prosent
2007,030104,alle,0,0.71,sysselsatte_kjonn_land,prosent
2007,030104,alle,1,0.76,sysselsatte_kjonn_land,prosent
2007,030104,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2007,030105,1,0,0.76,sysselsatte_kjonn_land,prosent
2007,030105,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030105,1,alle,0.77,sysselsatte_kjonn_land,prosent
2007,030105,2,0,0.49,sysselsatte_kjonn_land,prosent
2007,030105,2,1,0.61,sysselsatte_kjonn_land,prosent
2007,030105,2,alle,0.55,sysselsatte_kjonn_land,prosent
2007,030105,alle,0,0.73,sysselsatte_kjonn_land,prosent
2007,030105,alle,1,0.77,sysselsatte_kjonn_land,prosent
2007,030105,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2007,030106,1,0,0.73,sysselsatte_kjonn_land,prosent
2007,030106,1,1,0.79,sysselsatte_kjonn_land,prosent
2007,030106,1,alle,0.76,sysselsatte_kjonn_land,prosent
2007,030106,2,0,0.50,sysselsatte_kjonn_land,prosent
2007,030106,2,1,0.63,sysselsatte_kjonn_land,prosent
2007,030106,2,alle,0.57,sysselsatte_kjonn_land,prosent
2007,030106,alle,0,0.72,sysselsatte_kjonn_land,prosent
2007,030106,alle,1,0.76,sysselsatte_kjonn_land,prosent
2007,030106,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2007,030107,1,0,0.71,sysselsatte_kjonn_land,prosent
2007,030107,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030107,1,alle,0.74,sysselsatte_kjonn_land,prosent
2007,030107,2,0,0.46,sysselsatte_kjonn_land,prosent
2007,030107,2,1,0.60,sysselsatte_kjonn_land,prosent
2007,030107,2,alle,0.53,sysselsatte_kjonn_land,prosent
2007,030107,alle,0,0.69,sysselsatte_kjonn_land,prosent
2007,030107,alle,1,0.73,sysselsatte_kjonn_land,prosent
2007,030107,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2007,030108,1,0,0.72,sysselsatte_kjonn_land,prosent
2007,030108,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030108,1,alle,0.75,sysselsatte_kjonn_land,prosent
2007,030108,2,0,0.51,sysselsatte_kjonn_land,prosent
2007,030108,2,1,0.61,sysselsatte_kjonn_land,prosent
2007,030108,2,alle,0.56,sysselsatte_kjonn_land,prosent
2007,030108,alle,0,0.71,sysselsatte_kjonn_land,prosent
2007,030108,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,030108,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030109,1,0,0.71,sysselsatte_kjonn_land,prosent
2007,030109,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030109,1,alle,0.74,sysselsatte_kjonn_land,prosent
2007,030109,2,0,0.47,sysselsatte_kjonn_land,prosent
2007,030109,2,1,0.60,sysselsatte_kjonn_land,prosent
2007,030109,2,alle,0.54,sysselsatte_kjonn_land,prosent
2007,030109,alle,0,0.69,sysselsatte_kjonn_land,prosent
2007,030109,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,030109,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2007,030110,1,0,0.71,sysselsatte_kjonn_land,prosent
2007,030110,1,1,0.80,sysselsatte_kjonn_land,prosent
2007,030110,1,alle,0.76,sysselsatte_kjonn_land,prosent
2007,030110,2,0,0.47,sysselsatte_kjonn_land,prosent
2007,030110,2,1,0.62,sysselsatte_kjonn_land,prosent
2007,030110,2,alle,0.54,sysselsatte_kjonn_land,prosent
2007,030110,alle,0,0.67,sysselsatte_kjonn_land,prosent
2007,030110,alle,1,0.74,sysselsatte_kjonn_land,prosent
2007,030110,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,030111,1,0,0.65,sysselsatte_kjonn_land,prosent
2007,030111,1,1,0.70,sysselsatte_kjonn_land,prosent
2007,030111,1,alle,0.68,sysselsatte_kjonn_land,prosent
2007,030111,2,0,0.50,sysselsatte_kjonn_land,prosent
2007,030111,2,1,0.63,sysselsatte_kjonn_land,prosent
2007,030111,2,alle,0.56,sysselsatte_kjonn_land,prosent
2007,030111,alle,0,0.67,sysselsatte_kjonn_land,prosent
2007,030111,alle,1,0.73,sysselsatte_kjonn_land,prosent
