aar,naringsregion_nr,innvgrunn_6,kjonn,tabellvariabel,tabell_navn,enhet
2008,31,alle,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2008,81,arbeid,1,0.80,sysselsatte_innvandringsgrunn,prosent
2009,31,alle,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2010,22,familie,0,0.57,sysselsatte_innvandringsgrunn,prosent
2011,57,alle,0,0.63,sysselsatte_innvandringsgrunn,prosent
2012,18,alle,1,0.59,sysselsatte_innvandringsgrunn,prosent
2013,17,arbeid,alle,0.82,sysselsatte_innvandringsgrunn,prosent
2014,14,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2006,15,alle,0,0.59,sysselsatte_innvandringsgrunn,prosent
2007,32,flukt,0,0.48,sysselsatte_innvandringsgrunn,prosent
2008,58,alle,1,0.79,sysselsatte_innvandringsgrunn,prosent
2009,26,flukt,0,0.49,sysselsatte_innvandringsgrunn,prosent
2009,33,flukt,alle,0.51,sysselsatte_innvandringsgrunn,prosent
2010,22,uoppgitt,1,0.76,sysselsatte_innvandringsgrunn,prosent
2011,06,utdanning,0,0.49,sysselsatte_innvandringsgrunn,prosent
2011,26,flukt,0,0.44,sysselsatte_innvandringsgrunn,prosent
2012,22,uoppgitt,1,0.74,sysselsatte_innvandringsgrunn,prosent
2012,73,uoppgitt,0,0.64,sysselsatte_innvandringsgrunn,prosent
2012,77,familie,0,0.60,sysselsatte_innvandringsgrunn,prosent
2013,47,arbeid,0,0.82,sysselsatte_innvandringsgrunn,prosent
2006,41,alle,1,0.75,sysselsatte_innvandringsgrunn,prosent
2007,42,alle,1,0.74,sysselsatte_innvandringsgrunn,prosent
2007,43,alle,alle,0.65,sysselsatte_innvandringsgrunn,prosent
2008,47,flukt,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2008,52,uoppgitt,alle,0.69,sysselsatte_innvandringsgrunn,prosent
2011,22,uoppgitt,1,0.75,sysselsatte_innvandringsgrunn,prosent
2011,67,alle,1,0.62,sysselsatte_innvandringsgrunn,prosent
2012,01,arbeid,alle,0.77,sysselsatte_innvandringsgrunn,prosent
2006,07,utdanning,alle,0.69,sysselsatte_innvandringsgrunn,prosent
2006,76,alle,1,0.65,sysselsatte_innvandringsgrunn,prosent
2006,82,alle,0,0.72,sysselsatte_innvandringsgrunn,prosent
2008,46,uoppgitt,1,0.79,sysselsatte_innvandringsgrunn,prosent
2008,51,familie,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2009,16,flukt,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2009,51,arbeid,1,0.86,sysselsatte_innvandringsgrunn,prosent
2010,07,utdanning,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2010,33,flukt,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2011,34,arbeid,1,0.81,sysselsatte_innvandringsgrunn,prosent
2012,22,flukt,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2012,51,familie,0,0.57,sysselsatte_innvandringsgrunn,prosent
2014,18,arbeid,alle,0.80,sysselsatte_innvandringsgrunn,prosent
2009,33,arbeid,1,0.84,sysselsatte_innvandringsgrunn,prosent
2010,24,familie,0,0.56,sysselsatte_innvandringsgrunn,prosent
2011,37,familie,1,0.58,sysselsatte_innvandringsgrunn,prosent
2011,55,uoppgitt,1,0.69,sysselsatte_innvandringsgrunn,prosent
2011,73,flukt,1,0.51,sysselsatte_innvandringsgrunn,prosent
2012,07,utdanning,0,0.61,sysselsatte_innvandringsgrunn,prosent
2012,21,familie,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2013,34,familie,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2014,63,familie,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2006,06,uoppgitt,1,0.74,sysselsatte_innvandringsgrunn,prosent
2007,14,arbeid,alle,0.84,sysselsatte_innvandringsgrunn,prosent
2008,08,flukt,0,0.57,sysselsatte_innvandringsgrunn,prosent
2010,19,alle,0,0.60,sysselsatte_innvandringsgrunn,prosent
2011,59,alle,alle,0.70,sysselsatte_innvandringsgrunn,prosent
2012,03,familie,1,0.53,sysselsatte_innvandringsgrunn,prosent
2012,30,alle,0,0.64,sysselsatte_innvandringsgrunn,prosent
2012,81,uoppgitt,1,0.75,sysselsatte_innvandringsgrunn,prosent
2013,18,alle,1,0.58,sysselsatte_innvandringsgrunn,prosent
2014,13,arbeid,1,0.68,sysselsatte_innvandringsgrunn,prosent
2014,45,arbeid,alle,0.85,sysselsatte_innvandringsgrunn,prosent
2006,29,alle,1,0.67,sysselsatte_innvandringsgrunn,prosent
2006,64,familie,alle,0.51,sysselsatte_innvandringsgrunn,prosent
2008,71,alle,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2009,19,alle,1,0.63,sysselsatte_innvandringsgrunn,prosent
2010,32,flukt,0,0.46,sysselsatte_innvandringsgrunn,prosent
2010,33,familie,0,0.59,sysselsatte_innvandringsgrunn,prosent
2011,60,alle,1,0.64,sysselsatte_innvandringsgrunn,prosent
2011,83,uoppgitt,0,0.72,sysselsatte_innvandringsgrunn,prosent
2013,10,alle,0,0.60,sysselsatte_innvandringsgrunn,prosent
2013,26,flukt,0,0.41,sysselsatte_innvandringsgrunn,prosent
2014,28,arbeid,alle,0.81,sysselsatte_innvandringsgrunn,prosent
2014,33,uoppgitt,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2006,57,alle,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2007,33,flukt,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2007,55,familie,0,0.61,sysselsatte_innvandringsgrunn,prosent
2010,11,uoppgitt,1,0.62,sysselsatte_innvandringsgrunn,prosent
2011,16,arbeid,1,0.80,sysselsatte_innvandringsgrunn,prosent
2012,26,flukt,0,0.42,sysselsatte_innvandringsgrunn,prosent
2013,14,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2013,55,flukt,alle,0.41,sysselsatte_innvandringsgrunn,prosent
2013,77,flukt,alle,0.35,sysselsatte_innvandringsgrunn,prosent
2014,03,arbeid,0,0.79,sysselsatte_innvandringsgrunn,prosent
2014,81,uoppgitt,1,0.75,sysselsatte_innvandringsgrunn,prosent
2007,44,arbeid,alle,0.93,sysselsatte_innvandringsgrunn,prosent
2008,78,alle,1,0.65,sysselsatte_innvandringsgrunn,prosent
2010,14,uoppgitt,1,0.67,sysselsatte_innvandringsgrunn,prosent
2010,73,uoppgitt,0,0.68,sysselsatte_innvandringsgrunn,prosent
2011,04,arbeid,0,0.73,sysselsatte_innvandringsgrunn,prosent
2006,22,familie,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2011,01,familie,alle,0.44,sysselsatte_innvandringsgrunn,prosent
2011,79,familie,1,0.65,sysselsatte_innvandringsgrunn,prosent
2014,76,familie,0,0.54,sysselsatte_innvandringsgrunn,prosent
2010,11,uoppgitt,0,0.57,sysselsatte_innvandringsgrunn,prosent
2011,13,arbeid,alle,0.75,sysselsatte_innvandringsgrunn,prosent
2011,14,uoppgitt,0,0.66,sysselsatte_innvandringsgrunn,prosent
2011,15,uoppgitt,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2011,33,uoppgitt,alle,0.56,sysselsatte_innvandringsgrunn,prosent
2012,83,uoppgitt,0,0.72,sysselsatte_innvandringsgrunn,prosent
2006,64,arbeid,alle,0.80,sysselsatte_innvandringsgrunn,prosent
2006,79,familie,1,0.67,sysselsatte_innvandringsgrunn,prosent
2007,24,flukt,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2007,52,arbeid,1,0.86,sysselsatte_innvandringsgrunn,prosent
2007,73,flukt,alle,0.48,sysselsatte_innvandringsgrunn,prosent
2007,83,uoppgitt,0,0.71,sysselsatte_innvandringsgrunn,prosent
2009,33,uoppgitt,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2009,38,arbeid,1,0.87,sysselsatte_innvandringsgrunn,prosent
2011,11,uoppgitt,1,0.60,sysselsatte_innvandringsgrunn,prosent
2012,10,alle,0,0.64,sysselsatte_innvandringsgrunn,prosent
2013,15,uoppgitt,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2013,79,flukt,1,0.48,sysselsatte_innvandringsgrunn,prosent
2014,24,flukt,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2006,83,arbeid,alle,0.80,sysselsatte_innvandringsgrunn,prosent
2007,78,alle,0,0.64,sysselsatte_innvandringsgrunn,prosent
2008,80,alle,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2009,22,arbeid,1,0.87,sysselsatte_innvandringsgrunn,prosent
2010,44,familie,alle,0.56,sysselsatte_innvandringsgrunn,prosent
2012,67,alle,0,0.54,sysselsatte_innvandringsgrunn,prosent
2012,74,familie,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2012,76,familie,alle,0.51,sysselsatte_innvandringsgrunn,prosent
2013,08,flukt,0,0.53,sysselsatte_innvandringsgrunn,prosent
2013,22,flukt,alle,0.48,sysselsatte_innvandringsgrunn,prosent
2014,46,flukt,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2006,11,flukt,alle,0.48,sysselsatte_innvandringsgrunn,prosent
2007,22,flukt,alle,0.65,sysselsatte_innvandringsgrunn,prosent
2007,83,familie,0,0.70,sysselsatte_innvandringsgrunn,prosent
2009,36,arbeid,1,0.79,sysselsatte_innvandringsgrunn,prosent
2009,56,uoppgitt,0,0.66,sysselsatte_innvandringsgrunn,prosent
2011,11,uoppgitt,0,0.57,sysselsatte_innvandringsgrunn,prosent
2011,46,arbeid,0,0.81,sysselsatte_innvandringsgrunn,prosent
2012,14,uoppgitt,1,0.67,sysselsatte_innvandringsgrunn,prosent
2014,21,familie,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2014,22,uoppgitt,1,0.74,sysselsatte_innvandringsgrunn,prosent
2014,56,flukt,1,0.59,sysselsatte_innvandringsgrunn,prosent
2014,71,alle,1,0.56,sysselsatte_innvandringsgrunn,prosent
2006,81,arbeid,alle,0.84,sysselsatte_innvandringsgrunn,prosent
2008,33,flukt,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2008,41,arbeid,alle,0.83,sysselsatte_innvandringsgrunn,prosent
2009,12,flukt,1,0.50,sysselsatte_innvandringsgrunn,prosent
2010,28,alle,0,0.52,sysselsatte_innvandringsgrunn,prosent
2012,55,uoppgitt,1,0.72,sysselsatte_innvandringsgrunn,prosent
2013,29,arbeid,alle,0.79,sysselsatte_innvandringsgrunn,prosent
2013,74,familie,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2013,77,familie,0,0.58,sysselsatte_innvandringsgrunn,prosent
2014,55,flukt,alle,0.40,sysselsatte_innvandringsgrunn,prosent
2014,80,alle,1,0.62,sysselsatte_innvandringsgrunn,prosent
2008,39,utdanning,1,0.74,sysselsatte_innvandringsgrunn,prosent
2009,17,alle,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2010,14,uoppgitt,0,0.66,sysselsatte_innvandringsgrunn,prosent
2010,16,familie,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2010,51,familie,alle,0.58,sysselsatte_innvandringsgrunn,prosent
2012,11,uoppgitt,0,0.57,sysselsatte_innvandringsgrunn,prosent
2012,15,uoppgitt,alle,0.67,sysselsatte_innvandringsgrunn,prosent
2012,34,arbeid,1,0.75,sysselsatte_innvandringsgrunn,prosent
2012,72,arbeid,alle,0.85,sysselsatte_innvandringsgrunn,prosent
2013,43,alle,1,0.65,sysselsatte_innvandringsgrunn,prosent
2013,54,familie,alle,0.58,sysselsatte_innvandringsgrunn,prosent
2014,32,familie,1,0.50,sysselsatte_innvandringsgrunn,prosent
2006,14,flukt,1,0.50,sysselsatte_innvandringsgrunn,prosent
2006,22,arbeid,alle,0.82,sysselsatte_innvandringsgrunn,prosent
2006,39,utdanning,0,0.61,sysselsatte_innvandringsgrunn,prosent
2006,46,arbeid,1,0.83,sysselsatte_innvandringsgrunn,prosent
2006,54,alle,1,0.78,sysselsatte_innvandringsgrunn,prosent
2006,55,familie,0,0.57,sysselsatte_innvandringsgrunn,prosent
2007,34,alle,0,0.49,sysselsatte_innvandringsgrunn,prosent
2008,38,arbeid,alle,0.87,sysselsatte_innvandringsgrunn,prosent
2009,14,uoppgitt,1,0.67,sysselsatte_innvandringsgrunn,prosent
2009,61,utdanning,0,0.45,sysselsatte_innvandringsgrunn,prosent
2011,20,utdanning,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2011,32,flukt,0,0.44,sysselsatte_innvandringsgrunn,prosent
2012,11,uoppgitt,1,0.60,sysselsatte_innvandringsgrunn,prosent
2013,11,uoppgitt,0,0.57,sysselsatte_innvandringsgrunn,prosent
2013,11,uoppgitt,1,0.58,sysselsatte_innvandringsgrunn,prosent
2013,21,familie,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2013,30,alle,0,0.63,sysselsatte_innvandringsgrunn,prosent
2013,81,arbeid,0,0.77,sysselsatte_innvandringsgrunn,prosent
2006,27,uoppgitt,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2010,33,arbeid,1,0.77,sysselsatte_innvandringsgrunn,prosent
2011,14,uoppgitt,1,0.68,sysselsatte_innvandringsgrunn,prosent
2011,23,arbeid,alle,0.86,sysselsatte_innvandringsgrunn,prosent
2012,38,familie,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2013,17,alle,1,0.67,sysselsatte_innvandringsgrunn,prosent
2014,26,flukt,0,0.42,sysselsatte_innvandringsgrunn,prosent
2008,24,arbeid,1,0.87,sysselsatte_innvandringsgrunn,prosent
2011,23,alle,0,0.56,sysselsatte_innvandringsgrunn,prosent
2011,57,alle,1,0.67,sysselsatte_innvandringsgrunn,prosent
2012,10,alle,1,0.63,sysselsatte_innvandringsgrunn,prosent
2013,73,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2014,05,utdanning,1,0.82,sysselsatte_innvandringsgrunn,prosent
2014,11,uoppgitt,0,0.57,sysselsatte_innvandringsgrunn,prosent
2014,15,uoppgitt,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2014,16,familie,0,0.56,sysselsatte_innvandringsgrunn,prosent
2006,33,familie,alle,0.51,sysselsatte_innvandringsgrunn,prosent
2006,46,familie,0,0.53,sysselsatte_innvandringsgrunn,prosent
2008,32,flukt,0,0.50,sysselsatte_innvandringsgrunn,prosent
2009,64,uoppgitt,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2010,35,arbeid,0,0.79,sysselsatte_innvandringsgrunn,prosent
2012,42,familie,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2012,74,uoppgitt,alle,0.72,sysselsatte_innvandringsgrunn,prosent
2013,22,uoppgitt,1,0.76,sysselsatte_innvandringsgrunn,prosent
2014,10,arbeid,alle,0.83,sysselsatte_innvandringsgrunn,prosent
2014,34,familie,alle,0.51,sysselsatte_innvandringsgrunn,prosent
2006,03,familie,1,0.59,sysselsatte_innvandringsgrunn,prosent
2008,43,alle,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2009,11,familie,alle,0.46,sysselsatte_innvandringsgrunn,prosent
2009,71,alle,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2010,56,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2010,83,uoppgitt,0,0.73,sysselsatte_innvandringsgrunn,prosent
2012,41,familie,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2013,07,utdanning,0,0.60,sysselsatte_innvandringsgrunn,prosent
2013,74,arbeid,1,0.80,sysselsatte_innvandringsgrunn,prosent
2013,79,utdanning,0,0.58,sysselsatte_innvandringsgrunn,prosent
2014,41,familie,0,0.58,sysselsatte_innvandringsgrunn,prosent
2006,15,alle,1,0.68,sysselsatte_innvandringsgrunn,prosent
2006,20,uoppgitt,0,0.61,sysselsatte_innvandringsgrunn,prosent
2006,67,alle,alle,0.58,sysselsatte_innvandringsgrunn,prosent
2006,81,familie,0,0.71,sysselsatte_innvandringsgrunn,prosent
2006,83,familie,0,0.66,sysselsatte_innvandringsgrunn,prosent
2007,02,arbeid,alle,0.84,sysselsatte_innvandringsgrunn,prosent
2007,12,familie,0,0.48,sysselsatte_innvandringsgrunn,prosent
2007,75,alle,0,0.64,sysselsatte_innvandringsgrunn,prosent
2008,01,flukt,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2008,83,uoppgitt,0,0.75,sysselsatte_innvandringsgrunn,prosent
2009,11,uoppgitt,0,0.59,sysselsatte_innvandringsgrunn,prosent
2009,83,uoppgitt,0,0.74,sysselsatte_innvandringsgrunn,prosent
2012,14,uoppgitt,0,0.66,sysselsatte_innvandringsgrunn,prosent
2012,53,arbeid,0,0.84,sysselsatte_innvandringsgrunn,prosent
2013,47,flukt,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2013,81,flukt,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2014,11,uoppgitt,1,0.61,sysselsatte_innvandringsgrunn,prosent
2014,18,alle,1,0.56,sysselsatte_innvandringsgrunn,prosent
2014,73,uoppgitt,0,0.64,sysselsatte_innvandringsgrunn,prosent
2014,78,arbeid,1,0.79,sysselsatte_innvandringsgrunn,prosent
2006,54,alle,0,0.75,sysselsatte_innvandringsgrunn,prosent
2007,06,utdanning,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2007,27,familie,1,0.56,sysselsatte_innvandringsgrunn,prosent
2007,37,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2008,37,uoppgitt,0,0.68,sysselsatte_innvandringsgrunn,prosent
2009,15,uoppgitt,alle,0.71,sysselsatte_innvandringsgrunn,prosent
2009,50,uoppgitt,alle,0.75,sysselsatte_innvandringsgrunn,prosent
2010,73,uoppgitt,1,0.72,sysselsatte_innvandringsgrunn,prosent
2012,44,familie,0,0.60,sysselsatte_innvandringsgrunn,prosent
2012,75,arbeid,1,0.80,sysselsatte_innvandringsgrunn,prosent
2013,13,familie,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2014,30,alle,0,0.62,sysselsatte_innvandringsgrunn,prosent
2014,80,alle,0,0.66,sysselsatte_innvandringsgrunn,prosent
2006,52,familie,0,0.50,sysselsatte_innvandringsgrunn,prosent
2007,03,arbeid,1,0.82,sysselsatte_innvandringsgrunn,prosent
2008,75,alle,1,0.65,sysselsatte_innvandringsgrunn,prosent
2009,14,flukt,1,0.49,sysselsatte_innvandringsgrunn,prosent
2010,03,flukt,alle,0.39,sysselsatte_innvandringsgrunn,prosent
2011,28,alle,1,0.52,sysselsatte_innvandringsgrunn,prosent
2011,74,uoppgitt,alle,0.72,sysselsatte_innvandringsgrunn,prosent
2012,32,flukt,0,0.43,sysselsatte_innvandringsgrunn,prosent
2012,67,alle,1,0.63,sysselsatte_innvandringsgrunn,prosent
2014,56,uoppgitt,0,0.68,sysselsatte_innvandringsgrunn,prosent
2008,29,alle,0,0.62,sysselsatte_innvandringsgrunn,prosent
2008,45,alle,alle,0.73,sysselsatte_innvandringsgrunn,prosent
2009,58,alle,0,0.78,sysselsatte_innvandringsgrunn,prosent
2011,64,familie,0,0.52,sysselsatte_innvandringsgrunn,prosent
2011,73,uoppgitt,0,0.69,sysselsatte_innvandringsgrunn,prosent
2013,32,flukt,0,0.40,sysselsatte_innvandringsgrunn,prosent
2013,62,alle,alle,0.71,sysselsatte_innvandringsgrunn,prosent
2014,22,flukt,alle,0.46,sysselsatte_innvandringsgrunn,prosent
2014,74,arbeid,1,0.74,sysselsatte_innvandringsgrunn,prosent
2006,49,arbeid,alle,0.87,sysselsatte_innvandringsgrunn,prosent
2006,74,alle,1,0.54,sysselsatte_innvandringsgrunn,prosent
2009,06,arbeid,0,0.80,sysselsatte_innvandringsgrunn,prosent
2009,42,arbeid,alle,0.86,sysselsatte_innvandringsgrunn,prosent
2012,57,alle,0,0.60,sysselsatte_innvandringsgrunn,prosent
2012,60,alle,0,0.57,sysselsatte_innvandringsgrunn,prosent
2013,09,annet,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2013,55,arbeid,0,0.86,sysselsatte_innvandringsgrunn,prosent
2006,49,familie,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2009,08,familie,1,0.64,sysselsatte_innvandringsgrunn,prosent
2012,37,familie,1,0.56,sysselsatte_innvandringsgrunn,prosent
2012,59,alle,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2013,33,uoppgitt,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2014,02,familie,1,0.59,sysselsatte_innvandringsgrunn,prosent
2014,17,arbeid,alle,0.81,sysselsatte_innvandringsgrunn,prosent
2014,56,familie,1,0.59,sysselsatte_innvandringsgrunn,prosent
2009,03,flukt,alle,0.42,sysselsatte_innvandringsgrunn,prosent
2010,14,flukt,1,0.46,sysselsatte_innvandringsgrunn,prosent
2010,74,uoppgitt,alle,0.74,sysselsatte_innvandringsgrunn,prosent
2012,64,flukt,alle,0.39,sysselsatte_innvandringsgrunn,prosent
2013,15,arbeid,1,0.78,sysselsatte_innvandringsgrunn,prosent
2013,45,alle,1,0.73,sysselsatte_innvandringsgrunn,prosent
2014,10,alle,0,0.61,sysselsatte_innvandringsgrunn,prosent
2006,11,familie,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2009,14,uoppgitt,0,0.67,sysselsatte_innvandringsgrunn,prosent
2009,72,alle,0,0.59,sysselsatte_innvandringsgrunn,prosent
2009,78,alle,1,0.57,sysselsatte_innvandringsgrunn,prosent
2009,81,arbeid,1,0.77,sysselsatte_innvandringsgrunn,prosent
2010,41,arbeid,1,0.73,sysselsatte_innvandringsgrunn,prosent
2010,64,uoppgitt,alle,0.62,sysselsatte_innvandringsgrunn,prosent
2011,33,flukt,alle,0.51,sysselsatte_innvandringsgrunn,prosent
2012,69,alle,1,0.64,sysselsatte_innvandringsgrunn,prosent
2013,67,alle,0,0.54,sysselsatte_innvandringsgrunn,prosent
2007,38,alle,1,0.76,sysselsatte_innvandringsgrunn,prosent
2008,33,arbeid,alle,0.88,sysselsatte_innvandringsgrunn,prosent
2009,55,uoppgitt,1,0.85,sysselsatte_innvandringsgrunn,prosent
2010,23,alle,1,0.65,sysselsatte_innvandringsgrunn,prosent
2010,37,arbeid,0,0.75,sysselsatte_innvandringsgrunn,prosent
2011,73,uoppgitt,1,0.71,sysselsatte_innvandringsgrunn,prosent
2013,03,familie,1,0.54,sysselsatte_innvandringsgrunn,prosent
2013,14,uoppgitt,1,0.69,sysselsatte_innvandringsgrunn,prosent
2007,53,arbeid,1,0.91,sysselsatte_innvandringsgrunn,prosent
2009,74,uoppgitt,alle,0.76,sysselsatte_innvandringsgrunn,prosent
2011,33,familie,0,0.59,sysselsatte_innvandringsgrunn,prosent
2012,01,familie,alle,0.44,sysselsatte_innvandringsgrunn,prosent
2012,60,alle,1,0.61,sysselsatte_innvandringsgrunn,prosent
2012,77,arbeid,1,0.84,sysselsatte_innvandringsgrunn,prosent
2013,20,utdanning,0,0.62,sysselsatte_innvandringsgrunn,prosent
2013,73,flukt,1,0.40,sysselsatte_innvandringsgrunn,prosent
2014,46,uoppgitt,1,0.70,sysselsatte_innvandringsgrunn,prosent
2014,72,familie,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2014,77,familie,0,0.58,sysselsatte_innvandringsgrunn,prosent
2006,24,familie,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2007,39,utdanning,0,0.58,sysselsatte_innvandringsgrunn,prosent
2008,18,alle,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2010,63,alle,1,0.58,sysselsatte_innvandringsgrunn,prosent
2012,11,arbeid,1,0.75,sysselsatte_innvandringsgrunn,prosent
2013,50,familie,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2014,14,uoppgitt,1,0.68,sysselsatte_innvandringsgrunn,prosent
2014,73,arbeid,0,0.81,sysselsatte_innvandringsgrunn,prosent
2014,79,utdanning,0,0.59,sysselsatte_innvandringsgrunn,prosent
2006,74,alle,0,0.57,sysselsatte_innvandringsgrunn,prosent
2007,29,alle,1,0.70,sysselsatte_innvandringsgrunn,prosent
2008,11,familie,alle,0.52,sysselsatte_innvandringsgrunn,prosent
2009,79,flukt,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2010,12,flukt,1,0.47,sysselsatte_innvandringsgrunn,prosent
2010,50,uoppgitt,alle,0.76,sysselsatte_innvandringsgrunn,prosent
2010,56,arbeid,0,0.77,sysselsatte_innvandringsgrunn,prosent
2012,06,utdanning,0,0.53,sysselsatte_innvandringsgrunn,prosent
2012,11,familie,0,0.48,sysselsatte_innvandringsgrunn,prosent
2014,63,arbeid,alle,0.79,sysselsatte_innvandringsgrunn,prosent
2007,81,familie,0,0.72,sysselsatte_innvandringsgrunn,prosent
2011,11,arbeid,1,0.82,sysselsatte_innvandringsgrunn,prosent
2011,16,flukt,alle,0.48,sysselsatte_innvandringsgrunn,prosent
2011,19,arbeid,alle,0.80,sysselsatte_innvandringsgrunn,prosent
2011,68,alle,alle,0.62,sysselsatte_innvandringsgrunn,prosent
2012,30,alle,1,0.72,sysselsatte_innvandringsgrunn,prosent
2012,36,familie,alle,0.62,sysselsatte_innvandringsgrunn,prosent
2012,73,flukt,1,0.46,sysselsatte_innvandringsgrunn,prosent
2012,74,arbeid,alle,0.78,sysselsatte_innvandringsgrunn,prosent
2007,14,familie,0,0.55,sysselsatte_innvandringsgrunn,prosent
2007,25,familie,1,0.62,sysselsatte_innvandringsgrunn,prosent
2008,24,flukt,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2010,16,flukt,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2011,64,uoppgitt,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2013,51,familie,0,0.58,sysselsatte_innvandringsgrunn,prosent
2014,72,arbeid,1,0.85,sysselsatte_innvandringsgrunn,prosent
2014,81,arbeid,0,0.76,sysselsatte_innvandringsgrunn,prosent
2006,09,annet,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2006,39,uoppgitt,0,0.70,sysselsatte_innvandringsgrunn,prosent
2008,20,arbeid,0,0.80,sysselsatte_innvandringsgrunn,prosent
2008,49,familie,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2009,69,alle,alle,0.58,sysselsatte_innvandringsgrunn,prosent
2009,73,uoppgitt,1,0.75,sysselsatte_innvandringsgrunn,prosent
2012,56,uoppgitt,0,0.67,sysselsatte_innvandringsgrunn,prosent
2014,77,flukt,alle,0.35,sysselsatte_innvandringsgrunn,prosent
2006,07,uoppgitt,0,0.64,sysselsatte_innvandringsgrunn,prosent
2008,33,familie,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2008,64,familie,alle,0.56,sysselsatte_innvandringsgrunn,prosent
2009,29,alle,0,0.59,sysselsatte_innvandringsgrunn,prosent
2010,15,uoppgitt,alle,0.70,sysselsatte_innvandringsgrunn,prosent
2010,19,alle,1,0.63,sysselsatte_innvandringsgrunn,prosent
2010,46,uoppgitt,1,0.73,sysselsatte_innvandringsgrunn,prosent
2013,27,arbeid,0,0.76,sysselsatte_innvandringsgrunn,prosent
2013,74,uoppgitt,alle,0.70,sysselsatte_innvandringsgrunn,prosent
2008,44,alle,0,0.63,sysselsatte_innvandringsgrunn,prosent
2008,79,utdanning,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2011,24,familie,0,0.56,sysselsatte_innvandringsgrunn,prosent
2011,66,alle,alle,0.70,sysselsatte_innvandringsgrunn,prosent
2013,23,arbeid,1,0.82,sysselsatte_innvandringsgrunn,prosent
2014,52,arbeid,0,0.77,sysselsatte_innvandringsgrunn,prosent
2007,02,uoppgitt,0,0.58,sysselsatte_innvandringsgrunn,prosent
2008,14,arbeid,1,0.84,sysselsatte_innvandringsgrunn,prosent
