aar,naringsregion_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2009,56,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2009,56,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2009,56,befolkningen_ellers,55_69,0.66,sysselsatte_innvkat_alder,prosent
2009,56,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2009,56,innvandrere,18_29,0.66,sysselsatte_innvkat_alder,prosent
2009,56,innvandrere,30_54,0.78,sysselsatte_innvkat_alder,prosent
2009,56,innvandrere,55_69,0.63,sysselsatte_innvkat_alder,prosent
2009,56,innvandrere,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,57,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,57,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,57,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,57,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,57,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,57,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,57,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,57,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,57,innvandrere,18_29,0.58,sysselsatte_innvkat_alder,prosent
2009,57,innvandrere,30_54,0.75,sysselsatte_innvkat_alder,prosent
2009,57,innvandrere,55_69,0.53,sysselsatte_innvkat_alder,prosent
2009,57,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2009,58,alle,18_29,0.79,sysselsatte_innvkat_alder,prosent
2009,58,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,58,alle,55_69,0.55,sysselsatte_innvkat_alder,prosent
2009,58,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,58,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2009,58,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,58,befolkningen_ellers,55_69,0.54,sysselsatte_innvkat_alder,prosent
2009,58,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,58,innvandrere,18_29,0.83,sysselsatte_innvkat_alder,prosent
2009,58,innvandrere,30_54,0.83,sysselsatte_innvkat_alder,prosent
2009,58,innvandrere,55_69,0.69,sysselsatte_innvkat_alder,prosent
2009,58,innvandrere,alle,0.81,sysselsatte_innvkat_alder,prosent
2009,59,alle,18_29,0.78,sysselsatte_innvkat_alder,prosent
2009,59,alle,30_54,0.87,sysselsatte_innvkat_alder,prosent
2009,59,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2009,59,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2009,59,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2009,59,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2009,59,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2009,59,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2009,59,innvandrere,18_29,0.74,sysselsatte_innvkat_alder,prosent
2009,59,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2009,59,innvandrere,55_69,0.74,sysselsatte_innvkat_alder,prosent
2009,59,innvandrere,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,60,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,60,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,60,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2009,60,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,60,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2009,60,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,60,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2009,60,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,60,innvandrere,18_29,0.50,sysselsatte_innvkat_alder,prosent
2009,60,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2009,60,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,60,innvandrere,alle,0.57,sysselsatte_innvkat_alder,prosent
2009,61,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,61,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,61,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2009,61,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,61,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,61,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2009,61,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2009,61,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,61,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2009,61,innvandrere,30_54,0.68,sysselsatte_innvkat_alder,prosent
2009,61,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2009,61,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2009,62,alle,18_29,0.78,sysselsatte_innvkat_alder,prosent
2009,62,alle,30_54,0.89,sysselsatte_innvkat_alder,prosent
2009,62,alle,55_69,0.64,sysselsatte_innvkat_alder,prosent
2009,62,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2009,62,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2009,62,befolkningen_ellers,30_54,0.90,sysselsatte_innvkat_alder,prosent
2009,62,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2009,62,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2009,62,innvandrere,18_29,0.75,sysselsatte_innvkat_alder,prosent
2009,62,innvandrere,30_54,0.79,sysselsatte_innvkat_alder,prosent
2009,62,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,62,innvandrere,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,63,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,63,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,63,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,63,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,63,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2009,63,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,63,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,63,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,63,innvandrere,18_29,0.48,sysselsatte_innvkat_alder,prosent
2009,63,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2009,63,innvandrere,55_69,0.49,sysselsatte_innvkat_alder,prosent
2009,63,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2009,64,alle,18_29,0.69,sysselsatte_innvkat_alder,prosent
2009,64,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,64,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,64,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,64,befolkningen_ellers,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,64,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,64,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,64,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,64,innvandrere,18_29,0.47,sysselsatte_innvkat_alder,prosent
2009,64,innvandrere,30_54,0.60,sysselsatte_innvkat_alder,prosent
2009,64,innvandrere,55_69,0.48,sysselsatte_innvkat_alder,prosent
2009,64,innvandrere,alle,0.53,sysselsatte_innvkat_alder,prosent
2009,65,alle,18_29,0.77,sysselsatte_innvkat_alder,prosent
2009,65,alle,30_54,0.89,sysselsatte_innvkat_alder,prosent
2009,65,alle,55_69,0.68,sysselsatte_innvkat_alder,prosent
2009,65,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2009,65,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2009,65,befolkningen_ellers,30_54,0.90,sysselsatte_innvkat_alder,prosent
2009,65,befolkningen_ellers,55_69,0.68,sysselsatte_innvkat_alder,prosent
2009,65,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2009,65,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2009,65,innvandrere,30_54,0.78,sysselsatte_innvkat_alder,prosent
2009,65,innvandrere,55_69,0.67,sysselsatte_innvkat_alder,prosent
2009,65,innvandrere,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,66,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,66,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,66,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2009,66,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,66,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,66,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2009,66,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,66,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,66,innvandrere,18_29,0.79,sysselsatte_innvkat_alder,prosent
2009,66,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2009,66,innvandrere,55_69,0.71,sysselsatte_innvkat_alder,prosent
2009,66,innvandrere,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,67,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,67,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,67,alle,55_69,0.64,sysselsatte_innvkat_alder,prosent
2009,67,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,67,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,67,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2009,67,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2009,67,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,67,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2009,67,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2009,67,innvandrere,55_69,0.75,sysselsatte_innvkat_alder,prosent
2009,67,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2009,68,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,68,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,68,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,68,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,68,befolkningen_ellers,18_29,0.71,sysselsatte_innvkat_alder,prosent
2009,68,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,68,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,68,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,68,innvandrere,18_29,0.52,sysselsatte_innvkat_alder,prosent
2009,68,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2009,68,innvandrere,55_69,0.50,sysselsatte_innvkat_alder,prosent
2009,68,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2009,69,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,69,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,69,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,69,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,69,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2009,69,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,69,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,69,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,69,innvandrere,18_29,0.43,sysselsatte_innvkat_alder,prosent
2009,69,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2009,69,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2009,69,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2009,70,alle,18_29,0.81,sysselsatte_innvkat_alder,prosent
2009,70,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,70,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2009,70,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,70,befolkningen_ellers,18_29,0.80,sysselsatte_innvkat_alder,prosent
2009,70,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,70,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2009,70,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,70,innvandrere,18_29,0.91,sysselsatte_innvkat_alder,prosent
2009,70,innvandrere,30_54,0.82,sysselsatte_innvkat_alder,prosent
2009,70,innvandrere,55_69,0.69,sysselsatte_innvkat_alder,prosent
2009,70,innvandrere,alle,0.83,sysselsatte_innvkat_alder,prosent
2009,71,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2009,71,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,71,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,71,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,71,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,71,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2009,71,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,71,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,71,innvandrere,18_29,0.43,sysselsatte_innvkat_alder,prosent
2009,71,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2009,71,innvandrere,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,71,innvandrere,alle,0.55,sysselsatte_innvkat_alder,prosent
2009,72,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,72,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,72,alle,55_69,0.53,sysselsatte_innvkat_alder,prosent
2009,72,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,72,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,72,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,72,befolkningen_ellers,55_69,0.53,sysselsatte_innvkat_alder,prosent
2009,72,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,72,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2009,72,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2009,72,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,72,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2009,73,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,73,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,73,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,73,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,73,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2009,73,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2009,73,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,73,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,73,innvandrere,18_29,0.52,sysselsatte_innvkat_alder,prosent
2009,73,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2009,73,innvandrere,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,73,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2009,74,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2009,74,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2009,74,alle,55_69,0.50,sysselsatte_innvkat_alder,prosent
2009,74,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2009,74,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,74,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,74,befolkningen_ellers,55_69,0.50,sysselsatte_innvkat_alder,prosent
2009,74,befolkningen_ellers,alle,0.65,sysselsatte_innvkat_alder,prosent
2009,74,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2009,74,innvandrere,30_54,0.75,sysselsatte_innvkat_alder,prosent
2009,74,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,74,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2009,75,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,75,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2009,75,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,75,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,75,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2009,75,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,75,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2009,75,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,75,innvandrere,18_29,0.62,sysselsatte_innvkat_alder,prosent
2009,75,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2009,75,innvandrere,55_69,0.61,sysselsatte_innvkat_alder,prosent
2009,75,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2009,76,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,76,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2009,76,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,76,alle,alle,0.66,sysselsatte_innvkat_alder,prosent
2009,76,befolkningen_ellers,18_29,0.71,sysselsatte_innvkat_alder,prosent
2009,76,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,76,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,76,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,76,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2009,76,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2009,76,innvandrere,55_69,0.62,sysselsatte_innvkat_alder,prosent
2009,76,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2009,77,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,77,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2009,77,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,77,alle,alle,0.66,sysselsatte_innvkat_alder,prosent
2009,77,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,77,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,77,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,77,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,77,innvandrere,18_29,0.46,sysselsatte_innvkat_alder,prosent
2009,77,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2009,77,innvandrere,55_69,0.47,sysselsatte_innvkat_alder,prosent
2009,77,innvandrere,alle,0.56,sysselsatte_innvkat_alder,prosent
2009,78,alle,18_29,0.77,sysselsatte_innvkat_alder,prosent
2009,78,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,78,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,78,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2009,78,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2009,78,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,78,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,78,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,78,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2009,78,innvandrere,30_54,0.72,sysselsatte_innvkat_alder,prosent
2009,78,innvandrere,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,78,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2009,79,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,79,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,79,alle,55_69,0.62,sysselsatte_innvkat_alder,prosent
2009,79,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,79,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2009,79,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2009,79,befolkningen_ellers,55_69,0.62,sysselsatte_innvkat_alder,prosent
2009,79,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2009,79,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2009,79,innvandrere,30_54,0.74,sysselsatte_innvkat_alder,prosent
2009,79,innvandrere,55_69,0.67,sysselsatte_innvkat_alder,prosent
2009,79,innvandrere,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,80,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2009,80,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,80,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,80,alle,alle,0.66,sysselsatte_innvkat_alder,prosent
2009,80,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,80,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,80,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,80,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,80,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2009,80,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2009,80,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2009,80,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2009,81,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2009,81,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2009,81,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,81,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,81,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2009,81,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,81,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2009,81,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2009,81,innvandrere,18_29,0.71,sysselsatte_innvkat_alder,prosent
2009,81,innvandrere,30_54,0.77,sysselsatte_innvkat_alder,prosent
2009,81,innvandrere,55_69,0.61,sysselsatte_innvkat_alder,prosent
2009,81,innvandrere,alle,0.71,sysselsatte_innvkat_alder,prosent
2009,82,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,82,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2009,82,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2009,82,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,82,befolkningen_ellers,18_29,0.70,sysselsatte_innvkat_alder,prosent
2009,82,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2009,82,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2009,82,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2009,82,innvandrere,18_29,0.65,sysselsatte_innvkat_alder,prosent
2009,82,innvandrere,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,82,innvandrere,55_69,0.56,sysselsatte_innvkat_alder,prosent
2009,82,innvandrere,alle,0.73,sysselsatte_innvkat_alder,prosent
2009,83,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2009,83,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2009,83,alle,55_69,0.53,sysselsatte_innvkat_alder,prosent
2009,83,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,83,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2009,83,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2009,83,befolkningen_ellers,55_69,0.53,sysselsatte_innvkat_alder,prosent
2009,83,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2009,83,innvandrere,18_29,0.58,sysselsatte_innvkat_alder,prosent
2009,83,innvandrere,30_54,0.77,sysselsatte_innvkat_alder,prosent
2009,83,innvandrere,55_69,0.58,sysselsatte_innvkat_alder,prosent
2009,83,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2010,01,alle,18_29,0.66,sysselsatte_innvkat_alder,prosent
2010,01,alle,30_54,0.78,sysselsatte_innvkat_alder,prosent
2010,01,alle,55_69,0.51,sysselsatte_innvkat_alder,prosent
2010,01,alle,alle,0.63,sysselsatte_innvkat_alder,prosent
2010,01,befolkningen_ellers,18_29,0.68,sysselsatte_innvkat_alder,prosent
2010,01,befolkningen_ellers,30_54,0.81,sysselsatte_innvkat_alder,prosent
2010,01,befolkningen_ellers,55_69,0.52,sysselsatte_innvkat_alder,prosent
2010,01,befolkningen_ellers,alle,0.64,sysselsatte_innvkat_alder,prosent
2010,01,innvandrere,18_29,0.46,sysselsatte_innvkat_alder,prosent
2010,01,innvandrere,30_54,0.60,sysselsatte_innvkat_alder,prosent
2010,01,innvandrere,55_69,0.39,sysselsatte_innvkat_alder,prosent
2010,01,innvandrere,alle,0.50,sysselsatte_innvkat_alder,prosent
2010,02,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2010,02,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2010,02,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2010,02,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2010,02,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2010,02,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2010,02,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2010,02,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2010,02,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2010,02,innvandrere,30_54,0.65,sysselsatte_innvkat_alder,prosent
2010,02,innvandrere,55_69,0.43,sysselsatte_innvkat_alder,prosent
2010,02,innvandrere,alle,0.57,sysselsatte_innvkat_alder,prosent
2010,03,alle,18_29,0.69,sysselsatte_innvkat_alder,prosent
2010,03,alle,30_54,0.80,sysselsatte_innvkat_alder,prosent
2010,03,alle,55_69,0.54,sysselsatte_innvkat_alder,prosent
2010,03,alle,alle,0.65,sysselsatte_innvkat_alder,prosent
2010,03,befolkningen_ellers,18_29,0.71,sysselsatte_innvkat_alder,prosent
2010,03,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2010,03,befolkningen_ellers,55_69,0.55,sysselsatte_innvkat_alder,prosent
2010,03,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2010,03,innvandrere,18_29,0.57,sysselsatte_innvkat_alder,prosent
