tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;63;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;63;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;63;1;alle;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;63;1;alle;NULL;NULL;person;201
grunnskolepoeng;2013-2014;63;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;63;1;bef_u_innv_og_norskf;NULL;NULL;person;190
grunnskolepoeng;2013-2014;63;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;63;1;befolkningen_ellers;NULL;NULL;person;190
grunnskolepoeng;2013-2014;63;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;63;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;63;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;63;1;innvandrere;2;0_6;grunnskolepoeng;30,6
grunnskolepoeng;2013-2014;63;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;63;1;innvandrere;2;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;63;1;innvandrere;2;7+;person;5
grunnskolepoeng;2013-2014;63;1;innvandrere;2;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;63;1;innvandrere;2;alle;person;8
grunnskolepoeng;2013-2014;63;1;innvandrere;alle;0_6;grunnskolepoeng;30,4
grunnskolepoeng;2013-2014;63;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;63;1;innvandrere;alle;7+;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;63;1;innvandrere;alle;7+;person;5
grunnskolepoeng;2013-2014;63;1;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;63;1;innvandrere;alle;alle;person;8
grunnskolepoeng;2013-2014;63;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;63;0;alle;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;63;0;alle;NULL;NULL;person;187
grunnskolepoeng;2013-2014;63;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;63;0;bef_u_innv_og_norskf;NULL;NULL;person;175
grunnskolepoeng;2013-2014;63;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;63;0;befolkningen_ellers;NULL;NULL;person;177
grunnskolepoeng;2013-2014;63;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;63;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;63;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;63;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;63;0;innvandrere;2;0_6;grunnskolepoeng;43,8
grunnskolepoeng;2013-2014;63;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;63;0;innvandrere;2;7+;grunnskolepoeng;28,2
grunnskolepoeng;2013-2014;63;0;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;63;0;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;63;0;innvandrere;2;alle;person;10
grunnskolepoeng;2013-2014;63;0;innvandrere;alle;0_6;grunnskolepoeng;43,8
grunnskolepoeng;2013-2014;63;0;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;63;0;innvandrere;alle;7+;grunnskolepoeng;30
grunnskolepoeng;2013-2014;63;0;innvandrere;alle;7+;person;5
grunnskolepoeng;2013-2014;63;0;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;63;0;innvandrere;alle;alle;person;11
grunnskolepoeng;2013-2014;63;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;63;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;64;alle;alle;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;64;alle;alle;NULL;NULL;person;802
grunnskolepoeng;2013-2014;64;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;64;alle;bef_u_innv_og_norskf;NULL;NULL;person;770
grunnskolepoeng;2013-2014;64;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;64;alle;befolkningen_ellers;NULL;NULL;person;774
grunnskolepoeng;2013-2014;64;alle;innvandrere;1;0_6;grunnskolepoeng;31,4
grunnskolepoeng;2013-2014;64;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;64;alle;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;64;alle;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;64;alle;innvandrere;1;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;64;alle;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;64;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;64;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;64;alle;innvandrere;2;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;64;alle;innvandrere;2;7+;person;18
grunnskolepoeng;2013-2014;64;alle;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;64;alle;innvandrere;2;alle;person;20
grunnskolepoeng;2013-2014;64;alle;innvandrere;alle;0_6;grunnskolepoeng;33
grunnskolepoeng;2013-2014;64;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;64;alle;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;64;alle;innvandrere;alle;7+;person;23
grunnskolepoeng;2013-2014;64;alle;innvandrere;alle;alle;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;64;alle;innvandrere;alle;alle;person;26
grunnskolepoeng;2013-2014;64;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;64;alle;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;64;1;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;64;1;alle;NULL;NULL;person;422
grunnskolepoeng;2013-2014;64;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;64;1;bef_u_innv_og_norskf;NULL;NULL;person;408
grunnskolepoeng;2013-2014;64;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;64;1;befolkningen_ellers;NULL;NULL;person;410
grunnskolepoeng;2013-2014;64;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;64;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;64;1;innvandrere;1;7+;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;64;1;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;64;1;innvandrere;1;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;64;1;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;64;1;innvandrere;2;0_6;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;64;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;64;1;innvandrere;2;7+;grunnskolepoeng;28,8
grunnskolepoeng;2013-2014;64;1;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;64;1;innvandrere;2;alle;grunnskolepoeng;30
grunnskolepoeng;2013-2014;64;1;innvandrere;2;alle;person;9
grunnskolepoeng;2013-2014;64;1;innvandrere;alle;0_6;grunnskolepoeng;33
grunnskolepoeng;2013-2014;64;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;64;1;innvandrere;alle;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;64;1;innvandrere;alle;7+;person;9
grunnskolepoeng;2013-2014;64;1;innvandrere;alle;alle;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;64;1;innvandrere;alle;alle;person;11
grunnskolepoeng;2013-2014;64;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;64;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;64;0;alle;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;64;0;alle;NULL;NULL;person;380
grunnskolepoeng;2013-2014;64;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;64;0;bef_u_innv_og_norskf;NULL;NULL;person;362
grunnskolepoeng;2013-2014;64;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;64;0;befolkningen_ellers;NULL;NULL;person;364
grunnskolepoeng;2013-2014;64;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;64;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;64;0;innvandrere;1;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;64;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;64;0;innvandrere;1;alle;grunnskolepoeng;31
grunnskolepoeng;2013-2014;64;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;64;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;64;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;64;0;innvandrere;2;7+;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;64;0;innvandrere;2;7+;person;12
grunnskolepoeng;2013-2014;64;0;innvandrere;2;alle;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;64;0;innvandrere;2;alle;person;12
grunnskolepoeng;2013-2014;64;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;64;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;64;0;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;64;0;innvandrere;alle;7+;person;15
grunnskolepoeng;2013-2014;64;0;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;64;0;innvandrere;alle;alle;person;15
grunnskolepoeng;2013-2014;64;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2013-2014;64;0;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;65;alle;alle;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2013-2014;65;alle;alle;NULL;NULL;person;117
grunnskolepoeng;2013-2014;65;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2013-2014;65;alle;bef_u_innv_og_norskf;NULL;NULL;person;114
grunnskolepoeng;2013-2014;65;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2013-2014;65;alle;befolkningen_ellers;NULL;NULL;person;114
grunnskolepoeng;2013-2014;65;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;2;0_6;grunnskolepoeng;45,6
grunnskolepoeng;2013-2014;65;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;65;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;2;alle;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;65;alle;innvandrere;2;alle;person;3
grunnskolepoeng;2013-2014;65;alle;innvandrere;alle;0_6;grunnskolepoeng;45,6
grunnskolepoeng;2013-2014;65;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;65;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;65;alle;innvandrere;alle;alle;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;65;alle;innvandrere;alle;alle;person;3
grunnskolepoeng;2013-2014;65;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;65;1;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;65;1;alle;NULL;NULL;person;64
grunnskolepoeng;2013-2014;65;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;65;1;bef_u_innv_og_norskf;NULL;NULL;person;63
grunnskolepoeng;2013-2014;65;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;65;1;befolkningen_ellers;NULL;NULL;person;63
grunnskolepoeng;2013-2014;65;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;65;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;65;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;65;0;alle;NULL;NULL;grunnskolepoeng;45,2
grunnskolepoeng;2013-2014;65;0;alle;NULL;NULL;person;54
grunnskolepoeng;2013-2014;65;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2013-2014;65;0;bef_u_innv_og_norskf;NULL;NULL;person;52
grunnskolepoeng;2013-2014;65;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2013-2014;65;0;befolkningen_ellers;NULL;NULL;person;52
grunnskolepoeng;2013-2014;65;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;65;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;65;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;65;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;65;0;innvandrere;2;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;65;0;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;65;0;innvandrere;2;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;65;0;innvandrere;2;alle;person;3
grunnskolepoeng;2013-2014;65;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;65;0;innvandrere;alle;7+;grunnskolepoeng;40
grunnskolepoeng;2013-2014;65;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2013-2014;65;0;innvandrere;alle;alle;grunnskolepoeng;40
grunnskolepoeng;2013-2014;65;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2013-2014;65;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;65;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;66;alle;alle;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;66;alle;alle;NULL;NULL;person;130
grunnskolepoeng;2013-2014;66;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;66;alle;bef_u_innv_og_norskf;NULL;NULL;person;124
grunnskolepoeng;2013-2014;66;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;66;alle;befolkningen_ellers;NULL;NULL;person;124
grunnskolepoeng;2013-2014;66;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;1;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;alle;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;66;alle;innvandrere;1;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;alle;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;66;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;66;alle;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;alle;innvandrere;alle;7+;person;6
grunnskolepoeng;2013-2014;66;alle;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;66;alle;innvandrere;alle;alle;person;6
grunnskolepoeng;2013-2014;66;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;66;1;alle;NULL;NULL;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;66;1;alle;NULL;NULL;person;59
grunnskolepoeng;2013-2014;66;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;66;1;bef_u_innv_og_norskf;NULL;NULL;person;55
grunnskolepoeng;2013-2014;66;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;66;1;befolkningen_ellers;NULL;NULL;person;55
grunnskolepoeng;2013-2014;66;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;66;1;innvandrere;1;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;1;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;66;1;innvandrere;1;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;1;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;66;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;66;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;66;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;66;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;66;1;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;1;innvandrere;alle;7+;person;6
grunnskolepoeng;2013-2014;66;1;innvandrere;alle;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;66;1;innvandrere;alle;alle;person;6
grunnskolepoeng;2013-2014;66;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;66;0;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;66;0;alle;NULL;NULL;person;71
grunnskolepoeng;2013-2014;66;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;66;0;bef_u_innv_og_norskf;NULL;NULL;person;69
grunnskolepoeng;2013-2014;66;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;66;0;befolkningen_ellers;NULL;NULL;person;69
grunnskolepoeng;2013-2014;66;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;66;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;66;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;66;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;67;alle;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;67;alle;alle;NULL;NULL;person;271
grunnskolepoeng;2013-2014;67;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;67;alle;bef_u_innv_og_norskf;NULL;NULL;person;258
grunnskolepoeng;2013-2014;67;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;67;alle;befolkningen_ellers;NULL;NULL;person;258
grunnskolepoeng;2013-2014;67;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;2;7+;grunnskolepoeng;29,4
grunnskolepoeng;2013-2014;67;alle;innvandrere;2;7+;person;10
grunnskolepoeng;2013-2014;67;alle;innvandrere;2;alle;grunnskolepoeng;29,4
grunnskolepoeng;2013-2014;67;alle;innvandrere;2;alle;person;10
grunnskolepoeng;2013-2014;67;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;67;alle;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;67;alle;innvandrere;alle;7+;person;11
grunnskolepoeng;2013-2014;67;alle;innvandrere;alle;alle;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;67;alle;innvandrere;alle;alle;person;11
grunnskolepoeng;2013-2014;67;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;67;1;alle;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;67;1;alle;NULL;NULL;person;138
grunnskolepoeng;2013-2014;67;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;67;1;bef_u_innv_og_norskf;NULL;NULL;person;134
grunnskolepoeng;2013-2014;67;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;67;1;befolkningen_ellers;NULL;NULL;person;134
grunnskolepoeng;2013-2014;67;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;67;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;67;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;67;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;67;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;67;1;innvandrere;2;7+;grunnskolepoeng;34
