"tabellnavn","aar","Tilflyttingskommune","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,2004,innvandrere,1,personer,81,utvandring_og_utflytting
befolkning_flytting,2014,2004,innvandrere,2,personer,77,utvandring_og_utflytting
befolkning_flytting,2014,2011,innvandrere,1,personer,22,utvandring_og_utflytting
befolkning_flytting,2014,2011,innvandrere,2,personer,4,utvandring_og_utflytting
befolkning_flytting,2014,2012,innvandrere,1,personer,106,utvandring_og_utflytting
befolkning_flytting,2014,2012,innvandrere,2,personer,185,utvandring_og_utflytting
befolkning_flytting,2014,2014,innvandrere,1,personer,10,utvandring_og_utflytting
befolkning_flytting,2014,2014,innvandrere,2,personer,3,utvandring_og_utflytting
befolkning_flytting,2014,2015,innvandrere,1,personer,16,utvandring_og_utflytting
befolkning_flytting,2014,2015,innvandrere,2,personer,0,utvandring_og_utflytting
befolkning_flytting,2014,2017,innvandrere,1,personer,6,utvandring_og_utflytting
befolkning_flytting,2014,2017,innvandrere,2,personer,0,utvandring_og_utflytting
befolkning_flytting,2014,2018,innvandrere,1,personer,10,utvandring_og_utflytting
befolkning_flytting,2014,2018,innvandrere,2,personer,3,utvandring_og_utflytting
befolkning_flytting,2014,2019,innvandrere,1,personer,22,utvandring_og_utflytting
befolkning_flytting,2014,2019,innvandrere,2,personer,18,utvandring_og_utflytting
befolkning_flytting,2014,2020,innvandrere,1,personer,20,utvandring_og_utflytting
befolkning_flytting,2014,2020,innvandrere,2,personer,16,utvandring_og_utflytting
befolkning_flytting,2014,2021,innvandrere,1,personer,14,utvandring_og_utflytting
befolkning_flytting,2014,2021,innvandrere,2,personer,5,utvandring_og_utflytting
befolkning_flytting,2014,2022,innvandrere,1,personer,13,utvandring_og_utflytting
befolkning_flytting,2014,2022,innvandrere,2,personer,4,utvandring_og_utflytting
befolkning_flytting,2014,2023,innvandrere,1,personer,34,utvandring_og_utflytting
befolkning_flytting,2014,2023,innvandrere,2,personer,9,utvandring_og_utflytting
befolkning_flytting,2014,2024,innvandrere,1,personer,4,utvandring_og_utflytting
befolkning_flytting,2014,2024,innvandrere,2,personer,4,utvandring_og_utflytting
befolkning_flytting,2014,2025,innvandrere,1,personer,16,utvandring_og_utflytting
befolkning_flytting,2014,2025,innvandrere,2,personer,11,utvandring_og_utflytting
befolkning_flytting,2014,2027,innvandrere,1,personer,13,utvandring_og_utflytting
befolkning_flytting,2014,2027,innvandrere,2,personer,0,utvandring_og_utflytting
befolkning_flytting,2014,2028,innvandrere,1,personer,21,utvandring_og_utflytting
befolkning_flytting,2014,2028,innvandrere,2,personer,8,utvandring_og_utflytting
befolkning_flytting,2014,2030,innvandrere,1,personer,100,utvandring_og_utflytting
befolkning_flytting,2014,2030,innvandrere,2,personer,69,utvandring_og_utflytting
befolkning_flytting,2014,0101,alle,alle,personer,221,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0104,alle,alle,personer,450,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0105,alle,alle,personer,104,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0106,alle,alle,personer,511,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0111,alle,alle,personer,89,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0118,alle,alle,personer,7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0119,alle,alle,personer,14,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0121,alle,alle,personer,1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0122,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0123,alle,alle,personer,56,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0124,alle,alle,personer,68,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0125,alle,alle,personer,2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0127,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0128,alle,alle,personer,32,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0135,alle,alle,personer,104,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0136,alle,alle,personer,139,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0137,alle,alle,personer,84,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0138,alle,alle,personer,132,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0211,alle,alle,personer,285,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0213,alle,alle,personer,125,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0214,alle,alle,personer,389,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0215,alle,alle,personer,-29,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0216,alle,alle,personer,14,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0217,alle,alle,personer,250,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0219,alle,alle,personer,1663,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0220,alle,alle,personer,976,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0221,alle,alle,personer,215,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0226,alle,alle,personer,79,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0227,alle,alle,personer,89,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0228,alle,alle,personer,222,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0229,alle,alle,personer,58,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0230,alle,alle,personer,312,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0231,alle,alle,personer,326,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0233,alle,alle,personer,226,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0234,alle,alle,personer,5,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0235,alle,alle,personer,651,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0236,alle,alle,personer,217,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0237,alle,alle,personer,459,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0238,alle,alle,personer,129,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0239,alle,alle,personer,55,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0301,alle,alle,personer,7189,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0402,alle,alle,personer,107,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0403,alle,alle,personer,367,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0412,alle,alle,personer,135,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0415,alle,alle,personer,15,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0417,alle,alle,personer,254,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0418,alle,alle,personer,41,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0419,alle,alle,personer,8,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0420,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0423,alle,alle,personer,-69,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0425,alle,alle,personer,81,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0426,alle,alle,personer,33,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0427,alle,alle,personer,216,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0428,alle,alle,personer,-23,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0429,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0430,alle,alle,personer,-66,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0432,alle,alle,personer,21,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0434,alle,alle,personer,18,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0436,alle,alle,personer,7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0437,alle,alle,personer,22,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0438,alle,alle,personer,-21,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0439,alle,alle,personer,-18,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0441,alle,alle,personer,-10,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0501,alle,alle,personer,240,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0502,alle,alle,personer,364,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0511,alle,alle,personer,59,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0512,alle,alle,personer,-12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0513,alle,alle,personer,-17,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0514,alle,alle,personer,12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0515,alle,alle,personer,18,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0516,alle,alle,personer,7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0517,alle,alle,personer,4,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0519,alle,alle,personer,18,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0520,alle,alle,personer,-18,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0521,alle,alle,personer,-13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0522,alle,alle,personer,-11,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0528,alle,alle,personer,57,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0529,alle,alle,personer,89,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0532,alle,alle,personer,93,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0533,alle,alle,personer,33,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0534,alle,alle,personer,90,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0536,alle,alle,personer,83,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0538,alle,alle,personer,67,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0540,alle,alle,personer,-27,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0541,alle,alle,personer,6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0542,alle,alle,personer,51,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0543,alle,alle,personer,2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0544,alle,alle,personer,5,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0545,alle,alle,personer,27,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0602,alle,alle,personer,552,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0604,alle,alle,personer,221,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0605,alle,alle,personer,116,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0612,alle,alle,personer,81,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0615,alle,alle,personer,7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0616,alle,alle,personer,-31,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0617,alle,alle,personer,-32,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0618,alle,alle,personer,49,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0619,alle,alle,personer,0,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0620,alle,alle,personer,10,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0621,alle,alle,personer,22,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0622,alle,alle,personer,-7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0623,alle,alle,personer,77,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0624,alle,alle,personer,61,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0625,alle,alle,personer,238,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0626,alle,alle,personer,118,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0627,alle,alle,personer,318,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0628,alle,alle,personer,28,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0631,alle,alle,personer,-10,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0632,alle,alle,personer,-1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0633,alle,alle,personer,1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0701,alle,alle,personer,107,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0702,alle,alle,personer,186,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0704,alle,alle,personer,340,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0706,alle,alle,personer,308,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0709,alle,alle,personer,277,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0711,alle,alle,personer,36,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0713,alle,alle,personer,86,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0714,alle,alle,personer,11,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0716,alle,alle,personer,90,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0719,alle,alle,personer,125,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0720,alle,alle,personer,-63,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0722,alle,alle,personer,87,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0723,alle,alle,personer,32,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0728,alle,alle,personer,12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0805,alle,alle,personer,229,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0806,alle,alle,personer,191,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0807,alle,alle,personer,53,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0811,alle,alle,personer,-39,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0814,alle,alle,personer,-64,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0815,alle,alle,personer,17,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0817,alle,alle,personer,1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0819,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0821,alle,alle,personer,119,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0822,alle,alle,personer,14,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0826,alle,alle,personer,-6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0827,alle,alle,personer,-2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0828,alle,alle,personer,28,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0829,alle,alle,personer,8,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0830,alle,alle,personer,-11,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0831,alle,alle,personer,2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0833,alle,alle,personer,11,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0834,alle,alle,personer,-35,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0901,alle,alle,personer,32,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0904,alle,alle,personer,226,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0906,alle,alle,personer,294,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0911,alle,alle,personer,0,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0912,alle,alle,personer,15,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0914,alle,alle,personer,12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0919,alle,alle,personer,21,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0926,alle,alle,personer,193,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0928,alle,alle,personer,19,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0929,alle,alle,personer,22,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0935,alle,alle,personer,-12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0937,alle,alle,personer,14,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0938,alle,alle,personer,-6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0940,alle,alle,personer,-9,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,0941,alle,alle,personer,-13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1001,alle,alle,personer,1048,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1002,alle,alle,personer,46,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1003,alle,alle,personer,43,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1004,alle,alle,personer,76,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1014,alle,alle,personer,33,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1017,alle,alle,personer,10,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1018,alle,alle,personer,166,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1021,alle,alle,personer,-2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1026,alle,alle,personer,-7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1027,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1029,alle,alle,personer,11,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1032,alle,alle,personer,174,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1034,alle,alle,personer,-2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1037,alle,alle,personer,47,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1046,alle,alle,personer,1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1101,alle,alle,personer,49,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1102,alle,alle,personer,1014,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1103,alle,alle,personer,428,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1106,alle,alle,personer,338,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1111,alle,alle,personer,16,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1112,alle,alle,personer,13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1114,alle,alle,personer,19,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1119,alle,alle,personer,238,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1120,alle,alle,personer,120,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1121,alle,alle,personer,219,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1122,alle,alle,personer,159,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1124,alle,alle,personer,382,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1127,alle,alle,personer,91,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1129,alle,alle,personer,-27,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1130,alle,alle,personer,173,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1133,alle,alle,personer,-17,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1134,alle,alle,personer,18,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1135,alle,alle,personer,13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1141,alle,alle,personer,70,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1142,alle,alle,personer,-1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1144,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1145,alle,alle,personer,-6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1146,alle,alle,personer,94,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1149,alle,alle,personer,49,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1151,alle,alle,personer,-5,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1160,alle,alle,personer,-13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1201,alle,alle,personer,1751,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1211,alle,alle,personer,37,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1216,alle,alle,personer,19,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1219,alle,alle,personer,-44,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1221,alle,alle,personer,124,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1222,alle,alle,personer,69,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1223,alle,alle,personer,47,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1224,alle,alle,personer,-13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1227,alle,alle,personer,11,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1228,alle,alle,personer,-16,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1231,alle,alle,personer,39,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1232,alle,alle,personer,-2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1233,alle,alle,personer,22,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1234,alle,alle,personer,6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1235,alle,alle,personer,160,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1238,alle,alle,personer,-65,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1241,alle,alle,personer,12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1242,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1243,alle,alle,personer,287,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1244,alle,alle,personer,56,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1245,alle,alle,personer,58,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1246,alle,alle,personer,389,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1247,alle,alle,personer,278,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1251,alle,alle,personer,-33,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1252,alle,alle,personer,7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1253,alle,alle,personer,41,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1256,alle,alle,personer,117,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1259,alle,alle,personer,29,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1260,alle,alle,personer,-54,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1263,alle,alle,personer,236,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1264,alle,alle,personer,19,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1265,alle,alle,personer,6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1266,alle,alle,personer,12,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1401,alle,alle,personer,58,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1411,alle,alle,personer,19,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1412,alle,alle,personer,-7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1413,alle,alle,personer,17,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1416,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1417,alle,alle,personer,2,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1418,alle,alle,personer,-4,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1419,alle,alle,personer,4,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1420,alle,alle,personer,22,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1421,alle,alle,personer,29,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1422,alle,alle,personer,-25,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1424,alle,alle,personer,-56,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1426,alle,alle,personer,0,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1428,alle,alle,personer,9,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1429,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1430,alle,alle,personer,16,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1431,alle,alle,personer,-49,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1432,alle,alle,personer,16,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1433,alle,alle,personer,-13,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1438,alle,alle,personer,-43,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1439,alle,alle,personer,-23,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1441,alle,alle,personer,-33,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1443,alle,alle,personer,48,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1444,alle,alle,personer,4,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1445,alle,alle,personer,45,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1449,alle,alle,personer,10,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1502,alle,alle,personer,257,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1504,alle,alle,personer,383,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1505,alle,alle,personer,105,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1511,alle,alle,personer,-24,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1514,alle,alle,personer,0,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1515,alle,alle,personer,75,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1516,alle,alle,personer,146,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1517,alle,alle,personer,16,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1519,alle,alle,personer,59,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1520,alle,alle,personer,37,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1523,alle,alle,personer,-3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1524,alle,alle,personer,-9,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1525,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1526,alle,alle,personer,6,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,1528,alle,alle,personer,-40,nettoinnvandring_og_nettoinnflytting
