"aar","fylke_nr","kohort","kjonn","avslutning_status_4","enhet","tabellvariabel","tabell_navn","bydel_nr","kommune_nr","naringsregion_nr"
"2013","NULL","2010","0","arbutd","prosent",":","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","1","alle","personer","16","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","1","arbutd","prosent","63","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","alle","alle","personer","21","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","alle","arbutd","prosent","57","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","0","alle","personer","5","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","0","arbutd","prosent",":","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","1","alle","personer","16","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","1","arbutd","prosent","63","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","alle","alle","personer","21","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","alle","arbutd","prosent","57","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","NULL","53"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","54"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","55"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","56"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","57"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","58"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","59"
"2013","NULL","2008","0","alle","personer","4","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","0","arbutd","prosent","75","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","1","alle","personer","6","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","1","arbutd","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","alle","alle","personer","10","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","alle","arbutd","prosent","90","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","0","alle","personer","4","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","0","arbutd","prosent","75","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","1","alle","personer","6","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","1","arbutd","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","alle","alle","personer","10","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","alle","arbutd","prosent","90","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","0","alle","personer","4","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","0","arbutd","prosent","75","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","1","alle","personer","6","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","1","arbutd","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","alle","alle","personer","10","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","alle","arbutd","prosent","90","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","NULL","60"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","61"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","NULL","62"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","NULL","62"
