tabell_navn;aar;kommune_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;1835;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;alle;0_6;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;1835;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1835;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1835;0;innvandrere;alle;alle;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;1835;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1835;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1835;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1836;alle;alle;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;1836;alle;alle;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1836;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;1836;alle;bef_u_innv_og_norskf;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1836;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;1836;alle;befolkningen_ellers;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1836;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1836;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1836;1;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1836;1;alle;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1836;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1836;1;bef_u_innv_og_norskf;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1836;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1836;1;befolkningen_ellers;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1836;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1836;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1836;0;alle;NULL;NULL;grunnskolepoeng;48,2
grunnskolepoeng;2014-2015;1836;0;alle;NULL;NULL;person;7
grunnskolepoeng;2014-2015;1836;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;48,2
grunnskolepoeng;2014-2015;1836;0;bef_u_innv_og_norskf;NULL;NULL;person;7
grunnskolepoeng;2014-2015;1836;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;48,2
grunnskolepoeng;2014-2015;1836;0;befolkningen_ellers;NULL;NULL;person;7
grunnskolepoeng;2014-2015;1836;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1836;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1836;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1837;alle;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1837;alle;alle;NULL;NULL;person;93
grunnskolepoeng;2014-2015;1837;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;1837;alle;bef_u_innv_og_norskf;NULL;NULL;person;92
grunnskolepoeng;2014-2015;1837;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;1837;alle;befolkningen_ellers;NULL;NULL;person;92
grunnskolepoeng;2014-2015;1837;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1837;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1837;1;alle;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;1837;1;alle;NULL;NULL;person;43
grunnskolepoeng;2014-2015;1837;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;1837;1;bef_u_innv_og_norskf;NULL;NULL;person;43
grunnskolepoeng;2014-2015;1837;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;1837;1;befolkningen_ellers;NULL;NULL;person;43
grunnskolepoeng;2014-2015;1837;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1837;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1837;0;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;1837;0;alle;NULL;NULL;person;50
grunnskolepoeng;2014-2015;1837;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;1837;0;bef_u_innv_og_norskf;NULL;NULL;person;49
grunnskolepoeng;2014-2015;1837;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;1837;0;befolkningen_ellers;NULL;NULL;person;49
grunnskolepoeng;2014-2015;1837;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1837;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1837;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1838;alle;alle;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;1838;alle;alle;NULL;NULL;person;30
grunnskolepoeng;2014-2015;1838;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;1838;alle;bef_u_innv_og_norskf;NULL;NULL;person;28
grunnskolepoeng;2014-2015;1838;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;1838;alle;befolkningen_ellers;NULL;NULL;person;28
grunnskolepoeng;2014-2015;1838;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;1;7+;grunnskolepoeng;53,2
grunnskolepoeng;2014-2015;1838;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1838;alle;innvandrere;1;alle;grunnskolepoeng;53,2
grunnskolepoeng;2014-2015;1838;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1838;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;alle;0_6;grunnskolepoeng;34
grunnskolepoeng;2014-2015;1838;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1838;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1838;alle;innvandrere;alle;alle;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1838;alle;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1838;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1838;1;alle;NULL;NULL;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;1838;1;alle;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1838;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;1838;1;bef_u_innv_og_norskf;NULL;NULL;person;16
grunnskolepoeng;2014-2015;1838;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;1838;1;befolkningen_ellers;NULL;NULL;person;16
grunnskolepoeng;2014-2015;1838;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;1;7+;grunnskolepoeng;53,2
grunnskolepoeng;2014-2015;1838;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1838;1;innvandrere;1;alle;grunnskolepoeng;53,2
grunnskolepoeng;2014-2015;1838;1;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1838;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;alle;0_6;grunnskolepoeng;34
grunnskolepoeng;2014-2015;1838;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;1838;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1838;1;innvandrere;alle;alle;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1838;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1838;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1838;0;alle;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;1838;0;alle;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1838;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;1838;0;bef_u_innv_og_norskf;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1838;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;1838;0;befolkningen_ellers;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1838;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1838;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1838;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1839;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;1839;alle;alle;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1839;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;1839;alle;bef_u_innv_og_norskf;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1839;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;1839;alle;befolkningen_ellers;NULL;NULL;person;18
grunnskolepoeng;2014-2015;1839;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1839;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1839;1;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;1839;1;alle;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1839;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;1839;1;bef_u_innv_og_norskf;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1839;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;1839;1;befolkningen_ellers;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1839;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1839;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1839;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;1839;0;alle;NULL;NULL;person;6
grunnskolepoeng;2014-2015;1839;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;1839;0;bef_u_innv_og_norskf;NULL;NULL;person;6
grunnskolepoeng;2014-2015;1839;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;1839;0;befolkningen_ellers;NULL;NULL;person;6
grunnskolepoeng;2014-2015;1839;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;innvandrere;alle;alle;person;0
