tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;71;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;71;1;innvandrere;1;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;71;1;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;71;1;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;71;1;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;71;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;71;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;71;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;71;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;71;1;innvandrere;alle;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;71;1;innvandrere;alle;7+;person;6
grunnskolepoeng;2014-2015;71;1;innvandrere;alle;alle;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;71;1;innvandrere;alle;alle;person;7
grunnskolepoeng;2014-2015;71;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;71;0;alle;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;71;0;alle;NULL;NULL;person;108
grunnskolepoeng;2014-2015;71;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;71;0;bef_u_innv_og_norskf;NULL;NULL;person;103
grunnskolepoeng;2014-2015;71;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;71;0;befolkningen_ellers;NULL;NULL;person;104
grunnskolepoeng;2014-2015;71;0;innvandrere;1;0_6;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;71;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;71;0;innvandrere;1;7+;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;71;0;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;71;0;innvandrere;1;alle;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;71;0;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;71;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;71;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;71;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;71;0;innvandrere;alle;0_6;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;71;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;71;0;innvandrere;alle;7+;grunnskolepoeng;39
grunnskolepoeng;2014-2015;71;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;71;0;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;71;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;71;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;71;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;72;alle;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;72;alle;alle;NULL;NULL;person;407
grunnskolepoeng;2014-2015;72;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;72;alle;bef_u_innv_og_norskf;NULL;NULL;person;390
grunnskolepoeng;2014-2015;72;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;72;alle;befolkningen_ellers;NULL;NULL;person;390
grunnskolepoeng;2014-2015;72;alle;innvandrere;1;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;72;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;72;alle;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;72;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;72;alle;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;72;alle;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;72;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;72;alle;innvandrere;2;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;72;alle;innvandrere;2;7+;person;11
grunnskolepoeng;2014-2015;72;alle;innvandrere;2;alle;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;72;alle;innvandrere;2;alle;person;11
grunnskolepoeng;2014-2015;72;alle;innvandrere;alle;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;72;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;72;alle;innvandrere;alle;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;72;alle;innvandrere;alle;7+;person;15
grunnskolepoeng;2014-2015;72;alle;innvandrere;alle;alle;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;72;alle;innvandrere;alle;alle;person;17
grunnskolepoeng;2014-2015;72;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;72;1;alle;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2014-2015;72;1;alle;NULL;NULL;person;223
grunnskolepoeng;2014-2015;72;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;72;1;bef_u_innv_og_norskf;NULL;NULL;person;210
grunnskolepoeng;2014-2015;72;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;72;1;befolkningen_ellers;NULL;NULL;person;210
grunnskolepoeng;2014-2015;72;1;innvandrere;1;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;72;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;72;1;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;72;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;72;1;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;72;1;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;72;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;72;1;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;72;1;innvandrere;2;7+;person;8
grunnskolepoeng;2014-2015;72;1;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;72;1;innvandrere;2;alle;person;8
grunnskolepoeng;2014-2015;72;1;innvandrere;alle;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;72;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;72;1;innvandrere;alle;7+;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;72;1;innvandrere;alle;7+;person;12
grunnskolepoeng;2014-2015;72;1;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;72;1;innvandrere;alle;alle;person;14
grunnskolepoeng;2014-2015;72;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;72;0;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;72;0;alle;NULL;NULL;person;184
grunnskolepoeng;2014-2015;72;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;72;0;bef_u_innv_og_norskf;NULL;NULL;person;180
grunnskolepoeng;2014-2015;72;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;72;0;befolkningen_ellers;NULL;NULL;person;180
grunnskolepoeng;2014-2015;72;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;72;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;72;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;72;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;72;0;innvandrere;2;7+;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;72;0;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;72;0;innvandrere;2;alle;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;72;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;72;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;72;0;innvandrere;alle;7+;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;72;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;72;0;innvandrere;alle;alle;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;72;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;72;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;72;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;73;alle;alle;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;73;alle;alle;NULL;NULL;person;953
grunnskolepoeng;2014-2015;73;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;73;alle;bef_u_innv_og_norskf;NULL;NULL;person;896
grunnskolepoeng;2014-2015;73;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;73;alle;befolkningen_ellers;NULL;NULL;person;901
grunnskolepoeng;2014-2015;73;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;73;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;73;alle;innvandrere;1;7+;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;73;alle;innvandrere;1;7+;person;15
grunnskolepoeng;2014-2015;73;alle;innvandrere;1;alle;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;73;alle;innvandrere;1;alle;person;16
grunnskolepoeng;2014-2015;73;alle;innvandrere;2;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;73;alle;innvandrere;2;0_6;person;5
grunnskolepoeng;2014-2015;73;alle;innvandrere;2;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;73;alle;innvandrere;2;7+;person;29
grunnskolepoeng;2014-2015;73;alle;innvandrere;2;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;73;alle;innvandrere;2;alle;person;34
grunnskolepoeng;2014-2015;73;alle;innvandrere;alle;0_6;grunnskolepoeng;44
grunnskolepoeng;2014-2015;73;alle;innvandrere;alle;0_6;person;9
grunnskolepoeng;2014-2015;73;alle;innvandrere;alle;7+;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;73;alle;innvandrere;alle;7+;person;41
grunnskolepoeng;2014-2015;73;alle;innvandrere;alle;alle;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;73;alle;innvandrere;alle;alle;person;51
grunnskolepoeng;2014-2015;73;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;73;alle;norskfodte_m_innvf;NULL;NULL;person;4
grunnskolepoeng;2014-2015;73;1;alle;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;73;1;alle;NULL;NULL;person;477
grunnskolepoeng;2014-2015;73;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;73;1;bef_u_innv_og_norskf;NULL;NULL;person;446
grunnskolepoeng;2014-2015;73;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;73;1;befolkningen_ellers;NULL;NULL;person;448
grunnskolepoeng;2014-2015;73;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;73;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;73;1;innvandrere;1;7+;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;73;1;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;73;1;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;73;1;innvandrere;1;alle;person;7
grunnskolepoeng;2014-2015;73;1;innvandrere;2;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;73;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;73;1;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;73;1;innvandrere;2;7+;person;18
grunnskolepoeng;2014-2015;73;1;innvandrere;2;alle;grunnskolepoeng;34,2
grunnskolepoeng;2014-2015;73;1;innvandrere;2;alle;person;20
grunnskolepoeng;2014-2015;73;1;innvandrere;alle;0_6;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;73;1;innvandrere;alle;0_6;person;6
grunnskolepoeng;2014-2015;73;1;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;73;1;innvandrere;alle;7+;person;21
grunnskolepoeng;2014-2015;73;1;innvandrere;alle;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;73;1;innvandrere;alle;alle;person;28
grunnskolepoeng;2014-2015;73;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;73;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;73;0;alle;NULL;NULL;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;73;0;alle;NULL;NULL;person;476
grunnskolepoeng;2014-2015;73;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;73;0;bef_u_innv_og_norskf;NULL;NULL;person;450
grunnskolepoeng;2014-2015;73;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;73;0;befolkningen_ellers;NULL;NULL;person;453
grunnskolepoeng;2014-2015;73;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;73;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;73;0;innvandrere;1;7+;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;73;0;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;73;0;innvandrere;1;alle;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;73;0;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;73;0;innvandrere;2;0_6;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;73;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;73;0;innvandrere;2;7+;grunnskolepoeng;43
grunnskolepoeng;2014-2015;73;0;innvandrere;2;7+;person;14
grunnskolepoeng;2014-2015;73;0;innvandrere;2;alle;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;73;0;innvandrere;2;alle;person;17
grunnskolepoeng;2014-2015;73;0;innvandrere;alle;0_6;grunnskolepoeng;48
grunnskolepoeng;2014-2015;73;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;73;0;innvandrere;alle;7+;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;73;0;innvandrere;alle;7+;person;20
grunnskolepoeng;2014-2015;73;0;innvandrere;alle;alle;grunnskolepoeng;44
grunnskolepoeng;2014-2015;73;0;innvandrere;alle;alle;person;23
grunnskolepoeng;2014-2015;73;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;73;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;74;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;74;alle;alle;NULL;NULL;person;290
grunnskolepoeng;2014-2015;74;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;74;alle;bef_u_innv_og_norskf;NULL;NULL;person;278
grunnskolepoeng;2014-2015;74;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;74;alle;befolkningen_ellers;NULL;NULL;person;278
grunnskolepoeng;2014-2015;74;alle;innvandrere;1;0_6;grunnskolepoeng;48,4
grunnskolepoeng;2014-2015;74;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;74;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;74;alle;innvandrere;1;alle;grunnskolepoeng;44,4
grunnskolepoeng;2014-2015;74;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;74;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;74;alle;innvandrere;2;7+;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;74;alle;innvandrere;2;7+;person;6
grunnskolepoeng;2014-2015;74;alle;innvandrere;2;alle;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;74;alle;innvandrere;2;alle;person;7
grunnskolepoeng;2014-2015;74;alle;innvandrere;alle;0_6;grunnskolepoeng;46,6
grunnskolepoeng;2014-2015;74;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;74;alle;innvandrere;alle;7+;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;74;alle;innvandrere;alle;7+;person;8
grunnskolepoeng;2014-2015;74;alle;innvandrere;alle;alle;grunnskolepoeng;40
grunnskolepoeng;2014-2015;74;alle;innvandrere;alle;alle;person;10
grunnskolepoeng;2014-2015;74;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;74;1;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;74;1;alle;NULL;NULL;person;142
grunnskolepoeng;2014-2015;74;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;74;1;bef_u_innv_og_norskf;NULL;NULL;person;137
grunnskolepoeng;2014-2015;74;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;74;1;befolkningen_ellers;NULL;NULL;person;137
grunnskolepoeng;2014-2015;74;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;74;1;innvandrere;1;7+;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;74;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;74;1;innvandrere;1;alle;grunnskolepoeng;46
grunnskolepoeng;2014-2015;74;1;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;74;1;innvandrere;2;0_6;grunnskolepoeng;45,6
grunnskolepoeng;2014-2015;74;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;74;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;74;1;innvandrere;2;alle;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;74;1;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;74;1;innvandrere;alle;0_6;grunnskolepoeng;46,6
grunnskolepoeng;2014-2015;74;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;74;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;74;1;innvandrere;alle;alle;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;74;1;innvandrere;alle;alle;person;4
grunnskolepoeng;2014-2015;74;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;74;0;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;74;0;alle;NULL;NULL;person;148
grunnskolepoeng;2014-2015;74;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;74;0;bef_u_innv_og_norskf;NULL;NULL;person;141
grunnskolepoeng;2014-2015;74;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;74;0;befolkningen_ellers;NULL;NULL;person;141
grunnskolepoeng;2014-2015;74;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;74;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;74;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;74;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;74;0;innvandrere;2;7+;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;74;0;innvandrere;2;7+;person;5
grunnskolepoeng;2014-2015;74;0;innvandrere;2;alle;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;74;0;innvandrere;2;alle;person;5
grunnskolepoeng;2014-2015;74;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;74;0;innvandrere;alle;7+;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;74;0;innvandrere;alle;7+;person;6
grunnskolepoeng;2014-2015;74;0;innvandrere;alle;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;74;0;innvandrere;alle;alle;person;6
grunnskolepoeng;2014-2015;74;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;74;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;75;alle;alle;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;75;alle;alle;NULL;NULL;person;343
grunnskolepoeng;2014-2015;75;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;75;alle;bef_u_innv_og_norskf;NULL;NULL;person;324
grunnskolepoeng;2014-2015;75;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;75;alle;befolkningen_ellers;NULL;NULL;person;326
grunnskolepoeng;2014-2015;75;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;75;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;75;alle;innvandrere;1;7+;grunnskolepoeng;34
grunnskolepoeng;2014-2015;75;alle;innvandrere;1;7+;person;7
grunnskolepoeng;2014-2015;75;alle;innvandrere;1;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;75;alle;innvandrere;1;alle;person;5
grunnskolepoeng;2014-2015;75;alle;innvandrere;2;0_6;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;75;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;75;alle;innvandrere;2;7+;grunnskolepoeng;39
grunnskolepoeng;2014-2015;75;alle;innvandrere;2;7+;person;8
grunnskolepoeng;2014-2015;75;alle;innvandrere;2;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;75;alle;innvandrere;2;alle;person;10
grunnskolepoeng;2014-2015;75;alle;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;75;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;75;alle;innvandrere;alle;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;75;alle;innvandrere;alle;7+;person;12
grunnskolepoeng;2014-2015;75;alle;innvandrere;alle;alle;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;75;alle;innvandrere;alle;alle;person;16
grunnskolepoeng;2014-2015;75;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;75;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;75;1;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;75;1;alle;NULL;NULL;person;165
grunnskolepoeng;2014-2015;75;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;75;1;bef_u_innv_og_norskf;NULL;NULL;person;156
grunnskolepoeng;2014-2015;75;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;75;1;befolkningen_ellers;NULL;NULL;person;157
grunnskolepoeng;2014-2015;75;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;75;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;75;1;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;75;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;75;1;innvandrere;1;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;75;1;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;75;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;75;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;75;1;innvandrere;2;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;75;1;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;75;1;innvandrere;2;alle;grunnskolepoeng;36
grunnskolepoeng;2014-2015;75;1;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;75;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;75;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;75;1;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;75;1;innvandrere;alle;7+;person;6
grunnskolepoeng;2014-2015;75;1;innvandrere;alle;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;75;1;innvandrere;alle;alle;person;7
