"aar","fylke_nr","spraak","undervisning_grskole","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1902","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1902","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1902","NULL"
"2013","NULL","alle","alle","personer","46","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","45","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.97826087","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","kun_spesialund","personer","1","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.02173913","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","alle","personer","45","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","alle","prosent","97.8","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1903","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","alle","personer","1","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","2.173913043","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1903","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1903","NULL"
"2013","NULL","alle","alle","personer","1","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","kun_spesialund","personer","1","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","alle","personer","1","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","alle","prosent","100","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1911","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","0","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1911","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1911","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1913","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1913","NULL"
"2013","NULL","alle","alle","personer","5","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","5","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1917","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","alle","personer","5","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1917","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1917","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1919","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1919","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1920","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1920","NULL"
"2013","NULL","alle","alle","personer","17","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","17","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","alle","personer","17","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","alle","prosent","100","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1922","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","0","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1922","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1922","NULL"
"2013","NULL","alle","alle","personer","20","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","20","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","alle","personer","20","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","alle","prosent","100","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1923","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","0","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1923","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1923","NULL"
"2013","NULL","alle","alle","personer","12","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","9","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.75","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","kun_spesialund","personer","3","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.25","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","alle","personer","9","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","alle","prosent","75","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1924","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","alle","personer","3","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","25","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1924","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1924","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1925","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1925","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1926","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1926","NULL"
"2013","NULL","alle","alle","personer","14","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","14","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","alle","personer","14","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","alle","prosent","100","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1927","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","0","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1927","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1927","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1928","NULL"
