tabell_navn;aar;bydel_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;030113;alle;innvandrere;alle;7+;person;20
grunnskolepoeng;2013-2014;030113;alle;innvandrere;alle;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;030113;alle;innvandrere;alle;alle;person;41
grunnskolepoeng;2013-2014;030113;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;030113;alle;norskfodte_m_innvf;NULL;NULL;person;78
grunnskolepoeng;2013-2014;030113;1;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030113;1;alle;NULL;NULL;person;242
grunnskolepoeng;2013-2014;030113;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;030113;1;bef_u_innv_og_norskf;NULL;NULL;person;177
grunnskolepoeng;2013-2014;030113;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;030113;1;befolkningen_ellers;NULL;NULL;person;221
grunnskolepoeng;2013-2014;030113;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030113;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030113;1;innvandrere;1;7+;grunnskolepoeng;31,4
grunnskolepoeng;2013-2014;030113;1;innvandrere;1;7+;person;4
grunnskolepoeng;2013-2014;030113;1;innvandrere;1;alle;grunnskolepoeng;31,4
grunnskolepoeng;2013-2014;030113;1;innvandrere;1;alle;person;4
grunnskolepoeng;2013-2014;030113;1;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030113;1;innvandrere;2;0_6;person;10
grunnskolepoeng;2013-2014;030113;1;innvandrere;2;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;030113;1;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;030113;1;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;030113;1;innvandrere;2;alle;person;17
grunnskolepoeng;2013-2014;030113;1;innvandrere;alle;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030113;1;innvandrere;alle;0_6;person;10
grunnskolepoeng;2013-2014;030113;1;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;030113;1;innvandrere;alle;7+;person;11
grunnskolepoeng;2013-2014;030113;1;innvandrere;alle;alle;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;030113;1;innvandrere;alle;alle;person;21
grunnskolepoeng;2013-2014;030113;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;030113;1;norskfodte_m_innvf;NULL;NULL;person;44
grunnskolepoeng;2013-2014;030113;0;alle;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2013-2014;030113;0;alle;NULL;NULL;person;216
grunnskolepoeng;2013-2014;030113;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2013-2014;030113;0;bef_u_innv_og_norskf;NULL;NULL;person;162
grunnskolepoeng;2013-2014;030113;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,6
grunnskolepoeng;2013-2014;030113;0;befolkningen_ellers;NULL;NULL;person;196
grunnskolepoeng;2013-2014;030113;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030113;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030113;0;innvandrere;1;7+;grunnskolepoeng;32
grunnskolepoeng;2013-2014;030113;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;030113;0;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;030113;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;030113;0;innvandrere;2;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;030113;0;innvandrere;2;0_6;person;10
grunnskolepoeng;2013-2014;030113;0;innvandrere;2;7+;grunnskolepoeng;30,6
grunnskolepoeng;2013-2014;030113;0;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;030113;0;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030113;0;innvandrere;2;alle;person;17
grunnskolepoeng;2013-2014;030113;0;innvandrere;alle;0_6;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030113;0;innvandrere;alle;0_6;person;11
grunnskolepoeng;2013-2014;030113;0;innvandrere;alle;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;030113;0;innvandrere;alle;7+;person;9
grunnskolepoeng;2013-2014;030113;0;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030113;0;innvandrere;alle;alle;person;20
grunnskolepoeng;2013-2014;030113;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030113;0;norskfodte_m_innvf;NULL;NULL;person;34
grunnskolepoeng;2013-2014;030114;alle;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;030114;alle;alle;NULL;NULL;person;485
grunnskolepoeng;2013-2014;030114;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;030114;alle;bef_u_innv_og_norskf;NULL;NULL;person;434
grunnskolepoeng;2013-2014;030114;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2013-2014;030114;alle;befolkningen_ellers;NULL;NULL;person;458
grunnskolepoeng;2013-2014;030114;alle;innvandrere;1;0_6;grunnskolepoeng;44,2
grunnskolepoeng;2013-2014;030114;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;030114;alle;innvandrere;1;7+;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;030114;alle;innvandrere;1;7+;person;4
grunnskolepoeng;2013-2014;030114;alle;innvandrere;1;alle;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;030114;alle;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;030114;alle;innvandrere;2;0_6;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;030114;alle;innvandrere;2;0_6;person;7
grunnskolepoeng;2013-2014;030114;alle;innvandrere;2;7+;grunnskolepoeng;30,2
grunnskolepoeng;2013-2014;030114;alle;innvandrere;2;7+;person;14
grunnskolepoeng;2013-2014;030114;alle;innvandrere;2;alle;grunnskolepoeng;31,4
grunnskolepoeng;2013-2014;030114;alle;innvandrere;2;alle;person;21
grunnskolepoeng;2013-2014;030114;alle;innvandrere;alle;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030114;alle;innvandrere;alle;0_6;person;9
grunnskolepoeng;2013-2014;030114;alle;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;030114;alle;innvandrere;alle;7+;person;18
grunnskolepoeng;2013-2014;030114;alle;innvandrere;alle;alle;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;030114;alle;innvandrere;alle;alle;person;27
grunnskolepoeng;2013-2014;030114;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;030114;alle;norskfodte_m_innvf;NULL;NULL;person;24
grunnskolepoeng;2013-2014;030114;1;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030114;1;alle;NULL;NULL;person;252
grunnskolepoeng;2013-2014;030114;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;030114;1;bef_u_innv_og_norskf;NULL;NULL;person;225
grunnskolepoeng;2013-2014;030114;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;030114;1;befolkningen_ellers;NULL;NULL;person;237
grunnskolepoeng;2013-2014;030114;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030114;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030114;1;innvandrere;1;7+;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;030114;1;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;030114;1;innvandrere;1;alle;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;030114;1;innvandrere;1;alle;person;4
grunnskolepoeng;2013-2014;030114;1;innvandrere;2;0_6;grunnskolepoeng;31,6
grunnskolepoeng;2013-2014;030114;1;innvandrere;2;0_6;person;4
grunnskolepoeng;2013-2014;030114;1;innvandrere;2;7+;grunnskolepoeng;29,2
grunnskolepoeng;2013-2014;030114;1;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;030114;1;innvandrere;2;alle;grunnskolepoeng;30
grunnskolepoeng;2013-2014;030114;1;innvandrere;2;alle;person;11
grunnskolepoeng;2013-2014;030114;1;innvandrere;alle;0_6;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;030114;1;innvandrere;alle;0_6;person;5
grunnskolepoeng;2013-2014;030114;1;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;030114;1;innvandrere;alle;7+;person;10
grunnskolepoeng;2013-2014;030114;1;innvandrere;alle;alle;grunnskolepoeng;33
grunnskolepoeng;2013-2014;030114;1;innvandrere;alle;alle;person;15
grunnskolepoeng;2013-2014;030114;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;030114;1;norskfodte_m_innvf;NULL;NULL;person;12
grunnskolepoeng;2013-2014;030114;0;alle;NULL;NULL;grunnskolepoeng;45
grunnskolepoeng;2013-2014;030114;0;alle;NULL;NULL;person;233
grunnskolepoeng;2013-2014;030114;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45,8
grunnskolepoeng;2013-2014;030114;0;bef_u_innv_og_norskf;NULL;NULL;person;209
grunnskolepoeng;2013-2014;030114;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;45,6
grunnskolepoeng;2013-2014;030114;0;befolkningen_ellers;NULL;NULL;person;221
grunnskolepoeng;2013-2014;030114;0;innvandrere;1;0_6;grunnskolepoeng;44,4
grunnskolepoeng;2013-2014;030114;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;030114;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030114;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030114;0;innvandrere;1;alle;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;030114;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;030114;0;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030114;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;030114;0;innvandrere;2;7+;grunnskolepoeng;31,2
grunnskolepoeng;2013-2014;030114;0;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;030114;0;innvandrere;2;alle;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;030114;0;innvandrere;2;alle;person;10
grunnskolepoeng;2013-2014;030114;0;innvandrere;alle;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;030114;0;innvandrere;alle;0_6;person;4
grunnskolepoeng;2013-2014;030114;0;innvandrere;alle;7+;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;030114;0;innvandrere;alle;7+;person;8
grunnskolepoeng;2013-2014;030114;0;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;030114;0;innvandrere;alle;alle;person;12
grunnskolepoeng;2013-2014;030114;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;030114;0;norskfodte_m_innvf;NULL;NULL;person;12
grunnskolepoeng;2013-2014;030115;alle;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;030115;alle;alle;NULL;NULL;person;508
grunnskolepoeng;2013-2014;030115;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030115;alle;bef_u_innv_og_norskf;NULL;NULL;person;216
grunnskolepoeng;2013-2014;030115;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;030115;alle;befolkningen_ellers;NULL;NULL;person;441
grunnskolepoeng;2013-2014;030115;alle;innvandrere;1;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;030115;alle;innvandrere;1;0_6;person;4
grunnskolepoeng;2013-2014;030115;alle;innvandrere;1;7+;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;030115;alle;innvandrere;1;7+;person;8
grunnskolepoeng;2013-2014;030115;alle;innvandrere;1;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030115;alle;innvandrere;1;alle;person;12
grunnskolepoeng;2013-2014;030115;alle;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030115;alle;innvandrere;2;0_6;person;26
grunnskolepoeng;2013-2014;030115;alle;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;030115;alle;innvandrere;2;7+;person;29
grunnskolepoeng;2013-2014;030115;alle;innvandrere;2;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;030115;alle;innvandrere;2;alle;person;55
grunnskolepoeng;2013-2014;030115;alle;innvandrere;alle;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030115;alle;innvandrere;alle;0_6;person;30
grunnskolepoeng;2013-2014;030115;alle;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;030115;alle;innvandrere;alle;7+;person;37
grunnskolepoeng;2013-2014;030115;alle;innvandrere;alle;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;030115;alle;innvandrere;alle;alle;person;67
grunnskolepoeng;2013-2014;030115;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;030115;alle;norskfodte_m_innvf;NULL;NULL;person;225
grunnskolepoeng;2013-2014;030115;1;alle;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;030115;1;alle;NULL;NULL;person;248
grunnskolepoeng;2013-2014;030115;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;030115;1;bef_u_innv_og_norskf;NULL;NULL;person;109
grunnskolepoeng;2013-2014;030115;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;030115;1;befolkningen_ellers;NULL;NULL;person;217
grunnskolepoeng;2013-2014;030115;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030115;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030115;1;innvandrere;1;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;030115;1;innvandrere;1;7+;person;4
grunnskolepoeng;2013-2014;030115;1;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;030115;1;innvandrere;1;alle;person;4
grunnskolepoeng;2013-2014;030115;1;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030115;1;innvandrere;2;0_6;person;14
grunnskolepoeng;2013-2014;030115;1;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;030115;1;innvandrere;2;7+;person;13
grunnskolepoeng;2013-2014;030115;1;innvandrere;2;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;030115;1;innvandrere;2;alle;person;27
grunnskolepoeng;2013-2014;030115;1;innvandrere;alle;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030115;1;innvandrere;alle;0_6;person;14
grunnskolepoeng;2013-2014;030115;1;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;030115;1;innvandrere;alle;7+;person;17
grunnskolepoeng;2013-2014;030115;1;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;030115;1;innvandrere;alle;alle;person;31
grunnskolepoeng;2013-2014;030115;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030115;1;norskfodte_m_innvf;NULL;NULL;person;108
grunnskolepoeng;2013-2014;030115;0;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030115;0;alle;NULL;NULL;person;260
grunnskolepoeng;2013-2014;030115;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;030115;0;bef_u_innv_og_norskf;NULL;NULL;person;107
grunnskolepoeng;2013-2014;030115;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;030115;0;befolkningen_ellers;NULL;NULL;person;224
grunnskolepoeng;2013-2014;030115;0;innvandrere;1;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;030115;0;innvandrere;1;0_6;person;4
grunnskolepoeng;2013-2014;030115;0;innvandrere;1;7+;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;030115;0;innvandrere;1;7+;person;4
grunnskolepoeng;2013-2014;030115;0;innvandrere;1;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030115;0;innvandrere;1;alle;person;8
grunnskolepoeng;2013-2014;030115;0;innvandrere;2;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;030115;0;innvandrere;2;0_6;person;12
grunnskolepoeng;2013-2014;030115;0;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;030115;0;innvandrere;2;7+;person;16
grunnskolepoeng;2013-2014;030115;0;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;030115;0;innvandrere;2;alle;person;28
grunnskolepoeng;2013-2014;030115;0;innvandrere;alle;0_6;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;030115;0;innvandrere;alle;0_6;person;16
grunnskolepoeng;2013-2014;030115;0;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;030115;0;innvandrere;alle;7+;person;20
grunnskolepoeng;2013-2014;030115;0;innvandrere;alle;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;030115;0;innvandrere;alle;alle;person;36
grunnskolepoeng;2013-2014;030115;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030115;0;norskfodte_m_innvf;NULL;NULL;person;117
grunnskolepoeng;2013-2014;030116;alle;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030116;alle;alle;NULL;NULL;person;3
grunnskolepoeng;2013-2014;030116;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;bef_u_innv_og_norskf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030116;alle;befolkningen_ellers;NULL;NULL;person;3
grunnskolepoeng;2013-2014;030116;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;030116;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;1;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030116;1;alle;NULL;NULL;person;3
grunnskolepoeng;2013-2014;030116;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;bef_u_innv_og_norskf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030116;1;befolkningen_ellers;NULL;NULL;person;3
grunnskolepoeng;2013-2014;030116;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;030116;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;0;alle;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;alle;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;bef_u_innv_og_norskf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;befolkningen_ellers;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;030116;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030116;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030117;alle;alle;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;030117;alle;alle;NULL;NULL;person;19
grunnskolepoeng;2013-2014;030117;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;030117;alle;bef_u_innv_og_norskf;NULL;NULL;person;19
grunnskolepoeng;2013-2014;030117;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;030117;alle;befolkningen_ellers;NULL;NULL;person;19
grunnskolepoeng;2013-2014;030117;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;030117;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030117;1;alle;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;030117;1;alle;NULL;NULL;person;9
grunnskolepoeng;2013-2014;030117;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
