"aar","bydel_nr","spraak","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","minoritet","personer","29","voksne_videregaende","NULL","1866","NULL"
"2013","NULL","minoritet","prosent","35.8","voksne_videregaende","NULL","1866","NULL"
"2013","NULL","ikke_minoritet","personer","52","voksne_videregaende","NULL","1866","NULL"
"2013","NULL","ikke_minoritet","prosent","64.2","voksne_videregaende","NULL","1866","NULL"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","1867","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1867","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1867","NULL"
"2013","NULL","minoritet","prosent","20","voksne_videregaende","NULL","1867","NULL"
"2013","NULL","ikke_minoritet","personer","4","voksne_videregaende","NULL","1867","NULL"
"2013","NULL","ikke_minoritet","prosent","80","voksne_videregaende","NULL","1867","NULL"
"2013","NULL","alle","personer","15","voksne_videregaende","NULL","1868","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1868","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1868","NULL"
"2013","NULL","minoritet","prosent","6.7","voksne_videregaende","NULL","1868","NULL"
"2013","NULL","ikke_minoritet","personer","14","voksne_videregaende","NULL","1868","NULL"
"2013","NULL","ikke_minoritet","prosent","93.3","voksne_videregaende","NULL","1868","NULL"
"2013","NULL","alle","personer","59","voksne_videregaende","NULL","1870","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1870","NULL"
"2013","NULL","minoritet","personer","16","voksne_videregaende","NULL","1870","NULL"
"2013","NULL","minoritet","prosent","27.1","voksne_videregaende","NULL","1870","NULL"
"2013","NULL","ikke_minoritet","personer","43","voksne_videregaende","NULL","1870","NULL"
"2013","NULL","ikke_minoritet","prosent","72.9","voksne_videregaende","NULL","1870","NULL"
"2013","NULL","alle","personer","21","voksne_videregaende","NULL","1871","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1871","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","1871","NULL"
"2013","NULL","minoritet","prosent","9.5","voksne_videregaende","NULL","1871","NULL"
"2013","NULL","ikke_minoritet","personer","19","voksne_videregaende","NULL","1871","NULL"
"2013","NULL","ikke_minoritet","prosent","90.5","voksne_videregaende","NULL","1871","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1874","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1874","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1874","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1874","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1874","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1874","NULL"
"2013","NULL","alle","personer","264","voksne_videregaende","NULL","1902","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1902","NULL"
"2013","NULL","minoritet","personer","68","voksne_videregaende","NULL","1902","NULL"
"2013","NULL","minoritet","prosent","25.8","voksne_videregaende","NULL","1902","NULL"
"2013","NULL","ikke_minoritet","personer","196","voksne_videregaende","NULL","1902","NULL"
"2013","NULL","ikke_minoritet","prosent","74.2","voksne_videregaende","NULL","1902","NULL"
"2013","NULL","alle","personer","101","voksne_videregaende","NULL","1903","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1903","NULL"
"2013","NULL","minoritet","personer","30","voksne_videregaende","NULL","1903","NULL"
"2013","NULL","minoritet","prosent","29.7","voksne_videregaende","NULL","1903","NULL"
"2013","NULL","ikke_minoritet","personer","71","voksne_videregaende","NULL","1903","NULL"
"2013","NULL","ikke_minoritet","prosent","70.3","voksne_videregaende","NULL","1903","NULL"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","1911","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1911","NULL"
"2013","NULL","minoritet","personer","12","voksne_videregaende","NULL","1911","NULL"
"2013","NULL","minoritet","prosent","66.7","voksne_videregaende","NULL","1911","NULL"
"2013","NULL","ikke_minoritet","personer","6","voksne_videregaende","NULL","1911","NULL"
"2013","NULL","ikke_minoritet","prosent","33.3","voksne_videregaende","NULL","1911","NULL"
"2013","NULL","alle","personer","8","voksne_videregaende","NULL","1913","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1913","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1913","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1913","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1913","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1913","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1917","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1917","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1917","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1917","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1917","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1917","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1919","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1919","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1919","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1919","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1919","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1919","NULL"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","1920","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1920","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1920","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1920","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1920","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1920","NULL"
"2013","NULL","alle","personer","12","voksne_videregaende","NULL","1922","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1922","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1922","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1922","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1922","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1922","NULL"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","1923","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1923","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1923","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1923","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1923","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1923","NULL"
"2013","NULL","alle","personer","20","voksne_videregaende","NULL","1924","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1924","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1924","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1924","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1924","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1924","NULL"
"2013","NULL","alle","personer","19","voksne_videregaende","NULL","1925","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1925","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","1925","NULL"
"2013","NULL","minoritet","prosent","10.5","voksne_videregaende","NULL","1925","NULL"
"2013","NULL","ikke_minoritet","personer","17","voksne_videregaende","NULL","1925","NULL"
"2013","NULL","ikke_minoritet","prosent","89.5","voksne_videregaende","NULL","1925","NULL"
"2013","NULL","alle","personer","3","voksne_videregaende","NULL","1926","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1926","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1926","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1926","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1926","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1926","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","1927","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1927","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","1927","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","1927","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","1927","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1927","NULL"
"2013","NULL","alle","personer","3","voksne_videregaende","NULL","1928","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1928","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1928","NULL"
"2013","NULL","minoritet","prosent","33.3","voksne_videregaende","NULL","1928","NULL"
"2013","NULL","ikke_minoritet","personer","2","voksne_videregaende","NULL","1928","NULL"
"2013","NULL","ikke_minoritet","prosent","66.7","voksne_videregaende","NULL","1928","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","1929","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1929","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1929","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","1929","NULL"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","1929","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","1929","NULL"
"2013","NULL","alle","personer","63","voksne_videregaende","NULL","1931","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1931","NULL"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","1931","NULL"
"2013","NULL","minoritet","prosent","17.5","voksne_videregaende","NULL","1931","NULL"
"2013","NULL","ikke_minoritet","personer","52","voksne_videregaende","NULL","1931","NULL"
"2013","NULL","ikke_minoritet","prosent","82.5","voksne_videregaende","NULL","1931","NULL"
"2013","NULL","alle","personer","22","voksne_videregaende","NULL","1933","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1933","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1933","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1933","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1933","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1933","NULL"
"2013","NULL","alle","personer","14","voksne_videregaende","NULL","1936","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1936","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1936","NULL"
"2013","NULL","minoritet","prosent","7.1","voksne_videregaende","NULL","1936","NULL"
"2013","NULL","ikke_minoritet","personer","13","voksne_videregaende","NULL","1936","NULL"
"2013","NULL","ikke_minoritet","prosent","92.9","voksne_videregaende","NULL","1936","NULL"
"2013","NULL","alle","personer","22","voksne_videregaende","NULL","1938","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1938","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1938","NULL"
"2013","NULL","minoritet","prosent","4.5","voksne_videregaende","NULL","1938","NULL"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","1938","NULL"
"2013","NULL","ikke_minoritet","prosent","95.5","voksne_videregaende","NULL","1938","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","1939","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1939","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1939","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1939","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1939","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1939","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","1940","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1940","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","1940","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","1940","NULL"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","1940","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","1940","NULL"
"2013","NULL","alle","personer","22","voksne_videregaende","NULL","1941","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1941","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1941","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1941","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1941","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1941","NULL"
"2013","NULL","alle","personer","32","voksne_videregaende","NULL","1942","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","1942","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","1942","NULL"
"2013","NULL","minoritet","prosent","9.4","voksne_videregaende","NULL","1942","NULL"
"2013","NULL","ikke_minoritet","personer","29","voksne_videregaende","NULL","1942","NULL"
"2013","NULL","ikke_minoritet","prosent","90.6","voksne_videregaende","NULL","1942","NULL"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","1943","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","1943","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","1943","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","1943","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","1943","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","1943","NULL"
"2013","NULL","alle","personer","19","voksne_videregaende","NULL","2002","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2002","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","2002","NULL"
"2013","NULL","minoritet","prosent","10.5","voksne_videregaende","NULL","2002","NULL"
"2013","NULL","ikke_minoritet","personer","17","voksne_videregaende","NULL","2002","NULL"
"2013","NULL","ikke_minoritet","prosent","89.5","voksne_videregaende","NULL","2002","NULL"
"2013","NULL","alle","personer","44","voksne_videregaende","NULL","2003","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2003","NULL"
"2013","NULL","minoritet","personer","23","voksne_videregaende","NULL","2003","NULL"
"2013","NULL","minoritet","prosent","52.3","voksne_videregaende","NULL","2003","NULL"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","2003","NULL"
"2013","NULL","ikke_minoritet","prosent","47.7","voksne_videregaende","NULL","2003","NULL"
"2013","NULL","alle","personer","65","voksne_videregaende","NULL","2004","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2004","NULL"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","2004","NULL"
"2013","NULL","minoritet","prosent","13.8","voksne_videregaende","NULL","2004","NULL"
"2013","NULL","ikke_minoritet","personer","56","voksne_videregaende","NULL","2004","NULL"
"2013","NULL","ikke_minoritet","prosent","86.2","voksne_videregaende","NULL","2004","NULL"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","2011","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","2011","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","2011","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","2011","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","2011","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","2011","NULL"
"2013","NULL","alle","personer","111","voksne_videregaende","NULL","2012","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2012","NULL"
"2013","NULL","minoritet","personer","14","voksne_videregaende","NULL","2012","NULL"
"2013","NULL","minoritet","prosent","12.6","voksne_videregaende","NULL","2012","NULL"
"2013","NULL","ikke_minoritet","personer","97","voksne_videregaende","NULL","2012","NULL"
"2013","NULL","ikke_minoritet","prosent","87.4","voksne_videregaende","NULL","2012","NULL"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","2014","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2014","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","2014","NULL"
"2013","NULL","minoritet","prosent","20","voksne_videregaende","NULL","2014","NULL"
"2013","NULL","ikke_minoritet","personer","4","voksne_videregaende","NULL","2014","NULL"
"2013","NULL","ikke_minoritet","prosent","80","voksne_videregaende","NULL","2014","NULL"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","2015","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2015","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","2015","NULL"
"2013","NULL","minoritet","prosent","25","voksne_videregaende","NULL","2015","NULL"
"2013","NULL","ikke_minoritet","personer","3","voksne_videregaende","NULL","2015","NULL"
"2013","NULL","ikke_minoritet","prosent","75","voksne_videregaende","NULL","2015","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","2017","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","2017","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","2017","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","2017","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","2017","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","2017","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","2018","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2018","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","2018","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","2018","NULL"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","2018","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","2018","NULL"
"2013","NULL","alle","personer","25","voksne_videregaende","NULL","2019","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2019","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","2019","NULL"
"2013","NULL","minoritet","prosent","4","voksne_videregaende","NULL","2019","NULL"
"2013","NULL","ikke_minoritet","personer","24","voksne_videregaende","NULL","2019","NULL"
"2013","NULL","ikke_minoritet","prosent","96","voksne_videregaende","NULL","2019","NULL"
"2013","NULL","alle","personer","26","voksne_videregaende","NULL","2020","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2020","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","2020","NULL"
"2013","NULL","minoritet","prosent","7.7","voksne_videregaende","NULL","2020","NULL"
"2013","NULL","ikke_minoritet","personer","24","voksne_videregaende","NULL","2020","NULL"
"2013","NULL","ikke_minoritet","prosent","92.3","voksne_videregaende","NULL","2020","NULL"
"2013","NULL","alle","personer","28","voksne_videregaende","NULL","2021","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2021","NULL"
"2013","NULL","minoritet","personer","6","voksne_videregaende","NULL","2021","NULL"
"2013","NULL","minoritet","prosent","21.4","voksne_videregaende","NULL","2021","NULL"
"2013","NULL","ikke_minoritet","personer","22","voksne_videregaende","NULL","2021","NULL"
"2013","NULL","ikke_minoritet","prosent","78.6","voksne_videregaende","NULL","2021","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","2022","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2022","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","2022","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","2022","NULL"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","2022","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","2022","NULL"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","2023","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","2023","NULL"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","2023","NULL"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","2023","NULL"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","2023","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","2023","NULL"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","2024","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","2024","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","2024","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","2024","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","2024","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","2024","NULL"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","2025","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2025","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","2025","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","2025","NULL"
"2013","NULL","ikke_minoritet","personer","15","voksne_videregaende","NULL","2025","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","2025","NULL"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","2027","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2027","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","2027","NULL"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","2027","NULL"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","2027","NULL"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","2027","NULL"
"2013","NULL","alle","personer","13","voksne_videregaende","NULL","2028","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2028","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","2028","NULL"
"2013","NULL","minoritet","prosent","23.1","voksne_videregaende","NULL","2028","NULL"
"2013","NULL","ikke_minoritet","personer","10","voksne_videregaende","NULL","2028","NULL"
"2013","NULL","ikke_minoritet","prosent","76.9","voksne_videregaende","NULL","2028","NULL"
"2013","NULL","alle","personer","41","voksne_videregaende","NULL","2030","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","2030","NULL"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","2030","NULL"
"2013","NULL","minoritet","prosent","22","voksne_videregaende","NULL","2030","NULL"
"2013","NULL","ikke_minoritet","personer","32","voksne_videregaende","NULL","2030","NULL"
"2013","NULL","ikke_minoritet","prosent","78","voksne_videregaende","NULL","2030","NULL"
"2013","NULL","alle","personer","117","voksne_videregaende","NULL","NULL","01"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","01"
"2013","NULL","minoritet","personer","35","voksne_videregaende","NULL","NULL","01"
"2013","NULL","minoritet","prosent","29.9","voksne_videregaende","NULL","NULL","01"
"2013","NULL","ikke_minoritet","personer","82","voksne_videregaende","NULL","NULL","01"
"2013","NULL","ikke_minoritet","prosent","70.1","voksne_videregaende","NULL","NULL","01"
"2013","NULL","alle","personer","236","voksne_videregaende","NULL","NULL","02"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","02"
"2013","NULL","minoritet","personer","75","voksne_videregaende","NULL","NULL","02"
"2013","NULL","minoritet","prosent","31.8","voksne_videregaende","NULL","NULL","02"
"2013","NULL","ikke_minoritet","personer","161","voksne_videregaende","NULL","NULL","02"
"2013","NULL","ikke_minoritet","prosent","68.2","voksne_videregaende","NULL","NULL","02"
"2013","NULL","alle","personer","252","voksne_videregaende","NULL","NULL","03"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","03"
"2013","NULL","minoritet","personer","68","voksne_videregaende","NULL","NULL","03"
"2013","NULL","minoritet","prosent","27","voksne_videregaende","NULL","NULL","03"
"2013","NULL","ikke_minoritet","personer","184","voksne_videregaende","NULL","NULL","03"
"2013","NULL","ikke_minoritet","prosent","73","voksne_videregaende","NULL","NULL","03"
"2013","NULL","alle","personer","650","voksne_videregaende","NULL","NULL","04"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","04"
"2013","NULL","minoritet","personer","205","voksne_videregaende","NULL","NULL","04"
"2013","NULL","minoritet","prosent","31.5","voksne_videregaende","NULL","NULL","04"
"2013","NULL","ikke_minoritet","personer","445","voksne_videregaende","NULL","NULL","04"
"2013","NULL","ikke_minoritet","prosent","68.5","voksne_videregaende","NULL","NULL","04"
"2013","NULL","alle","personer","734","voksne_videregaende","NULL","NULL","05"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","05"
"2013","NULL","minoritet","personer","379","voksne_videregaende","NULL","NULL","05"
"2013","NULL","minoritet","prosent","51.6","voksne_videregaende","NULL","NULL","05"
"2013","NULL","ikke_minoritet","personer","355","voksne_videregaende","NULL","NULL","05"
"2013","NULL","ikke_minoritet","prosent","48.4","voksne_videregaende","NULL","NULL","05"
"2013","NULL","alle","personer","579","voksne_videregaende","NULL","NULL","06"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","06"
"2013","NULL","minoritet","personer","226","voksne_videregaende","NULL","NULL","06"
"2013","NULL","minoritet","prosent","39","voksne_videregaende","NULL","NULL","06"
"2013","NULL","ikke_minoritet","personer","353","voksne_videregaende","NULL","NULL","06"
"2013","NULL","ikke_minoritet","prosent","61","voksne_videregaende","NULL","NULL","06"
"2013","NULL","alle","personer","869","voksne_videregaende","NULL","NULL","07"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","07"
"2013","NULL","minoritet","personer","323","voksne_videregaende","NULL","NULL","07"
"2013","NULL","minoritet","prosent","37.2","voksne_videregaende","NULL","NULL","07"
"2013","NULL","ikke_minoritet","personer","546","voksne_videregaende","NULL","NULL","07"
"2013","NULL","ikke_minoritet","prosent","62.8","voksne_videregaende","NULL","NULL","07"
"2013","NULL","alle","personer","496","voksne_videregaende","NULL","NULL","08"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","08"
"2013","NULL","minoritet","personer","149","voksne_videregaende","NULL","NULL","08"
"2013","NULL","minoritet","prosent","30","voksne_videregaende","NULL","NULL","08"
"2013","NULL","ikke_minoritet","personer","347","voksne_videregaende","NULL","NULL","08"
"2013","NULL","ikke_minoritet","prosent","70","voksne_videregaende","NULL","NULL","08"
"2013","NULL","alle","personer","4966","voksne_videregaende","NULL","NULL","09"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","09"
"2013","NULL","minoritet","personer","2998","voksne_videregaende","NULL","NULL","09"
"2013","NULL","minoritet","prosent","60.4","voksne_videregaende","NULL","NULL","09"
"2013","NULL","ikke_minoritet","personer","1968","voksne_videregaende","NULL","NULL","09"
